premise,hypothesis,gpt_label
大きな額縁の前にランプなどが置かれたテーブルがある。,テーブルの上にルームライトが置かれています。,1
ウェットスーツを着た人達が砂浜でサーフィンの練習をしています。,海辺で黒いウェアを着たサーファー達がボードの上に横たわっています。,0
大型バイクが道を走っているところを車の中から見ています。,車の左前を大きなバイクが走っています。,1
車の左前を大きなバイクが走っています。,大型バイクが道を走っているところを車の中から見ています。,0
金網の中に大きなキリンとその足元に小さなキリンがいます。,金網の中にはなにもいませんでした。,2
金網の中に大きなキリンとその足元に小さなキリンがいます。,金網の中には象がいました。,1
金網の中に大きなキリンとその足元に小さなキリンがいます。,金網の中にはゴキブリがたくさんいます。,1
金網の中に大きなキリンとその足元に小さなキリンがいます。,金網の中には双子のパンダがいます。,2
金網の中にはなにもいませんでした。,金網の中に大きなキリンとその足元に小さなキリンがいます。,2
金網の中には象がいました。,金網の中に大きなキリンとその足元に小さなキリンがいます。,2
金網の中にはゴキブリがたくさんいます。,金網の中に大きなキリンとその足元に小さなキリンがいます。,2
金網の中には双子のパンダがいます。,金網の中に大きなキリンとその足元に小さなキリンがいます。,2
草むらの中に模型飛行機が置かれています。,カラフルな模型飛行機が置いてあります。,1
カラフルな模型飛行機が置いてあります。,草むらの中に模型飛行機が置かれています。,1
猫がソファーの上に寝転がっています。,犬がソファーの上に寝転がっています。,2
猫がソファーの上に寝転がっています。,猫が草むらの上に寝転がっています。,2
猫がソファーの上に寝転がっています。,猫が家のゆかに寝転がっています。,1
犬がソファーの上に寝転がっています。,猫がソファーの上に寝転がっています。,1
猫が草むらの上に寝転がっています。,猫がソファーの上に寝転がっています。,1
猫が家のゆかに寝転がっています。,猫がソファーの上に寝転がっています。,1
車の荷台のうえにひとがのっています。,白いトラックの荷台に、たくさんの人が乗っています。,1
白い壁を背に帽子を被った男性が立っています。,帽子をかぶったスーツ姿の男性がいます。,1
帽子をかぶったスーツ姿の男性がいます。,白い壁を背に帽子を被った男性が立っています。,0
帽子をかぶったスーツ姿の男性がいます。,スーツを着た人が帽子を被っています。,0
スーツを着た人が帽子を被っています。,帽子をかぶったスーツ姿の男性がいます。,0
球場では赤いユニフォームを着た選手が防御の番をしています。,野球場で、野球の走者が前を走っており、奥にボールを投げている野球選手がみえます。,1
野球場で、野球の走者が前を走っており、奥にボールを投げている野球選手がみえます。,球場では赤いユニフォームを着た選手が防御の番をしています。,1
ピンクのウェアーを着た男性がテニスをしています。,帽子をかぶった男性がラケットを構えています。,1
帽子をかぶった男性がラケットを構えています。,ピンクのウェアーを着た男性がテニスをしています。,1
男性が目をつぶりピザを食べています。,男性がピザの切れを両手で口に運んでいます。,1
男性がピザの切れを両手で口に運んでいます。,男性が目をつぶりピザを食べています。,1
キッチンカウンターのある部屋です。,白い壁とカウンターのある室内です。,0
白い壁とカウンターのある室内です。,キッチンカウンターのある部屋です。,0
青い傘を差した人が道を歩いています。,雨が降る中、青い傘をさした人が歩いています。,0
雨が降る中、青い傘をさした人が歩いています。,青い傘を差した人が道を歩いています。,0
毛の長い猫がノートパソコンの上に座っています。,ノートパソコンのキーボードの上に猫が座っています。,0
ノートパソコンのキーボードの上に猫が座っています。,毛の長い猫がノートパソコンの上に座っています。,0
広場にプロペラ飛行機が止まっています。,草むらの上に迷彩柄の飛行機が停まっています。,1
草むらの上に迷彩柄の飛行機が停まっています。,広場にプロペラ飛行機が止まっています。,1
雪の斜面を、スキーを履いた人が滑っています。,雪の斜面をスノボーに履いた人が滑っています。,2
雪の斜面を、スキーを履いた人が滑っています。,平坦の所をスキーを履いた人が滑っています。,2
雪の斜面を、スキーを履いた人が滑っています。,雪の斜面を、スキーを履いた人が登っています。,2
雪の斜面をスノボーに履いた人が滑っています。,雪の斜面を、スキーを履いた人が滑っています。,2
平坦の所をスキーを履いた人が滑っています。,雪の斜面を、スキーを履いた人が滑っています。,2
雪の斜面を、スキーを履いた人が登っています。,雪の斜面を、スキーを履いた人が滑っています。,2
２頭の黒い牛がエサを食べています。,檻の中にいる牛が２頭で水を飲んでいます。,1
大きな窓、テレビ、ソファー、スタンドライトがあるリビングルームです。,大きな窓のある部屋にソファーやテーブル、ランプなどが置かれています。,0
大きな窓のある部屋にソファーやテーブル、ランプなどが置かれています。,大きな窓、テレビ、ソファー、スタンドライトがあるリビングルームです。,1
どこかのバーカウンターにて、とても長いネクタイをした男性がいます。,男性が、バーらしき所にいて、両手で背広を開いて、赤く長いネクタイを見せています。,0
男性が、バーらしき所にいて、両手で背広を開いて、赤く長いネクタイを見せています。,どこかのバーカウンターにて、とても長いネクタイをした男性がいます。,0
黄緑色のキャミソールを着た女の子がパンを食べています。,子どもが両手を口元に近付けています。,1
子どもが両手を口元に近付けています。,黄緑色のキャミソールを着た女の子がパンを食べています。,1
砂浜にサーフボードが置かれています。,桟橋の下にサーフボードが置かれています。,1
桟橋の下にサーフボードが置かれています。,砂浜にサーフボードが置かれています。,1
スケートボードの端をスニーカーを履いた足先が踏んでいます。,スケートボードの端を踏んで、斜めにボードを起こしています。,0
子供がリビングでラケットを持っています。,幼い子供がラケットを持って遊んでいます。,1
幼い子供がラケットを持って遊んでいます。,子供がリビングでラケットを持っています。,0
箱の中にドーナツが並んでいます。,箱の中にパンが並んでいます。,0
箱の中にパンが並んでいます。,箱の中にドーナツが並んでいます。,1
バッグを肩から下げた女性が傘をさしています。,女性が傘をさして白い塀の横を歩いている。,1
女性が傘をさして白い塀の横を歩いている。,バッグを肩から下げた女性が傘をさしています。,0
雪の斜面に、黒いウエアを着た2人が立っています。,雪原の斜面に、スキーを履いた人が２人並び、下方を見ている。,1
雪原の斜面に、スキーを履いた人が２人並び、下方を見ている。,雪の斜面に、黒いウエアを着た2人が立っています。,1
雪の中に赤い消火栓が埋もれています。,雪が積もっている中に赤い消火栓があります。,0
空港の通路にたくさんの人が歩いています。,空港の通路を多くの人が歩いています。,0
空港の通路を多くの人が歩いています。,空港の通路にたくさんの人が歩いています。,0
ノートパソコンが二台ならべられています。,二台のノートパソコンがならべられています。,0
二台のノートパソコンがならべられています。,ノートパソコンが二台ならべられています。,0
海辺の砂浜を一羽の鳥が歩いています。,海辺を男女が歩いている。,1
海辺の砂浜を一羽の鳥が歩いています。,海辺を鳥が走っている。,1
海辺を男女が歩いている。,海辺の砂浜を一羽の鳥が歩いています。,1
海辺を鳥が走っている。,海辺の砂浜を一羽の鳥が歩いています。,0
一枚のピザが入った箱のふたが開いています。,箱の中に具がのったピザが入っている。,0
紫色の防寒具を着た子供がスノーボードをしています。,スノーボードをしている子供がいます。,0
スノーボードをしている子供がいます。,紫色の防寒具を着た子供がスノーボードをしています。,1
石畳の道路の上で黒い服を着た男性が自転車に乗っています。,石畳の上を自転車に乗った男性がいます。,0
ボードを持った男性と女性が微笑んで立っています。,ボードを持った男性と女性が立っている。,0
路肩には、白い立派なバイクが止められています。,白いオートバイが道に止まっています。,0
屋根に風見鶏がついている時計台があります。,時計台の屋根に風見鶏が付いています。,0
母と子がソファに並んで座っています。,椅子に座っている女性と子供がいます。,1
ソファーで女性と子供がくつろいでいます。,椅子に座っている女性と子供がいます。,2
ゲレンデでスノーボーダーがジャンプしています。,スノーボードをしている人が、ジャンプしています。,0
雪の斜面にスノーボーダーが立っています。,雪の上にスノーボードをはいてたっているひとがいます。,0
草が不規則に茂っている所に一頭のシマウマが倒れていて、横に２頭の肉食の動物がいます。,シマウマが倒れている横に、二匹の動物がいます。,0
文机の上にノートパソコンが置いてあります。,つくえのうえにパソコンがおかれています。,0
足に板を嵌め上からのロープに掴まり、波の上を飛んでいる人がいます。,足に板を嵌め上からのロープを切り離し、波の上に浮かんでいる人がいますに。,2
足に板を嵌め上からのロープに掴まり、波の上を飛んでいる人がいます。,裸足で上からのロープを掴み、海に潜ります。,2
足に板を嵌め上からのロープに掴まり、波の上を飛んでいる人がいます。,足で板を挟み上からのロープをもたず、波に乗ります。,2
足に板を嵌め上からのロープを切り離し、波の上に浮かんでいる人がいますに。,足に板を嵌め上からのロープに掴まり、波の上を飛んでいる人がいます。,2
裸足で上からのロープを掴み、海に潜ります。,足に板を嵌め上からのロープに掴まり、波の上を飛んでいる人がいます。,1
足で板を挟み上からのロープをもたず、波に乗ります。,足に板を嵌め上からのロープに掴まり、波の上を飛んでいる人がいます。,2
白い煙を上げながら、蒸気機関車がホームにいます。,蒸気機関車が線路に停車しています。,0
室内に青色の傘と赤色の傘と緑色の傘があり、女性が赤色の傘に花の絵を描いています。,室内で女性が座って傘に絵を描いています。,0
海水浴場にたくさんのパラソルがあります。,海水浴場にたくさんのパラソルがあります。,0
海水浴場にたくさんのパラソルがあります。,海水浴場にたくさんのパラソルがあります。,0
スノーボーダーが空中を飛んでいます。,スノーボーダーが空中にジャンプしています。,0
スノーボーダーが空中にジャンプしています。,スノーボーダーが空中を飛んでいます。,0
トレーに料理と飲み物が乗せてあります。,トレーの上に食べ物と飲み物が置かれています。,0
トレーの上に食べ物と飲み物が置かれています。,トレーに料理と飲み物が乗せてあります。,0
マウンドからピッチャーがボールを投げました。,ピッチャーがマウンドでボールを投げています。,0
ピッチャーがマウンドでボールを投げています。,マウンドからピッチャーがボールを投げました。,0
アンプの隣で男性が壁に持たれて首を傾げながら座っています。,一人の男性が、座りながら壁にもたれかかっています。,0
３頭のシマウマが草原で立っています。,３頭のシマウマが草原で立っています。,0
３頭のシマウマが草原で立っています。,３頭のシマウマが草原で立っています。,0
部屋の隅にシャワーがあり、左側の壁に洗面台があります。,部屋の入り口にシャワーがあり、右側の壁に洗面台があります。,2
部屋の隅にシャワーがあり、左側の壁に洗面台があります。,部屋の隅に洗面台があり、左側の壁にシャワーがあります。,1
部屋の入り口にシャワーがあり、右側の壁に洗面台があります。,部屋の隅にシャワーがあり、左側の壁に洗面台があります。,2
部屋の隅に洗面台があり、左側の壁にシャワーがあります。,部屋の隅にシャワーがあり、左側の壁に洗面台があります。,2
黒い馬が黄色い花の生えた草原で草を食べているところです。,黒色の一頭の馬が草原で草を食べている。,0
歯ブラシやボトルが置かれた洗面台です。,歯ブラシやボトルが置かれた台所です。,2
歯ブラシやボトルが置かれた洗面台です。,歯ブラシやボトルが置かれた玄関です。,2
歯ブラシやボトルが置かれた洗面台です。,歯ブラシやボトルが置かれた廊下です。,2
歯ブラシやボトルが置かれた台所です。,歯ブラシやボトルが置かれた洗面台です。,1
歯ブラシやボトルが置かれた玄関です。,歯ブラシやボトルが置かれた洗面台です。,1
歯ブラシやボトルが置かれた廊下です。,歯ブラシやボトルが置かれた洗面台です。,1
タンスなどの調度品の間で猫が寝ています。,タンスなどの調度品の間で猫が寝ています。,0
タンスなどの調度品の間で猫が寝ています。,タンスなどの調度品の間で猫が寝ています。,0
広場でバットを持っている人がいます。,広場でラケットを持って遊んでいる人がいます。,1
広場でラケットを持って遊んでいる人がいます。,広場でバットを持っている人がいます。,1
路上でスケートボードをしている人の足が見えています。,スケートボードに乗った人の足が見えます。,0
路上に止まるバイクの右側に人が立ち、奥には赤い車があります。,赤い車の前にバイクが停まっています。,1
海でサーフィンをしている男性がいます。,海の中でサーフィンをしている男性がいます。,0
海の中でサーフィンをしている男性がいます。,海でサーフィンをしている男性がいます。,0
女性が芝生の上で飛行機型の凧を持っている。,飛行機型の凧を持ってる女性がいます。,0
路肩に、赤い二階建てバスが停まっています。,赤い2階建てバスが道路に停まっています。,0
パソコンのキーボードの上にスマートフォンなどが置かれています。,パソコンのキーボードの上に携帯電話があります。,0
時刻が7時22分を示したスマートフォンの画面です。,今昼ですが、スマートフォンの時計は正確です。,2
今昼ですが、スマートフォンの時計は正確です。,時刻が7時22分を示したスマートフォンの画面です。,1
川の中に体の白い鳥が一羽立っています。,川に黒い鳥がいる。,2
川の中に体の白い鳥が一羽立っています。,白い鳥が3羽いる。,2
川に黒い鳥がいる。,川の中に体の白い鳥が一羽立っています。,2
白い鳥が3羽いる。,川の中に体の白い鳥が一羽立っています。,1
数人のスキーヤーが雪の上を登っています。,数人のスキーヤーが雪の上をすべっている。,1
数人のスキーヤーが雪の上をすべっている。,数人のスキーヤーが雪の上を登っています。,2
たくさんの人が見守る中バイクが走っています。,たくさんの観客の前にオートバイに乗っている人がいます。,0
柵の奥の飼育場の木のそばにキリンが群れています。,柵の奥の飼育場にはたくさんのキリンが放牧されています。,0
トランクの空いた車の後ろで男性が携帯で話をしています。,車の後ろで男性が携帯電話をかけています。,0
茶色い壁の横に赤い２階建てバスが止まっています。,赤色の二階建てバスが停車しています。,0
クロスカントリースキーをしている人がいます。,雪の中を、スキーをしている人がいます。,0
正装の男女が車の後部座席に座り、女性は携帯電話で通話しています。,車の中で男性の隣の女性が電話をしています。,0
跳ねる馬に乗った男性がロデオをしています。,馬の上に男性が乗って、ロデオをしています。,0
馬の上に男性が乗って、ロデオをしています。,跳ねる馬に乗った男性がロデオをしています。,0
歩道で、フルーツを販売してる人達がいます。,歩道で、野菜を販売してる人達がいます。,1
歩道で、フルーツを販売してる人達がいます。,歩道で、フルーツを販売するのを終了しました。,2
ごみの散乱した路上で、果物を売っている人たちがいます。,畑で果物を収穫している人たちがいます。,1
畑で果物を収穫している人たちがいます。,ごみの散乱した路上で、果物を売っている人たちがいます。,1
歩道で、野菜を販売してる人達がいます。,歩道で、フルーツを販売してる人達がいます。,1
歩道で、フルーツを販売するのを終了しました。,歩道で、フルーツを販売してる人達がいます。,2
男性がハンモックに座って傘を差しています。,若い女性がハンモックに座って本を読んでいます。,1
男性がハンモックに座って傘を差しています。,男性がベンチに座って傘を差しています。,2
男性がハンモックに座って傘を差しています。,男性が傘を差して歩いています。,2
男性がハンモックに座って傘を差しています。,男性が傘を差して立っています。,2
若い女性がハンモックに座って本を読んでいます。,男性がハンモックに座って傘を差しています。,2
男性がベンチに座って傘を差しています。,男性がハンモックに座って傘を差しています。,2
男性が傘を差して歩いています。,男性がハンモックに座って傘を差しています。,2
男性が傘を差して立っています。,男性がハンモックに座って傘を差しています。,2
子供が黄色いサーフボードを持って橋を渡っています。,子供が黄色いサーフボードをもって橋で座っています。,2
子供が黄色いサーフボードをもって橋で座っています。,子供が黄色いサーフボードを持って橋を渡っています。,1
黄色い壁紙のリビングに一人の男性が立っています。,黄色い壁の室内に、男性が一人います。,0
街路灯の向こうにライトアップされた建物が立っています。,建物のライトアップが消された。,2
街路灯の向こうにライトアップされた建物が立っています。,街路灯の向こうには芝生だけがある。,2
建物のライトアップが消された。,街路灯の向こうにライトアップされた建物が立っています。,2
街路灯の向こうには芝生だけがある。,街路灯の向こうにライトアップされた建物が立っています。,2
ソファーには一匹の犬と一人の女性が座っています。,ソファーに、女性と犬が並んで座っています。,0
道路標識の下のほうにたくさんの傘があります。,道路標識の上のほうにたくさんの傘があります。,1
道路標識の下のほうにたくさんの傘があります。,道路標識の下のほうに少しの傘があります。,0
道路標識の上のほうにたくさんの傘があります。,道路標識の下のほうにたくさんの傘があります。,1
道路標識の下のほうに少しの傘があります。,道路標識の下のほうにたくさんの傘があります。,1
自宅の窓に向かって一羽の野鳥が部屋の様子を伺っています。,一羽の鳥が窓際から室内を見ている。,0
白一色の冷蔵庫や流し台などのキッチンセットが並んでいます。,黒一色の冷蔵庫や流し台などのキッチンセットが並んでいます。,2
白一色の冷蔵庫や流し台などのキッチンセットが並んでいます。,色とりどりの冷蔵庫や流し台などのキッチンセットが並んでいます。,2
黒一色の冷蔵庫や流し台などのキッチンセットが並んでいます。,白一色の冷蔵庫や流し台などのキッチンセットが並んでいます。,2
色とりどりの冷蔵庫や流し台などのキッチンセットが並んでいます。,白一色の冷蔵庫や流し台などのキッチンセットが並んでいます。,2
たくさんの人が凧を見上げています。,一人が凧を見上げている。,0
たくさんの人が凧を見上げています。,たくさんの人が凧を無視している。,2
一人が凧を見上げている。,たくさんの人が凧を見上げています。,2
たくさんの人が凧を無視している。,たくさんの人が凧を見上げています。,2
駅のホームに列車が三両停車しています。,テストをしています。,1
テストをしています。,駅のホームに列車が三両停車しています。,1
トレーの上に、パンが何種類も並んでいます。,トレーの上に、パンが１種類あります。,0
トレーの上に、パンが何種類も並んでいます。,トレーの上に、パンがありません。,2
トレーの上に、パンが何種類も並んでいます。,トレーの上に、パンが一個あります。,0
トレーの上に、パンが何種類も並んでいます。,トレーの上に、パンの代わりにご飯があります。,2
トレーの上に、パンが１種類あります。,トレーの上に、パンが何種類も並んでいます。,2
トレーの上に、パンがありません。,トレーの上に、パンが何種類も並んでいます。,2
トレーの上に、パンが一個あります。,トレーの上に、パンが何種類も並んでいます。,1
トレーの上に、パンの代わりにご飯があります。,トレーの上に、パンが何種類も並んでいます。,2
ゲーム機と操作用のリモコンが置かれています。,ゲーム機本体とコントローラーがあります。,0
白クマが日陰で仰向けで寝ています。,白熊が、仰向けになって寝ています。,0
トレイの上に11個のカップケーキが並んでいます。,トレイの上にケーキが並べて置かれています。,0
野球のピッチャーがボールを投げようと構えています。,ピッチャーがボールを持って構えています。,0
林の中でオレンジ色のフリスビーを投げようとしている人がいます。,フリスビーを手に持って構えています。,0
男性がスノーボードでジャンプをしています。,青年がスノーボードで楽しんでいます。,0
屋外に置かれた椅子の上で、太陽電池でバッテリーの充電をしています。,室内の椅子でソーラーバッテリーを充電中。,2
屋外に置かれた椅子の上で、太陽電池でバッテリーの充電をしています。,机の上に置いてバッテリーを充電している。,2
屋外に置かれた椅子の上で、太陽電池でバッテリーの充電をしています。,コンセントでバッテリーを充電している。,2
椅子の背もたれに太陽電池のパネルが取り付けられています。,椅子の背もたれに太陽電池のパネルが取り付けられていない。,2
帽子を被った男児が芝生の上で凧を揚げている。,広場で凧を揚げている子どもがいます。,0
空は白く、波が高いところで、サーフィンをしている人がいます。,海でサーファーが波に乗っています。,0
植物の生えたプランターに小鳥たちが来ています。,プランターの縁に鳥が止まっています。,0
海の上でサーフィンをしている人がいます。,海の上で、サーファーが波に乗っています。,0
海の上で、サーファーが波に乗っています。,海の上でサーフィンをしている人がいます。,0
人が右手で歯ブラシと携帯電話を握っています。,携帯電話とハブラシを一緒に片手で持っています。,0
部屋の中に帽子を被ってネクタイを着けた男の子が立っています。,帽子をかぶってネクタイをした男の子が立っています。,0
ビーチにサーフボードが１個立てかけられています。,砂浜にサーフボードが置いてあります。,0
雪の残る街中に路線バスが走っています。,雪が降った街をバスが走行しています。,0
スマートフォンにアナログ時計が表示されています。,電子機器の液晶画面に時計が映っています。,0
仮装した２人の人が乗った古い型の消防車が、沿道に多くの見物人のいる市街地を走行しています。,仮装した２人の人が乗った古い型の消防車が、沿道に多くの見物人のいる市街地を走行しています。,0
仮装した２人の人が乗った古い型の消防車が、沿道に多くの見物人のいる市街地を走行しています。,仮装した２人の人が乗った古い型の消防車が、沿道に多くの見物人のいる市街地を走行しています。,0
女性が３人傘をさしています。,3人の女性が傘を持っています。,0
男性が左手を上げながらホースで、ゾウに水をかけています。,男性がホースで象に水をかけています。,0
一匹の猫が青いベンチに座っています。,青いベンチの上にネコが一匹います。,0
緑色のバナナがたくさん実っています。,完熟前ののバナナがたくさん実っています。,0
完熟前ののバナナがたくさん実っています。,緑色のバナナがたくさん実っています。,0
車内に座っている人物が装置を耳に当てています。,車内に座っている人物が装置を耳に当てています。,0
車内に座っている人物が装置を耳に当てています。,車内に座っている人物が装置を耳に当てています。,0
クマの形をしたケーキが置かれています。,クマをモチーフにしたケーキがあります。,0
荷車に複数のスーツケースが積まれています。,多数のトランクが置かれた荷台が有ります。,0
象が水のみ場近くで立っていて数頭はかたまっている。,水辺に立っている象たちがいます。,0
広い芝生で、犬がフリスビーで遊んでいます。,原っぱで犬がフリスビーで遊んでいます。,0
吹雪の中で傘をさした人々が立っています。,雪の中で、人々が傘を差しています。,0
丸いテーブルを囲んで多くの人が食事をしています。,大勢の人が食事の置かれた丸テーブルを囲んでいます。,0
机の上にはキーボードとマウスとマグカップが置いてあります。,机の上に、マウスとキーボードとカップがあります。,0
テーブルクロスの上の紙の上に、ドーナツ１個とティースプーン、コーヒーが入ったカップが置いてあります。,ドーナッツ、コーヒー、スプーンがマットの上にあります。,2
ピザが置かれたテーブルを囲んで四人の人が座っています。,ピザの置かれたテーブルを四人の人が囲んでいます。,0
鉛筆、はさみ、ペンが木の穴のある台に刺さっています。,穴にはさみやペンが差し込まれています。,0
女性がハンバーガーの置いてあるテーブルの前に座っています。,女性がハンバーガーのの置いてあるテーブルの前に座っています。,0
女性がハンバーガーのの置いてあるテーブルの前に座っています。,女性がハンバーガーの置いてあるテーブルの前に座っています。,0
駅に赤い蒸気機関車が入ってきました。,駅のホームに蒸気機関車が進入しています。,0
スノーボードを足につけた男性が雪の上で体育座りをしています。,男性がスノーボードをつけて雪の上に座り込んでいます。,0
ガイコツが荒野をバイクで走っています。,荒野で骸骨がバイクに乗っています。,0
荒野で骸骨がバイクに乗っています。,ガイコツが荒野をバイクで走っています。,0
展示されている飛行機を大勢が見学しています。,飛行機の周りに大勢の人が集まっている。,0
少年野球の試合で、選手が左バッターボックスに入りバットを構えています。,少年がバットを持ってバッターボックスに立っている。,0
カーペットの上で犬がサッカーボールで遊んでいます。,犬が絨毯の上でボールと遊んでいます。,0
山の麓の原っぱに黒い牛が何頭もいます。,山あいの野原に黒い牛が何頭もいます。,0
台所の一角に白い冷蔵庫が置かれています。,台所の隅に白い冷蔵庫が置いてあります。,1
傍に人々がいる前で人工の波の上でサーフィンボードにのっている人がいます。,波の上でサーフボードに乗る人がいます。,0
白いプレートにピザやお寿司が盛り付けられています。,皿の上にピザと寿司が乗っています。,0
右打者がバッターボックスでバットを振り切っています。,バッターボックスに、バットを振り切るバッターがいます。,0
土の上で大きなゾウの後ろに小さな子象が２匹付いてきています。,大人のゾウが一頭と子どものゾウが二頭います。,0
滑走路に青いジェット機が一機います。,滑走路に一機の飛行機が止まっています。,0
黒い蒸気機関車が線路の上にあります。,線路の上には蒸気機関車があります。,0
スキー場のパークでスノーボーダーがジャンプを決めています。,スキー場でスノーボーダーがジャンプをしています。,0
スキー場のパークでスノーボーダーがジャンプを決めています。,スノーボーダーが宙を舞っています。,0
スキーヤーがゲレンデの斜面を滑っています。,冬の雪山をスキーヤーが滑っています。,0
料理を前にして、女性が胸の下で両手を握っています。,女性の目の前のテーブルに、料理が置かれています。,0
新郎新婦がケーキカットをしています。,結婚式の男女がケーキカットをしています。,0
結婚式の男女がケーキカットをしています。,新郎新婦がケーキカットをしています。,0
少年が青いボードでサーフィンをしています。,サーファーが青いボードで波にのっています。,0
黄色の車体の列車が線路の上を走っています。,黄色の車体の列車が線路の上を走っています。,0
黄色の車体の列車が線路の上を走っています。,黄色の車体の列車が線路の上を走っています。,0
お皿の上にたくさんのフライドポテトとハンバーガーが盛り付けられています。,ハンバーガーとフライドポテトが置いてあります。,0
レストランで座っている女性のグラスにワインを注ごうとしている男性がいます。,男性がワインを女性のグラスに注いでいます。,0
男性が、雪のある場所でレールの上をスノーボードで滑っています。,スノーボードでレールの上を滑り降りている人がいます。,0
汽車が描かれている四角い手作りケーキです。,汽車の絵が描かれている四角いケーキです。,0
白い窓枠から光が差し込む部屋に、布団があります。,窓から陽の差す部屋に布団が置かれています。,0
物を積み上げた荷台を押している2人の男性が道の真ん中を歩いています。,二人組みの男性が台車を押しながら路上を歩いています。,0
浴室と洗面所の色が茶色で統一されています。,洗面所付きの茶色を基調としたバスルームです。,0
洗面所付きの茶色を基調としたバスルームです。,浴室と洗面所の色が茶色で統一されています。,0
トレーの上に、ホットドッグやライスなどを乗せたお皿が乗っています。,トレイにホッドドッグとライスがのっています。,0
商品棚にたくさんのバナナが置かれています。,棚の上にバナナの房がたくさん並んでいます。,0
灌木の生えた草原で1頭のシマウマが草を食べています。,草原の上に一頭のシマウマがいます。,0
道で灰色の80番のプレートをつけたライトバンが走っています。,道路を80番のプレートをつけた自動車が走っています。,0
白いＴシャツを着た男性がフリスビーを持ってジャンプしています。,フリスビーを持ってジャンプをしている人がいます。,0
テーブルに２個の携帯電話と２枚の紙のお金があります。,テーブルの上に、2台の携帯電話が置かれています。,0
牛たちが柵の中から顔を出し餌の草を食べています。,牛たちが柵の中から顔を出し餌の草を食べています。,0
牛たちが柵の中から顔を出し餌の草を食べています。,牛たちが柵の中から顔を出し餌の草を食べています。,0
波打ち際に犬が一匹立っています。,波が打ち寄せる砂浜に犬が１匹います。,0
ベッドの上に三人の少女と赤ちゃんが寝ている。,４人の子どもたちが横になっています。,0
一頭の黒い馬が川沿いにある草を食べている。,川辺りの草むらで黒い馬が草を食んでいます。,0
街中をダブルデッカーバスが走っています。,道路に二階建てバスが通行しています。,0
ベッドのそばに服が脱ぎ散らかしてあります。,ベッドの周りに衣服を脱ぎ散らかしています。,0
ベッドの周りに衣服を脱ぎ散らかしています。,ベッドのそばに服が脱ぎ散らかしてあります。,0
ガラスの器にブロッコリーとパスタが混ざっています。,ガラスのうつわにバスタがはいっています。,0
岩の上に大きな茶色のクマが２頭います。,岩の上に二頭の茶色いくまがいます。,0
白い雲のある空の下の低い木が生えた草地にキリンが一頭います。,低い木が生えた草原に、キリンが1頭います。,0
青いTシャツを着た男の子が砂浜でフリスビーを投げています。,青い服を着た子供がフリスビーを投げています。,0
外国人男性が、サーフィンを楽しんでいます。,男性がサーフィンをやっています。,0
雪山を２人の人がスキーで滑り降りています。,雪山にて、二人のスキーヤーが滑走しています。,0
雪山にて、二人のスキーヤーが滑走しています。,雪山を２人の人がスキーで滑り降りています。,0
砂浜で一人の男性が凧揚げをしています。,砂浜で凧揚げをしてる人が一人います。,0
夕暮れの中、少年がスケートボードでジャンプしています。,夕暮れにスケートボードをしています。,0
女性が芝生の上でぬいぐるみに囲まれて寝ています。,ぬいぐるみに囲まれて寝ている人がいます。,0
暗闇の中、携帯電話を開いた状態で光りが漏れています。,暗い場所で携帯電話が光っています。,0
男性が海でサーフィンをしています。,海でサーフィンをしているところです。,0
スケートボードを持った男性がいます。,男性がスケートボードを持っています。,0
男性がスケートボードを持っています。,スケートボードを持った男性がいます。,0
日差しが射す雪の上をスキーヤーが滑っている。,太陽が出ている雪山をスキーヤーが滑っています。,0
太陽が出ている雪山をスキーヤーが滑っています。,日差しが射す雪の上をスキーヤーが滑っている。,0
雪山の見える道路を、２人の人がスキーを担いで歩いています。,スキーを担いだ二人の人が道路を歩いています。,0
丸めたネクタイが四つおかれています。,４本のネクタイが丸めて並べられています。,0
４本のネクタイが丸めて並べられています。,丸めたネクタイが四つおかれています。,0
海の砂浜の柵で区切られた場所で、立体的な凧の様なものを揚げている人々がいます。,浜辺で色々な立体的な凧の様なものを揚げています。,0
