premise,hypothesis,gpt_label
"Le ʋunyaʋunya gã sia me la, atiaƒu gbemumu keklẽ la le kpetowo me tom",Aƒu la le blɔ tsiɖitsiɖi eye wozrɔ̃ abe atukpa ene,2
"Le ʋunyaʋunya gã sia me la, atiaƒu gbemumu keklẽ la le kpetowo me tom",Aƒu la yɔ fũu kple akpa sue siwo lewo ɖokuio tum ɖe meli la ŋu.,0
"Le ʋunyaʋunya gã sia me la, atiaƒu gbemumu keklẽ la le kpetowo me tom",Aƒu la le amamui eye wòde abe ɖee wòle fiefiem ene,2
Seɖoɖo yeye aɖe si kpɔmɔ na dodo le ƒè 1860 liawo ƒe dzimaɖiwo me,"le ƒè 1870 liawo me la, seɖoɖo la katã lolo eye du la nɔ amenumawɔe dziɖuɖu te",2
Seɖoɖo yeye aɖe si kpɔmɔ na dodo le ƒè 1860 liawo ƒe dzimaɖiwo me,Ƒè 1890liao me nye ʋunyaʋunya ɣeyiɣiwo,2
Seɖoɖo yeye aɖe si kpɔmɔ na dodo le ƒè 1860 liawo ƒe dzimaɖiwo me,seɖoɖo yeye la le didim be yeakeke ta na dɔwɔtɔwo ƒe sewo.,2
"Le eya gbɔ la, susu deŋgɔ ɖe sia ɖe tsona hahomedzeɖoɖo gbɔ, le ɖevi kple eƒe denunyawɔe teƒenɔlawo dome le hahodɔwɔwɔ aɖe me.",Ɖeviwo metu zãna susu deŋgɔwo o.,0
"Le eya gbɔ la, susu deŋgɔ ɖe sia ɖe tsona hahomedzeɖoɖo gbɔ, le ɖevi kple eƒe denunyawɔe teƒenɔlawo dome le hahodɔwɔwɔ aɖe me.",Tɔƒodede nye dɔ aɖe si bɔ ɖe denunyawɔe geɖewo gbɔ.,0
"Le eya gbɔ la, susu deŋgɔ ɖe sia ɖe tsona hahomedzeɖoɖo gbɔ, le ɖevi kple eƒe denunyawɔe teƒenɔlawo dome le hahodɔwɔwɔ aɖe me.",Dɔwɔwɔ ɖe du le vevie hena susu deŋgɔwo mama.,2
"Rezadores alo rezadoras, siwo nye gbɔgbɔ̃metatɔwo le kɔ aɖewo me, esiwo kplɔa hamea le ameɖikɔnuwo, amekɔkɔewo ƒe azãwo me nenye be nunɔla melii o.",Hamea aɖeke menɔ anyi si ƒe tatɔwo menye nunɔlawo o.,0
"Rezadores alo rezadoras, siwo nye gbɔgbɔ̃metatɔwo le kɔ aɖewo me, esiwo kplɔa hamea le ameɖikɔnuwo, amekɔkɔewo ƒe azãwo me nenye be nunɔla melii o.",Kɔ aɖewo me ƒe gbɔgbɔmetatɔ aɖewo menye nunɔlawo o.,0
"Rezadores alo rezadoras, siwo nye gbɔgbɔ̃metatɔwo le kɔ aɖewo me, esiwo kplɔa hamea le ameɖikɔnuwo, amekɔkɔewo ƒe azãwo me nenye be nunɔla melii o.",Gbɔgbɔmetatɔwo aɖewo ƒe ɖawo le yibɔ,1
"Le hahome nudzɔɖeamedzi kãtatawo me la, mɔnukpɔkpɔ bene woana ɖoɖoawo nayi edzi nyuie akpe ɖe ɖeviawo ŋu bene woase dzodzro ɖiwonɔewo kple tovowvowo, xɔsewo kple amewo ƒe seselelãmewo gɔme.",Ɖeviwo ate ŋu asrɔ̃ nu si me amewo sɔ alo to vovo le la gɔme,0
"Le hahome nudzɔɖeamedzi kãtatawo me la, mɔnukpɔkpɔ bene woana ɖoɖoawo nayi edzi nyuie akpe ɖe ɖeviawo ŋu bene woase dzodzro ɖiwonɔewo kple tovowvowo, xɔsewo kple amewo ƒe seselelãmewo gɔme.",ɖeviwo ade dzersi kɔkɔƒe si nu ameƒome vovovoawo to vovo le.,2
"Le hahome nudzɔɖeamedzi kãtatawo me la, mɔnukpɔkpɔ bene woana ɖoɖoawo nayi edzi nyuie akpe ɖe ɖeviawo ŋu bene woase dzodzro ɖiwonɔewo kple tovowvowo, xɔsewo kple amewo ƒe seselelãmewo gɔme.",Ɖeviawo mate ŋu srɔ̃ naneke o.,2
Nyenye gãtɔ si nɔ Dzemeni gɔmeɖosea si le aʋa megbe lae nye nu si nazi dziɖuɖua te ɖe anyi wu.,Nazi dziɖuɖua ɖe mɔ le esia ŋu.,2
Nyenye gãtɔ si nɔ Dzemeni gɔmeɖosea si le aʋa megbe lae nye nu si nazi dziɖuɖua te ɖe anyi wu.,Nazi dziɖuɖua wu ame siwo katã ƒe alɔ le eme lae.,0
Nyenye gãtɔ si nɔ Dzemeni gɔmeɖosea si le aʋa megbe lae nye nu si nazi dziɖuɖua te ɖe anyi wu.,Nazi dziɖuɖua ɖe asi esia dzi.,0
"Sonja, ɖevi la dze via nyɔnu la ƒe dɔdzeamedziwo sɔsrɔ̃",Ame aɖeke medoa dɔmedzui sesẽ o,0
"Sonja, ɖevi la dze via nyɔnu la ƒe dɔdzeamedziwo sɔsrɔ̃",Sonja nye ɖevi ko.,0
"Sonja, ɖevi la dze via nyɔnu la ƒe dɔdzeamedziwo sɔsrɔ̃",Sonja tsaka,2
"6 le ƒè bla atɔ̃ vɔ atɔ̃ siwo do ŋgɔ na dumeʋala, kodzoɖiƒea wɔ ŋusẽ sia ŋudɔ kple aɖaŋudzedze","Ɣe aɖewo ɣi le ƒè ewoawo siwo do ŋgɔ na dumeʋa la me la, kodziɖoƒea wɔ ŋusẽ sia ŋudɔ.",0
"6 le ƒè bla atɔ̃ vɔ atɔ̃ siwo do ŋgɔ na dumeʋala, kodzoɖiƒea wɔ ŋusẽ sia ŋudɔ kple aɖaŋudzedze","Le ƒè bla atɔ̃ vɔ atɔ̃ siwo kplɔ ame yi ɖe dumeʋa la gbɔ la, kodzoɖiƒea wɔ ŋusẽ sia ŋudɔ zi ene.",0
"6 le ƒè bla atɔ̃ vɔ atɔ̃ siwo do ŋgɔ na dumeʋala, kodzoɖiƒea wɔ ŋusẽ sia ŋudɔ kple aɖaŋudzedze","le ƒè bla atɔ̃ vɔ atɔ̃ siwo kplɔ ame yi ɖe dumamaʋa la gbɔ la, kodzoɖiƒea wɔ ŋusẽ sia ŋudɔ zi miliɔ̃ atɔ̃.",1
"Aƒetɔ, maka ɖe edzi na wò be wogblɔ nya siawo katã nam.",Megblɔ na wò be menya nya siawo katã,0
"Aƒetɔ, maka ɖe edzi na wò be wogblɔ nya siawo katã nam.",Nutakpɔla ƒe kunya wogblɔ nam.,2
"Aƒetɔ, maka ɖe edzi na wò be wogblɔ nya siawo katã nam.",Nyamekɔkɔ geɖe lii si woɣla ɖem.,0
Howɔwɔawo tɔtɔ aʋafia Blood le eƒe fuɖenamedrɔ̃ewo me.,Aʋafia Blood tea ŋu bu nu aɖe siwo doa dziku nae madzudzɔmadzudzɔ la ŋu.,1
Howɔwɔawo tɔtɔ aʋafia Blood le eƒe fuɖenamedrɔ̃ewo me.,Howɔwɔ aɖewo tsi aʋafia Blood ƒe tamebubuwo nu.,0
Howɔwɔawo tɔtɔ aʋafia Blood le eƒe fuɖenamedrɔ̃ewo me.,Avuvia ƒe ɣlidodo nyɔ aʋafia la tso eƒe tamebubuwo me.,2
"Evɔ nyemate ŋu ŋlɔ be be esi nyemenye naneke wu kluvi le nyruiwò gbɔ le Barbade o la, wò ya edea bubu ŋunye o",Èɖea dɔmenyo fianam esime menye kluvi nɔ Barbade.,0
"Evɔ nyemate ŋu ŋlɔ be be esi nyemenye naneke wu kluvi le nyruiwò gbɔ le Barbade o la, wò ya edea bubu ŋunye o",Enye tamesẽla le ŋunye eye etsɔnam abe afɔtutunu ene.,2
"Evɔ nyemate ŋu ŋlɔ be be esi nyemenye naneke wu kluvi le nyruiwò gbɔ le Barbade o la, wò ya edea bubu ŋunye o","Esi menye nyruiwò tɔ la, eƒoam gbe sia gbe.",2
"Anyigba la le afi ma, abe mile etɔ̃ le ŋgɔ ene - gbe siwo mesɔ wo la ɖo abe gli ene hebu dziɣɔli la ʋĩi",Nuƒoxlãme nyakpɔwo do ta ɖa.,2
"Anyigba la le afi ma, abe mile etɔ̃ le ŋgɔ ene - gbe siwo mesɔ wo la ɖo abe gli ene hebu dziɣɔli la ʋĩi","Ame aɖeke mele ƒukpo si ŋu wole tetem dɔ la, dzi o.",0
"Anyigba la le afi ma, abe mile etɔ̃ le ŋgɔ ene - gbe siwo mesɔ wo la ɖo abe gli ene hebu dziɣɔli la ʋĩi","Anyigba aɖeke mele dzedzem ɖe wo le miles geɖe va kpe godoo o, aƒua ɖeɖe koe li yi ʋĩi.",0
Fia bubutɔ ƒe amedɔdɔ kple bubume Sunderland ƒometɔ menye ameklewo ƒe anyigba sia dzi.,"Ame dɔdɔwo le Fia Bubutɔ si, siwo dometɔ ɖeka menye.",0
Fia bubutɔ ƒe amedɔdɔ kple bubume Sunderland ƒometɔ menye ameklewo ƒe anyigba sia dzi.,Fia Bubutɔ ɖom ɖe afi sia kɔsiɖa ɖekae nye esia.,2
Fia bubutɔ ƒe amedɔdɔ kple bubume Sunderland ƒometɔ menye ameklewo ƒe anyigba sia dzi.,Nyemexɔa gbeɖeɖe tso Fia Bubutɔ gbɔ o.,0
"Egblɔ be, menyi esia fe ɖe wò,alo mesusunae nenema.",Mesusui kpɔ be yenyi naneke fe ɖe wò o.,0
"Egblɔ be, menyi esia fe ɖe wò,alo mesusunae nenema.",Enyi fe ɖe wò le kpekpeɖeŋu si nènae esime wònye wɔmi va yi la ta,1
"Egblɔ be, menyi esia fe ɖe wò,alo mesusunae nenema.",Enɔ ebum be yenyi nanefe ɖe wò.,2
Anye ne menyae nyuie wu be mate ɖe Jamaïque ŋu kplikpã alea le zãme.,Mezɔ mɔ hete ɖe Jamaïque ŋu le ɣe ƒe xɔɖoɖo megbe,2
Anye ne menyae nyuie wu be mate ɖe Jamaïque ŋu kplikpã alea le zãme.,Meɖo meli gã aɖe yi Jamaïque,0
Anye ne menyae nyuie wu be mate ɖe Jamaïque ŋu kplikpã alea le zãme.,Ŋukeke mee nye kple srɔ̃nye míeva ɖo Jamaïque le.,0
Blood ƒe susuwo yi esia kple nu bubuwo gbɔ esime wòle meridienne la dzi.,Blood ku drẽ manyatalenui aɖe le ŋudɔ me.,2
Blood ƒe susuwo yi esia kple nu bubuwo gbɔ esime wòle meridienne la dzi.,Blood ganɔ tame bum le alɔ̃ me.,2
Blood ƒe susuwo yi esia kple nu bubuwo gbɔ esime wòle meridienne la dzi.,Blood nɔ tame bum vevie ku ɖe zi mamlɔetɔ si woùkpɔ nɔa la ŋu.,2
Kakaɖedzi lii be mele egblɔ ge na wò.,"Enyo, magblɔe na wò.",0
Kakaɖedzi lii be mele egblɔ ge na wò.,Medega nu eye mele abe mumu ene.,0
Kakaɖedzi lii be mele egblɔ ge na wò.,Esi nèdo ŋugbe be yemagblɔ esia o tae mele egblɔm na wò ɖoe.,0
"Ah, abe ale kee?",Ame aɖe le biabiam be akpa ka yeayi hã.,2
"Ah, abe ale kee?",Nyabiala la ɖeka koe lii eye ame aɖeke melii wòaƒo nu kplii o.,2
"Ah, abe ale kee?",Ame si le nya la biam la le kabakaba dzi eye ehiã be yeanya fifi laa mɔ si yeato la. ,2
Nyemawɔ fia ƒe gbedeasi la ŋudɔ alɔ gblɔdɔe o.,Fia ƒe gbedeasi dziwɔwɔ tsi tsitre ɖe nyenye ŋu.,0
Nyemawɔ fia ƒe gbedeasi la ŋudɔ alɔ gblɔdɔe o.,Mebu tame geɖe le fia ƒe gbedeasi la ŋu.,2
Nyemawɔ fia ƒe gbedeasi la ŋudɔ alɔ gblɔdɔe o.,Mede asi agbalẽ te be woawɔ ɖe fia ƒe gbedeasi la dzi tamemabue.,0
Ede dzesii be ate ŋu ava eme be yeagbugbɔ asi yi megbe kabae.,Ede dzesii be ŋkeke blibo la le ŋgɔ na ye be yeagbugbɔ si yi megbe,2
Ede dzesii be ate ŋu ava eme be yeagbugbɔ asi yi megbe kabae.,Ede dzesii be ele be yeawɔ kaba.,0
Ede dzesii be ate ŋu ava eme be yeagbugbɔ asi yi megbe kabae.,"Ne ɖee ye hã nɔ teƒe ma ke la, woanyakpoɔe.",2
"Egblɔ nublanuitɔe kple amenumavedɔme na ametɔe be, ke hã la, enye eye wòwɔ nu si woate ŋui le ƒè etɔ siawo me",Menye dzidzɔnya nae be ewu ame gbogbo mawo le ƒè etɔ̃ siawo me o.,2
"Egblɔ nublanuitɔe kple amenumavedɔme na ametɔe be, ke hã la, enye eye wòwɔ nu si woate ŋui le ƒè etɔ siawo me",Eƒo nu dzidzɔtɔe le eƒe dɔwo kple amenyenye ŋu.,0
"Egblɔ nublanuitɔe kple amenumavedɔme na ametɔe be, ke hã la, enye eye wòwɔ nu si woate ŋui le ƒè etɔ siawo me",Enɔ nu ƒom kple nublanuigbe.,2
Mesusui be esia sɔ kple wò didi.,Meka ɖe edzi be esia tɔwòwo wɔnae.,0
Mesusui be esia sɔ kple wò didi.,Mexlẽ nu ku ɖe wò dukɔ kple wò denunyawɔe ŋu.,2
Mesusui be esia sɔ kple wò didi.,Meka ɖe edzi be esia mevaa eme edziedzi le mia gbɔ o.,2
.nkumiamia aɖe ŋlɔ eƒe ŋgo.,Nukoko hãnyã aɖe dze le mo nae.,2
.nkumiamia aɖe ŋlɔ eƒe ŋgo.,Ese nu tɔdziname aɖe le eƒe dɔgbo me.,0
.nkumiamia aɖe ŋlɔ eƒe ŋgo.,Emia ŋkuwo,0
"Enɔ ekpɔ kple dzidzɔ ŋku, gake, esi wòkpɔ eƒe ŋkume si ɖe gbɔdzɔgbɔdzɔ fia kple monyanyra si ŋlɔ eƒe ŋugo la, eya hã ŋutɔ tɔ trɔ.",Eƒe mo trɔ esi wòkpɔ etɔ,0
"Enɔ ekpɔ kple dzidzɔ ŋku, gake, esi wòkpɔ eƒe ŋkume si ɖe gbɔdzɔgbɔdzɔ fia kple monyanyra si ŋlɔ eƒe ŋugo la, eya hã ŋutɔ tɔ trɔ.",Eƒo mo klẽ esi wõkpo eƒe monyanyra la.,2
"Enɔ ekpɔ kple dzidzɔ ŋku, gake, esi wòkpɔ eƒe ŋkume si ɖe gbɔdzɔgbɔdzɔ fia kple monyanyra si ŋlɔ eƒe ŋugo la, eya hã ŋutɔ tɔ trɔ.",Menya ne ele dɔmedzui dom le ye ŋu o,0
Ele zɔzɔm blewu yiɖaƒoxlã gli la eye woto agbo gãwo me ge ɖe gbadza la dzi.,"Esi wònye be wotu ʋɔa kple safui la, edzo kpo fla afobɛ la hege ɖe aƒea me.",0
Ele zɔzɔm blewu yiɖaƒoxlã gli la eye woto agbo gãwo me ge ɖe gbadza la dzi.,Agbo gãwo koe nye afi si woto age ɖe aƒeadogba dzi.,0
Ele zɔzɔm blewu yiɖaƒoxlã gli la eye woto agbo gãwo me ge ɖe gbadza la dzi.,Agbo gãwo lii si woato age ɖe aƒeadogba dzi,0
"Egblɔ kple dziku be,menyae be nèle enya ge godoo",Enɔ susum be wole ka de ge ve na ame aɖe.,2
"Egblɔ kple dziku be,menyae be nèle enya ge godoo",Aʋafia si lé fiafi aɖe lae wònye,2
"Egblɔ kple dziku be,menyae be nèle enya ge godoo",Edi mɔnu si wòato asi dzo le dua mle alebe magayi gakpɔme o,2
"Nyateƒeme, ale ke wɔ malé wo atu esime míeganɔ ƒoƒose wɔm?",Nyemete ŋu ƒoe ɖe ɖokuinye nu be made wo gaxɔme o,0
"Nyateƒeme, ale ke wɔ malé wo atu esime míeganɔ ƒoƒose wɔm?",Mekpɔ be wosu asinye esime ke mekpɔ wo ko,0
"Nyateƒeme, ale ke wɔ malé wo atu esime míeganɔ ƒoƒose wɔm?",Nyematsɔe ake ɖokuinye kpɔ nenye be mede wo mɔ o,0
Menyae ƒè sia me.,"Menɔ eminyam tso ƒè ɖekae nye esi, evɔ eya ŋutɔ menya o",2
Menyae ƒè sia me.,Mezu esia abe kɔsiɖa ɖeka lɔƒoe nye esia ene.,2
Menyae ƒè sia me.,Meti eyome le ƒè mamlɔe me,0
Agbalẽŋugbalẽwo kple agbalẽnutinu siwo le aklamakpɔ la me la melɔ wo katã si li la ɖe eme o,Aklamakpɔdzikpɔla la medina be woade yewo agbalẽ me o,0
Agbalẽŋugbalẽwo kple agbalẽnutinu siwo le aklamakpɔ la me la melɔ wo katã si li la ɖe eme o,Boblodogbalẽwo medoa dzidzɔ na agbaleklamakpɔa o,2
Agbalẽŋugbalẽwo kple agbalẽnutinu siwo le aklamakpɔ la me la melɔ wo katã si li la ɖe eme o,Nu gã si nakpɔ le agbalẽklamakpɔa mee nye agbaleŋugbalẽwo,0
Asi siwo le gbadza ƒe la nye teƒe nyui aɖe si nàte ŋu ƒle nu le le Pekin.,Asiwo ɖina kle gbadza ƒe le Pekin siwo me fiase adodoewo le,1
Asi siwo le gbadza ƒe la nye teƒe nyui aɖe si nàte ŋu ƒle nu le le Pekin.,Asi siwo ɖina le gbadzaƒe le Beijing lawoe nye nyuiotɔwo le xexea me,1
Asi siwo le gbadza ƒe la nye teƒe nyui aɖe si nàte ŋu ƒle nu le le Pekin.,Pekin ƒè se sesẽ la meɖemɔ na gb adzaƒesi mawo tɔgbi le dugã la titina,1
Ƒugo gãtɔ si le dziehe ɣetoɖoƒe kpadzi nye melidzeƒe nui aɖe evɔ tsia kple aƒua ate ŋu aƒo ɖi.,Tsia kple ƒutaa nɔa kɔkɔe ɣe sia ɣi,0
Ƒugo gãtɔ si le dziehe ɣetoɖoƒe kpadzi nye melidzeƒe nui aɖe evɔ tsia kple aƒua ate ŋu aƒo ɖi.,Tsia kple ƒuta ate ŋu ƒoɖi,0
Ƒugo gãtɔ si le dziehe ɣetoɖoƒe kpadzi nye melidzeƒe nui aɖe evɔ tsia kple aƒua ate ŋu aƒo ɖi.,Tsia ƒoɖi le nugbegblewo dede eme ta,0
Dziƒoxɔ mawo nye gadzraɖoƒewo eye woda ŋkɔ ɖe mɔ si dzi wole la be la Milla de Oro alo Golden Mile,Dziƒoxɔ siwo le Golden Mile dzi :fe ɖeke menye gadzraɖoƒe o,0
Dziƒoxɔ mawo nye gadzraɖoƒewo eye woda ŋkɔ ɖe mɔ si dzi wole la be la Milla de Oro alo Golden Mile,Golden Mile dzidziƒoxɔwo nye gadzraɖoƒewo,0
Dziƒoxɔ mawo nye gadzraɖoƒewo eye woda ŋkɔ ɖe mɔ si dzi wole la be la Milla de Oro alo Golden Mile,"Golden Mile dzidziƒoxɔwo nye dɔwɔƒe ƒomevi vovovowo, ɖewo nye gadzraɖoƒewo",2
"Eme kɔ ƒãa be hafi woage ɖe Xexemeʋa Ecelia me la, Eŋlisigbedodu Ƒoƒuawo dze tutuɖo gɔme le Canada ƒe yame si le dedie wu la, ale be yameʋukulawo nadzraɖo ɖi na aʋa la.",Canada ƒe yame nɔ dedie wu,0
"Eme kɔ ƒãa be hafi woage ɖe Xexemeʋa Ecelia me la, Eŋlisigbedodu Ƒoƒuawo dze tutuɖo gɔme le Canada ƒe yame si le dedie wu la, ale be yameʋukulawo nadzraɖo ɖi na aʋa la.",Nuwowo aɖeke menɔ Canada ƒe yame o,0
"Eme kɔ ƒãa be hafi woage ɖe Xexemeʋa Ecelia me la, Eŋlisigbedodu Ƒoƒuawo dze tutuɖo gɔme le Canada ƒe yame si le dedie wu la, ale be yameʋukulawo nadzraɖo ɖi na aʋa la.",Canada ƒe skiwo nyraku ŋutɔ,2
"To egbɔ be wonya nyuie be yewoƒe ƒuta nyui la meganye yewo tɔ o hã la, wometsɔ ɖeke le eme o, eye wogale dɔ tsɔm nyuie",Heliheli kple ametsitsri ɖeɖe ko wole ɖeɖem fia ame sia me fifi si wonya be amewo le yewoƒe ƒuta la zã ge kple yewoe,0
"To egbɔ be wonya nyuie be yewoƒe ƒuta nyui la meganye yewo tɔ o hã la, wometsɔ ɖeke le eme o, eye wogale dɔ tsɔm nyuie",Ele na wo be wo kple ame bubuwo woazã tɔgo la fifia,2
"To egbɔ be wonya nyuie be yewoƒe ƒuta nyui la meganye yewo tɔ o hã la, wometsɔ ɖeke le eme o, eye wogale dɔ tsɔm nyuie","Tsã la, woƒe ƒuta didi mile alafa atɔ̃ sɔŋ.",2
"Le ƒè 1279 lia me la, Kublai Khan tu eƒe fiadu ɖe Beihai tagba ƒe gowo dzi le Pekin, afi si eƒe fiakesinɔnu aɖewo gale egbeegbe",Kubilai Khan tu fiadu aɖe ɖe Taiwan,2
"Le ƒè 1279 lia me la, Kublai Khan tu eƒe fiadu ɖe Beihai tagba ƒe gowo dzi le Pekin, afi si eƒe fiakesinɔnu aɖewo gale egbeegbe",Kublai Khan ƒe kesinɔnu aɖewo le Beijing,0
"Le ƒè 1279 lia me la, Kublai Khan tu eƒe fiadu ɖe Beihai tagba ƒe gowo dzi le Pekin, afi si eƒe fiakesinɔnu aɖewo gale egbeegbe",Kublai Khan nye bubume aɖe,0
"Esi wonye be enɔ bɔbɔe na wo be wonɔ wo ɖokuiwo dem e:nlisiawo me la, Protestant sukusukuwo koe lɔ̀ be yewovi yuɖatɔ siwo le Yurɔpa Ɣedzeƒe la naxɔ ɖaseɖigbalẽ tso Westmount alo be woaga te ŋu yi ɖe Toronto ake.",Yuɖatɔ siwo le Yurɔpa Ɣedzeƒe la woa ɖeka kple ame sia ame nyuie,1
"Esi wonye be enɔ bɔbɔe na wo be wonɔ wo ɖokuiwo dem e:nlisiawo me la, Protestant sukusukuwo koe lɔ̀ be yewovi yuɖatɔ siwo le Yurɔpa Ɣedzeƒe la naxɔ ɖaseɖigbalẽ tso Westmount alo be woaga te ŋu yi ɖe Toronto ake.",dua metɔ mamlɔeawo melɔ̃a yuɖatɔwo o,2
"Esi wonye be enɔ bɔbɔe na wo be wonɔ wo ɖokuiwo dem e:nlisiawo me la, Protestant sukusukuwo koe lɔ̀ be yewovi yuɖatɔ siwo le Yurɔpa Ɣedzeƒe la naxɔ ɖaseɖigbalẽ tso Westmount alo be woaga te ŋu yi ɖe Toronto ake.",Yuɖatɔwo wɔa ɖeka bɔbɔe kple eŋlisiawo.,0
"Ne miate ŋui la, mite ɖe nusesẽ la ŋu do ŋgɔ","Migaxlẽ nusesẽ la do ɣɔ o, atsi vivisese nu na mi emegbe",0
"Ne miate ŋui la, mite ɖe nusesẽ la ŋu do ŋgɔ",Midze agbagba miase nublaɖo la me do ŋgɔ ne miate ŋui,2
"Ne miate ŋui la, mite ɖe nusesẽ la ŋu do ŋgɔ",Nusɔsrɔ̃a anɔ godui na mi nenye be miese agbalẽa ƒe sesẽƒe gɔme,2
"Eƒe yɔdo, mɛta 27 (88 pieds) le anyigba tume, nye kpe zɔzrɔ̃e eye wòkeke ɖe mɛta trɔɖo m²  200 dzi (13 000 pieds carrés)",Eƒe yɔdo si me woɖii ɖo la tito wu mɛta 20,2
"Eƒe yɔdo, mɛta 27 (88 pieds) le anyigba tume, nye kpe zɔzrɔ̃e eye wòkeke ɖe mɛta trɔɖo m²  200 dzi (13 000 pieds carrés)",Enye ameŋukuta vevi aɖe,2
"Eƒe yɔdo, mɛta 27 (88 pieds) le anyigba tume, nye kpe zɔzrɔ̃e eye wòkeke ɖe mɛta trɔɖo m²  200 dzi (13 000 pieds carrés)",Wogba eƒe yɔdoxɔ ƒe tame kple atigbogblowo,0
Miɖo ŋui ne miaɣla miaƒe nu siwo anɔ asitsɔƒe la ɖe fiɛwo,Miɣla miaƒe nu tɔxɛwo nenye be miedze fiɛwo kpɔkpɔ,0
Miɖo ŋui ne miaɣla miaƒe nu siwo anɔ asitsɔƒe la ɖe fiɛwo,"Fiɛwo dia nu geɖe, miaƒe nunɔamesiwo hã le eme",0
Miɖo ŋui ne miaɣla miaƒe nu siwo anɔ asitsɔƒe la ɖe fiɛwo,miehiã be miaɣla nunɔamesiawo ɖe fiɛawo o,0
"Ƒè 1 400 do ŋgɔ na Estei Fiasa tutu la, Milreu hã nye agblenutome ƒe aƒe gã aɖe si nye ameŋukuta aɖe tɔ",Milreu didi tso nuwo gbɔ abe mile 10 ene,2
"Ƒè 1 400 do ŋgɔ na Estei Fiasa tutu la, Milreu hã nye agblenutome ƒe aƒe gã aɖe si nye ameŋukuta aɖe tɔ",Milreu nɔ agblenutowo me,2
"Ƒè 1 400 do ŋgɔ na Estei Fiasa tutu la, Milreu hã nye agblenutome ƒe aƒe gã aɖe si nye ameŋukuta aɖe tɔ",Milreu nɔ dugã la titina,2
Tsia ƒe dzoxɔxɔ anɔ °C 18 kple 24 dome (°F 64 yi 75),Ƒuwo ƒe dzoxɔxɔ le tɔtrɔm gbe sia gbe gake meɖiɖi yi sikpe ɖoƒe gɔme kpɔ o,2
Tsia ƒe dzoxɔxɔ anɔ °C 18 kple 24 dome (°F 64 yi 75),Ƒuwo ƒe dzoxɔxɔ nɔa ɖeka le ƒèa katã me,2
Tsia ƒe dzoxɔxɔ anɔ °C 18 kple 24 dome (°F 64 yi 75),Kpɔ dzodzowo dea dzi le ŋkeke me nenye be dzodzo le wɔwɔm la,2
Kinabalu ƒe lãveme nye lãve ade siwo ta woʋlina le nutoame dometɔ ɖeka,Atiglinyi ewo kple ɖɛgbo adẽ le Kinabalu lãve la me,0
Kinabalu ƒe lãveme nye lãve ade siwo ta woʋlina le nutoame dometɔ ɖeka,"Dziɖuɖua ƒe nutowo li si ta wòʋlina, Kinabalu ƒe dukɔaƒe lãve hã le eme",2
Kinabalu ƒe lãveme nye lãve ade siwo ta woʋlina le nutoame dometɔ ɖeka,Nuto etɔ̃e li si ta dziɖuɖua kpɔna,0
Miele nɔnɔmetata ʋuʋu kpɔ ge ku ɖe Anne kple Amsterdam ŋu le ɣeyiɣi si me woxɔ dua kpakple fotowo kple ɣe ma ɣi nuwo ŋu,Miele foto aɖeke kpɔ ge o,0
Miele nɔnɔmetata ʋuʋu kpɔ ge ku ɖe Anne kple Amsterdam ŋu le ɣeyiɣi si me woxɔ dua kpakple fotowo kple ɣe ma ɣi nuwo ŋu,Miele fotowo kpɔ ge,0
Miele nɔnɔmetata ʋuʋu kpɔ ge ku ɖe Anne kple Amsterdam ŋu le ɣeyiɣi si me woxɔ dua kpakple fotowo kple ɣe ma ɣi nuwo ŋu,Miele foto gbãtɔwo ƒe ɖewo kpɔ ge,0
"Treasure Beach le abe teƒe ɖeka si amedzrodzeƒe le ene, amedzrodzeƒe aɖewo kaka ɖe ƒutago etɔ̃ nu",Amedzrodzeƒe metsitsiã meli aɖeke na ame siwo yina ɖe Treasure Beach o,0
"Treasure Beach le abe teƒe ɖeka si amedzrodzeƒe le ene, amedzrodzeƒe aɖewo kaka ɖe ƒutago etɔ̃ nu",Amedzrodzeƒe xɔ ŋkɔ aɖe li na nukpɔk;pɔ tsaɖila siwo vana Teasure Beach la,0
"Treasure Beach le abe teƒe ɖeka si amedzrodzeƒe le ene, amedzrodzeƒe aɖewo kaka ɖe ƒutago etɔ̃ nu",Teasure Beach nye futagodu sue siwo bɔ ɖe nutoame la dometɔ ɖeka,0
"Le afo si gbɔna me la xexea me kɔna (dzodzo manɔ eme o) eye ƒu ƒe dzoxɔxɔ ƒe dziyiyi nana be tsiƒuƒu, ƒugɔme yiyi nyea nu vivi aɖe kpakple tɔdzidɔ bubuawo hã","Le afo me la, dzodzoa dena kɔkɔƒe 100 kple edzivɔwo",2
"Le afo si gbɔna me la xexea me kɔna (dzodzo manɔ eme o) eye ƒu ƒe dzoxɔxɔ ƒe dziyiyi nana be tsiƒuƒu, ƒugɔme yiyi nyea nu vivi aɖe kpakple tɔdzidɔ bubuawo hã",Edziedzi la enyea 75 le afo me,1
"Le afo si gbɔna me la xexea me kɔna (dzodzo manɔ eme o) eye ƒu ƒe dzoxɔxɔ ƒe dziyiyi nana be tsiƒuƒu, ƒugɔme yiyi nyea nu vivi aɖe kpakple tɔdzidɔ bubuawo hã",Dzodzo wɔna le afo me,0
