text,gpt_reply
"تومي دريمر ݢخن ""لونا ناکوه راتو ايکستريم فون. منجير فون لون. لونا ماتى بق مالم دوا بولن. سيڤ چوده لاݢى ݢوبڽن. اينوڠ ڽڠ توݢ.""",entertainment
اوق ڽڠ ماءين سکي اݢم دري ڤولنديا ڽڠ هان جوت او⹁ مچيج کريزل⹁ ڠن ڤمندو انا اوݢرزنسک ݢدوق کلهى بله بق سوڤر-جي. جوڠ سوق باق دري کوريا سلاتن ݢدوق کدوا ڤلوه ڤت بق سوڤر-جي دوق اݢم.,sports
"ك خبر تنتڠ تورنامين ڠن ڤت د ڤوبلي تيكيت ك اچارا تادوڠ ڤولو, نكالن بك اسوسياتيون ارݢينتينا د ڤولو.",sports
مناءين دمولاي ڤوه ١۰:۰۰ بڠوه ڠون چواچ ڽڠ ݢيت به تهات اوجين مڤريت-ڤريت بق تڠوه ڽڠ ڤيرڠ دڠون بݢه، ڽن اداله اورو ڽڠ سمڤورنا اونتوق روݢبي ٧.,sports
ارلي ۏلسکيز نيبق مکسيکو ݢدوق کليموڠ بله لام سوڤر-جي دوق اݢم. ادم هال ݢدوق کسيکورڠ لام سوڤر-جي دوڠ اݢم.,sports
تنديڠ سنلهوه نيبق بابق ڽو کنق ايڤودوق اي ايليس ڤارک دي جوهان‌سبورݢ الوحد اوکى واتى سڤريڠبوک‌س ماءين لاون اءوسترالي.,sports
لم واتو ڽڠ ݢج ݢتا كنك تروه او تمڤت ڽڠ لبيه جؤه لوم نيبك نجك ڠن تاڤق – تاڤي جارڠ تهت ݢتا كنك تروه باݢس لاݢو تاجك ڠن سكي د عالم لوار ڠن هنا تس ݢهون ساجن واتو د جالن ڽڠ بيئسا.,science/technology
تالو توجوه ڤوين، جونسون نا لم ڤوسيسي کدوا دڠون ۲.۲٤۳.,sports
"جك لم رلڠ ( اتوا: كاڽونيريڠ) نا كه جك د ميوب سابوه رلڠ, ڽڠ موڠكين كادڠ تهور اتوا ڤنوه ڠن اير.",geography
روبين اوتاڤا ڤݢوت نيلاي تيڠکت ڤاليڠ ماڽڠ، ٧۰ ڤلوڠ سيت لم ٤١ بوهلا ڠون ݢفيه ١١ ڤوت ڠون ۲ نم.,sports
"اوله راݢا موسيم لڤئي ڤاليڠ مشهور د ولايه اوتارا, دڠن اورڠ ايتاليا ملومبا لم تنديڠ اينترناسيونل ڠن اچرا اوليميادى.",sports
مروچيدوري کالوه اي اتوه ريڽون، نم ڤوين نيبق نوسا بق ڤوسيسي کدوا.,sports
مايكل شوماخر ݢڤأخى بالڤنجيه هانا تريب لهوه الونسو⹁ سبب کروسقن سوسڤينسي لام لى باݢو ڤرتمڤورن لاويت بالڤن.,sports
"ڤاجوه ڤناجوه ڽڠ صحة ساݢل ڽن هنا سيب ك ڤنا تناݢ ڽڠ هاير, تاڤي اترا ڽن جد ك برت معاقبة نيبك اورڠ اتليت مودا ك بن مندوم كادءن ڽڠ ݢج.",sports
ݢوبڽ هانا جوت جيب اوبت ݢڤرلى کى ݢڤڤوليه راس ساکيتجيه سبب ݢتهام دري اوليمڤيادى.,health
ڤنليتين كا ݢتمو بهواسجيه اورڠ اينوڠ لبيه موده كنوڠ م س دوا ݢر ليڤت نيبك اورڠ اݢم.,health
"جيوا هنا جلس ماسيمباݢي ماچم حل كوتور ڽڠ مبهيا لاݢو ميتانول, ڽڠ جد ك سبب بوتا اتوا ماتى ادت ڤيه لم دوسيس اوبيت.",health
"ڤڠاروه نيبك بالا ساݢل, كن ديڤريسي ڠن ير ڽڠ كه شرط نيبك سيسي ڤ أ مسوسون تيڤ الحد ماتور.",science/technology
"كڤمليقن موتو ماسل ڤيه جد ك سبب لبيه لى اينسيدن كچىلاكاءن د جالن, ڽڠ ماره نيبك تنمو تكنيك بارو لم ڤراوتن كصيحتن ك ڤݢج توبوه ڽڠ رلوه.",health
ڤنليتي اوتام خن اترا ڽو موڠکين محسى ديتيکسي فون کى کنکر، ت.ب.س.، ايچ.اي.ۏي. ڠون مالاريا کى ڤاسيان دي نڠرو ڽڠ ݢاسين، ڽڠ توه تيڠکت کى اودڤ کى ڤڽاکيت لاݢى کنکر بوه دادا جوت ستڠوه دري نڠرو ڽڠ لوبيه کاي.,health
در. ايهود اور، ڤروفيسور کدوکترن بق يونيۏرسيتس دلهاوسي دي هليفاک‌س، نوفا سکوتيا ڠون کڤالا ديۏيسي كلينيس ڠون علميه دري اسوسياسي ديابيتيس کانادا ݢڤئيڠت بهوا ڤنليتين ڽو منتوڠ لم ماس ڽڠ کفون.,health
"انق-انق ميت ڽي جل ڤكركارا, سابب اوق ڽن ” ترڤاوت لم بهيا كڤتن, جي ملهو, ڠڽ جي لاون اوق رايق” ك ڤرنسڠ اوتق جيه, سابب اوتق جيه هن مرڠسڠ دڠن ميتودي بياس.",health
ماءنسي جوت جڤڠاروه دڠون ڤلهوه نافه ڽڠ کنوڠ اي ڽڠ جبا او اودارا لى اڠين ڠون ݢلومبڠ.,geography
ڤادوم دري اورڠ ݢڤاتيه بهوا كا ݢعالمي لى لومڤي جڠيه ڽڠ د ايندوكسي ڠن چارا ارتيفيسيل قايم چوكوڤ جد هيك تهت.,science/technology
ڤوترو تريموڠ ڤراوتن دي باهو ݢوبڽ جينو تاڤي محسى باليق او ڤرمائينن.,sports
"سلاءين ڽن, هنا واسيل ك ڤبوت نا عاقبة ݢاسول : ديڤريسي متيموه, كورڠ ݢيزي, ڠن اخير جيه ماتي.",health
ڤجابت کوتا امستردام ڠون موسيوم ان فرڠ‌ک خن بهوا بق ڽن کا مکولت ڠون م‎ڤسبب بهاي کصيحتن اورڠ رامى سبب اوقڽن ايڤݢه بهوا بق ڽن لم بهاي روبه.,travel
روموه ساکيت کا ايڤاتيه ڤروتوکول ‎ڤڠندالين اينفيکسي⹁ تماسوق ݢ‎ڤأسيڠ اورڠ سکيت نيبق اورڠ لاءين کى ݢهيندر کموڠکينن اينفيکسي اورڠ لاءين.,health
اينستيتوت کعاديلن ڠن ديموکراسي هايتي کا مڠچو ڤد ستودي ايندڤندن ڽڠ ݢ‎ڤوݢه بهوا باتاليون کاواي دامى ڤ.ب.ب. نيڤل هان ݢتهى ݢبا ڤثاکيت ڽن او هايتي.,politics
"ڤڽاكيت ڽڠ مجڠكيت ڽن, اتوا مناتڠ ڽڠ مڤالي ڽڠ جد ڤلوكا اتوا جيكب اتوا جيڤوه ماتي اورڠ ڠن جيڤكسا, بيئسا جيه هن د تاموڠ لم كلومڤوق هام.",health
"انق ميت ڽڠ كنوڠ"" ا دد"" ڤايه ك فوكوس بك حل-حل لاݢو بوت سيكولا, تتاڤي اوق ڽن جد كونسينتراسي بك حل-حل ڽڠ اوق ڽن ݢالق لاݢو معين ݢيم اتوا كالن كارتون ڽڠ ݢالق اوق ڽن اتوا جي تموليه كاليمه هنا متندا باچ.",entertainment
لم واتى ستهون، اورڠ ڽڠ تأينفيکسي جوت ݢڤأينفيکسي ١۰ سمڤو ١٥ اورڠ ڽڠ رب.,health
واتى ڤرڠ کا جڤيوه اوه لهوه ڽڠ چيدرا ݢبا او روموه ساکيت، ليڠک ٤۰ ناراڤيدانا ڽڠ تيڠݢاي جدوق لم تامن ڠون تولق کى ريواڠ او سيل اوقڽن.,politics
دوكتر كا مولاءي ݢتاريك لى راج اݢوستوس ڠن ݢڤݢج كورڤوراسي ميديس روماوي ڽڠ ك ڤهون ك جيڠوى عوه تلس ڤراڠ.,health
تڤي⹁ اورڠ مى موتو برت تهات لوت بق اولى.,sports
"""کامو جينو نا تيكويه عمو ٤ بولن ڽڠ هانا ديابيتيس ڽڠ اوايجيه ساکيت ديابيتيس،"" غتامه لى غوبڽن.",health
"توبا ڽڠ كنوڠ لم توبوه ڽن هن دس سيݢرا. حل-حل ڽڠ متكا, لاݢو مونته ناكه عموم جيه سابوه حل كڤريقسا ڽڠ باݢه هن جد تاڤنا.",health
مسببجيه، اوق ڽڠ ماءين ڽن ݢ‎ڤيڤ روکوق ݢنجا اي اتوه ڤڠݢوڠ، ڠون سنديوارا ڽن کدرو ݢڤمهوت اورڠ کالون کى مساڤت.,entertainment
ايروسميث کا ݢڤبطى اينچيت کونسر اوق ثن لام تور اوق ڽن.,entertainment
مسل درينه نك تي دڠن ݢلاݢت درينه واجيب جك بڤهون نك متمو تمڤت دوم تي دڠن موسيق.,entertainment
ڽن جل فورمت فيلم ڽڠ مبيدا مبيدا ڽڠ جيڤاكي كا متهون متهون. فيلم ستندر ٣٥ م م (٣٦x٢٤ م م نݢاتيف) ڽن كه نيبك عموم جيه.,entertainment
"ادت ڤيه ڽي ناكه سابوه كݢياتن ڽڠ عموم, تاڤي ݢتݢه لى ديسنيي: تيكيت هن جد ڤينه جاري.",entertainment
تيڤ ايڤيسودى اچارا اکن ڤڤوست بق تيما لم بوکو تتنتى ڠون لهوه ڽن ݢڤݢوت تيما ڽن ملالوي حکاية-حکاية.,entertainment
لادوم لايى تيۏي رايق دڤاسڠ دوم ڤت اي روما ماڠت اورڠ-اورڠ کالون اوڤاچارا ڽن.,entertainment
سوڤهوچهليس ڠن اريستوڤهانيس ڽن اورڠ ڽڠ معين دالڤ ڽڠ منتوڠ منتوڠ مشهور ڠن دالڤ اوق ڽن جيتهو سباݢي ساله سابوه ڽڠ ڤاليڠ ݢج نيبك ليتراتور دونيا.,entertainment
تيڤ ڤياسن اکن ݢبري چيت ريکومينداسي بوکو-بوکو ڽڠ هاروه ݢميتا لى انق-انق ميت واتى اوق ڽن جق او ڤوستاک اوق ڽن.,entertainment
"بك اكورديون, به متمو سو ڽڠ لبيه رايق, ݢتا نهمبوس دڠن لبيه متݢون اتوا لبيه باݢه.",entertainment
ݢتا جد تا ار ڤيراميدا ڽن لم سڤوت ڠن لم سڠڤ سيݢوهلوم ڤياسن ڽن د ڤڤهون.,science/technology
"تمسيل جيه بوت سي اوري-اوري بك دري ته ترماسوق جك لم اوتن, جك كماويل, جك چوق ݢمبر, جك تيليك چيچم, ڠن جك ساور سلامن ڠن جك ستج بريتا بهس ايكوسيستيم.",science/technology
سڤهينڠ ڽن دڤجد ك لاير د ليكوت ڠن ك ڽڠ ڤݢه سابوه چاليترا ڽڠ ڤاڽڠ.,travel
"اوق ڽن بيئسا جيه نا مكنن خصوص اير جيب ڠن جيڤتبا ڤياسن, ك جامو نك ڽامن ݢه, ڠن ك جݢا اوق ڽن بك ڤريميس.",health
کا ݢڤتهى لام باس ايڠݢريه ڠن جوڤڠ⹁ اورݢانيساسي ݢلوبل ݢڤتبيت ڤروݢرم مباس سڤڽول⹁ ايتالي⹁ ڠن کوريا⹁ کى تيليۏيسي⹁ ويب⹁ ڠن ڤرڠکت سلولر.,science/technology
سيݢوهلوم دي سيمڤسونس⹁ سايمون کا کرجا اي لادوم ڤياسن بق ماچم ڤوسيسي.,entertainment
ڽو اکن ݢڤموڠکن ڤماءين ݢڤتيمڠ تيندقن ڠن ݢرق لام ۏيديو ݢايم دڠن ݢڤݢرق ڤرڠکت دي اودارا.,technology
ستيدقجيه ١٠٠ درو اورڠ کا توک لام ڤيستا ڽن⹁ کى ڤياسن ميلاد فون ڤاسڠن ڽڠ ڤرنکاحنجيه ݢڤوبوت تهون ڽڠ کا لوڤه.,entertainment
دوا بوه لاݢو دري فيلم ڽن، اوديشين (دي فول‌س هو دريم) ڠون سيتي اوف ستارس، تريموڠ نوميناسي کى لاݢو اصلي ڽڠ ڤاليڠ ݢيت. ستوديو لايون‌سݢايت تريموڠ ۲٦ نوميناسي — لوبيه لى دري ستوديو ڽڠ لاءين.,entertainment
كرق جيه تبل سڠكيرا ٧٠ ك م د بهݢين ڽڠ تي ڠن تبل ١٠٠ ك م د بهݢين ڽڠ جؤه جيه.,geography
لبيه جيؤه او تونوڠ ناكه اير ترجون نياݢارا ڽڠ بله باروه ناكه رومه عالم ڽڠ چده موسكوكا ڽڠ عوه تلس نيبك ڽن.,geography
"ايللسؤرته لاند ناكه دائيره بله تونوڠ اوجوڠ تنجوڠ, د چر لي لاؤة بيلليڠسهاوسين.",geography
ساوته ڤول ترافيرسي(اتوا جالن راي) ڤاڽڠ جيه ١٦٠٠ ك.م داري ستاسيون م چ موردو د اتس لاؤة روسس او كوتوب.,geography
"ماڽڠ د اتس بله باروه اوجوڠ داري ماچهو ڤيچهو ڽنكه ݢونوڠ مرلڠ, قايم جد ك لاير ك چوق ݢمبر داري جل ݢمبر ڽڠ تيڠݢل داري تمڤت ڽن.",geography
اينسيلادوس ناکوه اوبجيق ڽڠ ڤاليڠ ريفليکتيف بق تاتا سوريا، ڽڠ هو سيليڠک ۹۰ ڤرسين چهاي ماتاءورو ڽڠ کنوڠجيه.,science/technology
"هنا مساڤوى ڽڠ دس سلاءين لاڠيت ڽڠ ݢليه, چده د اتس ڠن لا ݢونوڠ مليڠكر. باچوت حل ڽڠ جت تاكالن ڠن تادڠر نيبك دالم ݢوها ڽي.",geography
"جيني ك جڤاڠ. جڤاڠ جامن ڽنكه سابوه نڠݢري ڤولو, سابن سيت لاݢو ايڠݢريه.",geography
بق ڤونچا جيه، سيکلون تروڤيس ݢونو، ݢبوه نن خوت دڠون سابوه کرتايه اون ڤالم لم باس مالاديوا، تروق بݢه اڠين ۲٤۰ کيلوميتى ڤر جم (١٤۹ ميل ڤر جم).,science/technology
"ولايه توركي, جيتاموڠ دانو, جيدوق ٧٨٣٥٦٢ كيلوميتير ڤتساݢي (٣٠٠٠٩٤٨ س ق مي), ناكه ٧٥٥٦٨٨ كيلوميتير ڤتساݢي (٢٩١٧٣٣ س ق مي)ساڤت د اسيا بارت داي ڠن ٢٣٧٦٤ كيلوميتير ڤتساݢي (٩١٧٤ س ق مي ) د ايروڤا.",geography
"ڤولو سهيتلاند سلاتن, ڽڠ دتمو بك تهون ١٨١٩, د اكوءي لى ڤادوم بوه نڠݢري, ڤولو ڽن نا ڤاليڠ لا مركه تنترا, دڠن نم بلس ڽڠ منتڠ اكتيف لم تهون ٢٠٢٠.",geography
اڤيا ناكه ابو كوتا ساموا. كوتا ڽي بك ڤولو اوڤولو ڠن مشاركت كورڠ نيبك ٤٠٠٠٠.,geography
سب بادى جيئوه نيبق دارت⹁ منتڠ ڤايه کى ݢڤڽوم ڤوتينسي مو عقيبت او امريکا سريکت اتاو کريبيا.,geography
لبيه ليڤيه د ميوب ماريا ڠڽ لبيه تبل د ميوب داترن ماڽڠ.,geography
اوتن جيه ڽن ڤيه كن الور باكاو ساݢل — ڽن د تاموڠ لادوم داري ريمبا ريمبا خر ڽڠ تيڠݢل ڽڠ ديلير د كهوڤ تانه لواس ݢاڠينتيك.,geography
ڤتا ݢمڤا بنسيݢوم دوڽا دري سورۏي ݢيولوݢي امريکا سريکت جڤتوڽوق هانا ݢمڤا نيبق ايسلنديا سالوحد سݢوهلوم جيه.,science/technology
"ݢدوق د اتس سابوه نيبك بك ݢونوڠ لم ولايه اوتارا مكة, ݢوها ڽن كبيت مڤيسه نيبك دونيا لوار.",geography
