question,gpt_answer
Kto krytykuje kontrakty na usuwanie zniszczeń spowodowanych przez huragan Katrina?,2
"Gdzie, zgodnie z fragmentem, najpierw będą widoczne światła ze statku kosmicznego Stardust?",2
Jaki rekord ustanowi statek kosmiczny zgodnie z fragmentem?,3
Kim była dr Malar Balasubramanian dla Saroji Balasubramanian?,2
Gdzie znaleziono ciało Saroji Balasubramanian?,3
Co zostało przejęte przez eBay?,3
Co eBay ma nadzieję osiągnąć dzięki przejęciu?,2
"Kto zgodnie z fragmentem nie wchodził w interakcje z więźniami, którzy pozostali na dziedzińcu po walce?",4
Które z poniższych wydarzeń ostatecznie skłoniło więźniów do wycofania się z zamieszek?,2
Od czego Iran powinien się uwolnić w opinii ajatollaha Alego Chameneiego?,4
Kto zgodnie z fragmentem potwierdził skutki sankcji dla irańskiej gospodarki?,1
Co z poniższych nie jest częścią procedury głosowania we Francji?,4
Gdzie wyborcy wskazują wybranego kandydata?,2
Co skłoniło Allena do rozpoczęcia ośmioletnich poszukiwań (wraku okrętu) Musashi?,4
Na co Allen wydał znaczną część swoich pieniędzy zgodnie z fragmentem?,2
Które z poniższych zdarzeń prawdopodobnie doprowadziło do powstania niebezpiecznych warunków w zakładzie i wokół niego zgodnie z fragmentem?,1
Które z poniższych nie jest jedną ze wskazówek bezpieczeństwa sugerowanych lokalnym mieszkańcom po incydencie w zakładzie?,3
Co według dr. Molla jest najbardziej niepokojące w XDR-TB?,4
"U ilu pacjentów, którzy zarazili się nowym wariantem potwierdzono bycie pracownikami służby zdrowia?",2
Jaką technologię wykorzystuje system NextGen?,1
W jaki sposób NextGen zapewnia bezpośrednie korzyści kontrolerom ruchu lotniczego?,2
Zgodnie z fragmentem historycy nie skrytykowali FBI za skupienie się na czym?,3
Do czego inicjatywa dotycząca obsceniczności zmusza FBI?,4
"Co stało się z wozem strażackim, który udał się na miejsce wypadku samolotu JAS 39C Gripen? ",2
Po katastrofie samolotu JAS 39C Gripen lotnisko uniemożliwiło co?,1
Komu Brzeziński udzielał wskazówek podczas rewolucji irańskiej?,3
Kto pełnił funkcję doradcy ds. bezpieczeństwa narodowego do 1977 roku?,2
Które z poniższych stwierdzeń nie odzwierciedla dokładnie kariery Bobka w Partizan Belgrad?,1
Które stwierdzenie na temat kariery Bobka w Partizanie Belgrad jest prawdziwe?,1
Która cecha zgodnie z fragmentem odróżnia Hesperonychusa od Velociraptora?,2
Znaczenie słowa „Hesperonychus” wywodzi się z jakich cech fizycznych gatunku?,1
Które z poniższych stwierdzeń dotyczących strzelaniny jest prawdziwe?,4
"Które stwierdzenie dotyczące wydarzenia, w którym doszło do strzelaniny, jest prawdziwe?",1
Jakie zgodnie z fragmentem były na początku obawy wśród urzędników dotyczący Luno?,3
Które z poniższych stwierdzeń na temat przełamania Luno jest nieprawdziwe zgodnie z fragmentem?,2
W której dekadzie Algieria uzyskała niepodległość?,3
Gdzie nie ustawiono telewizorów podczas ceremonii pogrzebowej?,4
Gdzie odbyła się ceremonia pogrzebowa?,3
Kto był leczony z powodu poważnych obrażeń wskutek eksplozji?,2
Kto zgłosił wyciek gazu?,1
Ile osób zgodnie z fragmentem ile osób zginęło w ataku?,2
Czyja broń nie wystrzeliła w pewnym momencie podczas ataku?,2
Który z poniższych sportów został wycofany z programu Olimpiady?,3
Za włączeniem do Olimpiady którego z poniższych sportów głosował Międzynarodowy Komitet Olimpijski?,3
Na ile lat Arthur Guinness pierwotnie wynajął browar St James ’Gate?,4
Ile miliardów dolarów rocznie przynosi Guinness?,3
W ilu krajach Unii Europejskiej wykryto wirusa H5N1?,3
Gdzie został zidentyfikowany ostatni przypadek wirusa H5N1?,1
Kiedy na Haiti występowała ta choroba ostatni raz przed jej rozprzestrzenianiem się spowodowanym przez siły pokojowe?,1
Nieczystości z jakiej lokalizacji przyczyniły się do rozprzestrzeniania się choroby?,2
Co planuje rząd Irlandii?,2
Co było tymczasowo legalne w Irlandii?,4
Za co podejrzany jest przesłuchiwany?,1
"Czego podejrzany nie zrobił, gdy zmieniał znak?",3
O co zgodnie z fragmentem nie został oskarżony nauczyciel angielskiego Karno?,2
Kto zgodnie z fragmentem nie został wzięty w charakterze zakładnika przez Rolando Mendozę?,2
Którzy zakładnicy zgodnie z fragmentem nie zostali potwierdzeni jako wypuszczeni wcześniej?,1
Kto zgodnie z fragmentem zbiera podpisy za legalizacją małżeństw osób tej samej płci w Brazylii?,1
Na ręce kogo protestujący złożą petycję?,3
"Zgodnie z relacją Armanda Versacego, co wydarzyło się bezpośrednio przed tym, gdy tłum zaczął reagować na pogodę?",3
Kiedy według Versacego zaczął się najsilniejszy wiatr?,1
Ile przed Fredem zarejestrowano dużych burz na wschód od 35°W?,3
"W którym kierunku się przemieszczał Fred, gdy znajdował się w pobliżu Wysp Zielonego Przylądka?",invalid
Który z poniższych standardów jest szybszy niż jego poprzednicy?,1
"Co jest konieczne, aby 802.11n był wstecznie kompatybilny z 802.11b?",4
W ilu wyścigach na Igrzyskach Wspólnoty Narodów musiał pływać złoty medalista olimpijski?,1
Dlaczego złoty medalista olimpijski nie brał leków przeciwbólowych?,4
Co zgodnie z fragmentem mogło doprowadzić do zamieszania na temat aktywności sejsmicznej?,1
Kiedy zgodnie z fragmentem nastąpiła zmiana fazy?,3
Które z poniższych stwierdzeń na temat sondy księżycowej Chandrayaan-1 jest nieprawdziwe?,1
Które z poniższych stwierdzeń dokładnie opisuje sondę księżycową?,1
Który środek ochrony zgodnie z fragmentem zostanie wdrożony jako ostatni?,3
Co przenosi chorobę na ludzi?,1
Jakie konsekwencje może przynieść niepowodzenie drugiego zdania?,2
Kiedy zgodnie z fragmentem skreślono drugie zdanie?,3
Do kogo wyciekły „kwity z Panamy”?,2
Kto według brytyjskiej prasy zgodnie z fragmentem zarządzał wieloma firmami używanymi do ukrywania bogactwa?,3
Który z poniższych wypadków lotniczych spowodował najwięcej ofiar śmiertelnych?,1
"Co z poniższych nie jest przyczyną wielu wypadków lotniczych, jakie mają miejsce w Iranie?",2
Co z poniższych nie zostało uwzględnione w sprawozdaniu grupy analitycznej ds. Iraku?,2
Co z poniższych nie zostało zalecone przez Iracką Grupę Studyjną w jej raporcie/sprawozdaniu?,1
Ko był uważany za prawą rękę Provenzano zdaniem policji?,2
Jaka była przyczyna śmierci Falcone zgodnie z informacjami podanymi we fragmencie?,1
Które z poniższych nie jest jednym z wyróżnień Hitoshi Saito?,1
Gdzie Iwasaki udało się uniknąć małżeństwa?,2
Kto zaatakował Iwasaki?,3
Kiedy Alonso zakończył swój wyścig?,invalid
Co skłoniło Schumachera do wcześniejszego zakończenia wyścigu?,4
Czyim zadaniem zgodnie z fragmentem jest wyznaczenie kaucji dla aresztowanych?,4
"Zgodnie z nakazem tymczasowego zatrzymania w obiekcie, o którym mowa w tym fragmencie, co jest konieczne, aby osoby mogły zostać zatrzymane na dłużej niż 24 godziny?",4
Który powód według opisu nie został wykorzystany do wyjaśnienia odwołanej drugiej tury?,2
Dlaczego dyplomaci ostatecznie uznali tę drugą turę za niekonieczną?,3
Kto zapewnia usługi sądownicze dla FATA?,2
Które z poniższych stwierdzeń dotyczących „agentów politycznych” FATA nie jest prawdziwe?,2
Do jakiej nagrody nominowana była Emma Stone?,3
Do jakiej nagrody nie został nominowany ten film?,2
Które z poniższych wciąż funkcjonowało po trzęsieniu ziemi?,4
Które z poniższych doznało według opisu szkód w wyniku trzęsienia ziemi?,3
Które z poniższych zagadnień według opisu nie zostało uwzględnione w dokumencie?,2
Które z poniższych nie jest jednym z postulatów Palestyny?,2
W którym kraju Ma studiował prawo?,1
Według opisu poparcie dla jakiego kraju pomogło Ma wygrać w wyborach?,4
Dla kogo według opisu pracowała Carolyn Wilson przed wyjazdem z miasta?,3
Kto zajmuje czwarte miejsce w mistrzostwach kierowców na cztery wyścigi przed końcem sezonu?,4
Ile punktów w mistrzostwach kierowców ma Kahne po wyścigu wspomnianym w opisie?,1
"Ile razy według opisu ludzie byli świadkami spadających meteorytów, które później okazały się pochodzenia marsjańskiego?",2
"Co według opisu jest prawdą na temat skał, które okazały się pochodzenia marsjańskiego?",4
Kiedy Schumacher zakończył karierę?,2
Kiedy Massa został ranny?,1
Jaki według opisu wpływ będzie miało to porozumienie na AOL?,3
Które z poniższych może zakończyć się po nowym porozumieniu?,3
"Ile osób, które zginęły w zamachu, nie było policjantami?",3
Kto zgłosił domniemanego podejrzanego o atak?,1
"Co przyznano Mittowi Romneyowi z uwagi na status Florydy, jako stanu, w którym zwycięzca bierze wszystko?",3
Jaki procent głosów według opisu otrzymał Gingrich w prawyborach?,2
Kto według opisu zakończył udział po wynikach wewnątrzpartyjnych nominacji?,2
Kto według opisu pozytywnie wypowiadał się na temat innego kandydata po wyniku nominacji wewnątrzpartyjnych?,2
"Jakie było jedyne miejsce, w którym program pojawiał się przed 2015 rokiem?",1
Jakiego rodzaju jest to program zdaniem stacji?,3
"Co zgromadził David Headley, co ostatecznie pomogło w ataku grupy bojowników?",1
Jaki środek transportu wykorzystała grupa bojowników w celu dotarcia do Mumbaju?,3
Które stwierdzenie dokładnie odzwierciedla wynik wspomnianego w opisie meczu Nadala i Raonica w Brisbane Open?,1
Jak według opisu wyglądał mecz Nadala i Raonica po pierwszym serwisie?,4
Która wersja językowa nie jest uwzględniona w trzech nowych audycjach Naked News?,3
Gdzie według opisu nie będą dostępne nowe audycje Naked News?,3
Ilu zawodników nie ukończyło slalomu giganta?,4
Które z poniższych stwierdzeń dokładnie odzwierciedla wyniki zawodów na mistrzostwach?,1
Na zawieszenie kogo/czego zdecydowała się NBA?,1
Co według opisu doprowadziło do obaw NBA dotyczących wirusa?,4
Kto zdobył zwycięskiego gola dla Washington Capitals w meczu przeciwko Atlanta Thrashers?,1
Kto zdobył 60 gola w sezonie podczas meczu Capitals kontra Thrashers?,3
Kiedy bank Northern Rock potrzebował wsparcia ze strony rządu?,4
Które z poniższych stwierdzeń według opisu dokładnie przedstawia relacje Virgin Group z bankiem Northern Rock?,2
Którego narodu według opisu dotyczy podpisanie porozumienia klimatycznego w Kioto?,3
"Były rząd Australii uważał, że ratyfikacja Kioto zaszkodzi czemu?",2
Do jakiego programu zostali zwerbowani strzelcy w teście?,1
Które stwierdzenie nie opisuje dokładnie testu zwalczania szkodników?,1
Gdzie według opisu odkryto podział?,4
Co wydarzyło się według opisu wcześniej niż się spodziewano?,2
"Co gracz będzie musiał zrobić, aby móc sterować ruchami podczas gry wideo?",4
"Co zostało zaprojektowane, aby z wyglądu przypominać pilota do telewizora?",2
Czego nie podano w najnowszym raporcie agencji informacyjnej Xinhua?,2
Czego nie podano w najwcześniejszym raporcie agencji informacyjnej Xinhua?,4
Co Sara Danius ogłosiła podczas audycji radiowej?,4
Z kim nie można się było skontaktować?,4
"Kto skomentował obietnicę, jako „ważny krok”?",3
Ile znaczków wytworzył Słania dla różnych krajów?,4
Jaka jest według opisu prawdopodobna przyczyna dalszego wycieku z odpowietrzników zbiornika?,3
Dlaczego zawory nadmiarowe się otworzyły?,2
Jak wysoka jest woda w Dzielnicy 9th Ward?,3
Co wydarzyło się w Dzielnicy 9th Ward podczas huraganu Katrina?,3
Które z poniższych stwierdzeń nie zostało potwierdzone przez Hamiltona?,2
Czego naukowcy chcą się dowiedzieć?,4
Jaką rolę według opisu odegrała w zamknięciu lokalna policja?,3
Co się stało z wjazdami do tuneli podczas zamknięcia?,1
"Co się według opisu nie wydarzyło, zanim fotograf został uderzony przez pojazd?",4
"Co fotograf próbował zrobić, zanim został potrącony przez samochód?",2
Które stwierdzenie nie opisuje dokładnie stanu prezydenta po pozytywnym teście na obecność wirusa?,1
Które z poniższych stwierdzeń na temat prezydenta jest prawdziwe według opisu?,3
Kiedy według opisu cyklon tropikalny Gonu miał zacząć słabnąć?,2
Jaką prędkość miały wiatry w szczytowym momencie cyklonu tropikalnego Gonu?,3
Które z poniższych nie dotyczy Karenia brevis?,3
Czego z poniższych Karena brevis nie jest w stanie zrobić?,2
Które z poniższych zdarzeń według opisu nie jest efektem przejścia huraganu Felicia?,4
Które stwierdzenie na temat huraganu Felicia jest fałszywe?,2
Które stwierdzenie dokładnie opisuje wynik Grand Prix Węgier w 2009 roku?,3
Kiedy doszło do wypadku?,1
Które z poniższych zajęło według opisu mniej czasu niż pierwotnie sądzili badacze?,1
Które z poniższych nie zostało zgłoszone przez badaczy?,3
Gdzie odbędzie się CowParade?,2
Które z poniższych stwierdzeń dokładnie opisuje CowParade?,4
"Co spowodowało, że Rosja zawiesiła użytkowanie Iłów-76?",2
Co to jest Ił-76?,3
Kto zatrudnił ekipę scenarzystów do serialu „Simpsonowie”?,2
Kto według Fluke wysyłał jej pozytywne komentarze i zachęty?,4
O czym według opisu nie miały się wypowiadać kobiety zdaniem niektórych ludzi?,3
Które ciało niebieskie według tego opisu jest najbardziej dynamiczne?,1
Na jakim ciele niebieskim zidentyfikowano rzeki i jeziora składające się z przezroczystej cieczy?,2
Które z tych znalezisk nie jest wynikiem odkrycia piór?,4
Czego nie miały pióra dinozaurów?,2
Które z poniższych stwierdzeń na temat ZMapp nie jest prawdziwe?,2
Które z poniższych stwierdzeń dokładnie opisuje badanie PALM?,3
Gdzie zdaniem naukowców nowy chip będzie miał największe znaczenie?,1
Jaka metoda zostanie wykorzystana do skonstruowania narzędzia diagnostycznego?,2
Które stwierdzenie w opisie dotyczące zboczy płatowatych nie jest prawdziwe?,4
"Która według opisu teoria dotycząca ukształtowania terenu wskazuje, że na Księżycu występuje aktywność geologiczna?",1
Czego według opisu już więcej nie będzie aż do aktu oskarżenia?,1
Co nie jest według opisu aktualnym problemem dla statków polujących na foki?,4
"Poza lodem, co jeszcze wpływa na akcję ratunkową?",2
Od potwierdzenia jakiego przekonania powstrzymał się Roberts?,3
"Który temat Roberts uważał za zbyt nieetyczny, by go omawiać?",4
W którą stronę skierowane były dwa słupy światła?,1
Kiedy według opisu zbudowane zostaną nowe drapacze chmur?,4
"Jakie informacje sugerują, że „siedem sióstr” to jaskinie?",1
W jaki sposób badane jest środowisko termiczne „siedmiu sióstr”?,1
Które ze stwierdzeń na temat podejrzanego jest nieprawdziwe według opisu?,4
Jakie informacje dotyczące ataku zostały potwierdzone przez władze?,2
Jakie drużyny zagrają w meczu na Ellis Park?,3
Gdzie Springboks rozegrają swój następny mecz?,3
Z czym z poniższych stacja kosmiczna miała problemy podczas misji?,2
Jaki był według opisu cel misji stacji kosmicznej?,3
Które z poniższych stwierdzeń dotyczących sprawy jest nieprawdziwe?,4
Które z poniższych stwierdzeń dokładnie opisuje sprawę?,4
Dla którego klubu według opisu Vidal zaczął grać trzy sezony temu?,3
Ile meczów Vidal rozegrał dla Barcy?,1
Która drużyna była przeciwnikiem w tym meczu?,2
Dlaczego Jarque zatrzymał się w hotelu?,3
Dlaczego agencja geofizyczna w Dżakarcie nie wydała ostrzeżenia?,4
Co spowodowało trzęsienie ziemi według opisu?,1
Które z poniższych napędzają aktywność Słońca i wszystkich innych gwiazd?,3
W jaki sposób określa się liczbę Rossbiego?,1
Jaki procent ankietowanych popiera natychmiastowe przekształcenie Australii w republikę?,2
Kiedy Australia stanie się republiką według Julie Gillard?,2
Która organizacja jest objęta dochodzeniem sądowym?,3
Cliff Stearns jest przewodniczącym której komisji?,4
Co się według opisu nie stało ze Szwajcarką?,2
Która firma otrzymała Tajwańską Nagrodę Zrównoważonego Rozwoju w 2007 roku?,3
Czym jest ASUS Eee PC?,2
Kto był odpowiedzialny za zaginione przesyłki pocztowe?,3
Kto według opisu wystosował przeprosiny w sprawie brakujących przesyłek?,4
Kiedy Del Potro musiał zająć się swoim ramieniem?,3
Jaki był rezultat pierwszego tie-breaku?,1
Kto konkretnie był narażony według opisu na kontakt z pacjentem?,2
"Jakiego zapewnienia według opisu nie uczynił gubernator, zwracając się do obywateli Teksasu?",4
Jakie źródło parodii wiadomości zostało utworzone przez dwóch byłych studentów UW?,4
Które z poniższych według opisu nie jest elementem imperium parodii wiadomości The Onion?,2
Co według opisu było pilnowane przez policję?,3
"O której godzinie policja poprosiła protestujących o przeniesienie się, aby uniknąć dalszego wzrostu natężenia ruchu?",4
Które stwierdzenie na temat badań przeprowadzonych przez Dr Ehuda Ura jest prawdziwe?,2
Na czym według opisu polega sceptycyzm Dr Ura?,2
Które z poniższych stwierdzeń nie opisuje dokładnie katastrofy lotu CG4684?,3
"Co spowodowało, że CG4684 przerwał lądowanie?",4
Które według opisu z poniższych stwierdzeń na temat doświadczeń Franciszka Kowala jest prawdziwe?,2
Dlaczego trudno jest ocenić możliwy wpływ cyklonu tropikalnego Danielle?,3
Które z poniższych stwierdzeń na temat cyklonu tropikalnego Danielle nie jest według opisu prawdziwe?,4
"Według sugestii zawartej w tym opisie, co musi się stać z chorobą przed wywołaniem globalnej epidemii?",1
Jak daleko według opisu znajdował się tajfun od Fujian?,3
Kto powitał George 'a W Busha po przyjeździe do Azji?,3
Kiedy prezydent mówił na temat ekspansji handlowej Azji?,3
Które z poniższych stwierdzeń jest według opisu ogólnym celem rządu?,4
Co ogłosił rząd?,3
Jakie informacje są znane według opisu?,1
Które stwierdzenie dotyczące protestów jest nieprawdziwe?,3
Kto zasugerował rozwiązanie ostatniej Tymczasowej Rady Wyborczej (CEP)?,3
Czego według opisu nie popiera USA Gymnastics po nadużyciach wobec sportowców popełnionych przez Nassara?,1
"Jaki jest główny cel zarówno USA Gymnastics, jak i amerykańskiego Komitetu Olimpijskiego?",4
"Dokąd płynął statek, gdy doszło do incydentu? ",3
Co nie jest prawdą w odniesieniu do statku wspomnianego w opisie?,2
Kto wydał oświadczenie dotyczące wojsk amerykańskich?,1
Który kraj według opisu przejął odpowiedzialność za ochronę wziętych do niewoli bojowników?,4
Co uważa się za przyczynę katastrofy?,2
Na jakim terenie doszło do katastrofy?,4
Na co liczą urzędnicy w związku z powodzią?,1
Na które z poniższych czynników trwale wpłynęła budowa zapory?,4
Kto według opisu przekazał Stanom Zjednoczonym informacje o potencjalnych atakach?,3
Które z poniższych stwierdzeń dokładnie opisuje domniemany plan ataku ekstremistów?,2
Która z poniższych osób nie jest prawnikiem?,4
Która grupa osób nie została wymieniona jako uczestnicy skandalu związanego z greckim środowiskiem prawniczym?,3
Ile bramek zostało utraconych przez Indie?,2
Ile wg opisu było najwięcej pełnych rund?,3
Które z poniższych nie wywołało frustracji u Adama Cuerdena?,1
Co zostało według opisu usunięte z witryny?,2
Kogo/czego według opisu nie popiera Amir Khan?,1
Kogo/co według opisu będzie popierał Amir Khan pomimo swej osobistej opinii?,3
Kiedy zmarł Peter Lenz?,3
Kim był Xavier Zayat?,2
W jakiej sytuacji osoba czująca lęk przed lataniem mogłaby skorzystać ze znajomości zasady działania samolotu?,2
Które z poniższych czynności powinien według opisu wykonać podróżny świadomy różnic cenowych?,3
"Co według opisu podróżni powinni zrobić w pierwszej kolejności, aby zapewnić sobie jak najlepsze ceny lotów?",2
Kiedy osoba towarzysząca musi uczestniczyć w dostawie?,3
Które z poniższych czynników według opisu należy traktować priorytetowo wybierając linię lotniczą realizującą program Frequent Flyer w ramach sojuszu?,1
Kto może zaoferować więcej punktów w programie Frequent Flyer?,4
Który z poniższych zmysłów według opisu może zostać osłabiony na skutek nadmiernego spożycia alkoholu?,2
Co według opisu może potencjalnie zmniejszyć szkodliwy wpływ alkoholu?,3
Gdzie wartości nieruchomości należą do najwyższych w Amsterdamie?,1
Dlaczego Dzielnica Kanałów została wpisana na Listę Światowego Dziedzictwa UNESCO?,1
Dlaczego według opisu wizyta w Phnom Krom jest warta zachodu?,1
"Co jest wymagane według opisu, aby odwiedzający mogli wejść do Phnom Krom?",3
Co według opisu mogłoby uniemożliwić turyście zwiedzanie Antarktydy?,4
Którą część Antarktydy może odwiedzić turysta zainteresowany wspinaczką górską?,2
Jaka jest najmniej prawdopodobna lokalizacja obserwatorium przednowoczesnego?,3
Gdzie może się znajdować nowoczesny teleskop badawczy?,4
Który obszar według opisu byłby najlepszy na potrzeby spokojnego dnia na plaży?,3
Gdzie warunki do pływania mogą być najbezpieczniejsze według opisu?,2
Które z poniższych zachowań zostanie uznane za nieodpowiednie podczas wizyty w opisanym miejscu?,2
Które ze stwierdzeń opisuje języki lingua franca?,4
Które stwierdzenie nie opisuje precyzyjnie języków pomocniczych?,1
"Co według opisu pasażer powinien sprawdzić, jeśli jego rejs odbywa się zimą?",1
"Czego pasażer może uniknąć wg opisu, gdy rejs odbywa się latem?",2
Dlaczego język kataloński jest często używany na znakach i ogłoszeniach w Barcelonie?,2
Który z poniższych języków jest używany przez system metra w Barcelonie na potrzeby regularnych komunikatów?,2
Którego z poniższych udogodnień według opisu prawdopodobnie nie traktuje się priorytetowo w przypadku wysokiej klasy hotelu typu B&B?,4
Który z poniższych nie jest według opisu jednym z głównych elementów konkurencji między luksusowymi B&B?,1
Które z poniższych wydarzeń nie odbędzie się według opisu w Pekinie w 2022 roku?,2
Które z poniższych wydarzeń odbędzie się według opisu w Pekinie w 2022 roku?,2
Kto jest w grupie największego ryzyka zachorowania na ptasią grypę?,3
Według opisu które z poniższych stwierdzeń dokładnie charakteryzuje ptasią grypę?,3
Co łączy Kanał Białomorsko-Bałtycki?,3
"W jakim typie pojazdu można według opisu zbierać paszporty tak, aby nie przeszkadzać pasażerom?",2
Kiedy według opisu może być przeprowadzona kontrola dowodu tożsamości w pociągach na trasach międzynarodowych?,4
Który z poniższych problemów może wystąpić podczas pobytu w strefie tropikalnej w Singapurze?,3
Kto powinien unikać niemieckich wypieków?,1
Który składnik jest uważany za sezonowy element niemieckich wypieków?,3
Co z poniższych według opisu nie byłoby zalecaną wskazówką podczas podróży z ograniczonym budżetem?,3
Kto według opisu może mieć trudności z podróżowaniem przy minimalnym budżecie?,4
Które z poniższych stwierdzeń nie opisuje dokładnie jazdy między Point Marion i Fairmont?,3
Co z poniższych według opisu powinno być głównym zmartwieniem dla kierowców podróżujących drogą Buffalo-Pittsburg?,3
Co z poniższych nie jest wymagane do wyprawy kajakowej?,2
Co z poniższych może być konieczne do udanej wyprawy kajakowej?,4
"Co byłoby pomocne według opisu dla kogoś, kto planuje biwakowanie w swoim samochodzie?",2
Czego mogą według opisu chcieć uniknąć obozowicze samochodowi żeby nie rzucać się w oczy?,3
Kto po raz drugi odbudował Casablankę według opisu?,4
Kto opuścił współczesną Casablancę po klęsce żywiołowej?,2
W jaki sposób według opisu Sintra zyskała uznanie wśród obcokrajowców?,3
Czego nie uznaje Armenia?,4
Co wpływa na relacje między Azerbejdżanem a Armenią?,3
Co może powodować dodatkowej opłatę podczas korzystania z taksówki w Charlotte?,2
Co można według opisu uznać za minus życia w Charlotte z dziećmi?,2
Kto kontrolował północną część Chile przed przybyciem Hiszpanów?,4
Które z poniższych wydarzeń nie miało według opisu miejsca w 1810 roku?,2
Jak ludzie docierają do odległych wiosek w regionie Ligurii?,3
Do czego odnosi się włoski termin „Cinque Terre”?,1
Jakiego rodzaju buty według opisu nadają się na potencjalnie śliskie warunki zimowe?,2
Co nie poprawiłoby przyczepności na oblodzonych drogach w warunkach zimowych?,4
Które z poniższych stwierdzeń trafnie opisuje podobieństwa między Hawajami i Wyspami Cooka?,3
Które z poniższych stwierdzeń nie opisuje dokładnie Wysp Cooka?,3
Która z poniższych leśniczówek oferuje dwa rodzaje zakwaterowania?,1
"Gdzie według opisu można zarezerwować pozwolenie na wejście do parku, jeśli chcesz użyć gotówki zamiast karty kredytowej?",2
Jaki według opisu rodzaj narciarstwa uprawia się w bardziej stromym terenie?,3
Co według opisu może pomóc narciarzom przełajowym chcącym osiągnąć wyższe prędkości?,3
Podróżni doświadczający szoku powrotnego mają trudności z robieniem czego?,4
Szok powrotny według opisu może być szczególnie trudny dla jakiego rodzaju podróżnika?,2
Robienia czego z poniższych powinno się unikać podczas spotkania z łosiem?,3
Które z poniższych stwierdzeń na temat łosi nie są prawdziwe według opisu?,1
Co według opisu byłoby najmniej niebezpieczne dla podróżującego po pustyni?,1
"Co z poniższych nie zostało wymienione, jako potencjalne zagrożenie dla podróżujących po pustyni?",4
Na populację której grupy według opisu miało istotny wpływ przybycie odkrywców?,3
Jakim językiem według opisu posługiwali się Karibowie?,4
"Komu można przypisać popularyzację narciarstwa, jako działalności rekreacyjnej?",2
Kiedy narciarstwo według opisu zostało po raz pierwszy uznane za sport?,4
Które z poniższych stwierdzeń jest zazwyczaj związane z największą wyspą u wschodniego wybrzeża Afryki?,3
Co nie jest atrybutem mniejszych wysp Afryki Wschodniej? ,3
Jak według opisu obchodzona jest Wielkanoc przez niektóre szczególnie tradycyjne kościoły?,2
"Co musi mieć najpierw obywatel Kuby, aby uniknąć pewnych wymagań przy wjeździe do Ekwadoru?",4
Do czego nie zostały przeznaczone wymagania dotyczące podróży do Ekwadoru?,1
Które z poniższych może kosztować więcej w obcym kraju niż w macierzystym?,2
Jakie jest potencjalne ryzyko zakupu wysokiej klasy oprawek w obcym kraju?,3
Które z poniższych stwierdzeń jest prawdziwe w odniesieniu do waluty używanej na Falklandach?,4
"Podczas podróży na Falklandy ze Stanów Zjednoczonych, gdzie według opisu szczególnie przydatna może być forma płatności inna niż karta kredytowa?",3
Które wydarzenie nie jest związane z obchodami festiwali świątynnych?,1
Gdzie można zobaczyć udekorowane słonie?,3
Który z poniższych sposobów jest według opisu najbardziej prawdopodobnym sposobem na zaoszczędzenie pieniędzy na przelotach w klasie biznesowej lub pierwszej?,1
Czego wyszukiwanie według opisu byłoby stratą czasu przy rezerwacji niektórych klas taryfowych?,3
Czego nie trzeba dodawać porównując całkowitą cenę biletu do Afryki z biletem dookoła świata?,3
Czego bardziej zróżnicowany wybór według opisu zaczynają oferować supermarkety?,1
Jakie udogodnienia oferowane przez niektóre supermarkety mogą spodobać się klientowi kupującemu gotowe jedzenie?,1
Co z poniższych może nie być zrozumiałe dla posługujących się językiem francuskim Belgów i Szwajcarów?,3
"Które z poniższych nie jest takie samo we Francji, jak w Belgii lub Szwajcarii?",2
W którym scenariuszu prawdopodobnie nie zostanie Ci zaoferowana taryfa żałobna?,3
Co jest prawdą na temat taryf żałobnych?,4
Kiedy korzystanie z samodzielnego urządzenia GPS byłoby wygodniejsze niż aplikacja do nawigacji GPS?,3
Co nie jest dobrym powodem przemawiającym za korzystaniem z aplikacji do nawigacji GPS w przeciwieństwie do samodzielnego urządzenia?,1
W jaki sposób według opisu możesz zagwarantować sobie dopasowanie odpowiedniej łodzi?,3
"Które z poniższych stwierdzeń według opisu nie jest stosowane, jako taktyka pozwalająca gościom na uprawianie hazardu?",1
Czego według opisu powinien unikać inteligentny hazardzista?,1
Która część mowy jest według opisu pisana wielką literą w środku zdania?,2
Co według opisu mogłoby utrudnić pisanie rzeczowników wielką literą?,3
Który gest oznacza „podejdź” w wiejskich obszarach Malezji?,2
Który gest według opisu może oznaczać „wróć”?,1
Co według opisu powoduje powstawanie szczelin?,2
Które z nich mogą zostać przykryte przez śnieżne mosty?,1
Według opisu podróżni powinni podjąć dodatkowe środki ostrożności przed odwiedzeniem którego miejsca?,2
Które z poniższych stwierdzeń nie są dobrą wskazówką dla turysty w Gomie?,1
Kiedy będzie dostępne pozwolenie na nocleg w terenie na dzień rozpoczęcia przypadający w sierpniu?,2
Jaka jest polityka ochrony kanionu?,4
Co z poniższych najrzadziej można znaleźć w hotelach przedstawionych w tym opisie?,4
"Na podstawie informacji przedstawionych w opisie, której z poniższych ofert goście hotelowi nie potraktowaliby priorytetowo w najmniejszym nawet stopniu?",4
Czego według opisu powinni unikać podróżnicy odwiedzający Grenlandię?,4
Które z poniższych zagadnień według opisu może być najbardziej problematyczne dla nieprzygotowanych podróżników odwiedzających Grenlandię?,3
"Co z poniższych jest obecnie używane, jako plac centralny?",1
Co według opisu nie znajduje się w Jardín de la Unión?,2
