question,gpt_answer
"Matnga ko'ra, bak teshiklaridan muntazam sizishning ehtimoliy sababi nima?",3
Xavfsizlik klapanlari nega ochildi?,2
Hozirda to'qqizinchi bo'linmadagi suvning balandligi qancha?,3
Katrina bo'roni vaqtida to'qqizinchi bo'linmada nima yuz berdi?,3
Quyidagilarning qaysi biri Hamilton tomonidan tasdiqlanmagan?,2
Olimlar aniqlashga urinayotgan narsa nima?,4
"Matnga ko'ra, politsiya ushbu yopilishda qanday rol o'ynagan?",3
Yopilish vaqtida metroga kirish joylari bilan bog'liq nima sodir bo'ldi?,1
"Matnga ko'ra, suratkashni transport vositasi urib yuborishidan avval nima sodir bo'lmagan?",4
Avtoulov uni urib yuborishidan avval suratkash nima qilishda urinayotgandi?,3
Qaysi ma'lumot virusga testning ijobiy natijasidan keyin prezidentning ahvolini to'g'ri tasvirlamaydi?,1
"Matnga ko'ra, prezident haqidagi quyidagi ma'lumotlardan qaysi biri to'g'ri?",3
"Matnga ko'ra, qachon Gonu tropik siklonining susayishda davom etishi kutilgandi?",2
Gonu tropik siklonining eng kuchli holatida shamol tezligi qanday edi?,3
Quyidagilardan qaysi biri Karenia brevisning xususiyati hisoblanmaydi?,3
Karena brevis quyidagilarning qaysi biriga qodir emas?,2
"Matnga ko'ra, quyidagilarning qaysi biri Felisia dovuli natijada sodir bo'lmagan?",4
Felisia dovuli haqidagi qaysi ma'lumot noto'g'ri?,2
Qaysi ma'lumot 2009-yilgi Vengriya Gran-prisi natijasini aniq aks ettiradi?,3
Halokat qachon sodir bo'ldi?,1
"Matnga ko'ra, quyidagilardan qaysi biri tadqiqotchilar dastlab o'ylaganidan ko'ra kamroq vaqt olgan?",1
Quyidagilarning qaysi biri tadqiqotchilar tomonidan xabar qilinmagan?,3
Sigirlar paradi qayerda bo'lib o'tdi?,2
Quyidagi ma'lumotlardan qaysi biri Sigirlar paradini to'g'ri tasvirlaydi?,4
Rossiyaning II-76s dan foydalanishni to'xtatishiga nima sabab bo'ldi?,2
II-76 nima?,3
Simpsonlar uchun yozuvchilar jamoasini kim yolladi?,2
"Flyukning so'zlariga ko'ra, kim unga ijobiy fikrlar va rag'bat bildirgan?",4
"Matnga ko'ra, ayrim odamlar ayollarning nima haqida gapirishini xohlamagan?",3
"Matnga ko'ra, qaysi sayyoraviy jism eng dinamik hisoblanadi?",1
Qaysi sayyoraviy jismda shaffof suyuqlikdan iborat daryolar va ko'llar aniqlangan?,2
Ushbu natijalarning qaysi biri tukning aniqlanishi natijasi emas?,4
Dinozavr patlarida nima bo'lmagan?,2
ZMapp haqidagi quyidagi ma'lumotlardan qaysi biri noto'g'ri?,2
Quyidagilardan qaysi biri PALM sinovini to'g'ri tasvirlaydi?,3
"Tadqiqotchilarning fikricha, yangi chip qayerda eng katta ahamiyatga ega bo'ladi?",1
Tashxis vositasini yaratishda qaysi usuldan foydalaniladi?,2
"Matnga ko'ra, yassi qiyaliklar haqidagi qaysi ma'lumot noto'g'ri?",4
"Matnga ko'ra, relyef shakllari haqidagi qaysi nazariya oyda sodir bo'layotgan geologik faollik borligini ko'rsatadi?",4
"Matnga ko'ra, ayblov xulosasiga qadar ortiq nima bo'lmaydi?",1
"Matnga ko'ra, tyulen ovlovchilar uchun nima hozirda muammo emas?",4
"Muzdan tashqari, yana nima qutqaruv ishlariga ta'sir qilmoqda?",2
Roberts qaysi ishonchni tasdiqlashdan tiyildi?,3
Roberts qaysi mavzuni muhokama qilish juda axloqsizlik bo'ladi deb hisoblagan?,4
Ikkita yorug'lik nuri qayerda porlayapti?,1
"Matnga ko'ra, bu joydagi yangi osmono'par binolar qachon qurilmoqda?",4
Qaysi ma'lumot Yetti opa-singil g'or ekanini taxmin qiladi?,1
Yetti opa-singillarning issiqlik harakati qanday kuzatildi?,1
"Matnga ko'ra, gumonlanuvchi haqidagi qaysi ma'lumot noto'g'ri?",1
Hukumat organlari hujumga oid qaysi ma'lumotni tasdiqladi?,2
Ellis Park stadionidagi matchda qaysi jamoalar o'ynaydi?,3
Springboks keyingi matchni qayerda o'ynaydi?,3
Kosmik stansiya missiyasi davomida quyidagi muammolardan qaysi biriga duch keldi?,2
"Matnga ko'ra, kosmik stansiya missiyasining maqsadi nima edi?",3
Ish haqidagi quyidagi ma'lumotlardan qaysi biri noto'g'ri?,4
Quyidagi ma'lumotlardan qaysi biri ishni to'g'ri tasvirlaydi?,4
"Matnga ko'ra, Vidal uch mavsum avval qaysi jamoada o'ynashni boshladi?",3
Videl Barsa jamoasida nechta o'yin o'tkazgan?,1
Bu matchdagi raqib jamoa qaysi?,2
Jarke nega mehmonxonada qoldi?,3
Nega Jakarta geofizika agentligi ogohlantirish bermas edi?,4
"Matnga ko'ra, zilzila nimaga sababchi bo'ldi?",1
Bulardan qaysi biri Quyosh va boshqa barcha yulduzlarning faolligini qo'zg'atadi?,3
Yulduzning Rossbi soni qanday aniqlanadi?,1
So'rovnomada qatnashgan odamlarning necha foizi Avstraliyaning darhol respublika bo'lishini qo'llab-quvvatlaydi?,2
"Juliya Gillard fikricha, Avstraliya qachon respublika bo'lishi kerak?",2
Qaysi tashkilot ustidan qonuniy tergov ishlari olib borilmoqda?,3
Kliff Stirns qaysi qo'mitaning boshlig'i?,4
"Matnga ko'ra, shveytsariyalik ayol bilan nima sodir bo'lmagan?",2
2007-yilda qaysi kompaniya Tayvan barqarorlik mukofoti bilan taqdirlangan?,3
ASUS Eee PC nima?,2
Pochta hujjatlarining yo'qolishi uchun kim javobgar?,3
"Matnga ko'ra, yo'qolgan hujjatlar yuzasidan kim uzr so'radi?",4
Del Potro qachon yelka muammosini hal qilishi kerak edi?,3
Birinchi tay-brekning natijasi qanday bo'ldi?,1
"Matnga ko'ra, kim aniq bemor bilan munosabatga kirishgan?",2
"Matnga ko'ra, gubernator Texas fuqarolariga murojaatida nimaga kafolat bermadi?",4
Qaysi yangiliklar parodiyasi manbasi ikki nafar sobiq UW talabalari tomonidan yaratilgan?,4
"Matnga ko'ra, bularning qaysi biri Onion yangiliklar parodiyasi imperiyasiga kiritilmagan?",2
"Matnga ko'ra, politsiya tomonidan nima qo'riqlanayotgandi?",3
Qaysi vaqtda politsiya namoyishchilardan transport vositalarining yana to'planishining oldini olish uchun harakatlanishni so'ragan?,4
Doktor Ehud Ur tomonidan amalga oshirilgan tadqiqot haqida nima to'g'ri?,2
"Matnga ko'ra, doktor Ur nimaga shubha bilan qaraydi?",2
Quyidagi ma'lumotlardan qaysi biri Parvoz CG4684 halokatini to'g'ri tasvirlamaydi?,3
Parvoz CG4684 samolyotining qo'nishni bekor qilishiga nima sabab bo'ldi?,4
"Matnga ko'ra, Fransishek Koval tajribasi haqidagi quyidagi ma'lumotlardan qaysi biri to'g'ri?",2
Deniel tropik bo'ronining ehtimoliy ta'sirini baholash qiyin?,3
"Matnga ko'ra, Deniel tropik bo'roni haqidagi quyidagi ma'lumotlardan qaysi biri noto'g'ri?",4
"Matnga ko'ra, kasallik global epidemiyani keltirib chiqarishidan oldin nima sodir bo'lishi kerakligi taxmin qilinmoqda?",1
"Matnga ko'ra, tayfun Futzyandan qanchalik uzoqlikda edi?",3
Jorj V. Bush Osiyoga yetib kelganida uni kim kutib oldi?,3
Prezident qachon Osiyo savdosining kengayishi haqidagi gapirdi?,3
"Matnga ko'ra, quyidagilardan qaysi biri hukumatning umumiy maqsadi hisoblanadi?",4
Hukumat nimani e'lon qildi?,1
"Matnga ko'ra, qaysi axborot ma'lum?",1
Norozilik namoyishlar haqidagi qaysi ma'lumot noto'g'ri?,3
Oxirgi CEP iste'fosini kim tavsiya qildi?,3
"Bayonotga ko'ra, Nassarning atletlarga nisbatan shafqatsiz munosabatidan keyin nima AQSH Gimnastika qo'mitasi tomonidan qo'llab-quvvatlanmaydi?",1
"Bayonotga ko'ra, AQSH Gimnastika qo'mitasi va AQSH Olimpiya qo'mitasi olg'a siljishining asosiy maqsadi nima?",4
Hodisa yuz bergan vaqtda kema qayerga ketayotgan edi? ,3
Quyidagilardan qaysi biri matnda tilga olingan kema haqida to'g'ri fakt emas?,2
AQSH qo'shinlariga oid bayonotni kim berdi?,4
"Bayonotga ko'ra, tutqun ISHID jangarilarini qo'riqlash majburiyatini qaysi mamlakat o'zi zimmasiga olgan?",4
Halokatga nima sabab bo'lgan deb ishonilmoqda?,2
Halokat qanday turdagi yerda sodir bo'lgan?,4
Rasmiylar toshqin natijasida nimaga umid qilmoqda?,1
Quyidagilarning qaysi biri to'g'onning qurilishiga qaytarilmas ta'sir ko'rsatdi?,4
"Matnga ko'ra, AQSHga ehtimoliy hujumlar haqida kim ma'lumot bergan?",3
Quyidagi ma'lumotlardan qaysi biri ekstremistlarning da'vo qilingan hujum rejasini aniq tasvirlaydi?,3
Quyidagilardan qaysi biri huquqshunos emas?,4
Qaysi odamlar guruhi grek huquqiy hamjamiyatidagi janjalning bir qismi sifatida tilga olinmagan?,3
Hindiston nechta viket yo'qotdi?,1
"Matnga ko'ra, uzatmalarda eng yuqori ochko qanday bo'lgan?",1
Quyidagilardan qaysi biri Adam Kuerdenning ranjigani sababi emas?,2
"Matnga ko'ra, saytdan nima o'chirib tashlangan?",2
"Matnga ko'ra, Amir Xon quyidagilardan qaysi birini qo'llab-quvvatlamaydi?",1
"Matnga ko'ra, Amir Xon, o'zining shaxsiy fikridan qat'i nazar, quyidagilardan qaysi birini qo'llab-quvvatlaydi?",3
Piter Lens qachon vafot etdi?,3
Xaver Zayat kim?,2
Qaysi holatda parvoz qiluvchi uchun samolyotning ichki ishlash tizimini tushunish foydali bo'lishi mumkin?,2
"Matnga ko'ra, tejamkor sayyoh quyidagilardan qaysi birini eng oxiri qiladi?",2
"Matnga ko'ra, sayohatchilar mumkin bo'lgan eng yaxshi parvoz narxlarini kafolatlash uchun birinchi bo'lib nima qilishi kerak?",2
Qachon yetkazma uchun hamroh talab etiladi?,1
"Matnga ko'ra, ittifoqdan tez-tez parvoz qiluvchi aviakompaniyani tanlashda quyidagilardan qaysi birini birinchi o'ringa qo'yishingiz kerak?",1
"Matnga ko'ra, kim ko'proq tez-tez uchuvchi yo'lovchi ballarini taklif qilishi mumkin?",4
"Matnga ko'ra, spirtli ichimliklarni haddan ortiq iste'mol qilish natijasida quyidagi sezgilarning qaysi biri buzilishi mumkin?",2
"Matnda ta'kidlanganidak, nima spirtli ichimliklarning zararli ta'sirini kamaytirishi mumkin?",3
Qayerda ko'chmas mulk qiymati Amsterdamdagi eng yuqori qiymatlardan biri hisoblanadi?,1
Nima uchun Kanal okrugi YUNESKO Butunjahon madaniy merosi obyektlari ro'yxatiga kiritilgan?,1
"Matnga ko'ra, quyidagilardan qaysi biri sababli Pnom Krom tashrif buyurishga arziydi?",1
"Matnga ko'ra, Pnom Kromga kirish uchun tashrif buyuruvchilardan nima talab etiladi?",3
"Matnga ko'ra, quyidagilardan qaysi biri sayohatchining Antarktikaga tashrif buyurishiga to'sqinlik qilishi mumkin?",4
Alpinizmga qiziquvchi sayyoh Antarktikaning qaysi qismiga tashrif buyurishi mumkin?,2
Zamonaviy davrdan oldingi observatoriyaning qayerda joylashish ehtimoli eng kam?,3
Zamonaviy tadqiqot teleskopi katta ehtimol bilan qayerda joylashadi?,4
"Matnga ko'ra, qaysi hudud sokin sohil kuni uchun eng yaxshi?",3
"Matnga ko'ra, katta ehtimol bilan, suzish uchun eng xavfsiz sharoitlar qayerda?",2
Matnga tasvirlangan joyga tashrif chog'ida quyidagilarning qaysi biri nomaqbul deb hisoblanadi?,2
Bularning qaysi biri umumiy tillarni tasvirlaydi?,4
Qaysi ma'lumot yordamchi tillarni to'g'ri ta'riflamaydi?,4
"Matnga ko'ra, agar yo'lovchining dengiz sayohati qishda bo'lsa, u nimani tekshirishi kerak?",1
"Matnga ko'ra, agar yo'lovchining dengiz sayohati yozda bo'lsa, ular nimaning oldini olishi mumkin?",2
Nega Barselonada belgilar va e'lonlar uchun tez-tez katalan tili ishlatiladi?,2
Quyidagi tillardan qaysi biri Barselona metro tizimida odatdagi e'lonlar uchun ishlatiladi?,2
"Matnga asosan, quyidagi qulayliklardan qaysi biri yuqori darajadagi yotoq va nonushta taqdim etilishiga qarab birinchi o'ringa qo'yilmasligi mumkin?",4
"Matnga asosan, quyidagilardan qaysi biri hashamatli B&B lar orasidagi raqobatning asosiy nuqtasi emas?",1
"Matnga ko'ra, quyidagilardan qaysi biri 2022-yili Pekinda o'tkazilmaydi?",2
"Matnga ko'ra, quyidagilardan qaysi biriga 2022-yilda Pekin mezbonlik qilmaydi?",1
Kimda parranda grippini yuqtirib olish xavfi eng yuqori?,3
"Matnga ko'ra, quyidagi ma'lumotlardan qaysi biri qush grippini to'g'ri tasvirlaydi?",3
Oq dengiz-Boltiq kanali nimani ulaydi?,3
"Matnga ko'ra, qaysi turdagi transport vositasida yo'lovchilarni bezovta qilmaslik uchun pasportlar yig'ib olinishi mumkin?",2
"Matnga ko'ra, ayrim transchegaraviy poyezdlarda qachon shaxsni tasdiqlovchi hujjatingiz tekshirilishi mumkin?",4
Singapurdagi baland tropiklarda qolish vaqtida quyidagi muammolardan qaysi biri kelib chiqishi mumkin?,3
Kim nemis xamirli ovqatlaridan saqlanishni xohlashi mumkin?,1
Qaysi mahsulot nemis xamirli ovqatlarining mavsumiy elementi hisoblanadi?,3
"Matnga asosan, quyidagilardan qaysi biri byudjet asosida sayohat qilish uchun tavsiya qilinadigan maslahat emas?",3
"Matnga ko'ra, kimga juda minimal byudjet bilan sayohat qilish qiyin bo'lishi mumkin?",4
Quyidagi ma'lumotlardan qaysi biri Point Marion va Fairmont orasidagi yo'lni noto'g'ri tasvirlaydi?,3
"Matnga ko'ra, quyidagilardan qaysi biri Buffalo-Pittsburg magistral yo'lida safar qiluvchi haydovchilar uchun asosiy xavotir bo'lishi kerak?",3
Kanyoneringni boshlash uchun quyidagilardan qaysi biri talab etilmaydi?,2
Muvaffaqiyatli kanyoning ekskursiyasi uchun quyidagilardan qaysi biri zarur bo'lishi mumkin?,4
"Matnga ko'ra, o'z avtomobilidan chodir sifatida foydalanishni rejalashtirayotgan odam uchun nima foydali bo'ladi?",2
"Matnga ko'ra, avtomobil kemperlari ularni payqamasliklari uchun nimadan saqlanishni xohlashi mumkin?",3
"Matnga ko'ra, kim Kasablankani ikkinchi marta qayta qurgan?",4
"Matnga ko'ra, kim tabiiy odatdan keyin Zamonaviy Kasablanka shahrini tark etgan?",2
"Matnga ko'ra, Sintra qay tarzda xorijliklar orasida e'tirofga erishgan?",3
Nima Armaniston tomonidan tan olinmaydi?,4
Nima Ozarbayjon va Armaniston orasidagi munosabatlarga ta'sir qilishda davom etmoqda?,3
Sharlotda taksidan foydalanishda nima qo'shimcha haq olinishiga sabab bo'lishi mumkin?,2
"Matnga ko'ra, nima Sharlotda bolalar bilan yashashning salbiy tomoni deb hisoblanishi mumkin?",2
Ispanlar kelishidan avval Chilining shimoliy qismini kim nazorat qilgan?,4
"Matnga ko'ra, quyidagilardan qaysi biri 1810-yilda sodir bo'lmagan?",2
Liguriya mintaqasidagi olis qishloqlarga odamlar qanday yetib olishi mumkin?,3
Italyancha “Cinque Terre” atamasi nimani anglatadi?,1
"Matnga ko'ra, ehtimoliy sirpanchiq qish sharoiti uchun qaysi turdagi poyabzal mos?",2
Quyidagilardan qaysi biri qish sharoitlarida muzli yo'llarda tortishni yaxshilashga imkon beradi?,1
Quyidagilardan qaysi biri Gavayi va Kuk orollari orasidagi aniq o'xshashlik hisoblanadi?,3
Quyidagilarning qaysi biri Kuk orollarini to'g'ri tasvirlamaydi?,3
Quyidagilar renjer bekatlaridan qaysi biri turar joyning ikki turini taklif qiladi?,1
"Matnga ko'ra, kredit o'rniga naqd pul ishlatmoqchi bo'lganingizda park-ruxsatnomasini qayerda band qilishingiz mumkin?",2
"Matnga ko'ra, nisbatan tik sahnlarda qanday turdagi chang'i mashg'uloti bilan shug'ullaniladi?",3
"Matnga ko'ra, yuqoriroq tezlikka erishmoqchi bo'lgan ovloq yerlar chang'ichilariga nima yordam berishi mumkin?",3
Qayta kirish shokini boshdan o'tkazayotgan sayyohlar nima qilishga qiynaladi?,4
"Matnga ko'ra, qayta kirish shoki qanday sayyohlar uchun ayniqsa qiyin bo'lishi mumkin?",2
Odamlar quyidagilardan qaysi birini loslarga nisbatan qilishdan saqlanishi kerak?,3
"Matnga ko'ra, loslar haqidagi quyidagi ma'lumotlardan qaysi biri noto'g'ri?",1
"Matnga ko'ra, quyidagilardan qaysi birining sahro sayyohlari uchun xavfi eng kam?",2
Quyidagilardan qaysi biri sahro sayyohlari uchun ehtimoliy xavf sifatida tilga olinmagan?,4
"Matnga ko'ra, tadqiqotchilar kelganidan keyin qaysi guruh aholisi katta zarar ko'rgan?",3
"Matnga ko'ra, karibliklar qaysi tilda so'zlashadi?",4
Chang'ida uchishni hordiq chiqarish mashg'uloti sifatida ommalashtirish kimga tegishli bo'lishi mumkin?,2
"Matnga ko'ra, taxminan qaysi vaqtlarda chang'ida uchish birinchi marta sport sifatida tan olingan?",4
Quyidagilardan qaysi biri odatda Afrikaning sharqiy sohilidagi eng katta orol bilan bog'lanadi?,3
Nima kichikroq Sharqiy Afrika orollariga xos xususiyat emas? ,3
"Matnga ko'ra, ayrim alohida an'anaviy cherkovlar Pasxani qanday nishonlaydi?",2
Ekvadorga kirishda muayyan talablarning oldini olish uchun Kuba fuqarosi nimaga ega bo'lishi lozim?,4
Ekvadorning sayohatga oid talablari nimaga mo'ljallanmagan?,1
Quyidagilardan qaysi biri vatandagidan ko'ra xorijiy mamlakatda qimmatroq bo'lishi mumkin?,2
Xorijiy mamlakatda yuqori sifatli romlarni xarid qilishning ehtimoliy xatari nimadan iborat?,3
Folklendda valyutadan foydalanishga oid quyidagi ma'lumotlardan qaysi biri to'g'ri?,4
"Matnga ko'ra, Folklenddan AQSHga safar qilishda kredit kartadan boshqa to'lov shakli qayerda ayniqsa foydali bo'lishi mumkin?",3
Qaysi tadbir ibodatxona festivallarini nishonlash bilan bog'liq emas?,1
Bezatilgan fillarni qayerda uchratish mumkin?,3
"Matnga ko'ra, quyidagilardan qaysi birida biznes yoki birinchi klass aviachiptalari uchun pulni tejash ehtimoli eng yuqori?",3
"Matnga ko'ra, muayyan tarif klasslarini band qilishda nimani qidirish vaqtni isrof qilish bo'ladi?",3
Afrikaga bo'lgan jami yo'l xarajatlaringiz bilan dunyo bo'ylab sayohat yo'l xarajatlarini solishtirishda nimani qo'shish shart emas?,3
"Matnga ko'ra, supermarketlar nimaning yanada xilma-xil tanlovini taklif qilishni boshlamoqda?",1
Ayrim supermarketlar tomonidan taqdim etiladigan qanday qulaylik tayyor oziq-ovqat mahsulotlarini sotib olgan xaridorga yoqishi mumkin?,4
Quyidagilardan qaysi birini fransuzcha so'zlashuvchi belgiyaliklar va shveytsariyaliklar tushunmasligi mumkin?,2
Quyidagilardan qaysi biri Fransiyada Belgiya yoki Shveytsariyadagi bilan bir xil emas?,2
Qaysi holatda sizga yaqinini yo'qotganlik tarifi taklif qilinmasligi mumkin?,3
Yaqinini yo'qotganlik tariflari haqidagi nima to'g'ri?,3
Qachon avtonom GPS qurilmasidan foydalanish GPS navigatsiya ilovasidan ko'ra qulayroq bo'ladi?,3
"Avtonom qurilmadan farqli ravishda, GPS navigatsiya ilovasidan foydalanish uchun nima yaxshi sabab emas?",1
"Matnga ko'ra, sizga mos kema tanlanishini qanday kafolatlashingiz mumkin?",3
"Matnga ko'ra, quyidagilardan qaysi biri mehmonlarning qimor o'ynashini davom ettirish taktikasi sifatida ishlatilmaydi?",1
"Matnga ko'ra, aqlli qimorboz nimadan saqlanishi kerak?",1
"Matnga ko'ra, qaysi so'z turkumi gapning o'rtasida bosh harf bilan yoziladi?",2
"Matnga ko'ra, nima otlarning bosh harf bilan yozilishini yanada qiyinlashtirishi mumkin?",3
Malayziyaning chekka hududlarida qaysi ishora “kel” degan ma'noni anglatadi?,1
"Matnga ko'ra, qaysi ishora “qaytib kel” degan ma'noni anglatishi mumkin?",2
"Matnga ko'ra, darz ketishlarga nima sabab bo'ladi?",2
"Matnga ko'ra, bularning qaysi birini qor ko'priklari berkitishi mumkin?",1
"Matnga ko'ra, sayyohlar qaysi joyga tashrif buyurishdan avval qo'shimcha ehtiyot choralarini ko'rishi kerak?",2
Quyidagilardan qaysi biri Gomadagi sayyoh uchun yaxshi maslahat emas?,1
Avgustdan boshlab chekka hududga chiqish ruxsatnomasini qachon olish mumkin?,2
Kanyonni himoya qilish uchun qanday qoida mavjud?,4
Matnda tasvirlangan mehmonxona turida quyidagilardan qaysi birini topish ehtimoli eng kam?,4
"Matnda berilgan ma'lumotga asosan, quyidagi mehmonxona takliflaridan qaysi birini mehmonlar birinchi o'ringa qo'yishi ehtimoli kam?",4
"Matnga ko'ra, Grenlandiyaga tashrif buyuruvchi sayyohlar nimadan saqlanishi kerak?",4
"Matnga ko'ra, Grenlandiyaga tashrif buyuruvchi tayyorgarlik ko'rmagan sayyohlar uchun quyidagilardan qaysi biri katta ehtimol bilan muammo tug'diradi?",3
Quyidagilardan qaysi biri hozirda markaziy maydon sifatida ishlatiladi?,1
"Matnga ko'ra, Jardín de la Unión'da quyidagilardan qaysi biri uchramaydi?",4
"Matnga asosan, bir kunlik piyoda sayr haqidagi quyidagi ma'lumotlardan qaysi biri noto'g'ri hisoblanadi?",4
"Matnga ko'ra, qachon bir kunlik piyoda sayr juda minimal tayyorgarlikni talab qiladi?",2
Rogaland va Agderdagi platolar Norvegiyaning qolgan qismi bilan solishtirganda nimasi bilan farq qiladi?,4
"Matnga ko'ra, quyidagilardan qaysi biri Norvegiya uchun odatiy emas?",2
Chang'i uchishga qiziquvchi sayyohlar qachon tog' bekatlariga tashrif buyurishi kerak?,1
"Matnga ko'ra, tog' bekatlaridagi sayyohlarning soni odatda qachon eng ko'p bo'ladi?",3
"Yordam izlayotgan qayiqni topishdan umid qilayotgan bo'lsangiz, nima qilishdan saqlanishingiz kerak?",4
Yordamga muhtoj qayiq qidirish vaqtida bandargoh atrofida nima qilishingiz kerak?,1
Orolning mustamlaka tarixiga qiziquvchi sayyohni qaysi joy o'ziga jalb qiladi?,1
Qaysi joy hayratlanarli manzaralarni birinchi o'ringa qo'yuvchi sayyohni o'ziga jalb qiladi?,4
Egarlar chavandozning oyog'i uzangiga tiqilib qolishi xavfini yumshatishga yordam beruvchi nimaga ega?,2
Chavandoz etigining qaysi xususiyati uzangidan foydalanishda chavandoz xavfsizligini oshirishga yordam beradi?,3
Mehmondo'stlik almashinuvi tarmoqlari orqali sayyohlarga nima taklif etiladi?,1
"Matnga asosan, mehmondo'stlik almashinuvi tarmoqlariga oid quyidagi ma'lumotlardan qaysi biri noto'g'ri?",1
"Matnga ko'ra, qaysi turdagi mehmonni umumiy hostel xonasida uchratish ehtimoli eng past?",3
"Matnga ko'ra, kim katta ehtimol bilan hostelga qoladi?",2
"Matnga ko'ra, quyidagi ma'lumotlardan qaysi biri bumerang uloqtirishni to'g'ri tasvirlaydi?",4
Quyidagilardan qaysi biri Yava oshxonasida eng ko'p ishlatiladi?,3
"Matnga ko'ra, yuqumli kasallik qanday tarqaladi?",1
"Matnga ko'ra, yuqumli kasallikka nimaning sabab bo'lishi ma'lum emas?",1
"Qaysi holatda shaxsiy VPN provayderni emas, veb proksini tanlash foydalanuvchi uchun yetarli bo'ladi?",3
"Matnga ko'ra, VPN va veb proksilar haqidagi quyidagi ma'lumotlardan qaysi biri noto'g'ri?",4
Nima odamlarga o'z hududidan tashqarida telefon kompaniyasidan foydalanish imkonini beradi?,1
"Matnga ko'ra, muayyan qo'ng'iroqlarni qabul qilish uchun nima qilish kerak bo'lishi mumkin?",1
Quyidagilardan qaysi biri italyan so'zlarning talaffuzini aniq tasvirlamaydi?,4
Izmirning quyidagi xususiyatlaridan qaysi biri zamonaviy davrdan oldin paydo bo'lgan?,4
Quyidagilardan qaysi biri Izmirning to'g'ri xususiyati emas?,2
Hanami so'zi nimani ko'rishni anglatadi?,1
Olcha gullarini tomosha qilishga bag'ishlangan birinchi bazmlarni kim tashkillashtirgan?,3
"Matnga ko'ra, Quddusning quyidagi jihatlaridan qaysi birida sayyohlarni jalb qilish ehtimoli eng past?",2
Quyidagilardan qaysi biri matnda Quddusning mashhur jihati sifatida tilga olinmagan?,2
"Matnga ko'ra, qaysi turdagi sayyoh uchun Wild Card xarid qilish foydali emas?",2
Qaysi ma'lumot Kruger Milliy parkini to'g'ri tasvirlamaydi?,3
Quyidagilardan qaysi biri tog'ning tik qismlarida alpinistlar uchun katta ehtimol bilan xavf tug'dirishi mumkin?,1
Quyidagi ma'lumotlardan qaysi biri matnda tasvirlangan Machu Pikchu tog'iga ko'tarilishni to'g'ri aks ettirmaydi?,2
"Matnga ko'ra, bularning qaysi biri mayorka oshxonasining asosiy mahsuloti emas?",3
"Matnga asosan, xangi taomlari haqidagi qaysi ma'lumot noto'g'ri?",1
Quyidagilardan qaysi biri xangi o'rasini qizdirishning odatiy usuli sifatida tilga olinmagan?,1
Nima rohib yoki rohibaning alohida e'tirofiga sabab bo'lishi mumkin?,1
Quyidagi kiyim-kechak buyumlaridan qaysi birini monastirdan qarz olish mumkin emas? ,2
Qachon tashrif buyuruvchi Antarktika hududlariga tashrif buyurganida yulduzlarni ko'rish uchun eng ko'p imkoniyatga ega bo'ladi?,3
Qachon sun'iy yo'ldosh telefoni uyali telefonning o'rnini munosib tarzda bosa olmaydi?,1
Qachon sun'iy yo'ldosh telefoni uyali telefonga qaraganda afzal bo'ladi?,2
Quyidagilarning qaysi biri bo'yicha nizo Pridnestrovye respublikasining yaratilishiga sabab bo'ldi?,2
Pridnestrovye respublikasida quyidagilardan qaysi biri Moldovaning boshqa qismidagidan farq qiladi?  ,4
"Matnga ko'ra, agar sayyoh shamolli sharoitlardan saqlanishga umid qilayotgan bo'lsa, Montevideoga qachon tashrif buyurishi kerak?",3
"Matnga ko'ra, agar sayyoh salqinroq iqlimga moyil bo'lsa, Montevideoga qachon tashrif buyurishi kerak?",4
"Matnga ko'ra, vandalizmdan farqli o'laroq, quyidagilardan qaysi biri taniqli grafiti rassomi bilan bog'lanadi?",1
Musiqa festivallarining qaysi jihatini ayrim ishtirokchilar tajribaning eng muhim qismi deb hisoblaydi?,2
"Matnga ko'ra, agar festival ishtirokchisi musiqaga yaqin yerda lager qurmoqchi bo'lsa, nimani birinchi o'ringa qo'yishi kerak?",4
"Matnga ko'ra, Nyu-Meksiko shimolida tungi hayot tajribasini qidirayotgan mehmonlar nimadan saqlanishi kerak?",2
"Matnga ko'ra, tashrif buyuruvchining qayerdan shimoliy Nyu-Meksikoda mashhur ko'ngilochar mashg'ulotni topish ehtimoli yuqori?",3
Tejamkor sayyoh qaysi turdagi ichimlikdan saqlanishni xohlashi mumkin?,4
"Matnda tasvirlangan hududga asosan, quyidagi ichimlik buyurtmalaridan qaysi birini ofitsiant chalkashtirishi mumkin?",4
Uch asr davom etgan mustamlaka davri qaysi guruh tomonidan boshlangan?,4
"Matnga ko'ra, parijliklarda sizga nisbatan iliqlik uyg'otishning eng yaxshi usuli qanday?",3
"Matnga ko'ra, quyidagilardan qaysi biri parijliklarning stereotipik sifati hisoblanmaydi?",3
Keyptaun MetroRail'da birinchi sinfning afzalligi nimada?,2
"Matnga ko'ra, nima akkordeonni yaxshi chalish uchun to'g'ri maslahat hisoblanmaydi?",1
Akkordeon chalganda quyidagilardan qaysi biri ovoz balandligini oshirishga yordam beradi?,1
Nega televideniyedagi tasvirlarning chegaralari kesiladi?,2
"Matnga ko'ra, biror filmni DVD formatga aylantirishda quyidagi muammolarning qaysi biriga duch kelish mumkin?",2
Britaniya garnizoni qayerda joylashgandi?,3
Qo'lyozma loyihada kimning imzosi bor edi?,4
