question,gpt_answer
"Dumasar kana bagéan tina karangan anu disayogikeun, nagara mana anu nunda prosés gabung ka ACTA?",4
Aya sabaraha jalmi anu cidera kusabab insidén iPod panas teuing?,1
Saha anu nyebatkeun yén insidén kapanasan téh henteu serius?,4
"Dina biantarana, naon anu cek Steve Jobs bakal diciptakeun deui ku Apple?",2
Naon tujuan biantara dua jamna Steve Jobs téh?,3
Naon anu dibewarakeun ku Cristina Fernandes de Kirchner di Téatér Argéntina?,1
Di mana Cristina Fernandez de Kirchner ngabewarakeun niatna pikeun janten calon pajabat?,3
Naon baé pependakan ACMA ngeunaan Big Brother?,1
Paraméter naon anu ngawatesan média sangkan dianggap janten kontén internét?,2
Saha anu janten pamingpin Partai Liberal di Australia?,2
Kunaon Australia teu acan ngagaduhan industri listrik tanaga nuklir?,1
Saha nami atlit ski anu tandingna dibantosan ku pemandu?,3
Nagara mana anu pungkas di urutan kasapuluh dina katégori wanoja Super-G ?,1
"Dumasar kana bagéan tina karangan anu disayogikeun, parnyataan mana anu teu luyu ngeunaan Blake?",2
"Dumasar kana bagéan tina karangan anu disayogikeun, naon anu henteu tumiba ka Blake?",3
Moal dianggo kana naon ari dana pamanasan global ti PBB téh?,1
"Dumasar kana bagéan tina karangan anu disayogikeun, PBB téh ngaharepkeun sangkan tiasa nyalametkeun naon?",3
Mana anu teu disebatkeun ku Albert Muchanga salaku hal anu masih kedah diragemkeun?,2
"Dumasar kana bagéan tina karangan anu disayogikeun, kunaon dagang téh tiasa dimimitiannana di sasih Juli?",2
"Dumasar kana bagéan tina karangan anu disayogikeun, naon anu dituduhkeun ku Konstitusi-Jurnal Atlanta ka para patugas pendidikan?",3
"Dumasar kana bagéan tina karangan anu disayogikeun, naon anu teu disebatkeun dina laporan Konstitusi-Jurnal Atlanta?",3
"Dumasar kana bagéan tina karangan anu disayogikeun, inpormasi naon anu kapanggih saenggeus kajantenan bom ngabeledug?",3
"Saprak gabung ka Manchester City di taun 2017, tos maén sabaraha pertandingan ari Jesus téh?",4
Ti klub mana Jesus nampi £27 juta kanggo bayaran gabungna?,1
Parnyataan mana anu teu luyu ngeunaan tamu-tamu hostél?,4
"Dumasar kana bagéan tina karangan anu disayogikeun, parnyataan mana anu leres?",3
"Dumasar kana bagéan tina karangan anu disayogikeun, mana inpormasi ngeunaan tabrakan éta anu teu pasti?",3
"Dumasar kana bagéan tina karangan anu disayogikeun, naon anu masih kénéh perlu ditangtukeun ngeunaan tabrakan éta?",4
"Dumasar kana bagéan tina karangan anu disayogikeun, di peringkat ka sabaraha Batten pernah aya dina daptar Jalmi Pangbeungharna sa-Amérika?",3
Pernah nyumbang ka mana ari Batten téh?,2
Naon nu sanés bagéan tina undang-undang anu ditandatangan ku Gubernur Arnold Schwarzenegger?,3
"Dumasar kana bagéan tina karangan anu disayogikeun, saha anu teu ngadangu kana cariosan?",3
"Dumasar kana bagéan tina karangan anu disayogikeun, mana anu luyu sareng pangalaman Miller waktos pamariksaan?",2
Saha anu nyarankeun kanggo ngarévisi “Clean Air Act”?,3
Saha anu nyebut yén “Clean Air Act” téh dianggo pikeun aksi bubuka pemilu?,1
Ngabentuk naon ari sanyawa asam sianurat sareng mélamin nalika duanana ngalaman réaksi dina cikiih ucing?,3
Para panalungtik téh nganggo spéktroskopi inframerah pikeun ngaobsérvasi naon?,2
Saha anu nyebat Luna ku sebatan “Ratu Ekstrim”?,4
Saha nu nyebat Luna “aneh”?,2
Naon anu teu kaalaman ku supir anu kalibat éta tabrakan téh?,3
Naon anu teu katingali dina pertandingan Afrika Kidul nalika turnamén rugbi?,3
"Dumasar kana bagéan tina karangan anu disayogikeun, iraha permainan Afrika Kidul mimiti ningkatan?",4
"Dumasar kana bagéan tina karangan anu disayogikeun, parnyataan mana anu teu luyu ngagambarkeun ékonomi di Tiongkok?",4
"Dumasar kana bagéan tina karangan anu disayogikeun, iraha GDP Tiongkok tiasa nyusul GDP Amérika Serikat?",2
Naon anu disarankeun ku Hu kanggo dilaksanakeun ku nagara-nagara berkembang?,4
Naon anu teu disebatkeun ku Hu?,4
Kanggo situasi anu mana saur Veerman téh teu bérés?,2
"Ku sabab aya gugatan, saha anu baris nempatan posisi Huhne di Kabinet?",1
Kinten-kinten saha anu baris ngajabat Menteri Bisnis saatos gugatan?,1
Para pamaén téh ngajakan naon ka pamiarsa di opera Camille Saint-Saens?,1
Saha anu utamana nyesep ganja nalika opera?,3
Naon ngaran lain tina “leumpang di luar angkasa” anu ditampilkeun ku Leonov?,3
Dina misi naon Leonov mingpin bagian Soviet téh?,2
Saha anu cilaka dina tabrakan éta?,1
Naon anu kajantenan ka jalmi-jalmi anu kalibat dina kacilakaan éta?,2
Para élmuwan anu didamel dina program éta téh ngaharep tiasa nyaksian épék nu disababkeun ku naon?,4
Para élmuwan teh nalungtik matéri naon?,4
"Dumasar kana bagéan tina karangan anu disayogikeun, naon anu teu dikritik ku jalmi-jalmi konsérvatif?",3
Saha anu ngritik kontrak rékonstruksi pikeun usaha bantosan Badai Katrina?,2
"Dumasar kana bagéan tina karangan anu disayogikeun, di mana cahya ti kapal angkasa Stardust baris mimiti katingali?",2
"Dumasar kana bagéan tina karangan anu disayogikeun, kapal angkasa ieu téh baris nyitak rekor naon?",3
Sahana Dokter Malar Balasubramanian ari Saroja Balasubramanian téh?,2
Di mana layon Sara Balasubramanian téh kapendakna?,3
Naon anu diakusisi ku eBay?,3
Naon anu coba dihontal ku eBay tina akuisisi ieu?,1
"Dumasar kana bagéan tina karangan anu disayogikeun, saha anu teu interaksi sareng para tahanan anu cicing di pakarangan saenggeus karusuhan?",4
Nu mana anu akhirna ngadamel para tahanan mundur tina karusuhan éta?,2
"Dina pamadegan Ayatollah Ali Khamenei, nagara Iran téh kedah tiasa ngabébaskeun diri tina naon?",4
"Dumasar kana bagéan tina karangan anu disayogikeun, saha anu ngaku ngeunaan épék sanksi kana ékonomi nagara Iran?",1
Mana anu teu janten bagéan tina prosés pemilu di Perancis?,4
Di mana para pemilih nandaan kandidat pilihannana?,2
Naon anu ngarojong Allen pikeun néang Musashi salami dalapan taun?,4
"Dumasar kana bagéan tina karangan anu disayogikeun, kanggo naon Allen nyéépkeun artos anu sakitu seueurna?",2
"Dumasar kana bagéan tina karangan anu disayogikeun, mana anu tiasa ngarah kana kondisi bahaya di lebet sareng di sabundeuran pabrik?",1
Mana anu sanès piwuruk anu disarankeun ka warga lokal saatos kacilakaan di pabrik?,3
"Saur Dokter Moll, naon anu paling pikasieuneun tina XDR-TB?",4
"Tina pasien anu katépaan, sabaraha jalmi anu dikonpirmasi salaku pagawé kaséhatan?",2
Téknologi anu kumaha anu dianggo ku sistem NextGen?,1
Kumaha NextGen tiasa nguntungkeun sacara langsung kana pangaturan lalu lintas hawa?,2
"Dumasar kana bagéan tina karangan anu disayogikeun, naon anu teu dikritik ku sajarawan ngeunaan kumaha FBI ngafokuskeun kasus?",3
Inisiatif ngeunaan tindakan jorang téh tos maksa FBI ngalakukeun naon?,4
Naon anu kajantenan ka mobil pemadam kebakaran anu ngaréspon tabrakan kapal udara JAS 39C Gripen? ,2
"Saatos tabrakan JAS 39C Gripen, bandara téh ditutup naonna?",1
Ka saha Brzezinski nawiskeun bantosan nalika Révolusi Iran?,3
Saha anu nyepeng jabatan Panaséhat Kaamanan Nasional dugi ka taun 1977?,2
Mana anu teu luyu ngagambarkeun karirna Bobek sareng Partizan Belgrade?,1
Parnyataan mana anu luyu ngeunaan sajarah Bobek sareng Partizan Belgrade?,1
"Dumasar kana bagéan tina karangan anu disayogikeun, karakteristik mana anu ngabéntenkeun Hesperonychus ti Velociraptor?",2
Hartosna kecap “Hesperonychus” téh dumasar kana karakteristik fisik anu kumaha tina spésiés ieu téh?,1
Parnyataan mana anu luyu ngeunaan kajantenan penembakan téh?,4
Parnyataan mana anu luyu ngeunaan tempat kajantenan penembakan téh?,1
"Dumasar kana bagéan tina karangan anu disayogikeun, naon anu janten kahoncéwangan mimiti para pejabat ngeunaan Luno?",3
"Dumasar kana bagéan tina karangan anu disayogikeun, mana anu teu luyu ngeunaan ancurna kapal Luno?",2
Iraha Aljazair meunangkeun kamerdékaanana?,3
Di palih mana layar tipi teu dipasang kanggo upacara pamakaman ieu?,4
Di mana upacara pamakaman ieu diayakeun?,3
"Saatos kajantenan ngabeledug ieu, saha nu dirawat sabab tatu parna?",2
Saha anu ngalaporkeun bocorna gas téh?,1
"Dumasar kana bagéan tina karangan anu disayogikeun, sabaraha jalmi anu maot dina serangan éta?",2
Pakarang saha anu gagal ditémbakkeun dina serangan éta?,2
Olahraga pikeun Olimpiade naon anu dicoret tina hasil musyawarah?,1
Olahraga mana anu diajukeun ku Komite Olimpiade Internasional pikeun dilebetkeun kana pertandingan?,3
Sabaraha taun asalna Arthur Guinnes téh nandatangan kontrak kanggo St James Gate Brewery?,4
Kira-kira aya sabaraha milyar dolar anu dihasilkeun ku Guinnes unggal taunna?,3
Aya sabaraha nagara Uni Éropa anu tos diidéntipikasi aya virus H5N1 di nagarana?,3
Di mana kasus virus H5N1 terahir diidéntipikasi?,1
Iraha terahirna Haiti ngalaman masalah panyawat ieu sateuacan kasebar ku pasukan perdamaian?,1
Limbah ti lokasi mana anu gaduh andil dina sumebarna panyawat ieu?,2
Naon rarancang pamaréntah Irlandia anu baris dilakonan?,2
Naon anu légalna ngan samentawis di Irlandia?,4
Ditaliti ngeunaan naon kasangka ieu téh?,3
"Nalika ngarobah tanda, naon anu teu dilakonan ku palaku?",3
"Dumasar kana bagéan tina karangan anu disayogikeun, mana anu teu dituduhkeun ka Karno, guru Basa Inggris éta?",2
"Dumasar kana bagéan tina karangan anu disayogikeun, saha anu teu dijantenkeun sandera ku Rolando Mendoza?",2
"Dumasar kana bagéan tina karangan anu disayogikeun, sandera mana anu teu kakonpirmasi dileupaskeun ti payun?",2
"Dumasar kana bagéan tina karangan anu disayogikeun, saha anu ngempelkeun tanda tangan pikeun ngadukung nikahna pasangan sasama jinis di Brazil?",1
Ka saha para démonstran baris mikeun petisina?,3
"Dumasar kana pangakuan ti Armand Versace, naon anu langsung némbongan sateuacan riungan ieu ngaréspon kana cuaca?",3
"Saur Versace, iraha mimitina angin anu pangtarikna datang?",4
"Sateuacan Fred, sabaraha kali badai badag anu tos kacatet wétaneun 35°W?",1
"Nalika Fred némbongan caket pulo Cape Verde, ka arah mana gerakna?",4
Mana anu langkung gancang batan generasi sateuacanna?,1
Naon anu penting kanggo 802.11n supados balik deui tiasa nganggo 802.11b?,4
Sabaraha kali pertandingan deui anu kedah dilakonan ku juara renang medali emas Olimpiade sateuacan Commonwealth Games?,2
Naha juara medali emas Olimpiade ieu henteu nginum obat-obatan pikeun ngungkulan kanyerina?,4
"Dumasar kana bagéan tina karangan anu disayogikeun, naon anu tiasa nimbulkeun kabingungan dina aktivitas lini?",1
"Dumasar kana bagéan tina karangan anu disayogikeun, iraha némbongna parobahan fase?",3
Parnyataan mana anu teu luyu ngeunaan kapal penjelajah bulan Chandrayaan-1?,1
Parnyataan mana anu luyu ngagambarkeun kapal penjelajah bulan téh?,2
"Dumasar kana bagéan tina karangan anu disayogikeun, léngkah-léngkah panyalindungan tina panyawat anu mana anu baris diterapkeun di panungtungan?",3
Tina naon panyawat ieu népa ka jalmi?,1
Kasalahan nyerat alinéa kadua baris mawa kana hasil anu kumaha?,2
"Dumasar kana bagéan tina karangan anu disayogikeun, iraha dihapusna alinéa anu kadua?",1
Ka saha “Dokumen Panama” téh bocor?,2
"Dumasar kana bagéan tina karangan anu disayogikeun, saha anu dituduh ku wartawan Inggris yén anjeunna ngatur loba pausahaan pikeun nyumputkeun kakayaan?",3
Kacilakaan kapal udara mana anu korban jiwana pangseueurna?,3
Mana nu sanés alesan pikeun seueurna kacilakaan kapal udara di Iran?,2
Mana nu teu dilebetkeun kana laporan ti Kelompok Diajar Irak?,2
Mana anu teu ditekenkeun ku Kelompok Diajar Irak dina laporanana?,1
"Saur pulisi, saha anu dianggap salaku tangan kananna Provenzano?",2
"Dumasar kana inpormasi dina karangan anu disayogikeun, naon anu janten panyabab maotna Falcone?",1
Mana anu sanés kalebet penghargaan kanggo Hitoshi Saito?,1
Di mana Iwasaki bisa kabur tina kawinannana?,2
Saha anu nyerang ka Iwasaki?,3
Iraha Alonso mungkas balapna?,3
Naon anu janten panyabab Schumacher miheulaan mungkas balapna?,4
"Dumasar kana bagéan tina karangan anu disayogikeun, saha anu kedah netepkeun jaminan kanggo jalmi-jalmi anu ditahan?",4
"Dumasar kana bagéan tina karangan anu disayogikeun anu disebatkeun dina karangan anu disayogikeun, kedah gaduh naon anu ditahan téh supados tiasa ditahan langkung ti 24 jam?",4
"Nurutkeun kana bacaan di luhur, mana nu henteu jadi alesan puteran kadua anu bedo?",2
Kunaon puteran kadua téh tungtungna dianggap teu perlu ku diplomat?,3
Saha nu nyadiakeun layanan yudisial pikeun FATA?,2
Kalimah mana di handap ieu anu salah ngeunaan “Agén Politik” FATA?,2
Emma Stone téh dinominasikeun pikeun penghargaan naon?,3
Pilemna téh teu dinominasikeun pikeun penghargaan naon?,2
Nu mana nu angger jalan sanggeus lini?,4
"Nurutkeun kana bacaan di luhur, nu mana nu teu ruksak ku lini?",2
"Nurutkeun kana bacaan di luhur, masalah mana nu teu aya dina dokumén?",2
Nu mana nu teu kaasup paménta ti Paléstina?,2
Di nagara mana Ma diajar hukum?,1
"Nurutkeun kana bacaan di luhur, bantuan keur nagara mana nu nyieun Ma meunangkeun pemilu?",4
"Nurutkeun kana bacaan di luhur, Carolyn Wilson gawé jeung saha saacan ninggalkeun dayeuhna?",3
"Ngan aya opat balap deui di ieu usum, saha nu aya di rengking kaopat Drivers’ Championship?",4
"Nurutkeun lomba nu disebutkeun dina bacaan di luhur, sabaraha poinna Kahne dina Drivers’ Championship?",1
"Nurutkeun kana bacaan di luhur, sabaraha kali aya nu nyaksian météorit ragrag ka Bumi nu asalna ti planét Mars?",2
"Nurutkeun kana bacaan di luhur, nu mana fakta anu bener ngeunaan batu nu asalna di planét Mars?",4
Iraha Schumacher pénsiun?,2
Iraha Massa cilaka?,1
"Nurutkeun kana bacaan di luhur, kumaha dampakna aturan anyar kana AOL?",3
Hal mana nu bakal eureun sanggeus aturan anyar diterapkeun?,3
Sabaraha warga sipil lain polisi anu tiwas dina serangan éta?,3
Saha nu ngalaporkeun tersangka éta serangan?,1
"Di Florida, saha waé nu meunang pemilu mibanda hak meunangkeun kabéh sora. Ku sabab hal ieu, naon nu dibérékeun ka Mitt Romney?",3
"Nurutkeun kana bacaan di luhur, sabaraha persén sora nu dimeunangkeun Gingrich dina pemilu kahiji?",2
"Nurutkeun kana bacaan di luhur, saha nu henteu nyalonkeun deui sanggeus aya hasil rapat?",2
"Nurutkeun kana bacaan di luhur, saha nu muji kandidat nu séjén sanggeus aya hasil rapat?",2
Di mana hiji-hijina éta pintonan disiarkeun saacan taun 2015?,1
Sipat naon nu disebutkeun ku saluran radio ngeunaan ieu pintonan?,3
Naon nu dikumpulkeun ku David Headley nu mantuan pisan kana serangan kelompok militan?,1
Alat transportasi mana nu dipaké ku kelompok militan pikeun indit ka Mumbai?,3
Pilihan mana nu bener ngeunaan hasil tanding Nadal Jeung Raonic di Brisbane Open nu disebutkeun dina bacaan di luhur?,1
"Nurutkeun kana bacaan di luhur, kumaha posisi tanding Nadal jeung Raonic sanggeus sérvis kahiji?",2
Basa naon nu henteu kaasup kana tilu siaran Naked News nu anyar?,3
"Nurutkeun kana bacaan di luhur, siaran Naked News moal bisa diaksés di mana?",3
Sabaraha peserta nu teu nganggeuskeun Giant Slalom?,3
Pilihan mana nu bener ngeunaan hasil balapan di the Championships?,1
Nu mana nu diputuskeun rék ditunda ku NBA?,1
"Nurutkeun kana bacaan di luhur, naon nu dihariwangkeun ku NBA ngeunaan virus COVID-19?",4
Saha nu nyétak gol nu meunangkeun tandingna Washington Capitals basa ngalawan Atlanta Trashers?,4
Saha nu nyétak gol ka-60 dina usum harita basa tanding Capitals ngalawan Thrashers?,3
Iraha bank Norther Rock perlu pangrojong ti pamaréntah?,4
"Nurutkeun kana bacaan di luhur, nu mana nu bener ngeunaan transaksi Virgin Group jeung bank Northern Rock?",2
"Nurutkeun kana bacaan di luhur, nagara mana nu ngarasakeun dampakna tina nandatangan persetujuan iklim Kyoto?",1
Pamaréntah Australia nu heubeul ngarasa yén perjanjian Kyoto bakal nyieun dampak buruk mun disahkeun. Nu mana nu bakal ngarasakeun dampakna?,2
Program mana nu ngarékrut panémbak?,4
Pilihan mana nu bener ngeunaan uji coba ngendalikeun hama?,2
"Nurutkeun kana bacaan di luhur, di mana popotonganana ditimukeun?",4
"Nurutkeun kana bacaan di luhur, naon anu kajadian leuwih heula batan perkiraan?",1
Naon nu kudu dilakonan pamaén pikeun ngatur gerakanana dina vidéo game?,4
Naon nu dirancang méh katempona siga rémot télévisi?,2
Pilihan mana nu teu disebutkeun dina laporan pamungkas ti kantor warta Xinhua?,2
Pilihan mana nu teu disebutkeun dina laporan munggaran ti kantor warta Xinhua?,4
Naon nu diumumkeun ku Sara Danius basa siaran radio?,4
Saha nu teu bisa dikontak?,4
Saha nu méré koméntar ngeunaan ieu jangji salaku “léngkah nu penting”?,3
Sabaraha perangko nu dijieun Słania keur sababaraha nagara?,4
"Nurutkeun kana bacaan di luhur, naon nu kira-kirana jadi panyabab véntilasi tangki nu bocor?",3
Naha klép keur ngaleupaskeunana kabuka?,2
"Ayeuna, sakumaha luhur cai di Bangsal Kasalapan?",3
"Salila Badai Katrina, naon nu kajadian di Bangsal Kasalapan?",3
Pilihan mana nu teu dikonpirmasi ku Hamilton?,2
Naon nu ditalungtik ku élmuwan?,4
"Nurutkeun kana bacaan di luhur, naon lakonna polisi lokal dina panutupan?",3
Naon nu kajadian kana lawang torowongan basa ditutup?,1
"Nurutkeun kana bacaan di luhur, naon nu kajadian saacan fotografer katabrak?",1
Naon anu keur dicoba si fotografer saacan manéhna katabrak?,2
Pilihan mana nu salah ngeunaan kondisi présidén sanggeus positip katépaan virus?,1
"Nurutkeun kana bacaan di luhur, pilihan mana nu bener ngeunaan kondisi présidén?",3
"Nurutkeun kana bacaan di luhur, iraha Badai Tropis Gonu bakal terus ngaleutikan?",2
Sabahara gancang angin basa puncak Badai Tropis Gonu?,3
Pilihan mana nu teu dianggap sipatna Karenia brevis?,3
Naon nu teu bisa dilakonan ku Karena brevis?,2
"Nurutkeun kana bacaan di luhur, pilihan mana nu teu kajadian salaku dampak tina Badai Felicia?",4
Pilihan mana nu salah ngeunaan Badai Felicia?,2
Pilihan mana nu bener ngeunaan hasil Grand Prix Hungaria 2009?,3
Iraha tabrakanana kajadian?,4
"Nurutkeun kana bacaan di luhur, pilihan mana nu waktuna leuwih gancang batan perkiraan panalungtik?",1
Pilihan mana nu teu dilaporkeun ku panalungtik?,3
Di mana CowParade bakal dilaksanakeun?,2
Pilihan mana nu bener ngeunaan CowParade?,4
Naon nu jadi sabab Rusia ngeureunkeun maké II-76?,2
II-76 téh naon?,3
Saha nu ngarékrut tim nu nulis The Simpsons?,2
"Nurutkeun cek Fluke, saha nu ngirimkeun koméntar hadé jeung méré sumanget?",4
"Nurutkeun kana bacaan di luhur, aya nu teu hayangeun diomongkeun ku awéwé. Naon éta téh?",3
"Nurutkeun kana bacaan di luhur, planét mana nu pangdinamisna?",1
Wahangan jeung situ nu eusina cai transparan téh ditimukeun di planét mana?,2
Timuan mana nu lain hasil ti timuan bulu?,4
Nu mana nu euweuh dina buluna dinosaurus?,2
Pilihan mana ngeunaan ZMapp nu salah?,2
Pilihan mana nu bener ngeunaan uji coba PALM?,3
"Nurutkeun panalungtik, di mana chp nu anyar bakal leuwih mangpaat?",1
Métode naon nu dipaké keur nyieun alat diagnosis?,2
"Nurutkeun kana bacaan di luhur, pilihan mana nu salah ngeunaan lobate scarp?",4
"Nurutkeun kana bacaan di luhur, téori mana ngeunaan bentuk lahan nu nyebutkeun yén aya aktipitas géologis di bulan?",1
"Nurutkeun kana bacaan di luhur, nu mana nu moal aya saacan dakwaan?",1
"Nurutkeun kana bacaan di luhur, nu mana nu lain masalah keur tukang moro anjing laut?",4
"Salain és, naon deui nu mangaruhan upaya pikeun nyalametkeun téh jadi hésé?",2
Kayakinan mana nu teu divalidasi ku Roberts?,3
Topik mana nu ceuk Roberts teu étis pikeun dibahas?,4
Ka mana dua sorot cahaya éta teh nyaanganana?,1
"Nurutkeun kana bacaan di luhur, iraha gedong pencakar langit diwangun di lokasi éta?",4
Inpormasi mana nu nyebutkeun yén The Seven Sisters téh guha?,1
Kumaha cara dipariksana kaayaan suhu di Seven Sisters?,1
"Nurutkeun kana bacaan di luhur, pilihan mana nu salah ngeunaan tersangka?",4
Inpormasi naon ngeunaan serangan nu geus dikonpirmasi ku aparat?,2
Tim mana nu bakal tanding di Ellis Park?,3
Di mana Springboks bakal tanding sanggeus ieu?,3
Nu mana nu jadi masalah keur stasion luar angkasa salila misina?,2
"Nurutkeun kana bacaan di luhur, naon nu jadi sasaran misi stasion luar angkasa?",3
Pilihan mana nu salah ngeunaan kasus di luhur?,4
Pilihan mana nu bener ngeunaan kasus di luhur?,4
"Nurutkeun kana bacaan di luhur, keur saha Vidal mimiti maén tilu usum kamari?",3
Geus sabaraha kali Vidal tanding keur Barça?,1
Saha lawan tandingna?,2
Naha Jarque cicing di hotél?,3
Naha Badan Géofisika Jakarta teu medalkeun pépéling?,4
"Nurutkeun kana bacaan di luhur, naon dampak tina lini?",1
Nu mana nu jadi sabab obahna panonpoé jeung béntang séjénna?,3
Kumaha carana nangtukeun nomor Rossy béntang?,1
Sabaraha persén jelema nu disurvéy nu ngadukung Australia jadi républik ayeuna kénéh?,2
"Nurutkeun kana Julie Gillard, iraha Australia kudu jadi républik?",2
Organisasi mana nu keur diinvéstigasi ngeunaan kasus hukum?,3
Cliff Stearns téh pamingpin komite nu mana?,4
"Nurutkeun kana bacaan di luhur, naon nu teu kajadian ka awéwé ti Swis?",2
Pausahaan mana nu dibéré Penghargaan Kaberlanjutan Taiwan taun 2007?,3
ASUS Eee PC téh naon?,2
Leungitna dokumén pos téh tanggung jawabna saha?,3
"Nurutkeun kana bacaan di luhur, saha nu medalkeun pernyataan hampura ngeunaan dokumén nu leungit?",4
Kedah iraha nyeri taktakna Del Potro téh diubaran?,3
Kumaha hasil ti istirahat seri kahiji?,4
"Nurutkeun kana bacaaan di luhur, saha nu kontak jeung pasién?",2
"Nurutkeun kana bacaan di luhur, naon nu teu disebutkeun ku gubernur di hareupeun warga Téxas?",4
Sumber warta parodi mana nu jadi sumber pikeun dua mantan murid UW?,4
"Nurutkeun kana bacaan di luhur, pilihan mana nu teu aya dina parodi wartana The Onion?",2
"Nurutkeun kana bacan di luhur, naon nu dijaga ku pulisi?",3
Jam sabaraha pulisi ménta nu protés pindah sangkan teu macét?,4
Pilihan mana nu bener ngeunaan panalungtikanana Dr. Ehud Ur?,2
"Nurutkeun kana bacaan di luhur, Dr. Ur teu yakin ngeunaan naon?",1
Pilihan mana nu salah ngeunaan Kapal CG4684 nu cilaka?,3
Naha Kapal CG4684 ngabedokeun pendaratanana?,4
"Nurutkeun kana bacaan di luhur, pilihan mana nu bener ngeunaan hal nu dialaman ku Franciszek Kowal?",2
Naha hésé ngukur dampak nu bisa disababkeun ku Topan Tropis Danielle?,3
"Nurutkeun kana bacaan di luhur, pilihan mana nu salah ngeunaan Topan Tropis Danielle?",4
"Nurutkeun kana bacaan di luhur, naon nu disarankeun kudu kajadian ka panyakitna saacan jadi épidemi global?",1
"Nurutkeun kana bacaan di luhur, sabaraha jauh Fujian ti topan?",3
Saha nu nyapa George W. Bush basa nganjang ka Asia?,3
Iraha présidén ngomongkeun dagang di Asia nu beuki luas?,3
"Nurutkeun kana bacaan di luhur, pilihan mana nu jadi sasaran pamaréntah?",2
Naon nu diumumkeun ku pamaréntah?,1
"Nurutkeun kana bacaan di luhur, inpormasi mana nu geus kanyahoan?",1
Pilihan mana nu salah ngeunaan protés?,3
Saha nu nyarankeun yén CEP nu kamari undur diri?,3
"Nurutkeun kana bacaan di luhur, pilihan mana nu teu didukung ku USA Gymnastics sanggeus aya kajadian penyiksaan atlét ku Nassar?",1
"Nurutkeun kana bacaan di luhur, naon nu jadi sasaran utama USA Gymansitcs jeung United States Olympic Communitee ka hareupna?",4
Ka mana tujuan kapal nalika kacilakaan téh? ,3
Pilihan mana nu salah ngeunaan kapal nu disebutkeun dina bacaan di luhur?,3
Saha nu nyieun pernyataan ngeunaan perjurit AS?,1
"Nurutkeun kana bacaan di luhur, nagara mana nu bakal tanggung jawab pikeun nampung pejoang nu ditangkep?",4
Naon nu disangka jadi sabab kacilakaan?,4
Dina lahan nu kumaha kacilakaan éta kajadianna?,4
Naon dampak nu diharepkeun pajabat tina banjir?,1
Pilihan mana nu jadi dampak tetep tina pangwangunan bendungan?,4
"Nurutkeun kana bacaan di luhur, saha nu méré intél ka Amerika Sarikat ngeunaan serangan nu bakal kajadian?",3
Pilihan mana nu bener ngeunaan rencana serangan ékstrimis?,3
Saha di handap ieu nu lain pangacara?,4
Saha nu teu disebutkeun salaku bagéan tina skandal di antara praktisi hukum di Yunani?,3
Sabaraha wicket nu teu dimeunangkeun ku India?,2
"Nurutkeun kana bacaan di luhur, sabaraha skor panggedéna di inning éta?",1
Pilihan mana nu lain sabab frustrasina Adam Cuerden?,2
"Nurutkeun kana bacaan diluhur, naon nu dihupus ti situs wéb ieu?",2
"Nurutkeun kana bacaan di luhur, naon nu teu dirojong ku Amir Khan?",1
"Nurutkeun kana bacaan di luhur, hal mana nu bakal dirojong ku Amir Khan, teu maliré kana pamikir soranganana?",1
Iraha Peter Lenz maotna?,3
Xavier Zayat téh saha?,2
Dina kondisi kumaha pilot nu ngadarégdég bisa mangpaatkeun pangaweruhna ngeunaan cara kerja kapal udara?,2
"Nurutkeun kana bacaan di luhur, pilihan mana nu kudu dilakonan pangumbara nu hayang irit?",3
"Nurutkeun kana bacaan di luhur, naon nu kudu pangheulana dilakonan pangumbara méh meunang harga tiket kapal udara nu pangmurahna?",2
Iraha kiriman kudu dikawal?,3
"Nurutkeun kana bacaan di luhur, basa milih maskapai Frequent Flyer dina hiji gabungan maskapai, mana nu kudu diheulakeun?",4
"Nurutkeun kana bacaan di luhur, nu mana nu bakal nawarkeun poin leuwih loba?",4
"Nurutkeun kana bacaan di luhur, indra mana nu bisa ruksak ku loba teuing nginum alkohol?",2
"Nurutkeun kana bacaan di luhur, naon nu bisa ngurangan dampak goréngna alkohol?",3
Di mana nilai properti nu panggedéna di Amsterdam?,1
Kunaon Distrik Kanal jadi Situs Warisan Dunya UNESCO?,1
"Nurutkeun bacaan di luhur, naha urang kudu nganjang ka Phnom Krom?",1
"Nurutkeun kana bacaan di luhur, naon nu kudu dilakonan pangumbara mun rék asup ka Phnom Krom?",3
"Nurutkeun kana bacaan di luhur, pilihan mana nu ngahésékeun pangumbara nganjang ka Antartika?",1
Pangumbara nu resep naék gunung bisa nganjang ka mana di Antartika?,2
Di mana obsérvatorium prasajarah paling teu mungkin kapanggih?,3
Di mana téléskop modérn diteundeun?,4
"Nurutkeun kana bacaan di luhur, wewengkon mana nu panghadéna keur niis di basisir?",3
"Nurutkeun kana bacaan di luhur, di mana urang bisa ngojay kalawan aman?",1
"Basa nganjang ka wewengkon nu disebutkeun dina bacaan di luhur, pilihan mana nu teu pantes dilakonan?",2
Sipat mana nu ngagambarkeun basantara (lingua franca)?,4
Pilihan mana nu bener ngeunaan basa jieunan?,3
"Nurutkeun kana bacaan di luhur, naon nu kudu dicék ku panumpang mun balayar basa usum tiris?",1
"Nurutkeun kana bacaan di luhur, mun urang balayar dina usum panas, naon nu bisa dijauhan ku urang?",2
