question,gpt_answer
Zeren efektuak ikusi nahi zituzten programan lanean ari ziren zientzialariek?,2
Nongo materia ari ziren behatzen zientzialariak?,4
"Pasartearen arabera, zer ez dute kritikatzen kontserbadoreek?",4
Nor ari da kritikatzen Katrina urakanaren ondoren laguntzeko ahaleginetan emandako berreraikuntza-kontratuak?,2
"Pasartearen arabera, non ikusiko dira lehenbizi Stardust espazio-ontziaren argiak?",2
"Pasartearen arabera, zertan ezarriko du errekor berria espazio-ontziak?",3
Malar Balasubramanian doktorearen zer zen Saroja Balasubramanian?,3
Non aurkitu zuten Sara Balasubramanian-en gorpua?,3
Zer erosi zuen eBay-k?,3
Zer lortu nahi du eBay-k erosketa horrekin?,2
"Pasartearen arabera, nork ez zuen interakzioan jardun patioko borroka ondorenean geratu ziren presoekin?",4
"Azkenean, zerk eragin zuen presoek borrokan atzera egitea?",2
"Ali Khamenei aiatolaren iritziz, zer baztertu behar du Iranek?",4
"Pasartearen arabera, nork onartu du Irango ekonomiari ezarritako zigorrak eragingarriak izaten ari direla?",1
Zein ez dira Frantziako bozkatzeko prozeduraren parte?,4
Non adierazten dute bozkatu behar dutenek zer hautagai aukeratu duten?,2
Zergatik ekin zion Allen-ek Musashi aurkitzeko zortzi urteko bilaketari?,4
"Pasartearen arabera, zertarako erabili zuen Allen-ek bere aberastasunaren zati handi bat?",2
"Pasartearen arabera, ziurrenik zerk sortu zuen arriskua instalazioan eta instalazioaren inguruan?",1
Zein ez dago instalazioan izandako gorabeheraren ondoren inguruko biztanleei eman zaizkien segurtasun-aholkuen artean?,3
"Moll doktorearen arabera, zer da kezkagarriena XDR-TB aldaerari buruz?",4
Aldaera berria hartu duten pazienteetatik zenbatek berretsi dute osasun-langileak direla?,2
Zer motatako teknologia erabiltzen du NextGen sistemak?,1
Zer onura zuzen dakarzkie NextGen-ek aireko trafikoaren kontrolatzaileei?,2
"Pasartearen arabera, arreta zer gaitan jartzeagatik ez dute kritikatu historialariek FBI?",3
Zertara behartu du FBI lizunkeria ekimenak?,4
Zer gertatu zitzaion JAS 39C Gripen hegazkinaren istripuari erantzun zion suhiltzaileen ibilgailuari? ,2
"JAS 39C Gripen hegazkinak talka egin ostean, zeri itxi zitzaien aireportua?",1
Nori eskaini zion aholkua Brzezinski-k Irango Iraultzan?,3
Nor izan zen Segurtasun nazionaleko aholkulari 1977 arte?,2
Zeinek ez du zehatz-mehatz islatzen Bobek-ek Partizan Belgrade taldean izan zuen ibilbidea?,1
Bobek-ek Partizan Belgrade taldean izandako ibilbideari buruzko adierazpen hauetatik zein da egia?,1
"Pasartearen arabera, zer ezaugarrik bereizten du Hesperonychus Velociraptor-etik?",2
Espeziearen zer ezaugarri fisikotik dator “Hesperonychus”-en esanahia?,1
Tiroketari buruzko adierazpen hauetako zein da egia?,4
Tiroketaren xede izan zen ekitaldiari buruzko zein adierazpen da zuzena?,1
"Pasartearen arabera, zein izan zen poliziaren hasierako kezka Luno-ari zegokionez?",3
"Pasartearen arabera, Luno-a hondatzeari buruzko adierazpen hauetako zein ez da egia?",2
Zein hamarkadatan independizatu zen Aljeria?,3
Non ez ziren jarri telebista-pantailak hileta elizkizunak ikusteko?,4
Non izan zen hileta zeremonia?,3
"Eztandaren ondoren, nor tratatu behar izan da, zauri larriak sendatzeko?",2
Nork eman zuen gas-isuriaren berri?,1
"Pasartearen arabera, zenbat jende hil zen erasoan?",2
Noren armak ez zuen tiro egin erasoan uneren batean?,2
Kirol hauetako zein utzi da Olinpiar programatik kanpo?,1
Jokoetan kirol hauetako zein sartzearen alde bozkatu zuen Nazioarteko Batzorde Olinpikoak?,3
Zenbat urtez alokatu zuen Arthur Guinness-ek St James’ Gate garagardotegia?,4
Zenbat milaka milioi dolar ekartzen ditu Guinness-ek urtero?,3
Europar Batasuneko zenbat herrialdetan identifikatu da H5N1 birusa?,3
Non identifikatu da H5N1 birusaren azken kasua?,1
"Noiz ikusi zuen azkenekoz Haitik gaixotasunaren kasu bat, bakegileek zabaldu aurretik?",1
Nongo hondakinek lagundu zuten gaixotasuna zabaltzen?,2
Zer egingo du Irlandako gobernuak?,2
"Aldi batez, zer izan zen legezkoa Irlandan?",4
Zergatik ari dira ikertzen ustezko gaizkilea?,1
"Zeinua aldatzean, zer ez zuen egin susmagarriak?",3
"Pasartearen arabera, zer ez zioten leporatu ingeleseko tutore Karno-ri?",2
"Pasartearen arabera, nor ez zuen bahitu Rolando Mendoza-k?",4
"Pasartearen arabera, ez zen konfirmatu bahitutako batzuk lehenago askatu zirenik. Nor?",1
"Pasartearen arabera, nor ari da sinadurak biltzen Brasilen sexu bereko pertsonen arteko ezkontza legeztatzearen alde?",1
Nori aurkeztuko diote eskaera manifestatzaileek?,3
"Armand Versace-k esan zuenez, zer gertatu zen jendetza eguraldiaren aurrean erreakzionatzen hasi baino lehen?",3
"Versace-ren arabera, noiz hasi ziren haizerik harroenak?",1
"Fred-en aurretik, zenbat ekaitz handi erregistratu dira 35°W-etik ekialdera?",3
"Fred Cabo Verde uharteetatik hurbil kokatu zenean, zein norabidetan egin zuen aurrera?",4
Zeinen abiadurak dira handiagoak aurrekoenak baino?,1
Zer behar du 802.11n-k atzerantz 802.11b-rekin bateragarria izateko?,4
Zenbat probatan egin zuen igeri urrezko domina olinpikoa irabazi zuenak Commonwealth-eko Jokoetan?,2
Zergatik ez zen urrezko domina olinpikoa irabazi zuena botikarik hartzen ari mina kentzeko?,4
"Pasartearen arabera, zerk sortu zuen nahasketa lurrikaren jarduerari buruz?",1
"Pasartearen arabera, noiz gertatu zen fase-aldaketa?",3
Chandrayaan-1 orbitadorearen ilargiko zundari buruzko adierazpen hauetako zein ez da egia?,1
Adierazpen hauetako zeinek deskribatzen du zehatz-mehatz ilargiko zunda?,2
"Pasartearen arabera, gaitzaren aurkako zer babes-neurri ezarriko da azkena?",3
Nola heltzen da gaitza gizakiengana?,1
Zer eragin ahal izango zukeen bigarren esaldiak?,4
"Pasartearen arabera, noiz ezabatu zen bigarren esaldia?",1
Nori filtratu zitzaizkion “Panamako paperak”?,2
"Pasartearen arabera, Britainia Handiko prentsaren hitzetan nor ari zen enpresetako asko kudeatzen aberastasuna ezkutatzeko?",3
Hegazkin-istripu hauetako zeinek izan zituen hildako gehien?,1
Zein ez da Iran-en gertatzen diren hegazkin-istripu ugarien arrazoietako bat?,2
Zer ez zen aipatu Irak-eko Ikasketa Taldearen txostenean?,2
Zer ez du eskatzen Irak-eko Ikasketa Taldeak bere txostenean?,1
"Poliziaren arabera, nor zen Provenzano-ren laguntzaile estu bat?",2
"Pasarteko informazioan oinarrituta, zerk eragin zuen Falcone-ren heriotza?",1
Zer ez zuen lortu Hitoshi Saito-k?,1
Non lortu zuen Iwasaki-k ez ezkontzea?,2
Nork egin zion eraso Iwasaki-ri?,3
Noiz amaitu zuen lasterketa Alonso-k?,1
Zergatik amaitu zuen lasterketa goiz Schumacher-ek?,4
"Pasartearen arabera, nori dagokio fidantza ezartzea?",4
"Pasartean aipatzen den aldi baterako murrizketa-agindua dela eta, zertarako eskubidea dute atxilotuek 24 orduz baino gehiagoz atxilotuta edukitzeko?",4
"Pasartearen arabera, zer arrazoi ez zen erabili bigarren itzuliaren bertan behera uztea azaltzeko?",2
Zergatik uste zuten diplomazialariek bigarren itzulia egitea ez zela beharrezkoa azken batean?,3
Nork xedatzen ditu zerbitzu judizialak FATArako?,2
"FATAko “agente politikoei” buruzko honako adierazpen hauetatik, zein ez da egia?",4
Zer sarirako proposatu zuten Emma Stone?,3
Zer sarirako ez zen proposatu filma?,2
Honako hauetatik zeinek jarraitu zuen funtzionamenduan lurrikara eta gero?,4
"Pasartearen arabera, honako hauetatik zeintzuk izan zituzten kalteak lurrikararen ondorioz?",1
"Pasartearen arabera, honako gai hauetatik zein ez du barne hartzen dokumentuak?",2
Honako hauetatik zein ez da Palestinako eskakizun bat?,2
Zer herrialdetan ikasi zuen zuzenbidea Ma-k?,1
"Pasartearen arabera, zer herrialderen alde egiteagatik irabazi zuen Ma-k hauteskundeetan?",4
"Pasartean agertzen denaren arabera, norentzat lan egiten zuen Carolyn Wilson-ek herria utzi baino lehen?",3
"Denboraldian lau lasterketa geratzen direla kontuan hartuta, nor dago laugarren postuan pilotuen lasterketan?",4
"Pasartean aipatzen den lasterketaren arabera, zenbat puntu ditu Kahne-k pilotuen lasterketan?",1
"Pasartean arabera, zenbat aldiz ikusi du jendeak meteoritoak erortzen, geroago Martekoak direla egiaztatu direnak?",2
"Pasartean aipatzen den arabera, zer da egia martetar jatorria duten arrokei buruz?",4
Noiz erretiratu zen Schumacher?,2
Noiz zauritu zen Massa?,1
"Pasartearen arabera, nola eragingo dio antolamendua AOL-i?",3
Honako hauetatik zein amai daiteke antolamendu berriaren ondorioz?,3
Poliziak ez ziren zenbat pertsona hil ziren erasoan?,2
Nork salatu zuen ustezko susmagarria erasoan?,1
"Florida “Irabazleak osoa hartzen du” motako estatua denez, zer irabazi zuen Mitt Romney-k?",3
"Pasartearen arabera, botoen zer ehuneko zuen Gingrich-ek hauteskunde primarioan?",2
"Pasartearen arabera, nork ez zuen jarraitu bere burua aurkezten hauteskunde-bilerako emaitzen ondoren?",2
"Pasartean arabera, nork goratu zuen beste hautagai bat hauteskunde-bilerako emaitzen ondoren?",2
Zer zen programa igortzen zen leku bakarra 2015 baino lehen?,1
"Irrati-kanalaren arabera, zer nolako ukitua du programak?",2
"Zer bildu zuen David Headley-k, azken batean talde militanteko erasoari lagundu ziona?",1
Zer garraiobide erabili zuen talde militanteak Mumbai-ra bidaiatzeko?,3
Zer adierazpen islatzen du modu zehatzean Nadal-en eta Raonic-en arteko Brisbane-ko Open-eko partida?,1
"Pasartearen arabera, zer zen Nadal-en eta Raonic-en arteko partidaren egoera lehen sakearen ostean?",2
Zer hizkuntzako programa ez da sartzen Naked News-eko hiru saio berrietan?,3
"Pasartearen arabera, non ez dira egongo erabilgarri Naked News-eko saio berriak?",3
Zenbat lehiakidek ez zuten amaitu eslalom erraldoia?,4
"Honako adierazpen hauetatik, zeinek islatzen ditu modu zehatzean Txapelketako lasterketen emaitzak?",2
Honako hauetatik zein utzi zuen bertan behera NBAk?,1
"Pasartearen arabera, zerk gauzatu zituen NBAko kezkak birusari dagokionez?",4
Nork sartu zuen Washington Capitals-i garaipena eman zion gola Atlanta Thrashers-en aurkako partidan?,1
Nork lortu zuen bere denboraldiko 60. gola Capitals - Thrashers-en partidan?,3
Noiz behar izan zuen Northern Rock bankuak gobernuko laguntza?,4
"Pasartearen arabera, honako adierazpen hauetatik zeinek deskribatzen du modu zehatzean Virgin Group-eko tratuak Northern Rock bankuarekin?",2
"Pasartean aipatzen denaren arabera, zer herrialderi eragiten dio Kyoto-ko klimari buruzko hitzarmenaren sinatzeak?",3
Australiako iraganeko gobernuak uste zuen Kyoto-ko hitzarmenak zeri emango ziola min?,2
Zer programarako bildu ziren probako tiratzaileak?,4
Zer adierazpenek ez du islatzen modu egokian plagen kontrolaren proba?,1
"Pasartearen arabera, non aurkitu zen banaketa?",2
"Pasartearen arabera, zer gertatu zen espero baino lehenago?",2
Zer egin beharko du jokalariak mugimenduak kontrolatzeko bideo-jokoetara jolastean?,4
Zer diseinatu zen telebistako urruneko kontrola baten itxura izateko?,2
Zer ez zen aipatu Xinhua albiste-agentziako azken txostenean?,2
Zer ez zen aipatu Xinhua albiste-agentziako lehen txostenean?,2
Zeren berri eman zuen Sara Danius-ek irrati-programan?,4
Norekin ez zen posible izan harremanetan jartzea?,4
Nork esan zuen eskaera “urrats handia” zela?,3
Zenbat zigilu ekoiztu zituen Słania-k hainbat herrialdetarako?,2
"Pasartearen arabera, segur aski zein da tankeko hodien etengabeko isuriaren arrazoia?",3
Zergatik ireki ziren askatze-balbulak?,2
"Une honetan, zenbateko altuera du urak Bederatzigarren Distrituan?",3
"Katrina urakana gertatu zenean, zer gertatu zen Bederatzigarren Distrituan?",3
Hauetatik zein ez zuen berretsi Hamilton-ek?,2
Zientzialariek zer aditu nahi dute?,4
"Pasartearen arabera, zer egin zuen lekuko poliziak itxierari dagokionez?",3
Zer gertatu zen tunel-sarrerekin itxiera gertatu zenean?,1
"Pasartearen arabera, zer ez zen gertatu autoak argazkilaria jo baino lehen?",4
Zer saiatzen ari zen argazkilaria autoak jo baino lehen?,2
Zer adierazpenak ez du modu zehatzean deskribatzen presidentearen egoera birusean positibo eman ondoren?,1
"Pasartearen arabera, presidenteari buruzko honako adierazpen hauetatik zein da egia?",3
"Pasartearen arabera, noiz espero zen Gonu zikloi tropikala ahultzen joatea?",2
Zer nolako abiadura zuen haizeak Gonu zikloi tropikalaren punturik gorenean?,3
Honako hauetatik zein ez da Karenia brevis-en ezaugarri bat?,3
Honako hauetatik zein ezin du egin Karenia brevis-ek?,2
"Pasartearen arabera, honako hauetatik zein ez zen gertatu Felicia urakanaren ondorioz?",4
Felicia urakanari buruzko zer adierazpen da faltsua?,2
Zer adierazpenak islatzen du modu zehatzean Hungariako 2009ko Sari Nagusiko emaitza?,3
Noiz gertatu zen talka?,1
"Pasartearen arabera, honako hauetatik zeinek behar izan zuen hasiera batean ikertzaileek espero baino denbora txikiagoa?",1
Honako hauetatik zein ez zuten jakinarazi ikertzaileek?,3
Non gertatuko da CowParade?,2
"Honako adierazpen hauetatik, zeinek deskribatzen du modu zehatzean CowParade?",4
Zer eragin zuen Errusiak II-76ak erabiltzeari uztea?,2
Zer da II-76?,3
Nork kontratatu zuen Simpsons saioaren idazle taldea?,2
"Fluke-ren arabera, nortzuk bidaltzen zizkioten iritzi positiboak eta sostengua?",4
"Pasartearen arabera, hainbat pertsonek ez zuten emakumeek gai bati buruz hitz egitea nahi. Zer gai zen hori?",3
"Pasartearen arabera, zer gorputz planetario da dinamikoena?",1
Zer gorputz planetarioan identifikatu dira likido garden batez eginak dauden ibaiak eta aintzirak?,2
"Honako aurkikuntzetatik, zein ez da lumaren aurkikuntzaren ondorio bat?",4
Zer ez zuten dinosauroen lumek?,2
ZMapp-i buruzko adierazpen hauetatik zein ez da egia?,2
"Honako adierazpen hauetatik, zeinek deskribatzen du modu zehatzean PALM entsegua?",2
Non uste dute ikertzaileek txip berriak eragin handiena izango duela?,1
Zer metodo erabiliko dute tresna diagnostikoa eraikitzeko?,2
"Pasartearen arabera, malkar lobulatuei buruzko zer adierazpen ez da egia?",4
"Pasartearen arabera, lur-formei buruzko zer teoriak adierazten du ilargian jarduera geologikoa dagoela?",4
"Pasartearen arabera, zer ez da egongo gehiago salaketa egin arte?",2
"Pasartearen arabera, gaur egun zer ez da itsas txakurren ehiztarientzako arazo bat?",4
"Izotzez gain, zer gehiagok eragiten du erreskate-lanetan?",2
Zer uste ez zuen balioetsi Roberts-ek?,3
Zer gai uste zuen Roberts-ek ez zela etikoa eta ez zela eztabaidatu behar?,4
Non egiten dute distira bi argi-izpiek?,1
"Pasartearen arabera, noiz eraikiko dira etxe orratz berriak gunean?",4
Zer informaziok iradokitzen du “The Seven Sisters” kobazuloak direla?,1
Nola aztertzen da “The Seven Sisters” kobazuloen portaera termikoa?,1
"Pasartearen arabera, ustezko arduradunari buruzko zer adierazpen ez da egia?",4
Erasoari buruzko zer informazio baieztatu dute agintariek?,2
Ellis Park-en partida jokatuko duten taldeak zeintzuk dira?,3
Non jokatuko du bere hurrengo partida Springbok taldeak?,3
Honako hauetatik zeinekin izan zituen arazoak espazio-estazioak misioa gertatu bitartean?,2
"Pasartearen arabera, zer zen espazio-estazioaren misioaren xedea?",3
Kasuari buruzko honako adierazpen hauetatik zein ez da egia?,4
"Honako adierazpen hauetatik, zeinek deskribatzen du kasua modu zehatzean?",4
"Pasartearen arabera, zer klubean hasi zuen Vidal-ek jolasten duela hiru denboraldi?",1
Zenbat partida jolastu ditu Vidal-ek Barça-rekin?,1
"Partidan, nor zen aurkako taldea?",2
Zergatik zegoen Jarque hotelean?,3
Zergatik ez zuen alerta bat igorri Jakartako geofisika agentziak?,4
"Pasartearen arabera, zer eragin zuen lurrikarak?",1
Hauetako zeintzuk bultzatzen dute Eguzkiaren eta beste izarren jarduera?,3
Nola zehazten da izar baten Rosby zenbakia?,1
Inkestatutako jendearen zer ehuneko dago Australia berehala errepublika bihurtzearen alde?,2
"Julie Gillard-en arabera, noiz bihurtu beharko litzateke Australia errepublika?",2
Zer erakunde dago lege-ikerketa bat pairatzen?,3
Cliff Stearns zer batzordeko buru da?,4
"Pasartearen arabera, zer ez zitzaion gertatu emakume suitzarrari?",2
Zer konpainiak irabazi zuen Taiwan-eko jasangarritasunaren saria 2007an?,3
Zer da ASUS Eee PC?,2
Nor zen falta ziren posta-dokumentuen arduraduna?,3
"Pasartearen arabera, nork zabaldu zuen falta ziren dokumentuei buruzko barkamen bat?",4
Noiz tratatu behar izan zuen Del Potro-k bere sorbaldako arazoa?,3
Zer zen lehenengo tie-break-aren emaitza?,1
"Pasartearen arabera, nork, zehazki, izan zuen kontaktua paziente batekin?",2
"Pasartearen arabera, gobernadoreak zer ez zuen bermatu Texaseko biztanleekin hitz egitean?",4
Zer albiste-parodien iturri sortu zuten UW-ko bi ikasle ohik?,4
"Pasartearen arabera, honako hauetatik zein ez du barne hartzen The Onion albiste parodien inperioak?",2
"Pasartearen arabera, poliziak zer zaintzen zuen?",3
"Trafikoa gehiago ez areagotzeko, zer ordutan eskatu zitzaien manifestatzaileei mugitzeko?",4
"Ehud Ur doktoreak egin duen ikerketari buruz, zer da egia?",2
"Pasartearen arabera, Ur doktorea zeri buruz da eszeptikoa?",2
"Honako adierazpen hauetatik, zeinek ez du deskribatzen modu zehatzean CG4684 hegaldiko istripua?",3
Zer izan zen CG4684 hegaldiak lurreratzea bertan behera uztearen arrazoia?,4
"Pasartean arabera, hauetako Franciszek Kowal-en bizipenari buruzko zer adierazpen da egia?",1
Zergatik da erronka bat Danielle ekaitza tropikalak izan dezakeen inpaktua kalkulatzea?,3
"Pasartearen arabera, Danielle ekaitz tropikalari buruzko adierazpen hauetatik zein ez da egia?",4
"Pasartearen arabera, zer gertatu behar da gaitzarekin mundu osoan pandemia bat sortu baino lehen?",1
"Pasartearen arabera, Fujian-etik zenbateko distantziara zegoen tifoia?",3
Nork agurtu zuen George W. Bush Asiara iritsi zenean?,4
Noiz hitz egin zuen presidenteak Asian negozioak hedatzeari buruz?,3
"Pasartearen arabera, honako hauetatik zein da gobernuaren xede orokorra?",4
Zer iragarri zuen gobernuak?,1
"Pasartearen arabera, zer informazio ezagutzen da?",1
Protestei buruzko zer adierazpen ez da egia?,3
Nork iradokitu zuen lehendik zegoen CEPak dimititu dezala?,3
"Adierazpenaren arabera, USA Gymnastics elkarteak zer ez du babesten Nassar-ek atletak abusatu eta gero?",1
"Adierazpenaren arabera, zer da bai USA Gymnastics elkartearen bai Estatu Batuetako Batzorde Olinpikoaren xede nagusia hemendik aurrera?",4
Nora zegoen bideratuta ontzia gorabehera gertatu zenean? ,3
"Pasartean aipatzen den ontziari dagokionez, zer datu ez da egiazkoa?",2
Nork esan zuen AEBko tropei buruzko adierazpena?,1
"Adierazpenaren arabera, zer herrialdek hartu zuen bere gain borrokalari presoak zaintzeko ardura?",4
"Ustez, zein izan zen istripuaren zergatia?",2
Zer lurralde motan gertatu zen istripua?,4
Agintariek zer espero dute gertatzea uholdearen ondorioz?,1
Presaren eraikuntzak honako hauetatik zeini eragin zion betiko?,4
"Pasartearen arabera, nork eman zizkion AEBei gerta zitezkeen erasoei buruzko datuak?",3
Honako adierazpen hauetatik zeinek deskribatzen du modu zehatzean muturreko ekintzaileen ustezko eraso-plana?,3
"Honako pertsona hauetatik, nor ez da abokatu bat?",4
Zer pertsona-talde ez da aipatzen Greziako lege-komunitateko eskandaluaren parte gisa?,3
Zenbat wicket galdu zituen Indiak?,2
"Pasartearen arabera, zein izan zen sarrera-puntuaziorik altuena?",1
Honako hauetatik zeinek ez zuen eragin Adams Cuerden-en frustrazioa?,1
"Pasartearen arabera, zer ezabatu zen webgunetik?",1
"Pasartearen arabera, honako hauetatik zein ez du babesten Amir Khan-ek?",1
"Pasartearen arabera, hauetako zein babestuko du Amir Khan-ek, bere iritzi pertsonalak gorabehera?",1
Noiz hil zen Peter Lenz?,3
Nor da Xavier Zayat?,2
Zer egoeratan aterako lituzke onurak bidaiari kezkatu batek hegazkin baten barne-funtzionamendua ulertzeaz?,2
"Pasartean arabera, honako hauetatik zein egin beharko luke azkenik prezioaz arduratuta dagoen bidaiari batek?",4
"Pasartearen arabera, zer egin beharko lukete hasiera batean bidaiariek hegaldi-preziorik hoberena ziurtatzeko?",2
Noiz eskatzen da bidaiari batek banaketari lagun egin diezaion?,3
"Pasartearen arabera, ohiko bidaiari izateko hegazkin-konpainia aliantza batean aukeratzean, honako hauetatik zein lehenetsi beharko zenuke?",1
"Pasartearen arabera, nork eskaini ditzake ohiko bidaiarien puntu gehiago?",4
"Pasartearen arabera, honako zentzuetatik zeini eragin diezaioke alkohol gehiegi edateak?",2
"Pasartean arabera, zer arin ditzake alkoholaren efektu kaltegarriak?",2
Non daude etxeen balio altuenak Amsterdamen?,1
Zergatik izendatu dute Ubideen barrutia UNESCOko Gizadiaren Ondare?,1
"Pasartearen arabera, honako hauetatik zeinek egiten du Phnom Krom-en bisita merezitzea?",1
"Pasartearen arabera, zer egin behar dute bisitariek Phnom Krom-era sartzeko?",3
"Pasartearen arabera, honako hauetatik zeinek oztopa diezaioke turista bati Antartika bisitatzea?",4
Mendizaletasunean interesa duen turista batek Antartikako zer alde bisita dezake?,2
Non dago aukerarik txikiena garai modernoaren aurreko behatoki bat egoteko?,3
Non dago ikerketarako teleskopio moderno bat egoteko aukerarik handiena?,4
"Pasartearen arabera, zer eremu da onena hondartzan egun lasai bat pasatzeko?",3
"Pasartearen arabera, non daude igeri egiteko baldintzarik seguruenak?",3
"Pasartean deskribatzen den kokagunea bisitatzean, honako hauetatik zein da desegokiena?",2
Honako hauetatik zeinek deskribatzen ditu lingua francak?,4
Zer adierazpenak ez ditu modu zehatzean deskribatzen hizkuntza laguntzaileak?,1
"Pasartearen arabera, zer berretsi beharko luke bidaiari batek bidaia neguan bada?",1
"Pasartearen arabera, bidaiari baten gurutzaontzia udan bada, zer saihets dezakete bidaiariek?",3
Zergatik erabili ohi da katalana seinaleetan eta iragarpenetan Bartzelonan?,2
Honako hizkuntza hauetatik zein erabiltzen du Bartzelonako metro-sistemak ohiko iragarpenak egiteko?,2
"Pasartearen arabera, honako zerbitzuetatik zeinek du aukerarik txikiena lehenetsia izateko maila altuko lotarako toki eta gosari batean?",4
"Pasartearen arabera, honako hauetatik zein ez da lehia-arrazoi nagusi bat luxuzko lotarako toki eta gosarien artean?",1
"Pasartearen arabera, honako hauetatik zein ez da egongo Pekinen 2022an?",2
"Pasartearen arabera, honako hauetatik zein antolatuko da Pekinen 2022an?",2
Nork du aukerarik handiena hegazti-gripea izateko?,3
"Pasartearen arabera, honako adierazpen hauetatik zeinek deskribatzen du modu zehatzean hegazti-gripea?",3
Zer lotzen ditu Itsaso Zuriak eta Baltikoak osatzen duten ubideak?,3
"Pasartearen arabera, zer ibilgailu motan bil daitezke pasaporteak bidaiariak ez eragozteko?",2
"Pasartearen arabera, noiz ikuska daiteke zure nortasun-agiria tren mugakideetan?",4
Honako arazo hauetatik zeinek du aukerarik handiena gertatzeko Singapurreko tropiko altuetan zaudenean?,3
Nork saihestu beharko luke Alemaniako pastelak jatea?,1
Zer osagai da sasoiko elementu bat Alemaniako pasteletan?,3
"Pasartearen arabera, honako hauetatik zein ez da aholku gomendagarri bat aurrekontu txiki batekin bidaiatzeko?",3
"Pasartearen arabera, nork izan ditzake arazo handiak oso aurrekontu txiki batekin bidaiatzeko?",3
"Honako adierazpen hauetatik, zeinek ez du deskribatzen modu zehatzean Point Marion eta Fairmont arteko auto-bidaldia?",3
"Pasartearen arabera, honako hauetatik zerk kezkatu beharko lukete Buffalo-Pittsburg errepidetik doazen gidariak?",3
Honako hauetatik zein ez da beharrezkoa arroila-jaitsierari ekiteko?,2
Honako hauetatik zein izan daiteke beharrezkoa arroila-jaitsiera arrakastatsu bat izateko?,4
"Pasartearen arabera, zer izan daiteke erabilgarria bere autoan kanpatzeko planak dituen norbaitentzat?",2
"Pasartearen arabera, zer saihestu beharko lukete autoan kanpatzen dutenek inor ohartu nahi ez badute?",3
"Pasartearen arabera, nork berreraiki zuen Casablanca?",4
Nortzuk utzi zuten Casablanca hiri modernoa hondamen natural baten ondoren?,2
"Pasartearen arabera, nola eman zen ezagutzera Sintra kanpotarren artean?",3
Zer ez du onartzen Armeniak?,4
Zerk eragiten die oraindik Azerbaijan eta Armenia arteko harremanei?,3
"Charlotten taxi bat hartzen baduzu, zerk ekar dezake berarekin prezio osagarri bat?",2
"Pasartearen arabera, zer izan daiteke Charlotten haurrekin bizitzearen desabantaila bat?",2
Nork kontrolatzen zuen Txile iparraldea espainiarrek iritsi baino lehenago?,4
"Pasartearen arabera, honako hauetatik zein ez zen gertatu 1810an?",2
Nola irits daiteke jendea Liguria eskualdeko urruneko herrietara?,3
Zeri egiten dio aipu ‘Cinque Terre’ termino italiarrak?,1
"Pasartearen arabera, zer bota mota da egokia neguko baldintza iristakorretarako?",2
Honako hauetatik zeinek ez du hobetzen trakzioa errepide izoztuetan neguko egoeretan?,4
Honako hauetatik zein da Hawaii eta Cook Uharteen arteko antzekotasun zuzen bat?,3
Honako hauetatik zeinek ez ditu zuzenki deskribatzen Cook Uharteak?,3
Honako basozain guneetatik zeinek eskaintzen ditu lotarako bi leku aukera?,1
"Pasartearen arabera, non erreserba dezakezu parkera sartzeko baimen bat eskudirua kredituaren ordez erabili nahi baduzu?",2
"Pasartearen arabera, eskiatzeko zer modu egiten da maldetan?",4
"Pasartearen arabera, zerk lagun diezaieke eski ibilaldiak egiten dituztenei abiadura handiagoak lortzen?",3
Itzuleraren shocka pairatzen duten bidaiariei zer kostatzen zaie?,4
"Pasartearen arabera, itzulerako shocka bereziki zer bidaiari motarentzat da gogorra?",2
Honako hauetatik zein saihestu beharko luke jendeak altzeekin?,3
"Pasartearen arabera, altzeei buruzko honako adierazpen hauetatik zein ez da egia?",1
"Pasartearen arabera, hauetatik zeinek du arriskurik txikiena basamortuko bidaiari batentzat?",2
Honako hauetatik zein ez da aipatzen basamortuko bidaiarientzako arrisku posible gisa?,4
"Pasartearen arabera, zer taldeko biztanleriari eragin zion modu ikaragarrian esploratzaileak iristeak?",3
"Pasartearen arabera, zer hizkuntza mintzatzen zuten karibetarrek?",4
Nortzuk zabaldu zuten eskia aisialdirako jarduera gisa?,2
"Pasartearen arabera, gutxi gorabehera, noiz aitortu zen lehen aldiz eskia kirol gisa?",4
Honako hauetatik zein lotu ohi da Afrikaren ekialdeko kostaldeko uharterik handienarekin?,3
Honako ezaugarri hauetatik zein ez dagokie Ekialdeko Afrikako uharte txikiei? ,3
"Pasartearen arabera, nola ospatzen dute Pazkoa bereziki tradizionalak diren hainbat elizek?",2
"Ekuadorrera sartzeko baldintza batzuk saihesteko, lehenik eta behin zer izan behar du Kubako biztanle batek?",4
Zertarako ez daude diseinatuta Ekuadorreko bidai-baldintzak?,1
Honako hauetatik zeinek du prezio handiagoa atzerrian etxean baino?,2
Zer izan daiteke arazo bat gama altuko armazoiak atzerrian erosten badituzu?,3
"Falkland Uharteetan erabiltzen den diruari dagokionez, honako adierazpen hauetatik zein da egia?",4
"Pasartean oinarrituz, Falkland Uharteetara AEBetatik bidaiatzean, non izan daiteke bereziki erabilgarria kreditu txartelaz besteko ordainketa-metodo bat?",3
Zer gertaera ez dago lotuta tenpluetako jaialdien ospakizunarekin?,1
Non ikus daitezke elefante apainduak?,3
"Pasartearen arabera, honako metodo hauetatik zein da seguruena hegaldietan business edo lehen mailan bidaiatzean dirua aurrezteko?",1
