question,gpt_answer
Что позволяет использовать телефонную компанию за пределами зоны фактического пребывания?,1
"В соответствии с приведённым текстом, что может понадобиться для приёма некоторых телефонных звонков?",1
Что из перечисленного не описывает точно произношение итальянских слов?,4
Какая из перечисленных характеристик Измира возникла до нынешнего времени?,4
Что из перечисленного не является точной характеристикой Измира?,2
К созерцанию чего относится слово «ханами»?,1
"Кто устраивал первые празднования, посвящённые цветению сакуры?",3
"В соответствии с приведённым текстом, какой из перечисленных аспектов Иерусалима с меньшей вероятностью привлечёт туристов?",2
"Что из перечисленного не упоминается в приведённом тексте как нечто, чем знаменит Иерусалим?",2
"В соответствии с приведённым текстом, каким туристам не пригодится покупка карты Wild Card?",2
Какое из утверждений не описывает точно национальный парк Крюгера?,3
"Что из перечисленного, скорее всего, может быть опасным для тех, кто совершает восхождение по крутым участкам горы?",1
"Какое из перечисленных утверждений не отражает точно восхождение на Мачу-Пикчу, описанное в приведённом тексте?",2
"В соответствии с приведённым текстом, что из перечисленного не является основным продуктом кухни Майорки?",3
"С учётом информации, изложенной в приведённом тексте, какое утверждение о ханги не является верным?",1
Что из перечисленного не упоминается как типичный способ обогрева ямы для ханги?,1
Что может привести к особому одобрению со стороны монаха или монахини?,1
"Какой из перечисленных предметов одежды, скорее всего, нельзя взять на время в монастыре? ",2
Когда у путешественника больше всего возможности увидеть звёзды при посещении антарктических районов?,3
Когда спутниковый телефон не будет надёжной заменой сотовому телефону?,1
"Когда спутниковый телефон будет более предпочтителен, чем сотовый телефон?",2
Конфликт из-за чего из перечисленного привёл к созданию Приднестровской республики?,2
Что из перечисленного отличает Приднестровскую республику от остальной части Молдовы?  ,3
"В соответствии с приведённым текстом, когда лучше всего посещать Монтевидео, если путешественник хочет избежать ветренной погоды?",1
"В соответствии с приведённым текстом, когда лучше всего посещать Монтевидео, если путешественник предпочитает более прохладный климат?",2
"В соответствии с приведённым текстом, с чем из перечисленного ассоциируется признанный граффити-художник в отличие от вандализма?",1
Какой аспект музыкальных фестивалей некоторые участники считают неотъемлемой частью программы?,2
"В соответствии с приведённым текстом, чему участники фестиваля должны уделять внимание в первую очередь, если они хотят найти место для кемпинга рядом со сценой?",4
"В соответствии с приведённым текстом, каких мест следует избегать, если люди хотят посетить ночные заведения на севере Нью-Мексико?",2
"В соответствии с приведённым текстом, где, скорее всего, посетитель найдёт развлечения от известных компаний на севере Нью-Мексико?",3
Какого типа напитков стоит избегать экономным туристам?,4
"С учётом места, описанного в приведённом тексте, заказ какого из перечисленных напитков может быть неправильно понят официантом?",4
"Какой группой был начат период колонизации, продолжавшийся три столетия?",4
"В соответствии с приведённым текстом, как лучше всего расположить к себе парижанина?",3
"В соответствии с приведённым текстом, что из перечисленного не считается стереотипным качеством парижан?",3
В чём преимущество билетов первого класса в пригородных поездах MetroRail в Кейптауне?,2
"В соответствии с приведённым текстом, что есть в каждом пригородном поезде в Кейптауне?",4
Что из перечисленного животные-вредители обычно не делают?,4
Где можно приобрести телефонные карты предоплаты?,3
"Как можно узнать о льготных тарифах, предоставляемых по некоторым картам?",2
"В соответствии с приведённым текстом, какое из перечисленных деревьев встречается реже всего в национальном парке Плитвицкие озёра?",2
Кого из перечисленных редких представителей фауны можно встретить в национальном парке Плитвицкие озёра?,4
"В соответствии с приведённым текстом, чему на самом деле помогают коды регионов?",2
"В соответствии с приведённым текстом, что из перечисленного является ложью о кодах регионов, поддерживаемой СМИ?",2
При возвращении на родину какой процесс обычно проходит без лишних формальностей?,1
Что из перечисленного следует знать перед возвращением на родину?,2
"В соответствии с приведённым текстом, большое количество чего позволяет скалолазам постоянно находить новые маршруты в долине Кочамо?",4
"С учётом информации, изложенной в приведённом тексте, кто покрывает большую часть перелётов в Южном полушарии?",2
Какой альянс авиакомпаний покрывает меньше всего трансокеанских перелётов в Южном полушарии?,4
"Какая организация, предлагающая туры, стала преемником Global Running Tours?",2
"В соответствии с приведённым текстом, сколько различных организаций, занимающихся администрацией достопримечательностей, объединяет Go Running Tours?",3
"Что следует делать туристу, который хочет как можно лучше рассмотреть гепарда?",3
С учётом приведённого текста каких животных вероятнее всего встретить во время сафари на автомобиле?,2
"В соответствии с приведённым текстом, что позволяет снизить стоимость экскурсии?",2
"В соответствии с приведённым текстом, кто, скорее всего, сможет получить лучшую цену на экскурсию?",4
"В соответствии с приведённым текстом, что способствовало всемирной известности Сан-Франциско?",1
"В соответствии с приведённым текстом, какое из перечисленных утверждений о Сан-Франциско не является верным?",4
"В соответствии с приведённым текстом, какой тип путешественников вряд ли получит выгоду от использования услуг турагента?",2
Что из перечисленного не упоминается в приведённом тексте как преимущество бронирования через турагента?,1
"В соответствии с приведённым текстом, что не могут делать приложения для перевода текстов в режиме реального времени?",4
Что позволяет делать переводы в режиме офлайн?,3
Что из перечисленного не провоцирует лавины?,1
"В соответствии с приведённым текстом, что из перечисленного сходит в виде лавин?",3
"В соответствии с приведённым текстом, на основе каких ингредиентов делается карри?",2
В некоторых регионах кокосовое молоко иногда используется вместо какого ингредиента карри?,3
"Почему нужно сделать отклонение от маршрута вокруг Трансатлантических гор, чтобы достичь плато?",3
Что помечено флажками вдоль шоссе Мак-Мердо — Южный полюс?,3
"Что не упоминается в приведённом тексте как нечто, что должны знать туристы при путешествии по Южной Африке?",3
"В соответствии с приведённым текстом, что считается плохим советом туристам, которые планируют путешествие по Южной Африке на автомобиле?",2
Что из перечисленного не упоминается в приведённом тексте как потенциальная опасность оставления багажа без присмотра?,3
Что не упоминается в приведённом тексте в связи с перевозкой наркотиков?,4
"Какой тип напитков не упоминается как нечто, что стоит попробовать приготовить дома во время отпуска?",3
"Что из перечисленного стоит посетить во время отпуска дома, если ваш город известен своей питейной культурой?",3
Где находятся скульптуры голубей?,2
Для какого типа визы может понадобиться предоставить подтверждение наличия достаточного количества денежных средств?,4
"Кому, вероятнее всего, нужна долгосрочная виза?",3
Когда особенно не следует забывать о москитах?,1
"В соответствии с приведённым текстом, чего не следует делать, чтобы избежать москитов, когда вы едете через джунгли на машине?",1
"В соответствии с приведённым текстом, какое из перечисленных утверждений о Сундарбане не является верным?",2
Какая часть леса находится в пределах индийской территории?,1
"В соответствии с приведённым текстом, у кого, скорее всего, есть хотя бы ограниченное понимание английского языка?",2
"В соответствии с приведённым текстом, что может быть трудно произносить?",2
"В соответствии с приведённым текстом, какая ситуация идеально подойдёт для путешественника, планирующего воспользоваться автобусом на межрайонной автостанции?",1
"Что будет хорошим советом туристу, который хочет поехать на восток с межрайонной автостанции?",2
Что из перечисленного не является точным описанием Тимбукту?,3
Какой из перечисленных фактов о Тимбукту верен?,1
Когда первоначально были запланированы летние Олимпийские игры? ,4
"В соответствии с приведённым текстом, в какой момент воронка становится торнадо?",4
Что из перечисленного является точной характеристикой торнадо?,2
"В соответствии с приведённым текстом, откуда путешественник должен получать рекомендации относительно политической ситуации в стране назначения?",4
При наличии предупреждения об опасности посещения определённой страны что вряд ли получит иностранный гражданин?,4
"В соответствии с приведённым текстом, для какого типа путешествия вряд ли понадобится помощь турагента при бронировании?",1
"В соответствии с приведённым текстом, в каком случае помощь турагента будет наиболее полезна для путешественника?",2
"В соответствии с приведённым текстом, что может помочь путешественнику избежать разочарования при посещении новых мест?",2
"С учётом информации, изложенной в приведённом тексте, какой тип людей может испытать разочарование при посещении мест за границей?",3
"Что из перечисленного не рекомендуется путешественникам, впервые посещающим развивающуюся страну?",2
"Что из перечисленного не упоминается как нечто, на что следует потратиться при акклиматизации в развивающейся стране?",3
"Что из перечисленного будет наилучшим вариантом для застрахованного лица, желающего иметь виртуальную копию полиса, но у которого может не быть доступа в Интернет?",3
"В соответствии с приведённым текстом, что из перечисленного не нужно указывать в страховом полисе?",4
"В соответствии с приведённым текстом, какой размер негатива отражает наиболее распространённый формат плёнки?",4
"Какой из перечисленных форматов плёнки обеспечивает разрешение, сравнимое с однообъективной цифровой зеркалкой?",1
"В соответствии с приведённым текстом, что из перечисленного является последним этапом подготовки к тому, чтобы начать работу по написанию статей о путешествиях?",3
"Когда вы начинаете работу по написанию статей о путешествиях, какие из перечисленных навыков, скорее всего, следует отточить в первую очередь?",2
В каком климате кишечные заболевания встречаются чаще всего?,3
"В соответствии с приведённым текстом, постоянное воздействие может привести к выработке иммунитета к чему?",2
Что из перечисленного является преимуществом путешествий в пределах Шенгенской зоны?,1
Что больше не находится в гробнице Тутанхамона?,4
"В соответствии с приведённым текстом, какое из мест в Ванкувере будет наименее привлекательным для экономных путешественников? ",4
"В соответствии с приведённым текстом, какое из мест в окрестностях Ванкувера, вероятнее всего, предложит путешественникам незабываемые впечатления?",2
"В соответствии с приведённым текстом, когда лучше всего посещать водопад, если путешественник хочет насладиться беспрепятственным обзором?",4
"В соответствии с приведённым текстом, в чём состоит преимущество посещения водопада Виктория в период с ноября по март?",3
"В соответствии с приведённым текстом, что из перечисленного не рекомендуется при использовании дрона для съёмки?",4
"В соответствии с приведённым текстом, где лучше всего снимать с помощью дрона?",4
С учётом приведённого текста какое из утверждений о требованиях к регистрации для получения визы не является верным?,2
"Что из перечисленного не является местом, куда турист может обратиться для решения вопроса с регистрацией?",3
Кто не выиграет от волонтёрства во время путешествий?,2
"В соответствии с приведённым текстом, какую пользу волонтёрство во время путешествий может принести путешественнику с ограниченным бюджетом?",3
"В соответствии с приведённым текстом, что может считаться нетипичным для обычной поездки в Мир Уолта Диснея?",2
Какое из перечисленных утверждений о Мире Уолта Диснея не является верным?,1
"В соответствии с приведённым текстом, что из перечисленного, вероятнее всего, не будет рассматриваться в курсе профессиональной подготовки или в публикациях?",1
"В соответствии с приведённым текстом, что из перечисленного, вероятнее всего, будет рассматриваться в курсе профессиональной подготовки?",1
"В соответствии с приведённым текстом, как лучше всего обезопасить себя от потенциально заражённой воды?",2
"В соответствии с приведённым текстом, что может быть практически невозможным даже для опытных пловцов?",3
"Что следует делать, если вас захватило течение?",1
"В соответствии с приведённым текстом, где, возможно, стоит посетить замок во время отпуска?",3
"В соответствии с приведённым текстом, что из перечисленного не рекомендуется женщинам, путешествующим в упомянутом районе?",4
"С учётом места, описанного в приведённом тексте, что считается полезным советом для туристок?",4
"С учётом приведённого текста в каком случае фотографу, занимающемуся съёмкой дикой природы, может понадобиться специальный объектив?",1
Что из перечисленного не упоминается в приведённом тексте как потенциальная проблема при фотографировании дикой природы?,3
"Что из перечисленного, вероятно, вызовет меньше всего проблем для водителя, едущего через горный перевал?",1
"Что, скорее всего, одинаково в отношении подоходного налога в разных странах?",2
"В соответствии с приведённым текстом, если вы работаете за рубежом, но живёте в другом месте, где, скорее всего, вы должны подавать налоговую декларацию?",3
Какое из перечисленных утверждений не описывает точно Всемирную выставку?,2
Что из перечисленного входит в регламент Всемирной выставки или международной выставки?,2
Что из перечисленного снизит вероятность нападения со стороны животного?,2
Что из перечисленного не упоминается в приведённом тексте как возможная причина нападения со стороны диких животных?,4
Что из перечисленного не является точным описанием прерывания сна?,4
"Что увеличивается по мере того, как мозг чаще пытается осознанно видеть сны?",4
Какое из перечисленных негативных воздействий на тело может иметь частое переживание осознанных сновидений?,2
"В соответствии с приведённым текстом, что общего между традиционными командами и виртуальными командами?",1
С учётом приведённого текста какое из утверждений о физических и виртуальных командах не является верным?,1
На чём из перечисленного не сконцентрированы теории контента?,1
Что из перечисленного не является предметом правила третей?,1
"Что из перечисленного не описывает 35-миллиметровый формат, используемый в фотографии?",3
"В соответствии с приведённым текстом, как улучшились зум-объективы по мере того, как производители улучшают качество производства объективов?",3
"С учётом информации, изложенной в приведённом тексте, когда зум-объектив может оказаться предпочтительным по сравнению с фикс-объективом?",4
Что из перечисленного не считается точным описанием мистицизма?,4
"В соответствии с приведённым текстом, что из перечисленного не является лейтмотивом мистицизма?",2
"В соответствии с приведённым текстом, кто основал аграрное общество?",3
"В соответствии с приведённым текстом, группа, охотившаяся на моа, была первыми обитателями какой территории?",2
В какой ситуации использование метода простого оригами пойдёт на пользу оригамисту?,4
Что из перечисленного не описывает точно простое оригами?,1
"В соответствии с приведённым текстом, какое место не ассоциируется с индской цивилизацией?",3
"Что из перечисленного не упоминается в приведённом тексте как возможное название цивилизации, существовавшей в бронзовом веке?",3
"В соответствии с приведённым текстом, что из перечисленного даёт преимущества в долгосрочной перспективе?",1
"В соответствии с приведённым текстом, что из перечисленного может быть приоритетом, если человек стремится получить немедленную выгоду?",4
"В соответствии с приведённым текстом, кто покрыл значительную часть военных расходов?",4
Какой временной период предшествовал эпохе тамплиеров?,3
Какой временной период последовал за эпохой тамплиеров?,1
Какой способ лечения или медицинская процедура не упоминаются как использовавшиеся докторами и хирургами во времена Римской империи?,1
"В соответствии с приведённым текстом, что из перечисленного не считается достижением в области медицины, полученным во времена Римской империи?",2
От чего зависит способность видеть?,1
От чего зависит изменение строения глаза у различных организмов?,2
"В соответствии с приведённым текстом, какое утверждение о сикхизме не описывает точно эту религию?",2
"В соответствии с приведённым текстом, что из перечисленного считается основным аспектом системы сикхских верований?",1
"В соответствии с приведённым текстом, на чём тяжело сосредотачиваться детям с расстройством дефицита внимания?",1
"В соответствии с приведённым текстом, почему дети с расстройством дефицита внимания склонны вовлекаться в виды поведения с повышенным риском?",4
"С учётом информации, изложенной в приведённом тексте, что из перечисленного не является примером скаффолдинга?",3
Что из перечисленного не описывает точно понятие «скаффолдинг»?,3
"В соответствии с приведённым текстом, какая функция MySpace может быть полезна учащимся, которые испытывают трудности со чтением?",1
"В соответствии с приведённым текстом, что из перечисленного не было частью ответа Хрущёва на рабочие беспорядки?",3
Что из перечисленного не было причиной беспорядков в Польше?,4
"В соответствии с приведённым текстом, что из перечисленного не повлияло на отношения между СССР и США?",2
"Что из перечисленного не описывает точно то, зачем нервные импульсы посылаются через всё тело?",1
Что можно встретить на плато Гиза?,1
Для чего предназначалась Великая пирамида?,2
"Благодаря кому мы знаем о поджигателе, который уничтожил храм?",3
Что из перечисленного является точным утверждением о восстановлении храма Артемиды?,2
"В соответствии с приведённым текстом, когда какой-либо биологический вид впервые стал передвигаться на двух ногах?",1
Какой из перечисленных видов регулярно передвигался на двух ногах?,2
Чего немецкий военно-морской флот пытался добиться во время Второй мировой войны?,2
"С учётом информации, изложенной в приведённом тексте, кто пользовался большим успехом в боевых действиях на море во время кампании в Северной Атлантике?",1
"Чего не существовало, когда ассирийцы стали использовать кавалерию?",1
"Как ведутся сражения, в которых участвует кавалерия?",3
"В соответствии с приведённым текстом, где бы вы не встретили обычного вавилонянина?",4
Что из перечисленного предназначалось исключительно для священников?,2
Когда фараон Тутанхамон приобрёл известность?,3
Что сделало фараона Тутанхамона известным правителем Египта?,1
Что не мог делать древнегреческий поэт Гомер?,2
Кто из древних греков известен не благодаря литературе?,3
Где еврейская семья проводила большую часть времени?,1
Что не имело большого значения для еврейской семьи?,3
Что из перечисленного не описывается как различие между скандинавскими странами?,2
Кто заселил Гренландию первым?,1
Какая группа предпочитала обедать без стульев?,3
Что из перечисленного не было частью древнеримских пиршеств?,4
С учётом приведённого текста что из перечисленного вряд ли имело большое влияние?,2
"В соответствии с приведённым текстом, что предшествует нации?",3
Какое утверждение о Другьел-дзонг не является верным?,1
Какое из утверждений точно описывает последствия пожара в Другьел-дзонг?,3
Какое из перечисленных утверждений о Камбодже верно?,4
Какое из перечисленных утверждений точно описывает вторжения в Камбоджу?,4
Что из перечисленного не делала голландская Ост-Индская компания во время её пребывания на Тайване?,4
Что закрепил Симоносекский договор?,4
Как измеряется уровень pH химического вещества?,3
Что отделяется от ионов водорода?,4
Какое из перечисленных утверждений не описывает точно львиный прайд?,3
Какое из перечисленных утверждений не описывает точно поведение львов?,4
Для какого типа хищников кролики являются обычной добычей?,3
На что из перечисленного обычно охотятся более мелкие кошки?,1
Что из перечисленного не является частью охотничьей стратегии оцелота?,4
Что из перечисленного не описывает точно оцелота? ,3
Что из перечисленного не считается самым сильным качеством тигра?,2
"В соответствии с приведённым текстом, в чём заключается различие между тиграми и львами?",2
"В соответствии с приведённым текстом, что Роберт Гук сделал раньше других биологов?",1
Что изначально означает слово «клетка»?,2
"В соответствии с приведённым текстом, что могут делать большинство животных?",2
"В соответствии с приведённым текстом, чего нет у некоторых животных?",3
Что помогает растениям в процессе фотосинтеза?,4
"Что люди выдыхают, а растения вдыхают?",4
"В соответствии с приведённым текстом, что из перечисленного затруднило бы процесс эволюции?",1
Какое из перечисленных утверждений не описывает точно процесс образования видов? ,1
Какая часть системы кровообращения доставляет кровь к сердцу?,4
Какие трубочки в системе кровообращения самые маленькие?,1
Что из перечисленного увеличивает способность насекомых складывать крылья?,2
"Что из перечисленного не упоминается в приведённом тексте как нечто, зависящее от способности насекомых летать?",2
Какая из перечисленных характеристик обычно не ассоциируется с динозаврами?,2
Что из перечисленного обычно не считается общей характеристикой птиц и динозавров?,3
"В соответствии с приведённым текстом, какую часть саговника трицератопс, вероятно, мог употреблять в пищу?",2
"В соответствии с приведённым текстом, что из перечисленного трицератопс, вероятнее всего, употреблял в пищу? ",2
"В соответствии с приведённым текстом, какой из перечисленных видов спорта, вероятнее всего, широко популярен в северных регионах Италии?",3
"С учётом информации, изложенной в приведённом тексте, в каком из перечисленных видов спорта Италия выиграла мировой чемпионат?",1
После какого события некоторые части Люксембурга стали бельгийскими?,2
Что из перечисленного повлияло на нейтралитет Люксембурга?,1
Сколько квадратных километров всей территории Турции находится в Европе?,4
"В соответствии с приведённым текстом, сколько примерно миль в длину составляет территория Турции?",4
Для чего используется латинский язык в Ватикане?,1
Для чего не используется итальянский язык в Ватикане?,3
"В соответствии с приведённым текстом, что из перечисленного получает преимущества при смешивании звуков на современных компьютерах?",1
"В соответствии с приведённым текстом, где в большинстве домов был туалет со смывом?",1
Где из перечисленных мест были обнаружены сложные канализационные системы?,1
Что из перечисленного обеспечивает конькобежцу поворот?,1
"В соответствии с приведённым текстом, что из перечисленного точно описывает полость в лезвии современных коньков для льда?",3
"В соответствии с приведённым текстом, какой процесс помогает атомам избавиться от лишней энергии, полученной от света?",4
Что заставляет атом испускать фотон?,2
"В соответствии с приведённым текстом, что в конце концов приводит к тому, что лампочка перестаёт работать?",3
К чему из перечисленного может быть опасно прикасаться при замене лампочки?,3
"В соответствии с приведённым текстом, что происходит, когда ядро расщепляется?",2
Что из перечисленного отражает международные телефонные звонки обратно на Землю?,2
Что из перечисленного используется для запуска телескопа в космос?,2
"Что следует учитывать при наблюдении за циклическим событием, чтобы отслеживать ход времени?",2
"В соответствии с приведённым текстом, для сравнения какого аспекта события используется время?",1
"В соответствии с приведённым текстом, что из перечисленного считается обычным для наследника престола?",2
"С учётом информации, изложенной в приведённом тексте, Чарльз был первым, кто сделал что из перечисленного?",3
Из какой страны был флот Трюггвасона?,4
В какой период истории Германия оказывала сильное культурное влияние на Эстонию?,3
Что оказало влияние на эстонский язык?,2
"В соответствии с приведённым текстом, в зависимости от чего изменяется количество носителей языка хинди?",1
Какое из перечисленных утверждений о языках хинди и урду является верным?,2
Что из перечисленного не является точным утверждением об алфавите хангыль?,2
На что в итоге был заменён алфавит «Хунмин Чоным»?,2
"В соответствии с приведённым текстом, на какие языки повлиял санскрит?",4
"В соответствии с приведённым текстом, из-за чего сократилось использование санскрита?",4
"В соответствии с приведённым текстом, что из перечисленного является точным утверждением о гравитации Ио?",4
"В соответствии с приведённым текстом, какое из перечисленных утверждений точно описывает внешний слой Луны?",3
"В соответствии с приведённым текстом, где лунная кора толще всего?",3
С учётом приведённого текста во что из перечисленного верят некоторые?,3
Что становится более разряжённым по мере удаления от центра Солнца?,3
"В соответствии с приведённым текстом, какая часть Солнца видна с Земли?",3
Какое из перечисленных наблюдений помогло подтвердить теорию Коперника?,1
Что из перечисленного наблюдал Галилео Галилей в 1610 году?,2
"В соответствии с приведённым текстом, откуда черпает свои воды Амазонка?",1
Какое из утверждений не относится к Амазонке?,3
"В какой сфере деятельности, упомянутой в приведённом тексте, занято меньше всего венесуэльцев?",3
"В соответствии с приведённым текстом, в каком из перечисленных секторов экономики занято больше всего венесуэльцев?",1
"В соответствии с приведённым текстом, что могут делать звёзды в результате соединения атомов?",1
Что из перечисленного сможет создавать полезный термоядерный реактор?,4
Каков химический состав воды?,4
"Когда вода меняет состояние, что остаётся неизменным?",1
"В соответствии с приведённым текстом, что из перечисленного не было проблемой для тринадцати штатов при попытке ввести некоторые законы?",1
"В соответствии с приведённым текстом, какое утверждение точно отражает состояние центрального правительства во время Войны за независимость США?",3
Как написаны слова на обратной стороне Декларации о независимости?,3
Чем из перечисленного знаменит Сингапур?,1
Что такое «Ванда мисс Джоаким»?,2
"В соответствии с приведённым текстом, каким качеством пирамид Гиза, скорее всего, не восхищались египтяне нового царства?",1
"В соответствии с приведённым текстом, откуда движутся травоядные животные в поисках дождя?",2
"В соответствии с приведённым текстом, откуда уходят травоядные животные примерно в апреле?",1
Операция «Морской лев» была наступлением на какую страну?,2
Как Германия назвала атаку на Великобританию?,2
Что не упоминается как необходимый этап в плане Италии по захвату африканских стран?,2
"В соответствии с приведённым текстом, что считалось основной целью Италии в войне?",1
Кто установил дружеские отношения с захватчиками?,2
"Кто был союзниками, участвовавшими в операции «Драгун»?",1
"Развитие какой технологии привело к тому, что подводные лодки стали передвигаться под водой?",4
В начале их использования в какой области у подводных лодок были очень ограниченные возможности?,3
"В соответствии с приведённым текстом, кто нарушил соглашение? ",4
В чём из перечисленного не участвовала Красная армия?,3
Что произошло с главным инженером итальянской 10-й армии?,3
Где был убит Итало Балбо?,4
"В соответствии с приведённым текстом, какая из перечисленных техник является важной частью тибетской медитации?",3
"В соответствии с приведённым текстом, через что запускаются чакры во время тибетской медитации?",2
Кто исполнил вторую песню преданности во время программы?,4
"В соответствии с приведённым текстом, кто исполнил песню преданности при преподнесении яств?",1
Что было предпоследним представлением вечера?,1
Какой национальности Алессандро Сафина?,4
С учётом приведённого текста какое из перечисленных утверждений не является верным?,1
"В соответствии с приведённым текстом, кто прокомментировал неприятный уровень жары?",2
Где произошло отключение электроснабжения из-за сейсмической активности?,1
"В соответствии с приведённым текстом, какое влияние на Тонга оказало отключение электроснабжения?",4
Когда полиции удалось использовать радары для регистрации скорости движения Джонни Рида?,1
"В соответствии с приведённым текстом, почему новозеландской полиции было трудно засечь скорость Джонни Рида?",2
Где по отношению к Бьютту находился эпицентр землетрясения?,2
Что произошло во время бунта в Абу-Грейб?,4
Почему иракская тюрьма получила скандальную известность? ,4
Мероприятие какого типа должно было состояться на Военном мемориальном стадионе на острове Мауи?,3
Кто в итоге дал пояснения по поводу отмены мероприятия?,2
"Кто, по мнению некоторой части жителей Бишкека, был виноват в мародёрстве?",3
Кто обвинил митингующих с юга в мародёрстве?,1
Когда компания Ring увеличила продажи?,1
Когда Джейми Смирнофф решил основать компанию Ring?,1
По поводу чего давал детям рекомендации каждый эпизод шоу Reading Rainbow?,4
Что привело к отмене сериала Reading Rainbow?,1
"Что из перечисленного не было частью аргументации, высказанной официальными представителями властей Амстердама и музея по поводу дерева?",2
"По словам главного инспектора RSPCA, для чего из перечисленного инспекции должны быть стандартными?",4
"В соответствии с приведённым текстом, что поможет укрепить понимание работниками австралийских скотобоен важности благополучия животных?",1
"В соответствии с приведённым текстом, каков род занятий задержанного?",1
"В соответствии с приведённым текстом, похороны скольких жертв проходили в то время, как прошли новости ещё об одном аресте?",2
В ответ на протесты какая страна не стала ратифицировать подписанное соглашение ACTA?,2
"В соответствии с приведённым текстом, какая из перечисленных стран решила отложить процесс присоединения к соглашению ACTA?",4
Сколько человек получили травмы в результате перегрева устройств iPod?,1
"Кто заявил о том, что случаи перегрева были не очень серьёзными?",4
"Что, по словам Стива Джобса во время его выступления, Apple собиралась переосмыслить?",2
Какова была цель двухчасового выступления Стива Джобса?,3
Что анонсировала Кристина Фернандес де Киршнер в Аргентинском театре?,1
Где Кристина Фернандес де Киршнер объявила о своём намерении выдвигаться на пост президента?,3
Каковы были выводы Австралийского управления связи и СМИ в отношении шоу «Большой брат»?,1
"Каким параметрам должен удовлетворять мультимедийный материал, чтобы считаться интернет-контентом?",2
Кто является лидером австралийской Либеральной партии?,2
Почему в Австралии ещё нет атомной энергетики?,4
Какой лыжник участвовал в соревнованиях с помощью спортсмена-ведущего?,3
Какая страна финишировала десятой в женском заезде стоя в супергигантском слаломе?,1
"В соответствии с приведённым текстом, какое утверждение о Блейке не является точным?",2
С учётом приведённого текста что из перечисленного не произошло с Блейком?,1
Для чего не будет использоваться фонд ООН по борьбе с последствиями глобального потепления?,2
"В соответствии с приведённым текстом, что ООН надеется сохранить?",3
"Что из перечисленного не было упомянуто Альбертом Мучангой как то, о чём ещё предстоит договориться?",1
"В соответствии с приведённым текстом, почему торговля может начаться в июле?",2
"В соответствии с приведённым текстом, в чём газета «Атланта Джорнал Конститьюшн» обвинила чиновников системы образования?",3
"С учётом информации, изложенной в приведённом тексте, что не упоминалось в отчёте «Атланта Джорнал Конститьюшн»?",4
"В соответствии с приведённым текстом, что известно после взрыва бомб?",2
"В скольких матчах сыграл Иисус после того, как перешёл в «Манчестер Сити» в 2017 году?",4
За переход в какой клуб Иисус получил 27 миллионов фунтов стерлингов?,2
Какое утверждение о гостях отеля не является верным?,4
"В соответствии с приведённым текстом, какое из перечисленных утверждений верно?",3
С учётом приведённого текста какая информация о столкновении точно не известна?,1
"В соответствии с приведённым текстом, что ещё предстоит определить в отношении столкновения?",4
"В соответствии с приведённым текстом, какое место занимал Баттен в списке богатейших американцев?",3
В пользу чего из перечисленного Баттен сделал пожертвование?,2
"Что не является частью закона, подписанного губернатором Арнольдом Шварценеггером?",3
"В соответствии с приведённым текстом, кто пропустил то, о чём говорилось?",3
"В соответствии с приведённым текстом, какое из перечисленных утверждений верно по отношению к опыту Миллера во время слушаний?",2
Кто предложил внести изменения в «Закон о чистом воздухе»?,3
"Кто опроверг утверждение о том, что «Закон о чистом воздухе» использовался как предвыборная уловка?",2
Что образовали циануриновая кислота и меламин при вступлении в реакцию друг с другом в кошачьей моче?,3
Для наблюдения за чем учёные использовали инфракрасную спектроскопию?,2
Кто назвал Луну Королевой экстрима?,4
Кто назвал Луну чумовой?,2
"Что не произошло с водителем, участвовавшим в аварии?",3
Что не отличало игру Южной Африки в ходе турнира по регби?,3
"В соответствии с приведённым текстом, когда игра Южной Африки стала улучшаться?",4
"В соответствии с приведённым текстом, какое из перечисленных утверждений не отражает точно экономику Китая?",4
"В соответствии с приведённым текстом, когда ВВП Китая может превзойти ВВП США?",2
Что Ху посоветовал делать развивающимся странам?,4
Что Ху не упоминал?,4
"Для чего из перечисленного, по словам Вирмана, ситуация была нехорошей?",2
В результате возбуждения уголовного дела кто займёт пост Хьюна в Кабинете министров?,1
Кто займёт пост Министра по делам бизнеса после возбуждения уголовного дела?,1
К чему поощряют публику актёры во время оперы Камиля Сен-Санса?,1
Кто в основном курит косяки во время оперы?,3
Как по-другому называется выход Леонова в космос?,3
Леонов руководил советской частью какой миссии?,2
Кто пострадал во время аварии?,1
"Что произошло с людьми, которые участвовали в аварии?",2
"Учёные, работавшие над программой, хотели наблюдать эффект, вызванный чем из перечисленного?",2
Учёные наблюдали за материей чего из перечисленного?,4
С учётом приведённого текста что не критиковали консерваторы?,3
Кто критикует контакты на восстановительные работы в рамках усилий по оказанию помощи после урагана Катрина?,2
"В соответствии с приведённым текстом, где сначала будут видны огни от космического корабля Stardust?",2
"В соответствии с приведённым текстом, в чём из перечисленного космический корабль установит рекорд?",3
Какое отношение доктор Малар Баласубраманиан имела к Сарожди Баласубраманиан?,2
Где было найдено тело Сары Баласубраманиан?,3
Что приобрела компания eBay?,3
Чего eBay надеется достичь в результате этого приобретения?,1
"В соответствии с приведённым текстом, кто не общался с заключёнными, которые оставались во дворе после драки?",4
Что из перечисленного в итоге заставило заключённых отказаться от бунта?,2
"От чего, по мнению аятоллы Али Хаменеи, должен освободиться Иран?",4
