premise,hypothesis,gpt_label
Sana borçlandım ya da borçlandığımı düşündüm,Sana bir şey borçlu olduğunu düşünüyordu.,0
Geceye doğru Jamaika’ya bu kadar yakın olacağımı bilmeliydim.,Güneş battıktan sonra Jamaika yakınına gittim.,0
Geceye doğru Jamaika’ya bu kadar yakın olacağımı bilmeliydim.,Jamaika'ya büyük bir tekne ile seyahat ettim.,1
Geceye doğru Jamaika’ya bu kadar yakın olacağımı bilmeliydim.,Eşim ve ben Jamaika'ya gündüz gelmiştik.,2
"Blood'un düşünceleri, oradaki yatağa uzanırken bu ve diğer şeyler üzerineydi.",Blood divanın üzerinde düşüncesizce rüyaya daldı.,1
"Blood'un düşünceleri, oradaki yatağa uzanırken bu ve diğer şeyler üzerineydi.",Kanlı Korsan uzanırken dalıp gidiyordu.,1
"Blood'un düşünceleri, oradaki yatağa uzanırken bu ve diğer şeyler üzerineydi.",Kan annesini son gördüğü zamana kafa yoruyordu.,1
"Tabii ki, o zaman ,size söyleyeceğim.","Tamam o zaman, anlatacağım sana.",0
"Tabii ki, o zaman ,size söyleyeceğim.",Sana tek kelime etmeyeceğim.,2
"Tabii ki, o zaman ,size söyleyeceğim.",Sadece bunu tekrar etmeyeceğine söz verdiğin için söylüyorum.,1
Ah! Peki o hangi yolmuş bakalım?,Birisi hangi yöne gideceğini soruyor.,0
Ah! Peki o hangi yolmuş bakalım?,Soru soran kişi yalnızdır ve etrafında görüşecek kimse yoktur.,1
Ah! Peki o hangi yolmuş bakalım?,Soruyu soran kişinin biraz acelesi var ve gitmesi gereken güzergahı hemen bilmesi gerekiyor.,1
Kralın komisyonuna hafifçe onaylamıyorum.,Kralın komisyonuna hibede bulunmak ahlak kurallarıma aykırıdır.,1
Kralın komisyonuna hafifçe onaylamıyorum.,Kralın komisyonu hakkında çok düşündüm.,1
Kralın komisyonuna hafifçe onaylamıyorum.,Kral'ın komisyonuna ikinci bir düşünce olmadan vermek için izin belgesi imzaladım.,2
Aceleyle geri çekilmesi gerekebileceğini fark etti.,Gün boyu inzivaya çekildiğini fark etti.,1
Aceleyle geri çekilmesi gerekebileceğini fark etti.,Hızlı hareket etmesi gerektiğinin farkına vardı.,0
Aceleyle geri çekilmesi gerekebileceğini fark etti.,"Aynı yerde kalsaydı, keşfedilirdi.",0
"Ve o hep böyle biriydi ve son üç yılda yaptıklarını yaptı, dedi, ancak bunu şimdi önceki hor görmeleri olmadan acıyla söyledi.",Son üç yıl içinde birçok erkeği öldürdüğünden hoşlanmıyordu.,1
"Ve o hep böyle biriydi ve son üç yılda yaptıklarını yaptı, dedi, ancak bunu şimdi önceki hor görmeleri olmadan acıyla söyledi.",Onun maceralarından ve kişiliğinden mutlu bir şekilde bahsetti.,2
"Ve o hep böyle biriydi ve son üç yılda yaptıklarını yaptı, dedi, ancak bunu şimdi önceki hor görmeleri olmadan acıyla söyledi.",Üzgün bir ses tonuyla konuştu.,0
Sanırım bu senin tarzından sonra.,Sizin türünüzün böyle yaptığını varsayıyorum.,1
Sanırım bu senin tarzından sonra.,Senin gibileri ve kültürleri hakkında okudum.,1
Sanırım bu senin tarzından sonra.,Bunun sizin türünüz arasında yaygın olmadığını görüyorum.,1
Kaşlarını buruşturarak çattı.,Yüzüne kocaman bir gülümseme yayıldı.,2
Kaşlarını buruşturarak çattı.,Karnında mide bulandırıcı bir his sezdi.,1
Kaşlarını buruşturarak çattı.,Yüzünde öfkeli bir ifade vardı.,0
Onu parlak gözlerle izliyordu ama üzgün yüzünü ve somurtarak kaşlarını çattığını görünce onun da ifadesi değişti.,Onun yüzünü gördükten sonra ifadesi değişti.,0
Onu parlak gözlerle izliyordu ama üzgün yüzünü ve somurtarak kaşlarını çattığını görünce onun da ifadesi değişti.,Kaşlarını çattığını gördüğünde yüzü aydınlandı.,2
Onu parlak gözlerle izliyordu ama üzgün yüzünü ve somurtarak kaşlarını çattığını görünce onun da ifadesi değişti.,Onun ona karşı öfkeli olup olmadığını bilmiyordu.,1
Yavaş yavaş yürüyerek sıkışmış duvardan uzak durdu ve avluya doğru büyük kapılardan geçti.,"Büyük kapılar kilitlendiğinden dolayı, çitlerin üzerinden arka bahçeye atladı.",1
Yavaş yavaş yürüyerek sıkışmış duvardan uzak durdu ve avluya doğru büyük kapılardan geçti.,Büyük kapılar avluya tek giriş yoluydu.,1
Yavaş yavaş yürüyerek sıkışmış duvardan uzak durdu ve avluya doğru büyük kapılardan geçti.,Bahçeye açılan büyük kapılar vardı.,0
"Onu darağacına fırlatacaksın, şüphesiz, aşağılayıcı bir şekilde dedi.",Birinin darağacına gideceğini düşündü.,0
"Onu darağacına fırlatacaksın, şüphesiz, aşağılayıcı bir şekilde dedi.",Hırsızı yakalayan bir şerifiydi.,1
"Onu darağacına fırlatacaksın, şüphesiz, aşağılayıcı bir şekilde dedi.",Hapisten kurtulmak için ülkeden kaçmanın bir yolunu fısıldadı.,1
Onları nasıl dürüstçe gözaltına alabilirim? Pazarlık yapıldı.,Kendimi onları tutuklama aşamasına getiremezdim.,0
Onları nasıl dürüstçe gözaltına alabilirim? Pazarlık yapıldı.,Onları görür görmez alıkoydum.,1
Onları nasıl dürüstçe gözaltına alabilirim? Pazarlık yapıldı.,Onları gözaltına alsaydım kendimi affetmezdim.,1
Geçen yıldan beri onu avlıyorum.,Onu farkettirmeden bir yıl boyunca yakından takip ettim.,0
Geçen yıldan beri onu avlıyorum.,Onu sadece bir haftaya yakın zamandır takip ediyorum.,2
Geçen yıldan beri onu avlıyorum.,Geçtiğimiz yıl boyunca onları gizlice izledim.,1
Müzeler kataloglarda veya etiketlerde güçlü değil,Müze etiketlenmekten hoşlanmıyor.,1
Müzeler kataloglarda veya etiketlerde güçlü değil,Müze bir broşür hayranı değildir.,1
Müzeler kataloglarda veya etiketlerde güçlü değil,Müzenin güçlü noktası kataloglarıdır.,2
Bu açık hava pazarları da Pekin'de alışveriş yapmak için en ilginç yerlerdir.,Pekin'de içinde çok ilginç mağazalar bulunan açık pazarlar vardır.,0
Bu açık hava pazarları da Pekin'de alışveriş yapmak için en ilginç yerlerdir.,Pekin'deki açık pazarlar dünyanın en ilginç olanıdır.,1
Bu açık hava pazarları da Pekin'de alışveriş yapmak için en ilginç yerlerdir.,Pekin'in katı kanunları şehir sınırları içinde açık hava pazarlarını yasaklar.,2
"Kuzeybatı sahilindeki en büyük körfez iyi bir liman oluşturuyor, ancak hem su hem de plaj kirli olabiliyor.",Su ve plaj her zaman temizdir.,2
"Kuzeybatı sahilindeki en büyük körfez iyi bir liman oluşturuyor, ancak hem su hem de plaj kirli olabiliyor.",Su ve sahil kirli olabilir.,0
"Kuzeybatı sahilindeki en büyük körfez iyi bir liman oluşturuyor, ancak hem su hem de plaj kirli olabiliyor.",Pislik yüzünden su kirlidir.,0
Bu gökdelenler bankadır ve üzerinde durdukları cadde de Milla de Oro ya da Golden Mile olarak adlandırıldı.,Golden Mile üzerindeki gökdelenlerin hiç birisi de banka değil.,2
Bu gökdelenler bankadır ve üzerinde durdukları cadde de Milla de Oro ya da Golden Mile olarak adlandırıldı.,Golden Mile'ın üzerindeki gökdelenler bankalara aittir.,0
Bu gökdelenler bankadır ve üzerinde durdukları cadde de Milla de Oro ya da Golden Mile olarak adlandırıldı.,Golden Mile'deki gökdelenler bankalar dahil farklı firma türlerini içerir.,1
"O zamanlar için gayet doğal bir şekilde, II. Dünya Savaşına katılım, pilotları savaşa hazırlamak üzere Kanada'nın nispeten güvenli semalarını kullanan İngiliz Milletler Topluluğu'na ait bir Hava Eğitim Planı ile başladı.",Kanada'da daha güvenli gökyüzü vardı.,0
"O zamanlar için gayet doğal bir şekilde, II. Dünya Savaşına katılım, pilotları savaşa hazırlamak üzere Kanada'nın nispeten güvenli semalarını kullanan İngiliz Milletler Topluluğu'na ait bir Hava Eğitim Planı ile başladı.",Canada'nın gökyüzü füzelerden arındı.,1
"O zamanlar için gayet doğal bir şekilde, II. Dünya Savaşına katılım, pilotları savaşa hazırlamak üzere Kanada'nın nispeten güvenli semalarını kullanan İngiliz Milletler Topluluğu'na ait bir Hava Eğitim Planı ile başladı.",Kanada'nın gökleri daha tehlikeliydi.,2
Ve hoş kıyılarının artık sadece onların olmadıklarını bilmelerine rağmen hoşgörülü ve yardımsever kalıyorlar.,"Onlar, kıyıları paylaşmak zorunda oldukları için herkese kızgın küskünler.",2
Ve hoş kıyılarının artık sadece onların olmadıklarını bilmelerine rağmen hoşgörülü ve yardımsever kalıyorlar.,Sahili şimdi diğer insanlarla paylaşmak zorundalar.,0
Ve hoş kıyılarının artık sadece onların olmadıklarını bilmelerine rağmen hoşgörülü ve yardımsever kalıyorlar.,Beş yüz millik sahil şeridine sahiplerdi.,1
"Kubilay Han 1279 yılında Pekin'deki, imparatorluk hazinelerinden bazılarının bugün halen sergilendiği Beihai Gölünün kenarına kendi başkentini kurdu.",Kubali Khan Tayvan'da başkent olarak yükseldi.,2
"Kubilay Han 1279 yılında Pekin'deki, imparatorluk hazinelerinden bazılarının bugün halen sergilendiği Beihai Gölünün kenarına kendi başkentini kurdu.",Kublai Khan'ın Pekin'de hazineleri var.,0
"Kubilay Han 1279 yılında Pekin'deki, imparatorluk hazinelerinden bazılarının bugün halen sergilendiği Beihai Gölünün kenarına kendi başkentini kurdu.",Kubilay Han çok saygı duyulan bir adamdı.,1
"Anglo topluluğuna daha kolay asimile olanlar sadece Protestan okullarıydı, onlar çocuklarını kabul etti  Doğu Avrupa Yahudileri mezun olmuştu  varlıklı Westmount'a veya tekrar Toronto'ya göç etmişti.",Doğu Avrupalı Yahudiler herkese kolay ayak uydururlar.,2
"Anglo topluluğuna daha kolay asimile olanlar sadece Protestan okullarıydı, onlar çocuklarını kabul etti  Doğu Avrupa Yahudileri mezun olmuştu  varlıklı Westmount'a veya tekrar Toronto'ya göç etmişti.",Yahudiler toplumun geri kalanı tarafından istenmiyor.,0
"Anglo topluluğuna daha kolay asimile olanlar sadece Protestan okullarıydı, onlar çocuklarını kabul etti  Doğu Avrupa Yahudileri mezun olmuştu  varlıklı Westmount'a veya tekrar Toronto'ya göç etmişti.",Anglo topluluğu ile Yahudiler daha kolay asimile olmuştur.,1
"Mümkünse, kendinizi önceden hikayenin konusuna alıştırın.",Olay örgüsünü önceden öğrenme; sonra bütün eğlencesi kaçar.,2
"Mümkünse, kendinizi önceden hikayenin konusuna alıştırın.",Yapabilirsen olay örgüsünü önceden anlamaya çalış.,0
"Mümkünse, kendinizi önceden hikayenin konusuna alıştırın.",Kitabın konusunu anlarsan dersi daha kolay bulacaksın.,0
Onun 27 m (88ft) yerin altındaki mezarları mermerden yapılmış ve 1.200 metre kare (13.000 feet kare) alanı kaplamaktadır.,Yerin 20 metreden fazla altına gömüldü.,0
Onun 27 m (88ft) yerin altındaki mezarları mermerden yapılmış ve 1.200 metre kare (13.000 feet kare) alanı kaplamaktadır.,O önemli bir halk figürüydü.,1
Onun 27 m (88ft) yerin altındaki mezarları mermerden yapılmış ve 1.200 metre kare (13.000 feet kare) alanı kaplamaktadır.,Yer altı mezarları ahşaptan yapılmış.,2
Tüm taşınabilir eşyaları maymunlardan saklamayı unutma.,Eşyalarını maymunlardan sakla.,0
Tüm taşınabilir eşyaları maymunlardan saklamayı unutma.,Maymunlar üzerinizdeki eşyalar dahil her şeye çok meraklıdırlar.,0
Tüm taşınabilir eşyaları maymunlardan saklamayı unutma.,Eşyalarını maymunlardan saklamana gerek yok,2
Estei Sarayının inşa edilmesinden yaklaşık 1.400 yıl önce Milreu de ünlü birinin geniş bir kır eviydi.,Milreu her yere 10 mil mesafedeydi.,1
Estei Sarayının inşa edilmesinden yaklaşık 1.400 yıl önce Milreu de ünlü birinin geniş bir kır eviydi.,Milreu ülkenin dışındaydı.,1
Estei Sarayının inşa edilmesinden yaklaşık 1.400 yıl önce Milreu de ünlü birinin geniş bir kır eviydi.,"Milreu, şehrin tam merkezindeydi.",1
Deniz sıcaklıkları 18e ile 24e C (64-75e F) arasında değişir.,Deniz sıcaklığı her zaman değişir ama donma sıcaklığının altına inmez.,1
Deniz sıcaklıkları 18e ile 24e C (64-75e F) arasında değişir.,Deniz sıcaklığı bütün bir yıl boyunca hep sabit bir noktadadır.,2
Deniz sıcaklıkları 18e ile 24e C (64-75e F) arasında değişir.,"görüyorsun gün içinde sıcaklık daha fazla,hava ısındığı zama",1
Kinabalu milli parkı eyaletteki altı korunan bölgeden sadece bir tanesidir.,Kinabalu milli parkında on fil ve altı gergedan vardır.,1
Kinabalu milli parkı eyaletteki altı korunan bölgeden sadece bir tanesidir.,Devlet  Kinabalu ulusal parkı'nı da kapsayan bölgeleri korudu.,0
Kinabalu milli parkı eyaletteki altı korunan bölgeden sadece bir tanesidir.,Eyalette toplam üç koruma alanı var.,2
"Anne'nin hikayesinin ve Amsterdam'ın işgali altındaki videolarını, fotoğraflarını ve eserleri ile birlikte göreceksiniz.",Fotoğraf görmeyeceksin.,2
"Anne'nin hikayesinin ve Amsterdam'ın işgali altındaki videolarını, fotoğraflarını ve eserleri ile birlikte göreceksiniz.",Fotoğraflar göreceksiniz.,0
"Anne'nin hikayesinin ve Amsterdam'ın işgali altındaki videolarını, fotoğraflarını ve eserleri ile birlikte göreceksiniz.",İlk fotoğraflardan bazılarını göreceksiniz.,0
"Treasure Beach, üç kumlu koyda uzanan bir avuç otele sahip olan tek tatil bölgesidir.",treasure Plajı'nı ziyaret edenler için pek fazla otel seçeneği bulunmuyor.,0
"Treasure Beach, üç kumlu koyda uzanan bir avuç otele sahip olan tek tatil bölgesidir.",Treasure Beach'i ziyaret eden turistler için dört yıldızlı bir otel bulunmaktadır.,1
"Treasure Beach, üç kumlu koyda uzanan bir avuç otele sahip olan tek tatil bölgesidir.",Treasure Beach bölgedeki birçok dinlenme tesisinden biridir.,2
"Yaz mevsimi dalış, şnorkel ve diğer su sporları için ideal olan ılık (ama sıcak değil) hava ve ılık deniz sıcaklığı getirir.",Yazın her zaman 100 derece ya da daha sıcak.,2
"Yaz mevsimi dalış, şnorkel ve diğer su sporları için ideal olan ılık (ama sıcak değil) hava ve ılık deniz sıcaklığı getirir.",Yazın genellikle 75.,1
"Yaz mevsimi dalış, şnorkel ve diğer su sporları için ideal olan ılık (ama sıcak değil) hava ve ılık deniz sıcaklığı getirir.",Yaz mevsimindeki sıcaklıklardır.,0
"Göletler arasında, bir kaplumbağanın başına vurma umuduyla bir ziyaretçinin bozuk para fırlatması, iyi bir servet elde etmenin kesin bir yoludur.",İnsanlar asla para atmazlar çünkü kötü şans getirir.,2
"Göletler arasında, bir kaplumbağanın başına vurma umuduyla bir ziyaretçinin bozuk para fırlatması, iyi bir servet elde etmenin kesin bir yoludur.",Tabelada olmamasına rağmen insanlar para atıyorlar.,0
"Göletler arasında, bir kaplumbağanın başına vurma umuduyla bir ziyaretçinin bozuk para fırlatması, iyi bir servet elde etmenin kesin bir yoludur.",İnsanlar suya para atıyorlar.,0
"Liman kenti Nafplio, civarı gezmek için ya da tur sırasında öğle yemeği için mükemmel bir nokta konumunda.",Nafplio'nun manzarası iyidir.,1
"Liman kenti Nafplio, civarı gezmek için ya da tur sırasında öğle yemeği için mükemmel bir nokta konumunda.",Nafplion kötü bir üstür.,2
"Liman kenti Nafplio, civarı gezmek için ya da tur sırasında öğle yemeği için mükemmel bir nokta konumunda.",Nafplio mükemmel bir üs.,0
"Prinsengracht'ta, Otto Frank ve onun ailesi, keşfedilmeden iki yıl önce iş yerlerinin tavan arasında saklanıyordu.",Otto Frank ikinci günde yakalandı.,1
"Prinsengracht'ta, Otto Frank ve onun ailesi, keşfedilmeden iki yıl önce iş yerlerinin tavan arasında saklanıyordu.",Otto Frank 25 aydan uzun süre saklandı.,1
"Prinsengracht'ta, Otto Frank ve onun ailesi, keşfedilmeden iki yıl önce iş yerlerinin tavan arasında saklanıyordu.","Otto Frank, Naziler onu bulana kadar saklandı.",0
Pek çok eyalet hükümetinin ve yerel hükümetin denetim şartları vardır.,Yerel hükümetler kendi kurallarını uygulamak zorundadır.,0
Pek çok eyalet hükümetinin ve yerel hükümetin denetim şartları vardır.,Yerel yönetimlerin hiçbir gereksinimi yoktur.,2
Pek çok eyalet hükümetinin ve yerel hükümetin denetim şartları vardır.,Yerel yönetimler tarafından ek denetim gereksinimleri sorunları vardır.,0
Bilgi güvenliği grubu ayda 8 ila 12 seans gerçekleştiriyor.,Güvenlik grubunda ayda ortalama 9 oturum gerçekleşiyor.,0
Bilgi güvenliği grubu ayda 8 ila 12 seans gerçekleştiriyor.,Güvenlik grubu ayın her günü bir oturum gerçekleştiriyor.,2
Bilgi güvenliği grubu ayda 8 ila 12 seans gerçekleştiriyor.,Güvenlik grubu yılda birkaç seans gerçekleştirir.,0
"Yine de, ön mühendislik daha önce gerçekleştirilmiştir.",Mühendisliğin bir hazırlık dönemi vardı.,0
"Yine de, ön mühendislik daha önce gerçekleştirilmiştir.",Mühendislik sadece son bir aşamada gerçekleşti.,2
"Yine de, ön mühendislik daha önce gerçekleştirilmiştir.",Başlangıç dönemi olmadan mühendislik daha sonraki aşamalarda muhtemelen başarısız olacak.,1
"Sonuç olarak, hükümet karar vericileri ve yöneticileri, hedeflere ulaşmanın farklı yollarını göz önünde bulundurarak ve kararlara rehberlik edecek yeni bilgileri kullanarak yeni düşünce biçimlerini benimsemektedir.",Hükümet temsilcileri yaklaşımlarını değiştiriyor.,0
"Sonuç olarak, hükümet karar vericileri ve yöneticileri, hedeflere ulaşmanın farklı yollarını göz önünde bulundurarak ve kararlara rehberlik edecek yeni bilgileri kullanarak yeni düşünce biçimlerini benimsemektedir.",Hükümet temsilcileri farklı düşünerek güçlerini artırmaya çalışıyor.,0
"Sonuç olarak, hükümet karar vericileri ve yöneticileri, hedeflere ulaşmanın farklı yollarını göz önünde bulundurarak ve kararlara rehberlik edecek yeni bilgileri kullanarak yeni düşünce biçimlerini benimsemektedir.",Hükümet temsilcileri yaşam biçimlerini değiştirmeyi reddediyorlar.,2
"Vaka dosyalarının, İngilizce dışındaki bir dili okuyan müşteriler için tercüme edilmesi gerekebilir.",Vaka dosyalarının sadece ingilizce olmasına izin verilir.,2
"Vaka dosyalarının, İngilizce dışındaki bir dili okuyan müşteriler için tercüme edilmesi gerekebilir.",Dava dosyaları Çince veya Rusça dilinde konabilir.,1
"Vaka dosyalarının, İngilizce dışındaki bir dili okuyan müşteriler için tercüme edilmesi gerekebilir.",Dava dosyaları farklı dillerde sunulabilir.,0
Şu anda yolda veya planlanmakta olan diğer çabalar şunları içerir:,Çabalarımızın çoğunluğu şimdiden sonuca yönelmiş durumda.,1
Şu anda yolda veya planlanmakta olan diğer çabalar şunları içerir:,Gelecek için planlanmış başka hiçbir şeyimiz yok.,2
Şu anda yolda veya planlanmakta olan diğer çabalar şunları içerir:,Önceden planladığımız bir şey var.,0
"Kısa zaman dilimleri, bilgisayar dosyalarının asılları ve ihtiyaç duyulan belgelere erişim eksikliği gibi faktörleri de dahil edin.",IBM'den bilgisayar dosyalarını silmişlerdi.,1
"Kısa zaman dilimleri, bilgisayar dosyalarının asılları ve ihtiyaç duyulan belgelere erişim eksikliği gibi faktörleri de dahil edin.",Orijinal bilgisayar dosyalarını sildiler.,1
"Kısa zaman dilimleri, bilgisayar dosyalarının asılları ve ihtiyaç duyulan belgelere erişim eksikliği gibi faktörleri de dahil edin.",Tüm orijinal dosyaları tuttular.,1
"Sonrasında, ilk ziyareti yapmış olan aynı temsilci, soruları cevaplamak ve şikayet örneğinde not edilen sorunları tartışmak için yeni sağlayıcıyı yeniden ziyaret eder.",Temsilcinin ziyareti bir saat sürdü.,1
"Sonrasında, ilk ziyareti yapmış olan aynı temsilci, soruları cevaplamak ve şikayet örneğinde not edilen sorunları tartışmak için yeni sağlayıcıyı yeniden ziyaret eder.",Milletvekili tarafından bir ziyaret gerçekleşti.,1
"Sonrasında, ilk ziyareti yapmış olan aynı temsilci, soruları cevaplamak ve şikayet örneğinde not edilen sorunları tartışmak için yeni sağlayıcıyı yeniden ziyaret eder.",Hiç ziyaret almadık.,2
"Tasarruf sadece varlık stokunu etkilemekle kalmaz, dolayısıyla varlık da tasarruf etme tercihini etkiler.",Bir insanın birikim yapıp yapmama tercihi varlığından etkilenir.,0
"Tasarruf sadece varlık stokunu etkilemekle kalmaz, dolayısıyla varlık da tasarruf etme tercihini etkiler.",Varlık ve birikimler herhangi bir şekilde normal olarak ilişkili değildir.,2
"Tasarruf sadece varlık stokunu etkilemekle kalmaz, dolayısıyla varlık da tasarruf etme tercihini etkiler.",Zengin insanların kazançlarının büyük bir kısmını biriktirmeleri daha olasıdır.,1
"Örneğin, çalıştığımız bir örgüt, şirketin hızlı bir şekilde bünyesine yeni işletmeler almasını ve artan işletme ihtiyaçlarını karşılayacak şekilde yeniden yapılanmasını gerektiren iki birleşme geçirmiştir.",İki birleşme olmasına rağmen şirketin şirket hiyerarşisinde yeniden yapılandırmaya gitmesine hiç gerek yoktu.,2
"Örneğin, çalıştığımız bir örgüt, şirketin hızlı bir şekilde bünyesine yeni işletmeler almasını ve artan işletme ihtiyaçlarını karşılayacak şekilde yeniden yapılanmasını gerektiren iki birleşme geçirmiştir.",İki şirketi bir kuruluş içinde birleştirmek ve yeniden yapılandırmak kaotik bir çalışma alanına sebep oldu.,1
"Örneğin, çalıştığımız bir örgüt, şirketin hızlı bir şekilde bünyesine yeni işletmeler almasını ve artan işletme ihtiyaçlarını karşılayacak şekilde yeniden yapılanmasını gerektiren iki birleşme geçirmiştir.",İki tane birleşme geçiren bir şirketi inceledik ve onların iş taleplerini karşılamak için çabucak yeniden yapılandırma yapmak zorundaydık.,0
"tasarım, seyahatin gerçekleştiği doğrulanmadan önce ödemeye yetki verileceğinden endişeliydik.",Ödemenin sonsuza dek süreceğini biliyorduk.,1
"tasarım, seyahatin gerçekleştiği doğrulanmadan önce ödemeye yetki verileceğinden endişeliydik.",Ödemenin bildirimden önce gidebileceğini düşünmüştük.,0
"tasarım, seyahatin gerçekleştiği doğrulanmadan önce ödemeye yetki verileceğinden endişeliydik.",Ödemenin çok erken gidebileceğini düşündük ve dolandırılacağız.,0
Bu işletmelerde teknoloji iş süreçleri ile oldukça iç içe geçmiştir çünkü teknoloji sadece bir araç olarak değil iş açısından destekçi olarak görülmektedir.,Gelişmiş Planlama Yazılımı işletmelerin odaklandığı anahtar teknolojilerden biri.,1
Bu işletmelerde teknoloji iş süreçleri ile oldukça iç içe geçmiştir çünkü teknoloji sadece bir araç olarak değil iş açısından destekçi olarak görülmektedir.,"Teknoloji sadece bir araç, iş yapmayı sağlayan bir şey değil.",2
Bu işletmelerde teknoloji iş süreçleri ile oldukça iç içe geçmiştir çünkü teknoloji sadece bir araç olarak değil iş açısından destekçi olarak görülmektedir.,Bu işletme teknolojiye büyük bir önem vermektedir.,0
Literatürde sıklıkla yer alan iki kavram gelecekteki araştırmaları bilgilendirme konusunda faydalı olabilir.,Literatür örnekleri nasıl test ettiğimizi değiştirebilir.,1
Literatürde sıklıkla yer alan iki kavram gelecekteki araştırmaları bilgilendirme konusunda faydalı olabilir.,Literatür gelecekteki araştırmayı değiştirebilir.,0
Literatürde sıklıkla yer alan iki kavram gelecekteki araştırmaları bilgilendirme konusunda faydalı olabilir.,Değişen araştırmalar açısından yapılacak başka bir şey yok.,2
"Kutulardan oluşan çizgiler birleştirilen tüm postacıların refah seviyesini gösterir ve elmastan oluşan çizgiler, işi başka bir tarafa kaydırmanın teknik kayıplarını (eğer negatif ise) gösterir.",Çizgiler posta servislerinin refahlarının %10 olduğunu gösteriyor.,1
"Kutulardan oluşan çizgiler birleştirilen tüm postacıların refah seviyesini gösterir ve elmastan oluşan çizgiler, işi başka bir tarafa kaydırmanın teknik kayıplarını (eğer negatif ise) gösterir.",Çizgiler rotadan başka bir şey göstermiyor.,2
"Kutulardan oluşan çizgiler birleştirilen tüm postacıların refah seviyesini gösterir ve elmastan oluşan çizgiler, işi başka bir tarafa kaydırmanın teknik kayıplarını (eğer negatif ise) gösterir.",Satırlar tüm posta gönderilerinde ne kadar refah olduğunu göstermektedir.,0
"Risk değerlendirmesine göre, Centrelink hak sahiplerini ve çalışanları gelir raporlaması gereklilikleri hakkında eğitmeyi hedefleyen bir dizi özel önlem stratejisi geliştirdi.",Centrelink sorunu nasıl ele alacağını bilemedi.,2
"Risk değerlendirmesine göre, Centrelink hak sahiplerini ve çalışanları gelir raporlaması gereklilikleri hakkında eğitmeyi hedefleyen bir dizi özel önlem stratejisi geliştirdi.",Centrelink'in  insanlara gelirlerini nasıl bildireceklerini öğretmek konusunda bir çok stratejisi vardı çünkü devlet hatalardan çok para kaybediyordu.,1
"Risk değerlendirmesine göre, Centrelink hak sahiplerini ve çalışanları gelir raporlaması gereklilikleri hakkında eğitmeyi hedefleyen bir dizi özel önlem stratejisi geliştirdi.",Centrelink'in insanlara gelirlerini nasıl raporlamaları gerektiğini öğretmek konusunda birçok stratejisi vardı.,0
"Bu, tasarımın şirketler için yapılan sunumlarını daha çok daha maliyetli hale getirdi, sunum aşaması için ürünün temsili prototipini oluşturmak için üretim ekipmanları ve kalıpları yatırımları gerektirdi.",O zaman tasarımın nasıl çalıştığını gösterebilirler.,1
"Bu, tasarımın şirketler için yapılan sunumlarını daha çok daha maliyetli hale getirdi, sunum aşaması için ürünün temsili prototipini oluşturmak için üretim ekipmanları ve kalıpları yatırımları gerektirdi.",Şirkete yeni fabrikalar inşa etmenin akıllıca olmadığını gösterebilirler.,1
"Bu, tasarımın şirketler için yapılan sunumlarını daha çok daha maliyetli hale getirdi, sunum aşaması için ürünün temsili prototipini oluşturmak için üretim ekipmanları ve kalıpları yatırımları gerektirdi.",Yatırımların etkisini nasıl gösterecekleri konusunda hiçbir fikirleri yok.,1
Güney Carolina'nın işbirlikçi çabaları ertesi yıl başka bir başarı elde etti.,Güney Carolina'da kimse birlikte çalışmadı.,2
Güney Carolina'nın işbirlikçi çabaları ertesi yıl başka bir başarı elde etti.,SC beraber çalıştı.,0
Güney Carolina'nın işbirlikçi çabaları ertesi yıl başka bir başarı elde etti.,Güney Karolina'daki demokratlar ve cumhuriyetçiler birlikte çalışıyor.,0
"Bir Yönetim Kurulu yetkilisine göre Kurulun bölüm 605 (b) sertifikaları, Küçük İşletmeler İdaresi Başkanlığı (SBA) Savunuculuk Baş Danışmanı için ayrı olarak sağlanmamıştır.","Kurul, SBA sertifikalarını vermedi ve bunu değerlendiricinin ofisine bıraktı.",1
"Bir Yönetim Kurulu yetkilisine göre Kurulun bölüm 605 (b) sertifikaları, Küçük İşletmeler İdaresi Başkanlığı (SBA) Savunuculuk Baş Danışmanı için ayrı olarak sağlanmamıştır.","Kurul, KİY sertifikasını vermedi.",0
"Bir Yönetim Kurulu yetkilisine göre Kurulun bölüm 605 (b) sertifikaları, Küçük İşletmeler İdaresi Başkanlığı (SBA) Savunuculuk Baş Danışmanı için ayrı olarak sağlanmamıştır.","Kurul, isteyen herkese her gün SBA sertifikası dağıttı.",2
"Otel ve belirli diğer ücretler için bir eşleşme gerçekleştiğinde, gerçek seyahatin bir doğrulaması yapılacaktır.",Çoğu ulusal otel zinciri kredi kartıyla ödeme kabul ediyor.,1
"Otel ve belirli diğer ücretler için bir eşleşme gerçekleştiğinde, gerçek seyahatin bir doğrulaması yapılacaktır.",Seyahatin kendisi otel masraflarıyla doğrulanabilir.,0
"Otel ve belirli diğer ücretler için bir eşleşme gerçekleştiğinde, gerçek seyahatin bir doğrulaması yapılacaktır.",Bir yolculuğun gerçekleşip gerçekleşmediğini doğrulamanın hiçbir yolu yok.,2
"Örneğin, ziyaret ettiğimiz bir ülkenin başkenti 600'den fazla yazılım şirketine ev sahipliği yapıyor.",Başkentler yazılım şirketleri için en iyi yerler.,1
