premise,hypothesis,gpt_label
A pessoa é encorajada a explorar seu potencial e iniciar uma semana intensa de treinamento,A pessoa é desencorajada a explorar seu potencial e iniciar uma semana de treinamento,2
Uma enfermeira está presente e a previsão de publicação dos editais é amanhã,A enfermeira tem cabelo castanho.,1
Uma mulher está abotoando um casaco,A mulher está desabotoando um casaco.,2
Soldados estão alinhados para comemorar o dia da independência,O dia da independência é um feriado nacional.,1
Não há nenhuma mulher loira com chapéu de palha em pé ao lado de um carrinho de sorvete,Não há nenhuma loira de chapéu perto de um carrinho de sorvete,0
O atleta está participando de um arremesso de peso em uma olimpíada,O atleta está assistindo a olimpíada de casa,2
Uma mulher está praticando ioga ao pôr do sol na areia,A mulher está em sua casa assistindo televisão.,2
A pessoa é encorajada a explorar seu potencial e iniciar uma semana intensa de treinamento,A pessoa está começando uma semana de treinamento intensivo,0
A energia elétrica não deve ser interrompida durante a pandemia,"Durante a pandemia, a energia elétrica deve permanecer ininterrupta.",0
O gato está comendo ração de um prato,O gato está se alimentando.,0
Duas crianças estão sorrindo enquanto brincam no tapete da sala,As crianças estão brincando no tapete da sala.,0
Algumas crias de cachorro estão com sede,Há filhotes de cachorro buscando água,0
Três gatinhos estão se divertindo em um jardim florido,Gatinhos estão brincando entre flores,0
O menino de patins está deslizando na pista,O menino gosta de jogar futebol.,2
Uma mulher está partindo uma corrente com um machado,A mulher está usando um chapéu enquanto trabalha.,0
Uma criança está correndo atrás de uma bola em um campo de futebol,Uma criança está perseguindo uma bola no campo de futebol,0
Um gato com pelagem branca e laço azul está deitado no sofá,Existe um gato branco no sofá.,0
Uma turma de jovens está disputando uma partida de vôlei na areia da praia,Os jovens estão usando uniformes azuis para a partida de vôlei,1
A garota está equilibrando-se em um monociclo sobre uma ponte de corda,A garota não está em uma ponte de corda e nem está em um monociclo,2
Um homem está dirigindo um carro para o fogo,O homem está usando um casaco enquanto dirige o carro,1
Um estudo afirma que jogar videogame exige mais engajamento intelectual e criatividade do que a leitura de um livro,Jogar videogame requer alto engajamento intelectual e criatividade.,0
Uma bola vermelha está sendo chutada por uma criança que está brincando no parque,Uma criança está brincando com uma boneca no parque,0
Dois pintores estão pendurados na lateral do arranha-céu,Dois homens estão limpando as janelas do arranha-céu,0
Não tem nenhum gato arranhando um sofá,Um cachorro está mordendo um sofá,0
O cachorro está saltando sobre uma poça de água,O cachorro está pulando um obstáculo que é uma poça de água,0
O garoto da camisa vermelha está desenhando,O garoto da camisa vermelha quer ser artista quando crescer.,1
Ninguém está agitando uma garrafa de molho de soja com uma colher,Uma garrafa de molho de soja não está sendo agitada com uma colher,0
Um menino de três anos responde que tem chocolate no coração quando questionado sobre o que há nele,O menino de três anos acredita ter chocolate no coração,0
Um estudo revela que alguns brasileiros se tornam milionários diariamente,Os brasileiros estão entre as pessoas mais ricas do mundo,1
Um garotinho está usando uma camiseta azul e está correndo em um parque infantil,O garotinho tem cabelo castanho,2
Os pisos emborrachados vermelhos e cinzas cobrem uma área de lazer repleta de brinquedos infantis coloridos,A área de lazer tem um chão de borracha vermelho e cinza,0
Um indivíduo está vestindo um suéter vermelho e caminhando descalço no campo de futebol,Existe uma pessoa caminhando descalça no campo de futebol e ela está usando um suéter vermelho.,0
Os jovens não estão vestindo moletons cinzas e não estão correndo,Os jovens estão vestidos com algo que não são moletons cinzas,0
Uma mão é vista descartando uma garrafa de plástico em uma lixeira,A garrafa de plástico está sendo jogada em uma lixeira por uma mão,0
Dois homens jovens estão competindo em uma partida de boxe,Dois jovens estão em uma competição de boxe,0
"Utensílios de cozinha, incluindo tábuas, porta copos e taças, estão sobre a mesa","Tábuas, porta copos e taças estão sobre a mesa.",0
Uma costureira está modelando um tecido laranja em uma mesa de costura,A costureira está costurando um tecido azul.,2
Uma menina loira de vestido vermelho está saltando para fora de um balanço azul,Uma menina loira de vestido azul está sentada num balanço vermelho.,2
Uma mulher está correndo acompanhada de um personal trainer,A mulher está correndo sozinha,2
O texto apresenta um conteúdo alternativo relacionado à física,O texto contém informações sobre um tema diferente da física convencional,0
Profissionais estão usando máscaras e roupas de proteção,Profissionais de saúde estão usando luvas cirúrgicas,1
Uma mulher está espremendo uma espinha em seu rosto enquanto uma explicação ao lado detalha a formação de acnes,Uma mulher está aplicando maquiagem enquanto uma explicação ao lado detalha a formação de acnes,0
"Um filhote de tamanduá está em um viveiro, cercado por pedaços de madeira e cobertores",O filhote de tamanduá gosta de comer formigas,1
"Uma corrente e um pingente, ambos banhados a ouro, possuem pedras de zircônia incrustadas",A corrente e o pingente possuem pedras de zircônia e são feitos de ouro,0
Membros do movimento estão formalizando uma solicitação contra o aumento das tarifas de ônibus,O movimento está apoiando o aumento das tarifas de ônibus,2
O mês mundial de combate ao câncer de próstata está sendo divulgado,O mês mundial de conscientização do câncer de mama está sendo divulgado,2
Um garoto está calçando botas de neve e segurando um esqui azul ao lado de uma menina de blusa rosa e luvas roxas,Um garoto está descalço e sem equipamentos de esqui ao lado de uma menina de blusa verde e luvas azuis,2
Uma louça cheia de brigadeiros está sobre uma mesa de madeira,"A mesa está vazia, sem brigadeiros",2
O avião é visto na pista com o hangar ao fundo,"O avião está voando alto, longe da pista e do hangar",2
O homem não está misturando molho em uma tigela,O homem está cortando verduras na tábua de cozinha,2
"O homem está tocando uma gaita, que é diatônica, e assobiando",O homem está fazendo música com uma gaita diatônica,0
Oito momentos de um jogo de boliche na capital foram compartilhados com colegas e seus familiares,O jogo de boliche na capital foi competitivo,1
Ciclistas e ônibus estão navegando através do trânsito frenético na metrópole,Ciclistas e ônibus estão enfrentando o trânsito agitado na grande cidade.,0
A chuva está caindo no rosto do garoto que está de casaco azul,O garoto de casaco azul está seco,2
O mês mundial de combate ao câncer de próstata está sendo divulgado,A conscientização sobre o câncer de próstata está sendo promovida,0
Uma garota está empunhando uma rede de borboletas e saltando atrás de uma mariposa,A mariposa voa em direção a uma flor próxima.,1
Um prato branco redondo tem sorvete de canela servido sobre uma tarte de maçã envolta por caramelo,O prato branco redondo contém uma sobremesa de sorvete de canela e tarte de maçã,0
Uma mulher está parada na beira de um penhasco,Uma pessoa está na borda de um penhasco.,0
Os foliões estão dançando na festa junina,Há pessoas dançando na festa,0
Os estudantes da turma posam juntos com um grande cartaz que contém informações sobre um campeonato,Os estudantes não têm um cartaz,2
Um garotinho está usando uma camiseta azul e está correndo em um parque infantil,O garotinho está parado e vestindo uma camiseta vermelha,2
"A frigideira contém queijo, bacon, milho e frango",A frigideira está vazia,2
Profissionais estão usando máscaras e roupas de proteção,"Os trabalhadores estão usando equipamentos de proteção, incluindo máscaras",0
"Dois gatos, um cinza e outro laranja, estão brincando despreocupadamente juntos no quintal",Não há gatos brincando no quintal.,2
"Várias crianças estão de mãos dadas em três fileiras, simbolizando os jovens beneficiados pelo projeto",As crianças estão na escola.,2
"Homens estão vestindo chapéus de palha e crachás de festival, olhando intrigados para algo no horizonte","Um grupo de homens, usando crachás de festival e chapéus de palha, está observando algo curioso à distância.",0
Um gato branco está saltando entre os galhos de uma floresta sombria,Um gato está saltando entre os galhos de uma floresta.,0
Um gato preto está pulando por um muro de pedras,O gato preto está pulando.,0
A veterinária está cuidando de dois cachorros doentes ao mesmo tempo,Dois cachorros estão sendo cuidados por uma veterinária,0
Uma pessoa está deslizando na água em um jet ski,Alguém está se divertindo em um jet ski na água,0
Os filhotes de cachorro nos cestos estão sendo usados como adereços para um comercial de televisão,Os filhotes de cachorro nos cestos estão brincando uns com os outros,1
Uma drusa de cristal enfeita a escrivaninha,A escrivaninha é desprovida de qualquer enfeite.,2
Não há nenhuma mulher lendo um livro sob a sombra de uma árvore em uma tarde de primavera,Há uma mulher lendo um livro sob a sombra de uma árvore em uma tarde de primavera,2
Da janela se vê uma chaminé branca e vermelha liberando fumaça,Não há chaminé liberando fumaça vista da janela.,2
Uma nota pública foi escrita pelo político sobre o acidente sofrido,A nota pública tratava da economia local.,2
Alunos estão nos corredores do colégio apresentando seus trabalhos de Ciências,Os alunos estão ansiosos para a apresentação dos seus trabalhos de Matemática.,1
"A atração infantil oferece várias atividades para as crianças, incluindo piscinas de bolinhas e escorregadores",As crianças têm várias atividades para se entreter na atração infantil,0
Um homem está distribuindo cestas básicas para as pessoas,O homem está vestindo uma camisa azul,2
Uma menina jovem está dançando e tocando o piano,Uma menina jovem está sentada em silêncio,2
O músico está de pé afinando seu violino diante da orquestra,Não há músico afinando seu violino,2
"Várias crianças estão de mãos dadas em três fileiras, simbolizando os jovens beneficiados pelo projeto",Nenhuma criança está de mãos dadas.,2
Não há ninguém lavando o carro,O carro é vermelho,0
Os jogadores de futebol não estão em campo e não estão vestindo suas camisas verde e amarelas,Os jogadores de futebol estão assistindo a um filme,1
Um homem está em um consultório médico tendo sua pressão arterial medida pelo médico,Um homem está em um ambiente médico recebendo um exame de pressão arterial de um profissional de saúde,0
Não existe nenhuma mulher cortando um bolo com uma espátula,Nenhuma mulher está usando uma espátula para cortar um bolo.,0
O secretário de saúde do Estado está dando entrevista,O funcionário do governo do Estado está falando para a mídia.,0
As dicas de arte estão sendo apresentadas em sequência,As dicas de arte estão sendo mostradas uma após a outra,0
O shampoo e condicionador estão dispostos na janela do box do banheiro,Existem produtos de higiene na janela do box do banheiro,0
"A pessoa está tirando uma selfie com a cabeça raspada, um braço apoiado nela e usando batom azul","A pessoa está tirando uma foto com seus longos cabelos soltos, sem batom",2
Pássaros voam em bando durante o entardecer sob um céu azul com poucas nuvens acinzentadas de tonalidades laranja,Pássaros estão voando juntos no céu ao entardecer,0
Canecas de chope estão sendo brindadas,Canecas de chope estão sendo lavadas em uma pia,1
"A atração infantil oferece várias atividades para as crianças, incluindo piscinas de bolinhas e escorregadores",Os pais estão acompanhando as crianças na atração infantil,1
Uma mulher está escalando uma cerca baixa,Uma mulher está pulando de uma cerca alta,2
Uma fogueira arde intensamente com brasas vermelhas e chamas amarelas e laranjas,Existe uma fonte de calor forte.,0
Canecas de chope estão sendo brindadas,As canecas de chope estão sendo mantidas em uma prateleira,0
Indivíduos vestindo roupas de frio estão sendo fornecidos com máscaras pela equipe do governo local,Ninguém está recebendo máscaras da equipe do governo local,2
Uma prova está sendo realizada em uma sala de aula,Não há atividades ocorrendo na sala de aula,2
A pessoa tem o cabelo preso em um rabo de cavalo com alguns cachos soltos ao redor da testa,A pessoa tem cabelo castanho.,1
O nascer do sol ilumina um campo florido,O campo florido está iluminado pelo sol,0
Um gato malhado está se divertindo com um novelo de lã desfiado em um tapete vermelho,Um gato malhado está se escondendo atrás de uma cortina,2
Cada foto foi detalhada nos recursos de acessibilidade,As fotos foram tiradas por um fotógrafo profissional,1
A menina está lendo um livro de histórias em sua cama antes de dormir,A menina tem um urso de pelúcia em sua cama,2
Um cavalo não está bebendo água,Um cavalo está comendo grama,2
Diversos sabores de refeições congeladas estão disponíveis para venda,Não há refeições congeladas disponíveis para venda,2
Um mini espantalho é feito de palha e retalhos,O mini espantalho é feito de metal e vidro,2
Duas garrafas do vinho tinto estão dispostas sobre uma mesa de madeira,Uma toalha vermelha está cobrindo a mesa de madeira,2
Ciclistas não estão pedalando em fila pela montanha acima,Os ciclistas estão alinhados enquanto sobem a montanha.,2
"Alunos estão sentados em cadeiras vermelhas com material didático aberto, enquanto os instrutores permanecem de pé","Os alunos estão sentados em cadeiras vermelhas, aguardando o início da aula.",1
Um gato branco e cinza está sentado na areia,Um gato branco e cinza está brincando com uma bola de lã.,2
O conjunto de jovens europeus está reunido ali,Um grupo de jovens da Europa está congregado no local.,0
Um bolo retangular está coberto com ganache e decorado com raspas de chocolate preto na lateral e topo,O bolo retangular possui cobertura de ganache e decoração de raspas de chocolate preto,0
As crianças ajudaram na limpeza do pátio da escola e os professores estão felizes por isso,As crianças não participaram da limpeza do pátio da escola.,2
Uma criança está deslizando pela areia dourada,A criança está deslizando no gelo,2
Uma mão é vista segurando uma pipa em direção a um arco-íris ao fundo,A pipa tem a forma de um pássaro.,1
Não tem nenhuma mulher interferindo,Uma mulher está interferindo,2
"Centenas de bebês estão sem pais, conforme relatado em jornais antigos",Muitos bebês foram relatados como órfãos em jornais antigos,0
A loja oferece semijoias banhadas em ouro com um ano de garantia,A loja vende também relógios banhados a ouro,1
Uma modelo posa com a mão esquerda no rosto vestindo um macaquinho floral,A modelo não está posando para a foto,2
"Duas mulheres, um homem e duas pequenas meninas estão reunidos ao ar livre de uma larga praça, diante de uma multidão de espectadores","Entre as pessoas reunidas na praça, há uma mulher com um vestido vermelho.",1
O senador está acompanhado de sua esposa,O senador e sua esposa estão vestidos formalmente,1
Os homens e as mulheres estão sendo reunidos próximos às mesas ao livre,Todos estão se reunindo em um ambiente fechado.,1
Uma criança está pintando usando a boca durante uma oficina,A criança não está pintando.,2
A mulher está alimentando um pássaro à beira de um lago,Há uma mulher perto de um lago cuidando de um pássaro.,0
"O escritório possui uma vista para um jardim com árvores verdes, bromélias e uma fonte de água corrente",O escritório tem uma mesa de madeira robusta,1
Um gato preto não está comendo ração do prato,O gato preto está comendo ração do prato.,2
Dois irmãos estão exibindo seus dentes manchados de vermelho e amarelo,Os irmãos estão segurando escovas de dentes,0
A janela da sala de estar está fechada.,A cortina da sala de estar está balançando com a brisa.,2
Um carro está de cabeça para baixo em meio ao caos,O carro está estacionado corretamente em um local tranquilo,2
"Um pai e sua filha, vestidos com máscaras e capas de heróis, estão olhando para o horizonte",Um homem e sua filha estão usando fantasias de super-heróis e olhando para o horizonte,0
Duas meninas estão relaxando na areia à beira do mar,As meninas estão se exercitando na academia,2
Várias pessoas estão navegando em um caiaque,Ninguém está praticando esportes aquáticos.,2
Uma mulher está picando alho,A mulher está descansando.,2
Uma mulher está folheando um livro com várias outras obras empilhadas ao fundo,A mulher está ao lado de uma janela enquanto folheia um livro.,1
Não tem nenhuma mulher bebendo café,Uma mulher está tomando café.,2
Uma menina está pulando enquanto joga tênis de praia com um instrutor,A menina está se divertindo enquanto joga tênis de praia.,0
Um homem está segurando um peixe que ele possivelmente pescou em um rio,Um indivíduo está com um peixe em suas mãos que ele pode ter pescado em um rio.,0
"Três adolescentes estão segurando seus celulares, com uma delas exibindo a tela da rede social",Adolescentes estão usando seus celulares,0
"Várias pimentas de cores verdes, laranjas e vermelhas estão reunidas",As pimentas estão agrupadas por cores,0
Não há nenhuma criança brincando no parquinho,O parquinho está vazio de crianças,0
Um donut é recheado com brigadeiro e coberto com creme de baunilha,O donut não tem creme de baunilha na cobertura,2
Os atletas estão manipulando a bola de vôlei,Os atletas estão jogando basquete,2
Um viajante solitário com um chapéu vermelho está atravessando um deserto de areias douradas,Uma pessoa com chapéu vermelho está em um deserto.,0
Um flyer anuncia o lançamento de vendas online de uma marca de roupas,A marca de roupas está encerrando suas atividades online.,0
Não há nenhuma mulher batendo uma panela sobre o fogão no quintal,Uma mulher está cozinhando no quintal usando uma panela no fogão,2
Nenhum garoto de bermuda está surfando nas ondas,Há um garoto de bermuda surfando nas ondas,0
Dois pacotes transparentes contendo casquinhas de brownie estão dispostos sobre uma bancada de madeira diante de uma parede preta,Casquinhas de brownie estão arrumadas em duas embalagens transparentes em uma bancada de madeira.,0
A cada compra o cliente recebe dois cupons de desconto,O cliente não recebe nenhum cupom de desconto após a compra,2
"Atletas se preparam para uma corrida, alongando-se sob a orientação de uma instrutora",Os atletas estão em uma pista de corrida.,0
"O caminhão de bombeiros, que é vermelho, está acelerando pela rua",O caminhão de bombeiros tem uma sirene barulhenta,1
"Três braceletes de argolas nas cores dourada, prata e rosê estão no braço da mulher",A mulher não está usando nenhum bracelete.,2
A receita proposta promete promover uma super-hidratação para prolongar a vida dos fios de cabelo,A receita sugerida promete aumentar a longevidade dos fios de cabelo através de hidratação intensiva.,0
Uma menina com características indígenas está sentada,A menina está em pé.,0
"Um mini hambúrguer artesanal de carne bovina é servido espetado por um palito gourmet, acompanhado de tomate cereja e alface americana",O mini hambúrguer é servido com um molho especial,2
Não há nenhum coelho saltando buracos,Diversos coelhos estão alegremente saltando buracos.,2
A vacinação está sendo realizada pelo sistema drive thru,As pessoas estão levando seus pets para vacinar no sistema drive thru,2
A janela da sala de estar está fechada.,A televisão na sala de estar está ligada.,2
"Um pacote de massa de pastel fresca, sem glúten e sem leite, está sobre uma mesa",A receita para a massa do pastel é antiga e foi passada de geração em geração.,2
"A bebida é um milkshake, adornado com chantilly, uma cereja e dois tubetes",O milkshake é feito de chocolate,1
Um polvo é visto no fundo do mar,Não há polvos no fundo do mar.,2
O homem está guardando o violão na estante,O homem tem um violão.,0
Oito momentos de um jogo de boliche na capital foram compartilhados com colegas e seus familiares,Os colegas e familiares viram oito momentos de um jogo de boliche na capital,0
Vários indivíduos se encontram em um campo de futebol para um torneio amador,Existe um torneio amador acontecendo em um campo de futebol,0
Um empreendedor rural está transferindo grãos de uma mão para a outra,O empreendedor rural está usando botas de borracha.,2
Uma mulher no palco está tocando fervorosamente seu violão,A mulher no palco está assistindo ao espetáculo.,1
Um gato está puxando a cortina e se pendurando nela,A cortina está sendo puxada por um gato,0
Um pesquisador vestindo uma luva cirúrgica está segurando um tubo de ensaio e colhendo uma amostra de água,Um pesquisador vestindo uma luva cirúrgica está manuseando um tubo de ensaio e coletando uma amostra de água,0
A escritora está procurando alguém para dispensar o editor do seu livro,A escritora está muito satisfeita com o trabalho do editor do seu livro,1
O treinador e dois jogadores comemoram abraçados após marcarem o gol da vitória,O treinador e dois jogadores estão usando uniformes azuis,1
Um gato branco e cinza está sentado na areia,Um felino está descansando na praia.,0
A pizza não está sendo cortada pelo homem,O homem está cortando a pizza,2
Uma mulher está parada diante de um espelho,Uma mulher está parada diante de uma janela,0
Uma guitarra está sendo dedilhada por um músico,Um músico está tocando piano,0
Vários indivíduos se encontram em um campo de futebol para um torneio amador,A equipe vencedora do torneio amador vai ganhar um troféu.,1
Uma criança vestida de camisa social está segurando um dado em sua mão direita,O garoto de camisa social tem um dado em sua mão direita,0
Um homem está observando o trânsito em frente à sua residência,O homem está usando uma camiseta azul,1
"Uma corrente e um pingente, ambos banhados a ouro, possuem pedras de zircônia incrustadas",A corrente e o pingente são de prata e não possuem pedras incrustadas,2
Um gato está se espreguiçando no sofá,O gato está no sofá se espreguiçando,0
O cartaz informa sobre as operações atuais da polícia durante a pandemia do novo Coronavírus,As operações atuais da polícia durante a pandemia de COVID-19 são informadas através de um cartaz,0
Uma modelo de perfil veste uma camisa branca transparente e carrega uma mochila preta,A modelo está posando para uma foto em uma passarela.,1
As mães estão segurando filhos no colo e uma delas está grávida,Uma mãe grávida está segurando um filho no colo.,0
Uma cadela está se divertindo com folhas e demonstrando um comportamento travesso,"A cadela está dormindo tranquilamente, sem brincar com as folhas.",2
Um gato branco está saltando entre os galhos de uma floresta sombria,O gato branco está com fome.,2
O secretário de saúde do Estado está dando entrevista,O ministro da saúde do país está dando uma entrevista.,0
Uma mulher possui um chip localizado atrás de sua orelha,A mulher tem medo de tecnologia.,0
Uma gaivota está voando sobre as ondas do oceano,A gaivota está procurando alimento enquanto voa,1
A mulher não está pintando uma tela de tecido,A mulher está pintando um quadro de tecido,2
Uma mulher está ralando o queijo com um utensílio,Existe queijo sendo ralado por uma mulher.,0
Um lagarto está posicionado sobre um afloramento rochoso cercado por galhos secos,O lagarto está em uma floresta úmida e densa,0
"Uma taça de milkshake é decorada com flocos, tubetes e chantilly",A taça de milkshake está vazia.,2
Uma mulher no palco está tocando fervorosamente seu violão,A mulher no palco é uma talentosa violonista.,1
O deputado possui uma foto do dia de seu casamento em seu acervo pessoal,O deputado tem uma foto de sua formatura em seu acervo pessoal,0
A mulher está alimentando um pássaro à beira de um lago,A mulher está usando um vestido azul.,1
O perfume tem vidro de cor preta com tampa preta,O perfume tem um aroma doce.,1
Uma mulher está usando um chapéu azul e sentada próxima a uma bicicleta rosa sobre a grama verde com o lago ao fundo,A mulher com um chapéu azul está sentada perto de uma bicicleta rosa no parque,1
A fragrância com embalagem transparente e tampa dourada está posicionada sobre uma textura e folhas douradas,A fragrância é um presente de aniversário para alguém.,1
Uma pequena garota está desenhando na praia com seu pai,A garota está desenhando um castelo na areia.,2
Visitantes e pesquisadores estão presentes no sítio geológico,O sítio geológico está vazio.,2
Um homem de pele branca está aplicando creme no seus rosto,O homem está pensando em algo enquanto aplica o creme.,1
Quatro potes de geléia de tomate estão dispostos na mesa da cozinha,Não há potes de geléia na mesa da cozinha,2
Uma mão é vista descartando uma garrafa de plástico em uma lixeira,Uma mão é vista retirando uma garrafa de plástico de uma lixeira,2
Um ciclista sem colete reflexivo está parado em uma bicicleta vermelha ao lado da ciclovia,Um ciclista está usando um colete reflexivo enquanto pedala na ciclovia,0
"Utensílios de cozinha, incluindo tábuas, porta copos e taças, estão sobre a mesa",A mesa está vazia.,2
Ciclistas e ônibus estão navegando através do trânsito frenético na metrópole,O trânsito na metrópole é causado por obras na estrada.,1
Um homem está temperando um bife,Um homem está cozinhando frango,2
Na sala há um quadro com uma linda pintura,Não há nenhuma arte na sala,2
As informações essenciais estão escritas no manual,O manual é de fácil compreensão.,1
Um sofá cinza adornado com almofadas está posicionado em uma sala,O sofá na sala é confortável.,1
Uma mulher está caminhando sob a neve,A mulher está sentada quentinha em casa.,2
Um homem está em um consultório médico tendo sua pressão arterial medida pelo médico,Um homem está lendo um livro enquanto aguarda sua vez no consultório médico,2
Uma praça central é conectada por cinco ruas e é cercada por vários prédios,A praça está lotada de pessoas hoje.,1
Alunos estão nos corredores do colégio apresentando seus trabalhos de Ciências,Não há alunos apresentando trabalhos de Ciências no colégio,2
Um tênis preto tem pedrarias na biqueira,Há pedras decorativas na ponta de um tênis preto,0
Uma mãe e seu filho estão sorrindo juntos para celebrar o aniversário do filho,A mãe e o filho estão tristes no aniversário do filho.,2
Uma nota pública foi escrita pelo político sobre o acidente sofrido,O político não comentou sobre o acidente,2
"A sala possui uma mesa decorada, uma planta, um puff e vários artigos decorativos",A sala tem uma janela grande com vista para o mar.,1
"Uma pessoa de blusa verde estampada está sentada em frente a uma grande árvore, usando óculos escuros e segurando o cabelo",A pessoa está ao ar livre.,2
Uma mulher está escalando uma cerca baixa,Uma mulher está em um parque com um caminho de pedras.,1
Os indivíduos não estão de pé ao lado de uma loja de doces,As pessoas não estão ao lado de uma loja que vende doces,0
Três palhaças estão se apresentando no espetáculo,Existem palhaças que estão se apresentando em um espetáculo,2
O homem não está misturando molho em uma tigela,O homem está misturando um molho em uma tigela,2
"Utensílios de cozinha, incluindo tábuas, porta copos e taças, estão sobre a mesa",A mesa é de madeira.,1
"Vários idosos estão acomodados nos bancos do parque, contemplando o pôr do sol",Alguns jovens estão jogando bola no campo ao lado do parque,2
Uma pesquisa revela que o maior fator de estresse no ambiente de trabalho é a descoberta de um erro cometido,A pesquisa indica que a principal fonte de estresse no trabalho é a sobrecarga de tarefas,2
Um prédio de apartamentos tem 15 andares,Existem 15 andares em um prédio de apartamentos,0
"Participantes estão sentados em cadeiras pretas em uma oficina, com o orientador e uma intérprete de Libras à frente",Os participantes estão em uma oficina tendo assistência de um intérprete de Libras.,0
Um menino de camisa azul está correndo imprudentemente ao redor da piscina,O menino de camisa azul está sentado calmamente ao lado da piscina,2
Os filhos da pessoa estão aproveitando as férias brincando com amigos e comendo pipoca,Os filhos da pessoa estão estudando ao invés de aproveitar as férias,2
Um personagem do filme fez muito sucesso,O personagem do filme tem cabelos castanhos,1
Não há nenhuma mulher loira com chapéu de palha em pé ao lado de um carrinho de sorvete,Uma mulher loira de chapéu de palha está vendendo sorvete,2
"Uma cumbuca preta contém nhoque de batata doce com ragu de rabada, agrião e brotos por cima",A cumbuca preta está vazia,2
Um pesquisador vestindo uma luva cirúrgica está segurando um tubo de ensaio e colhendo uma amostra de água,Um pesquisador sem luvas está segurando um tubo de ensaio e colhendo uma amostra de sangue,2
Os pés de uma modelo estão calçados com um sapato de verniz,A modelo tem um desfile de moda hoje.,1
Eu e minha mãe tiramos uma selfie enquanto ela segurava um buquê de flores amarelas,Nenhuma foto foi tirada.,2
Um pedaço de pão está sendo comido tranquilamente por um pássaro,O pedaço de pão está intacto,2
Oito momentos de um jogo de boliche na capital foram compartilhados com colegas e seus familiares,Nenhum momento do jogo de boliche na capital foi compartilhado com colegas e familiares,2
Uma mão está segurando uma arma,Alguém está em posse de uma arma.,0
Uma escultura de um veado sendo atacado por outros animais é cercada por muitas árvores,A escultura é feita de mármore.,1
Uma menina sorridente está vestida com um vestido preto floral e um casaco cor-de-rosa de tecido de pelo,A menina está usando um casaco cor-de-rosa,0
O cachorro está correndo atrás da bola no parque,O cachorro está dormindo no parque,2
O ministro da saúde é mostrado,O ministro da saúde está se escondendo,2
Um potinho com sorvete de laranja está sendo degustado pela senhora,A senhora está saboreando um sorvete de laranja.,0
Não tem nenhum gato arranhando um sofá,Um gato está arranhando um sofá,2
Uma garota nadando resgata o filhote assustado no meio do lago,O filhote está sendo salvo por uma menina que está nadando.,0
Um homem negro está aplicando colírio nos olhos,Um homem negro está usando um chapéu.,2
Uma pantera está se movendo silenciosamente,A pantera está fazendo muito barulho,2
Um atleta de badminton se reúne com três amigos,Quatro pessoas estão juntas.,0
Uma chaminé de fábrica está emitindo resíduos,A chaminé da fábrica está limpa e sem emissões,2
Um mix de brincos e piercings banhados a ouro estão cravejados com pedras de zircônias,Os brincos e piercings estão enfeitados com zircônias.,0
"Um salão está cheio de pessoas, algumas sentadas e outras de pé",Há pessoas sentadas e em pé no salão,0
O gato está comendo ração de um prato,O gato não está comendo nada.,2
Uma taça contendo um drink de morango está posicionada sobre uma mesa preta de madeira,A taça com o drink de morango está no chão.,2
Um prato branco redondo tem sorvete de canela servido sobre uma tarte de maçã envolta por caramelo,O sorvete de canela é a sobremesa favorita de alguém,1
Os pais estão observando suas trigêmeas recém-nascidas,Os pais estão discutindo quem vai trocar as fraldas das recém-nascidas,2
A escritora está procurando alguém para dispensar o editor do seu livro,A escritora está em busca de uma pessoa para substituir o editor de seu livro,0
Uma mulher está rasgando um casaco com uma tesoura,A mulher está usando uma tesoura para cortar papel,2
"Uma mulher negra, com uma expressão séria, está encostada em um objeto vermelho","Uma mulher negra, com uma expressão séria, está encostada em um objeto azul",2
Uma borboleta azul com asas brilhantes repousa sobre a flor vermelha,Uma borboleta de cor azul está sobre uma flor vermelha,0
Uma orquídea roxa está em um vaso claro,O vaso claro com a orquídea roxa está na janela da cozinha,0
"Alunas de balé, mães e professora prestam homenagem ao Outubro Rosa",As alunas de balé estão vestindo sapatilhas pink.,1
Uma ave cinzenta está se aproximando de um gato branco na floresta de pinheiros,Uma ave de cor cinza está perto de um gato branco na floresta de pinheiros,0
Duas crianças estão se divertindo juntas no parquinho,As crianças estão sozinhas em casa.,2
Pacotes de bombons de chocolate com banana e chocolate com amendoim sem açúcar estão dispostos sobre uma mesa,Bombons de chocolate com banana e amendoim sem açúcar estão disponíveis na mesa.,0
Um escorredor de louça de dois andares com vários compartimentos está localizado acima das pias,O escorredor de louça está na sala de jantar.,2
"Vários idosos estão acomodados nos bancos do parque, contemplando o pôr do sol",Não há idosos sentados nos bancos do parque,2
"Eu e minha noiva tiramos uma selfie durante nosso casamento, junto com fotos de família",As fotos do casamento não incluem a noiva e o noivo.,2
A loja oferece semijoias banhadas em ouro com um ano de garantia,As semijoias vendidas na loja são banhadas a ouro e têm garantia de um ano,0
Não há nenhuma mulher batendo uma panela sobre o fogão no quintal,Existem pessoas no quintal jogando bola,2
Uma mulher está parada diante de um espelho,Uma mulher não está parada diante de um espelho,2
A loja anuncia a possibilidade de encomendar brigadeiros,A loja tem uma grande variedade de doces.,1
Uma animação mostra um jornal emergindo de um celular branco segurado na mão,A animação não mostra nenhum celular,2
Um empreendedor sorridente está segurando um tablet,O empreendedor está com as mãos vazias.,2
Um garoto está pintando o quadro,O quadro está sendo pintado.,0
