premise,hypothesis,gpt_label
"Nejé chu riká ne asáli, ku we’kawá, ma ne ko’méa jípi be’áa. Cha ne lochéli.","Ayéna ne lochéli, ma ne ariká ko’méa be’áa ko’wáami.",1
"Nejé chu riká ne asáli, ku we’kawá, ma ne ko’méa jípi be’áa. Cha ne lochéli.","Ne mukusá níili lochéa nejé, a’líko ko’wáami ra’linéawachi ne simíki.",1
"A’lí jípi ko, ne mi ruyé mapu jípi ne nokí ku machíinaki nocháalachi jónsa.",Nokí ne ku ma’chínaki nochaalachi jonsa.,0
"A’lí jípi ko, ne mi ruyé mapu jípi ne nokí ku machíinaki nocháalachi jónsa.","Wabé ne chíbi olirúi, ma tási ne anáchaki risóa inília.",1
"A’lí jípi ko, ne mi ruyé mapu jípi ne nokí ku machíinaki nocháalachi jónsa.",Ke sinéti ne nátaki ku machinámia ne nocháalachi jónsa.,0
"Echi ko ranáiru bilé mili osá nayo ciento osá nayósa osá nayó ináraachi bamíbali, siné rikáachi bilé mili osá nayo ciento osá nayósa makói kima kói keré.",Tasi cho bilé mili kimaói ciento kimakósa makói bamíbali ináraachi ranáiru.,2
"Echi ko ranáiru bilé mili osá nayo ciento osá nayósa osá nayó ináraachi bamíbali, siné rikáachi bilé mili osá nayo ciento osá nayósa makói kima kói keré.",Diciembre mechá nawáli bilé mili osá nayo ciento osá nayosa makói inrárachi.,1
"Echi ko ranáiru bilé mili osá nayo ciento osá nayósa osá nayó ináraachi bamíbali, siné rikáachi bilé mili osá nayo ciento osá nayósa makói kima kói keré.",Échi ko ranáiru bilé mili kimakoi ciento osá nayosa makói nayó ináraachi bamíbali.,2
"Pe re’lebé ri’kibú ti me’chóala, sonoláchi mu o’kótisa bile rikamti simíraachi.",Je’ná me’chóala ko bilé sonoláchi o’kótima chiwisáa ka.,1
"Pe re’lebé ri’kibú ti me’chóala, sonoláchi mu o’kótisa bile rikamti simíraachi.","Échi me’óchaala ko tási chibi iré, wabé jiwéraka rachiná mapu riká níisare.",1
"Pe re’lebé ri’kibú ti me’chóala, sonoláchi mu o’kótisa bile rikamti simíraachi.",Échi me’chóala ko pachána rinichí bakí a’lí sonoláchi chewaká o’kótima.,0
"Bakóchi jonsa ne ku siméarua Texas, mapu a’lí echoná ne nawáki, a ne ruyéri mapu biléanachi ne siméa rua sontarusi nocháalachi Laughlin Air Force.",Waminá ne juláiru nochásia Bakóchi Texas anelíachi.,0
"Bakóchi jonsa ne ku siméarua Texas, mapu a’lí echoná ne nawáki, a ne ruyéri mapu biléanachi ne siméa rua sontarusi nocháalachi Laughlin Air Force.",Tási ne sinéti ra’éwi waminá Texas anelíachi.,1
"Bakóchi jonsa ne ku siméarua Texas, mapu a’lí echoná ne nawáki, a ne ruyéri mapu biléanachi ne siméa rua sontarusi nocháalachi Laughlin Air Force.",Echi sontarsi nuláami waminá Bakóchi Texas tamí julaliokuá mili waminá bilé ináraachi.,1
"Ralámuli we roaká bají ba’wí rikútiami, nalí ke me wési suwá ro’ása: echoná basochi ri’píala ko kúuchi kúruwi suwá, echonáta anakú jári, kulímuka jároka a’lí bajíka rikútami.",Kúuchi kúruwi ko bikéa kayamti rikútiami bajíli.,1
"Ralámuli we roaká bají ba’wí rikútiami, nalí ke me wési suwá ro’ása: echoná basochi ri’píala ko kúuchi kúruwi suwá, echonáta anakú jári, kulímuka jároka a’lí bajíka rikútami.",Kúuchi kúruwi ko pe taa rikútiami bajíli.,1
"Ralámuli we roaká bají ba’wí rikútiami, nalí ke me wési suwá ro’ása: echoná basochi ri’píala ko kúuchi kúruwi suwá, echonáta anakú jári, kulímuka jároka a’lí bajíka rikútami.","Suwába omáwali we wakichéa wiliké, a’lí tási bajíka omawáiru.",1
We’ká ra’íchali kiyá nirú biléana Ciudadchi.,Tási ne kipusú bilé ra’íchali ki’yá nirúami.,1
We’ká ra’íchali kiyá nirú biléana Ciudadchi.,We’ká nirú ra’íchali sontarusi kítira aniwáami.,1
We’ká ra’íchali kiyá nirú biléana Ciudadchi.,We’ká ra’íchali ki’yá nirúami aniwá.,0
"Echi riká e’peréka benelíwa, ma mu machí, mapuli abioni ma mu i’né.",Tási ne machí chu riká ju abioni melánalaka.,2
"Echi riká e’peréka benelíwa, ma mu machí, mapuli abioni ma mu i’né.",Abioni melália ka weká namúti benelíwa.,1
"Echi riká e’peréka benelíwa, ma mu machí, mapuli abioni ma mu i’né.","Chotaliaka abioni mela, kilii nerá ajarécho namúti benésimi.",1
Echi riká ne anináli mapu echoná ne sébali ju.,Tási ne machí kúmi nalí ju.,1
Echi riká ne anináli mapu echoná ne sébali ju.,Pe nalí ya ta ruli chu yena cháti ju.,1
Echi riká ne anináli mapu echoná ne sébali ju.,A ne machíki kúmi ne ju.,1
"Sontarsi nochálachi simáruli waminá Cuba, a’líko echoná jónsa a umpairu Rudolph Anderson.","Ké tási chewáiru abioni ra’tánisuwa, ke namú ikíli.",1
"Sontarsi nochálachi simáruli waminá Cuba, a’líko echoná jónsa a umpairu Rudolph Anderson.",Namúti re’pá ináraami banaká paíru.,1
"Sontarsi nochálachi simáruli waminá Cuba, a’líko echoná jónsa a umpairu Rudolph Anderson.",Wa’lu abioni re’pá máachi banaká pairu waminá Cuba mayo mechá.,0
"Echi kítira bachá rikó nejé newalá, mapu a’lí ne táa towí níili, pe a karú ne isíli alé, echi kiti ko nejé ya ku newalá.",Tási ne newalá chu riká níili mapu a’lí nejé táa ke.,1
"Echi kítira bachá rikó nejé newalá, mapu a’lí ne táa towí níili, pe a karú ne isíli alé, echi kiti ko nejé ya ku newalá.",Jípi a bijísi nejé a cha iníli.,1
"Echi kítira bachá rikó nejé newalá, mapu a’lí ne táa towí níili, pe a karú ne isíli alé, echi kiti ko nejé ya ku newalá.",Ne bachá rikó nejé ku newaláki.,0
"Tási tamí kaléli nejéko pe nóchami ke a’líko, chiriká níili, nejé mayé mapu echi riká níili, ma mu machí chótaachi bamíbali bilé mili kimakói ciento aminá besá makói, a’lí echi riká níili.",We karú oliwáami ke mapu chókami juko.,1
"Tási tamí kaléli nejéko pe nóchami ke a’líko, chiriká níili, nejé mayé mapu echi riká níili, ma mu machí chótaachi bamíbali bilé mili kimakói ciento aminá besá makói, a’lí echi riká níili.",¡tási nochali ke chótami níisuwa!,1
"Tási tamí kaléli nejéko pe nóchami ke a’líko, chiriká níili, nejé mayé mapu echi riká níili, ma mu machí chótaachi bamíbali bilé mili kimakói ciento aminá besá makói, a’lí echi riká níili.",We nóchali ke chókami níluwa a’líko.,1
Ké wési machíli kúmi simáma.,Si’néami machíli kúmi simíba.,1
Ké wési machíli kúmi simáma.,Tási wési machíli chu iyíri kalírili simáma.,1
Ké wési machíli kúmi simáma.,Tási machiká simíbali kúmi riká.,1
"Tási uméroli waminá Augusta anelíachi ripía, echoná e’peréami ko ayena a machíli mapu echi retéwi karú nokiméa riké ayenacho tosákami neráa riká simárunali.",Echoná e’pérami ko tási mayéli mapu otosámi ju.,1
"Tási uméroli waminá Augusta anelíachi ripía, echoná e’peréami ko ayena a machíli mapu echi retéwi karú nokiméa riké ayenacho tosákami neráa riká simárunali.",Echoná e’pereami ko ayena a machíli mapu ochókami ju.,1
"Tási uméroli waminá Augusta anelíachi ripía, echoná e’peréami ko ayena a machíli mapu echi retéwi karú nokiméa riké ayenacho tosákami neráa riká simárunali.",Echoná e’pereami ko tasi machíli mapu otosákami ju.,0
"Ayena, ga’lá ju, jenaí atí towíko.",Echi towí jenaí atíki.,1
"Ayena, ga’lá ju, jenaí atí towíko.",Okuá hora ju mapu échi ku nawáli.,1
"Ayena, ga’lá ju, jenaí atí towíko.",Échi rejói ke sinéti nawáli.,1
Televisionchi ajaré namútita i’néni.,Tumujé tási níwi televisión.,1
Televisionchi ajaré namútita i’néni.,Televisionchi ajaréta namúti i’néni.,0
Televisionchi ajaré namútita i’néni.,Noticias i’nékata muchúwi televisionchi.,1
"A’líko, chécho ku ra’ícháma Ramona yua.",Ke sinéti ne ra’ícha Ramona yua.,0
"A’líko, chécho ku ra’ícháma Ramona yua.",Uchécho siné me ra’ícha Ramona yua.,0
"A’líko, chécho ku ra’ícháma Ramona yua.",Ayena a kanílika ra’íchali.,0
"Pe a’líbi risóa ikíli waminá Cuba anelíachi, echi riká kayénali a'lí ch’jónsa waminá i’níka simíli Andrews Air Force en Washington anelíachi.",Makói mili pakótami suwíli waminá Cuba anelíachi mapu a’lí karú riká simáruli.,2
"Pe a’líbi risóa ikíli waminá Cuba anelíachi, echi riká kayénali a'lí ch’jónsa waminá i’níka simíli Andrews Air Force en Washington anelíachi.",Bilépi pakótami mukúli waminá cuba.,1
"Pe a’líbi risóa ikíli waminá Cuba anelíachi, echi riká kayénali a'lí ch’jónsa waminá i’níka simíli Andrews Air Force en Washington anelíachi.",Bilépi pakótami mukúli waminá cuba mapu a’lí karú riká simáruli.,2
"Echi ko je aníli…aníli…aníli kaléruami, mujé tási newaníli chu riká e’peréluwa, ke mu newaníli mapu riká nejé newaníli.",Mukíko aníli mapu ke bilé newaníili.,1
"Echi ko je aníli…aníli…aníli kaléruami, mujé tási newaníli chu riká e’peréluwa, ke mu newaníli mapu riká nejé newaníli.",Mukíko aníli mapu wabé machíli chu riká e’peréluwa.,2
"Echi ko je aníli…aníli…aníli kaléruami, mujé tási newaníli chu riká e’peréluwa, ke mu newaníli mapu riká nejé newaníli.","Tamí anéki mapu nejé tási newaníli chu riká e’peréluwa, a’lí chu riká najátopa.",1
"Pe kaléka tamí ra’íchili, mapu riká ne galabé neráa ripíki binóiko. ¿chu ne isíma?",Tási ne machíli chu riká oláma échi namúti yua.,1
"Pe kaléka tamí ra’íchili, mapu riká ne galabé neráa ripíki binóiko. ¿chu ne isíma?",Tási ne machí chu riká ne nocháma echi yua.,1
"Pe kaléka tamí ra’íchili, mapu riká ne galabé neráa ripíki binóiko. ¿chu ne isíma?",¡ne sébali machíli chu riká oláma!,2
"Pe bilé minuto tamí chiliwé, pe ripuná, nejé ma ku simí.",Ma a’lú ju jípi sinépi neráa ne siméa.,1
"Pe bilé minuto tamí chiliwé, pe ripuná, nejé ma ku simí.",Jenaí bilé minuto newalé nejé.,1
"Pe bilé minuto tamí chiliwé, pe ripuná, nejé ma ku simí.",Bilé minúto olaká ku ne cha’piméa kíni natáala.,1
"Waminá Washington ne simíli, nalí tási ne nawáki mapu o’ná ne juláiru, ke ne a’lá nejéwaki.",Ke sinéti ne ra’erá Washington D.C.,1
"Waminá Washington ne simíli, nalí tási ne nawáki mapu o’ná ne juláiru, ke ne a’lá nejéwaki.",Waminá ne D.C. simíli walúala i’nésia.,1
"Waminá Washington ne simíli, nalí tási ne nawáki mapu o’ná ne juláiru, ke ne a’lá nejéwaki.",Waminá weká rejóliachi ne simíki.,2
Bile pekótami ke we rosákami chu’éami.,Mukíko ne simíraami chókami chu’éami ke.,1
Bile pekótami ke we rosákami chu’éami.,"Echi ko we rosákami ke, tási afromexicana níisa riké.",2
Bile pekótami ke we rosákami chu’éami.,Bilé mukíko wabé walíniami ke ajarécho kítira.,1
"Ariká, kíni onó ko ariká simí a’lí wa’lú basochi tamí léchi niwíili chocolate achéka.",Tata ko tamí lechi áli chocolate nasówaka pachá rulaachi maníamichi wiká.,0
"Ariká, kíni onó ko ariká simí a’lí wa’lú basochi tamí léchi niwíili chocolate achéka.",Tata ko bile baso léchi tamí ro’éli.,1
"Ariká, kíni onó ko ariká simí a’lí wa’lú basochi tamí léchi niwíili chocolate achéka.",Tata ko tási risencia tamí yáli mapu ne bajíma.,1
Echi nóchami ko namúti raláli mapu newalé,Echoná nóchaami ko ayenacho rewáli sinúcho wasá a’lí kalí mapu o’ná natétika e’perélima.,1
Echi nóchami ko namúti raláli mapu newalé,We’é a’lí suwába namúti ma ralirúami ke DOT kítira.,1
Echi nóchami ko namúti raláli mapu newalé,Ne simíraami bikéa millones natéli biléana we’é kalí yua raliwáa.,1
ma ranáirui echi kó,Echi ko buyéiri Diciembre mechá bamíbali osá makói mili waminá makói ináraachi.,1
ma ranáirui echi kó,Mayéiri mapu ma ranabóa.,1
ma ranáirui echi kó,Mayéiri mapu ke nawása riwéli.,1
"Mapu riká ne ju, wabé meká ne nawá.",A ne ruyéki mapu nejé ke machíli ch une isimí.,1
"Mapu riká ne ju, wabé meká ne nawá.",Nayósa makói bilé ciento neráa ne simúrika ga’lá newáki suwába namúti.,1
"Mapu riká ne ju, wabé meká ne nawá.",A ne machíli mapu nejé sebárili.,1
¿ácha mu tamí kipúma?,¿ácha mu tamí kipúma jípi ya?,0
¿ácha mu tamí kipúma?,¿Ácha mu uméro jípi ya kipúa?,0
¿ácha mu tamí kipúma?,A ne machí mapu mujé tási tamí kipusú.,1
"Mmm ¿tási? Mujéko aniyé mapumu ke newalá leerilo bile oselí, nalí ma wa’lú ju échi benéami skuelchi, ¿tási itéili bilé osirúami ba’ámi aníami?","¿Acha mu kalé Harry Potter osáala, ke tasi cha?",1
"Mmm ¿tási? Mujéko aniyé mapumu ke newalá leerilo bile oselí, nalí ma wa’lú ju échi benéami skuelchi, ¿tási itéili bilé osirúami ba’ámi aníami?","¿acha mu kalé oselí libros, ke mu ba’órire?",1
"Mmm ¿tási? Mujéko aniyé mapumu ke newalá leerilo bile oselí, nalí ma wa’lú ju échi benéami skuelchi, ¿tási itéili bilé osirúami ba’ámi aníami?",A ne mayé mapu suwába libro mapu mu leeriki we mu ba’órili.,1
"Ta abioni kanalá ju echonáti namúti echéluwa, nalí pe cha riká ikíli echoná tubochi jonsa mapu o’ná iwíla a’lí mapu o’ná simírocho.",Echi me’chóala ko iwiká chéwima.,1
"Ta abioni kanalá ju echonáti namúti echéluwa, nalí pe cha riká ikíli echoná tubochi jonsa mapu o’ná iwíla a’lí mapu o’ná simírocho.",Echi me’chóala ko taa ju a’lí ra’tábuami.,1
"Ta abioni kanalá ju echonáti namúti echéluwa, nalí pe cha riká ikíli echoná tubochi jonsa mapu o’ná iwíla a’lí mapu o’ná simírocho.",Tási nirú me’chóala ko pe botónibi.,1
"Je aní échi, tási chibi inílika, ma mu machí, binói ga’lá nátaka.","Echi ko je aníyé, wabé jiyáwika.",1
"Je aní échi, tási chibi inílika, ma mu machí, binói ga’lá nátaka.","Je aniyé, que chibi iré pe wi’libé isíka mu newásaka.",1
"Je aní échi, tási chibi inílika, ma mu machí, binói ga’lá nátaka.","Pe kilíi neráa isíki, je aniyé.",1
"Bisirente Kennedy je anéli abioni mélami, ralámuli galabé newásili.",Kennedy ko tasi mi machiyá aníli.,1
"Bisirente Kennedy je anéli abioni mélami, ralámuli galabé newásili.",Kennedy ko abioni melaami sontarsi yua ra’íchali.,0
"Bisirente Kennedy je anéli abioni mélami, ralámuli galabé newásili.",Kennedy ko abioni melaami yua ra’íchali.,2
"Nejéke je iníli, mapu riká ma ne suwíbala.","Makói minuto olaká ne suwiníma, je ni anéki.",1
"Nejéke je iníli, mapu riká ma ne suwíbala.","Je ni anéki, tási ne sinéti suwiníma.",1
"Nejéke je iníli, mapu riká ma ne suwíbala.","Je ni anéki, nokí ne suwinéki.",1
Nokí suwába ne osáki.,Nokí suwaba mapu aniwá nejé osáki,0
Nokí suwába ne osáki.,Tási ne chibi iníli ke namúti osayá.,1
Nokí suwába ne osáki.,Suwába nochali mapu newáiru ne osáki.,1
"Ke, echi ko bile mili kimakoi ciento inárachi nawáli, makói usáni bamíbi a’líko bilé mili kimakói ciento osá makoi usáni. Makói kímakoi, bachá rikó bilé mili kimakoi besá makoi inarachi.",Bilé inárachi enero mechá bamíbali bilé mili kímakoi ciento.,1
"Ke, echi ko bile mili kimakoi ciento inárachi nawáli, makói usáni bamíbi a’líko bilé mili kimakói ciento osá makoi usáni. Makói kímakoi, bachá rikó bilé mili kimakoi besá makoi inarachi.",Chótaachi bamíbali a’lí nawáli échi ko.,1
"Ke, echi ko bile mili kimakoi ciento inárachi nawáli, makói usáni bamíbi a’líko bilé mili kimakói ciento osá makoi usáni. Makói kímakoi, bachá rikó bilé mili kimakoi besá makoi inarachi.",Echi ko bilé mili kimakoi ciento nayósa makoi bikéa inárachi nawáli.,2
Ne wabé natéami ke suwába.,Sébali machináli binói chu uchulúpi ko’méa.,1
Ne wabé natéami ke suwába.,Tási nakiyé binói ko.,1
Ne wabé natéami ke suwába.,A ne wabé natéami rewáki.,0
"Mujé rijimála ko rosákami neráa simíroli, echi riká a simíroli.","Echi rijimála ko ne simíraami ba’óami chu’éami ke, suwaba echoná e’pereami kitira.",1
"Mujé rijimála ko rosákami neráa simíroli, echi riká a simíroli.",Mayéwi mapu rijimála ko rosákami ke.,0
"Mujé rijimála ko rosákami neráa simíroli, echi riká a simíroli.",Echi rijimála ko pe echiyirícho ke.,1
"Juli, wabé ochérami ke néko, tasi neje níimale échi onolá.",wa’lú bachá ju osámakoi kicháo bamíbali.,1
"Juli, wabé ochérami ke néko, tasi neje níimale échi onolá.",Rejói ko wabé taa ke mukí kítira.,1
"Juli, wabé ochérami ke néko, tasi neje níimale échi onolá.",Rejói ko wa’lú ke mukí kítira.,1
"Echi riká, nejé bineli ke kimakoi ciento osá makoi okuá, esbé si nikúirami ke, bilécho ko sinúcho nóchali newayé.",Tási wesi si nikúiruli.,1
"Echi riká, nejé bineli ke kimakoi ciento osá makoi okuá, esbé si nikúirami ke, bilécho ko sinúcho nóchali newayé.",Bilé rejói ko si nikúiruli ajaré nóchali nejáa mapu toroka sontarsi apeamii to.,1
"Echi riká, nejé bineli ke kimakoi ciento osá makoi okuá, esbé si nikúirami ke, bilécho ko sinúcho nóchali newayé.",Bilé rejói ko si nikúiruli nóchali nejáa.,1
"Jenaí ne atíki náta chu riká newába nochali, ma mu machí, tamí yua nocha, ma mu machí, tamí yonika acha ne umera nakulíwa.",Sébali ne machiyé mapu echi tási nawáma.,1
"Jenaí ne atíki náta chu riká newába nochali, ma mu machí, tamí yua nocha, ma mu machí, tamí yonika acha ne umera nakulíwa.",Nejéko nakósia nawáma mayéki.,2
"Jenaí ne atíki náta chu riká newába nochali, ma mu machí, tamí yua nocha, ma mu machí, tamí yonika acha ne umera nakulíwa.",Cha animéo ne mayéi tamí ra’ichála kítira.,1
"Juli, echi riká ju, tási anisare maputa ne suwába sébali newáki nochali.","A’lá ju, ajaré namúti tásita ga’lá newása.",0
"Juli, echi riká ju, tási anisare maputa ne suwába sébali newáki nochali.",Ne ga’lá sébali newába rua.,0
"Juli, echi riká ju, tási anisare maputa ne suwába sébali newáki nochali.","Ne ga’láta anibóa ruai oselí leeria, tási we’káka.",1
"A’lí, rokóo pe je iláru, tási ne uméro kochiyá.",Rokóo we ni nátaki tási ne umeroki kochiyá.,0
"A’lí, rokóo pe je iláru, tási ne uméro kochiyá.","We chati ne rimúka kochiyé, echi kit enejé tási umériki kochiyá.",2
"A’lí, rokóo pe je iláru, tási ne uméro kochiyá.",Rokóo nejé mapu riká kochí taa múchi.,0
Échi ko bilé namúti kítira a oláli mapu ku nimíma.,Échi ko a ku uméri kochí kawichí nirúami nimíkia.,2
Échi ko bilé namúti kítira a oláli mapu ku nimíma.,Échi ko binói we ku uméri nimía.,1
Échi ko bilé namúti kítira a oláli mapu ku nimíma.,Échi ko bawé taa wemi nichukéamtri ke.,1
Mapu riká tási sinéti namú aníiru.,Rejói ko suwába ruyeli mapu newaléli.,1
Mapu riká tási sinéti namú aníiru.,Tási ne namú anéri échi tamí tibúami kítira.,1
Mapu riká tási sinéti namú aníiru.,Isíni tási ne ruyelíwa.,1
"Echi riká ju, jenaíta e’peré.",Kíni kalíla jenaí wilíli.,2
"Echi riká ju, jenaíta e’peré.",Kita kalíla ko meká wilíli jenaí jónsa.,1
"Echi riká ju, jenaíta e’peré.",Kita kalíla ko okuá mazanachi wilíki.,1
"We jiyáwiti a’lí we sapuka ra’ícha, telefonochi ra’íchaka.",Ne kilíi chíloka ra’ícha.,1
"We jiyáwiti a’lí we sapuka ra’ícha, telefonochi ra’íchaka.",Pe telefonochi ra’ícha.,0
"We jiyáwiti a’lí we sapuka ra’ícha, telefonochi ra’íchaka.",Pe telefonochi ra’ícha.,1
"Tási ne newalá, nalí jiyáwiti neráa we ni majáa nili, nátaka mapu ne sinéwi siméa riké waminá benelíachi, a’lí rawé ke mapu wabé jiyáwikata simáruki.",Pe kilii ne atiké benelíami kítira nátaka kabú chotáma.,1
"Tási ne newalá, nalí jiyáwiti neráa we ni majáa nili, nátaka mapu ne sinéwi siméa riké waminá benelíachi, a’lí rawé ke mapu wabé jiyáwikata simáruki.","We ni nataka simíri, benelíachi ne simiyá.",1
"Tási ne newalá, nalí jiyáwiti neráa we ni majáa nili, nátaka mapu ne sinéwi siméa riké waminá benelíachi, a’lí rawé ke mapu wabé jiyáwikata simáruki.","We ni nataka simíri, ma ne chotama rika semátali echáalachi.",1
"Sita, echi ko mekabé betéili, St. Louis a’lí Jefferson City y St. Louis, MO.",Waminá Texas ne betéliki.,1
"Sita, echi ko mekabé betéili, St. Louis a’lí Jefferson City y St. Louis, MO.",Waminá Missoouri nejé betéili kalí sawarówachi.,0
"Sita, echi ko mekabé betéili, St. Louis a’lí Jefferson City y St. Louis, MO.",Wamí Missouri anelíachi ne asáli.,0
"Mulípi bakóchi ne ra’íchali, a’lí chijónsa ko waminá Laughlin Air Force Base, pe kulípi a irápuliri.",Echoná nocháliachi Aérea Laughlin ku érita wilíké pe téli.,0
"Mulípi bakóchi ne ra’íchali, a’lí chijónsa ko waminá Laughlin Air Force Base, pe kulípi a irápuliri.",Echoná nocháliachi Fuerza Aérea Laughlin sinibísi eráputa wilíli.,1
"Mulípi bakóchi ne ra’íchali, a’lí chijónsa ko waminá Laughlin Air Force Base, pe kulípi a irápuliri.",Echoná nocháliachi Fuerza Aérea Laughlin anelíachi makói mili sontarsi e’peré.,1
Pe chuwé rika newá.,Binoi mu machí chu iyíri yókirami kalé.,1
Pe chuwé rika newá.,Suwába nóchali ne katúika nakí.,1
Pe chuwé rika newá.,Ke ni si machí chu riká mu suwiníra.,1
"Re’pá inénali, a’lí echoná rewáli kúmi asáli Ramona a’lí echoná bayéli.",Bitichí ne bayéki Ramona.,1
"Re’pá inénali, a’lí echoná rewáli kúmi asáli Ramona a’lí echoná bayéli.",Ramóna ne ra’íchiki kúmi riká atiká.,0
"Re’pá inénali, a’lí echoná rewáli kúmi asáli Ramona a’lí echoná bayéli.",Tási ne nejéwiki ti Ramona.,1
"A’lí chiyénako échi Fuerza Aérea raláli bile SR71, a’lí A-12, echi rikáta nóchai échi CIA yua.",Échi sortarsi Fuerza Aérea anelíami makói osá nayó abioni raláli.,2
"A’lí chiyénako échi Fuerza Aérea raláli bile SR71, a’lí A-12, echi rikáta nóchai échi CIA yua.",Échi sortarsi Fuerza Aérea abioni raláli.,0
"A’lí chiyénako échi Fuerza Aérea raláli bile SR71, a’lí A-12, echi rikáta nóchai échi CIA yua.",Echi sontarsi Fuerza Aérea tási nóchali.,2
¿ko’chilá kunála ko pe rosákami chu’éami ke?,Ko’chilá ko bilé rejói chókami kunéami ju.,1
¿ko’chilá kunála ko pe rosákami chu’éami ke?,Ko’chilá ko kunéami ju.,0
¿ko’chilá kunála ko pe rosákami chu’éami ke?,Ko’chilá ko tási kunéami ju.,1
"Mapu a’lí ma pei cohérusili, tási nátali mapu wekáka ra’íchali, nalí si’nú neráa riká kayénali binói.",Échi ko tási che si’nú neráa níili.,1
"Mapu a’lí ma pei cohérusili, tási nátali mapu wekáka ra’íchali, nalí si’nú neráa riká kayénali binói.",Échi ko tási nátali mapu pe we’káka ra’íchali.,2
"Mapu a’lí ma pei cohérusili, tási nátali mapu wekáka ra’íchali, nalí si’nú neráa riká kayénali binói.",Echi ko ke sinéti ra’íliorui pasteli sa’pá na´ti newáraami.,1
"Kíni ra’té ko, we ga’labé re’malí ju.","Kíni ra’té ko, we ni kalé.",0
"Kíni ra’té ko, we ga’labé re’malí ju.",¡kíni ra’té ko chátri ju!,0
"Kíni ra’té ko, we ga’labé re’malí ju.",Kíni ra’té ko ra’isá aníami ju.,2
"Kini ko’chilá betélachi ne simíki echoná betélachi. Kunála ko pe nocha iyénali, wabé nátaka nóchali a’lí neje ko betélachi simíki.",Kíni chi’éla ko sontarusi yua nóchai.,1
"Kini ko’chilá betélachi ne simíki echoná betélachi. Kunála ko pe nocha iyénali, wabé nátaka nóchali a’lí neje ko betélachi simíki.",Kíni chi’ela ko ayenacho nochali newáli.,1
"Kini ko’chilá betélachi ne simíki echoná betélachi. Kunála ko pe nocha iyénali, wabé nátaka nóchali a’lí neje ko betélachi simíki.",Kíni rijimála ko ke sinéti ga’lá asáli.,1
"A ne natáma, ala ju, ne simí, che si’nú simiráale, nalí ne natása. ¡ajiba onorúam!",Nejé ko mayéki mapu a nakíipa checho si’nú tamí kítira.,0
"A ne natáma, ala ju, ne simí, che si’nú simiráale, nalí ne natása. ¡ajiba onorúam!",Echoná napawíkiliachi nejeko bilécho ra’icháma mayei tamí kítira.,1
"A ne natáma, ala ju, ne simí, che si’nú simiráale, nalí ne natása. ¡ajiba onorúam!",Ke che nakíipa riké mapu uche sinú siméa.,0
"Bilépi minuto simíraachi ma mesachi chewáli, ma biléchoko a’lá ju, kíni osáalachi jonsa cha’piká.",We na’kulíwi na’táala.,1
"Bilépi minuto simíraachi ma mesachi chewáli, ma biléchoko a’lá ju, kíni osáalachi jonsa cha’piká.","Pe na’kulíwa na’táala, tási machí mapu chu isimí.",1
"Bilépi minuto simíraachi ma mesachi chewáli, ma biléchoko a’lá ju, kíni osáalachi jonsa cha’piká.",Échi ko sinibísi nawá a’lí tási chibi aníami.,1
"Juu, pe ariká, ariká echoná bakíli a’liko mapu riká je aniyé ¿chu riká siro namúti?",Nárili chu riká síro echi namúti.,1
"Juu, pe ariká, ariká echoná bakíli a’liko mapu riká je aniyé ¿chu riká siro namúti?",Tamó nárili achata ma suwiní échi nochali osirúami.,1
"Juu, pe ariká, ariká echoná bakíli a’liko mapu riká je aniyé ¿chu riká siro namúti?",Échi ko tási namúti tamó náriki.,1
"A’líko pe kinána ma ne kulínaki ta chitúlami, a’lí rawé mapu riká tási suwíba.",We ne jiyáwiki a’lí ko sapú ne suwiníki.,1
"A’líko pe kinána ma ne kulínaki ta chitúlami, a’lí rawé mapu riká tási suwíba.",Okuá hora echoná ne asíbaki.,1
"A’líko pe kinána ma ne kulínaki ta chitúlami, a’lí rawé mapu riká tási suwíba.",Wilimina ne ku’línali ta chitúlami.,0
"Echi ko tuberculosis nayúli, nejé tásicho machiyé mapu chiriká ju.",Tási machíli mapu nokí mukúli tubierculosis nayúka.,1
"Echi ko tuberculosis nayúli, nejé tásicho machiyé mapu chiriká ju.",Tási machíli mapu tubierculosis nayúli.,0
"Echi ko tuberculosis nayúli, nejé tásicho machiyé mapu chiriká ju.",We a’lá machíli mapu tuberculosis nayúli.,2
"Machiká, waminá re’pá inárusa a’lí ke nirúlisa iwiká, a mi mukuméa, wamí re’páko ma cha rikácho ináro iwiká.",Motori jiwérala sinibí mi me’ama o’kótisaka.,1
"Machiká, waminá re’pá inárusa a’lí ke nirúlisa iwiká, a mi mukuméa, wamí re’páko ma cha rikácho ináro iwiká.",Chikócho ikí betéamicho newalé malí mili betéami.,1
"Machiká, waminá re’pá inárusa a’lí ke nirúlisa iwiká, a mi mukuméa, wamí re’páko ma cha rikácho ináro iwiká.",Wabé re’pá simíachi ku chiyenacho betámi nakí.,1
"We sapú ne chótali, piri, okuá kuruwi yua ne uché benéli ajarécho namúti echona.","Tási ne benériluri, pe kilíi ne benésika a’lí na machíki mapu a bachá simísimi.",1
"We sapú ne chótali, piri, okuá kuruwi yua ne uché benéli ajarécho namúti echona.","Okuá kúruwi nejé yua benéki, ralinéawachi nejé nocháma.",1
