question,gemma3_answer
དུམ་མཚམས་དེ་ལྟར་ན། རྡུལ་ཕྲན་གྱིས་འོད་ཁྲོད་ནས་ནུས་ཚད་ལྷག་མ་མེད་པར་བཟོ་བའི་གོ་རིམ་ནི་ཅི་ཞིག་ཡིན་ནམ།,4
ཅི་ཞིག་གི་རྡུལ་ཕྲན་གྱིས་འོད་རིགས་དབྱུང་དུ་འཇུག་གི་ཡོད་དམ།,1
དུམ་མཚམས་དེ་ལྟར་ན། མཇུག་མཐར་ཅི་ཞིག་གིས་ཤེལ་རྡོག་གི་ལས་ཀ་མཚམས་འཇོག་ཏུ་འཇུག་སྲིད་དམ།,1
གློག་ཞུའི་ཤེལ་རྡོག་གི་ཚབ་བྱེད་སྐབས་གཤམ་གྱི་ནང་དོན་གང་དག་ལ་རེག་ན་ཉེན་ཁ་ཧ་ཅང་ཆེན་པོ་ཡོད་དམ།,2
དུམ་མཚམས་དེ་ལྟར་ན། ཉིང་རྡུལ་ཁ་གྱེས་ན་ཅི་ཞིག་འབྱུང་གི་རེད་དམ།,1
གཤམ་གསལ་ནས་གང་དག་གིས་སའི་གོ་ལར་ཕྱིར་ཁ་པར་གཏོང་བར་ལྡོག་འཕྲོ་བྱེད་ཀྱི་ཡོད་དམ།,1
དེ་དག་དག་ནས་ཅི་ཞིག་མཁའ་ལྟ་རྒྱང་ཤེལ་གནམ་ལ་འཇོག་པར་སྤྱོད་ཀྱི་ཡོད་དམ།,2
དུས་འཁོར་རང་བཞིན་གྱི་དོན་རྐྱེན་གང་དག་ལ་དོ་སྣང་བྱས་ན་ད་གཟོད་དུས་ཚོད་འདས་པའི་གནས་ཚུལ་ལ་རྗེས་སྙེག་བྱེད་ཐུབ།,2
དུམ་མཚམས་དེ་ལྟར་ན། དོན་རྐྱེན་གྱི་ཕྱོགས་གང་ཞིག་ལ་ཞིབ་བསྡུར་བྱེད་པའི་དུས་ཚོད་སྤྱད་པ་ཡིན་ནམ།,2
དུམ་མཚམས་དེ་ལྟར་ན། གཤམ་གསལ་ཅི་ཞིག་རྒྱུན་ལྡན་གྱི་ཁྲིའི་ཤུལ་འཛིན་མཁན་གྱི་དཔེ་མཚོན་ཡིན་པར་ངོས་འཛིན་བྱེད་ཀྱི་ཡོད་དམ།,4
དུམ་མཚམས་དེའི་ནང་གསལ་གནས་ཚུལ་གསལ་བརྗོད་བྱས་པ་ལྟར་ན། Charlesདང་ཤོས་ཅི་ཞིག་བྱེད་མཁན་དེ་ཡིན་ནམ།,2
Trygvassonདམག་གྲུ་རུ་ཁག་ནི་རྒྱལ་ཁབ་གང་ནས་ཡོང་བ་ཡིན།,4
ལོ་རྒྱུས་ཐོག་འཇར་མན་གྱིས་དུས་ནམ་ཞིག་ལ་ཨེ་སི་ཐོ་ནི་ཡར་རིག་གནས་ཀྱི་ཤུགས་རྐྱེན་ཆེན་པོ་ཐེབས་ཡོད་དམ།,3
ཨེ་སི་ཐོ་ནི་ཡའི་སྐད་ཡིག་ལ་ཤུགས་རྐྱེན་ཐེབས་ཡོད་དམ།,1
དུམ་མཚམས་དེ་ལྟར་ན། ཡུལ་དེ་གའི་ཧིན་རྡིའི་སྐད་ཆ་བཤད་མཁན་གྱི་གྲངས་འབོར་དེ་རྒྱུ་རྐྱེན་གང་ཞིག་ལ་གཞིགས་ནས་འཕར་ཆག་བྱུང་བ་རེད་དམ།,2
གཤམ་གསལ་རྣམས་ནས་ཅི་ཞིག་ཧིན་རྡི་དང་ཨུར་རྡུའི་སྐད་ཡིག་ཏུ་འདོད་དམ།,3
གཤམ་གསལ་ནས་ཅི་ཞིག་གི་ཀོ་རི་ཡའི་གསལ་འབྱེད་དང་འབྲེལ་བའི་དངོས་དོན་ཏག་ཏག་མིན་ནམ།,3
དབྱངས་གསལ་ཡི་གེ་Hunmin Jeongeumདེ་མཇུག་མཐར་ཅི་ཞིག་ལ་བསྒྱུར་བ་ཡིན་ནམ།,2
དུམ་མཚམས་དེ་ལྟར་ན། སྐད་ཡིག་ཅི་ཞིག་ལེགས་སྦྱར་གྱི་སྐད་ཀྱི་ཤུགས་རྐྱེན་ཐེབས་ཡོད་དམ།,1
དུམ་མཚམས་དེ་ལྟར་ན། ལེགས་སྦྱར་སྐད་དེ་བཞིན་ཇི་ལྟར་བྱས་ནས་སྤྱོད་སྒོ་ཇེ་ཉུང་དུ་སོང་བ་ཡིན་ནམ།,2
དུམ་མཚམས་དེ་ལྟར་ན། གཤམ་གསལ་ནས་གཟའ་ཕུར་བུའི་ཐོག་གི་འཐེན་ཤུགས་དང་འབྲེལ་བ་ཡོད་པའི་འགྲེལ་བརྗོད་ཏག་ཏག་ཅིག་བྱེད་ཀྱི་ཡོད་དམ།,1
དུམ་མཚམས་དེ་ལྟར་ན། གཤམ་གྱི་བཤད་ཚུལ་གང་ཞིག་གིས་ཟླ་བའི་ཕྱི་ཤུན་རིམ་པའི་ཐད་ཏག་ཏག་འགྲེལ་བརྗོད་བྱེད་ཀྱི་འདུག་གམ།,4
དུམ་མཚམས་དེ་ལྟར་ན། ཟླ་བའི་ཐོག་གི་སྲ་ཤུན་མཐུག་ཤོས་གང་དུ་ཡོད་དམ།,1
དུམ་མཚམས་དེ་ལྟར་ན། གཤམ་གསལ་ནས་ཅི་ཞིག་མི་ཅི་རིགས་ཀྱིས་ཡིད་ཆེས་བྱེད་ཀྱི་ཡོད་དམ།,3
ཁྱེད་ཀྱིས་ཉི་མ་ནས་རྒྱང་ཐག་ཇི་རིང་དུ་འགྲུལ་བཞུད་བྱས་ཚེ་ཅི་ཞིག་སྲབ་ཏུ་འགྲོ་གི་ཡོད་དམ།,1
དུམ་མཚམས་དེ་ལྟར་ན། སའི་གོ་ལ་ནས་ཉི་མའི་ཆ་ཤས་ཅི་ཞིག་མཐོང་གི་ཡོད་དམ།,1
གཤམ་གྱི་ལྟ་ཚུལ་གང་དག་གིས་Copernicusརིག་པའི་གཞུང་ལུགས་ལ་ཁས་ལེན་པར་ཕན་པ་ཡོད་དམ།,1
སྤྱི་ལོ་1610ལོར་Galileo Galileiཡིས་གཤམ་གསལ་གྱི་ནང་དོན་གང་དག་ལ་ལྟ་ཞིབ་བྱས་ཡོད་དམ།,4
དུམ་མཚམས་དེ་ལྟར་ན། ཨེ་མ་ཛོན་གཙང་པོས་ཆུ་འགོ་གང་ནས་ལེན་བཞིན་ཡོད་དམ།,1
ཨེ་མ་ཛོན་གཙང་པོར་ཆེ་བསྟོད་གང་ཞིག་སྤྲོད་ཀྱི་མེད་དམ།,4
དུམ་མཚམས་དེའི་ནང་གསལ་གསལ་བརྗོད་བྱས་པའི་ལས་རིགས་ཁྲོད་ཝེ་ནི་ཛུ་ལ་བའི་མི་རིགས་ཆེས་ཉུང་ཤོས་གླ་གི་ཡོད་དམ།,1
དུམ་མཚམས་དེ་ལྟར་ན། གཤམ་གསལ་ཚན་ཁག་གང་ཞིག་གིས་ཝེ་ནི་ཛུ་ལ་བའི་མི་རིགས་ཆེས་མང་ཤོས་གླ་གི་ཡོད་དམ།,3
དུམ་མཚམས་དེ་ལྟར་ན། མཉམ་འདྲེས་ཀྱིས་སྐར་མས་ཅི་ཞིག་སྒྲུབ་ཏུ་འཇུག་གི་ཡོད་དམ།,3
གཤམ་གསལ་ནས་མཉམ་འདྲེས་ལྡོག་འཕྲོ་བཟོ་འཛུགས་ལ་ཅི་ཞིག་སྤྱོད་སྒོ་ཆེན་པོ་ཡོད་དམ།,2
རྫས་ཅི་ཞིག་གིས་ཆུ་གྲུབ་ཀྱི་ཡོད་དམ།,4
ནམ་ཞིག་ཆུའི་གྲུབ་ཆ་འགྱུར་སྐབས། ཅི་ཞིག་གཅིག་མཚུངས་གཅིག་མཚུངས་སུ་གནས་ཀྱི་རེད་དམ།,1
དུམ་མཚམས་དེ་ལྟར་ན། བཅའ་ཁྲིམས་ངེས་ཅན་ཞིག་བཙན་འགེལ་བྱེད་རྩིས་བྱེད་སྐབས་གཤམ་གསལ་གྱི་གནད་དོན་གང་དག་ནི་མངའ་སྡེ་བཅུ་གསུམ་ལ་མཚོན་ན་གནད་དོན་མ་ཡིན་ནམ།,2
དུམ་མཚམས་དེ་ལྟར་ན། གསར་བརྗེའི་དམག་འཁྲུག་གི་སྐབས་སུ་སྒྲོག་གཏམ་ཏག་ཏག་ཅི་ཞིག་གིས་དབུས་གཞུང་མཚོན་པར་བྱེད་ཀྱི་འདུག་གམ།,3
རང་བཙན་བསྒྲགས་གཏམ་གྱི་རྒྱབ་ལྗོངས་ཀྱི་ཡི་གེ་ཇི་ལྟར་བྲིས་ཡོད་དམ།,3
སེང་གྷ་པོར་གཤམ་གསལ་ནས་གང་ལ་སྐད་གྲགས་ཡོད་དམ།,1
Vanda Miss Joaquim ཅི་ཞིག་རེད་དམ།,2
དུམ་མཚམས་དེ་ལྟར་ན། ཨེ་འཇིབ་རྒྱལ་ཁམས་གསར་པའི་ཨེ་འཇིབ་ཀྱི་མིས་གྷི་ཛ་གཏོར་གཟུགས་མཆོད་རྟེན་གྱི་སྤུས་ཚད་ཅི་འདྲ་ཞིག་ལ་ཡ་མཚན་སྐྱེ་མི་སྲིད་དམ།,3
དུམ་མཚམས་དེ་ལྟར་ན། རྩ་གཟན་སེམས་ཅན་རྣམས་ཆར་ཆུ་དོན་གཉེར་བྱེད་པའི་ཆེད་དུ་གང་ནས་འགྲུལ་བཞུད་བྱེད་དགོས་སམ།,3
དུམ་མཚམས་དེ་ལྟར་ན། རྩ་གཟན་སེམས་ཅན་རྣམས་སྤྱི་ཟླ་བཞི་པའི་ཡས་མས་ཤིག་ལ་གང་ནས་ཐོན་འགྲོ་གི་ཡོད་དམ།,1
མཚོ་སེང་གི་བྱ་འགུལ་དེ་ཉིད་རྒྱལ་ཁབ་གང་ལ་བཙན་འཛུལ་བྱ་ཆེད་སྤེལ་བ་ཡིན་ནམ།,2
འཇར་མན་གྱིས་དབྱིན་ཇིར་འཇབ་རྒོལ་བྱས་པར་ཅི་ཞིག་ཟེར།,1
ཨི་ཌ་ལིའི་ཕྱོགས་ཀྱིས་ཨ་ཧྥེ་རི་ཁ་གླིང་གི་རྒྱལ་ཁབ་བཙན་བཟུང་བྱེད་པའི་འཆར་གཞིའི་དགོས་ངེས་ཀྱི་གོམ་རིམ་ཞིག་ཏུ་མ་བརྩིས་པ་ཅི་ཡོད་དམ།,1
དུམ་མཚམས་དེ་ལྟར་ན། ཨི་ཌ་ལའི་དམག་འཁྲུག་ཁྲོད་ཀྱི་དགོས་བྱ་གཙོ་བོ་དེ་གང་ཡིན་པར་འདོད་དམ།,1
སུ་ཞིག་གིས་བཙན་འཛུལ་པ་དང་ལྷན་དུ་གྲོགས་འདྲིས་ཀྱི་འབྲེལ་ལམ་བཙུགས་སམ།,1
Operation Dragoon ནང་དུ་ཚུད་པའི་མནའ་མཐུན་རྒྱལ་ཁབ་གང་དག་ཡོད་དམ།,1
ལག་རྩལ་གང་ཞིག་གིས་ཆུར་འཛུལ་དམག་གྲུ་ཆུ་འོག་ནས་འགྲུལ་བཞུད་བྱེད་འགོ་ཚུགས་པ་རེད་དམ།,1
ཐེངས་དང་པོའི་སྤྱོད་སྒོའི་སྐབས། ཆུ་འཛུལ་དམག་གྲུ་ཁྱབ་ཁོངས་ཅི་ཞིག་ལ་ཚད་བཀག་རེད་དམ།,2
དུམ་མཚམས་དེ་ལྟར་ན། སུ་ཞིག་གིས་གྲོས་མཐུན་གཏོང་གཤིག་བཏང་བ་རེད་དམ། ,4
དམར་དམག་གིས་གཤམ་གསལ་ནས་ཅི་ཞིག་བསྒྲུབ་མེད་དམ།,4
ཨི་ཌ་ལིའི་དམག་དཔུང་བཅུ་པའི་བཟོ་བཀོད་དོ་དམ་པར་དོན་དག་ཅི་ཞིག་བྱུང་ངམ།,3
Italo Balbo གང་དུ་བསད་འདུག་གམ།,4
དུམ་མཚམས་དེ་ལྟར་ན། གཤམ་གྱི་ནུས་རྩལ་གང་དག་ནི་བོད་ཀྱི་སྒོམ་གྲུབ་ཀྱི་གྲུབ་ཆ་གལ་ཆེན་དུ་གྱུར་ཡོད་དམ།,3
"""དུམ་མཚམས་དེ་ལྟར་ན། བོད་ཀྱི་སྒོམ་སྒྲུབ་""""ལྟེ་གནས་""""ཀྱི་དུས་སྐབས་སུ་འཁོར་ལོ་ཇི་ལྟར་ནུས་ལྡན་དུ་བསྒྱུར་དགོས་སམ།""",2
ལས་འཆར་དེའི་ཐོག་སུས་མཆོད་འབུལ་གྱི་གཞས་གཉིས་པ་བཏང་སོང་ངམ།,2
དུ་མཚམས་དེ་ལྟར་ན། ཟས་མཆོད་འབུལ་བའི་སྐབས་དེར་སུས་ཞིག་གིས་ཆོས་གཞས་བཏང་སོང་ངམ།,1
དགོང་དྲོའི་འཁྲབ་སྟོན་གཉིས་པ་དེ་གང་རེད་དམ།,2
Alessandro Safina རྒྱལ་ཁབ་གང་ནས་རེད་དམ།,4
དུམ་མཚམས་དེ་ལྟར་ན། གཤམ་གསལ་བསྒྲགས་གཏམ་ཅི་ཞིག་བདེན་པ་མ་རེད་དམ།,1
དུམ་མཚམས་དེ་ལྟར་ན། སུ་ཞིག་གིས་ཧ་ཅང་མི་བདེ་བའི་ཚད་ཀྱི་གནས་སྟངས་དེ་འབྲེལ་འགྲེལ་བརྗོད་བྱེད་འགོ་བཙུགས་སོང་ངམ།,2
མཚོ་རླུང་ཚུ་ན་མིས་རྐྱེན་བྱས་ཏེ་གློག་ཆད་པའི་དཀའ་ངལ་གང་དུ་འདུག་གམ།,1
དུམ་མཚམས་དེ་ལྟར་ན། ཏོང་གྷར་ཇི་ལྟར་བྱས་ནས་གློག་ཆད་པའི་དཀའ་ངལ་འཕྲད་འདུག་གམ།,4
ཉེན་རྟོག་པས་དུས་ནམ་ཞིག་ལ་ཁོ་ཚོའི་མྱུར་ཚད་རྟོགས་ཞིབ་མེ་མདའ་བཀོལ་ནས་Jonny Reidཡི་ཁ་ལོ་བའི་མྱུར་ཚད་ལ་ཚོད་འཛིན་བྱེད་ཐུབ་ཡོད་དམ།,3
དུམ་མཚམས་དེ་ལྟར་ན། ནེའུ་ཛི་ལན་ཌིའི་ཉེན་རྟོག་པར་Jonny Reidཡི་རླངས་འཁོར་མྱུར་ཚད་ཚོད་རྩིས་ཐུབ་རྒྱུར་ཅིའི་ཕྱིར་དཀའ་ངལ་འཕྲད་ཀྱི་ཡོད་དམ།,2
Butteདང་འབྲེལ་བ་ཡོད་པའི་ས་ཡོམ་གྱི་ལྟེ་གནས་དེ་གང་ན་ཡོད་དམ།,2
Abu Ghraibདུ་ཟིང་འཁྲུག་སྐབས་ཅི་ཞིག་བྱུང་བ་རེད་དམ།,1
ཅིའི་ཕྱིར་ཨི་རག་གི་བཙོན་ཁང་ལ་མིང་ཆད་ཐོབ་པ་རེད་དམ། ,4
Mauiཡི་དམག་འཁྲུག་དྲན་རྟེན་ཐང་ཆེན་ཐོག་དུས་སྟོན་ཅི་ཞིག་འཚོགས་འཆར་ཡོད་དམ།,3
མཇུག་མཐར་སུ་ཞིག་གིས་དུས་སྟོན་ཕྱིར་འཐེན་བྱས་པའི་སྐོར་ལ་འགྲེལ་བཤད་བྱས་པ་རེད་དམ།,1
སུ་ཞིག་གིས་Bishkekསྡེ་ཁུལ་མི་དམངས་རྣམས་ཐེངས་འདིའི་འཕྲོག་བཅོམ་ལ་འགན་འཁུར་དགོས་པར་འདོད་དམ།,3
སུ་ཞིག་གིས་ལྷོ་ཁུལ་ནས་ངོ་རྒོལ་བ་རྣམས་ལ་བཅོམ་འཕྲོག་བྱེད་མིར་ཉེས་འཛུགས་བྱས་སམ།,3
ནམ་ཞིག་Ringཉོ་ཚོང་ལ་འཕེལ་རྒྱས་བྱུང་ངམ།,2
Jamie Siminoff ནམ་ཞིག་ Ring འགོ་འཛུགས་བྱས་སམ།,1
Reading Rainbow ལེའུ་རེ་རེས་བྱིས་པ་ཚོར་ཅི་ཞིག་ལ་འོས་སྦྱོར་བྱས་ཡོད་དམ།,4
ཅི་ཞིག་གིས་ Reading Rainbow ཞེས་པའི་མུ་འབྲེལ་བརྒྱུད་རིམ་མེད་པར་བཟོ་བའི་རྒྱུ་རྐྱེན་བྱས་ཡོད་དམ།,1
གཤམ་གསལ་ནས་གང་དག་ནི་ཨེམ་སི་ཌར་ཌེམ་དང་འགྲེམས་སྟོན་ཁང་གི་དཔོན་རིགས་ཀྱིས་ཤིང་སྡོང་དང་འབྲེལ་བ་ཡོད་པའི་རྩོད་གླེང་གཅིག་མ་ཡིན་ནམ།,1
RSPCA སྤྱི་ཁྱབ་ཉེན་རྟོག་དཔོན་གྱིས་གསལ་བརྗོད་བྱས་པར་གཞིགས་ན། ཞིབ་བཤེར་བྱ་རྒྱུ་དེ་གཤམ་གསལ་གྱི་ནང་དོན་གང་དག་ཚད་གཞིར་འཛིན་དགོས་སམ།,1
དུམ་མཚམས་དེ་ལྟར་ན། ཅི་ཞིག་གིས་དུད་འགྲོའི་ཕན་བདེ་ཚོགས་པས་ཨོ་སི་ཁྲུ་ལི་ཡའི་བཤས་ཁང་ལས་བྱེད་པའི་གལ་ཆེན་རང་བཞིན་སྲ་བརྟན་དུ་གཏོང་བར་རོགས་རམ་བྱེད་ཐུབ་བམ།,1
དུམ་མཚམས་དེ་ལྟར་ན། འཛིན་བཟུང་བྱས་པའི་མི་དེའི་ལས་རིགས་ཅི་ཞིག་ཡིན།,1
དུམ་མཚམས་དེ་ལྟར་ན། བསྐྱར་དུ་གཞན་ཞིག་འཛིན་བཟུང་བྱས་པའི་སྐོར་ལ་གནས་ཚུལ་ཁྱབ་བཞིན་པའི་སྐབས། གནོད་འཚེ་ཕོག་མི་ཅི་ཙམ་ཞིག་གི་ཆེད་དུ་འདས་ཆོས་འཚོགས་བཞིན་ཡོད་དམ།,3
ངོ་རྒོལ་གྱི་ལན་འདེབས་ཆེད་དུ། རྒྱལ་ཁབ་གང་ཞིག་གིས་ས་སོས་ས་རྟགས་བཀོད་པའི་ACTAགྲོས་མཐུན་མུ་མཐུད་རྒྱུན་འཁྱོངས་བྱས་མེད་དམ།,2
དུམ་མཚམས་དེ་ལྟར་ན། གཤམ་གྱི་རྒྱལ་ཁབ་གང་དག་གིས་ ACTA ནང་ཞུགས་པའི་གོ་རིམ་ཕྱིར་འགྱངས་བྱ་རྒྱུའི་ཐག་བཅད།,4
མི་གྲངས་ག་ཚོད་ iPod ཚ་པོ་ཆགས་པའི་དོན་རྐྱེན་གྱིས་རྨས་སྐྱོན་ཕོག་མཁན་བྱུང་ཡོད་དམ།,1
སུས་ཚ་པོ་ཆགས་པའི་རྐྱེན་གྱིས་དོན་རྐྱེན་དེ་ཚབས་ཆེན་མ་རེད་ཅེས་བཤད་དམ།,1
Steve Jobs ཡིས་གཏམ་བཤད་བྱེད་སྐབས། ཀུ་ཤུ་ཚོང་ཚོགས་ཡང་བསྐྱར་གསར་གཏོད་བྱེད་ཀྱི་ཡིན་ཞེས་བཤད་དོན་ཅི་རེད།,2
Steve Jobs ཡི་ཆུ་ཚོད་གཉིས་ཅན་གྱི་གཏམ་བཤད་དེའི་དགོས་དོན་ཅི་རེད།,3
Argentine ཟློས་གར་ཁང་དུ་ Cristina Fernandez de Kirchner ཅི་ཞིག་ཁྱབ་བསྒྲགས་བྱས་པ་ཡིན་ནམ།,1
ས་གནས་གང་ཞིག་ཏུ་ Cristina Fernandez de Kirchner ཡིས་མོ་རང་འོས་མིར་ལངས་རྒྱུའི་གསལ་བསྒྲགས་སྤེལ་ལམ།,3
ACMA ཡིས་ Big Brother དང་འབྲེལ་བའི་རྙེད་དོན་ཅི་ཞིག་ཡོད་དམ།,1
དྲ་རྒྱའི་བརྗོད་དོན་ལ་བརྩི་བའི་ཆེད་དུ་བརྙན་པར་གྱིས་ངེས་པར་དུ་གནས་ཚད་གང་དག་གི་འོག་ཏུ་ཚུད་དགོས་ཀྱི་ཡོད་དམ།,1
ཨོ་སི་ཁྲུ་ལི་ཡའི་རང་དབང་ཚོགས་པའི་འགོ་ཁྲིད་སུ་རེད།,1
ཨོ་སི་ཁྲུ་ལི་ཡ་ལ་སྔར་ནས་ཉིང་རྡུལ་ནུས་ཤུགས་བཟོ་ལས་མེད་པའི་རྒྱུ་མཚན་ཅི་ཡིན་ནམ།,1
གངས་ཤུད་གཏོང་མཁན་སུ་ཞིག་གིས་སྣེ་ཁྲིད་པའི་ལམ་སྟོན་འོག་འགྲན་བསྡུར་ལ་ཞུགས་སམ།,4
རྒྱལ་ཁབ་སུ་ཞིག་གིས་བུད་མེད་མདུན་ལངས་རིམ་པའི་ཁྲོད་ནས་ Super-G ཨང་རིམ་བཅུ་པ་བླངས་སམ།,1
དུམ་མཚམས་དེ་ལྟར་ན། Blake སྐོར་གྱི་སྒྲོག་གཏམ་གང་ཞིག་བདེན་པ་མ་རེད་དམ།,2
དུམ་མཚམས་དེ་ལྟར་ན། གཤམ་གསལ་ཅི་ཞིག་ Blake བྱུང་མེད་དམ།,1
འཛམ་གླིང་མཉམ་འབྲེལ་རྒྱལ་ཚོགས་གོ་ལའི་ཚ་དྲོད་སྔོན་འགོག་མ་དངུལ་དེ་ཅི་ཞིག་གི་ཆེད་དུ་སྤྱོད་ཀྱི་མ་རེད་དམ།,3
དུམ་མཚམས་དེ་ལྟར་ན། འཛམ་གླིང་མཉམ་འབྲེལ་རྒྱལ་ཚོགས་ཀྱིས་གང་ཞིག་སྐྱོབ་པར་རེ་བ་བྱེད་ཀྱི་ཡོད་དམ།,1
གཤམ་གསལ་ནས་ཅི་ཞིག་ Albert Muchanga ཡིས་ད་དུང་གྲོས་མོལ་བྱ་དགོས་པའི་རིགས་ཤིག་ཏུ་བརྩིས་མེད་དམ།,3
དུམ་མཚམས་དེ་ལྟར་ན། ང་ཚོས་ཅིའི་ཕྱིར་སྤྱི་ཟླ་བདུན་པའི་ནང་ཚོང་འབྲེལ་འགོ་འཛུགས་མི་ཆོག་གམ།,1
དུས་མཚམས་དེ་ལྟར་ན། ཨ་ཌི་ལན་ཌའི་རྩ་ཁྲིམས་ཟིན་བྲིས་ཀྱིས་ཤེས་ཡོན་ལས་བྱེད་ལ་སྐྱོན་འཛུགས་ཅི་ཞིག་བྱས་ཡོད་དམ།,3
དུམ་མཚམས་དེའི་ནང་དུ་གསལ་བརྗོད་བྱས་པའི་གནས་ཚུལ་ལྟར་ན། ཨ་ཌི་ལན་ཌའི་རྩ་ཁྲིམས་ཟིན་བྲིས་ཀྱི་སྙན་ཞུའི་ནང་དུ་ཅི་ཞིག་གླེང་མེད་དམ།,2
དུམ་མཚམས་དེ་ལྟར་ན། གནས་ཚུལ་ཅི་ཞིག་གཤམ་གསལ་འབར་གས་དང་འབྲེལ་བ་ཡོད་དམ།,1
སྤྱི་ལོ་ 2017 ལོར་ Manchester City ལ་ཞུགས་པ་ནས་བཟུང་། རྩེད་འགྲན་ག་ཚོད་ནང་Jesus ཞུགས་ཡོད་དམ།,4
རྩེད་འགྲན་ཚོགས་པ་གང་ཞིག་གིས་ Jesus མཉམ་ཞུགས་བྱས་གླ་དབྱིན་སྒོར་ས་ཡ་£27སྤྲད་ཡོད་དམ།,1
མགྲོན་ཁང་གི་མགྲོན་པོ་དང་འབྲེལ་བ་ཡོད་པའི་བཤད་ཚུལ་གང་དག་ངོ་མ་མིན་ནམ།,1
དུམ་མཚམས་དེ་ལྟར་ན། གཤམ་གསལ་ནས་སྒྲོག་གཏམ་ཅི་ཞིག་བདེན་པ་རེད་དམ།,1
དུམ་མཚམས་དེར་གཞི་བཅོལ་ན། གདོང་ཐུག་སྐོར་གྱི་གནས་ཚུལ་གང་ཞིག་ངེས་བརྟན་མེད་དམ།,3
དུམ་མཚམས་དེ་ལྟར་ན། གདོང་ཐུག་དེ་འབྲེལ་ད་དུང་ཅི་ཞིག་བསམ་གཞིགས་བྱེད་དགོས་སམ།,4
དུམ་མཚམས་དེ་ལྟར་ན། Batten གྱིས་སྔོན་ཆད་ཆེས་ཕྱུག་པའི་ཨ་རིའི་མིང་ཐོའི་ཁྲོད་དུ་ས་ཆ་གང་དུ་གོ་གནས་བཟུང་ཡོད་དམ།,3
གཤམ་གསལ་ནས་ Batten ཡིས་ཞལ་འདེབས་འབུལ་གྱི་ཡོད་དམ།,2
གྲོང་ཁྱེར་གཞུང་འཛིན་པ་ Arnold Schwarzenegger ཡིས་ས་རྟགས་བཀོད་པའི་ཁྲིམས་ཡིག་གི་ཆ་ཤས་མ་རེད་དམ།,1
དུམ་མཚམས་དེ་ལྟར་ན། བཤད་ཟིན་པའི་སྐད་ཆ་སུ་ཞིག་གིས་ཐོས་མེད་དམ།,2
དུམ་མཚམས་དེ་ལྟར་ན། གཤམ་གསལ་ནས་ཉན་དཔང་ཁྲིམས་རའི་ཐོག་ Miller ཡི་ཉམས་མྱོང་དངོས་གནས་གང་ཞིག་ཡིན་ནམ།,1
སུ་ཞིག་གིས་ ‘ཁ་རླུང་གཙང་མའི་ཁྲིམས་ཡིག་’ ལ་བསྐྱར་བཅོས་དགོས་པའི་བསམ་འཆར་བཤད་དམ།,3
སུ་ཞིག་གིས་ ‘ཁ་རླུང་གཙང་མའི་ཁྲིམས་ཡིག་’ དེ་བཞིན་འོས་བསྡུའི་སྔོན་གྱི་རོལ་རྩེད་ཅིག་ལ་བགྲང་ནས་དགག་རྒྱག་བྱས་སམ།,1
འདྲེས་འགྱུར་སེ་ནུ་རེག་རྫས་དང་མེ་ལ་མིན་འདྲེས་རྫས་ཕན་ཚུན་ཞི་མིའི་གཅིན་པ་དང་ལྷན་ཐུག་རེག་སྐབས་ཀྱི་ལྡོག་འཕྲོས་ཅི་ཞིག་གྲུབ་པ་ཡིན་ནམ།,3
ཞིབ་འཇུག་པས་ཨིན་ཧྥ་རེ་ཌེ་བརྟག་བཤེར་ཡོ་བྱད་སྤྱད་ནས་ཅི་ཞིག་ལ་རྟོགས་ཞིབ་བྱེད་དམ།,2
སུ་ཞིག་གིས་ Luna “ཐལ་ཆ་ཤོར་བའི་རྒྱལ་མོར་” འགྲེལ་ལམ།,1
སུ་ཞིག་གིས་ Luna “ཁྱད་མཚར་” དུ་འགྲེལ་ལམ།,2
རླངས་འཁོར་ཆག་སྒོ་བྱུང་བའི་ཁ་ལོ་བར་གནད་དོན་ཅི་ཞིག་བྱུང་གི་མ་རེད་དམ།,1
ཨོར་གཏུམ་པོ་ལོའི་འགྲན་བསྡུར་ཁྲོད་དུ་ལྷོ་ཨ་ཧྥེ་རི་ཁའི་འགྲན་རྩོད་པའི་ཁྲོད་མངོན་གསལ་དོད་པོ་མེད་པ་དེ་ཡིན་ནམ།,1
དུམ་མཚམས་དེ་ལྟར་ན། ལྷོ་ཨ་ཧྥི་རི་ཁའི་རྩེད་འགྲན་ག་དུས་འགོ་འཛུགས་ཀྱི་རེད་དམ།,1
དུམ་མཚམས་དེ་ལྟར་ན། གཤམ་གསལ་ནས་ཅི་ཞིག་གིས་རྒྱ་ནག་གི་དཔལ་འབྱོར་གནད་དོན་ཏག་ཏག་མཚོན་གྱི་མེད་དམ།,3
དུམ་མཚམས་དེ་ལྟར་ན། རྒྱ་ནག་གི་རྒྱལ་ནང་གི་ཐོན་སྐྱེད་རིན་ཐང་བསྡོམས་འབོར་ནམ་ཞིག་ལ་ཨ་རི་ལས་བརྒལ་ལམ།,2
Hu ཡིས་རྒྱལ་ཁབ་ཡར་རྒྱས་འགྲོ་བཞིན་པ་དག་གིས་ཅི་ཞིག་བྱེད་དགོས་པའི་བསམ་འཆར་བཏོན་ནམ།,3
Hu ཡིས་གསལ་བརྗོད་མ་བྱས་པ་ཅི་ཞིག་ཡོད་དམ།,4
