question,gemma3_answer
"Okusinziira ku biwandiikidwa, ku mmotoka ki paasipooti gyeziyinza okukunganyizibwa baleme kutaataaganya musaabaze?",2
"Okusinziira ku biwandiikidwa, ddi endagamuntu yo lwebayinza okujjekebujja ku ggaali z’omukka ezimu ezisala ensalo?",1
Biki ku bino wammanga ebiyinza okulabika singa obeera mu kitundu eky’obutiti obw’amaanyi mu Singapore?,3
Ani alina okwewala okulya emmere ekoleddwa mu ngano ey’Abagirimaani?,1
Kirungo ki ekitwalibwa ng’ekitali kya bulijjo ebuGirimaani?,1
"Okusinziira ku biwandiikidwa, biki ku bino wammanga ebitetaagisa singa oyagala okutambulira ku mbalirira?",1
"Okusinziira ku biwandiikidwa, ani ayinza okufuna obuzibu bw’okutambulira ku mbalirira entono ennyo?",2
"Ku bino wammanga, kiruwa ekitanyonyola bulungi kuvuga wakati wa Point Marion ne Fairmont?",3
"Okusinziira ku kiwandiiko kino, kiruwa ku bino ekisinga okweraliikiriza baddereeva abatambulira ku luguudo oluva e Buffalo-Pittsburg?",3
Ku bino wammanga kiriwa ekiteetaagisa wooba ogenda kutandika okuvuba mu biwonvu?,3
Ku bino wammanga kiriwa ekiyinza okwetaagisa wooba ogenda kutambula bulungi ku biwonvu?,3
"Okusinziira ku biwandiikidwa, kiki ekyandiyambye omuntu ateekateeka okusimba enkambi mu mmotoka ye?",1
"Okusinziira ku kitundu kino, kiki abasimba enkambi mu mmotoka bye bayinza okwagala okwewala singa baba baagala kusigala nga tebamanyikidwa?",3
"Okusinziira ku biwandiikidwa, ani yaddamu okuzimba Casablanca omulundi ogw’okubiri?",4
Ani yalekulira ekibuga Casablanca eky’omulembe omupya oluvannyuma lw’akatyabaga k’obutonde?,2
"Okusinziira ku biwandiikidwa, Sintra yasiimibwa atya abagwiia?",3
Kiki ekitamanyiddwa mu Armenia?,1
Kiki ekigenda mu maaso n’okukosa enkolagana wakati wa Azerbaijan ne Armenia?,4
"Wobeera ng’olinnya takisi mu Charlotte, kiki ekiyinza okukuviirako okusasulwa ssente endala?",2
"Okusinziira ku biwandiikidwa, kiki ekiyinza okutwalibwa ng’ekibi ekiri mu kubeera mu Charlotte n’abaana?",1
"Abasipaniya nga tebannaba kutuuka, ani yali afuga ekitundu ky’obukiika kkono ekya Chile?",4
"Okusinziira ku biwandiikidwa, ku bino wammanga kiki ekitatuukawo mu 1810?",4
Abantu bayinza batya okugenda mu byalo ebyesudde mu kitundu kya Liguria?,3
Ekigambo ky’Oluyitale ekya ‘Cinque Terre’ kitegeeza ki?,1
"Okusinziira ku biwandiikidwa, kika ki ekya bbuutu ekisaanira embeera z’obutiti eziyinza okubeeramu obuseerezi?",1
Ku bino kiruwa ekitagenda kuyamba kukendeeza buseerezi ku nguudo ezirimu omuzira mu mbeera y’obutiti?,1
Ku bino wammanga kiki ebizinga bya Hawaii ne Cook kyebifaanaganya?,1
Ku bino wammanga kiriwa ekitanyonyola mu butuufu bikwata ku bizinga bya Cook?,2
Ku bino wammanga mukutu ki ogulina ebika bibiri obyokugweyungako?,1
"Okusinziira ku biwandiikidwa, ludda ki gyosobola okufuna pamiti y’okupaakinga singa oyagala kukozesa ssente mukifo ky’ebbanja?",2
"Okusinziira ku biwandiikidwa, kika ki eky’okutambulira ku muzira ekikolebwa ku kaserengeto?",3
"Okusinziira ku biwandiikidwa, kiki ekiyinza okuyamba abetikka ebintu ku muzira okufuna sipiidi eza waggulu?",3
Abatambuze abafuna entiisa y’okuddamu okuyingira babeera na buzibu ki?,4
"Okusinziira ku biwandiikidwa, entiisa y’okuddamu okuyingira mu ggwanga eyinza kusinga kukaluubiriza mutambuze ki?",4
Biki ku bino wammanga abantu bye balina okwewala okukola n’ekisolo ekiyitibwa moose?,2
"Okusinziira ku biwandiikidwa, biki ku bino ebiwandiikidwa ku moose bitali bituufu?",2
"Okusinziira ku biwandiikidwa, biki ku bino ebiyinza okubeera nga tebilina bulabe bwa maanyi eri omutambuze w’omu ddungu?",1
Biki ku bino ekitayogerwako ng’ekiyinza okuleeta obuzibu eri abatambulira mu ddungu?,2
"Okusinziira ku biwandiikidwa, kibinja ki ekyabantu ekyasinga okukosebwa ng’abalambuzi bamaze okutuuka?",3
"Okusinziira ku biwandiikidwa, lulimi ki olwali lwogerwa aba Caribes?",4
Ani ayinza okufunamu olw’okumanyisa omuzannyo gw’omuzira ng’ekintu ekikolebwa mu biseera eby’eddembe?,2
"Okusinziira ku biwandiikidwa, kiseera ki omuzannyo gw’oku muzira gye gwatwaalibwa ng’omuzannyo?",4
Biki ku bino ebitera okukwatagana n’ekizinga ekisinga obunene mu buvanjuba bwa Afrika?,1
Biki ku bino ebitali kituufu ku buzinga bwa East Africa? ,1
"Okusinziira ku biwandiikidwa, paasika enjaguzibwa etya abantu abamu naddala mu makkanisa agabulijjo?",2
"Okusobola okwewala ebintu ebimu ebytaagisa ng’oyingira mu Ecuador, omutuuze owa Cuba alina kusooka kubeera na ki?",1
Ebitambuliso bya Ecuador kiki kyebitakolebwa kukola?,4
Biki ku bino ebiyinza okubeera nga bya beeyi nnene mu nsi z’ebweeru okusinga ewaka?,1
Kibii’ki ekiyinza okuva mu kuggula gaalubindi mu nsi y’ebweeru?,1
"Ku kuokukozesa ensimbi mu Falklands, biki ku bino ebituufu?",1
"Okusinziira ku kitundu kino, bw'oba otambula mu Fakland mu Amerika, kika ki ekirala eky'okusasula ng'oggyeeko kalata za credit ekiyinza okuba eky'omugaso ennyo?",1
Kikujjuko ki ekitabeeramu mijjaguzo gya yeekaalu?,2
Enjovu ezitiimbidwa zisobola kulabibwa wa?,2
"Okusinziira ku biwandiikidwa, biki ku bino ebitasaanide kugobelerwa mu kukkekereza ssente mu bizinensi kilaasi oba eyo esooka ku nnyonyi?",4
"Okusinziira ku biwandiikidwa, kiki ekibeera nga eky’okumala ebiseera okunoonya wobeera ng’obukinga kilaasi ezimu?",4
Kiki ekiteetaagisa kwongerebwako mu kugeregeranya omuwendo omugatte ogwokugenda mu Afrika mu lugendo olw’ensi yonna?,3
"Okusinziira ku biwandiikidwa, supamaketi biki byezitandise okugaba ebyenjawulo?",1
Kintu ki ekikolebwa aba supamaketi ekiyinza okubeera ekyomugaso eri ba bakasitoma abagula emmere ewedde okukolebwa?,4
Biki ku bino ebiyinza obutategerebwa Ba Belgian bayogera olufaransa naba Swiss?,3
Biki ku bino ebitafaanagana mu Faransa ne Belguim oba Switzerland?,1
Ddi lwotayinza kuweebwa ebisale bya kufiirwa?,1
Kiki ekituufu ku ebisale by’okufiirwa?,4
Ddi okukozesa ekyuma kya GPS wekiyinza okubeera eky’omugaso okusinga okukozesa app ya GPS y’ebyokutambula?,1
Nsonga ki etali nnungi kukozesa app ya GPS ku byentambula mukifo ky’ekyuma ekiyimirirawo kyoka?,1
"Okusinziira ku biwandiikidwa, oyinza otya okukakasa nti okwasaganyizibwa n’emmeeri ennungi?",3
"Okusinziira ku biwandiikidwa, biki ku bino wammanga ebitakozesebwa mu kukuuma bagenyi nga bazannya zzaala?",3
"Okusinziira ku biwandiikidwa, omuzannyi wa zzaala alina kwewala ki?",1
"Okusinziira ku biwandiikidwa, kitundu ki eky’okwogera ekiwandiikiddwa mu nnukuta ennene wakati mu sentensi?",1
"Okusinziira ku biwandiikidwa, okuwandiika ennukuta ennene ez’amannya ziyinza kukaluubiriza ki okusinga?",1
"Mu byalo bya Malaysia, kiki ekitegeeza “jangu wano”?",1
"Okusinziira ku biwandiikidwa, kabonero ki akayinza okutegeeza “okudda emabega”?",3
"Okusinziira ku biwandiikidwa, kiki ekivaako enjatika?",3
"Okusinziira ku biwandiikidwa, kiruwa ku bino ekiyinza okukwekebwa ebibanda by’omuzira?",1
"Okusinziira ku biwandiikidwa, abatambuze balina okwegendereza ebirala nga tebannagenda mu kifo ki?",1
Ku bino wammanga kiruwa ekitayinza kuba kirungi eri omulambuzi mu Goma?,1
Olukusa lw’okudda emabega olw’olunaku lw’okutandika mu Augusto lwandifuuse ddi?,1
Nkola ki eriwo okukuuma ekiwonvu kino?,4
Ku bino wammanga kiruwa ekisinga obutasangibwa ku kika kya wooteeri ezoogerwako mu kitundu?,4
"Okusinziira ku bubaka obuweereddwa mu kitundu kino, ku biweebwayo bino wammanga kiruwa abagenyi ba wooteeri kye bayinza obutakulembeza?",1
"Okusinziira ku biwandiikidwa, kiki abatambuze abagenda e Greenland kye balina okwewala?",4
"Okusinziira ku biwandiikidwa, ku bino wammanga kiruwa ekisinga okubeera ekizibu eri abatambuze abataali beetegefu abagenda e Greenland?",3
Ku bino wammanga kiruwa kati ekikozesebwa nga central plaza?,1
"Okusinziira ku biwandiikidwa, ku bino wammanga kiruwa ekitasangibwa mu Jardín de la Unión?",3
"Okusinziira ku biwandiikidwa, ku bino wammanga ebikwata ku kutambula emisana, kiruwa ekiyinza okutwalibwa ng’ekitali kituufu?",4
"Okusinziira ku mboozi, ddi okutambulako olunaku lwekwetaaga okwetegeka okutono",1
Njawulo ki eri ku biwonvu mu Rogaland oba Agder okugerageranya n'ekitundu ekisigadde mu Norway?,3
"Okusinziira ku mboozi, kiki ku bino ekiyinza obutaba kya bulijjo mu Norway?",1
Ddi abalambuzi abaagala okubuuka lwe balina okukyalira,2
"Okusinziira ku mboozi, ddi lwewasinga okubaayo abalambuzi ku siteegi zokunsozi?",1
Kiki ky'olina okwewala okukola singa obeera osuubira okuzuula eryato erinoonya obuyambi?,1
Kiki kyoyinza okukola awali ba marinas nga onoonya eryato eryetaaga obuyambi?,1
Kifo ki ekiyinza okusanyusa omulambuzi ayagala okumanya ebyafaayo by'obufuzi bw'ekizinga?,1
Kifo ki ekiyinza okusanyusa omulambuzi akulembeza ebifo ebirabika obulungi?,4
Kiki sado ezimu kyezirina ekiyamba okukendeeza obulabe bw'ekigere ky'omuvuzi okukwatibwa mu bikutu?,3
Kintu ki ekyenjawulo ku bino wammanga eky'eryato erivuga ekiyamba okwongeza obukuumi bwomuvuzi ng'akozesa stirrups?,1
Kiki ekiweebwa abatambuze okuyita mu mikutu egiwanyisiganya abagenyi?,4
"Okusinziira ku mboozi, bigambo ki ku bino wammanga ebikwata ku mikutu gy'okuwanyisiganya abagenyi ebitali bituufu?",1
"Okusinziira ku mboozi, mugenyi kika ki ayinza okusangibwa mu kisenge ky'ekisulo eky'okugabana?",1
"Okusinziira ku mboozi, ani alabika nga ayinza okusigala ku kisulo?",1
"Okusinziira ku mboozi, bigambo ki ku bino wammanga ebinyonyola okusuula boomerang?",1
Biki ku bino wammanga ekisinga okukozesebwa mu Javanese cuisine?,3
"Okusinziira ku lugero, obulwadde obukakali busasanyizibwa butya?",2
"Okusinziira ku lulugero, kiki ekitamanyidwa Oleta okusiiga kwendwadde enkakali?",2
Mbela ki eletela okozesa omutimbagano gwa VPN proxy okusinga ku muwereza wa VPN eyinza okuba ensufu eli abagikozesa?,2
"Okusinziira ku lugero, sitatimenti ki kuzino wamanga ekwatagana n’omutimbagano gwa VPNs ne proxies etali ntuufu?",4
Kiki ekiletela omuntu okoseza essimu ya kampuni wabweru webiffo byabwe?,1
"Okusinziira ku lugero, kiki ekiyinza okoloebwa okufuna amassimu agamu?",4
Kiki kubino wamanga ekitanyonnyola kwogela ebigambo eby’olulimi oluyitale?,1
Bulombolombo ki ku buno wamanga obwa Izmir obwayiyizibwa nga sikuguno omulembe?,1
Kiki bunion wamanga ekitali kalombolombo ka Izmir,3
Ekigambo hanami kitegeza kulaba ki?,1
Yaani eyakyaaza ebikujuko ebyali bigenderedwa okulaba ensaali ezimulisa,4
"Okusinziira ku lugero, ziliwa kuzino engeri za Jerusalem eziyinza okusikiriza obulambuzi?",3
Kiki kubino wamanga ekitayogedwa mulugero nga ekimanyikidwa ku Jerusalem?,3
"Okusinziira ku lugero, kyika kyamutambuze ki ekyitasobola ganyulwa mu ku gula kaadi y’omuzira",4
Sitatimenti ki kuzino wamanga ezitanyonyola ekuumilo ly’ebisolo elya Kruger,2
Biki ku bino ebiyinza okuleeta obuvune eri abalinnyi b’ensozi abali mu bitundu by’akaserengeto ak’olusozi?,3
Sitatimenti ki kuzino wamanga etalaga okwambuka kw’olusizi Machu Picchu olwogedwako mu lugero?,1
"Okusinzirira ku lugero, kiki kubino ekitali kintu kikulu ku byokulya bya Majorca?",1
"Okusiziira ku mawulire agali mu lugero, sitatimenti ki ekwatagana n’emmere ya hangi etali ntuufu?",2
Ki wanmanga ekitayogedwa nga emu kungeri yokwokyamu ekinnya kya hangi?,2
Kiki wkiyinza okuva mukusimibwa okwenjawulo okuva ku mumonk oba omubikira?,2
Ngoye ki kuzino wamanga ezisobola okuba nga tezili mukigo kwewola? ,3
Ddi omugenyi lwayinza okufuna ewokulabira emunyenye ng’akyalidde ebiffo bya Antarctic?,3
Ddi essimu sa satellite lweyinza okudda mukiffo ky’essimu ekwatibwa mu ngalo?,3
Ddi essimu ya satellite lwetagisa okusinga essimu y’omu ngalo?,2
Entalo ku biki enyaletela okutondawo kwa Transnistria Republic?,1
Kiki kubino wamanga Transnistria Republic kyeyina ekyenjawulo ku Moldova yonna?  ,4
"Okusinziira kulugero, ddi omutambuze lwayina okukyalila Montevideo bwebaba bayina okwewala embeera y’omuyaga?",2
"Okusinziira kulugero, ddi omutambuze lwayina okukya mu Montevideo bweba nga embeera y’obudde nzinyogovu?",1
"Okusinziira kulugero, kiki wano wamanga ekyekuusa ku muyimbi wa graffiti okwawukana kukwonoona?",1
Luda ki ku bivvulu by’enyimba abajjumbize byebalaba nga ekitundu ekikulu eky'okumanya?,1
"Okusinziira kulugero, omujumbize wekikujuko yandisooseza ki singa aba ayagala okuba enkambi kumpi n’oluyimba?",4
"Okusinzira ku lugero, abagenyi bandiwaze ki nga banyumirwa obulamu bw’ekiro mu Mexico empya ey’amambuka?",1
"Okusinzira ku lugero, wa omugenzi wayinza okusanga ebinyumo ebimanyidwa mu Mexico empya ey’amambuka?",4
Abatambuze abatayina ssente bulunji bayinza kwewala byakunywa ki?,2
"Okusinzira ku kiffo ekyogeddwa mulugero, kiki kubwokunywa wamanga ekiyiza okubuzabusa omuwereza?",3
kisinde ki ekyatandikawo okufuga Okumala ebyasa bisatu?,4
"Okusinzira ku lugero, ngeri ki esinga gy’oyinza kufuna Parisian okukubugumya?",1
"Okusinzira ku lugero, kimi kubino wamanga ekitalabwanga ng’engeri y’abantu ba Parisian?",2
Kirungi ki ekyomutindo ku MetroRail eya Cape Town?,1
"Okusinzira ku lugero, egaali y’omukka mu Cape town eyina ki?",1
Kiki kubino wamanga obuwuka obulumba ensolo kyebutayinza kola?,3
Ddi kaadi z’essimu ezisasulwa nga tezinnabaawo lweziyina okugulwa?,3
Emiwendo gy’amasimu emirungi egyaweebwa kaadi ezimu gifunibwa gitya?,1
"Okusinzira ku lugero, miti ki kugino wamanga egitalabibwako nnyo mu dundilo lyebisolo lya Plitvice Lakes?",1
Kiliwa kubino ebisolo wamanga ekitanyinza kusangibwa mu dundilo ly'ebisolo elya E Plitvice Lakes?,4
"Okusinzira ku lugero, koodi z’ebitundu ziyamba ki?",4
"Okusinzira ku lugero, kiki kubino wamanga eky’obulimba ku kodi z’ebitundu nga bikoledwa ebitongole by'amawulire?",1
"Okukebera abayingira nabafuluma mu ggwanga, kiki ekitatera kukolebwa ku bino?",2
Kiki ku bino wamanga kyotekedwa okumanya nga tonaba kutuuka kubutaka ewamwe?,4
"Okusinzila ku Kitundu, obunji bwa kiki abalinnya ensozi okuzuula buli kiseera amakubo amapya munda mu Cochamo valley?",1
"Kusinziira y’obubaka obuweereddwa mu kitundu, ani asinga okubikka ku misala mu kitundu ky’obugwanjuba bwe’ensi?",4
Mukago ki ogw’ennyonyi ogusinga obutono mu kusala ennyanja mu kitundu ky’obugwanjuba bwe’ensi?,3
Kibiina ki eky’okulambula ekyasikira Global Running Tours?,2
"Okusinzila ku Kitundu, Go Running Tours eyamba okuyunga ebibbina ebya sightrunning eby’enjawulo bimeka?",2
Kiki omulambuzi ky’alina okukola singa aba asubira okulaba Nnamundagi bulungi?,2
"Kunsinziira y’eKitundu, kika ki eky’ensolo omugenyi ky’ayinza okusanga mukasera ng’alambula mu mmotoka?",1
"Okusinzila ku Kitundu, kiki ekisobola okukendeeza ku ssente z’okulambula?",2
"Okusinzila ku Kitundu, ani yandibade alabika nga agy’okukuuma omuwendo gw’okulambula ogisinga obulungi?",1
"Okusinzila ku Kitundu, kiki ekyamba San Francisco okumanyika mu nsi yonna?",3
"Okusinzila ku Kitundu, ebigambo kki ebifulumiziddwa wamanga ku San Francisco nga si bituufu?",1
"Okusinzila ku Kitundu, kika ki eky’omutambuze ekiyinza obutaganyilwa mu nkola ey’okukozesa empeereza y’ekitongole ky’ebyentambula?",3
Ku bino wammanga kiruwa ekitayogerwako mu kitundu ng’omugaso nga obukinga ne kkampuni y’ebyentambula?,1
"Okusinzila ku Kitundu, kiki enkola z’okuvvuunula mu kisera ekituufu ky’ezitasobola kola?",3
Kiki ekisobozesa okuvvunula okukolebwa nga tekuli ku mukutu gwa yintaneeti?,1
Ku bino wammanga kiruwa ekitali kw’ebyo ebivako enjugwe?,2
"Okusinzila ku Kitundu, ku bino wammanga kiruwa ekijja nga enjugwe?",3
"Okusinziira ku biwandiikidwa, enva za curry zeesigamiziddwa ku birungo ki?",1
"Mu bitundu ebimu, oluusi amata g’ebinazi gakozesebwa mu kifo ky’ekirungo ki mu nva za curry?",2
Lwaki kyetaagisa okwetooloola ensozi za Transantarctic okusobola okutuuka ku lusozi oluwanvu?,2
"Ku luguudo lwa South Pole Traverse, kiki ekiwanikiddwako bendera?",3
Ekitoggedwako mu kitundutundu kye kiwandiko ng’ekintu abalambuzzi kyebayina okwegendeleza nga balondola amaselengeta g’Africa,2
"Okusinziira ku biwandiikidwa, kiki ekiyinza okulabibwa ng’amagezi amakyamu eri abalambuzi okulambula South Afrika ngabakozesa emmotoka?",1
Biki ku bino ebitayogedwako mu biwandiikidwa ng’ekyobulabe mu kuleka ensawo nga tezilina azilaba?,4
Kiki ekitayogedwako mu kiwandiiko kino ku bikwata ku kutambuza ebiragalalagala?,4
Kika ki eky’okunywa ekitayogerwako ng’ekintu ky’olina okugezaako okukola awaka mu kiseera ky’okusula?,4
Ku bino wammanga biki by’osaanidde okukyalira mu luwummula singa ekibuga kyo kimanyiddwa olw’obuwangwa bwakyo obw’okunywa?,1
Ebibumbe by’amayiiba bisangibwa wa?,2
Viza ya kika ki eyinza okwetaagisa omuntu okuwaayo obukakafu obulaga nti alina ensimbi ezimumala?,4
Ani ayinza okwetaga visa eyongezebwayo,3
Di lwotekedwa okusinga dala okubela omwegendelevu eli ensiri?,1
"Okusinziira ku biwandiikidwa, kiki ky’osaanidde okwewala okukola okusobola okwewala ensiri ng’ovuga ng’oyita mu kibira ky’enkuba?",2
"Okusinzila ku kitundutundu kino ekyekiwandiko, kiki kubino wamange sikitufu ku Sundarbans?",3
Kitundu ki ekyekibila ekigwa mu nsi ye India?,1
"Okusinzila ku kitundutundu kino ekyekiwandiko, ani ayinza okubeera nga alina wakili okutegela okutonno ku lulimi oluzungu?",1
"Okusinzila ku kitundutundu kino ekyekiwandiko, kiki ekiyinza okubela ekizibu okwatula?",1
"Okusinzila ku kitundu kino ekyekiwandiko, kyakulabilako ki ekiyinza okubeera ekisinga eli omutambuze atekateka okutambulila mu baasi okuva mu paaka erimu baasi ezigenda mu mumatwale egenjawulo?",1
Ttutu ki eli singa obulungi lyoyinza okuwa omulambuzi ayagala ogenda mubuvanjuba nga avila mu paaka alimu baasi ezigenda mu matwale egenjawulo?,2
Mubinno wamange kiki ekitali kituffu nyo bwetuba tunyonyola Timbuktu?,1
Kiki kubinno wamange ebikwatagana ku Timbuktu kituffu?,1
Olympics ezo mu kyeya zatandikibwawo ddi? ,1
"Okusinzila ku kitundutundu kino ekyekiwandiko, mukasela ki omuzindaalo lwegufuka tornado?",2
Ki ku bino wammanga ekituufu ku ngeri tornado gyeyeyisamu?,1
"Okusinzila ku kitundutundu kino ekyekiwandiko, di omutambuzze lweyetaga okufunna okuwabulwa ku bwobufuzzi abikwatagana ku kibuga kyagendamu?",3
"Singa wabaawo okubuulirira ku ntambula, kiki mu nnansi omugwira ky’atayinza kuyitamu?",2
"Okusinzila ku kitundutundu kino ekyekiwandiko, lugende ki oluyinza okwetagibwaa obuyambi mukubukinga okuva eli kitunzi?",1
"Okusinzila ku kitundutundu kino ekyekiwandiko, mumbeela ki omutambuzze gyayinza okufuna mu buyambi bwa kitunzi wentabula?",1
"Okusinzila ku kitundutundu kino ekyekiwandiko, kiki ekiyinza okuyamba omutambuze okwela?",1
"Okusinziira ku bubaka obuli mu kitundu ekyo, muntu wa ngeri ki ayinza okuggwaamu essuubi ng’agenda mu kifo ekigwira?",3
"Ku bino wammanga, magezi ki agatali malungi eri abatambuze abagenda mu nsi ekyakula obukuzi?",1
Ku bino wammanga kiruwa ekitayogerwako ng’ekintu eky’okusaasaanyizaako ssente ng’omanyiira ensi ekyakula?,4
"Ku bino wammanga, kiki ekisinga obulungi eri omuntu alina poliisi ayagala kkopi eri virtual ey’enkola ye, naye ng’ayinza obutaba na yintaneeti?",1
"Okusinziira ku kitundu, ku bino wammanga kiruwa ekiteetaaga kulagibwa ku nkola?",4
"Okusinziira ku biwandiikidwa mu kitundu ekyo, sayizi ki etali nnungi eraga enkola ya firimu esinga okukozesebwa?",2
"Ku fomati za firimu zino wammanga, kiruwa ekikuwa resolution efaananako ne DSLR?",3
"Okusinziira ku biwandiikidwa mu kitundu kino, kiruwa ku bino ekyandibadde ekisembayo mu kutandikawo bizinensi y’okuwandiika ku by’entambula?",3
"Bw’oba otandika bizinensi y’okuwandiika kueby’entambula, busobozi ki ku buno wammanga obuyinza okusooka okufunibwa?",1
Mu mbeera ki ey’obudde ebizibu by’ekyenda mwe bitera okusangibwa?,3
"Okusinziira ku biwandiikidwa mu kitundu ekyo, okubeera mu mbeera eno buli kiseera kiyinza okuvaako obutafaali obuziyiza ki?",2
Ku bino wammanga biki eby’enkizo mu kutambula mu zooni ya Schengen?,1
Kiki ekitakyasobola kusangibwa mu ntaana ya Tutankhamun?,1
"Okusinziira ku kitundu kino, kifo ki e Vancouver ekyandibadde kisinga obutasikiriza batambuze abamanyi bbeeyi? ",3
"Okusinziira ku biri mu kitundu kino, kifo ki ekisinga okuwa abatambuze obumanyirivu obw’amazima mu Vancouver?",1
"Okusinziira ku biwandiikidwa mu kitundu kino, ddi abatambuze lwe balina okugenda ku biwonvu bwe baba nga banoonya ebifo ebitaliimu biziyiza?",4
"Okusinziira ku kitundu kino, kiki ekiyamba okulambula ebiyiriro bya Victoria wakati wa Novemba n’ogwokusatu?",4
"Okusinizira ku kitundu, ku bino wammanga kiruwa ekitali e’kitasembebwa nga okozze ennyoyi etali ya bulijjo okukwata firimu?",4
"Okusinizira ku kitundu, bifo kki ebisinga wosoboola okozeesa ennyoyi etali ya bulijjo okukwata firimu?",1
"Kunsinzira y’ekitundu, bigambo ki ebifulimiziddwa ekitakwata ku kyetaagisibwa nga oli mu okwewandiisa okufuna viza?",1
Ku bino wammanga kiruwa ekitali kifo omulambuzi w’ayinza okugenda okukola ku byo kwewandiisa kwe?,4
Ani atayinza kwagala kuganyulwa mu kukola nga bannakyewa ng’atambula ebitundu?,3
"Okusinizira ku kitundu, okukola nga nnakyewa ng’oli bweru wa ggwanga kya mugaso kitya eri omutambuze ali ku mbalirira?",2
"Okusinizira ku kitundu, kiki ekiyinza okutwalibwa ng’ekimanyiddwa ku lugendo olwa bulijjo okugenda mu Walt Disney World?",3
"Ku bigambo bino wammanga ebikwata ku Walt Disney world, kiruwa ekitali kitufu?",1
"Okusinizira ku kitundu, ku nsonga zino wammanga, eli esinga obutakwatibwako mu kibiina ky’okutendeka abakugu oba mu bitabo ebifulumizibwa?",3
"Okusinizira ku kitundu, ku masomo gano wammanga kiruwa ekisinga okusomesebwa mu kibiina ky’okutendekebwa mu by’ekikugu?",2
"Okusinizira ku kitundu, kiki ekisinga obulungi okwewala amazzi agayinza okubaamu obucaafu?",2
"Okusinizira ku kitundu, kiki ekiyinza kumpi ekitasoboka ne eli abawuzi abakugu?",1
Kiki ky’osaanidde okukola singa okwatibwa mu mugga?,1
"Okusinizira ku kitundu, mu kifo ki okukyalira olubiri ekiyinza okuba eky’omugaso okutambuala mu nnaku enkulu?",1
"Okusinizira ku kitundu, ku bino wammanga kiruwa ekitayinza kuwebwa nga magezi eri abakyala abatambuze mu kitundu?",2
"Kunsinzira y’ekifo ekyo nga wekyogerwako mu kitundu, magezi ki agayinza okuyamba abakyala abatambuze?",1
"Okusinziira ku mboozi, mbeera ki eyinza okwetaaga akuba ebifaananyi by'ebisolo okukozesa lenzi eyenjawulo?",1
Biki ku bino wammanga ekitayogerwako mu mboozi nga ekiyinza okusoomooza ebifaananyi by'ensolo?,4
Biki ku bino wammanga ebiyinza okuleeta ebizibu ebitono eri omuvuzi atambulira mu makubo g'ensozi?,2
Kiki ekiyinza okusigala nga kyekimu ku musolo gw'enyingiza okwetooloola amawangwa ag'enjawulo?,1
"Okusinziira ku mboozi,bw'oba okolera bweru wa ggwanga naye nga osinziira walala, wa gy'oyinza okujjulizaamu emisolo gyo egy'enyingiza?",3
Bigambo ki ku bino ekitanyonyola bulungi omwoleso gw'ensi yonna?,1
Kiki ku bino wammanga etteeka ly'omwoleso gw'ensi yonna?,1
Kiki ku bino wammanga ekiyinza okukolebwa okukendeeza obwesige nti ensolo ejja kulumba?,3
Biki ku bino wammanga ekitayogerwako mu mboozi nga ekiyinza okuleeta okulumba kw'ensolo z'omunsiko?,1
"Okusinziira ku biwandiikidwa, kiki ekitasobola kukuyamba kuzannya bulungi kyuma kyebayita akodiyani?",2
"Bw’oba ​​okuba ekyuma kyebayita akodiyani, ku bino wammanga kiruwa ekijja okuyamba okwongera ku ddoboozi?",2
Lwaki ebifaananyi ebiri ku ttivvi bisaliddwako ensalo?,2
"Okusinziira ku kyawandiikibwa ekyo, buzibu ki omuntu bw'ayinza okufuna ng'akyusa firimu okugifuula DVD?",2
Eggye ly’abangereza lyali lisangibwa wa?,3
Omukono gw’ani ogwalabika ku bbago eryawandiikibwa n’engalo?,1
"Ku bifo bino wammanga, Dunlap broadside yasemba kutuuka wa?",3
Eggye lya Koloneli Stark lyali libeera wa?,1
"Okusinziira ku kitundu ekyo, basajja ba Stark baagaziya ddi ekikomera kyabwe?",4
"Okusinziira ku kyawandiikibwa kino, ku bino wammanga kye kiruwa ekyali kimu ku biseera eby'obukambwe ennyo mu China?",4
"Okusinziira ku kitundu kino, kiki ekituufu ku kibinja eky’amagye okuyingira mu mutendera gw’okutambulatambula?",3
"Okusinziira ku kitundu ekyo, kigambo ki ekiraga obulungi emize gy’okuzimba ebisu by’amatwale mu kiseera ky’okutambulatambula?",3
Ku bino wammanga kiruwa ekigenda okugenda mu maaso wadde nga waliwo ebiraga ebweru?,1
Kigambo ki ekitegeeza abantu ssekinnoomu abalaga enjawulo z’engeri emu ey’obutonde?,4
Ku bino wammanga kigambo ki ekituufu ekitegeeza ebiramu ebibeera mu kitundu ekimu?,2
Ku bino wammanga kiruwa ekitali kyakulabirako ky'obulambuzi obwesigamiziddwa ku butonde?,3
"Okusinziira ku kyawandiikibwa kino, kiki ku bino wammanga ekyesigamya enteekateeka y'entambula?",4
Ebitundutundu ebikuba enjuba birina kika kya chajingi ki?,1
Nucleus ekolebwa obutundutundu ki?,1
"Okusinziira ku kyawandiikibwa kino, ku bino wammanga kiruwa eky’okulabirako kya namba ya binary ya bit ttaano?",1
Ennamba zinakabiri nazo ziyitibwa ki?,1
Ku bino wammanga kiruwa ekitaayogerwako mu kitundu ng'omuganyulo omukulu ogw'okuwandiika ebitabo by'abayizi?,1
