question,gemma3_answer
Hver hélt fyrstu veislurnar sem föguðu blómsturtíma kirsuberjatrésins?,3
"Samkvæmt því sem fram kemur í kaflanum, hvert af eftirfarandi einkennum Jerúsalem er ólíklegast til að draga ferðamenn til borgarinnar?",2
Hvað af eftirfarandi er ekki minnst á í textanum að Jerúsalem sé þekkt fyrir?,2
"Samkvæmt því sem fram kemur í kaflanum, hvers konar ferðamanni myndi Wild Card ekki gagnast?",2
Hver af þessum staðhæfingum á ekki við um Kruger þjóðgarðinn?,3
Hvert af eftirtöldu er líklegast til að valda hættu fyrir fjallgöngufólk á leið um brattari hluta fjallsins?,1
Hver eftirfarandi staðreynda á ekki við um uppgöngu á Machu Picchu sem lýst er í kaflanum?,2
"Samkvæmt því sem fram kemur í kaflanum, hvert af þessu er ekki meginuppistaða í mataræði Mallorca-búa?",3
Hvaða fullyrðing um hangi-máltíðir er ósönn ef byggt er á upplýsingum úr kaflanum?,1
Hvert af eftirfarandi er ekki aðferð sem notuð er til að hita hangi-gryfjuna?,1
Hvað gæti orðið til þess að fólk fái sérstaka athygli frá munki eða nunnu?,1
Hvaða af eftirfarandi fatnaði er ekki líklegt að fá lánaða í klaustri? ,2
Hvenær er besti tíminn fyrir stjörnuskoðun á svæðum í kringum Suðurskautslandið?,3
Hvænær kemur gervihnattasími ekki í stað farsíma?,3
Hvenær er betra að nota gervihnattasíma en farsíma?,2
Deilur um hvað af eftirfarandi leiddu til stofnunar lýðveldisins Transnistríu?,2
Hvert af eftirtöldu er öðruvísi í Transnistríu en annars staðar í Moldóvu?  ,3
"Samkvæmt því sem fram kemur í kaflanum, hvenær ætti ferðamaður að heimsækja Montevideo ef hann vilja forðast rok?",1
"Samkvæmt því sem fram kemur í kaflanum, hvenær ætti ferðamaður að heimsækja Montevideo ef hann þolir ekki mikinn hita?",4
"Samkvæmt því sem fram kemur í kaflanum, hvert af eftirtöldu væri frekar tengt við frægan veggjakrotslistamann en skemmdarverk?",1
Hvað finnst sumum gestum vera ómissandi hluti af tónlistarhátíðarupplifuninni?,2
"Samkvæmt því sem fram kemur í kaflanum, hvað ættu hátíðargestir að setja í forgang ef þeir vilja tjalda nálægt tónleikasvæðinu?",4
"Samkvæmt því sem fram kemur í kaflanum, hvaða stað ættu gestir að forðast þegar þeir fara út í næturlífið í norðurhluta Nýju Mexikó?",2
"Samkvæmt því sem fram kemur í kaflanum, hvar er líklegast að gestur finni þekkta skemmtikrafta í norðurhluta Nýju Mexikó?",3
Ferðamenn sem vilja ferðast ódýrt ættu að forðast hvers konar drykki?,4
"Samkvæmt því sem fram kemur í kaflanum, hver af eftirtöldum drykkjum gæti ruglað þjóninn í ríminu þegar hann tekur pöntunina?",4
Hvaða hópur hóf nýlendutímann sem varði í þrjár aldir?,4
"Samkvæmt því sem fram kemur í kaflanum, hver er besta leiðin til að fá Parísarbúa til að líka vel við þig?",3
"Samkvæmt því sem fram kemur í kaflanum, hvert af eftirfarandi telst ekki vera hluti af staðalmynd Parísarbúans?",3
Hver er einn af kostum þess að ferðast á fyrsta farrými með MetroRail í Höfðaborg?,2
"Samkvæmt því sem fram kemur í kaflanum, hvað á við um allar svæðislestir í Höfðaborg?",4
Hvert af eftirtöldu er ekki líklegt að meindýr geri?,4
Hvar er hægt að kaupa fyrirframgreidd símakort?,4
Hvernig nýtir maður símakort til að fá að hringja ódýrari símtöl?,2
"Samkvæmt því sem fram kemur í kaflanum, hver af eftirtöldum trjátegundum er sjaldgæfust í Plitvice Lakes þjóðgarðinum?",2
Hvaða sjaldgæfu dýr má finna í Plitvice Lakes þjóðgarðinum?,4
"Samkvæmt því sem fram kemur í kaflanum, hver er raunverulegur tilgangur svæðiskóða?",2
"Samkvæmt því sem fram kemur í kaflanum, hver af eftirfarandi staðhæfingum um svæðiskóða er lygi sem á rætur sínar að rekja til fjölmiðlafyrirtækja?",2
"Þegar þú kemur til heimalands þíns, hvaða ferli er yfirleitt óformlegt?",1
Hvað af eftirfarandi ættirðu að hafa á hreinu áður en þú lendir í heimalandi þínu?,2
"Samkvæmt því sem fram kemur í kaflanum, hvað gerir fjallgöngufólki kleift að koma á fót nýjum leiðum í Cochamó-dalnum?",4
"Hvaða flugfélag flýgur oftast yfir hafið á suðurhveli Jarðar, samkvæmt upplýsingum í kaflanum?",4
Hvaða flugfélag flýgur sjaldnast yfir hafið á suðurhveli Jarðar?,4
Hvaða ferðaskrifstofa tók við af Global Running Tours?,2
"Samkvæmt því sem fram kemur í kaflanum, hvað tengir Go Running Tours saman mörg fyrirtæki sem bjóða upp á hlaupa- og skoðunarferðir?",3
Hvað ættu ferðamenn að gera ef þeir vilja sjá blettatígur í návígi?,3
"Byggt á því sem kemur fram í kaflanum, hvers konar dýr er líklegt að rekast á í bílasafaríferð?",2
"Samkvæmt því sem fram kemur í kaflanum, hvað gæti lækkað ferðakostnaðinn?",4
"Samkvæmt því sem fram kemur í kaflanum, hver fengi líklegast besta verðið á skoðunarferð?",4
"Samkvæmt því sem fram kemur í kaflanum, hvað af eftirfarandi átti þátt í að koma San Francisco á kortið sem vinsælum ferðamannastað?",1
"Samkvæmt því sem fram kemur í kaflanum, hver af þessum staðhæfingum um San Francisco er ósönn?",4
"Samkvæmt því sem fram kemur í kaflanum, hvers konar ferðamaður þarf ekki á þjónustu ferðaskrifstofu að halda?",4
Hvað af eftirfarandi er ekki nefnt í kaflanum sem kostur við að bóka ferð í gegnum ferðaskrifstofu?,1
"Samkvæmt því sem fram kemur í kaflanum, hvað geta rauntíma textaþýðingarforrit ekki gert?",4
Hvað gerir okkur kleift að þýða án nettengingar?,3
Hvað af þessu kemur ekki af stað snjóflóði?,1
"Samkvæmt því sem fram kemur í kaflanum, hvert af eftirtöldu verður að snjóflóði?",3
"Samkvæmt því sem fram kemur í kaflanum, hver eru aðalhráefnin í karrýréttum?",2
Á sumum svæðum er kókosmjólk notuð í staðinn fyrir hvað í karrírétt?,3
Af hverju er nauðsynlegt að taka sveig í kringum Transantarctic-fjöllin til að komast upp á hásléttuna?,3
Hvað er merkt með flöggum meðfram South Pole Traverse?,1
Hvað er ekki minnst á í kaflanum að ferðamenn þurfi að gæta sín á í Suður-Afríku?,3
"Samkvæmt því sem fram kemur í kaflanum, hvað væri slæmt ráð fyrir ferðamenn sem vilja skoða Suður-Afríku í bíl?",2
Hvert af eftirfarandi er ekki nefnt sem möguleg hætta við að skilja farangur eftir án eftirlits,3
Hvað er ekki minnst á í kaflanum varðandi fíkniefnasmygl?,4
Hvers konar drykk er ekki talað um að prófa að búa til í heimafríi?,3
Hvað af eftirtöldu ættirðu að heimsækja í heimafríi ef heimaborgin er þekkt fyrir drykkjumenningu?,3
Hvar eru dúfuhöggmyndirnar staðsettar?,2
Hvers konar vegabréfsáritun gæti leitt til þess að manneskja þurfi að sýna fram á sönnun fyrir því að geta haldið sér fjárhagslega uppi?,4
Hver eftirtalinna er líklegast að þurfi framlengingu á vegabréfsáritun?,3
Hvenær ættirðu að gæta þín sérstaklega á moskítóflugum?,3
"Samkvæmt því sem fram kemur í kaflanum, hvað ættirðu að sleppa því að gera til að forðast moskítóflugur þegar keyrt er í gegnum regnskóg?",1
"Samkvæmt því sem fram kemur í kaflanum, hver af eftirfarandi staðhæfingum um Sundarbans er ósönn?",2
Hvaða hluti skógarins liggur um indverskt landsvæði?,1
"Samkvæmt því sem fram kemur í kaflanum, hvaða hópur er líklegastur til að hafa að minnsta kosti einhvern skilning á ensku máli?",2
"Samkvæmt því sem fram kemur í kaflanum, hvað getur verið erfitt að bera fram samkvæmt textanum?",2
"Samkvæmt því sem fram kemur í kaflanum, hvað myndi henta best fyrir ferðamann sem ætlar að taka rútu frá umferðarmiðstöðinni?",2
Hvað er gott fyrir ferðamann sem vill ferðast í austur frá umferðarmiðstöðinni að vita?,2
Hvað af eftirfarandi á ekki við um Timbuktu?,3
Hvað af eftirfarandi á við um Timbuktu?,1
Hvenær áttu sumarólympíuleikarnir upphaflega að vera haldnir? ,4
"Samkvæmt því sem fram kemur í kaflanum, hvenær breytist trekt í hvirfilbyl?",4
Hvert af eftirtöldu á við um skýstrokka?,2
"Samkvæmt því sem fram kemur í kaflanum, hvar ætti ferðamaður að leita ráða varðandi pólitískt ástand á áfangastaðnum?",4
"Ef ferðaviðvörun er sett á, hvað væri erlendur ferðamaður ólíklegur til að upplifa?",4
"Samkvæmt því sem fram kemur í kaflanum, er ólíklegt að þurfa aðstoð frá ferðaskrifstofu við bókun hvers konar ferðalags?",1
"Samkvæmt því sem fram kemur í kaflanum, í hvaða aðstæðum myndi ferðamaður njóta góðs af aðstoð frá ferðaskrifstofu?",2
"Samkvæmt því sem fram kemur í kaflanum, hvað kemur í veg fyrir vonbrigði ferðamanns þegar nýir staðir eru heimsóttir?",1
Hvers konar manneskja gæti orðið fyrir vonbrigðum þegar hún kemur á framandi stað?,3
Hvert af eftirfarandi er ekki heppilegt ráð fyrir ferðamenn sem koma í fyrsta skipti til þróunarlands?,2
Hvert af eftirfarandi er ekki talað um sem eitthvað sem maður ætti að leyfa sér á meðan maður aðlagast aðstæðum í þróunarlandi?,3
Hver af eftirfarandi möguleikum er bestur fyrir tryggingartaka sem vill eiga tölvutækt afrit af vátryggingarskírteininu en hefur ekki alltaf aðgang að netinu?,3
"Samkvæmt því sem fram kemur í kaflanum, hvað af eftirtöldu þarf ekki að koma fram á vátryggingarskírteininu?",4
"Samkvæmt því sem fram kemur í kaflanum, hvaða filmustærð er algengust í notkun?",3
Hvert af eftirtöldum filmusniðum hefur svipaða upplausn og DSLR,1
"Samkvæmt því sem fram kemur í kaflanum, hvað af eftirfarandi væri síðasta skrefið í því að hefja ferðaritstörf?",3
Í hverju ættirðu að æfa þig allra fyrst ef þú hefur hug á að hefja ferðaritstörf?,1
Í hvers konar loftslagi er algengt að finna þarmavandamál?,3
"Samkvæmt því sem fram kemur í kaflanum, gæti stöðug návist við sýkla leitt til ónæmis fyrir hverju?",2
Hvað af eftirfarandi er kostur við að ferðast innan Schengen-svæðisins?,3
Hvað er ekki lengur að finna í gröf Tutankhamuns?,4
"Samkvæmt því sem fram kemur í kaflanum, hvaða áfangastaður í Vancouver myndi höfða minnst til ferðamanna sem vilja ferðast ódýrt? ",4
"Samkvæmt því sem fram kemur í kaflanum, hvar er líklegast að ferðamenn upplifi ósvikna Vancouver-reynslu?",1
"Samkvæmt því sem fram kemur í kaflanum, hvenær ættu ferðamenn að koma að fossinum ef þeir vilja óhindrað útsýni?",4
"Samkvæmt því sem fram kemur í kaflanum, hvað af eftirtöldu er kostur þess að heimsækja Viktoríufossa milli nóvember og mars?",3
"Samkvæmt því sem fram kemur í kaflanum, hvað af eftirtöldu er ekki mælt með að gera þegar þú tekur myndbönd með dróna?",4
"Samkvæmt því sem fram kemur í kaflanum, hvar er best að taka myndbönd með dróna?",4
"Byggt á því sem kemur fram í kaflanum, hvaða staðhæfing um skráningarkröfuna í vegabréfsáritunarferlinu er ósönn?",2
Hver af eftirfarandi stöðum myndi ferðamaður ekki fara á til að ganga frá skráningunni?,3
Fyrir hvern af eftirtöldum væri ekki góð hugmynd að sinna sjálfboðaliðastörfum á ferðalagi?,2
"Samkvæmt því sem fram kemur í kaflanum, hvernig kemur sjálfboðavinna sér vel fyrir ferðamann sem vill ferðast ódýrt?",3
"Samkvæmt því sem fram kemur í kaflanum, hvað af eftirtöldu þætti óvenjulegt í dæmigerðri ferð til Walt Disney World?",3
Hver af þessum staðhæfingum um Walt Disney World er ósönn?,1
"Samkvæmt því sem fram kemur í kaflanum, hvert af eftirfarandi vandamálum er líklegt til að vera ekki umfjöllunarefni á færniþjálfunarnámskeiði eða í bókum?",1
"Samkvæmt því sem fram kemur í kaflanum, hvert af eftirtöldu er líklegast að sé tekið fyrir á færniþjálfunarnámskeiði?",1
"Samkvæmt því sem fram kemur í kaflanum, hvernig er best að forðast að drekka mengað vatn?",2
"Samkvæmt því sem fram kemur í kaflanum, hvað er næstum ómögulegt að gera, jafnvel fyrir vant sundfólk?",3
Hvað ættirðu að gera ef þú festist í sjávarstraumi?,3
"Samkvæmt því sem fram kemur í kaflanum, hvar gæti það verið þess virði að skoða kastala í fríinu?",3
"Samkvæmt því sem fram kemur í kaflanum, hvað af þessu er ekki mælt með að konur á ferðalagi geri?",1
Hvað af þessu væri gott ráð fyrir konu sem ferðast ein um svæðið sem talað er um í kaflanum?,4
"Byggt á því sem kemur fram í kaflanum, hvenær gæti ljósmyndari í villtri náttúru viljað nota sérstaka linsu?",1
Hvað af eftirfarandi er ekki minnst á að geti reynst krefjandi fyrir náttúruljósmyndara?,3
Hvað af eftirtöldu myndi líklega valda minnstum vandamálum fyrir ökumann á leið í gegnum fjallaskörð?,1
Hvað af eftirtöldu á við um tekjuskatt í mörgum löndum?,2
"Samkvæmt því sem fram kemur í kaflanum, ef þú vinnur í einu landi og býrð í öðru, hvar er líklegast að þú skilir inn skattskýrslu?",3
Hver af eftirfarandi fullyrðingum á ekki við um heimssýningar?,4
Hvað af eftirfarandi er regla sem gildir um heimssýningar eða alþjóðasýningu?,1
Hvað af eftirtöldu dregur úr líkum á árás dýra?,2
Hvað er ekki minnst á í textanum sem hugsanlega ástæðu fyrir dýraárásum?,4
"Samkvæmt því sem fram kemur í kaflanum, hvert af eftirtöldu á ekki við þegar spilað er rétt á harmóníku, samkvæmt kaflanum?",1
"Þegar spilað er á harmóníku, hvert af eftirtöldu hækkar hljóðið í henni?",1
Af hverju eru jaðrar myndefnis fyrir sjónvarp klipptir til?,2
"Samkvæmt því sem fram kemur í kaflanum, hvert af eftirfarandi vandamálum gætirðu rekist á þegar kvikmynd er sett yfir á DVD-snið?",2
Hvar var breska setuliðið staðsett?,3
Hver undirritaði handskrifuðu stjórnarskrárdrögin?,4
Hver af eftirtöldum stöðum var síðastur til að fá sent afrit af Dunlap-einblöðungunum?,3
"Hvar voru hersveitir John Starks, ofursta, staðsettar?",1
"Samkvæmt því sem fram kemur í kaflanum, hvenær lengdu hermenn Starks girðinguna?",3
"Samkvæmt því sem fram kemur í kaflanum, hvert eftirtalinna tímabila var með þeim blóðugustu í sögu Kína?",4
"Samkvæmt því sem fram kemur í kaflanum, hvert af eftirtöldu á við um hermaurabú á leið á hirðingjastig?",2
"Samkvæmt því sem fram kemur í kaflanum, hver eftirtalinna fullyrðinga lýsir búsetuháttum hermaura á hirðingjastigi?",3
Hvert af eftirtöldu heldur áfram þrátt fyrir ytra áreiti?,3
Hvaða hugtak lýsir einstaklingum sem sýna nokkur afbigði tiltekins eðlisþáttar?,4
Hvert af eftirtöldu er rétt hugtak yfir lífverur sem búa á ákveðnu landsvæði?,2
Hvert af eftirtöldu er ekki dæmi um náttúrutengda ferðaþjónustu?,3
"Samkvæmt því sem fram kemur í kaflanum, hvert af eftirtöldu er grunnur flutningskerfisins?",2
Hvers konar rafhleðslu hafa agnirnar sem sveima í kringum kjarnann?,3
Hvaða agnir mynda kjarnann?,1
"Samkvæmt því sem fram kemur í kaflanum, hvert af eftirtöldu er fimm bita tvíundartala?",3
Hvað eru tvíundartölur einnig kallaðar?,1
Hvert af eftirtöldu er ekki nefnt í kaflanum sem kostur við að nemendur haldi úti bloggi?,2
Hvert af eftirtöldu er sagt hafa hvetjandi áhrif á nemendur þegar kemur að ritunarkunnáttu og bloggskrifum?,2
Hvert af eftirtöldu er ekki kostur við fjarsamskipti fyrir nemendur? ,2
"Samkvæmt því sem fram kemur í kaflanum, hvert af eftirtöldu er ekki sveigjanlegt af hálfu nemenda þegar kemur að fjarsamskiptum?",3
Hvað er ekki nefnt í kaflanum sem eitthvað sem almennt er tengt við miðaldakastala?,4
Hvert af eftirtöldu er ekki nefnt í kaflanum sem hluti af lyktum og hljóðum sem hægt er að ímynda sér við kastalarústir?,3
Hvert af eftirtöldu á við um Kirby Muxloe-kastalann?,2
Hvert af eftirtöldu hefði verið talið óvenjulegt við byggingu Kirby Muxloe kastala á þeim tíma sem talað er um í kaflanum?,3
"Samkvæmt því sem fram kemur í kaflanum, hvert af eftirtöldu kemur sér best fyrir hlaupara sem undirbýr sig fyrir næsta hlaupatímabil?",4
"Samkvæmt því sem fram kemur í kaflanum, hvert af eftirtöldu er afar mikilvægt fyrir fyrsta flokks spretthlaupara?",2
Hverjum af eftirtöldum markmiðum er ekki hægt að ná eingöngu með réttum næringaraðferðum?,3
"Samkvæmt kaflanum, hvert af eftirtöldu er ekki ráðlagt fyrir ungt íþróttafólk sem vill auka ánægju sína af íþróttaiðkun?",2
"Samkvæmt því sem fram kemur í kaflanum, af hverju gæti millivegalengdarhlaupari viljað fjárfesta í dýrari æfingabúnaði?",1
"Samkvæmt því sem fram kemur í kaflanum, hvað þarf til að stunda millivegalengdarhlaup?",3
Hver uppgötvaði kjarnsegulóm? ,3
Hvaða ár var fyrsta einkaleyfið veitt til segulómunar í lækningaskyni? ,2
"Samkvæmt því sem fram kemur í kaflanum, hverju þarf mannkynið að hafa góðan skilning á til þess að geta túlkað líkamlegar athafnir annarra?",2
"Samkvæmt því sem fram kemur í kaflanum, hjálpar skilningur á ætlun manneskju að gera hvað?",1
"Samkvæmt því sem fram kemur í kaflanum, hvert af eftirtöldu er nákvæmasta lýsingin á meginhlutverki gervigreindar?",4
"Samkvæmt því sem fram kemur í kaflanum, hvert af eftirtöldu er oft tengt við gervigreind?",2
"Samkvæmt því sem fram kemur í kaflanum, hvert af eftirtöldu telst styrkleiki hjá manneskju sem sýnir mynstur samleitinnar hugsunar?",4
"Samkvæmt því sem fram kemur í kaflanum, hvert af eftirtöldu er ekki eitt af þungamiðjuatriðum samleitinnar hugsunar?",2
"Samkvæmt því sem fram kemur í kaflanum, hvert af eftirtöldu er ekki örtjáning?",4
Hver af eftirtöldum fullyrðingum um túlkun örtjáningar er ekki sönn?,3
Hvert af eftirtöldu fékk aukið mikilvægi á tímum endurreisnarinnar? ,3
Endurreisnartímabilið leiddi til minni áherslu á hvað af eftirfarandi?,1
Hvert af eftirtöldu lýsir ekki hvata til að nota netið til að viðhalda samböndum við fólk?,3
Hvert af eftirtöldu lýsir ekki hvata til að nota netið í þágu persónulegrar þátttöku?,3
Hvenær hætti Vestur-Evrópa að stæla aðra heimshluta og fór að þróa sinn eigin stíl?,1
Hvaða tímabil átti þátt í að hnappar á fatnaði urðu vinsælir? ,3
"Samkvæmt því sem fram kemur í kaflanum, hvert af eftirtöldu er talið vera hentug langtímalausn við umhverfisvandamálum?",3
"Samkvæmt því sem fram kemur í kaflanum, hverri af eftirfarandi lausnum væri ekki hægt að lýsa sem viðbrögðum við einkennum umhverfisvandamála?",2
Í hvaða Evrópulandi var fyrsta stríðið sem snérist um valdajafnvægi fremur en trúarbrögð háð?,4
Hvaða stríð er stundum kallað ‘síðasta trúarbragðastríðið’?,1
Hvaða hlið kaþólskrar trúar var ekki grandskoðuð?,2
"Samkvæmt því sem fram kemur í kaflanum, hvaða manneskja var myrt í Versölum?",4
Hvert af eftirtöldu voru konungshjónin ekki þvinguð til að gera af múginum?,2
Hvert af eftirtöldu er ekki afleiðing af óhefðbundnum sjóhernaði Bretlands?,3
Hvaða fullyrðing lýsir ekki herkvínni sem Bretar settu Þýskaland í?,4
"Hver, samkvæmt kaflanum, væri líklegasti aðilinn til að greinast með MS-sjúkdóminn?",1
"Samkvæmt því sem fram kemur í kaflanum, þarf fólk sem hreyfir sig reglulega meiri stuðning við hvað?",1
"Samkvæmt því sem fram kemur í kaflanum, hvernig fara skylmingar fram?",4
"Samkvæmt því sem fram kemur í kaflanum, hvert af eftirtöldu merkjum gefur skýrast til kynna innvortis eitrun?",4
"Samkvæmt því sem fram kemur í kaflanum, hvert er rétt fyrsta skref þegar meta þarf ástand fórnarlambs?",1
Hver eftirtalinna fullyrðinga lýsir ekki réttu ferli við ástandsmat fórnarlambs?,1
Hvaða breytingar sem urðu í kjölfar frönsku byltingarinnar höfðu mikil áhrif á verkalýðsfólk?,2
Framavonir hermanna og annarra starfsgreina eftir frönsku byltinguna voru ólíklegri til að byggjast á?,2
Hvers konar opinber þjónusta er sögð valda mestri óánægju í þróunarlöndum?,3
"Samkvæmt því sem fram kemur í kaflanum, hvað er hægt að segja um samgöngukerfi fyrir almenning?",3
"Samkvæmt því sem fram kemur í kaflanum, hvert af eftirtöldu getur verið erfitt að koma auga á vegna þess hve erfitt er að spá fyrir um hegðun bílstjóra?",4
Hvert af eftirtöldu er notað til að sýna umferðarstreymi á stærðfræðilegan hátt?,4
Í hvað græddu Hershey og Chase erfðaefni sitt? ,1
Á hverju veltur það hvort barn fær getuna til stökkbreytingar?,1
"Samkvæmt upplýsingum sem koma fram í kaflanum, hvað þurfa stökkbreytingarnar ekki að stóla á?",3
Hvert af eftirtöldu var ekki ástæða fyrir geitahaldi hjá fornþjóðum?,3
Markmiðið í golfi er að nota sem minnst af hverju?,2
Hvar er grasið á golfvelli slegið styttra en annars staðar?,2
Hver er dæmigerður tilgangur þess að gera tilraunir?,1
"Samkvæmt því sem fram kemur í kaflanum, hvað hjálpar ekki til við að móta vísindarannsóknir?",1
"Samkvæmt því sem fram kemur í kaflanum, hver af eftirfarandi fullyrðingum um skýstróka er ósönn?",3
Hver af eftirtöldum fullyrðingum lýsir meirihluta skýstróka á réttan hátt samkvæmt kaflanum?,4
Hvert af eftirtöldu hóf mannkynið að gera á 16. öld?,4
Hversu lengi hefur mannkynið notað linsur til að stækka hluti?,3
"Samkvæmt því sem fram kemur í kaflanum, hvað segir hellir Múhammeðs okkur um andlega iðkun hans og gildi?",1
"Samkvæmt því sem fram kemur í kaflanum, í hvað var járn notað til að byrja með?",4
"Samkvæmt því sem fram kemur í kaflanum, af hverju var vagnhjólum úr tré skipt út fyrir járnhjól?",4
"Samkvæmt því sem fram kemur í kaflanum, hvað mótaði einstaklinga á rómantíska tímabilinu?",2
Hvert af eftirtöldu endurspeglar ekki almennar hugmyndir um tæknilega löghyggju? ,1
"Samkvæmt því sem fram kemur í kaflanum, hvert af eftirtöldu tengist ekki togi í bogann?",1
"Samkvæmt því sem fram kemur í kaflanum, hvert af eftirtöldu tengist mildara hljóði?",3
Steingervingar sýna að hendur þróuðust fyrst og fremst til hvers af eftirtöldu?,1
Hvert af eftirtöldu á við um kjúkur í simpönsum á nákvæman hátt? ,3
Val fjarlægir nýja erfðabreytileika úr mengi fyrir hvað?,4
Hvaða ferli ber ábyrgð á nýjum erfðabreytileika?,3
"Út frá upplýsingum úr kaflanum, hvað af þessu ætti prímati að borða til að leysa „prótínvandamál“?",3
"Samkvæmt því sem fram kemur í kaflanum, hvert af eftirtöldum vandamálum orsakast ekki af skorti á nauðsynlegum amínósýrum?",1
Hvernig sýna þau sem tilheyra undirmenningu öðrum tenginguna við hópinn?,4
"Samkvæmt kenningunni sem rætt er um í kaflanum, hvað gæti komið fyrir barn sem samsamar sig með kynþáttahóp í minnihluta sem hefur þá staðalmynd að vera ógnandi í hegðun?",2
"Samkvæmt því sem fram kemur í kaflanum, getur þekking barns á staðalímyndir um kynþætti haft áhrif á hvað af eftirfarandi?",2
"Samkvæmt því sem fram kemur í kaflanum, hvert af eftirtöldu er ekki líklegt til að eiga við í uppeldi dýrslegra barna?",2
"Samkvæmt því sem fram kemur í kaflanum, hvert af eftirtöldu lýsir dýrslegri hegðun í börnum á réttan hátt?",2
Samkvæmt kaflanum hvert af eftirtöldu á ekki við um sjálfsþurftarbúskap?,2
Hvert af eftirtöldu lýsir sjálfsþurftarbúskap nákvæmlega?,1
Undir hvaða flokk ferðaþjónustu fellur það að heimsækja safn?,3
"Samkvæmt því sem fram kemur í kaflanum, hvað gæti hugsanlega verið í forgangi hjá þeim sem ferðast sér til skemmtunar?",2
Á hvað er minnst í kaflanum sem minnkaði ótta við breytingar innan kirkjunnar á staðnum?,1
"Samkvæmt því sem fram kemur í kaflanum, getur skilningur á eigin sögu leitt til hvers?",1
Hver eftirtalinna fullyrðinga lýsir póstmódernískri nálgun að námi á réttan hátt?,4
Hver af eftirfarandi fullyrðingum lýsir ekki póstmódernískum námsaðferðum?,2
"Ef maður vaknar vísvitandi á venjulegum svefntíma, hvert af eftirtöldu getur haft áhrif á svefntruflunarferlið?",2
Hvert af eftirtöldu er ekki rétt lýsing á svefntruflun?,4
Hvað eykst eftir því sem heilinn reynir oftar að dreyma skýra drauma?,4
Hvert af eftirtöldum neikvæðu áhrifum gætu skýrir draumar haft á líkamann?,1
"Samkvæmt því sem fram kemur í kaflanum, hvað segir textinn að sé líkt með hefðbundnum teymum og sýndarteymum?",1
"Byggt á því sem kemur fram í kaflanum, hver þessara fullyrðinga um hefðbundin teymi og sýndarteymi er röng?",1
Hvað af eftirtöldu ganga inntakskenningar ekki út á?,1
Hvert af eftirtöldu á ekki við um regluna um þriðjung?,4
Hvert af eftirtöldu á ekki við um 35 mm ljósmyndasniðið?,3
"Samkvæmt því sem fram kemur í kaflanum, hvernig hafa aðdráttarlinsur orðið betri með auknum gæðum í framleiðslu á linsum?",3
"Samkvæmt því sem fram kemur í kaflanum, hvenær gæti verið betra að nota aðdráttarlinsu en frumlinsu?",1
Hvað af eftirfarandi myndi ekki teljast nákvæm lýsing á dulspeki?,4
"Samkvæmt því sem fram kemur í kaflanum, hvert af þessu á ekki við um dulspeki?",2
"Samkvæmt því sem fram kemur í kaflanum, hverjir voru hugsanlega fyrstir til að koma á fót landbúnaðarsamfélagi?",3
"Samkvæmt því sem fram kemur í kaflanum, hópurinn sem veiddi móafugla samanstóð af fyrstu íbúum hvaða staðar?",2
Fyrir hverja kemur það sér betur að nota Pureland-aðferðina í órigamígerð?,4
Hvert af eftirtöldu á ekki við um Pureland órigamí?,1
"Samkvæmt því sem fram kemur í kaflanum, tengist einn af eftirfarandi stöðum ekki siðmenningu í Indusdalnum, hver þeirra?",3
Hvert af eftirtöldu er ekki nefnt sem hugsanlegt nafn á bronsaldarsiðmenningunni sem rætt er um í kaflanum?,3
"Samkvæmt því sem fram kemur í kaflanum, hvað af eftirtöldu hefur langvarandi kosti í för með sér?",1
"Samkvæmt því sem fram kemur í kaflanum, hvert af eftirtöldu myndi manneskja setja í forgang ef hún vill fá skjótan ávinning?",4
"Samkvæmt því sem fram kemur í kaflanum, hver greiddi stóran hluta af stríðskostnaðinum?",4
Hvaða tímabil kom á undan Templurunum?,3
Hvaða tímabil kom á eftir Templurunum?,1
Hvaða læknismeðferð eða -aðgerð er ekki minnst á að læknar og skurðlæknar í Rómarveldi hafi notað?,1
"Samkvæmt því sem fram kemur í kaflanum, hvert af eftirtöldu á ekki rætur að rekja til læknisfræðilegra framfara á tímum Rómarveldis?",3
Á hverju byggir eiginleiki okkar til að sjá?,1
Á hverju byggir munurinn á mismunandi samsetningum augna milli lífvera?,2
"Samkvæmt því sem fram kemur í kaflanum, hvaða fullyrðing um Sikhisma gefur ekki rétta mynd af trúarbrögðunum?",2
"Samkvæmt því sem fram kemur í kaflanum, hvert af eftirtöldu er grunnþáttur í trúarkerfi sikhisma?",1
"Samkvæmt því sem fram kemur í kaflanum, að hverju gætu börn með athyglisbrest átt erfitt með að einbeita sér?",1
"Samkvæmt því sem fram kemur í kaflanum, af hverju er hætta á að börn með athyglisbrest sýni af sér áhættuhegðun?",4
"Samkvæmt upplýsingunum í kaflanum, hvert af þessu er ekki dæmi um vinnupalla?",3
Hvert af eftirtöldu lýsir ekki hugmyndinni um vinnupalla nákvæmlega?,3
"Samkvæmt því sem fram kemur í kaflanum, hver af þeim möguleikum sem MySpace býður upp á getur komið sér vel fyrir nemendur með lestrarörðugleika?",1
"Samkvæmt því sem fram kemur í kaflanum, hvert af eftirtöldu var ekki hluti af viðbrögðum Kruschevs við mótmælum verkamanna?",3
Hvert af eftirtöldu var ekki orsök óeirðanna í Póllandi?,4
