question,gemma3_answer
При оставащи четири състезания до края на сезона кой е на четвърто място в Шампионата на водачите?,1
"След състезанието, за което става дума в откъса, колко точки има Кане в Шампионата на водачите?",1
"Според откъса колко пъти хората са ставали свидетели на падащи метеорити, които по-късно се оказват с произход от Марс?",2
"Според това, което е споменато в откъса, кое е вярно за камъните, за които е открито, че са с произход от Марс?",4
Кога се оттегля Шумахер?,2
Кога е ранен Маса?,1
Според откъса как споразумението ще се отрази на AOL?,3
Кое от следните може да приключи в резултат на новото споразумение?,3
Колко от убитите при нападението хора не са полицаи?,3
Кой съобщава за предполагаем заподозрян за нападението?,1
"Заради статуса на Флорида като щат, където победителят взима всичко, какво печели Мит Ромни?",3
Според откъса какъв процент от гласовете печели Гингрич в предварителните избори?,2
Според откъса кой не продължава надпреварата след резултатите от комисията?,2
Според откъса кой изказва думи на подкрепа в полза на друг кандидат след резултатите от комисията?,2
"Кое е единственото място, където шоуто е представяно преди 2015 г.?",1
Станцията описва шоуто като шоу с какъв тип история?,2
"С какво се сдобива Дейвид Хадли, което в крайна сметка помага на атаката на военната групировка?",1
"Какво транспортно средство използва военната групировка, за да се придвижи до Мумбай?",3
"Кое твърдение точно отразява резултата от открития турнир на Надал и Раоник в Брисбейн, споменат в откъса?",1
Според откъса каква е ситуацията след първия сервиз в мача между Надал и Раоник?,2
Програма на какъв език не е включена в емисиите на „Голи новини“?,1
Според откъса къде няма да бъдат достъпни емисиите на „Голи новини“?,3
Колко състезатели не завършват гигантския слалом?,3
Кое от следните твърдения точно отразява резултатите от състезанията на шампионата?,1
Кое от следните решава НБА да препрати?,1
Според откъса каква води до притеснения на НБА относно вируса?,4
"Кой отбелязва гола, с който „Вашингтон Кепитълс“ печелят играта, в мача срещу „Атланта Трашърс“?",1
Кой отбелязва своя 60-ти гол за сезона по време на мача на „Кепитълс“ срещу „Трашърс“?,3
Кога банка „Northern Rock“ се нуждае от подкрепа от държавата?,4
Според откъса кое от следните твърдения точно описва отношенията на „Virgin Group“ с банка „Northern Rock“?,2
"Според това, което е посочено в откъса, кой е засегнат от подписването на споразумението за климата от Киото?",1
На кое ще нанесе вреда ратификацията на споразумението от Киото според бившето правителство на Астралия?,3
За коя програма са наети стрелци в тестването?,4
Кое твърдение не отразява точно тестването на контрола на вредителите?,1
Според откъса къде е намерено разцепването?,4
Според откъса какво се случва по-рано от очакваното?,2
"Какво трябва да направи даден играч, за да контролира движенията по време на видеоигра?",4
"Кое е проектирано по такъв начин, че да прилича на дистанционно управление за телевизор?",2
Кое не е посочено в последния доклад на информационната агенция Синхуа?,2
Кое не е посочено в най-ранния доклад на информационната агенция Синхуа?,4
Какво е обявено от Сара Даниъс по време на радиопредаването?,4
С кого не може да бъде осъществен контакт?,4
"Кой коментира, че обещанието е „важна стъпка“?",3
Колко пощенски марки произвежда Слания за различни държави?,4
Според откъса коя е вероятната причина за продължаващия теч от вентилите на резервоара?,3
Защо се отварят предпазните вентили?,2
В момента на каква височина е водата в девето отделение?,3
Какво се случва в девето отделение по време на урагана Катрина?,2
Кое от следните неща не е потвърдено от Хамилтън?,2
Какво искат учените да разберат?,4
Според откъса каква е ролята на местната полиция за затварянето на тунела?,3
Какво се случва с входовете към тунела по време на затварянето?,1
"Според откъса какво не се е случило, преди фотографът да бъде ударен от автомобил?",4
"Какво се опитва да направи фотографът, преди да бъде ударен от автомобил?",2
"Кое твърдение не описва точно състоянието на президента, след като е дал положителен резултат на тест за вируса?",1
Според откъса кое от следните твърдения за президента е вярно?,3
Според откъса кога се очаква тропическият циклон Гону да продължи да отслабва?,1
Каква е скоростта на вятъра в пика на тропическия циклон Гону?,3
Кое от следните не се смята за характеристика на Karenia brevis?,3
Кое от следните Karena brevis не може да прави?,2
Според откъса кое от следните не настъпва в резултат на урагана Фелиша?,4
Кое от твърденията за урагана Фелиша е грешно?,2
Кое твърдение точно отразява резултата от унгарското Гран При през 2009 г.?,3
Кога настъпва сблъсъка?,1
"Според откъса кое от следните заема по-малко време, отколкото първоначално са смятали изследователите?",4
Кое от следните не е съобщено от изследователите?,3
Къде ще се проведе Парадът на кравите?,2
Кое от следните твърдения точно описва Парада на кравите?,4
Каква е причината Русия да спре употребата на II-76?,2
Какво е II-76?,3
Кой наема екипа сценаристи за „Семейство Симпсън“?,2
Според Флюк кой ѝ изпраща положителни коментари и насърчения?,4
Според откъса за какво някои хора не искат жените да говорят?,3
Според откъса кое планетарно тяло е най-динамично?,1
"На кое планетарно тяло са идентифицирани реки и езера, състоящи се от прозрачна течност?",2
Кое от тези открития не е резултат от намирането на перото?,4
Какво нямат перата на динозаврите?,2
Кое от следните твърдения относно ZMapp не е вярно?,2
Кое от следните твърдения точно описва проучването PALM?,3
"Къде изследователите смятат, че новият чип ще бъде от най-голямо значение?",1
Кой метод ще бъде използван за произвеждането на диагностичния инструмент?,2
Според откъса кое твърдение относно разломите не е вярно?,4
"Според откъса коя теория относно формите на релефа сочи, че на луната има геоложка активност?",4
Според откъса какво повече няма да има до повдигането на обвинение?,1
Според откъса какво не е проблем в момента за тюленоловните кораби?,1
Освен леда какво друго оказва влияние върху спасителните операции?,2
Кое схващане Робъртс се въздържа да потвърди?,3
"За коя тема Робъртс смята, че е твърде неетично да бъде обсъждана?",4
Къде светят двата светлинни лъча?,1
Според откъса кога са построени новите небостъргачи на терена?,4
"Коя информация предполага, че Седемте сестри представляват пещери?",1
Как се наблюдава термичното поведение на Седемте сестри?,1
Според откъса кое твърдение относно заподозрения не е вярно?,1
Коя информация относно нападението е потвърдена от властите?,2
Кои отбори ще играят в мача на „Елис Парк“?,3
Къде „Спрингбокс“ ще играят следващия си мач?,3
С кое от следните има затруднения космическата станция по време на мисията?,2
Според откъса каква е целта на мисията на космическата станция?,3
Кое от следните твърдения относно делото не е вярно?,4
Кое от следните твърдения точно описва делото?,4
Според откъса за кой клуб започва да играе Видал преди три сезона?,1
Колко мача играе Видал за Барса?,1
Кой е противниковият отбор в мача?,2
Защо Харке е отседнал в хотела?,3
Защо геофизичната агенция на Джакарта не е издала предупреждение?,4
Според откъса до какво води земетресението?,1
Кое от следните неща мотивира дейността на Слънцето и всички останали звезди?,3
Как се определя числото на Росби на звездата?,1
Какъв процент от запитаните хора подкрепят Австралия да стане република незабавно?,2
Според Джулия Гилард кога Австралия трябва да стане република?,2
Коя организация подлежи на правно разследване?,3
Клиф Стърнс е ръководител на коя организация?,4
Според откъса какво не се случва на швейцарката?,2
Коя компания е наградена с наградата за устойчивост на Тайван за 2007 г.?,3
Какво представлява ASUS Eee PC?,2
Кой е отговорен за липсващите пощенски документи?,3
Според откъса кой излиза с извинение заради липсващите документи?,4
Кога на Дел Потро се налага да разреши проблема с рамото си?,3
Какъв е резултатът от първия тайбрек?,4
"Според това, което е посочено в откъса, кой по-специално е имал контакт с пациента?",2
Според откъса какво уверение не дава губернаторът в обръщението си към тексаските граждани?,4
Кой пародиен източник на новини е създаден от двама бивши студенти от Вашингтонския университет?,4
Според откъса кое от следните неща не е включено в империята за пародийни новини „Ониън“?,2
Според откъса какво е охранявано от полицията?,3
"По кое време полицията моли протестиращите да се преместят, за да се избегне по-нататъшно нарастване на трафика?",4
"Кое е вярно за проучването, извършено от д-р Ехуд Ур?",2
Според откъса за какво е скептичен д-р Ур?,1
Кое от следните твърдения не описва точно катастрофата на полет CG4684?,3
Каква е причината полет CG4684 да не успее да се приземи?,4
Съгласно откъса кое от следните твърдения относно преживяването на Франсизек Ковал е вярно?,2
Защо измерването на възможното въздействие на тропическата буря Даниел представлява предизвикателство?,3
Според откъса кое от следните твърдения относно тропическата буря Даниел не е вярно?,4
"Според откъса какво се предлага да се случи с болестта, преди тя да причини глобална епидемия?",1
Според откъса колко далече от Фуцзян е тайфунът?,3
Кой приветства Джордж У. Буш при пристигането му в Азия?,3
Кога президентът говори за разширяването на търговията в Азия?,3
Според откъса кое от следните е крайната цел на правителството?,4
Какво обявява правителството?,1
Според откъса каква информация е известна?,1
Кое твърдение относно протестите не е вярно?,3
Кой предлага оставката на предишната избирателна комисия?,3
Според твърдението кое не се подкрепя от Американската гимнастическа асоциация след насилието на Насар върху спортисти?,1
"Според твърдението коя е основната цел за продължаване напред както на Американската гимнастическа асоциация, така и на Олимпийския комитет на САЩ?",4
"Накъде пътува корабът, когато настъпва инцидентът? ",3
"Кое не е верен факт по отношение на кораба, за който става дума в откъса?",2
Кой прави изявление във връзка с американските войски?,1
Според твърдението коя държава поема отговорността за охраната на заловените бойци?,4
"За кое се смята, че е причина за катастрофата?",2
На какъв вид терен се случва катастрофата?,4
На какво се надяват властите в резултат от наводнението?,1
Построяването на язовира повлиява постоянно на кое от следните неща?,4
Според откъса кой дава на Съединените щати информация за възможни атаки?,3
Кое от следните твърдения точно описва предполагаемия план за атака на екстремистите?,3
Кое от следните лица не е юрист?,4
Коя група хора не е спомената като част от скандала в гръцката правна общност?,3
Колко уикета губи Индия?,2
Според откъса какъв е най-високият резултат от инингите?,1
Кое от следните не е причина за разочарованието на Адам Куерден?,1
Според откъса какво е изтрито от сайта?,1
Според откъса Амир Хан не подкрепя кое от следните неща?,1
"Според откъса кое от следните Амир Хан ще подкрепи, независимо от своето лично мнение?",3
Кога умира Питър Ленц?,3
Кой е Ксавие Заят?,2
"В каква ситуация човек, който се притеснява да лети, е вероятно да има полза от разбирането на вътрешните работни процеси на самолета?",2
"Съгласно откъса кое от следните неща трябва да направи последно пътник, който се интересува от цената?",2
"Според откъса какво трябва пътниците да направят най-напред, за да си осигурят възможно най-добри цени за полет?",2
Кога се изисква придружител за придружаване на дадена пратка?,1
"Съгласно откъса, когато избирате авиосдружение с програма за редовни пътници, кое от следните трябва да бъде с приоритет?",4
Според откъса кой може да предложи повече точки за редовни клиенти?,4
Според откъса кое от следните сетива може да бъде увредено в резултат на прекомерна консумация на алкохол?,2
"Според това, което е посочено в откъса, кое потенциално може да намали вредните ефекти от алкохола?",3
Къде са най-високите стойности на имотите в Амстердам?,1
Защо окръг Канал е обозначен като обект на световното наследство на ЮНЕСКО?,1
Според откъса кое от следните е причина посещението на Пном Кром да си заслужава?,1
"Според откъса какво е необходимо на посетителите, за да влязат в Пном Кром?",3
Според откъса кое от следните може да попречи на даден турист да посети Антарктика?,4
"Коя част на Антарктика може да посети турист, който има интереси в алпинизма?",2
Къде е най-малко вероятно да бъде разположена една обсерватория от преди модерната епоха?,3
Къде е вероятно да бъде поставен съвременен телескоп за проучвания?,4
Според откъса кой район би бил най-добрият за тих ден на плажа?,3
Според откъса къде условията за плуване е вероятно да бъдат най-безопасни?,3
"При посещение на мястото, описано в откъса, кое от следните би било сметнато за неподходящо?",2
Кое от следните описва езиците тип лингва франка?,4
Кое твърдение не описва точно помощните езици?,2
"Според откъса какво трябва да провери пътникът, ако круизът му е през зимата?",1
"Според откъса, ако круизът на даден пътник е през лятото, какво може да бъде избегнато?",2
Защо каталонският често се използва за табели и съобщения в Барселона?,2
Кой от следните езици се използва от системата на метрото в Барселона за редовни съобщения?,2
Съгласно откъса кое от следните удобства е малко вероятно да бъде приоритет за настаняване със закуска от висок клас?,4
Съгласно откъса кое от следните не е една от основните точки на конкуренция между луксозните доставчици на настаняване със закуска?,1
Според откъса кое от следните няма да се състои в Пекин през 2022 г.?,2
Според откъса на кое от следните събития ще бъде домакин Пекин през 2022 г.?,3
Кой се намира в най-голям риск от заразяване с птичи грип?,3
Според откъса кое от следните твърдения точно описва птичия грип?,3
Какво свързва каналът Бяло море – Балтийско море?,3
"Според откъса на кой вид превозни средства могат да бъдат събирани паспортите, за да не бъдат обезпокоявани пътниците?",2
Според откъса кога може да бъде проверена вашата лична карта на някои трансгранични влакове?,4
Кой от следните проблеми е най-вероятно да възникне при престой в „дълбоките“ тропически зони на Сингапур?,3
Кой може да иска да избегне яденето на немски сладкиши?,1
Коя съставка се смята за сезонен елемент на немските сладки?,3
Съгласно откъса кое от следните не би представлявало препоръчителен съвет при бюджетно пътуване?,3
Според откъса кой може да има трудности при пътуване с много малък бюджет?,4
Кое от следните твърдения не описва точно шофирането между Пойнт Марион и Фермонт?,3
"Според откъса кое от следните трябва да бъде основно притеснение за шофьорите, пътуващи по магистралата Бъфало – Питсбърг?",3
Кое от следните не се изисква за започване на каньониране?,2
Кое от следните може да бъде необходимо за успешна екскурзия с каньонинг?,4
"Според откъса кое би било полезно на човек, който планира да лагерува в колата си?",2
"Според откъса какво може да искат да избегнат автокъмпингарите, ако се стремят да останат незабелязани?",3
Според откъса кой построява отново Казабланка за втори път?,4
Кой изоставя съвременния град Казабланка след природно бедствие?,2
Според откъса как Синтра придобива признание сред чужденците?,3
Кое не е признато от Армения?,4
Кое продължава да оказва влияние върху отношенията между Азербайджан и Армения?,3
"Когато вземате такси в Шарлот, какво може да доведе до допълнителна такса?",2
Според откъса кое може да се смята за лоша страна на живота в Шарлот с деца?,2
Кой контролира северната част на Чили преди пристигането на испанците?,4
Според откъса кое от следните не се случва през 1810 г.?,2
Как хората достигат до отдалечените села в района на Лигурия?,3
Какво е наречено с италианския израз „Cinque Terre“?,1
Според откъса кой вид обувка е подходящ за потенциално хлъзгави зимни условия?,2
Кое от тези неща няма да помогне за подобряване на сцеплението върху заледени пътища при зимни условия?,4
Кое от следните представя точно приликата между Хавай и островите Кук?,3
Кое от следните не описва точно островите Кук?,3
Коя от следните рейнджърски станции предлага два вида настаняване?,1
"Според откъса къде можете да резервирате разрешително, ако искате да използвате пари в брой вместо кредитна карта?",2
Според откъса какъв вид ски се практикува на по-стръмен терен?,3
"Според откъса какво може да помогне на скиор, който кара ски извън пистата и иска да постигне по-високи скорости?",3
"С какво имат трудности пътешественици, които преживяват шок от завръщането?",4
Според откъса за кой вид пътешественици шокът от завръщането може да бъде особено тежък?,2
Кое от следните неща хората трябва да избягват да правят с лосовете?,3
Според откъса кое от следните твърдения относно лосовете не е вярно?,1
Според откъса кое от следните би било най-малко опасно за пътешественик през пустинята?,2
Кое от следните не е споменато като потенциална заплаха за пътешествениците през пустинята?,4
Според откъса коя група от населението е силно засегната след пристигането на изследователите?,3
Според откъса кой език се говори от племената кариби?,4
На кого може дължим популяризирането на ските като развлекателна дейност?,2
Според откъса около кой период най-рано ските са възприемани като спорт?,4
Кое от следните обикновено е свързвано с най-големия остров край бреговете на Източна Африка?,3
Кое не е характеристика на по-малките източноафрикански острови? ,3
Според откъса как се празнува Великден от някои особено традиционни църкви?,2
"Какво трябва да има най-напред един кубински гражданин, за да се избегнат определени изисквания при влизане в Еквадор?",4
За какво не са предвидени изискванията на Еквадор за пътуване?,1
"Кое от следните може да струва повече в чужда държава, отколкото у дома?",2
Кое може да бъде потенциален риск при закупуването на рамки от висок клас в чужда държава?,3
Кое от следните твърдения е вярно по отношение на използването на валута на Фолкландските острови?,4
"Съгласно откъса при пътуване към Фолкландските острови от Съединените щати къде може да бъде особено полезен друг начин на плащане, различен от кредитна карта?",3
Кое събитие не се свързва с празненства на храмови празници?,1
Къде могат да бъдат видени украсени слонове?,3
Според откъса кое от следните е най-вероятният начин за спестяване на пари при самолетен билет за бизнес класа или първа класа?,1
"Според откъса кое би било загуба на време за търсене, когато резервирате определени тарифни класи?",3
"Какво не трябва да бъде добавяно, когато се сравнява общата цена на билет до Африка с цената на билет за околосветска обиколка?",3
Според откъса по-разнообразна селекция от какво започват да предлагат супермаркетите?,1
"Какво удобство, предлагано от някои супермаркети, може да привлече клиент, който купува готова храна?",4
Кое от следните може да не бъде разбрано от френскоговорещите белгийци и швейцарци?,1
Кое от следните във Франция не е същото като в Белгия или Швейцария?,2
В коя ситуация е малко вероятно да ви предложат цени за опечалени?,3
Кое е вярно за цените за опечалени?,4
Кога използването на самостоятелно GPS устройство би било по-удобно от използването на GPS приложение за навигация?,3
Какво не е добра причина за използването на GPS приложение за навигация за разлика от самостоятелно устройство?,1
"Според откъса как можете да се уверите, че даден кораб е подходящ за вас?",3
Според откъса кое от следните не е използвано като тактика за задържане на гостите да продължат залагат?,1
Според откъса какво трябва да избягва умният комарджия?,1
Според откъса коя част на речта се пише с главна буква в средата на изречението?,2
Според откъса кое може да бъде затруднено от използването на главна буква в началото на съществителните имена?,3
Кой жест означава „ела тук“ в селските райони на Малайзия?,2
Според откъса кой жест може да означава „върни се обратно“?,3
Според откъса какво причинява цепнатини?,2
Според откъса кое от следните неща може да бъде скрито от снежни мостове?,1
Съгласно откъса преди посещението на кое място пътниците трябва да вземат допълнителни предпазни мерки?,2
Кой от следните не би представлявал добър съвет към турист в Гома?,1
Кога разрешително за диво къмпингуване с начална дата през август би станало достъпно за придобиване?,2
Каква политика се прилага за защита на каньона?,4
"Кое от следните е най-малко вероятно да бъде намерено в типа хотели, описани в откъса?",4
"На базата на информацията, представена в откъса, кое от следните предложения гостите на хотела е най-малко вероятно да поставят на първо място?",4
"Според откъса какво трябва да избягват пътниците, посещаващи Гренландия?",4
"Според откъса кое от следните е най-вероятно да бъде проблем за неподготвените пътешественици, посещаващи Гренландия?",3
Кое от следните сега се използва като централен площад?,1
Според откъса кое от следните не се намира в Жарден дьо ла Юнион?,4
Съгласно откъса кое от следните твърдения за еднодневния туризъм може да бъде сметнато за неточно?,4
Според откъса кога еднодневният туризъм изисква много малко подготовка?,2
Какво е различното при платата в Рогаланд или Агдер в сравнение с останалите части на Норвегия?,4
Според откъса кое от следните не би било типично за Норвегия?,2
"Кога туристите, които се интересуват от ски, трябва да посещават планинските станции?",1
Според откъса кога обикновено има най-много туристи в планинските станции?,3
"Какво трябва да избягвате да правите, ако се надявате да намерите лодка, търсеща помощници?",4
"Какво трябва да правите около пристанищата, когато търсите лодка, която има нужда от помощници?",1
"Кое място би допаднало на турист, интересуващ се от колониалната история на острова?",1
"Кое място би допаднало на турист, за когото най-важни са впечатляващите гледки?",1
"Какво имат някои седла, за да намалят риска кракът на ездача да бъде заклещен в стремето?",2
"Коя характеристика на ботушите за езда помага да се увеличи безопасността на ездача, когато използва стремена?",3
Какво се предлага на пътешествениците с помощта на мрежите за обмен на гостоприемство?,1
Съгласно откъса кое от следните твърдения по отношение на мрежите за обмен на гостоприемство не е вярно?,1
Според откъса кой вид гости е най-малко вероятно да бъдат срещнати в споделена стая в хостел?,3
Съгласно откъса кой е най-вероятно да отседне в хостел?,2
Според откъса кое от следните твърдения точно описва хвърлянето на бумеранг?,4
Кое от следните неща предимно се използва в яванската кухня?,3
Според откъса как се разпространява дадена заразна болест?,1
Според откъса кое не е известно да причинява инфекциозни болести?,1
В коя ситуация изборът на уеб прокси сървър вместо доставчик на виртуални частни мрежи ще бъде достатъчен за потребителя?,3
Според откъса кое от следните твърдения относно VPN и уеб прокси сървърите не е вярно?,4
Какво позволява на човек да използва телефонна компания извън непосредствения му район?,1
Според откъса какво може да се наложи да бъде направено за получаване на определени повиквания?,1
Кое от следните не описва точно произнасянето на италианските думи?,4
Коя от следните характеристики на Измир е с произход отпреди съвременността?,4
Кое от следните не е точна характеристика на Измир?,2
Наблюдаването на какво се нарича „ханами“?,1
"Кой е домакин на първите празненства, посветени на наблюдаването на цъфтящите вишни?",3
Според откъса кой от следните аспекти на Йерусалим е най-малко вероятно да привлича туристи?,2
"Кое от следните не е споменато в откъса като нещо, с което е известен Йерусалим?",2
Според откъса кой вид пътешественици няма да имат полза от закупуването на Wild Card?,2
Кое твърдение не описва точно националния парк Крюгер?,3
Кое от следните неща е най-вероятно да представлява опасност за катерачите в по-стръмните участъци на планината?,1
"Кое от следните твърдения не описва точно изкачването на планината Мачу Пикчу, описано в откъса?",2
Според откъса кое от следните не представлява основен продукт в кухнята на Майорка?,3
На базата на информацията в откъса кое твърдение относно ястията ханги не е вярно?,1
Кое от следните не се споменава като типичен начин за нагряване на ханги?,1
Кое може да доведе до специално признание от монах или монахиня?,1
Коя от следните дрехи не е вероятно да бъде налична за заемане в манастира? ,2
Кога един посетител би имал най-много възможности да види звездите при посещение в антарктическите райони?,3
Кога един сателитен телефон не би представлявал подходящ заместител на клетъчен телефон?,1
Кога един сателитен телефон би бил за предпочитане пред клетъчен телефон?,2
"Конфликт, свързан с кое от следните неща, е причина за създаването на Приднестровската република?",2
"Кое от следните неща има Приднестровската република, с което се различава от останалата част от Молдова?  ",3
"Според откъса кога трябва да бъде посетен Монтевидео, ако човек се надява да избегне ветровете?",1
"Според откъса кога трябва да бъде посетен Монтевидео, ако човек предпочита по-хладен климат?",4
"Според откъса кое от следните неща би било възприемано като проява на утвърден графити артист, а не на вандализъм?",1
Кой аспект на музикалните фестивали се смята за съществена част от преживяването от страна на някои посетители?,2
"Според откъса какво трябва да бъде приоритет за даден посетител на фестивал, ако иска да къмпингува близо до музиката?",4
Според откъса къде посетителите трябва да избягват да търсят нощен живот в Северно Ню Мексико?,2
Според откъса къде един посетител е най-вероятно да открие добре познати забавления в Северно Ню Мексико?,3
"Кой вид напитки може да искат да избегнат пътешествениците, загрижени за бюджета си?",4
"Според района, описан в откъса, коя от следните поръчки на питие е вероятно да бъде объркана от сервитьора?",4
"Коя група започва период на колонизация, продължил три века?",4
Според откъса кой е най-добрият начин да накарате парижанин да бъде мил към вас?,3
Според откъса кое от следните не се смята за стереотипно качество на парижаните?,3
Кое от следните е предимство на първа класа в MetroRail на Кейптаун?,2
Според откъса какво има всеки крайградски влак в Кейптаун?,4
Какво от следните животно вредител не е вероятно да направи?,4
Къде могат да бъдат закупени карти за предплатени телефонни услуги?,3
"Как се придобиват по-добрите тарифи за разговори, предлагани от някои карти?",2
Според откъса кое от следните дървета е най-малко разпространено в националния парк „Плитвишки езера“?,2
Кое от следните редки животни може да бъде срещнато в националния парк „Плитвишки езера“?,4
Според откъса за какво в действителност помагат регионалните кодове?,2
"Според откъса кое от следните е лъжа по отношение на регионалните кодове, която медийните компании редовно разпространяват?",2
При пристигане в родната държава кой процес обикновено е само формалност?,1
Кое от следните неща трябва да знаете преди пристигане в родината?,2
Според откъса изобилието от какво позволява на катерачите непрестанно да откриват нови маршрути в долината Кочамо?,4
"На базата на информацията, посочена в откъса, кой покрива най-много пресичания на океани в Южното полукълбо?",2
Кое авиосдружение покрива най-малкия брой пресичания на океани в Южното полукълбо?,4
Коя туристическа организация наследява Global Running Tours?,2
Според откъса колко различни организации на пътувания успява да свърже Go Running Tours?,3
"Какво трябва да направи един турист, ако се надява да наблюдава възможно най-ясно гепард?",3
Съгласно откъса кой вид животни е вероятно един посетител да срещне по време на сафари екскурзия с превозно средство?,2
Според откъса кое би намалило цената на обиколката?,2
Според откъса кой най-вероятно ще се сдобие с най-добрата цена за обиколката?,4
Според откъса кое допринася за световното признание на Сан Франциско?,1
Според откъса кое от следните твърдения за Сан Франциско не е вярно?,4
Според откъса кой вид пътник не е вероятно да има полза от услугите на туристически агент?,2
"Кое от следните не е споменато в откъса като полза от резервация, направена чрез туристически агент?",1
Според откъса какво не са в състояние да правят приложенията за текстов преводач в реално време?,4
Какво позволява да бъдат извършвани преводи офлайн?,3
Кое от следните не предизвиква лавини?,1
Според откъса кое от следните се смъква като лавина?,3
Според откъса на базата на кои съставки се приготвя кърито?,2
Вместо кои съставки в кърито понякога се използва кокосово мляко в някои райони?,3
Защо е необходимо заобикаляне около Трансантарктическите планини за достигане до платото?,3
Какво е маркирано със знамена по трасето „МакМърдо – Южен полюс“?,3
"Кое не е споменато в откъса като нещо, за което туристите трябва да внимават при пътешествия в Южна Африка?",3
"Според откъса кое би било сметнато за лош съвет към туристи, които искат да пътешестват из Южна Африка с кола?",2
Кое от следните не е споменато в откъса като потенциална опасност при оставяне на багаж без надзор?,3
Кое не е споменато в откъса по отношение на пренасянето на наркотици?,1
"Кой вид напитка не е споменат като нещо, което да опитате да направите вкъщи по време на почивка у дома?",3
"Кое от следните трябва да посетите по време на почивка у дома, ако вашият град е известен със своята култура на пиене?",3
Къде са разположени скулптурите на гълъби?,2
Кой вид виза може да носи изискване за предоставяне на доказателство за достатъчна парична подкрепа?,4
Кой е най-вероятно да има нужда от удължена виза?,3
Кога трябва да сте особено нащрек за комари?,3
"Според откъса какво трябва да се въздържате да правите, за да избегнете комари, докато карате през дъждовна гора?",1
Според откъса кое от следните твърдения относно Сундарбан не е вярно?,2
Коя част от гората се намира на индийска територия?,1
Според откъса кой е най-вероятно да има поне ограничени умения за разбиране на английски език?,2
Според откъса кое може да бъде трудно за произнасяне?,2
"Според откъса коя ситуация би била идеална за пътник, който планира да се качи на автобус от междуобластната автогара?",1
"Кое би било добър съвет към турист, който иска да пътува на изток от междуобластната автогара?",2
Кое от следните не е точно описание на Тимбукту?,3
Кой от следните факти за Тимбукту е верен?,1
За кога са насрочени първоначално Летните олимпийски игри? ,4
Според откъса в кой момент фунията се превръща в торнадо?,4
Кое от следните неща представлява точна характеристика на торнадо?,4
"Според откъса откъде един пътник трябва да получи съвет относно политическата ситуация в града, в който отива?",4
В случай на наличие на данни в бюлетина с пътническа информация с какво е малко вероятно да се сблъска един чуждестранен гражданин?,4
Според откъса кой вид пътуване е най-малко вероятно да изисква резервация с помощта на туристически агент?,1
Според откъса в коя ситуация един пътник може да има полза от помощта на туристически агент?,2
"Според откъса какво може да помогне на един пътник да избегне разочарованието, когато посещава нови места?",3
"На базата на информацията в откъса какъв тип човек може да почувства разочарование, когато пътува на непознато място?",3
"Кое от следните не е препоръчителен съвет за пътници, които посещават развиваща се държава за пръв път?",2
"Кое от следните не е споменато като нещо, за което да харчите пари, докато се аклиматизирате в развиваща се държава?",3
"Кой от следните варианти би бил най-добър за притежател на полица, който иска виртуално копие на полицата си, но може да няма достъп до интернет?",3
Според откъса кое от следните няма нужда да бъде посочено на полицата?,4
"Според откъса кой размер на негатива отразява филмовият формат, използван най-често?",4
"Кой от следните формати на филма предлага резолюция, подобна на DSLR?",1
Според откъса кое от тези би било последната стъпка при започването на бизнес с пътеписи?,3
При започване на бизнес с пътеписи кое от следните умения вероятно трябва да бъде усъвършенствано най-напред?,1
При кой вид климат обикновено се срещат чревни проблеми?,3
Според откъса редовното излагане на какво може да доведе до имунитет?,2
Кое от следните е предимство при пътуване в Шенгенската зона?,1
Кое вече не може да бъде намерено в гробницата на Тутанкамон?,4
"Според откъса коя дестинация във Ванкувър би била най-малко привлекателна за пътешественици, за които цената има значение? ",4
Според откъса коя дестинация е най-вероятно да предложи на пътешествениците автентично ванкувърско преживяване?,1
"Според откъса кога пътешествениците трябва да посетят водопада, ако търсят безпрепятствени гледки?",4
Според откъса коя е добрата страна на посещението на Виктория Фолс между ноември и март?,3
Според откъса кое от следните не се препоръчва при използване на дрон за видеозаснемане?,4
Според откъса къде са най-добрите места за видеозаснемане с помощта на дрон?,4
Съгласно откъса кое твърдение относно изискванията за регистрация във визовия процес не е вярно?,2
"Кое от следните не е място, на което туристът може да отиде, за да направи своята регистрация?",3
Кой не би имал полза от доброволчество по време на пътуване?,2
Според откъса как доброволчеството в чужбина е от полза за пътешественик с ограничен бюджет?,3
Според откъса кое може да бъде сметнато за нетипично за средностатистическото пътуване до Дисни Уърлд?,1
Кое от следните твърдения относно Дисни Уърлд не е вярно?,1
Според откъса кой от следните проблеми е най-вероятно да не бъде разгледан по време на професионално обучение или в публикации?,1
Според откъса кой от следните предмети е най-вероятно да бъде разгледан по време на професионално обучение?,1
Според откъса кой е най-добрият вариант за избягване на потенциално замърсена вода?,2
Според откъса кое може да бъде почти невъзможно дори за умели плувци?,3
"Какво трябва да направите, ако бъдете уловени от течение?",1
Според откъса на кое място успешната ваканционна екскурзия може да бъде посещение на замък?,3
"Според откъса кой от следните не би бил препоръчителен съвет за жени, които посещават района?",1
"На базата на района, описан в откъса, кое би било полезен съвет за жени пътешественички?",4
Съгласно откъса коя ситуация може да изисква фотографът на дива природа да използва специален обектив?,1
Кое от следните не е споменато в откъса като потенциално предизвикателство пред фотографите на дива природа?,3
