question,gemma3_answer
"ქვემოთ ჩამოთვლილთაგან, რომელ ადგილას აღმოაჩინეს მოწინავე საკანალიზაციო სისტემები?",1
"ჩამოთვლილთაგან, რომელი იწვევს მოციგურავეს მობრუნებას?",1
"ნაწყვეტის მიხედვით, ქვემოთ ჩამოთვლილთაგან, რომელი უფრო ზუსტად აღწერს თანამედროვე ციგურის დანის ჩაღრმავებას?",3
"ნაწყვეტის მიხედვით, რა არის ის პროცესი, რომელიც ატომებს საშუალებას აძლევს, სინათლისგან მიღებული ზედმეტი ენერგია მოიშოროს?",2
რა იწვევს ატომის ფოტონის გამოსხივებას?,2
"ნაწყვეტის მიხედვით, რა გამოიწვევს ნათურის მუშაობის შეწყვეტას?",3
"ჩამოთვლილთაგან, ნათურის გამოცვლისას, რომელი შეიძლება იყოს პოტენციურად საშიში?",3
"ნაწყვეტის მიხედვით, ბირთვის გაყოფისას რა ხდება?",2
"ჩამოთვლილთაგან, დედამიწისკენ შორ მანძილზე დარეკვის სიგნალებს რომელი აირეკლავს",2
"კოსმოსში ტელესკოპის გასაშვებად, რომელი გამოიყენება?",2
"რა უნდა აღინიშნოს ციკლური მოვლენის შესახებ, რათა თვალყური ადევნოთ დროის გასვლას?",2
"ნაწყვეტის მიხედვით, დროის შედარებისთვის, მოვლენის რომელი ასპექტი გამოიყენება?",1
"ნაწყვეტის მიხედვით, ჩამოთვლილთაგან რომელი ითვლება ტახტის მემკვიდრისთვის დამახასიათებლად?",4
"ნაწყვეტში მოცემული ინფორმაციის საფუძველზე, ჩარლზი იყო პირველი, ვინც გააკეთა რა?",3
რომელი ქვეყნიდან იყო ტრიგვასონის ფლოტი?,4
ისტორიის რომელ პერიოდში მოახდინა გერმანიამ ძლიერი კულტურული გავლენა ესტონეთზე?,2
ესტონურ ენაზე გავლენა რამ მოახდინა?,2
"ნაწყვეტის მიხედვით, რომელ ფაქტორზე დაყრდნობით იცვლება ჰინდიზე მოსაუბრეთა რაოდენობა?",1
"ჩამოთვლილთაგან, რომელია ჭეშმარიტი განცხადება ჰინდისა და ურდუს ენების შესახებ?",2
"ჩამოთვლილთაგან, რომელი არ არის ზუსტი ფაქტი ჰანგეულის ანბანის შესახებ?",1
ანბანი ჰუნმინ ჟეონგეუმი საბოლოოდ რით შეიცვალა?,2
"ნაწყვეტის მიხედვით, რომელ ენებზე იქონია სანსკრიტმა გავლენა?",4
"ნაწყვეტის მიხედვით, რის გამო შემცირდა სანსკრიტის გამოყენება?",4
"ნაწყვეტის მიხედვით, ქვემოთ ჩამოთვლილთაგან, რომელია ზუსტი განცხადება იოზე გრავიტაციის შესახებ?",1
"ნაწყვეტის მიხედვით, ქვემოთ ჩამოთვლილთაგან, რომელი უფრო ზუსტად აღწერს მთვარის გარე შრეს?",2
"ნაწყვეტის მიხედვით, სად არის მთვარის ქერქი ყველაზე სქელი?",3
"ნაწყვეტიდან გამომდინარე, ჩამოთვლილთაგან, ზოგიერთ ადამიანს რომელი სჯერა?",3
"რა თხელდება, როცა მზის ცენტრიდან შორს მოძრაობ?",3
"ნაწყვეტის მიხედვით, მზის რომელი ნაწილი ჩანს დედამიწიდან?",3
"ქვემოთ მოყვანილი დაკვირვებებიდან, კოპერნიკის თეორიის დადასტურებას რომელი დაეხმარა?",1
"ჩამოთვლილთაგან, გალილეო გალილეიმ 1610 წელს რომელი დააფიქსირა?",2
"ნაწყვეტის მიხედვით, მდინარე ამაზონი წყალს საიდან აგროვებს?",1
რომელი აღიარება არ მიეკუთვნება მდინარე ამაზონს?,3
ნაწყვეტში ნახსენები სამუშაოს რომელ სახეობაშია დასაქმებული ყველაზე ნაკლები ვენესუელელი?,3
"ნაწყვეტის მიხედვით, ქვემოთ ჩამოთვლილთაგან, რომელ სექტორშია დასაქმებული ყველაზე მეტი ვენესუელელი?",1
"ნაწყვეტის მიხედვით, სინთეზი ვარსკვლავებს რის საშუალებას აძლევს?",3
"ჩამოთვლილთაგან, რომელს შეუძლია სასარგებლო თერმობირთვული რეაქტორის შექმნა?",1
როგორია წყლის ქიმიური შემადგენლობა?,4
"როდესაც წყალი იცვლის ფორმებს, რა დარჩება იგივე?",1
"ნაწყვეტის მიხედვით, ჩამოთვლილთაგან რომელი არ იყო პრობლემა ცამეტი სახელმწიფოსთვის, როდესაც გარკვეული კანონების დაწესებას ცდილობდნენ?",1
"ნაწყვეტის მიხედვით, რომელი განცხადება უფრო ზუსტად ასახავს რევოლუციური ომის დროს, ცენტრალური ხელისუფლების მდგომარეობას?",3
როგორ წერია დამოუკიდებლობის დეკლარაციის უკანა მხარეს სიტყვები?,3
"ქვემოთ ჩამოთვლილთაგან, რომელით არის ცნობილი სინგაპური?",1
რა არის ვანდა მის ხოაკიმი?,2
"ნაწყვეტის მიხედვით, გიზას პირამიდების რომელი თვისება არ აღაფრთოვანებდა ახალი სამეფოს ეგვიპტელებს?",1
"ნაწყვეტის მიხედვით, საიდან მოგზაურობენ ბალახისმჭამელები წვიმების დასადევნებლად?",2
"ნაწყვეტის მიხედვით, რომელი ტერიტორიიდან მიდიან ბალახისმჭამელები აპრილში?",2
„ოპერაცია - ზღვის ლომი“ რომელ ქვეყანაში შეჭრა იყო?,2
გერმანიამ ბრიტანეთზე თავდასხმას რა უწოდა?,2
"რა არ იყო ნახსენები, როგორც აუცილებელი ნაბიჯი, იტალიის მიერ, აფრიკის ქვეყნების ხელში ჩაგდების გეგმაში?",2
"ნაწყვეტის მიხედვით, რა ითვლებოდა იტალიის ომის მთავარ მიზნად?",1
ვინ დაამყარა მეგობრული ურთიერთობა დამპყრობლებთან?,2
მოკავშირეებიდან რომლები იყვნენ ჩართულნი „ოპერაცია დრაგუნში“?,1
რა ტექნოლოგიის შემუშავებამ გამოიწვია წყალქვეშა ნავების წყალქვეშ მგზავრობა?,4
"მათი პირველი გამოყენების დროს, წყალქვეშა ნავებს რა არეალში ჰქონდათ ძალიან შეზღუდული სამოქმედო რადიუსი?",2
"ნაწყვეტის მიხედვით, ვინ დაარღვია შეთანხმება? ",4
"ჩამოთვლილთაგან, რომელი არ განხორციელებულა წითელი არმიის მიერ?",3
იტალიის მეათე არმიის მთავარ ინჟინერს რა დაემართა?,1
სად მოკლეს იტალო ბალბო?,4
"ნაწყვეტის მიხედვით, ქვემოთ ჩამოთვლილთაგან, რომელია ტიბეტური მედიტაციის მნიშვნელოვანი ნაწილი?",3
"ნაწყვეტის მიხედვით, როგორ აქტიურდება ჩაკრები ტიბეტური მედიტაციის „ცენტრში“?",2
ვინ წარმოადგინა მეორე საღმრთო სიმღერა გადაცემის დროს?,4
"ნაწყვეტის მიხედვით, ვინ წარმოადგინა საღმრთო სიმღერა საჭმელის შეწირვისას?",1
რომელი იყო საღამოს მეორე ბოლო სპექტაკლი?,2
რა ეროვნების არის ალესანდრო საფინა?,4
"ნაწყვეტიდან გამომდინარე, ქვემოთ ჩამოთვლილთაგან, რომელი არ არის მართალი?",1
"ნაწყვეტის მიხედვით, ვინ გააკეთა კომენტარი სიცხის არასასიამოვნო დონესთან დაკავშირებით?",2
სად იყო ელექტროენერგიის გათიშვა ცუნამის აქტივობის გამო?,1
"ნაწყვეტის მიხედვით, როგორ შეეხო ტონგას ელექტროენერგიის გათიშვა?",4
"როდის შეძლო პოლიციამ, ჯონი რიდის მართვის სიჩქარის დასადგენედ, რადარული იარაღის გამოყენება?",1
"ნაწყვეტის მიხედვით, ახალი ზელანდიის პოლიციას, ჯონი რიდის სიჩქარის დადგენა რატომ გაუჭირდა?",2
მიწისძვრის ცენტრი ბუტთან მიმართებაში სად იყო?,2
აბუ გრეიბის არეულობის დროს რა მოხდა?,4
რატომ გახდა ცნობილი ერაყის ციხე? ,4
რა ტიპის ღონისძიება უნდა გამართულიყო მაუის ომის მემორიალის სტადიონზე?,3
"ღონისძიების გაუქმებასთან დაკავშირებით, განმარტება ვინ გააკეთა?",2
"ბიშკეკის მცხოვრებთა აზრით, ვინ არის ძარცვაზე პასუხისმგებელი?",3
სამხრეთელი მომიტინგეები ძარცვაში ვინ დაადანაშაულა?,1
რინგ-ის გაყიდვები როდის გაიზარდა?,1
როდის გადაწყვიტა ჯეიმი სიმინოფმა რინგ-ის დაწყება?,1
"რიდინგ რეინბოუ-ს თითოეული ეპიზოდი, ბავშვებს რის რეკომენდაციებს სთავაზობდა?",4
რამ შეიძლება გამოიწვია რიდინგ რეინბოუ-ს სერიის გაუქმება?,1
"ჩამოთვლილთაგან, რომელი არ იყო ხესთან დაკავშირებით, ამსტერდამის და მუზეუმის ოფიციალური პირების არგუმენტი?",2
"RSPCA-ს მთავარი ინსპექტორის თქმით, ქვემოთ ჩამოთვლილთაგან, რომელი უნდა იყოს სტანდარტული შემოწმებები?",1
"ნაწყვეტის მიხედვით, რა შეიძლება დაეხმაროს ავსტრალიელი სასაკლაოების მუშაკებს, ცხოველთა კეთილდღეობის აქტუალობის გაცნობიერებაში?",1
"ნაწყვეტის მიხედვით, რით არის დაკავებული პატიმარი?",1
"ნაწყვეტის მიხედვით, სანამ მორიგი დაკავების ამბავი ვრცელდებოდა, რამდენი მსხვერპლი დაკრძალეს?",2
"საპროტესტო გამოსვლების საპასუხოდ, რომელმა ქვეყანამ არ წაიწია წინ ACTA ხელშეკრულების გაფორმებაში?",2
"ნაწყვეტის მიხედვით, ჩამოთვლილთაგან, რომელმა ქვეყნებმა მიიღეს ACTA-ში გაწევრიანების პროცესის გადადების გადაწყვეტილება?",4
რამდენი ადამიანი დაზიანდა iPod-ის გადახურების შემთხვევებისას?,1
"ვინ თქვა, რომ გადახურების შემთხვევები არ იყო ძალიან სერიოზული?",4
"გამოსვლის დროს, სტივ ჯობსმა რა იგულისხმა, როცა თქვა, რომ Apple ხელახლა გამოგონებას აპირებს?",2
რა იყო სტივ ჯობსის ორსაათიანი გამოსვლის მიზანი?,3
კრისტინა ფერნანდეს დე კირშნერმა არგენტინის თეატრში რა გამოაცხადა?,1
სად გამოაცხადა კრისტინა ფერნანდეს დე კირშნერმა კენჭისყრაში მონაწილეობის განზრახვა?,3
"რა არის Big Brother-თან დაკავშირებით, ACMA-ს დასკვნები?",1
"რა პარამეტრებში უნდა მოექცეს მედია, რომ ინტერნეტ კონტენტად ჩაითვალოს?",2
ვინ არის ავსტრალიის ლიბერალური პარტიის ლიდერი?,2
ავსტრალიას ბირთვული ენერგია ჯერ რატომ არ აქვს?,4
რომელმა მოთხილამურემ იასპარეზა მეგზურის დახმარებით?,3
რომელმა ქვეყანამ დაიკავა მეცხრე ადგილი ქალთა სუპერ G-ში?,2
"ნაწყვეტის მიხედვით, ბლეიკის შესახებ, რომელი განცხადებაა მცდარი?",2
"ნაწყვეტიდან გამომდინარე, ჩამოთვლილთაგან, რომელი არ შეემთხვა ბლეიკს?",3
რაში არ იქნება გამოყენებული გაეროს გლობალური დათბობის ფონდი?,1
"ნაწყვეტის მიხედვით, რისი გადარჩენის იმედი აქვს გაეროს?",3
"ჩამოთვლილთაგან, რომელი არ მოიხსენია ალბერტ მუჩანგამ, როგორც ის, რაზეც შეთანხმება საჭიროა?",1
"ნაწყვეტის მიხედვით, რატომ შეიძლება დაიწყოს ვაჭრობა ივლისში?",2
"ნაყვეტის მიხედვით, ატლანტას ჟურნალ-კონსტიტუციამ, განათლების ოფიციალური პირები რაში დაადანაშაულა?",1
"ნაწყვეტში მოცემული ინფორმაციის საფუძველზე, ატლანტას ჟურნალ-კონსტიტუციის ანგარიშში რა არ იყო ნახსენები?",3
"ნაწყვეტის მიხედვით, რა ინფორმაციაა ცნობილი აფეთქების შემდეგ?",4
"მას შემდეგ, რაც 2017 წელს მანჩესტერ სიტიში გადავიდა, რამდენ მატჩში ითამაშა ჟესუსმა?",4
რომელ კლუბში მიიღო ჟესუსმა გადასვლის საფასურად 27 მილიონი ფუნტი?,1
"ჰოსტელის სტუმრების შესახებ, რომელი განცხადება არ შეესაბამება სიმართლეს?",4
"ნაწყვეტის მიხედვით, ქვემოთ ჩამოთვლილთაგან, რომელია მართალი?",3
"ნაწყვეტიდან გამომდინარე, შეჯახების შესახებ, რა ინფორმაცია არ არის გაურკვეველი?",3
"ნაწყვეტის მიხედვით, შეჯახებასთან დაკავშირებით, ჯერ კიდევ რა არის გასარკვევი?",4
"ნაწყვეტის მიხედვით, ოდესღაც ბატენს, ყველაზე მდიდარი ამერიკელების სიაში რომელი ადგილი ეკავა?",3
"ჩამოთვლილთაგან, ბატენმა შემოწირულობა რომელზე გაიღო?",2
"რა არ არის კანონპროექტის ნაწილი, რომელსაც ხელს გუბერნატორი არნოლდ შვარცენეგერი აწერს?",3
"ნაწყვეტის მიხედვით, ვინ გამოტოვა ის, რაც ნათქვამი იყო?",3
"ნაწყვეტის მიხედვით, ჩამოთვლილთაგან, რომელია მართალი იმის შესახებ, რაც მილერის საქმის მოსმენას ეხება?",2
ვინ შემოგვთავაზა ცვლილებები კანონში “სუფთა ჰაერის შესახებ”?,3
"ვინ უარყო, რომ კანონი “სუფთა ჰაერის შესახებ“, საარჩევნო ტრიუკად გამოიყენებოდა?",2
"რა წარმოიქმნა, როდესაც ციანური მჟავა და მელამინი, კატის შარდში ერთმანეთთან რეაქციაში შედიოდა?",3
მკვლევარებმა ინფრაწითელი სპექტროსკოპია რის დასაკვირვებლად გამოიყენეს?,2
"""ვინ მოიხსენია ლუნა, როგორც """"ექსტრიმის დედოფალი""""?""",4
"""ვინ მოიხსენია ლუნა, როგორც """"შეშლილი""""?""",2
რა არ დაემართა ავარიაში მონაწილე მძღოლს?,2
"რა არ იყო ისეთი რამ, რაც რაგბის ტურნირის დროს, სამხრეთ აფრიკის თამაშში გამოირჩეოდა?",3
"ნაწყვეტის მიხედვით, სამხრეთ აფრიკის თამაშმა გაუმჯობესება როდის დაიწყო?",4
"ნაწყვეტის მიხედვით, ქვემოთ ჩამოთვლილთაგან, რომელი არ ასახავს ზუსტად ჩინეთის ეკონომიკას?",4
"ნაწყვეტის მიხედვით, როდის შეიძლება ჩინეთის მშპ-მ, შეერთებული შტატებისას გადააჭარბოს?",2
რა შესთავაზა ჰუმ განვითარებად ქვეყნებს?,4
რა არ იგულისხმა ჰუმ?,4
"ქვემოთ ჩამოთვლილთაგან, რომელზე თქვა ვეერმანმა, რომ მდგომარეობა არ იყო კარგი?",2
"სასამართლოს მხრიდან დევნასთან დაკავშირებით, კაბინეტში ჰიუნის თანამდებობას ვინ დაიკავებს?",1
"სასამართლოს მხრიდან დევნის შედეგად, ვინ დაიკავებს ბიზნესის მინისტრის პოსტს?",1
"კამილ სენტ-სანსის ოპერის დროს, შემსრულებლები აუდიტორიას რისკენ მოუწოდებენ?",3
"ოპერის დროს, ძირითადად ვინ ეწევა?",3
"""მეორენაირად რა ჰქვია """"კოსმოსურ სიარულს"""", რომელიც ლეონოვმა განახორციელა?""",3
რომელი მისიის საბჭოთა ნაწილს ხელმძღვანელობდა ლეონოვი?,2
ვინ დაშავდა ავარიის დროს?,1
რა ბედი ეწიათ ავარიაში მოყოლილ ადამიანებს?,2
"პროგრამაზე მომუშავე მეცნიერები იმედოვნებდნენ, რომ ქვემოთ ჩამოთვლილთაგან, რით გამოწვეულ ეფექტებს დააკვირდნენ?",2
"ჩამოთვლილთაგან, რომელ საკითხს აკვირდებოდნენ მეცნიერები?",4
"ნაწყვეტიდან გამომდინარე, რას არ აკრიტიკებენ კონსერვატორები?",2
"ვინ აკრიტიკებს რეკონსტრუქციის კონტრაქტებს, რომლებიც ქარიშხალ “კატრინას” მსხვერპლთა დახმარებისთვისაა?",2
"ნაწყვეტის მიხედვით, სად იქნება პირველად ხილული კოსმოსურ ხომალდ სტარდასტის შუქი?",2
"ნაწყვეტის მიხედვით, კოსმოსური ხომალდი ჩამოთვლილთაგან, რომელი მაჩვენებლით დაამყარებს რეკორდს?",3
"რა კავშირი აქვს დოქტორ მალარ ბალასუბრამანიანს, საროჯა ბალასუბრამანიანთან?",2
სად იპოვეს სარა ბალასუბრამანიანის ცხედარი?,3
რა შეიძინა eBay-მ?,3
eBay-ს ამ შენაძენით რისი მიღწევა სურს?,2
"ნაწყვეტის მიხედვით, ბრძოლის შემდეგ, ეზოში დარჩენილ პატიმრებს ვინ არ დაუკავშირდა?",3
"ჩამოთვლილთაგან, საბოლოოდ რომელმა აიძულა პატიმრები, აჯანყებაზე უარი ეთქვათ?",2
"აიათოლა ალი ხამენეის აზრით, რისგან უნდა გათავისუფლდეს ირანი?",4
"ნაწყვეტის მიხედვით, ვინ აღიარა ირანის ეკონომიკაზე სანქციების გავლენა?",1
"ჩამოთვლილთაგან, რომელი არ არის საფრანგეთის ხმის მიცემის პროცესის ნაწილი?",4
სად მიუთითებენ ამომრჩევლები არჩეულ კანდიდატს?,2
"რამ აიძულა ალენი, დაეწყო მუსაშის რვაწლიანი ძებნა?",4
"ნაწყვეტის მიხედვით, ალენმა თავისი ფულის მნიშვნელოვანი რაოდენობა რაში დახარჯა?",2
"ნაწყვეტის მიხედვით, ჩამოთვლილთაგან, რომელმა გამოიწვია სახიფათო პირობები ქარხანაში და მის გარშემო?",1
"ჩამოთვლილთაგან, რომელი არ არის უსაფრთხოების რჩევათაგან ერთ-ერთი, რომელიც ადგილობრივ მოსახლეობას, ქარხანაში მომხდარი ინციდენტის შემდეგ შესთავაზეს?",3
"დოქტორ მოლის თქმით, რა არის ყველაზე შემაშფოთებელი XDR-TB-ის შესახებ?",4
"ახალი ვარიანტით ინფიცირებული რამდენი პაციენტია დადასტურებული, როგორც ჯანდაცვის მუშაკი?",2
რა სახის ტექნოლოგიას იყენებს NextGen სისტემა?,1
როგორ ასარგებლებს NextGen-ი საჰაერო მოძრაობის დისპეტჩერებს?,2
"ნაწყვეტის მიხედვით, ისტორიკოსებმა FBI არ გააკრიტიკეს იმისთვის, რომ არ იყო ფოკუსირებული?",2
უხამსობის ინიციატივა FBI-ს რის გაკეთებას აიძულებს?,4
"რა დაემართა სახანძრო მანქანას, რომელიც JAS 39C Gripen-ის ავარიას გამოეხმაურა? ",1
JAS 39C Gripen-ის ჩამოვარდნის შემდეგ აეროპორტი რისთვის დაიკეტა?,1
"ირანის რევოლუციის დროს, ბჟეზინსკიმ ხელმძღვანელობა ვის შესთავაზა?",3
ვინ იკავებდა ეროვნული უსაფრთხოების მრჩევლის თანამდებობას 1977 წლამდე?,2
"ჩამოთვლილთაგან, რომელი ზუსტად არ ასახავს ბობეკის კარიერას ბელგრადის პარტიზანში?",1
"ბობეკის ბელგრადის პარტიზანში ყოფნის ისტორიიდან, რომელი განცხადებაა მართალი?",1
"ნაწყვეტის მიხედვით, ჰესპერონიქოსს ველოცირაპტორისგან რომელი მახასიათებელი განასხვავებს?",2
"ჰესპერონიქოსის მნიშვნელობა, სახეობის რა ფიზიკური მახასიათებლიდან გამომდინარეობს?",1
"ჩამოთვლილთაგან, რომელია ჭეშმარიტი სროლის შესახებ?",4
"რომელი განცხადებაა ზუსტი იმ მოვლენასთან დაკავშირებით, რომლის დროსაც, სროლა მოხდა?",1
"ნაწყვეტის მიხედვით, ლუნოსთან დაკავშირებით, ოფიციალური პირების შეშფოთება თავდაპირველად რამ გამოიწვია?",3
"ნაწყვეტის მიხედვით, ქვემოთ ჩამოთვლილი დებულებებიდან, Luno-ს დაშლის შესახებ, ჭეშმარიტი რომელი არ არის?",2
ალჟირმა დამოუკიდებლობა რომელ ათწლეულში მოიპოვა?,3
"დაკრძალვის ცერემონიისას, სატელევიზიო ეკრანები სად არ იყო მოწყობილი?",4
სად გაიმართა დაკრძალვის ცერემონია?,1
"აფეთქების შემდეგ, ვის მკურნალობდნენ მძიმე დაზიანებებით?",2
ვინ შეატყობინა გაზის გაჟონვის შესახებ?,1
"გადმოცემის მიხედვით, რამდენი ადამიანი დაიღუპა თავდასხმისას?",2
"თავდასხმის დროს, რაღაც მომენტში, ვისი იარაღი არ ისროდა?",2
"ჩამოთვლილთაგან, რომელი სპორტი გამოირიცხა ოლიმპიური პროგრამიდან?",3
"ჩამოთვლილთაგან, რომელ სახეობას დაუჭირა მხარი საერთაშორისო ოლიმპიურმა კომიტეტმა?",3
"არტურ გინესმა, St James' Gate ლუდსახარში, იჯარით თავდაპირველად, რამდენი წლით აიღო?",4
წლიურად დაახლოებით რამდენი მილიარდი დოლარის შემოსავალი აქვს გინესს?,4
ევროკავშირის რამდენ ქვეყანაში დაფიქსირდა H5N1 ვირუსი?,3
H5N1-ის ბოლო შემთხვევა სად დაფიქსირდა?,1
"ჰაიტიში ბოლოს ეს დაავადება როდის გავრცელდა, სანამ მას სამშვიდობოები გამოიწვევდნენ?",1
რომელი ტერიტორიის ნარჩენებმა შეუწყო ხელი დაავადების გავრცელებას?,2
რას აპირებს ირლანდიის მთავრობა?,1
რა არის დროებით დაშვებული ირლანდიაში?,4
დამნაშავე რაშია ეჭვმიტანილი?,4
ეჭვმიტანილმა ნიშნის შეცვლისას რა არ გააკეთა?,3
რაში არ სდებდნენ ბრალს ინგლისური ენის დამრიგებელ კარნოს?,1
"ნაწყვეტის მიხედვით, როლანდო მენდოზამ მძევლად ვინ არ აიყვანა?",2
"ნაწყვეტის მიხედვით, რომელი მძევლების ვადაზე ადრე გაშვება არ დადასტურდა?",1
"ნაწყვეტის მიხედვით, ბრაზილიაში ერთსქესიანთა ქორწინების ლეგალიზების მხარდასაჭერად, ხელმოწერებს ვინ აგროვებს?",1
აქციის მონაწილეები პეტიციას ვის გადასცემენ?,3
"არმანდ ვერსაჩეს თქმით, რა მოხდა მანამ, სანამ ხალხი ამინდზე რეაგირებას დაიწყებდა?",3
"ვერსაჩეს მიხედვით, როდის დაიწყო ყველაზე ძლიერი ქარი?",1
ფრედამდე რამდენი დიდი შტორმი დაფიქსირდა 35°W-ის აღმოსავლეთით?,3
"როცა ფრედი კაბო ვერდეს კუნძულებთან იყო, რა მიმართულებით მოძრაობდა?",1
"ჩამოთვლილთაგან, რომელს აქვს უფრო მაღალი სიჩქარე, ვიდრე მის წინამორბედებს?",1
"რა არის საჭირო იმისათვის, რომ 802.11n-ს 802.11b-თან უკუ თავსებადობა ჰქონდეს?",4
"ოლიმპიურ ჩემპიონს ცურვაში თანამეგობრობის თამაშებზე მონაწილეობისას, რამდენ სახეობაში გამოსვლა მოუწია?",1
ოლიმპიურმა ჩემპიონმა ტკივილგამაყუჩებლები რატომ არ მიიღო?,4
"ნაწყვეტის მიხედვით, მიწისძვრების ინტენსივობასთან დაკავშირებით, დაბნეულობა რას შეიძლება გამოეწვია?",1
"ნაწყვეტის მიხედვით, როდის მოხდა ფაზის ცვლილება?",3
"ქვემოთ ჩამოთვლილი დებულებებიდან, მთვარის ზონდ ჩანდრაიან 1-ის შესახებ არასწორი რომელია?",1
"ქვემოთ ჩამოთვლილთაგან, მთვარის ზონდს რომელი უფრო ზუსტად აღწერს?",4
"ნაწყვეტის მიხედვით, ბოლოს დაავადებისგან დაცვის რა ღონისძიება განხორციელდება?",3
ადამიანებს დაავადება როგორ გადაეცემა?,1
რა შედეგი მოჰყვება მეორე წინადადების შეუსრულებლობას?,2
"ნაწყვეტის მიხედვით, მეორე წინადადება როდის წაშალეს?",1
ვის გადაეცა “პანამის დოკუმენტები”?,2
"ნაწყვეტის მიხედვით, ბრიტანული პრესის მტკიცებით, ვინ მართავდა ბევრ კომპანიას, რომლებსაც სიმდიდრის დასამალად იყენებდა?",3
"ჩამოთვლილი საჰაერო უბედური შემთხვევებიდან, ყველაზე მეტი მსხვერპლი რომელს ჰყავდა?",1
"ჩამოთვლილთაგან, რომელი არ არის ირანში მომხდარი საჰაერო ავარიების სიმრავლის მიზეზი?",2
"ჩამოთვლილთაგან, ერაყის საკვლევი ჯგუფის ანგარიშში რომელი არ იყო შეტანილი?",2
"ჩამოთვლილთაგან, ერაყის კვლევის ჯგუფის მიერ, თავის მოხსენებაში რომელი არ იყო მოთხოვნილი?",1
"პოლიციის მონაცემებით, ვინ ითვლებოდა პროვენზანოს მარჯვენა ხელად?",2
"ნაწყვეტში მოცემული ინფორმაციის საფუძველზე, რა იყო ფალკონეს გარდაცვალების მიზეზი?",1
"ჩამოთვლილთაგან, რომელი არ არის ჰიტოში საიტოს დამსახურება?",1
ივასაკიმ აღთქმის მიღების თავიდან აცილება სად მოახერხა?,2
ივასაკის თავს ვინ დაესხა?,3
როდის დაასრულა ალონსომ თავისი რბოლა?,1
"შუმახერმა რბოლა ადრე დასასრულებლად, რამ გამოიწვია?",4
"ნაწყვეტის მიხედვით, ვისი საქმეა დაკავებულებისთვის გირაოს გადახდა?",1
"დროებითი აღკვეთის ღონისძიების დადგენილების თანახმად, რომელიც ნაწყვეტშია ნახსენები, დაკავებულებს რა უნდა ჰქონდეთ თან იმისთვის, რომ 24 საათზე მეტ ხანს იყვნენ დაკავებული?",4
"ნაწყვეტის მიხედვით, რომელი მიზეზი არ იყო გამოყენებული მეორე ტურის გაუქმების ასახსნელად?",2
"საბოლოო ჯამში, რატომ ჩათვალეს დიპლომატებმა, რომ მეორე ტური არ იყო საჭირო?",3
ვინ უზრუნველყოფს FATA-ს სასამართლო მომსახურებას?,2
"ქვემოთ ჩამოთვლილთაგან, FATA-ს „პოლიტიკური წარმომადგენლების“ შესახებ განცხადებათაგან, სიმართლეს რომელი არ შეესაბამება?",3
რომელ ჯილდოზე იყო ნომინირებული ემა სტოუნი?,3
