question,gemma3_answer
"Kuticha irratti hundaa’uudhaan, Baaburoonnii deddeebi’oon Keeppi Taawon hundumtuu maal qabu?",4
Kanneen armaan gadii keessaa bineensotni nama miidhan maal hin godhan?,4
Kaarddiiwwan bilbilaa kaffaltii duraa eessaatii bitamuu danda’u?,1
Tajaajilli kaffaltii fooyya’aa kaardiiwwan tokko tokkoon kennamu akkamitti argamuu danda’a?,2
"Kuticha irratti hundaa’uudhaan, mukkeen armaan gadii keessaa paarkii biyyoolessaa haroowwan Piitviisii keessatti muraasaan kan argamu kami ?",3
Bineensota darbanii darbanii argaman armaan gadii keessaa paarkii biyyaalessaa Hara Piliitvaayisitti kan argamu kami?,2
"Kuticha irratti hundaa’uudhaan, Koodiin naannoo maaliif fayyadu?",2
"Kuticha irratti hundaa’uudhaan, kanneen armaan gadii keessaa waa’ee koodii naannoo miidiyaa hawaasaatiin hasa’amuu soba ta’e kami?",2
"Yemmuu biyya kee geessu, adeemsa kamtu al-idilee dha?",4
kanneen armaan gadii keessaa yeroo biyya keetti deebitu maal beekuu qabda?,3
"Kuticha irratti hundaa’uudhaan, maaltu yoo baay’ate gaara-yaabdotaaf karaa haaraa sulula Kochamo baruuf gargaara?",3
"Odeeffannoo kuticha keessaa irratti hundaa’uudhaan, kamtu karaawwan baay’ee Heemisfeera kibbaa uwwisa?",2
Gamtaawwan xiyyaaraa kanneen keessaa karaawwan garba Heemisfeera Kaabaa muraasa uwwisa?,1
Dhaabbata daawwachiisaa kamtu Daawwannaa Fiigichaa Adunyaa fiixaan baase?,2
"Kuticha irratti hundaa’uudhaan, Goo Raaniing Tuursiin Dhaabbatoota bakka fiigicha daawwannaa meeqa walitti qabsiisa?",1
Daawwattoonni Ilaalcha qulqullaa’aa Chitaa yoo barbaadan maal gochuu qabu?,3
"Kuticha irratti hundaa’uudhaan, daawwattoonni yeroo konkolaataadhaan bakka bineensonni jiraatan deeman, bineensa kam arguu danda’u?",2
"Akka kutichaatti, Baasii daawwannaa maaltu gadi buusuu danda’a?",1
"Kuticha irratti hundaa’uudhaan, eenyutu kaffaltii daawwanna hundarra gaarii isaa argachuu danda’a?",1
"Kuticha irratti hundaa’uudhaan, Beekamtii San Firaansiiskoo addunyaaf gahee taphate?",1
"Kuticha irratti hundaa’uudhaan, Hima armaan gadii keessaa waa’ee San Firaansiskoo dhugaa kan hin taane kami?",4
"Kuticha irratti hundaa’uudhaan, Dhaabbilee imalaaitti fayyadamuudhaan imaltoota warra kamtu bu’aa hin buufatu?",4
kanneen armaan gadi keessaa akka faayidaa dhaabbilee imalaatti kan hin eeramne kami?,1
"Akka kutichaatti, Appilikeeshinoota tajaajila afaan hiikuu kan yeroo-dhugaa kennanii maal gochuu hin danda’an?",4
Afaan hiikuun toora intarneetaa malee akka danda’amu maaltu eeyyama?,4
Kanneen armaan gadii keessaa bugugii cabbiif kakaasaa kan hin taane kami?,3
"Akka kutichaatti, kanneen armaan gadii keessaa akka bugugii cabbiitti kan dhufu kami dha?",1
"Akka kutichaatti, Kaariin mi’a dheedhii kamiin qophaa’a?",2
"Naannoowwan murtaa’an keessatti, aannan kokonaatii bakka mi’a dheedhii kamii Kaarii keessatti fayyadamamuu danda’a?",2
Bakkee olka’aa diriiraa bira ga’uuf gaara Tiraansantaarkitikaa irra marsuun maaliif barbaachise?,1
"Karaa kallattii Kaabaatiin, maaltu alaabaadhaan milikkiteeffame?",3
"Kuticha keessatti, daawwattoonnii yeroo Afriikaa Kibbaa habuuranitti wanta isaan beekuu qabu jedhamee hin eeramne kami?",2
"Akka kutichaatti, Daawwattoota Afriikaa Kibbaa konkolaataadhaan habuuruuf yaadaniif akka gorsa gadheetti kan ilaalamu kami?",2
"kanneen armaan gadii keessaa kuticha keessatti, akka balaa boorsaa ofii qalbeeffachuu dhiisuuttii kan hin eeramne kami?",2
Waa’ee qoricha sammuu nama hadoochanii kamtu kuticha keessatti hin eeramne?,4
Gosa dhugaatii kamtu yeroo boqonnaa mana ofiittii akka yaalaniif hin eeramne?,3
"Kanneen armaan gadii keessaa yeroo boqonnaa biyya keettii, yoo magaalaan kee aadaa dhugaatii isaaf beekama ta’e maal daawwachuu qabda?",2
Siidaan gugee eessatti argama?,1
Viisaa gosa kamtu namni tokko qarshii gahaa qabaachuu isaa ragaa akka dhiheessuuf gaafata?,4
Eenyutu viisaan yeroo dheeraaf isa barbaachisuu danda’a?,3
Yeroo kam waa’ee bookee addatti qalbeeffachuu qabda?,1
"Akka kutichaatti, yeroo bosona roobaa keessa konkolaataa ooftu, buukee ittisuudhaaf maal gochuu irraa of qusachuu qabda?",1
"Akka kutichaatti, Himoota armaan gadii keessaa waa’ee Sandaarbaanii dhugaa kan hin taane kami?",4
Kutaa bosonichaa kamtu daangaa Hindii keessa oola?,1
"Akka kutichaatti, Eenyutu yoo xinnaate hubannoo afaan Ingilizii daanga’aa ta’ee qabaachuu danda’a?",4
"Akka kutichaatti, Sagaleessuuf kamtu cimuu danda’a?",2
"Akka kutichaatti, imalaa baasii buufata qaxxaamuraa qabachu karoorsuuff haala kamtu filatamaa dha?",1
Daawwataa buufata baasii qaxxaamuraa gara bahaatti imaluuf odeeffannoon gaarii ta’e kami?,2
Kanneen armaan gadii keessa ibsa Timbuuktuu sirrii kan hin taane kami?,3
Kanneen armaan gadii keessaa waa’ee Timbuuktuu kamtu dhugaa dha?,1
Olompiikiin gannaa yoomitti sagantaan isaa qabame? ,1
"Akka kutichaatti, yeroo kam obomboleettiin gara Toorneedootti jijjiirama?",1
Kanneen keessaa kamtu amala Toorneedoo sirrii dha?,4
"Akka kutichaatti, daawwattoonni waa’ee tasgabbaa’iinsa siyaasaa biyya deemanii ilaalchisee eessaatii gorsa fudhachuu qabu?",2
"Taatee gorsa imalaa keessatti, lammiin alaa maal muuxannoo godhachuu dhiisuu danda’a?",1
"Akka himichaatti, Imala gosa kamtu carraan galmaa’uudhaaf gargaarsa Ejensootaa barbaaduu isaa gadi aanaa dha?",4
"Akka kutichaatti, haala kam keessatti imalaan tajaajila ejensootaa irraa caalaatti fayyadamaa ta’a?",4
"Akka kutichaatti, Imaltoonni iddoo haaraa yeroo daawwatan akka abdii hin kutanne maaltu gargaaruu danda’a?",2
"Oddeeffannoo kuticha keessaa irratti hundaa’uudhaan, Nama akkamiitu yeroo biyya haaraatti imalu mufachuu danda’a?",2
Kanneen armaan gadii keessaa imaltoota biyyoota guddachaa jiran yeroo jalqabaaf daawwataniif hin gorsamu?,3
Kanneen armaan gadii keessaa yeroo biyyoota guddachaa jiran deeman maal irratti qarshii dhangalaasuun hin eeramne?,3
Filannoowwan armaan gadii keessaa Namoota imaammata qaban ta’anii koppii imaammata isaanii toora interneetaarran barbaadanii garuu tajaajila interneetaa hin qabneef kamtu filatamaa dha?,1
"Akka kutichaatti, kanneen armaan gadii keessaa kamtu imaammata irratti hin argamu?",3
"Akka kutichaatti, foormaatiiwwan fiilmii kamtu baay’inaan hojiirra oola?",4
kanneen armaan gadii keessaa dandeettii guddisee agarsiisuu DSLR wajjin wal fakkaatu qaba?,2
"Akka kutichaatti, kanneen keessaa tarkaanfii dhumaa imala daldalaa barreessuu jalqabuuti?",3
"Yeroo imala daldalaa barreessuu itti jalqabamu, dandeettii armaan gadii keessaa kamtu dura dhabamsiifamuu qaba?",2
Haala qilleensaa gosa kam keessatti dhibeen mar’ummaanii bay’inaan argama?,3
"Akka kutichaatti, Haala idileedhaan saaxilamuun madiinummaa maaliitti geeesa?",1
Kanneen armaan gadii keessaa faayidaa biyyoota zoonii Shengen keessa imaluu kan ta’e kami?,4
Bakka awwaalcha Tutankhamunitti kan hin argamne isa kami?,1
"Akka kutichaatti, imaltoota baasii gadi bu’aa barbaadaniif bakkee Vaankover isa kamtu badaa hawwataa hin ta’u? ",4
"Akkaataa kutichaatti, Daawwattootaaf muuxannoo Vaankooverii isa sirrii bakki kennuu danda’u isa kami?",1
"Akkaataa kutichaatti, Imaltoonni daawwannaa finca’aa dhorkaa malee daawwachuu yoo barbaadan yoom ta’uu qaba?",4
"Akka kutichaatti, Gaarummaan Viiktooriyaa Foolsii Sadaasaa fi Bitootessa gidduu ji’oota jiran keessa daawwachuu maali?",1
"Akka kutichaatti, kanneen armaan gadii keessaa yeroo fiilmiin dirooniidhaan waraabamu kan hin gorfamne kami?",4
"Akka kutichaatti, iddoon filatamoo dirooniidhaan waraabuuf ta’an kami?",2
"Kuticha irratti hundaa’uudhaan, kanneen armaan gadii keessaa waa’ee wantoota galmee viizaaf barbaachisanii ilaalchisee kamtu dhugaa miti?",2
Kanneen armaan gadii keessaa bakka daawwataan galmaa’uuf hin deemne kami?,3
"Yeroo imalaatti, tola ooltummaa irraa eenyutu fayyadamaa hin ta’u?",2
"Akka kutichaatti, tola ooltummaan yeroo biyya bakkee imaltoota karaa baajataa akkamitti fayyaduu danda’a?",1
"Akka kutichaatti, Imala giddu-galeessaa gara Woolti Diiznii Woorlidiitti taasifamu baratamaa hin taane kami?",1
Himoota armaan gadii keessaa waa’ee Woolti Diiznii Woorlidii kamtu dhugaa miti?,1
"Akka kutichaatti, dhimmoota armaan gadii keessaa kan carraan kutaalee leenjii yookiin gaazexaawwan irratti kaafamuu isaa xiqqaa ta’e kami?",3
"Akka kutichaatti, mata dureewwan armaan gadii keessaa carraan kutaa leenjii keessatti kaafamuu isaa guddaa ta’e kami?",1
"Akka kutichaatti, bishaan qulqulleessuudhaaf filannoon gaarii ta’e isa kami?",2
"Akka kutichaatti, Bishaan daaktota ogummaa isaa qabaniif illee tasa danda’amuu dhiisuu kan malu maali?",3
Yoo dambaliin sitti dhufe maal gochuu qabda?,1
"Akka kutichaatti, bakka kamtu daandii bishaanii lafarraa ayyaana bu’uuraan naannessuuf dhaamsa gaarii dha?",4
"Akka kutichaatti, kanneen armaan gadii keessaa shamarran naannoo sanatti imalaniif kan hin gorfamne kami?",1
"Iddoo kuticha keessatti ibsame irratti hundaa’uudhaan, dubartootaaf gorsa gaarii kan ta’u kami?",1
"Kuticha irratti hundaa’uudhaan, nama bineensota bosonaa suuraa kaasuuf leensii addaa fayyadamuun yoom isa barbaachisa?",1
kanneen armaan gadii keessaa namoota suuraa bineensota bosonaa kaasaniif akka rakkinaatti kan hin eeramne kami?,1
Kanneen armaan gadii keessaa konkolaachisaa karaa garaa irra imalaniif carraa rakkina ta’uu dhiphaa kan qabu?,2
Waa’ee gibira galii biyyoota garaagaraa keessatti dhaabbataadhaan walfakkaachuu kan danda’u maali?,2
"Akka kutichaatti, iddoo ati jiraattu kan biraa ta’ee iddoon hojii kee biyyaa ala yoo ta’e, kaffaltii gibira galii eessatti kaffaluu malta?",1
Himoota armaan gadii keessaa agarsiisa addunyaa kan sirriitti hin ibsine kami?,4
Kanneen armaan gadii keessaa kamtu seera agrsiisa addunyaati?,1
Gochaa ramaan gadii keessaa kamtu carraa miidhama bineensotaa hir’isa?,1
"Kanneen armaan gadii keessaa, akka bineensa miidhuu danda’uutti kuticha keessatti kan hin eeramne kami?",4
Akkaataa kutichaatti akkordiyoonicha sirriitti tapahachuudhaf odeeffannoo sirrii ta’ee kan hin fudhatamne maalidha?,1
"Akkoordiyoonii yeroo taphatan, kanneen armaan gadii keessaa sagalee (volume) dabaluuf gargaaran kami?",3
Televizhiinii irratti suurawwan fiixensaanii maalif cita?,2
"Akkataa kutichaatti, fiilmii tokko gara foormaatii DVDtti gaafa jijjiiramu rakkoowwan armaan gadii keessaa kamtu nama mudata?",1
Loltoonni Biriteen eessa qubatan?,2
Barreeffama harkaan barreeffamerratti mallattoo eenyutu mul’ata?,4
"Bakkeewwan armaan gadii keessaa, Daanlap yeroo dhumaa kan dhufe eessa ture?",3
Loltoonni Koloneel Istaark eessa buufatanii turan?,4
"Akkaataa kutichaatti (the passage), namoonni Istaarkis dallaasaanii kan bal’isan yoom ture?",1
"Akkaataa kutichaatti, kanneen armaan gadii keessaa Chaayinaatti yeroo jeequmsaa cimaa kan ture kamiidha?",4
"Akkaataa kutichaatti, waa’ee garee waraana mixii gulantaa nomaadikii seenanii (army ant colony entering a nomadic phase) kamtu dhugaadha?",3
"Akkaataa kutichaatti, yeroo gulantaa nomaadikiitti akkaataa dunkaana dhaabbachuu waraana mixii himni sirriitti ibsu kamiidha?",3
Mallattoowwan (cues) alaa yoo jiraataniyyuu kanneen armaan gadii keessaa kamtu itti fufa?,1
Jechi nama amala namarraa mul’atu (phenotypic trait) garaagaraa agarsiisu ibsu kamiidha?,4
Orgaanizimoota bakka murtaa’aa qabataniif kanneen armaan gadii keessaa jechi sirriin kamiidha?,1
Kanneen armaan gadii keessa hojii turizimii uumama irratti hin hundoofne kan ta’e kamiidha?,3
"Akkaataa kutichaatti, kanneen armaan gadii keessaa hundee mala geejjibaa kan ta’e kami?",2
Partikiloonni nikulasii marsan chaarjii gosa kam qabu?,1
Nikulasiin partikiloota akkamiirraa uumame?,1
"Akkaataa kutichaatti, kanneen armaan gadii keessa fakkeenya lakkoofsa baayinarii biitii shanii kan ta’e kamiidha?",3
Dijiitiwwan baayinarii kan biraa maal jedhamuun beekamu?,1
Kanneen armaan gadii keessa akka fayidaa ijoo barataa barreessutti kuticha keessatti kan hin eeramne kamiidha?,2
Barattoonni dandeettii bareessuu isaanii akka cimsataniif barreessuu bifa kamtu eerame?,3
Kanneen armaan gadii keessaaa barattootaf fayidaa komunikeeshinii al-kallattii (asynchronous communication) kan hin taane kami? ,2
"Akkaataa kutichaatti, barattootaf fayidaa komunikeeshinii al-kallattii kamtu dhaabbataa kan hin taane miti?",2
Waanta namni tokko masaraa bara meedicaalii (medieval castles) wajjin wal qabsiisu kan kuticha keessatti hin eeramne maalidha?,1
Kanneen armaan gadii keessa akka foolii ykn sagalee masaraa onaa keessaa dhagahamuu kan kuticha keessatti hin eeramin kamiidha?,1
Kanneen armaan gadii keessaa masaraa Kirby Muxloe kan sirriitti ibsu kami?,2
Akkaataa ijaarsawwan armaan gadii keessaa waktii kuticha keessatti ibsame sanatti Masaraa Kirby Muxloe kan fakkaatu kamiidha?,2
"Akkaataa kutichaatti, kanneen armaan gadii keessaa atileetii waktii dhufuuf qophaa’uf baay’ee bu’a qabeessa kan ta’e kamiidha?",1
"Akkaataa kutichaatti, kanneen armaan gadii keessaa nama cimaa walakkaa maayilii fiiguf kamtu baay’ee barbaachisaadha?",2
Kanneen armaan gadii keessa shaakala nyaataa qofaan atileetin tokko kan hin milkeessine kamiidha?,3
"Kuticha irratti hundaa’un, karaa ittiin atileetonni dargaggeeyyin karaa isaan caalmatti ittiin ispoortitti gammadan kan hin gorfamne kamiidha?",2
"Akkaataa kutichaatti, namni fageenya giddu galeessa fiigu tokko maalif meeshaalee qaalii bituu mala?",1
"Akkaataa kutichaatti, fiigichi fageenya giddu galeessaa maal barbaada?",3
Resonansii maagneetii nikularaa eenyutu argate? ,3
Waraqaan abbummaa argannoo resonansii eksiree meedikaalaa jalqabaa bara kam kenname? ,2
"Akkaataa kutichaatti, sochii ykn gochaa qaamaa nama biraa hubachuuf waanti namoonni hubannoo cimaa qabaachuu qaban maalidha?",4
"Akkaataa kutichaatti, niyaa hubachuun namni maal akka godhuuf gargaara?",4
"Akkaataa kutichaatti, kanneen armaan gadii keessaa cuunfaa kaayyoo hubannoo nam-tolchee (AI) inni siirriin kamiidha?",3
"Akkaataa kutichaatti, kanneen armaan gadii keessaa AI wajjin yeroo heddu kan walilitti hidhamiinsa qabu kamiidha?",2
"Akkaataa kutichaatti, kanneen armaan gadii keessaa cimina nama dandeettii waan heddu yaaduu (convergent thinking patterns) qabuu kan ta’e kamiidha?",1
"Akkaataa kutichaatti, xiyyeeffannoo yaada deebii sirrii tokko qofa deebisuu (convergent thinking) kan hin taane kami?",2
"Akkaataa kutichaatti, kanneen armaan gadii keessaa mallattoo fuularraa mul’atu (micro-expression) kan hin taane kamiidha?",1
Himoota amaan gadii hiika mallattoo fuularraa mul’atuu ilaalchisee dhugaa kan hin taane kami?,1
Reneesansii irraa kan ka’e kanneen armaan gadii keessaa kamtu barbaachisummaan isaa dabalaa dhufe? ,4
Sababa Renesansiitin kanneen armaan gadii keessaa xiyyeeffannoo xiqqaan kan kennameef kamiidha?,2
Kanneen armaan gadii keessaa walitti dhufeenya itti fufiinsa qabuuf kaayyoo intarneetii fayyadamuu kan hin ibsine kamiidha?,1
Kanneen armaan gadii keessaa hirmaannaa dhuunfaf kaayyoo intarneetii fayyadamuu kan hin ibsine kamiidha?,3
Awuwrooppan lixaa yoom warra dhiibbaa godhan irratti hirkachuu dhiisun adeemsa mataasaa tolfachuu eegale?,1
Batanii fayyadamuun wayyaa cufachuun maalirraa kan ka’eedha? ,3
"Akkaataa kutichaattit, kanneen armaan gadii keessaa rakkoo naannotiif furmaata yeroo dheeraa ta’ee kan fudhatamu kamiidha?",4
"Akkaataa kutichaatti, haalota armaan gadii keessaa mala mallattoodhan rakkoo naannoo furuutti kan hin ilaalamne kami?",3
Waraanni jalqabaa kaayyonsaa dhimma aangoo malee dhimma amantii hin taane Awurooppaa biyya kam keessatti ture?,4
Yeroo tokko tokko “waraana amantii” isa dhumaa jedhamee kan ibsamu waranaa kami?,1
Amaloota (aspects) Waldaa Kaatoliikii armaan gadii keessaa kan adda bahaa hin turre kami?,1
"Akkaataa kutichaatti, Versaayilasitti kan ajjeefame eenyu ture?",4
Kanneen armaan gadii keessa kan Mooticha ykn Giiftittii irratti garee hokkaraan (the mob) irratti hin fe’amne kami?,3
Kanneen armaan gadii keessa bu’aa waraana galaanarraa Biriiteen kan idilee hin taanee kan hin turre kami?,3
Kanneen armaan gadii keessaa humni galaanaa Biriiteen Jarmanitti karaa cufuu sirriitti kan hin ibsine kami?,3
"Kuticha irratti hundaa’un, qorannoon rakkoo dugdaafi sammuu (Multiple Sclerosis) eenyuf gorfama?",1
"Akkaataa kutichaatti, hirmaattonni hojii idilee keessa jiran maalif deeggarsa dabalataa barbaadu?",1
"Akaataa kutichaatti, taphni billaa (fencing) yeroo heddu akkamitti taphatama?",4
"Akkaataa kutichaatti, kanneen armaan gadii keessaa agarsiistuu cimaa summaa’uu keessoo kan ta’e kami?",1
"Akkaataa kutichaatti, yeroo dhukkubsataa ykn nama miidhame qoratan waanti murteessan jalqaba godhamuu qabu maali?",1
Himoota armaan gadii keessaa adeemsa nama miidhame ilaaluu sirriitti kan hin ibsine kami?,1
Jijjiiramoota Warraaqsa Faransaayi keessaa lammiilee hojjattoota ta’an irratti dhiibbaa cimaa kan fide kami?,2
"Warraaqsa Faransaayi booda, waraanafi hojii biraan milkaa’un hamma tokko (less likely) maalirratti kan hundaa’edha?",3
Biyyoota guddatan keessatti tajaajila uummataa kamtu gammaduu dhabuu guddaadhaf sababa ta’a?,1
"Akkaataa kutichaatti, waa’ee maloota geejjiba uummataa maaltu jedhamuu danda’a?",3
"Akkaataa kutichaatti, sababa konkolaachistoota tilmaamun rakkisaa ta’eef kanneen armaan gadii keessaa safaruuf rakkisaa kan ta’u kamiidha?",1
Herreegan yeroo istiriimii tiraafikaa (traffic stream) bakka buufamu kanneen armaan gadii keessaa kamtu fayidaarra oola?,3
Hersheyfi Chase Qaccee Sanyii (DNA) isaanii dhaabuf maal fayyadaman? ,3
Dandeettin jijjiiramuu (mutation) gara ilmootti darbuuf maal irratti hirkata?,3
"Odeeffannoo kuticha keessatti kenname irratti hundaa’un, jijjiiramni garaa garaa kan irratti hin hundoofne maalidha?",4
Kanneen armaan gadii keessaa aadawwan durii sababa re’ee tursiisaniif kan hin turre kami?,2
Kaayyon golfii waanta xiqqaa hammamii fudhachuudha?,2
Tapha golfii keessatti margi kan gabaabbatu eessatti?,2
Kaayyon qorannoo inni ijoon kamiidha?,2
"Akkaataa kutichaatti, qorannoo saayinsaawaa gaggeessuf kan hin gargaarre maalidha?",3
"Akkaataa kutichaatti, waa’ee torneedoo himni sirrii hin taane kami?",3
"Kuticha irratti hundaa’un, himoota armaan gadii keessaa torneedowwan harka caalu sirriitti kan ibsu kamiidha?",3
Kanneen armaan gadii keessaa ilmi namaa jaarraa 16ffaa keessa hojjachuu kan eegale kamiidha?,4
Dhalli namaa leensii fayyadamuun wantota guddisee ilaaluu hammiif gochaa ture?,2
"Kuticha irratti hundaa’un, waa’ee shaakala amantii ykn duudhawwan isaa holqi Mohaammad maal jedha?",1
"Akkaataa kutichaatti, ayiraniin yeroo jalqabaaf maalif hojiirra oole?",2
"Akkaataa kutichaatti, gommaan mukaa kan ayiraniitin maalif bakka bu’ee ture?",1
"Akkaataa kutichaatti, bara Romaantisizimii namoota dhuunfaa maaltu yaadasaanii jijjiire?",2
Himoota armaan gadii keessaa yaada walii galaa ditarminizimii teeknolojii kan hin ibsine kamiidha? ,4
"Akkaataa kutichaatti, xiyya harkisuu ( pulling the bow) wajjin kan walitti hin dhufne kamiidha?",1
"Akkaataa kutichaatti, kanneen armaan gadii keessaa sagalee jabaadhan kan wal qabatu kamiidha?",3
Waanti bososaan (fossils) akka agarsiisutti kanneen armaan gadii keessa yeroon booda harki maal hojjachuudhaf fayidaarra oole?,1
Kanneen armaan gadii keessaa lafeewwan qubaa (phalanges) chimpaanzii kan sirriitti ibsu kami? ,1
Filachuun toora qaccee sanyii (genetic variation) haaraa Puulii kam keessaa balleessa?,1
Toora qaccee sanyii dabaluuf adeemsa kamtu itti gaafatama?,3
"Odeeffannoo kuticha keessa jirurratti hundaa’un, “rakkoo pirotiinii” furuuf kanneen keessaa nyaata piraayimeetii ta’uu kan qabu kami?",2
"Akkaataa kutichaatti, rakkoolee armaan gadii keessaa hanqina amiinoo asiidiwwan murteessoo ta’aniin kan hin uumamne kami?",1
Miseensonni hawaasa aadaa tokkoo yeroo heddu akkamitti walitti dhufeenya garicha waliin qaban ibsu?,4
"Akkaataa tiyoorii kuticha keessatti dhiyaaten, daa’ima saba xiqqaa keessaa ta’uutti of-ilaalufi amala badaa agarsiisuu isaaf inni nama akkasiiti jedhamee farrajame tokkorra maaltu gahuu mala?",2
"Akkaataa kutichaatti, daa’imni qoqqooddaa sanyummaa beekunsaanii kanneen armaan gadii keessaa kamirratti dhiibbaa uuma?",2
"Akkaataa kutichaatti, Kanneen armaan gadii keessaa akkaataa guddina daa’ima namarraa adda bahee guddatee waliin kan hin deemne kami?",1
"Akkaataa kutichaatti, kanneen armaan gadii keessaa daa’imarratti amala qophummaa (feral behavior) sirriitti kan ibsu kami?",2
"Kuticha irratti hundaa’un, shaakalawwan armaan gadii keessaa qonna jireenya maatii qofaaf ta’u bu’uura godhateen wajjin kan hin deemne kami?",2
Shaakalawwan armaan gadii keessa qonna jireenya maatii qofaaf ta’u (subsistence agriculture) sirriitti kan ibsu kami?,3
Godambaa daawwachuu gosa turizimii kam jalatti ramadama?,2
"Akkaataa kutichaatti, namoota bashannana deemaniif maaltu akka dursaatti fudhatama?",4
Waldaa naannoo keessatti sodaa jijjiiramaa hir’isuuf waanta gargaare kan kuticha keessatti eerame maalidha?,1
"Akkaataa kutichaatti, seenaa nama tokkoo hubannoo argachuun maalif nama garagaara?",1
Himoota armaan gadii keessaa barachuudhaf mala postmodarnii sirrii kan ibsu kami?,4
Himoota armaan gadii keessaa mala barachuu poostmodarnii sirriitti kan hin ibsine kami?,4
"Yeroo sa’aatii hirribaa idileetti beekatuma erga dammaqneen booda, kanneen keessaa adeemsa hirriiba adda kutuu gidduu kan galu (interfere ) kami?",4
Kanneen armaan gadii keessaa hirriba addaan kutuu kan sirriitti hin ibsine kami?,1
Sammuun yommuu irra deddeebin abjuu abjootu maaltu dabala?,4
Miidhawwan negatiiva armaan gadii keessaa rafanii osoo ofirraa hin bu’in abjoochuun (lucid dreaming) qaama irratti qabu kami?,1
"Akkaataa kutichaatti, gareen qaaman wal arguufi gareen karaa marsaa inatneetii wal argu akkamitti wal-fakkaatu?",3
"Kiticha irratti hundaa’un, garee qaaman wal-arguufi karaa onlaayinii wal argu ilaachisee himni dhugaa hin taane kami?",3
Kanneen armaan gadii keessaa tiyoorin fedhii gochaa namaa murteessu qoratu (content theories) kan irratti hin xiyyeeffanne kami?,2
Kanneen armaan gadii keessaa qaama seera sittii kaasuu (object of the rule of thirds) kan hin taane kami?,4
Kanneen armaan gadii keessaa suura abbaa foormaatii 35mm kan hin ibsine kami?,1
"Akkaataa kutichaatti, warshaalen yommuu qulqullina omisha leenisiwwanii dabalaa deeman, leensiwwan guddistuun (zoom lenses) hangam fooyya’an?",4
"Odeeffannoo kuticha keessa jiru irratti hundaa’un, leensiwwan guddistuun leenjiiwwan ijoo caalaa yoom filatamu?",1
Kanneen armaan gadii keessaa Mistisizimii sirriitti kan hin ibsine kami?,4
"Akkaataa kutichaatti, kanneen armaan gadii keessaa xiyyeeffannoo Mistisizimii kan hin taane kami?",2
"Akkaataa kutichaatti, hawaasa qotee bulaa eenyutu eegale?",2
"Akkaataa kutichaatti, gareen Maa’os adamse jiraattota jalqabaa bakka kamiiti?",3
Mala Origaamii Piwuurland fayyadamuun haala kam keessatti fooldarii gargaara?,1
Kanneen armaan gadii keessaa Piwuurland origamii sirriitti kan hin ibsine kami?,1
"Akkaataa kutichaatti, bakki qaroomina sulala Induus (Indus Valley) wajjin walitti hin dhufne kami?",3
Kanneen armaan gadii keessaa maqaa Qaroomina Bara Biroonzii kuticha keessatti irratti mariyatemee kan hin taane kami?,1
"Akkaataa kutichaatti, kanneen armaan gadii keessaa fayidaa yeroo dheeraa kan kennu kami?",1
"Akkaataa kutichaatti, xiyyeeffannoon isaanii fayidaa ammee irratti yoo ta’e kanneen armaan gadii keessaa namni tokko kamiif dursa kennuu danda’a?",1
"Akkaataa kutichaatti, baasii waraanichaa harka caalu kan danda’e eenyudha?",3
Bara Teempilars dura kan dhufu bara kamiidha?,3
Bara Teempilars booda kan dhufu bara kamiidha?,1
Waldhaansi ykn adeemsi waldhaansa meedikaalaa ogeeyyiin baqaqsanii yaaluu bara Empaayera Roomaa itti dhimma itti bahaa turan keessatti kan hin eeramne kami?,1
"Akkaataa kutichaatti, kanneen armaan gadii keessaa milkaa’ina damee waldhaansaa ykn meedikaalaa bara Empaayera Roomaa keessatti mul’ate kan hin ilaallanne kami?",3
Dandeettin arguu maalirratti hundaa’a?,1
Garaagarummaan caasan ijaa orgaanizimoota gidduutti argamu maal irratti hundaa’a?,2
"Akkaataa kutichaatti, Sikizimii ilaalchisee hima kamtu amanticha sirriitti hin ibsu?",1
"Akkaataa kutichaatti, kanneen armaan gadii keessaa hundee amantii Siikizimiiti jedhamee kan fudhatamu kami?",1
"Akkaataa kutichaatti, ijoolllen waan tokkorratti xiyyeeffachuu hin dandeenye (Attention Deficit Disorder) yeroo baay’ee maal irratti xiyyeeffachuuf rakkatan maalidha?",1
"Akkaataa kutichaatti, ijoolllen waan tokkorratti xiyyeeffachuu hin dandeenye amaloota balaarra nama buusan maalif qabaatu?",1
"Odeeffannoo kuticha keessa jirurratti hundaa’un, kanneen keessaa fakeenya iskaafholding kan hin taane kami?",4
Kanneen armaan gadii keessaa yaad-rimee iskaafholdingii sirriitti kan hin ibsine kami?,4
"Akkaataa kutichaatti, fiicharii MySpace kamtu barattoota dubbisuuf rakkatan gargaara?",1
"Akkaataa kutichaatti, kanneen armaan gadii keessaa qaama deebii Kiruushcheev hokkara hojjattootaf deebise kan hin taane kami?",3
Kanneen armaan gadii keessaa Poolanditti sababa hokkaraa kan hin turre kami?,4
"Akkaataa kutichaatti, kanneen armaan gadii keessaa walitti dhufeenya USSR fu USA kan hin miine kami?",1
Kanneen armaan gadii keessa kaayyoo dhiibbaa narvii (nerve impulses) qaama keessatti erguu sirriitti kan hin ibsine kami?,1
Pileetoo Giizaa irratti maaltu argamuu danda’a?,4
Kaayyon Piraamiidii Guddichaa maal ture?,2
