question,gpt_reply
Која земља је завршила као десета у женској класи Super-G стајаће категорије?,A: Финска
"Према овом одломку, која тврдња о Блејку није тачна?",B: Признао је напад
"На основу овог одломка, шта се од наведеног није догодило Блејку?",C: Нападнут је шипком
За шта Фонд УН за глобално загревање неће бити искоришћен?,B: Доношење технологије земљама у развоју
"Према овом одломку, шта се УН надају да ће спасти?",C: Преостале прашуме
Шта од наведеног није најавио Алберт Мучанга као нешто о чему тек треба да се сложе?,A: Да ли ће Бенин да се придружи афричкој CFTA-и
"Према овом одломку, зашто трговина може да почне у јулу?",B: Постоји довољан оквир правила и олакшица
"Према овом одломку, за шта је Атланта Журнал Конститушн оптужио образовне службенике?",A: Фалсификовање извештаја Журнал Конститушна
"На основу информација датих у одломку, шта није споменуто у извештају Атланта Журнал Конститушна?",C: Титула Националног надзорника године за 2013. годину
"Према овом одломку, које информације су познате након експлозије бомбе?",D: Званичан број мртвих
"Од када се придружио Манчестер Ситију 2017. године, у колико мечева је Хесус наступио?",D: 53
Од којег клуба је Хесус за прикључивање добио 27 милиона фунти?,B: Манчестер Сити
Која тврдња о гостима хостела није истинита?,"D: Већина гостију била је из светог града

Ова тврдња није истинита јер је у тексту наведено да су гости хостела углавном били из Уједињених Арапских Емирата, што значи да нису били из светог града."
"Према овом одломку, која од наведених тврдњи је истинита?",Тачан одговор је: C: Гости су дошли због вечери уочи хаџилука.
"На основу овог одломка, које информације о судару нису сигурне?","A: Величина судара  
C: Утицај судара на Земљу  
D: Локација остатака  "
"Према овом одломку, шта још увек треба утврдити по питању судара?",D: Тачне размере судара
"Према овом одломку, на ком месту листе најбогатијих Американаца је Батен некад био?",C: 190.
Коме од наведених је Батен био донатор?,B: Универзитету у Вирџинији
Шта није део закона који је потписао гувернер Арнолд Шварценегер?,C: Забрана продаје или изнајмљивања насилних видео-игрица малолетницима изван Калифорније
"Према овом одломку, ко није обратио пажњу на оно што се говорило?",C: Милер
"Према овом одломку, шта од наведеног је истина о Милеровом искуству на саслушању?",B: Није обраћао пажњу док се спремао
Ко је предложио ревизију „Акта о чистом ваздуху“?,C: Џек Лајтон
Ко је оповргао да је „Акт о чистом ваздуху“ коришћен као предизборни маневар?,B: Премијер
Шта су формирала једињења цијануринска киселина и меламин када су међусобно реаговала у мачијем урину?,C: Кристале
За посматрање чега су истраживачи користили инфрацрвени спектроскоп?,B: Састав кристала у урину љубимаца
Ко је Луну назвао „Краљицом екстрема“?,D: Томи Дример
Ко је Луну назвао „чудном“?,B: Дастин Ранелс
Шта се није десило возачу који је учествовао у судару?,C: Премештен је из болнице у Кембриџу у болницу у Грејт Јармуту
По чему се игра Јужне Африке није издвајала током турнира у рагбију?,C: По изузетним перформансама на почетку турнира
"Према овом одломку, када је игра Јужне Африке почела да се поправља?",D: Док је турнир одмицао
"Према овом одломку, која од следећих тврдњи не одражава тачно кинеску економију?","D: Кина никад није извозила више аутомобила од Немачке

Ова тврдња није тачна према одломку, јер се наводи да је Кина прошле године извезла више аутомобила од Немачке."
"Према овом одломку, када би БДП Кине могао да надмаши амерички?",B: За две деценије
Шта је Ху предложио да ураде земље у развоју?,D: Да избегавају стару стазу загађивања
Шта Ху није поменуо?,D: Бројку смањења угљен-диоксида
За шта од наведеног је Верман рекао да ситуација није добра?,B: За Анголу
"Због гоњења, ко ће да преузме позицију Хјуна у кабинету?",A: Дејви
Ко ће преузети позицију Министра економије због гоњења?,A: Ламб
Шта извођачи позивају публику да ради током опере Камиј Сен-Санса?,A: Да учествује у коришћењу канабиса
Ко првенствено пуши џоинте током опере?,C: Извођачи
Који је други назив за „ход по свемиру“ који је извео Леонов?,C: Излазак у отворени свемир
Леонов је предводио совјетски део које мисије?,B: Аполо-Сојуз
Ко је повређен у судару?,A: Гибсон
Шта се десило људима који су учествовали у несрећи?,"B: Један није повређен, један је погинуо"
Научници који су радили на програму су се надали да ће посматрати ефекте проузроковане чиме од наведеног?,B: Плимним силама
Научници су вршили обзервацију материје чега од наведеног?,D: Галаксије Стрелца и Млечног пута
"На основу овог одломка, шта не смеју да критикују конзервативци?",D: Трошкови за реконструкцију
Ко критикује уговоре о обнови за напоре за помоћ због урагана Катрина?,B: Либерали
"Према овом одломку, где ће се прво видети светла са свемирске летилице Стардаст?",B: Из северне Калифорније
"Према овом одломку, за шта од наведеног ће свемирска летилица забележити рекорд?",C: Најбржи повратак на Земљу
У ком родбинском односу су Др Малар Баласубраманиан и Сарођа Баласубраманиан?,B: Кћерка
Где је пронађено тело Саре Баласубраманиан?,C: У пртљажнику аутомобила
Шта је купио Ибеј?,C: Скајп
Шта Ибеј жели да постигне овом аквизицијом?,B: Прошири се на нове територије
"Према овом одломку, ко није имао интеракцију са затвореницима који су остали у дворишту након борбе?",D: Запослени у болници
Шта од наведеног је коначно довело до тога да затвореници одустану од побуне?,B: Сузавац
"Према мишљењу Ајатолаха Али Каменеиа, од чега држава Иран треба да се ослободи?",D: Зависности од нафте
"Према овом одломку, ко је признао ефекте санкција на иранску економију?",A: Виши извори
Шта од наведеног није део процеса гласања у Француској?,D: Гласове броје представници кандидата
Где гласачи означавају одабраног кандидата?,B: На одштампаном листићу
Шта је навело Алена да започне осмогодишњу потрагу за Мусашијем?,D: Његово занимање за рат
"Према овом одломку, на шта је Ален потрошио значајну суму свог новца?",B: Истраживање мора
"Према овом одломку, шта од наведеног је вероватно довело до опасних услова унутар електране и око ње?",A: Уранијумско гориво
Шта од наведеног није један од безбедносних савета датих локалним становницима након инцидента у електрани?,C: Избегавати удисање белог дима
"Према Др Молу, шта је највише узнемирујуће код XDR-TB?",D: Висока стопа смртности
Колико пацијената који су се заразили новим сојем су били здравствени радници?,B: 2
Коју врсту технологије користи систем NextGen?,A: Сателитску технологију
Како NextGen директно користи контролорима ваздушног саобраћаја?,B: Прецизнији положај летелице
"Према овом одломку, на шта се FBI фокусирао, а за шта га историчари нису критиковали?",C: Снажан фокус на порнографске случајеве
Шта иницијативу о опсцености присиљава FBI да ради?,D: Издваја агенте за порнографске случајеве
Шта се десило ватрогасном возилу које је реаговало на рушење JAS 39C Gripenа? ,B: Преврнуло се
"Након рушења JAS 39C Gripenа, за шта је био затворен аеродром?",A: Комерцијалне летове
Коме је Бжежински понудио савете током Иранске револуције?,C: Картеру
Ко је био саветник за националну безбедност до 1977. године?,B: Кисинџер
Шта од наведеног не описује тачно Бобекову каријеру у Партизану из Београда?,A: Док је играо за тим направио је више од 468 голова
Која тврдња о Бобековој историји у Партизану из Београда је истинита?,A: Почео је да игра за Партизан 1945. године
"Према овом одломку, која карактеристика разликује Хеспероникуса од Велоцираптора?",B: Има већу другу канџу
Значење имена „Хеспероникус“ изведено је из које физичке особине врсте?,A: Канџе (канџи)
Која од следећих тврдњи о пуцњави је истинита?,D: Пуцњава се десила у Буфалу
Која тврдња о догађају на којем се десила пуцњава је тачна?,A: Десила се на забави поводом годишњице у Буфалу
"Према овом одломку, чега су се првобитно званичници плашили у вези са Луном?",C: Просипања товара
"Према овом одломку, која од следећих тврдњи о квару Луна није истинита?",B: Брод је садржао 100 метара горива кад се покварио
У којој деценији је Алжир стекао независност?,C: 1960-их
Где телевизијски екрани нису били инсталирани за церемонију сахране?,D: На Тргу Св. Петра
Где је одржана церемонија сахране?,C: На Тргу Св. Петра
"Након експлозије, ко је лечен због озбиљних повреда?",B: Нико
Ко је пријавио цурење гаса?,A: Комшија у згради
"Према овом одломку, колико људи је настрадало у нападу?",B: 2
Чије оружје је закочило у једном тренутку током напада?,B: Укино
Који од наведених спортова су гласањем избачени из Олимпијског програма?,C: Бејзбол
Које од наведених спортова је Међународни олимпијски комитет изгласао да укључи у игре?,C: Рагби јунион
Артур Гинис је првобитно закупио пивару Св. Џејмс Гејт на колико година?,D: 9000
Око колико милијарди евра Гинис зарађује сваке године?,D: 10
У колико земаља у Европској унији је идентификован вирус H5N1?,C: Седам
Где је идентификован последњи случај вируса H5N1?,A: Француска
Када је био последњи сусрет Хаитија са болешћу пре ширења које су проузроковали мировњаци?,A: 1800-их
Отпад са које локације је допринео ширењу болести?,B: Камп УН
Шта ирска влада планира да уради?,B: Уведе строже законе о легалности дрога
Шта је у Ирској било привремено легално?,D: Дроге
За шта се против осумњиченог преступника води истрага?,A: Неовлашћени улазак на посед
"Приликом мењања знака, шта осумњичени није урадио?",C: Физички га оштетио
"Према овом одломку, за шта од наведеног професор енглеског Карно није био оптужен?",B: Забављање са студентом
"Према овом одломку, кога Роналдо Мендоза није узео за таоца?",B: Полицајце
"На основу овог одломка, за које таоце није потврђено да су пуштени раније?",A: Туристи
"Према овом одломку, ко прикупља потписе за подршку озакоњењу истополних бракова у Бразилу?",A: Протестанти
Коме ће протестанти представити своју петицију?,C: Националном конгресу Бразила
"Према опису Армана Версаћеа, шта се десило непосредно пре него што је маса почела да реагује на временске прилике?",C: Дували су јаки ветрови
"Према Версаћеу, када су почели најјачи ветрови?",A: Пар минута након што је почео догађај
"Пре Фреда, колико великих олуја је забележено источно од 35°W?",C: Две
"Када се Фред налазио близу Зеленортских острва, у ком правцу се кретао?",D: Северозападно
Шта од наведеног има већу брзину него његови претходници?,A: 802.11n
Шта је неопходно за 802.11n да би био компатибилан са старијим верзијама 802.11b?,D: Двоструке радио станице
На колико догађаја је требало да плива Освајач златне олимпијске медаље на „Играма Комонвелта“?,A: Пет
Зашто освајач златне олимпијске медаље није узимао лекове против болова?,D: То није дозвољено на „Играма Комонвелта“
"Према овом одломку, шта је могло да доведе до конфузије о земљотресу?",A: Присуство тамних облака
"Према овом одломку, када је дошло до промене фазе?",C: 10. марта
Која од наведених тврдњи о месечевом орбитеру Чандрајан-1 није истинита?,A: Орбитер који је избацио сонду имао је посаду
Која од наведених тврдњи тачно описује месечеву сонду?,B: Њено рушење било је успешно
"На основу овог одломка, која мера заштите против болести ће последња бити спроведена?",C: Вакцине против енцефалитиса
Како се болест преноси на људе?,A: Комарци
Изузимање друге реченице би могло да доведе до ког исхода?,B: Будуће право на истополне грађанске заједнице
"Према овом одломку, када је изузета друга реченица?",C: У понедељак
Где су процурели „Панамски папири“?,B: Новинарима
"Према овом одломку, за кога је британска штампа тврдила да управља многим компанијама које су сакривале богатство?",A: Богате клијенте различитих банака
Које од наведених ваздушних незгода су имале највише погинулих?,A: Рушење авиона на путу за Јерменију из Ирана
Шта од наведеног није разлог за бројне ваздушне незгоде које се дешавају у Ирану?,B: Недостатак буџета за куповину нових летелица
Шта од наведеног није обухваћено извештајем Ирачке студијске групе?,B: Изјава да се уз одређене измене може избећи све веће насиље у Ираку
За шта од наведеног Ирачка студијска група није ургирала у свом извештају?,A: Да се укључи изјава о гаранцији заустављања све већег насиља
"Према полицији, ко се сматрао Провенанцовом десном руком?",B: Ло Пиколо
"На основу информација датих у одломку, шта је било узрок смрти Фалконеа?",A: Убијен је током рата Рина
Шта од наведеног није једно од признања Хитошија Саита?,A: Двоструки светски шампион
Артур Гинис је првобитно закупио пивару Св. Џејмс Гејт на колико година?,"Упит P и упит Q нису повезани. Међутим, ако се фокусирамо на упит Q: Артур Гинис је првобитно закупио пивару Св. Џејмс Гејт на 9.000 година. Ако је одговор између понуђених опција (A: Јапан, B: Непал, C: Индија, D: Тибет) на било који начин повезан, не уклапа се директно с том информацијом. Ниједна од понуђених опција не односи се на Гиниса или његов закуп пиваре."
Ко је напао Ивасакија?,B: Гусари
Када је Алонсо завршио своју трку?,"Ниједан од понуђених одговора није тачан на основу датог текста. Алонсо је завршио своју трку непосредно после пит-стопа, а узрок је вероватно лоше постављен десни предњи точак. Могући тачан одговор није наведен у опцији."
Због чега је Шумахер пре времена завршио своју трку?,D: Оштећење вешања аутомобила
"Према овом одломку, чији је посао да поставља кауцију за ухапшене?",D: Повереник
"Према привременој забрани приласка поменутој у одломку, шта ухапшенима мора бити дозвољено да имају да би их задржали дуже од 24 сата?",D: Саслушање
"Према одломку, који разлог није наведен као образложење за отказивање другог круга избора?",B: Кршење Устава
Зашто су дипломате на крају сматрале да је други круг избора непотребан?,C: Постојале су двосмислености у Уставу
Ко пружа услуге судства за потребе FATA?,B: Политички агенти
Која од следећих изјава о „политичким агентима“ организације FATA није тачна?,"C: Они поштују пакистански Устав

Ова изјава није тачна јер, иако „политички агенти“ делују у оквиру система како је дефинисано у пакистанском Уставу, област FATA је дуго времена имала посебан статус који је ограничавао примену уставних права као у другим деловима Пакистана. Њихова пракса и деловање можда нису у потпуности у складу са уставним правним стандардима или праксама."
За коју награду је номинована Ема Стоун?,C: Најбоља глумица
За коју награду филм није номинован?,B: Најбољи визуелни ефекти
Шта од наведеног је наставило да ради уобичајено након земљотреса?,D: Електрана у Нигати
"Према одломку, шта од наведеног је претрпело штету услед земљотреса?","A: Неки домови  
C: Неки путеви  
D: Аеродром Ното  
"
"Према одломку, које од следећих питања није обухваћено документом?",B: Повод рата из 1967. године
Шта од наведеног не представља захтеве Палестине?,B: Континуирано војно присуство у долини Јордана
У којој држави је Ма студирао право?,A: Сједињеним Америчким Државама
"Према одломку, залагање за коју државу је допринело победи Маа на изборима?",D: Кину
"Према одломку, за кога је Каролин Вилсон радила пре него што је напустила град?","Извините, али ниједна дата опција (A, B, C, D) није тачна. Према одломку, Каролин Вилсон је радила за UBO (Удружење болница Охаја) пре него што је напустила град, што није поменуто у опцијама."
"Четири трке пре завршетка сезоне, ко је на четвртом месту у Шампионату возача?",D: Баујер
"Након трке поменуте у одломку, колико бодова Кане има у Шампионату возача?",A: 2220
"Према одломку, колико пута су људи приметили пад метеорита за које је касније утврђено да потичу са Марса?",B: Пет пута
"Према одломку, шта је тачно за камење за које је утврђено да потиче са Марса?",D: Има их 34
Када се Шумахер пензионисао?,B: Након што је освојио седму титулу
Када је Маса повређен?,A: Током гран-прија
"Према одломку, како ће пословни договор утицати на AOL?",C: Број корисника услуга које пружа AOL би могао да буде надмашен од стране броја корисника „Јаху“ и „Мајкрософт“ услуга
Шта би од наведеног могло да се оконча услед новог пословног договора?,C: Слобода коју ужива AOL у погледу развоја тржишта сопственим темпом
Колико особа убијених у нападу нису били полицајци?,C: 0
Ко је објавио идентитет наводног осумњиченог за напад?,A: Полиција
"Захваљујући статусу Флориде као државе у којој победник узима све, шта је додељено Миту Ромнију?","None of the given options correctly answer the question regarding what was awarded to Mitt Romney due to Florida's winner-takes-all status. The correct answer is that Mitt Romney was awarded all 50 delegates, which isn't listed among the options."
"Према одломку, колико процената гласова је освојио Гингрич на страначким изборима?",B: 32 процента
"Према одломку, ко није наставио трку након резултата страначке конвенције?",B: Бакман
"Према одломку, ко је похвалио другог кандидата након резултата страначке конвенције?",B: Гингрич
Које је једино место на којем је емисија емитована пре 2015. године?,A: ТогиНЕТ Радио
Станица описује програм као програм који има какву врсту штиха?,B: Штреберски
Шта је Дејвид Хедли прикупио што је на крају допринело операцији милитантне групе?,A: Информације
Коју врсту превозног средства је милитантна група користила да стигне у Мумбај?,C: Брод
Која изјава прецизно описује исход меча описаног у одломку између Надала и Раонића на Бризбејн Опену?,A: Раонић је победио Надала
"Према одломку, колико поена је освојено на први сервис у мечу између Надала и Раонића?",B: Надал је освојио 76 поена
Програм на ком језику није међу три нове емисије Нејкед Њуз?,C: Јапанском
"Према одломку, где нове емисије Нејкед Њуз неће бити доступне?",C: У биоскопима
Колико такмичарки није завршило велеслалом?,D: 45
Која од следећих изјава прецизно описује резултате трка на Првенствима?,B: 45 скијаша није завршило своје трке у велеслалому
Шта од наведеног је НБА одлучила да суспендује?,A: Кошаркашку сезону
"Према одломку, шта је навело НБА да се забрине због вируса?",D: Играч Јута Џеза је био позитиван на тесту
Ко је постигао гол за Вашингтон Капиталсе којим је добијен меч против Атланта Трешерса?,A: Никлас Бакстром
Ко је постигао свој 60. гол у сезони током утакмице између Капиталса и Трешерса?,C: Алекс Овечкин
Када је банци Нордерн Рок била потребна подршка владе?,D: Током кризе хипотекарних кредита
"Према одломку, која од следећих изјава тачно описује повезаност Вирџин групе са банком Нордерн Рок?",B: Вирџин група је купила банку након њене национализације
"Према одломку, која нација је погођена потписивањем Климатског протокола из Кјота?",A: Сједињене Државе
Бивша аустралијска влада сматрала је да би ратификација Кјота нашкодила чему?,B: Привреди државе
За који програм су стрелци у акцији ангажовани?,D: Ловни програм Асоцијације спортских стрелаца
Која изјава не описује прецизно акцију за контролу штеточина?,A: Процењивање није вршено јер је то била прва акција у оквиру програма
"Према одломку, где је дошло до раздвајања?",D: У Етиопији
"Према одломку, шта се десило много раније него што се претпостављало?",B: Раздвајање
Шта ће играч морати да ради како би контролисао покрете у видео игри?,D: Да померају управљач у ваздуху
Шта је дизајнирано да подсећа на даљински управљач за телевизор?,B: Управљач за конзолу Нинтендо Револушн
Шта није наведено у најновијем извештају новинске агенције Синхуа?,B: Авион је слетео у Урумћи
Шта није наведено у првом објављеном извештају новинске агенције Синхуа?,D: Примљена је претња бомбом у авиону
Шта је Сара Данијус саопштила током радио програма?,D: Одбор ће престати да покушава да ступи у контакт са Бобом Диланом
До кога није успео да дође?,D: Боба Дилана
Ко је назвао обећање „великим кораком“?,C: Гордон Џондро
Колико маркица је Сланиа произвео за различите земље?,D: Преко 1.000
"Према одломку, шта је највероватније проузроковало цурење из отвора за резервоаре?",C: Топлотно ширење
Зашто су се сигурносни вентили отворили?,B: Дошло је до нестанка струје након испитивања система
Која је тренутна висина воде у Деветом округу?,C: До појаса
"Током урагана Катрина, шта се десило у Деветом округу?",C: Висина поплавне воде достизала је 20 стопа
Шта од наведеног Хамилтон није потврдио?,B: Вероватноћу заражавања других пацијената вирусом
Шта научници желе да разумеју?,D: Како је формирана Земља
"Према одломку, коју улогу је играла полиција у затварању?",C: Усмеравали су возаче на заобилазне путеве
Шта се десило са улазима у тунел током затварања?,A: Блокирани су
"Према одломку, шта се није десило пре него што је фотографа ударило возило?",D: Фотограф је успео да фотографише Бибера
Шта је фотограф покушавао да уради пре него што га је возило ударило?,B: Да фотографише полицијско заустављање
Која изјава не описује тачно стање председника након што је тест показао да је позитиван на вирус?,A: Не осећа се добро
"Према одломку, која од следећих изјава о председнику је тачна?",C: Осећа се довољно добро да обавља посао на даљину
"Према одломку, када се очекивало да тропски циклон Гону настави да слаби?",B: Када брзина ветра падне испод 83 километра на сат
Која је била брзина ветра на врхунцу снаге тропског циклона Гону?,C: 149 миља на сат
Шта од наведеног се не сматра карактеристиком Карениа бревис?,C: То је вишећелијски организам
Шта од наведеног Карениа бревис не може да уради?,B: Драматично повећа свој број у било којим условима
"Према одломку, шта од наведеног се није десило као последица урагана Фелиција?",D: Уличне поплаве
Која изјава о урагану Фелиција није тачна?,"B: Прво је категоризована као тропска депресија пре него што је постала олуја 4. категорије

Изјава B није тачна. Ураган Фелиција није прво био категоризован као тропска депресија пре него што је постао олуја 4. категорије. Уместо тога, олује обично почињу као тропске депресије и могу напредовати до већих категорија урагана, али изјава имплицира супротан редослед развоја олује."
Која изјава тачно описује исход гран-прија у Мађарској 2009. године?,C: Пике јуниор је отпуштен након трке.
Када се десио судар?,A: Одмах након што је Алонсо стао у пит стоп
"Према одломку, шта од наведеног је трајало краће него што су истраживачи првобитно веровали?",D: Еволуција врста
Шта од наведеног истраживачи нису пријавили?,C: Назив нове врсте
Где ће се одржати Парада крава?,B: У граду Букурешту
Која од следећих изјава тачно описује Параду крава?,B: Догађај је део кампање градске општине Букурешта
Шта је навело Русију да обустави употребу Il-76?,B: Незгода
Шта је Il-76?,C: Авион
Ко је ангажовао сценаристе за серију Симпсонови?,B: Сајмон
"Према наводима Флукове, ко јој је слао позитивне коментаре и охрабривања?",D: И жене и мушкарци
"Према одломку, о чему неки нису желели да жене говоре?",C: Здрављу жена
"Према одломку, које планетарно тело је најдинамичније?",A: Земља
Реке и језера са прозирном течношћу пронађени су на ком планетарном телу?,B: Титану
Који од наведених закључака није последица открића перја?,D: Потврда да је већина диносауруса имала перје
Шта перје диносауруса није имало?,B: Стручак
Која од следећих изјава о ZMapp није тачна?,"B: Способан је да излечи постојеће инфекције али не и да смањи смртност

Ова изјава није тачна јер је у тексту наведено да је ZMapp служио као контрола у истраживањима и да се није показао толико ефикасним у превенцији смртности од еболе као што се очекивало, што имплицира да нема способност лечења постојећих инфекција и смањења смртности у мери која би се сматрала довољном."
Која од следећих изјава тачно описује испитивање PALM?,C: ZMapp је коришћен као почетна тачка у испитивању
Где научници сматрају да ће употреба новог чипа бити најзначајнија?,A: У државама са ниским приходима
Који метод ће се користити за производњу алата за дијагностику?,B: Стандардни инкџет штампачи
"Према одломку, која изјава о лобатним падинама није тачна?","D: Нема их много на површини Месеца

Ова изјава није тачна, јер одломак наводи да су лобатне падине пронађене по целом Месецу."
"Према одломку, која теорија о облицима рељефа указује да на Месецу има геолошких активности?",A: Месец се полако скупља
"Према одломку, чега неће бити до подизања оптужнице?",A: Даљих коментара
"Према одломку, шта тренутно не представља проблем за ловце на фоке?",D: Лед који се топи
"Поред леда, шта још утиче на спасилачке напоре?",B: Временски услови
Које веровање Робертс није желео да потврди?,C: Када живот отпочиње
За коју тему је Робертс сматрао да би било превише неетички да коментарише?,D: Појединости случајева
Ка чему су била усмерена два зрака светлости?,A: Ка небу
"Према одломку, када се граде нови небодери на локацији?",D: Изградња је у току
Које информације указују на то да су „Седам сестара“ пећине?,A: Разлике у температури
Како се посматра термално понашање „Седам сестара“?,A: Инфрацрвеним сликама
"Према одломку, која изјава о осумњиченом није тачна?",D: Прошао је без повреда
Које информације о нападу су власти потврдиле?,B: Етничко порекло осумњиченог
Који тимови ће играти меч у Елис парку?,C: Јужна Африка и Аустралија
Где Спрингбокс играју свој следећи меч?,C: Јоханесбург
Са чиме од наведеног је свемирска станица имала проблема током мисије?,B: Задржавањем жироскопа
"Према одломку, који је био циљ мисије на свемирској станици?",C: Извођење шетње свемиром
Која од следећих изјава о случају није тачна?,"D: AOL је окривљен

Изјава D није тачна. Компанија AOL није окривљена, већ је покренула оптужбе против нежељене поште."
Која од следећих изјава тачно описује случај?,D: Компанија AOL је покренула оптужбе
"Према одломку, којем клубу се Видал прикључио пре три сезоне?",C: Барси
Колико утакмица је Видал одиграо за Барсу?,A: 49
Против ког тима се игра утакмица?,B: Болонија
Зашто је Харке одсео у хотелу?,C: Имао је утакмицу у недељу
Зашто геофизичка агенција Џакарте није издала упозорење?,D: Земљотрес није достигао потребну скалу јачине
"Према одломку, шта је земљотрес изазвао?",A: Панику међу становницима
Шта од наведеног подстиче активност Сунца и свих осталих звезда?,C: Ротација и сјај
Шта одређује Розбијев број звезде?,A: Сјај и ротацију
Који проценат анкетираних људи подржава идеју да Аустралија треба што пре да постане република?,B: 29 процената
"Према тврдњама Џулије Гилард, када Аустралија треба да постане република?",B: На крају владавине Елизабете II
Која организација је под правном истрагом?,C: Планирано родитељство
Којим одбором председава Клиф Стернс?,D: Пододбором за надгледање и истраживања
"Према одломку, шта се није десило жени из Швајцарске?",B: Убијена је
Којој компанији је додељена Тајванска награда за одрживост 2007. године?,C: ASUS
Шта је ASUS Eee PC?,B: Лаптоп рачунар
Ко је одговоран за нестанак поштанских докумената?,C: Један дечак
"Према одломку, које је упутио извињење грађанима због несталих докумената?",D: Пошта у Обаназави
Када је Дел Потро добио третман за раме?,C: Током другог сета
Који је био резултат првог тај-брејка?,A: Мари је изгубио тај-брејк у првом сету.
"Према одломку, ко је конкретно био у контакту са пацијентом?",B: Деца
"Према одломку, каква уверавања гувернер није дао обраћајући се грађанима Тексаса?",D: Случај није озбиљан
Коју пародију на вести су осмислила два некадашња студента Универзитета у Вашингтону?,D: Онион
"Према одломку, шта од наведеног није део „Onion-овог“ царства новинске пародије?",B: Филм
"Према одломку, шта је полиција обезбеђивала?",C: Улаз у Даунинг стрит
Када је полиција замолила демонстранте да се помере како би се избегло успоравање саобраћаја?,D: Тачно у 11:20
Шта је тачно о истраживању које спроводи др Ехуд Ур?,B: Неки мишеви који су претходно имали дијабетес више га немају
"Према одломку, око чега је др Ур скептичан?",B: Да ли је могуће излечити дијабетес
Која од следећих изјава не описује тачно пад авиона на лету CG4684?,C: Авион је три пута покушао да слети пре него што се срушио
Због чега је лет CG4684 обуставио покушај слетања?,D: Временски услови су били лоши
"Према одељку, која од следећих изјава о искуству Францишека Ковала је тачна?",B: Прошао је без повреда
Зашто је тешко проценити потенцијални утицај тропске олује Данијел?,C: Олуја је далеко од копна
"Према одломку, која од следећих изјава о тропској олуји Данијел није тачна?",D: Близу је копна
"Према одломку, шта мора да се деси са болешћу пре него што узрокује глобалну епидемију?",A: Мора да постане мање смртоносна
"Према одломку, колико је тајфун удаљен од Фуџијана?",C: 70 километара
Које је дочекао Џорџа В. Буша по његовом доласку у Азију?,C: Вонг Кан Сенг и Ли Сјенлунг
Када је председник говорио о проширењу трговине у Азији?,C: Након пораза на изборима на половини мандата
"Према одломку, шта од наведеног је општи циљ владе?",D: Смањење гужве у вагонима
Шта је влада најавила?,A: План да се финансира додатних 300 вагона
"Према одломку, које информације су познате?",A: Смањен је ниво опасности
Која изјава о протестима није тачна?,C: Захтев протеста била је оставка претходног СЕР-а
Ко је предложио да претходни СЕР поднесе оставку?,C: Председничка комисија
"Према изјави, шта Гимнастичка федерација САД-а не подржава након злостављања спортиста за које је одговоран Насар?",A: Одузимање дозвола
"Према изјави, који је главни циљ корака напред које праве Гимнастичка федерација САД-а и Олимпијски комитет САД-а?",D: Промоција безбедног окружења за спортисте
Које је било одредиште брода када се десио инцидент? ,C: Палаван
Која изјава није тачна о броду који се помиње у одломку?,B: Налазио се у Палавану
Ко је дао изјаву о америчким трупама?,D: Портпарол
"Према изјави, која држава је преузела обавезу чувања заробљених бораца?",D: Турска
Шта се сматра узроком рушења?,B: Непријатељска ватра
На каквом терену се догодило рушење?,D: Планинском
Шта се званичници надају да ће бити резултат поплаве?,A: Поновно стварање пешчаних спрудова
На шта од наведеног је трајно утицала изградња бране?,D: Ширење седимента
"Према одломку, ко је упозорио Сједињене Државе на могуће нападе?",C: Неоткривени извор
Која од следећих изјава тачно описује наводни план напада екстремиста?,C: Детонација бомби на истакнутим знаменитостима у две државе
Која од следећих особа није адвокат?,D: Макис Триантафилопулос
Која група људи није поменута као део скандала унутар грчке правне заједнице?,C: Новинари
Колико викета је Индија изгубила?,B: 7
"Према одломку, који је био највећи број бодова у изменама?",A: 70 бодова
Шта од наведеног није узрок фрустрација Адама Куердена?,A: Нова политика странице о сексуалним садржајима
"Према одломку, шта је било избрисано са веб сајта?",A: Уметност
"Према одломку, шта од следећег Амир Кан не подржава?",A: Учешће жена бораца на Олимпијским играма
"Према одломку, шта од наведеног ће Амир Кан подржати упркос личном мишљењу?",C: Олимпијске игре 2012. године
Када је Питер Ленц погинуо?,C: У болници
Ко је Ксавијер Зајат?,B: Колега тркач
У којој ситуацији је корисно да особа која се плаши летења разуме како летелица ради?,B: Ако се страх од летења заснива на страху од непознатог
"Према одломку, шта од наведеног би штедљиви путник требао последње да уради?",B: Да резервише путовање директно код авио-компаније
"Према одломку, шта путници треба прво да ураде како би обезбедили најбоље могуће цене летова?",B: Да упореде цене код различитих препродаваца
Када је потребан пратилац да прати испоруку?,C: Када се ствари шаљу као пријављени пртљаг
"Према одломку, када бирате авио-компанију за често летење унутар савеза, чему треба да дате приоритет?",A: Авио-компанији која нуди највише поена
"Према одломку, ко можда нуди више поена за особе које често лете?",D: Друга авио-компанија у истом савезу
"Према одломку, која од следећих чула могу бити оштећена услед претеране конзумације алкохола?",B: Вид
"Према одломку, шта би потенцијално могло да умањи штетне утицаје алкохола?",C: Умерено конзумирање алкохола
Где је вредност имовине међу највишима у Амстердаму?,A: У округу Канал
Зашто је округ Канал означен као локација светске баштине под заштитом UNESCO-а?,A: Због своје историјске и културне вредности
"Према одломку, због чега од наведеног вреди посетити Пном Кром?",A: Погледа на Тонле Сап
