question,gemini_answer
Kemm-il persuna weġġgħet minħabba li l-iPods saħnu żżejjed?,1
Min qal li l-inċidenti ta’ sħana żejda ma kinux serji ħafna?,4
"Waqt it-taħdita tiegħu, x’qal li kien se jerġa’ jivvinta Steve Jobs?",2
X’kien il-ħsieb wara t-taħdita ta’ sagħtejn ta’ Steve Jobs?,3
X’ħabbret Cristina Fernandez de Kirchner fit-Teatru Arġentin?,1
Fejn ħabbret il-ħsieb tagħha li toħroġ għall-elezzjoni Cristina Fernandez de Kirchner?,3
X’kienu s-sejbiet ta’ ACMA fejn jidħol Big Brother?,1
Liema rekwiżiti għandhu jkollu l-kontenut biex jitqies bħala kontenut tal-internet?,2
Min hu l-mexxej tal-Parit Liberali Awstraljan?,2
Għaliex l-Awstrajla għad m’għandhiex industrija tal-enerġija nukleari?,4
Liema atleta tal-iskijjar ikkompeta bl-għajnuna ta’ gwida?,3
Liema pajjiż kiseb l-għaxar post fis-Super-G għall-klassi wieqfa tan-nisa?,1
"Skont is-silta, liema stqarrija dwar Blake mhix preċiża?",2
"Skont is-silta, liema minn dawn li ġejjin ma seħħux lil Blake?",3
Għaliex mhux se jintużaw il-flus tal-Ġnus Magħquda maħsuba għall-ġlieda kontra l-emerġenza tal-klima?,3
"Skont is-silta, x’qed tittama li tħares il-Ġnus Magħquda?",3
Liema minn dawn li ġejjin ma ssemmiex minn Albert Muchanga bħala xi ħaġa li għad jintlaħaq qbil dwarha?,2
"Skont is-silta, għaliex il-kummerċ jista’ jibda f’Lulju?",2
"Skont is-silta, liema akkuża għamel l-Atlanta Journal-Constitution kontra l-uffiċjali edukattivi?",3
"Skont l-informazzjoni tas-silta, x’ma ssemmiex fir-rapport tal-Atlanta Journal-Constitution?",4
"Skont is-silta, liema informazzjoni kienet magħrufa wara l-attakk tal-bombi?",4
"Minn mindu ngħaqad ma’ Manchester City fl-2017, kemm-il logħba lagħab Jesus?",4
Liema klabb ħallas lil Jesus £27 miljun biex jingħaqad miegħu?,2
Liema stqarrija dwar il-klijenti tal-ħostel mhix vera?,4
"Skont is-silta, liema minn dawn l-istqarrijiet hija vera?",3
"Skont is-silta, liema informazzjoni dwar il-ħabta hija żgura?",2
"Skont is-silta, x’għadu jrid jiġi mifhum dwar il-ħabta?",4
"Skont is-silta, liema kien post Batten fil-lista tal-iktar Amerikani sinjuri?",3
Lil liema minn dawn ta għotja Batten?,2
Liema mhux parti minn liġi ffirmata mill-Gvernatur Arnold Schwarzenegger?,3
"Skont is-silta, min ma fehemx dak li kien qed jintqal?",3
"Skont is-silta, liema minn dawn huma veri dwar l-esperjenza ta’ Miller waqt is-smigħ?",2
Min issuġġerixxa li jsiru xi bidliet fil-”Clean Air Act”?,3
Min ċaħad li l-”Clean Air Act” kien qed jintuża bħala logħba ta’ qabel l-elezzjoni?,2
X’jiffurmaw l-aċtu cjanuriku u l-melamina meta jirreaġixxu flimkien fl-awrina tal-qtates?,3
X’osservaw ir-riċerkaturi bl-istetoskopju infrared?,2
Min kien jirreferi għal Luna bħala “Ir-Reġina tal-Estrem”?,4
Min kien jgħid li Luna “mhux tas-soltu”?,2
X’ma ġarax lis-sewwieq li kien parti mill-ħabta?,3
X’ma kinitx xi ħaġa li spikkat dwar il-mod kif lagħbu l-Afrika t’Isfel waqt il-kampjonat tar-rubgy?,3
"Skont is-silta, meta bdew jilgħabu aħjar l-Afrika t’Isfel?",4
"Skont is-silta, liema minn dawn l-istqarrijiet li ġejjin ma jiddeskrivix preċiżament l-ekonomija taċ-Ċina?",2
"Skont is-silta, meta hemm ċans li l-PGD taċ-Ċina jaqbeż dak tal-Istati Uniti tal-Amerka?",2
X’jissuġġerixxi li għandhom jagħmlu l-pajjiżi li qed jiżviluppaw Hu?,4
X’ma jsemmix Hu?,4
Dwar liema minn dawn Veerman qal li s-sitwazzjoni ma kinitx tajba?,2
"Minħabba l-prosekuzzjoni, min se jieħu post Huhne fil-kabinett?",1
Min se jingħata r-rwol tal-Ministru tan-Negozju minħabba l-prosekuzzjoni?,1
L-artisti xi jħeġġu lill-udjenza tagħmel waqt l-opra ta’ Camille Saint-Seans?,1
Min ipejjep il-joints waqt l-opra?,3
X’inhu isem ieħor għall-”mixja fl-ispazju” ta’ Leonov?,3
Leonov mexxa l-parti Sovjetika ta’ liema missjoni?,2
Min weġġa’ fil-ħabta?,1
X’ġara minn dawk li kienu fl-inċidenti?,2
Ix-xjentisti li kienu qed jaħdmu fuq il-programm xtaqu josservaw effett li ġej minn liema minn dawn li ġejjin?,2
Ix-xjentisti kienu qed josservaw il-materja ta’ xiex?,4
"Skont is-silta, x’m’għandux jiġi kkritikat mill-konservattivi?",2
Min qed jikkritika l-kuntratti għall-bini mill-ġdid tal-infrastruttura wara l-Uragan Katrina?,2
"Skont is-silta, fejn se jidhru għall-ewwel darba d-dwal tal-kapsula Stardust?",2
"Skont is-silta, il-kapsula se toħloq rekord għal liema waħda milli ġejjin?",3
Kif Dr. Malar Balasubramanian kienet tiġi minn Saroja Balasubramanian?,2
Fejn instab ġisem Sara Balasubramanian?,3
Xi xtrat eBay?,3
Xi ppruvat tikseb eBay bix-xirja?,1
"Skont is-silta, min ma kellu l-ebda komunikazzjoni mal-ħabsin li baqgħu fil-bitħa wara l-ġlieda?",4
Liema minn dawn li ġejjin fl-aħħar wassal biex il-ħabsin jieqfu mill-irvell?,2
"Fl-opinjoni ta’ Ayatollah Ali Khamenei, minn xiex għandu jeħles l-istat Iranjan?",4
"Skont is-silta, min ammetta l-effetti tas-sanzjonijiet fuq l-ekonomija tal-Iran?",1
Liema minn dawn li ġejjin mhux parti mill-proċess ta’ votazzjoni ta’ Franza?,4
Il-votanti fejn jimmarkaw il-kandidat li jagħżlu?,2
X’wassal biex Allen jibda tiftixa għal Musashi li damet sejra tmien snin?,4
"Skont is-silta, fuq xiex nefaq ħafna minn flusu Allen?",2
"Skont is-silta, liema minn dawn probabbli wassal għal kundizzjonijiet perikolużi ġewwa u barra r-reattur?",1
Liema minn dawn li ġejjin ma kienx parir għas-sigurtà li ngħata lir-residenti tal-post wara l-inċident fir-reattur?,3
"Skont Dr. Moll, x’kien l-ikbar tħassib dwar XDR-TB?",4
Kemm-il pazjent li marad bil-varjant il-ġdid kien ħaddiema tas-saħħa?,2
Liema xorta ta’ teknoloġija tuża s-sistema NextGen?,1
X’vantaġġi toffri NextGen lill-kontrolluri tat-traffiku tal-ajru?,2
"Skont is-silta, fuq xiex l-istoriċi ma kkritikawx lil dak li l-FBI iffukat fuqu?",1
X’kellhom jagħmlu l-FBI minħabba l-inizjattiva kontra l-oxxenità?,4
X’ġara lill-vettura għat-tifi tan-nar li marret biex tgħin fil-kraxx ta’ JAS 39C Gripen? ,2
"Wara l-kraxx tal-JAS 39C Griper, il-mitjar ingħalaq għal min?",1
Ta’ min kien konsulent Brzezinski waqt ir-Rivoluzzjoni Iranjana?,3
Min kien il-Konsulent tas-Sigurtà Nazzjonali sal-1977?,2
Liema minn dawn li ġejjin mhix deskrizzjoni preċiża tal-karriera ta’ Bobek fi ħdan Partizan Belgrade?,1
Liema stqarrija dwar l-istorja ta’ Bobek ma’ Partizan Belgrade hija vera?,1
"Skont is-silta, liema karatteristiċi jvarjaw bejn Hesperonychus u Velocirpator?",2
It-tifsira ta’ “Hesperonychus” ġejja minn liema karatteristiċi fiżiċi tal-ispeċji?,1
Liema minn dawn l-istqarrijiet dwar l-isparatura huma veri?,4
Liema stqarrija dwar l-avveniment fejn seħħet l-isparatura hija preċiża?,1
"Skont is-silta, liema kien it-tħassib ewlieni tal-uffiċjali dwar Luno?",1
"Skont is-silta, liema minn dawn l-istqarrijiet li ġejjin dwar il-ħsara ta’ Luno mhux vera?",2
F’liema snin kisbet l-Indipendenza l-Alġerija?,3
Fejn ma kien hemm l-ebda skrins tat-televiżjoni armati għall-funeral?,1
Fejn sar il-funeral?,3
"Wara l-isplużjoni, min ġie mdewwi għal korriment serju?",2
Min irrapporta l-ħruġ tal-gass?,1
"Skont is-silta, kemm-il persuna mietu fl-attakki?",2
L-arma ta’ min ma sparatx f’xi ħin waqt l-attakk?,2
Liema minn dawn l-isport tneħħa mill-programm Olimpiku?,3
Għal liema minn dan l-isport il-Kumitat Olimpiku Internazzjonali għażel li għandu jkun parti mil-logħob?,3
Arthur Guinness fil-bidu kera l-Birrerija St James’ Gate għal kemm-il sena?,4
Kemm-il biljun dollaru fis-sena tagħmel Guinness?,3
F’kemm-il pajjiż tal-Unjoni Ewropea nstab il-virus H5N1?,3
Fejn instab l-aħħar każ tal-virus H5N1?,1
Meta kien l-aħħar darba li xtered il-mard f’Haiti qabel ġabu l-mard magħhom il-forzi taż-żamma tal-paċi?,1
Iż-żibel f’liema post wassal għat-tixrid tal-mard?,1
X’jixtieq iwettaq il-gvern Irlandiż?,2
Liema minn dawn kien legali għal xi żmien ġewwa l-Irlanda?,4
Dwar xiex qed jiġi suspettat l-akkużat?,1
"Hu u jibdel is-sinjal, x’ma għamilx is-suspettat?",3
"Skont is-silta, liema minn dawn li ġejjin kien it-tutur tal-Ingliż Karno akkużata dwarhom?",3
"Skont is-silta, min ma nħatafx minn Rolando Mendoza?",2
"Skont is-silta, liema persuni maħtufa ma nħelsux kmieni?",1
"Skont is-silta, min qed jiġbor il-firem biex jillegalizza ż-żwieġ bejn l-istess ġens ġewwa l-Brażil?",1
Lil min se tagħti l-petizzjoni tagħha l-folla li qed tipprotesta?,3
"Skont ir-rakkont ta’ Armand Versace, x’seħħ minnufih qabel il-folla bdiet tirreaġixxi għat-temp?",1
"Skont Versace, meta bdew l-irwiefen?",1
"Qabel Fred, kemm-il maltempata kbira kien hemm qabel li kienet fil-lvan ta’ 35°W?",4
"Meta Fred kien ħdejn il-gżejjer ta’ Cape Verde, lejn liema naħa kienet sejra?",4
Liema minn dawn il-protokolli joffri ħeffa ikbar minn dak ta’ qablu?,1
Għaliex 802.11n għandu jkun kompatibbli mal-802.11b?,1
F’kemm-il avveniment kellu jgħum rebbieħ tal-midalji tad-deheb Olimpiċi fil-Logħob tal-Commonwealth?,1
Għaliex ir-rebbieħ tal-midalji tad-deheb Olimpiċi ma kienx qed jieħu l-mediċini għall-uġigħ?,4
"Skont is-silta, liema seta’ wassal għal xi taħwid dwar it-theżżiż tat-terremot?",1
"Skont is-silta, fejn seħħet il-bidla fil-fażi?",3
Liema minn dawn l-istqarrijiet dwar il-probe tal-qamar Chandrayaan-1 mhux vera?,1
Liema minn dawn l-istqarrijiet tiddeskrivi preċiżament il-probe tal-qamar?,2
"Skont is-silta, liema se jkun l-aħħar ħarsien kontra l-mard li se jiddaħħal?",1
Kif jgħaddi għan-nies il-mard?,1
Għal xiex jista’ jwassal il-falliment tat-tieni sentenza?,2
"Skont is-silta, meta tneħħiet it-tieni sentenza?",1
Għand min ħarġu l-”Panama Papers”?,2
"Skont is-silta, min kien li l-istampa Ingliż qalet li kien qed jieħu ħsieb ħafna kumpaniji li kienu qed jintużaw għall-ħażna tal-ġid?",3
Liema minn dawn l-inċidenti tal-ajru kellu l-iktar imwiet?,3
Liema minn danw mhux raġunijiet għall-għadd kbir ta’ inċidenti tal-ajru li jseħħu fl-Iran?,2
Liema minn dawn ma kienx parti mir-rapport tal-Grupp tal-Istudju tal-Iraq?,2
Liema minn dawn ma ġiex issuġġerit mill-Grupp tal-Istudju tal-Iraq fir-rapport tiegħu?,1
"Skont il-pulizija, min kien il-persuna ewlenija wara Provenzano?",2
"Skont l-informazzjoni mogħtija fis-silta, x’wassal għall-mewt ta’ Falcone?",1
Liema minn dawn li ġejjin mhux waħda mill-kisbiet ta’ Hitoshi Saito?,1
Fejn evita li jieħu l-voti tiegħu Iwasaki?,2
Min attakka lil Iwasaki?,3
Meta temm it-tiġrija tiegħu Alonso?,3
Għaliex Schumacher waqaf mit-tellieqa?,4
"Skont is-silta, min hu xogħlu li jiddetta l-bail għall-persuni arrestati?",4
"Skont l-ordni taż-żamma temporanja msemmija fis-silta, x’għandhom ikollhom il-persuni arrestati biex ikunu jistgħu jinżammu għal iktar minn 24 siegħa?",4
"Skont is-silta, liema raġuni ma ngħatatx biex tispjega għala ġiet ikkanċellata t-tieni elezzjoni?",2
Għaliex fl-aħħar mill-aħħar l-elezzjoni ġiet meqjusa bħala mhux neċessarja mid-diplomati?,3
Minn jipprovdi s-servizzi ġudizzjarji għal FATA?,2
Liema mid-dikjarazzjonijiet li jmiss dwar l-”Aġenti Politiċi” ta’ FATA mhumiex veri?,4
Għal liema award ġiet innominata Emma Stone?,3
Għal liema award ma ġiex innominat il-film?,2
Liema minn dawn li jmiss baqgħu jaħdmu wara t-terremot?,4
"Skont is-silta, liema minn dawn li jmiss sofra ħsara minħabba t-terremot?",3
"Skont is-silta, liema minn dawn il-kwistjonijiet ma ġewx inklużi fid-dokument?",2
Liema minn dawn li ġejjin mhix waħda mit-talbiet tal-Palestina?,2
F’liema pajjiż studja il-liġi Ma?,1
"Skont is-silta, promozzjoni għal liema pajjiż għen fir-rebħa elettorali ta’ Ma?",4
"Kif indikat fis-silta, għal min kienet taħdem Carolyn Wilson qabel telqet mill-belt?",3
"Meta kien fadal erba’ tlielaq fl-istaġun, min kien fir-raba’ post tal-Kampjonat tas-Sewwieqa?",4
"Wara t-tellieqa li ssemmiet fis-silta, kemm għandu punti Kahna fil-Kampjonat tas-Sewwieqa?",1
"Skont is-silta, kemm il-darba xehdu n-nies meteoriti jaqgħu li aktar tard ġie ppruvat li kienu ta’ oriġini mazjana?",2
"Kif msemmi fil-passaġġ, x’inhu vera dwar il-ġebel li nstab li huma ta’ oriġini marzjana?",4
Meta rtira Schumacher?,2
Meta ndarab Massa?,1
"Skont is-silta, l-arranġament kif ser jaffettwa lil AOL?",3
Liema minn dawn li jmiss jaf jintemm wara l-arranġament il-ġdid?,3
Kemm min-nies maqtula fl-attakk ma kienux uffiċjali tal-pulizija?,3
Min rrapporta lis-suspettat allegat fl-attakk?,2
"Minħabba l-istatus ta’ Florida bħala stat fejn ir-rebbieħ jirbaħ kollox, x’rebaħ Mitt Romney?",3
"Skont is-silta, liema perċentaġġ tal-vot kellu Gingrich fl-elezzjoni primarja?",2
"Skont is-silta, min ma baqax jikkontesta l-elezzjoni wara r-riżultat tal-kawkażu?",2
"Skont is-silta, min tkellem tajjeb ħafna dwar kandidat ieħor wara ir-riżultat tal-kawkażu?",2
Fejn kien l-unika post fejn kien jidher l-ispettaklu qabel l-2015?,1
L-istazzjon jiddeskrivi l-ispettaklu bħala li għandu liema tip ta’ spin?,3
X’ġabar David Headley li fl-aħħar mill-aħħar għen lill-attakk tal-grupp militanti?,1
Liema modalità ta’ trasport uża l-grupp militanti biex jivvjaġġa lejn Mumbai?,3
Liema dikjarazzjoni tirrifletti b’mod akkurat ir-riżultat tal-logħba ta’ Nadal u Raonic tal-Brisbane Open msemmija fis-silta?,1
"Skont is-silta, x’kien il-punteġġ tal-logħba ta’ Nadal u Raonic wara l-ewwel serve?",2
Liema programm tal-lingwa mhux inkluż fit-tliet xandiriet ġodda ta’ Naked News?,3
"Skont is-silta, fejn mhux ser ikunu disponibbli x-xandiriet ta’ Naked News?",3
Kemm-il kompetitur ma spiċċawx il-Giant Slalon?,4
Liema mid-dikjarazzjonijiet li jmiss jirriflettu b’mod preċiż ir-riżultati tat-tlielaq fil-Kampjonati?,2
Liema milli jmiss ddeċidiet li tissospendi l-NBA?,3
"Skont is-silta, x’wassal għat-tħassib tal-NBA dwar il-virus?",4
Min skorja l-gowl rebbieħ għall-Washingtom Capitals fil-logħba kontra l-Atlanta Thrashers?,1
Min skorja s-60 gowl tal-istaġun waqt il-logħba tal-Capitals kontra Thrashers?,3
Il-bank Northern Rock meta kien jeħtieġ appoġġ mill-gvern?,4
"Skont is-silta, liema mid-dikjarazzjonijiet li ġejjin tiddeskrivi sew in-negozjati ta’ Virgin Group mal-bank Northern Rock?",2
"Kif iddikjarat fis-silta, liema nazzjon ġie affettwat mill-iffirmar tal-ftehim ta’ Kyoto dwar il-klima?",1
Il-gvern ta’ qabel tal-Awstralja ħaseb li r-ratifikazzjoni ta’ Kyoto kienet ser tagħmel ħsara lil xiex?,2
Għal liema programm ġew reklutati t-tiraturi fil-prova?,4
Liema dikjarazzjoni ma tirriflettix b’mod akkurat il-prova għall-kontroll tal-pesti?,1
Skont is-silta fejn instabet il-qasma?,1
"Skont is-silta, x’seħħ ħafna qabel milli kien antiċipat?",2
X’ser ikollu bżonn jagħmel plejer sabiex jimmanipula l-movimenti waqt logħba bil-vidjow?,4
X’kien iddiżinjat biex jidher qisu remowt tat-televiżjoni?,2
X’ma kienx iddikjarat fl-aħħar rapport mill-aġenzija tal-aħbarijiet Xinhua?,1
X’ma kienx iddikjarat fl-ewwel rapport tal-aġenzija tal-aħbarijiet Xinhua?,4
X’ġie mħabbar minn Sara Danius waqt il-programm tar-radju?,4
Min ma setax jiġi kkuntattjat?,4
Min ikkummenta dwar li l-wegħda kienet “pass importanti’?,3
Kemm-il bolla pproduċiet Słania għal diversi pajjiżi?,1
"Skont is-silta, x’kienet aktars il-kawża tat-tixrid kontinwu mill-ventijiet tat-tank?",3
Għala nfetħu l-valvi tar-rilaxx?,2
"Bħalissa, kemm qiegħed għoli l-ilma fid-Disa’ Sala?",3
"Waqt l-Uragan Katrina, x’seħħ fid-Disa’ Sala?",3
Liema minn li jmiss ma kienx ikkonfermat minn Hamilton?,4
X’inhi xi ħaġa li jittamaw li jifhmu x-xjentists?,4
"Skont is-silta, liema rwol kellhom il-pulizija lokali fl-għeluq?",3
X’ġara fl-entrati tat-tube waqt l-għeluq?,1
"Skont is-silta, x’ġara qabel il-fotografu ntlaqat mill-vettura?",3
X’kien qiegħed jipprova jagħmel il-fotografu qabel ntlaqat minn vettura?,2
Liema dikjarazzjoni ma tiddeskrivix b’mod akkurat il-kundizzjoni tal-president wara li rriżulta pożittiv għall-virus?,1
"Skont is-silta, liema mid-dikjarazzjonijiet li jmiss dwar il-president hija vera?",3
"Skont is-silta, meta kien mistenni li jkompli jitlef il-qawwa tiegħu iċ-Ċiklun Tropikali Gonu?",2
Kemm kienu qawwijin l-irjiħat fil-quċċata taċ-Ċiklun Tropikali Gonu?,3
Liema minn dawn mhix ikkunsidrata karatteristika tal- Karenia brevis?,1
Liema milli jmiss mhix kapaċi tagħmel il-Karena brevis?,2
"Skont is-silta, liema minn dawn li jmiss ma seħħewx bħala riżultat tal-Uragan Felicia?",4
Liema dikjarazzjoni dwar l-Uragan Felicia huwa falz?,2
Liema dikjarazzjoni tirrifletti b’mod akkurat r-riżultat tal-Grand Prix Ungeriż tal-2009?,3
Kif seħħ l-inċident?,1
"Skont is-silta, liema minn li jmiss ħadu inqas ħin milli ħasbu oriġinarjament ir-riċerkaturi?",4
Liema minn li jmiss ma ġiex rrappurtat mir-riċerkaturi?,3
Fejn ser isseħħ il-CowParade?,2
Liema mid-dikjarazzjonijiet li jmiss jiddeskrivi b’mod akkurat CowParade?,4
X’wassal lir-Russja biex tissosspendi l-użu tal-II-76s?,2
X’kien il-II-76?,3
Min qabbad lit-tim tal-kittieba għal The Simpsons?,2
"Skont Fluke, min kien qed jibgħatilha kummenti pożittivi u inkoraġġiment?",4
"Skont is-silta, xi nies dwar xiex ma ridux lin-nisa jitkellmu?",3
"Skont is-silta, liema korp planetarju huwa l-aktar dinamiku?",1
Fuq liema korp planetarju ġew identifikati xmajjar u lagi magħmulin minn likwidu trasparenti?,2
Liema minn dawn is-sejbiet mhix riżultat tal-iskoperta tar-rix?,4
X’ma kellhomx ir-rix tad-dinosawri?,2
Liema mid-dikjarazzjonijiet dwar ZMapp mhux vera?,2
Liema mid-dikjarazzjonijiet li jmiss jiddeskrivu b’mod akkurat il-prova PALM?,3
Ir-riċerkaturi fejn jaħsbu li ċ-ċippa l-ġdida tista’ tkun l-aktar sinjifikanti?,1
Liema metodu ser jiġi użat biex tinbeda għodda dijanjostika?,2
"Skont is-silta, liema dikjarazzjoni dwar skarpi tal-lobat mhux vera?",4
"Skont is-silta, liema teorija dwar il-forom ta’ art tindika li hemm attività ġeoloġika qed isseħħ fuq il-qamar?",4
"Skont is-silta, x’mhux ser ikun hemm aktar sal-akkuża?",1
"Skont is-silta, x’mhix problema għall-bastimenti tal-foki bħalissa?",4
"Barra mis-silġ, x’aktar qed jaffettwa l-isforzi ta’ salvataġġ?",2
Liema twemmin rrifjuta li jivvalida Roberts?,3
Liema suġġett ħass Roberts li kien wisq mhux etiku biex jiġi diskuss?,4
Fejn qegħdin immirati ż-żewġ raġġi ta’ dawl?,1
"Skont is-silta, meta ħa jinbnew iż-żewġ skyscrapes il-ġodda fuq is-sit?",4
Liema informazzjoni tissuġġerixxi li Is-Seba’ Aħwa Bniet huma għerien?,1
Kif tiġi osservata l-imġiba termali tas-Seba’ Aħwa Bniet?,1
"Skont is-silta, liema dikjarazzjoni dwar is-suspettat mhix vera?",4
Liema informazzjoni dwar l-attakk ikkonfermaw l-awtoritajiet?,2
Liema timijiet ser jilagħbu fil-partita f’Ellis Park?,3
Fejn ser jilagħbu l-partita li jmiss tagħhom Springboks?,3
B’liema minn dawn li jmiss kellha problema l-istazzjon spazjali waqt il-missjoni?,2
"Skont is-silta, x’kien l-għan tal-missjoni tal-istazzjon spazjali?",3
Liema mid-dikjarazzjonijiet li jmissu mhux vera?,4
Liema mid-dikjarazzjonijiet li jmiss jiddeskrivu l-każ b’mod akkurat?,4
"Skont is-silta, għal liema klabb beda jilgħab Videl tliet staġuni ilu?",3
Kemm-il logħba lagħab għal Barça Vidal?,1
Min kien it-tim ta’ kontra fil-partita?,2
Jarque għaliex kien qed joqgħod fil-lukanda?,3
Għaliex l-aġenzija tal-ġeofiżika ma riditx toħroġ twissija?,4
"Skont is-silta, x’ikkawża t-teremot?",4
Liema minn dawn jimmotiva l-attività tax-Xemx u l-istilel l-oħra kollha?,3
Kif jiġi determinat in-numru Rossby ta’ stilla?,1
Liema persentaġġ tan-nies mistħarrġa jappoġġjaw li l-Awstralja għanha ssir repubblika immedjatament?,2
"Skont Julie Gillard, meta għandha ssir repubblika l-Awstralja?",2
Liema organizzazzjoni tinsab taħt investigazzjoni legali?,3
Cliff Stearns huwa l-kap ta’ liema kumitat?,4
"Skont is-silta, x’ma ġarax lill-mara Svizzera?",2
Liema kumpanija ingħatat il-premju Taiwan Sustainable Award fl-2007?,3
X’inhu l-ASUS Eee PC?,2
Min kien responsabbli għad-dokumenti postali neqsin?,3
"Skont is-silta, min ħareġ apoloġija rigward id-dokumenti neqsin?",4
Meta kollu bżonn jindirizza l-kwistjoni ta’ spalltu Del Potro?,3
X’kien ir-riżultat tal-ewwel tie break?,1
"Kif iddikjarat fis-silta, min, speċifikament, ġie espost għal pazjent?",2
"Skont is-silta, liema assigurazzjoni m’għamilx il-gvernatur meta kien qed jindirizza iċ-ċittadini ta’ Texas?",4
Liema parodija tal-aħbarijiet ġiet maħluqa minn żewġ ex-studenti ġewwa UW?,4
"Skont is-silta, liema minn dawn mhix inkluża ġewwa l-imperu ta’ parodija tal-aħbarijiet ta’ The Onion?",2
"Skont is-silta, x’qed jiġi mgħasses mill-pulizija?",3
Fi x’ħin il-pulizija talbet lill-protestanti biex jersqu sabiex jevitaw li jinġemgħa aktar traffiku?,4
X’inhu veru dwar ir-riċerka li saret minn Dr. Ehud Ur?,2
"Skont is-silta, dwar xiex inhu xettiku Dr. Ur?",2
Liema mid-dikjarazzjonijiet li jmiss ma jiddeskrivux b’mod akkurat it-tiġrif tat-Titjira CG4684?,3
X’wassal biex it-Titjir CG4684 tabortixxi l-inżul tagħha?,4
"Skont is-silta, liema mid-dikjarazzjonijiet li ġejjin dwar l-esperjenza ta’ Franciszek Kowal hija vera?",2
Għaliex hija sfida li tiġi evalwata l-possibbilità tal-Maltempata Tropikali Danielle?,3
"Skont is-silta, liema mid-dikjarazzjonijiet li ġejjin dwar il-Maltempata Tropikali Danielle mhix vera?",4
"Skont is-silta, x’inhu issuġġerit li jrid jiġri bil-marda qabel ma tikkawża pandemija globali?",1
"Skont is-silta, kemm kien ’l bogħod minn Fujian it-tifun?",3
Min laqa’ lil George W. Bush mal-wasla tiegħu ġewwa l-Asja?,4
Il-president meta tkellem dwar l-espansjoni tal-kummerċ fl-Asja?,3
"Skont is-silta, liema minn dawn li jmiss huwa l-għan ġenerali tal-gvern?",4
X’ħabbar il-gvern?,1
"Skont is-silta, x’informazzjoni hija magħrufa?",1
Liema dikjarazzjoni dwar il-protesti mhix vera?,3
Min issuġġerixxa li l-aħħar CEP jirriżenja?,3
"Skont id-dikjarazzjoni, x’ma kienx appoġġjat mill-USA Gymnastics wara l-abbuż tal-atleti minn Nassar?",1
"Skont id-dikjarazzjoni, x’inhu l-għan prinċipali għall-futur għal USA Gymnastics kif ukoll il-Kumitat Olimpliku tal-Istati Uniti?",4
Fejn kien sejjer il-vapur meta seħħ l-aċċient? ,3
Liema mhux fatt vera dwar il-vapur imsemmi fis-silta?,2
Min wassal id-dikjarazzjoni dwar it-truppi tal-Istati Uniti?,4
"Skont id-dikjarazzjoni, liema pajjiż ħa r-responsabbiltà li tgħasses l-ġellieda maqbuda?",4
X’inhu maħsub li kienet il-kawża tat-tiġrif?,2
Fuq liema tip ta’ art seħħ it-tiġrif?,4
X’qed jittamaw l-uffiċjali bħala riżultat tal-għargħar?,1
Liema minn li jmissu ġew affettwati permanentement mill-bini tad-diga?,4
"Skont is-silta, min ta informazzjoni dwar attakki possibbli lill-Istati Uniti?",3
Liema mid-dikjarazzjonijiet li jmiss jiddeskrivu b’mod akkurat l-pjan ta’ attakk allegat tal-estremisti?,3
Liema min-nies li ġejjin mhux avukat?,4
Liema grupp ta’ nies mhux imsemmi bħala li jagħmel parti mill-iskandlu fi ħdan il-komunità legali Griega?,1
Kemm-il wicket ġie mitluf mill-Indja?,2
"Skont is-silta, x’kien l-ogħla punteġġ tal-innings?",1
Liema minn dawn li jmiss mhumiex kawża tal-frustrazzjoni ta’ Adam Cuerden?,1
"Skont is-silta, x’ġie mħassar mis-sit?",1
"Skont is-silta, liema milli jmiss ma jappoġġjax Amir Khan?",1
"Skont is-silta, liema milli jmiss ser ikun qed jappoġġja AQmir Khan minkejja l-opinjoni personali tiegħu?",1
Meta miet Peter Lenz?,3
Min hu Xavier Zayat?,2
F’liema sitwazzjoni xi ħadd li jibża’ jtir aktarx li jibbenefika minn fehim ta’ kif jaħdem ajruplan?,2
"Skont is-silta, liema minn dawn għandu jagħmel l-aħħar vjaġġatur li hu konxju mill-prezzijiet?",1
"Skont is-silta, x’għandhom jagħmlu l-ewwel il-vjaġġaturi sabiex jiżguraw l-aġjar prezzijiet possibbli għall-vjaġġi?",1
Kumpann meta huwa meħtieġ li jakkumpanja konsenja?,3
"Skont is-silta, meta tkun qed tagħżel linja tal-ajru f’alleanza bħala Vjaġġatur Frekwenti, liema minn dawn li jmiss għandek tagħti prijorità?",3
"Skont is-silta, min jista’ jkun joffri aktar punti lill-vjaġġatur frekwenti?",1
"Skont is-silta, liema mis-sensi li jmiss jistgħu jiġu mnaqqsa b’konsum eċċessiv tal-alkoħol?",2
"Fik iddikkjarat fis-silta, x’jista’ potenzajalment inaqqas l-effetti ħżiena tal-alkoħol?",3
Fejn jinsabu l-ogħla prezzijiet tal-propjetà f’Amsterdam?,1
Għaliex id-Distrett tal-Kanal huwa nnominat bħala Sit ta’ Wirt Dinji tal-UNESCO?,1
"Skont is-silta, liema minn li jmiss jagħmel ‘jara lil Phnom Krom ta’ min jagħmilha?",1
"Skont is-silta, x’inhu meħtieġ għall-viżitaturi biex iżuru Phnom Krom?",3
"Skont is-silta, liema minn li jmiss jistgħu jwaqqfu turist milli jżur l-Antartika?",1
Turist li jkun interessat fit-tixbit mal-muntanji għandu jżur liema parti tal-Antartika?,2
