question,gemini_answer
کام لەمانەی خوارەوە هۆکار نییە بۆ نائومێدبوونی ئادەم کوێردن؟,1
بەپێی ئەو بڕگەیە چی لە سایتەکە سڕاوەتەوە؟,1
بەپێی ئەو بڕگەیە ئەمیر خان پشتگیری کام لەمانەی خوارەوە ناکات؟,1
بەپێی ئەو بڕگەیە، ئەمیر خان سەرەڕای بۆچوونی کەسیی خۆی پشتگیری لە کام لەمانەی خوارەوە دەکات؟,1
پیتەر لێنز کەی مرد؟,3
زاڤیر زایات کێیە؟,2
لە کام بارودۆخدا ئەگەری زۆرە کەسێک کە بە فڕۆکە گەشت دەکات و دڵەڕاوکێی هەیە سوودمەند بێت لە تێگەیشتن لە چۆنیەتی کارکردنی ناوەوەی فڕۆکەیەک؟,2
بە پشتبەستن بەو بڕگەیە، کام لەمانەی خوارەوە دەبێت کۆتا شت بێت کە گەشتیارێکی ئاگاداری نرخ ئەنجامی بدات؟,4
بەپێی ئەو بڕگەیە، گەشتیاران دەبێت سەرەتا چی بکەن بۆ ئەوەی باشترین نرخی گەشتەکان دەستەبەر بکەن؟,2
کەی پێویستە هاوەڵێک لەگەڵ گەیاندنێکدا بێت؟,3
بە پشتبەستن بەو بڕگەیە، لە کاتی هەڵبژاردنی هێڵی ئاسمانی بەردەوامت لە هاوپەیمانیەک، کام لەمانەی خوارەوە پێویستە لەپێشتر بێت بۆت؟,1
بەپێی ئەو بڕگەیە، کێ ڕەنگە خاڵێکی فڕینی زۆرتر پێشکەش بکات؟,1
بەپێی ئەو بڕگەیە، کام لەم هەستانەی خوارەوە دەتوانێت بەهۆی زیادەڕۆیی لە خواردنەوەی کحولەوە تێکبچێت؟,2
وەک لە بڕگەکەدا هاتووە، چی دەتوانێت کاریگەرییە زیانبەخشەکانی کحول کەم بکاتەوە؟,3
بەهای موڵک لە کوێیە لە نێوان بەرزترینەکانی ئەمستردام؟,1
بۆچی ناوچەی کەناڵ وەک پێگەیەکی کەلەپوری یونسكۆ دیاریکراوە؟,1
بەپێی ئەو بڕگەیە، کام لەمانەی خوارەوە سەردانێک بۆ پنۆم کرۆم دەکاتە شتێکی سوودبەخش؟,1
بەپێی ئەو بڕگەیە، چی پێویستە بۆ ئەوەی سەردانکەران بچنە ناو پنۆم کرۆمەوە؟,3
بەپێی ئەو بڕگەیە، کام لەمانەی خوارەوە دەتوانێت ڕێگری بکات لە سەردانی گەشتیارێک بۆ ئەنتارکتیکا؟,4
گەشتیارێک کە ئارەزووی شاخەوانی دەکات لەوانەیە سەردانی کام بەشی ئەنتارکتیکا بکات؟,2
چاودێریەکانی پێش ئێستا کەمترین ئەگەری لە کوێ هەیە؟,1
پێدەچێت تەلەسکۆپێکی نوێی لێکۆڵینەوە لە کوێ دابنرێت؟,4
بەپێی ئەو بڕگەیە، کام ناوچە باشترینە بۆ ڕۆژێکی ئارام لە کەنار دەریا؟,1
بەپێی ئەو بڕگەیە، لە کوێدا ئەگەری هەیە بارودۆخی مەلەکردن سەلامەتترین بێت؟,2
لەکاتی سەردانیکردنی ئەو شوێنەی کە لە بڕگەکەدا باسکراوە، کام لەمانەی خوارەوە بە نەگونجاو دادەنرێت؟,3
کام لەمانە باس لە زمانی ھاوبەشی دەکات؟,4
کام وتە بە وردی باسی زمانە لاوەکیەکان ناکات؟,2
بەپێی ئەو بڕگەیە، سەرنشینێک دەبێت چی بزانێت ئەگەر گەشتەکەی لە زستاندا بێت؟,1
بەپێی ئەو بڕگەیە، ئەگەر گەشتی سەرنشینێک لە هاویندا بێت، ڕەنگە بتوانن خۆیان لە چی بەدوور بگرن؟,1
بۆچی لە بەرشەلۆنە زۆرجار زمانی کەتەلۆنی بۆ ئاماژە و ڕاگەیاندن بەکاردەهێنرێت؟,2
کام لەم زمانانەی خوارەوە لەلایەن سیستەمی میترۆی بەرشەلۆنەوە بۆ ڕاگەیاندنی ئاسایی بەکاردەهێنرێت؟,2
بە پشتبەستن بە بڕگەکە، کام لەم خزمەتگوزارییانەی خوارەوە پێناچێت لەلایەن جێگەی نوستن و نانی بەیانی ئاست بەرزەوە لە پێشینە بێت؟,4
بە پشتبەستن بەو بڕگەیە، کام لەمانەی خوارەوە یەکێک نییە لە خاڵە سەرەکییەکانی کێبڕکێی نێوان شوێنەکانی مانەوە و نانی بەیانیی گرانبەها؟,1
بەپێی ئەو بڕگەیە، کام لەمانەی خوارەوە لە ساڵی ٢٠٢٢ لە پەکین بەڕێوەناچێت؟,2
بەپێی ئەو بڕگەیە، کام لەمانەی خوارەوە لە ساڵی ٢٠٢٢دا لەلایەن پەکینەوە میوانداری دەکرێت؟,4
کێ زۆرترین مەترسی تووشبوون بە ئەنفلۆنزای باڵندەی هەیە؟,3
بەپێی ئەو بڕگەیە، کام لەم قسانەی خوارەوە بە وردی باسی ئەنفلۆنزای باڵندە دەکات؟,3
کەناڵی دەریای سپی -باڵتیک چی بەیەکەوە دەبەستێتەوە؟,3
بەپێی ئەو بڕگەیە، ڕەنگە پاسپۆرت لەسەر چ جۆرە سەرنشینهەڵگرێک کۆبکرێتەوە بۆ ئەوەی سەرنشینەکە قسەکانی نەبڕێت؟,2
بەپێی ئەو بڕگەیە، ڕەنگە کەی ناسنامەکەت لە هەندێک شەمەندەفەری سنووربڕدا پشکنین بۆ بکرێت؟,4
کام لەمانەی خوارەوە کێشەکانە کە زۆرترین ئەگەری سەرهەڵدانیان هەیە لەکاتی مانەوە لە ناوچەی خولگە بەرزەکانی سەنگافورە؟,3
ڕەنگە کێ بیەوێت خۆی لە خواردنی شیرینی ئەڵمانی بەدوور بگرێت؟,1
کام پێکهاتە بە پێکهاتەیەکی وەرزی لە شیرینی ئەڵمانی دادەنرێت؟,3
بە پشتبەستن بەو بڕگەیە، کام لەمانەی خوارەوە ئامۆژگارییەکی پێشنیارکراو نابێت بۆ گەشتکردن بە بودجەیەکی کەم؟,3
بەپێی ئەو بڕگەیە، کێ ڕەنگە کاتێکی سەختی هەبێت لە گەشتکردن بە بودجەیەکی زۆر کەم؟,4
کام لەم لێدوانانەی خوارەوە بە وردی باسی لێخوڕینی نێوان پوینت ماریون و فێرمۆنت ناکات؟,3
بەپێی ئەو بڕگەیە، کام لەمانە دەبێت نیگەرانی سەرەکی بێت بۆ ئەو شۆفێرانەی کە لەسەر ڕێگای سەرەکی بوفالۆ-پیتسبورگ گەشت دەکەن؟,3
کام لەمانەی خوارەوە پێویست نییە بۆ دەستپێکردنی دۆڵەوانی؟,2
کام لەمانەی خوارەوە ڕەنگە پێویست بێت بۆ گەشتێکی سەرکەوتووی دۆڵەوانی؟,4
بەپێی ئەو بڕگەیە، چی یارمەتیدەر دەبێت بۆ کەسێک کە پلانی هەیە لەناو ئۆتۆمبێلەکەیدا کەمپ بکات؟,2
بەپێی ئەو بڕگەیە، ڕەنگە کەمپەرەکانی ئۆتۆمبێل بیانەوێت خۆیان لە چی بەدوور بگرن ئەگەر بیانەوێت لە ژێر ڕاداردا بمێننەوە؟,3
بەپێی ئەو بڕگەیە، کێ بۆ جاری دووەم کاسابلانکای ئاوەدان کردەوە؟,4
کێ شاری کاسابلانکای هاوچەرخی دوای کارەساتێکی سروشتی چۆڵ کرد؟,2
بەپێی ئەو بڕگەیە، چۆن سینترا لەنێو بیانییەکان ناسنامەی بەدەستهێنا؟,3
چی لەلایەن ئەرمینیا دانپێدانەنراوە؟,4
چی بەردەوامە لە کاریگەری لەسەر پەیوەندییەکانی نێوان ئازەربایجان و ئەرمینیا؟,3
لەکاتی سواربوونی تەکسی لە شارلۆت، چی دەتوانێت ببێتە هۆی ئەوەی پارەیەکی زیاترت لێ وەربگیرێت؟,2
بەپێی ئەو بڕگەیە، چی دەتوانرێت بە خراپی هەژمار بکرێت بۆ ژیان لە شارلۆت لەگەڵ منداڵان؟,2
پێش هاتنی ئیسپانییەکان، کێ کۆنترۆڵی بەشی باکووری شیلی دەکرد؟,4
بەپێی ئەو بڕگەیە، کام لەمانەی خوارەوە لە ساڵی ١٨١٠دا ڕووی نەداوە؟,2
خەڵک چۆن دەتوانن بگەنە گوندە دوورەدەستەکانی ناوچەی لیگوریا؟,3
زاراوەی ئیتاڵی ‘سانک تێغ’ ئاماژەیە بۆ چی؟,1
بەپێی ئەو بڕگەیە، کام جۆرە لە پوت گونجاوە بۆ ئەگەری بارودۆخی خلیسکاویی زستان؟,2
کام لەمانە یارمەتیدەر نابێت بۆ باشترکردنی ڕاکێشان لەسەر ڕێگا سەهۆڵاوییەکان لە کاتی بارودۆخی زستاندا؟,4
کام لەمانەی خوارەوە لێکچوونێکی وردە لە نێوان هاوایی و دوورگەکانی کوک؟,3
کام لەمانەی خوارەوە بە وردی باسی دوورگەکانی کوک ناکات؟,3
کام لەم ڕەنجەر ستایشنانەی خوارەوە دوو جۆر بژاردەی نیشتەجێبوون پێشکەش دەکات؟,1
بەپێی ئەو بڕگەیە، لە کوێ دەتوانیت مۆڵەتی پارک حجز بکەیت ئەگەر بتەوێت لەبری قەرز پارەی کاش بەکاربهێنیت؟,3
بەپێی ئەو بڕگەیە چ جۆرە خلیسکانێک لە زەوییە لێژەکاندا ئەنجام دەدرێت؟,4
بەپێی ئەو بڕگەیە، چی ڕەنگە یارمەتی خلیسکانی سەر بەفر لە ناوچەکانی دەرەوەی هاوینەهەواردا بدات کە دەیانەوێت بگەنە خێرایی زیاتر؟,2
ئەو گەشتیارانەی کە تووشی شۆکی دووبارە چوونە ژوورەوە دەبن، بە سەختی چی دەکەن؟,4
بەپێی ئەو بڕگەیە، ڕەنگە شۆکی دووبارە چوونە ژوورەوە بە تایبەتی بۆ چ جۆرە گەشتیارێک قورس بێت؟,2
کام لەمانەی خوارەوە پێویستە خەڵک خۆیان بەدوور بگرن لە ئەنجامدانی لەگەڵ ئاسکی موس؟,3
بەپێی ئەو بڕگەیە، کام لەم قسانەی خوارەوە سەبارەت بە ئاسکی موس ڕاست نییە؟,1
بەپێی ئەو بڕگەیە، کام لەمانەی خوارەوە کەمترین مەترسی دەبێت بۆ گەشتیارێکی بیابان؟,1
کام لەمانەی خوارەوە وەک ئەگەری مەترسییەک بۆ گەشتیارانی بیابان باس نەکراوە؟,4
بەپێی ئەو بڕگەیە، دانیشتوانی کام گروپ دوای هاتنی دۆزەرەوەکان زۆر کاریگەرییان لەسەر بووە؟,3
بەپێی ئەو بڕگەیە، بە کام زمان لەلایەن کاریبیسەکانەوە قسەی پێدەکرا؟,4
کێ دەتوانرێت شانازیی ئەوەی پێبخەشرێت کە خلیسکێنەی سەر بەفری وەک چالاکیەکی وەرزشی بەناوبانگ کردووە؟,2
بەپێی ئەو بڕگەیە، لە دەوروبەری چ کاتێکدا بۆ یەکەمجار خلیسکێنەی سەر بەفر وەک وەرزشێک ناسێندرا؟,4
کام لەمانەی خوارەوە بە شێوەیەکی گشتی پەیوەندی بە گەورەترین دوورگەی کەناراوەکانی ڕۆژهەڵاتی ئەفریقا هەیە؟,3
کام لەمانە یەکێک نییە لە سیفەتەکانی دوورگە بچووکەکانی ڕۆژهەڵاتی ئەفریقا؟ ,3
بەپێی ئەو بڕگەیە، چۆن جەژنی ئیستەر لەلایەن هەندێک کەنیسەی زۆر نەریتییەوە بەڕێوەدەچێت؟,2
بۆ ئەوەی لە کاتی چوونە ناو ئیکوادۆردا خۆت لە هەندێک مەرج لابدەیت، سەرەتا دەبێت هاووڵاتییەکی کوبا چی هەبێت؟,2
مەرجەکانی گەشتکردن لە ئیکوادۆر بۆ چی دیزاین نەکراون؟,1
کام لەمانەی خوارەوە دەکرێت لە وڵاتێکی بیانیدا تێچووی زیاتر بێت لە ناوخۆ؟,2
مەترسییەکی ئیحتیمالی لە کڕینی چوارچێوەی ئاست بەرز لە وڵاتێکی بیانیدا چی دەبێت؟,3
سەبارەت بە بەکارهێنانی دراو لە فۆڵکلاند، کام لەم قسانەی خوارەوە ڕاستە؟,4
بە پشتبەستن بەو بڕگەیە، کاتێک لە ئەمریکاوە گەشت دەکەیت بۆ فۆڵکلاند، لە کوێدا ڕەنگە جۆرێکی پارەدان جگە لە کارتی بانکیی بە تایبەتی سوودی هەبێت؟,3
کام بۆنە پەیوەندی بە ئاهەنگگێڕانی جەژنەکانی پەرستگاکانەوە نییە؟,1
لە کوێ فیلی ڕازاوە دەبینرێن؟,2
بەپێی ئەو بڕگەیە، کام لەمانەی خوارەوە گونجاوترین ڕێگایە بۆ پاشەکەوتکردنی پارە لە کرێی فڕۆکەی بزنس کلاس یان فێرست کلاس ؟,1
بەپێی ئەو بڕگەیە، چی بەفیڕۆدانی کات دەبێت کە بگەڕێیت بەدوایدا لەکاتی حجزکردنی هەندێک گەشتی فڕۆکە؟,3
چی پێویست ناکات زیاد بکرێت لەکاتی بەراوردکردنی کۆی گشتی نرخی گەشت بۆ ئەفریقا لەگەڵ نرخی دەوری جیهان؟,3
بەپێی ئەو بڕگەیە، مارکێتەکان دەستیان کردووە بە پێشکەشکردنی هەڵبژاردنی هەمەچەشنتر لە چی؟,1
چ ئاسانکارییەک کە لەلایەن هەندێک لە مارکێتەکانەوە پێشکەش دەکرێت، ڕەنگە سەرنجی کڕیارێک ڕابکێشێت کە خواردنی ئامادەکراو دەکڕێت؟,4
ڕەنگە کام لەمانەی خوارەوە بەلجیکی و سویسری فەرەنسی زمان تێی ناگات؟,4
کام لەمانەی خوارەوە لە فەرەنسا وەک بەلجیکا یان سویسرا نییە؟,2
لە کام سیناریۆدا پێناچێت کرێی هاوخەمیت پێشکەش بکرێت؟,3
چی ڕاستە سەبارەت بە کرێی هاوخەمی؟,4
کەی بەکارهێنانی ئامێری جی پی ئێسی سەربەخۆ گونجاوتر دەبێت لە ئەپی نەخشەگەری جی پی ئێس؟,3
هۆکارێکی خراپ چییە بۆ بەکارهێنانی ئەپی گەشتیاری GPS بە پێچەوانەی ئامێرێکی سەربەخۆ؟,1
بەپێی ئەو بڕگەیە، چۆن دەتوانیت گەرەنتی ئەوە بکەیت کە لەگەڵ کەشتییەکی گونجاودا هاوتا دەکرێیت؟,3
بەپێی ئەو بڕگەیە کام لەمانەی خوارەوە وەک تاکتیک بەکارناهێنرێت بۆ ئەوەی وابکات میوانەکان بەردەوام بن لە قومارکردن؟,1
بەپێی ئەو بڕگەیە، قومارچی زیرەک دەبێت خۆی لە چی بەدوور بگرێت؟,1
بەپێی ئەو بڕگەیە لە ناوەڕاستی ڕستەیەکدا کام بەشە لە قسەکردن بە پیتی گەورە نووسراوە؟,2
بەپێی ئەو بڕگەیە، بە گەورەکردنی ناوەکان چی دەتوانێت قورستر بکات؟,3
"""لە ناوچە گوندنشینەکانی مالیزیا، کام ئاماژە بە واتای """"وەرە"""" دێت؟""",2
"""بەپێی ئەو بڕگەیە، کام ئاماژە ڕەنگە بە مانای """"گەڕانەوە"""" بێت؟""",1
بەپێی ئەو بڕگەیە، چی دەبێتە هۆی درز؟,2
بەپێی ئەو بڕگەیە، کام لەمانە دەتوانرێت بە پردی بەفر بشاردرێتەوە؟,1
بەپێی ئەو بڕگەیە، پێویستە گەشتیاران پێش ئەوەی سەردانی کام شوێن بکەن، ڕێوشوێنی خۆپارێزی زیاتر بگرنەبەر؟,2
کام لەمانەی خوارەوە ئامۆژگارییەکی باش نابێت بۆ گەشتیارێک لە گۆما؟,1
کەی مۆڵەتی وڵات بۆ ڕۆژی دەستپێکردن لە مانگی ئابدا بەردەست دەبێت؟,2
چ سیاسەتێک لە ئارادایە بۆ پاراستنی دۆڵەکە؟,4
کام لەمانەی خوارەوە کەمترین ئەگەری دۆزینەوەی هەیە لە جۆری ئەو هۆتێلانەی کە لە بڕگەکەدا باسکراون؟,4
بە پشتبەستن بەو زانیاریانەی کە لە بڕگەدا خراوەتەڕوو، کام لەم پشکدارییانەی خوارەوە میوانانی هۆتێلەکان کەمترین ئەگەری هەیە لەپێشینەییبێت بۆیان؟,4
بەپێی ئەو بڕگەیە، ئەو گەشتیارانەی سەردانی گرینلاند دەکەن، پێویستە خۆیان لە چی بەدوور بگرن؟,4
بەپێی ئەو بڕگەیە، کام لەمانەی خوارەوە ئەگەری زۆرە کێشە بێت بۆ ئەو گەشتیارانەی بەبێ خۆئامادەکردن سەردانی گرینلاند دەکەن؟,3
ئێستا کام لەمانەی خوارەوە وەک کۆشکی ناوەندی بەکاردەهێنرێت؟,1
بەپێی ئەو بڕگەیە، کام لەمانەی خوارەوە لە جاردین دی لا یونیوندا نەدۆزراوەتەوە؟,2
بە پشتبەستن بەو بڕگەیە، کام لەم لێدوانانەی خوارەوە سەبارەت بە شاخڕەویی بە ڕۆژ بە نادروست دادەنرێت؟,4
بەپێی ئەو بڕگەیە، کەی شاخڕەویی بە ڕۆژدا پێویستی بە ئامادەکارییەکی زۆر کەم هەیە؟,2
چی جیاوازە لە بەرزاییەکانی ڕۆگالاند یان ئاگدەر بە بەراورد بە باقی نەرویج؟,3
بەپێی ئەو بڕگەیە، کام لەمانەی خوارەوە تایبەت نییە بە نەرویج؟,1
گەشتیارانی ئارەزووی خلیسکانێی سەر بەفر کەی دەبێ سەردانی وێستگەکانی گردەکان بکەن؟,1
بەپێی ئەو بڕگەیە، کەی بەگشتی زۆرترین گەشتیار لە وێستگەکانی گردەکاندا هەیە؟,3
پێویستە خۆت لە چی بەدوور بگرێت، ئەگەر بە هیوای ئەوەیت بەلەمێک بدۆزیتەوە کە بەدوای یارمەتیدا بگەڕێت؟,1
لەکاتی گەڕان بەدوای بەلەمێکدا کە پێویستی بە یارمەتی هەبێت، پێویستە چی بکەیت لە دەوروبەری بەندەرەکان؟,1
کام شوێن سەرنجڕاکێش دەبێت بۆ گەشتیارێک کە ئارەزووی هەیە لە مێژووی کۆلۆنیالیزمی دوورگەکە؟,1
کام شوێن سەرنجی گەشتیارێک ڕادەکێشێت کە دیمەنە سەرسوڕهێنەرەکان گرنگن بۆی؟,4
هەندێک لە زینەکان چییان هەیە کە یارمەتی کەمکردنەوەی مەترسییەکانی گیربوونی پێی سوارێک دەدەن لە زینێکدا؟,2
کام تایبەتمەندی پێڵاوی سواربوون یارمەتی زیادکردنی سەلامەتی سواربوو دەدات لەکاتی بەکارهێنانی ئاوزنگ؟,3
لە ڕێگەی تۆڕەکانی ئاڵوگۆڕی میواندارییەوە چی پێشکەش بە گەشتیاران دەکرێت؟,1
بە پشتبەستن بەو بڕگەیە، کام لەم لێدوانانەی خوارەوە سەبارەت بە تۆڕەکانی ئاڵوگۆڕی میوانداری ڕاست نییە؟,1
بەپێی ئەو بڕگەیە، کام جۆرە میوان کەمترین ئەگەری هەیە لە ژووری ئوتێلی بچووکی هاوبەشدا ببیندرێن؟,3
بە پشتبەستن بە بڕگەکە، کێ زۆرترین ئەگەری هەیە لە ئوتێلی بچوکدا بمێنێتەوە؟,2
بەپێی ئەو بڕگەیە، کام لەم لێدوانانەی خوارەوە بە وردی باس لە هەڵدانی داری چەماوە دەکات؟,4
کام لەمانەی خوارەوە بە زۆری لە خواردنی جاڤاییدا بەکاردەهێنرێت؟,3
بەپێی ئەو بڕگەیە نەخۆشییەکی نەخۆشکەری گوازراوە چۆن بڵاودەبێتەوە؟,1
بەپێی ئەو بڕگەیە، چی نازانرێت ببێتە هۆی نەخۆشییەکی پەتایی؟,1
لە کام سیناریۆدا هەڵبژاردنی پرۆکسی وێب بەسە بۆ بەکارهێنەر وەک لە VPNی تایبەت؟,3
بەپێی ئەو بڕگەیە، کام لەم قسانەی خوارەوە سەبارەت بە VPN و وێب پرۆکسی ڕاست نییە؟,4
چی ڕێگە بە کەسێک دەدات کۆمپانیایەکی تەلەفۆن لە دەرەوەی ناوچەی نزیک خۆی بەکاربهێنێت؟,1
بەپێی ئەو بڕگەیە، ڕەنگە پێویست بکات چی بکرێت بۆ ئەوەی هەندێک پەیوەندی وەربگرین؟,1
کام لەمانەی خوارەوە بە وردی باسی دەربڕینی وشەکانی ئیتاڵی ناکات؟,4
کام لەم تایبەتمەندیانەی خوارەوەی ئیزمیر لە پێش سەردەمی مۆدێرن سەرچاوەی گرتووە؟,4
کام لەمانەی خوارەوە تایبەتمەندییەکی وردی ئیزمیر نییە؟,2
وشەی هانامی ئاماژەیە بۆ بینینی چی؟,1
کێ میوانداری یەکەم ئاهەنگی تایبەت بە بینینی خونچەی گێلاسی کرد؟,3
بەپێی ئەو بڕگەیە، کام لەم لایەنانەی خوارەوەی قودس کەمترین ئەگەری سەرنجڕاکێشانی گەشتیاری هەیە؟,2
کام لەمانەی خوارەوە لە بڕگەکەدا باس نەکراوە وەک شتێک کە قودس پێی ناسراوە؟,2
بەپێی ئەو بڕگەیە، کام جۆرە گەشتیارێک سوودمەند نابێت لە کڕینی وایڵد کارت؟,2
کام لێدوان بە وردی باسی پارکی نیشتیمانی کروگەر ناکات؟,3
کام لەمانەی خوارەوە ئەگەری زۆرە ببێتە هۆی مەترسی بۆ شاخەوانان لە سەرانسەری بەشە بەرزەکانی شاخەکەدا؟,1
بەپێی بڕگەکە، بۆ ژەنینی سەرکەوتوانەی ئەکۆردیۆن، چی بە ڕێنماییێکی ورد و درووست نازانرێت؟,1
لەکاتی ژەنینی ئەکۆردیۆن، کام لەمانەی خوارەوە یارمەتیدەرن بۆ بەرزکردنەوەی دەنگ؟,1
بۆچی وێنەکان لەسەر تەلەڤیزۆن قەراغەکانیان قرتاوە؟,2
بەپێی بڕگەکە، لەکاتی گۆڕینی فۆرماتی فیلمێک دا بۆ DVD ڕەنگە لەگەڵ کامیەک لەم کێشانەی خوارەوە ڕووبەڕو بیت؟,2
یەکەیێکی بەریتانی لەکوێ جێگیر کرابوو؟,3
واژۆی کێ لەسەر ڕەشنووسە دەستنووسەکە هاتبوو؟,4
لەنێو ئەم شوێنانەی خوارەوە، دواجار لاپەڕەی ڕۆژنامەیی دونلاپ گەیشتە کوێ؟,3
سەربازەکانی کۆلۆنێل ستارک لەکوێ جێگیر کرابوون؟,1
بەپێی بڕگەکە، لە چ کاتێکدا پیاوانی ستارک پەرژینەکەیان فراوانکرد؟,3
بەپێی بڕگەکە، کام لەمانەی خوارەوە یەکێک لە توندوتیژترین سەردەمەەکانی چین بووە؟,4
بەپێی بڕگەکە، لە کۆمەڵگەیێکی مێروولەی سەرباز کە دەچێتە قۆناغی کۆچەریەوە چی درووستە؟,2
بەپێی بڕگەکە، چ لێدوانێک بەدرووستی ڕەفتاری هێلانەکردنی کۆلۆنیەکانی مێروولەی سەرباز لە قۆناغی کۆچەری دا دەردەخات؟,3
کام لەمانەی خوارەوە سەرەڕای بوونی وروژێنەری دەرەکی درێژەی دەبێت؟,3
کام دەستەواژە ئەو تاکانە وەسف دەکات کە لە تایبەتمەندییەکی دیاریکراوی ڕوخساری دا جیاوازی نیشان دەدەن؟,4
کام لەمانەی خوارەوە دەستەواژەی درووستە بۆ ئەو زیندەوەرانە کە ناوچەیێکی دیاریکراو داگیر دەکەن؟,2
کام لەمانەی خوارەوە نموونەیێک لە چالاکی گەشتیاری سروشتی نابێت؟,3
بەپێی بڕگەکە، کام لەمانەی خوارەوە بنەمای سیستەمی گواستنەوەیە؟,2
ئەم تەنۆلکانە کە بەدەوری ناوکدا دەسووڕێنەوە چ جۆرە بارگەیێکیان هەیە؟,3
ناوک لە کام تەنۆلکە پێکهاتووە؟,1
بەپێی بڕگەکە، کام لەمانەی خوارەوە نموونەیێکە لە ژمارەی دوانەی پێنج بیت؟,3
ژمارە دوانەییەکان بە چی دیکەیش ناودەبرێن؟,1
کام لەمانەی خوارەوە لە بڕگەکەدا وەک سوودێکی سەرەکی بلۆگکردنی خوێندکاری ناونەبراوە؟,2
کام لەم لایەنانەی خوارەوەی بلۆگکردن وەک پاڵنەرێکی خوێندکاران بۆ باشترکردنی شارەزاییەکانی نووسینیان ئاماژەی پێکراوە؟,2
کام لەمانەی خوارەوە سوودمەندیێک نیە بۆ پەیوەندیکردنی ناهاوسەنگ بۆ خوێندکاران؟ ,2
بەپێی بڕگەکە، کام لەم لایەنانەی خوارەوەی پەیوەندیکردنی ناهاوسەنگ بۆ خوێندکاران دڵبخواز نیە؟,3
لە بڕگەکەدا ئاماژە بەچی نەکراوە وەکو شتێک کە بتوانرێت بە قەڵاکانی سەدەی ناوەڕاستەوە ببەسترێتەوە؟,4
کام لەمانەی خوارەوە لە بڕگەکە دا وەک بۆنێک یان دەنگێک کە دەکرێت لە وێرانەی قەڵاکان دا خەیاڵ بکرێت ئاماژەی پی نەکراوە؟,3
کام لەمانەی خوارەوە وەسفکردنێکی درووستە لە قەڵای کیربی موکسلۆ؟,2
کام لەم تایبەتمەندیەی بیناسازیانەی خوارەوە بەنائاسایی دادەنرێت بۆ قەڵای کیربی موکسلۆ لەو سەردەمەی کە لە بڕگەکەدا وەسف کراوە؟,1
بەپێی بڕگەکە، کام لەمانەی خوارەوە زۆرترین سوودی بۆ ڕاکەرێک دەبێت کە بۆ وەرزی داهاتوو خۆی ئامادە دەکات؟,4
بەپێی بڕگەکە، کام لەمانەی خوارەوە گرنگە بۆ ڕاکەرێکی نیو-مایلی لە پلە-یەک؟,2
بۆ وەرزشوانێک، کام لەمانەی خوارەوە بەتەنهایی لەڕێگەی مەشقی خۆراکیەوە بەدەست ناهێنرێت؟,3
بەپێی بڕگەکە، کام لەمانەی خوارەوە وەک ڕێگەیێک بۆ وەرزشوانە گەنجەکان بۆ ئەوەی لە وەرزشەکەیان زۆرتر چێژ وەرگرن پێشنیار ناکرێت؟,1
بەپێی بڕگەکە، بۆچی ڕاکەرێکی دووری مامناوەند ڕەنگە پارچە کەلوپەلێکی گرانتر بکڕێت؟,1
بەپێی بڕگەکە، ڕاکردنی دووری مامناوەند پێویستی بە چی هەیە؟,3
کێ لەرینەوەی موگناتیسی ناوەکی دۆزیەوە؟ ,3
لە چ ساڵێکدا یەکەم مافی پاراستن بۆ وێنەگرتنی ڕێزۆنانسی پزیشکی درا؟ ,2
بەپێی بڕگەکە، مرۆڤەکان پێویستە تێگەیشتنێکی بەهێزیان لە چی هەبێت تاکوو بتوانن کرداری جەستەیی کەسانی دیکە لێکبدەنەوە؟,2
بەپێی بڕگەکە، تێگەیشتن لە نیاز یارمەتی مرۆڤەکان دەدات بۆ ئەوەی چی بکەن؟,1
بەپێی بڕگەکە، کام لەمانەی خوارەوە پوختەیێکی درووستە لە مەبەستی سەرەکی زیرەکی دەستکرد,4
بەپێی بڕگەکە، کام لەمانەی خوارەوە زۆرجار زیرەکی دەستکرد پەیوەندی پێوە هەیە؟,2
بەپێی بڕگەکە، کام لەمانەی خوارەوە توانایێکی کەسێکە کە دوچاری شیوازەکانی بیرکردنەوەی نزیکەییە؟,4
بەپێی بڕگەکە، کام لەمانەی خوارەوە وەکوو گرنگیدانێکی چوارچێوەی دەروونی بیرکردنەوەی لێکنزیکبوو لەبەرچاو ناگیرێت؟,2
بەپێی بڕگەکە، کام لەمانە خوارەوە بە دەربڕینێکی بچووک دانانرێت؟,4
کام لەم لێدوانانەی خوارەوە دەربارەی لێکدانەوەی دەربڕینی بچووک ڕاست نین؟,1
کام لەمانەی خوارەوە لەئەنجامی ڕینێسانس زۆر گرنگتر بوونە؟ ,3
لە ئەنجامی ڕینێسانسەوە، جەختکردنەوەی کەمتر خرایە سەر کام لەمانەی خوارەوە؟,1
کام لەمانەی خوارەوە ڕەنگدانەوەی پاڵنەرێک بۆ بەکارهێنانی ئینتەرنێت بۆ بەردەوامی پەیوەندی نیە؟,3
کام لەمانەی خوارەوە ڕەنگدانەوەی هاندەرێک بۆ بەکارهێنانی ئینتەرنێت بۆ بەشداری کەسی نیە؟,4
کەی ڕۆژئاوای ئەوروپا وازی لە پشتبەستنی جددی بە کاریگەرییەکان هێنا و دەستیکرد بە پەرەپێدانی شێوازی خۆی؟,1
بەکارهێنانی دوگمە بۆ بەستنەوەی جل و بەرگ ئەنجامی چی بوو؟ ,3
