question,gemini_answer
Luhlobo luni lemcimbi lobowutawuba eMaui War Memorial Stadium?,1
Lowagcina anikete inchazelo mayelana nekuhociswa kwemcimbi?,2
Bobani labaningana betakhamuti tase-Bishkek labacabanga kutsi banelicala lekuphanga?,4
Ngubani losole babhikishi baseningizimu ngekutapa?,4
Ngubani lowatfola indandatho lekhuphule intsengo?,1
Jamie Siminoff ukhetse nini kucala i-Ring?,1
Sicephu ngasinye semusho wenkosatane saloko lokugcinela indzawo yekuhlala?,1
Lokungenteka kube nemtselela ekusuleni Luchungechunge lekufudza umusho wenkosatana?,1
Ngikuphi kulokulandzelako lokungasiyo ingcabano leyentiwe tikhulu te-Amsterdam kanye ne-Museum mayelana nesihlahla?,2
Ngekwemhloli lomkhulu wekuhlolwa kwe-RSPCA kufanele kube kutayelekile kulokulandzelako?,3
"Ngekusho kwendzima, yini lengasita ekuciniseni kubaluleka kwenhlalakahle yetilwane kubasebenti base-Australia labahlindzako?",1
"Ngekusho kwendzima, yini umsebenti walomuntfu loboshiwe?",1
"Ngekusho kwendzima, kungani kusabalala tindzaba tekutsi kubanjwe lomunye umngwabo loboshiwe ngoba bangaki labahlukumetekile?",3
Ekuphendvuleni umbhikisho nguliphi live lelingamange lichubekele phambili nesivumelwano salo se-ACTA?,2
"Ngekusho kwendzima, ngumaphi emave lalandzelako kuhlehlisa inchubo yekujoyina i-ACTA?",4
Bangaki bantfu labalimele ngenca yetigameko tekushisa kakhulu kwe-iPod?,1
Ngubani lowatse sigameko sekushisa ngalokwecile besingasisibi kakhulu?,1
Ngesikhatsi senkhuluma indzaba Steve Jobs atsi li-apula litayisungula ngekushesha?,2
Bekuyini inhloso yenkhuluma ya-Steve Jobs yemahora lamabili?,3
Yindzaba Cristina Fernandez ayikamenteli enkhundleni yemidlalo yase-Argentine?,2
Christina Fernandez umemetele kuphi inhloso yakhe yekugijima?,2
Yini letfolwe yi-ACMA mayelana neBig brother?,1
Ngutiphi tinhlaka lekufanele imidiya iwele ngaphasi kwayo kute icabangele lokucuketfwe i-inthanethi?,2
Ngubani umholi we-Liberal Party yase-Australia?,2
Kungani i-Australia ibete kwakudzala imboni yemandla enuzi ?,1
Ngumuphi umshwibi locudzelana naye ngelusito lemhlahlandlela?,3
Nguliphi live lelicadze endzaweni Yelishimi ku-Super-G Kubesifazana labamile?,1
"Ngekusho kwendzima, ngusiphi sitatimende lesimayelana ne-Blake lesingasiso selucobo?",2
"Ngalokusekelwe kulendzima, ngukuphi kulokulandzelako lokungamange kwente ku-Blake?",3
Ingabe yini sikhwama se-U.N. sekufutfumala kwemhlaba ngekwawo lesingeke sisetjentiselwe kona?,2
"Ngekusho kwalendzima, yini i-U.N. lenelitsemba lekuyisindzisa?",1
Ngukuphu kulokulandzelako lonkungangabalilwa mngu-Albert McCall njengalamanye lokusamele kuvunyelwane ngawo?,4
"Ngekusho kwendzima, kungani kuhweba kungacali ngeNhlaba?",4
"Ngekusho kwendzima, liphephandzaba lase-Atlanta lasola ngani tikhulu tetemfundvo?",3
"Ngalokusekelwe elwatini loluniketwwe endzimeni, yini lekungakashiwo ku-journal-Constitution?",2
"Ngekusho kwendzima, nguluphi lwati lolatiwako mayelana nekubhoma?",2
"Soloku wajoyina iManchester City ngo-2017, mingaki imidlalo layidlalile Jesus?",4
Nguliphi licembu lapho Jesus bekathola £27 million ngekuyijoyina?,2
ngusiphi sitatimende lesingasilo liciniso mayelana tivakashi tasehhotela?,4
"Ngekusho kwendzima, ngusiphi sitatimende saletilandzelako lesiliciniso?",2
"Ngalokusekelwe endzimeni, kutsi nguluphi lwati mayelana nekuhlangana lokungacaci?",3
"Ngekusho kwendzima, yini lesadzinga kuncunywa mayelana nekushayisana?",4
"Ngekusho kwendzima, nguyiphi indzawo Batten lake wayibamba ehlwini lwaseMelika lebantfu labacebe kakhulu?",3
Ngukuphi kulokulandzelako lapho Batten ente umnikelo khona?,2
Litsini ligalelo lemtsetfo sivivinya losayinwe umbusi Arnold Schwarzenegger?,4
"Ngekusho kwenzima, ngubani londlulwe ngulokukhulumiwe?",4
"Ngekusho kwendzima, ngukuphi kulokulandzelako lokuliciniso kulokuhlangene nako kwa-Miller ekucileni macala?",2
Ngubani lophakamise kutsi kubuyeketwe ‘Umtsetfo Wemoya Lohlantekile’?,3
Ngubani lophikile kutsi “sento semoya lohlobile” besisebentiswa njenge sento sangaphambi kwelukhetfo?,4
Takhi te-cyanuric acid nemelamine takha ini lapho uma tisabela emchameni wakati?,3
Yini indzaba bacwaningi basebentise i-infrared spectroscopy kute bayibone?,2
Ngubani lowabita Luna njenge “ndlovukati Yekwecisa”?,4
Ngubani lobite Luna ngekutsi “uyahlanya”?,2
Yini lengazange yenteke kulomshayeli lobandzakanyeke engotini?,3
Yini lebeyingagcamanga ngemdlalo weNingizimu Afrika ngesikhatsi semchudzelwano welibhola lembhoco.,3
"Ngekusho kwendzima, umdlalo waseNingizimu Afrika ucale nini kuba ncono?",4
"Ngekusho kwalendzima, ngusiphi kuletitatimende letilandzelako lesingakhombosi ngalokungiko umnotfo wase-China?",4
"Ngekusho kwendzima, i-GDP yaseChina ingayindlula nini yase-United State?",2
Huwaphakamisa kutsi emave lasatfutfuka enteni?,4
Lokungakashiwo ngu-Hu?,3
Kunaku lokulandzelako ngukuphi Veerman latsite simo besingasikahle?,2
Ngenca yemshushisi lototsatsa sikhundla saHuhne?,1
Ngubani lotobamba lichaza langcongcoshe wetemabhizinisi ngemuva kwekushushiswa?,1
Yini loku badlali bakhutsata tibukeli kutsi tente ngesikhatsi se-operaye-Camille Saint-Saen?,1
Ngubani locale wabhema ijoyinti ngesikhatsi se-opera?,3
Nguliphi lelinye ligama le-”spacewalk” lelidlalwe ngu Leonov?,3
Leonov wahola incenye yeSoviet kumuphi umsebenti?,2
Ngubani lolemele kulengoti?,1
Kwentekeni kulabantfu lababandzakanyeke kulengoti?,2
Bososayensi labasebenta kuleluhlelo bebanelitsemba lekubona imphumelelo lebangwa ngukuphi kulokulandzelako?,4
Bososayensi bebabukisisa indzaba yakuphi kulokulandzelako?,1
"Ngalokusekelwe kulendzima, yini lengagcekwa bagcini bemtsetfo?",3
Ngubani logceka emakontileka ekwakha kabusha kwemizamo yekusita ye-Hurricane Katrina?,4
"Ngekusho kwesicephu, tibani letivela emkhatsini kwe-Stardust titobonakala kuphi kucala?",2
"Ngekusho kwendzima, umkhumbi-mkhatsi utocopha umlandvo wakuphi kulokulandzelako?",3
Uhlobene njani Dkt Malar Balasubramanian Ku-Saroja Balasubramaniam?,2
Watfolakala kuphi umtimba waSara Balasubramanian?,3
Yini letholwe I-eBay?,3
Yini lefuna kukuzuza i-eBay ngalokutsenga?,1
"Ngekusho kwendzima, ngubani longazange achumane netiboshwa letisala egcekeni ngemuva kwekulwa?",4
Ngukuphi kwalokulandzelako lokubangekutsi tiboshwa tihlehle kulesiphitsiphitsi?,2
"Ngekwembono wa-Ayatollah Ali Khamenei, yini lekufanele live lase-Iran litikhulule kuko?",4
"Ngekusho kwalendzima, ngubani lowavumela emnotweni wase-Iran?",4
Ngukuphi kulokulandzelako lokungasiyo incenye yenchubo yekuvota kwaseFrance?,4
Bantfu labavotako babakhombisa kuphi bantfu lababakhetsile?,2
Yini leyaholela Allen kutsi acele kutfungatsa ema-Musashi iminyaka lesiphohlongo?,4
"Ngekusho kwendzima, yini lena Allen lasebentise kuyo imali yakhe leningi?",2
"Ngekusho kwendzima, ngukuphi kulokulandzelako lokungenteka kuholele etimeni letiyingoti phakatsi nasedvute kwesitjalo?",1
Ngukuphi kulokulandzelako lokungasiyo lenye yemathiphu ekuphepha laphakamiswe kubahlali bendzawo kulandzela sigameko lesenteke kulesikhungo?,3
"Ngekwa Dtk. Moll, yini lekhatsata kakhulu mayelana ne-XDR-TB?",4
Tingaki tigulane letitfole ikontileka lesha leticinisekisiwe kutsi titisebenti tetemphilo?,2
Hlobo muni webuchwephesha lolusebentiswa luhlelo lwe-NextGen?,1
Ingabe i-NextGen ibazuzisa njani balawuli bekuphitsitela kwetindiza?,2
"Ngekusho kwendzima, yini lengazange igcekwe tatimlandvo i-FBI ngekugcila kuyo?",1
Sinyatselo semanyala siphocelela i-FBI kutsi yenteni?,4
Kwentekeni emotini yeticishamlilo lephendvule engotini ye-JAS 39C Grpen? ,2
"Kulandzela kushayisa kwe-JAS 39C Gripen, siteshi setindiza besivalelwe ini?",1
Brzezinski unikete bani sicondziso ngesikhatsi sengucuko yase-Iran?,3
Ngubani lobambe sikhundla sekuba ngumeluleki wetekuphatsa Eveni lonkhe kwaze kwaba ngu-1977?,2
Ngukuphi kulokuladzelako lokungakhombisi ngalokungiko umsebenti waBobek nePartizan Belgrade?,1
Ngusiphi sitatimende lesimayelanne nemlandvo wa-Bokek ne-Partizan Belgrade lesiliciniso?,1
Ngekwendzima ngutiphi tici letihlukanisa iHesperonychus ku-Velociraptor?,1
Inchazelo ye”Hesperonychus” iniketwa ngutiphi tici letibonakalako tetinhlobo tetilwane?,1
Ngutiphi titatimende letilandzelako letiliciniso mayelana nekudubula?,4
Ngusiphi sitatimende lekungiso lesimayelana nendzawo lapho kwenteke khona sigameko sekudubulana?,1
Ngekusho kwendzima bekuyini kukhtsateka kwekucala phakatsi kwetikhulu mayelana ne-Luno?,1
"Ngekusho kwendzima, ngutiphi kuletitatimende letilandzelako letingasilo liciniso mayelana nekuphuka kwe-Luno?",2
Kuiphi lishumi leminyaka lapho i-Algeria yatfola khona imphumelelo?,3
Betikuphi tikilini tamabonakudze tingakalungiseleli umcimbi wemngcwabo?,1
Wentelwe kuphi umcimbi wemgcwabo?,3
"Kulandzela kuchuma, ngubani lowalashelwa kulimala lokubi?",2
Ngubani lobike?,1
"Ngekusho kwendzima, bangaki bantfu labashone kulokuhlasela?",1
Sabani sikhali lesihluleke kudubula ngesikhatsi lesitsite ngesikhatsi sekuhlasela?,2
Ngiyiphi yalemidlalo lelandzelako leyavotelwa kutsi isuswe ehlelweni lema-Olympic?,3
Nguyiphi Yalemidlalo ldlandzelako levotelwe likomiti lavelonkhe kutsi liwufake kulemidlalo?,3
Arthur Guinness ekucaleni wacashisa iSt James’ Gate iminyaka lemingaki?,4
Mayelana netigidzi letiyinkhulungwane temadola letiletfwa nguGuinness ngemnyaka ngamunye?,3
Mangaki emave e-European Union lakhonjiwe laneligciwane i-H5N1?,3
Likhonjwe kuphi licala lakamuva leligciwane i-H5N1?,1
Wagcina nini Haiti kuba nalesifo ngaphambi kwekusakateka lokubangwa masotja ekuthula?,1
Tibi letisuka kuyiphi indzawo letinemtselela ekubhebhetsekeni kwalesifo?,2
Uhlele kwentani hulumende wase-Irish?,3
Yini lebeyisemtsetfweni kwesikhashana e-Ireland?,4
Uphenyelwa ini umsolwa?,1
"Uma ushintja luphawu, yini langakayenti umsolwa?",3
"Ngekusho kwendzima, ngukuphi kulokulandzdlako lobekumfundzisi wesingisi Karno langasolwa ngako?",3
"Ngekusho kwendzima, ngubani longakathunjwa nguRonald Mendoza?",2
"Ngekusho kwendzima, ngubaphi labathunjiwe labangakacinisekiswa kutsi bakhululwe ngaphambi kwesikhatsi?",1
"Ngekusho kwendzima, ngubani lococa imisayino kute asekele kushada ngebulili lobufanako eBrasil?",1
Babhikishi batasiniketa bani sicelo sabo?,3
"Ngekusho kwa-Armand Versace, yini leyenteka ngaphambi kwekutsi sicuku sicale kusabela esimeni selitulu?",3
"Ngekusho kwaVersace, ucale nini umoya lonemandla?",1
"Ngaphambi kwaFred, tingaki tivunguvungu letikhulu letirekhodiwe eMpumalanga ya-35°?",3
"Lapho Fred asedvute nsichingi saseCape Verde, bekacondze ngakuphi?",1
Ngukuphi kulokulandzelako lokunesivinini lesisheshako kunetindvuleli tayo?,1
Yini ledzingekako kute i-802.11n ibuyele emuva ihambisane ne-802.11b?,4
Mingaki imicimbi lapho umhlomuli wendondi yegolide wema-Olympics lobekumele abhukute kuyo imidlalo yemphakatsi?,1
Kungani lowazuza imedali  yeligolide kuma-Olympics angazange anatse umutsi wetinhlungu takhe?,4
"Ngekusho kwalendzima, ingabe yini leyaholela ekudzidzekeni mayelana nesehlakalo sekutamatama kwemhlaba?",1
"Ngekusho kwendzima, kuvela nini kugucuka kwesigaba?",3
Ngutiphi titatimende letilandzelako mayelana neluphenyo le-Chandrayaan-1’s letingasilo liciniso?,4
Ngutiphi titatimende letilandzelako letichaza ngalokungiko luphenyo lwenyanga?,2
"Ngalokusekelwe endzimeni, ngusiphi silinganiso lesisebentiswa ekugcineni sekuvikela lesifo?",4
Sindlulela njani ebantfwini lesifo?,1
Kuhluleka kwesigwebo sesibili kungaholela kumuphi umphumela?,2
"Ngekusho kwendzima, sisuswe nini sigwebo sesibili?",3
Aputjutelwe kubani “emaphepha asePanama”?,2
"Ngekusho kwendzima, Ngubani lowatse batindzaba baseBritish bekaphetse tinkampani letiningi letisebentiselwa kufihla Umcebo?",3
Ngutiphi tingoti tetindiza kuleti letilandzelako letife kakhulu?,1
Ngukuphi lokulandzelako lokungasiso sizatfu sebunyenti betingoti temoya letenteka e-Iran?,4
Nguyiphi kuletilandzelako lengakafakwa embikweni weLicembu Lekufundza lase-Iraq?,4
Ngukuphi kulokulandzelako lokungakaphisiswana ngako Licembu Lekufundza lase-Iraq embikweni wayo?,1
"Ngekusho kwemaphoyisa, ngubani lobekabonwa njengemuntfu longakwesekudla waseProvenzano?",2
"Ngalokusekelwe kulolwati loluniketwe endzimeni, yini imbangela yekufa kwa-Falcone?",1
Ngukuphi kulokulandzelako lokungasi ngulenye yetindondo ta-Hitoshi Saito?,1
Wakwati kuphi lwasaki kugwema kutsatsa tifungo?,1
Ngubani lohlasele lwasaki?,3
Wawucedza nini Alonso umncintiswano wakhe?,3
Yini lebangele Schumacher kutsi asheshise kucedza umncintiswano wakhe?,4
"Ngekusho kwendzima, ngumsebenti wabani kubeka ibheyili kulababoshiwe?",4
"Ngekusho kwemyalo wekuvinjelwa kwesikhashane lekukhulunywa ngawo kulendzima, yini lekumele tiboshwa tivunyelwe kuba nako uma kumele tigcinwe sikhatsi lesingetulu kwema-awa langu-24?",4
"Ngekwalesicephu, ngusiphi sizatfu lesingasetjentiswanga kuze kuchazwe kutsi kungani lolukhetfo lukhanselwe?",4
Kungani emancusa agcina atsatse lukhetfo njengalolungadzingeki?,3
Ngubani losita i-FATA ngetindzaba temtsetfo?,2
Ngumaphi kulamavi lalandzelako lamayelana ne-”Mancusa Etepoliliti” e-FATA langesilo liciniso?,1
Ngumuphi umklomelo Emma Stone lanconyelwa wona?,3
Ngumuphi umklomelo lemuvi lengazange inconyelwe wona?,1
Ngukuphi kwaloku lokulandzelako lokwachubeka kusebenta ngemuva kwekutamatama kwemhlaba?,4
"Ngekwalesicephu, ngukuphi kwaloku lokulandzelako lokwalimala kulokutamatama kwemhlaba?",3
"Ngekwalesicephu, ngukuphi lokungakafakwa kuletimphepha?",2
Ngukuphi kwaloku lokulandzelako lokungasiyo lenye yetintfo letifunwa yiPalestine?,2
Ma uwufundzele kuliphi live umtsetfo?,1
"Ngekwalesicephu, kumelela liphi live lokwasita Ma kutsi aphumelele lukhetfo?",4
"Njengobe kushiwo kulesicephu, Carolyn Wilson bekasebentela bani ngembi kwekutsi ahambe edolobheni?",3
"Njengobe sekusele imijako lemine kulesizini, ngubani losesigabeni sesine kuloMcudzelwane Webashayeli?",4
"Kulandzela umcudzelwane lokukhulunye ngawo kulesicephu, Kahne unemaphuzu lamangaki kuloMcudzelwane Webashayeli?",1
"Ngekwalesicephu, kukangakhi bantfu babona emateja lawa esibhakabhakeni futsi kamuva abonakala kutsi avela ku-Mars?",2
"Njengobe kushiwo esiceshini, ngukuphi lokuliciniso ngematje latfolakele kutsi avela ku-Mars?",4
Schumacher uwutsetse nini umhlalaphansi?,2
Walimala nini Massa?,1
"Ngekwalesicephu, loluhlelo lutayitsintsa njani i-AOL?",3
Ngukuphi kwaloku lokulandzelako lokungase kucephele ngemuva kwaloluhlelo lolusha?,3
Bangakhi bantfu labafa kulokuhlasela labebangasiwo emaphoyisa?,3
Ngubani lobike umsolwa kulokuhlasela?,1
"Ngesizatfu sekutsi i-Florida yatiswa njengendzawo lephumelelako, yini leyahlonyeliswa Mitt Romney?",3
"Ngekwalesicephu, ngemaphesenti lamangakhi emavoti Gingrich labe nawo elukhetfweni lwekucala?",2
"Ngekwalesicephu, ngubani longazange achubeke afuna imiphumela yemhlangano?",2
"Ngekwalesicephu, ngubani lowakhuluma kahle ngalomunye ngemuva kwemhlangano?",2
Nguyiphi indzawo lokukuphela kwayo lapho lombukiso lowaba khona ngembi kwa-2015?,1
Siteshi sichaza lombukiso ngekutsi unjani?,3
Yini David Headley layitfola ekugcineni leyasita tidlamlilo kutsi tihlasele?,1
Nguyiphi intfo yekuhamba licembu letidlamlilo lelayisebentisa naliya eMumbai?,3
Ngumaphi emavi laveta kahle umphumela wemdlalo we-Nadal ne-Raonic’s Brisbane Open lokukhulunywa ngayo kulesicephu?,1
"Ngekwalesicephu, bekangakanani emaphuzu emdlalo waNadal naRaonic ngemuva kwekudlala kwekucala?",2
Nguluphi luhlelo lwelulwimi lolungakafakwa etinhlelweni letintsatfu letinsha te-Naked News?,3
Ngekwalesicephu kukuphi lapho lenitenlo letinsha te Naked News letingeke tigfolakale knona?,3
Bangakhi bantfu labangazange bayicedze i-Giant Slalom?,4
Ngumaphi emavi kulawa lalandzelako layiveta kahle imiphumela yeMcudzelwane?,1
Ngukuphi kwaloku lokulandzelako i-NBA lencume kukukhipha?,1
"Ngekwalesicephu, yini leyabangela i-NBA kutsi ibe nekukhatsateka ngaleligciwane?",4
Ngubani lofake ligoli lekuwina le-Washington Capitals emdlalweni ne-Atlanta Thrashers?,1
Ngubani loshaye ligoli lakhe lesi-60 lesizini emdlalweni emkhatsini we-Capitals ne-Thrashers?,3
Kunini laphi libhange i-Northern Rock lidzinge khona kusekelwa nguhulumende?,4
"Ngekwalesicephu, ngumaphi kulamavi lalandzelako lachaza kahle kusebentelana kwe-Virgin Group nelibhange le-Northen Rock?",2
"Njengobe kushiwo kulesicephu, nguliphi live lelitsintfwe kusayinwa kwesivumelwane sesimo selitulu lesentiwa eKyoto?",1
Hulumende waphambilini wase-Australia bewucabanga kutsi kucinisekiswa kweKyoto kutawubangela kulimanga kuphi?,2
Nguluphi luhlelo badubuli bebabutselwe lona?,4
Ngumaphi emavi langakuveti kahle kulawulwa kwetinambutane lokuzanywako?,1
"Ngekwalesicephu, lokwehlukana kwatfolakala kuphi?",4
"Ngekwalesicephu, yini leyenteka ngekushesha kunaloko bekulindzelekile?",2
Yini umdlali lokutawudzingeka ayente kute akhone kuhamba emdlalweni wevidiyo?,4
Yini leyentiwa ngendlela yekutsi ifane nerimothi yamabonakudze?,2
Yini lengashiwongo embikweni losandza kuphuma lovela enhlanganweni lensha ye-Xinhua?,2
Yni lengashiwongo embikweni wekucala wenhlangano lensha ye-Xinhua?,2
Yini leyamenyetelwa nguSara Danius eluhlelweni lwewayilesi?,4
Ngubani lokungafinyelelwanga kuye?,4
Ngubani lophawule watsi lesitsembiso “sisinyatselo lesikhulu”?,3
Tingakhi titembu Słania latikhicitela emave lehlukahlukene?,4
"Ngekwalesicephu, yini lokungenteka iyimbangela yekuvuta lokuchubekako kwemaventi elithange?",3
Kungani emavaluvu ekukhulula avulekile?,2
"Njenganyalo, aphakeme kangakanani emanti e-The Ninth Ward?",3
"Ngesikhatsi kuneSiphelo Lokutsiwa NguKatrina, kwentekani e-The Ninth Ward?",3
Ngukuphi kuloku lokulandzelako lokungazange kucinisekiswe nguHamilton?,4
Yini bososayensi labafuna kuyitfola?,4
"Ngekwalesicephu, nguyiphi indzima leyadlalwa ngemaphoyisa endzawo kulokuvalwa?",3
Yini leyenteka ekungeneni kwemashubhu ngesikhatsi kuvaliwe?,2
"Ngekwalesicephu, yini lengazange yenteke ngembi kwekutsi umtsebuli wetitfombe ashayiswe yimoti?",4
Yini lomtsebuli wetitfombe lebekatama kuyenta ngembi kwekushayiswa yimoti?,3
Ngumaphi emavi langasichazi kahle simo samengameli ngemuva kwekutfolakala neligciwane?,4
"Ngekwalesicephu, ngumaphi kulamavi lalandzelako laliciniso mayelana namengameli?",1
"Ngekwalesicephu, kunini lapho siphepho lokutsiwa ngu-Tropical Cyclone lokulindzeleke kutsi sichubeke sehla khona?",3
Besingakanani sivinini semoya ngesikhatsi siphepho lokutsiwa ngu-Tropical Cyclone Gonu sinemandla kakhulu khona?,1
Ngukuphi kwaloku lokulandzelako lokungasiso sici se-Karenia brevis?,1
Ngukuphi kwaloku lokulandzelako iKarena brevis lengakhoni kukwenta?,2
"Ngekwalesicephu, ngukuphi kwaloku lokulandzelako lokungazange kwenteke ngenca ye-Siphepho Lokutsiwa Ngu-Felicia?",4
Ngumaphi emavi langasilo liciniso ngeSiphepho Lokutsiwa Ngu-Felicia?,2
Ngumaphi emavi laveta kahle imiphumela ye-Hungarian Grand Prix ya-2009?,3
Yenteke nini lengoti?,1
"Ngekwalesicephu, ngukuphi kwaloku lokulandzelako lokwatsatsa sikhatsi lesincane kunaleso bacwaningi lebebakukholelwa ekucaleni?",4
Ngukuphi kwaloku lokulandzelako lokungazange kubikwe bacwaningi?,3
I-CowParade itawuba kuphi?,2
Ngumaphi kulamavi lalandzelako layichaza kahle i-CowParade?,4
Yini leyabangela kutsi iRussia ivale kusetjentiswa kwe-II-76s?,2
Iyini i-II-76?,3
Ngubani lowacashela i-The Simpsons licembu lekubhala?,2
"Ngekwa Fluke, ngubani lobekamtfumelela emavi netikhutsato letakhako?",4
"Ngekwalesicephu, yini labanye bantfu lebebangafuni bantfu labasikati bakhulume ngayo?",3
"Ngekwalesicephu, nguyiphi intfo emkhatsini lehamba kakhulu?",1
Imifula nemachibi lanalokungemanti itfolakele kuphi?,2
Ngukuphi kwaloku lokutfolakele lokungasiwo umphumela walokunye lokuye kwatfolakala ngetinsiba?,4
Yini tinsiba te-dinosaur betite kona?,3
Ngumaphi kulamavi lalandzelako mayelana ne-ZMapp langasilo liciniso?,2
Ngumaphi kulamavi lalandzelako laluchaza kahle lucwaningo lwe-PALM?,3
Bacwaningi bacabanga kutsi i-chip lensha itoba lusito kuphi?,1
Nguyiphi indlela letawusetjentiswa nakwakhiwa lithulusi lekuhlola?,2
"Ngekwalesicephu, ngumaphi emavi langasilo liciniso mayelana nema-lobate scarps?",2
"Ngekwalesicephu, ngumuphi umbono mayelana nekuma kwemhlaba loveta kutsi kukhona lokwentekako enyangeni lokutsintsa umhlaba?",4
"Ngekwalesicephu, yini lengeke ibe ngetulu kwaloku kuze kubekwe licala?",1
"Ngekwalesicephu, yini lengasiyo inkinga lekhona nyalo kubantfu labatingela emasili?",4
"Ngetulu kwelichwa, yini lenye lephazamisa imetamo yekuhlenga?",2
Nguyiphi inkholela Roberts lagwema kuyicinisekisa?,3
Ngusiphi sihloko Roberts leva ngatsi asifaneleki kutsi kucocwe ngaso?,1
Imisebe yekukhanya lemibili ikhanya kuphi?,1
"Ngekwalesicephu, titezi titokwakhiwa nini kulendzawo?",4
Ngukuphi kwatiswa lokuveta kutsi i-The Seven Sisters mihume?,1
Kubonakala kanjani kushisa ku-Seven Sisters?,1
"Ngekwalesicephu, ngumaphi emavi langasilo liciniso mayelana nemsolwa?",4
Ngukuphi kwatiswa lokumayelana nekuhlaselwa lokucinisekiswe tiphatsimandla?,2
Nguliphi licembu lelitodla emdlalweni e-Ellis Park?,3
Ema-Springboks atawudlalela kuphi umdlalo wawo lolandzelako?,3
Ngukuphi kwaloku lokulandzelako siteshi sasemkhatsini lesibe nenkinga nako ekhatsi nalomsebenti?,2
"Ngekwalesicephu, wawuyini umgomo wesiteshi sasemkhatsini?",3
Ngumaphi kulamavi lalandzelako langesilo liciniso ngelicala?,4
Ngumaphi kulamavi lalandzelako lalichaza kahle lelicala?,1
"Ngekwalesicephu, nguliphi licembu Vidal lacale kulidlalela kumasizini lamatsatfu lendlulile?",1
Mingakhi imidlalo Vidal layidlala ku-Barça?,1
Nguliphi licembu bebadlala nalo?,2
Kungani Jarque bekahlala ehhotela?,3
Kungani i-ejensi yesayensi yemhlaba yaseJakarta ingazange ikhiphe secwayiso?,1
"Ngekwalesicephu, yini leyabangelwa ngulokutamatama kwemhlaba?",1
Ngukuphi kuloku lokubangela kutsi kwenteke lokutsite elangeni nakuto tonkhe tinkhanyeti?,1
Inombolo ye-Rossby yenkhanyeti incunywa kanjani?,1
Mangakhi emaphesenti ebantfu lokwentiwa kubo luhlolo labasekela kutsi ngekushesha i-Australia ibe live lelinahulumende lotimele?,2
"NgekwaJulie Gillard, kunini lapho i-Australia kufanele ibe nahulumende lotimele?",2
Nguyiphi inhlangano lengaphansi kweluphenyo?,3
Cliff Stearns ungumholi wayiphi ikomidi?,4
"Ngekusho kwesicephu saseSwitzerland, yini lengazange yenteke kulomfati waseSwitzerland?",2
Nguyiphi inkapani leyaklonyeliswa nge-Taiwan Sustainable Award nga-2007?,3
Iyini i-ASUS Eee PC?,2
Ngubani labekanesandla ekulahlekeni kwetimphepha teliposi?,3
"Ngekwalesicephu, ngubani lowacolisa mayelana netimphepha letalahleka?",4
Kunini lapho Del Potro asingatsa khona inkinga yakhe yelihlombe?,3
Waba yini umphumela welikhefu le-tie yekucala?,1
"Njengobe kushiwo kulesicephu, ngubani ngalokucondzile lowaba nekuhlangana nesigulane?",2
"Ngekwalesicephu, ngusiphi sicinisekiso umbusi langazange alisho nakakhuluma netakhamuti taseTexas?",4
Ngumuphi umtfombo wetindzaba letihlekisako lowentiwa bafundzi lababili base-UW?,4
"Ngekwalesicephu, ngukuphi kwaloku lokungazange kufakwe etindzabeni letihlekisako lokutsiwa yi-The Onion?",2
"Ngekwalesicephu, yini lebeyigadvwe maphoyisa?",3
Kungabani sikhatsi lapho emaphoyisa acele khona babhikishi kutsi bahambe kuze kugwenywe kutsi phindze kugcwale timoti?,4
Ngukuphi lokuliciniso mayelana nelucwaningo lolwentiwa nguDokotela Ehud Ur?,4
"Ngekwalesicephu, yini Dokotela Ur lanekungabata ngayo?",2
Ngumaphi kulamavi lalandzelako langakuchazi kahle kuphahlateka kweNdiza CG4684?,3
Yini leyabangela Indiza CG4684 kutsi iyekele kuhlala?,4
"Ngekwalesicephu, ngumaphi kulamavi lalandzelako laliciniso mayelana nalokwehlela Franciszek Kowal?",2
Kungani kumatima kukala umonakala longabangwa Siphepho Lokutsiwa Ngu-Danielle?,3
"Ngekwalesicephu, ngumaphi kulamavi lalandzelako langasilo liciniso mayelana neSiphepho Lokutsiwa Ngu-Danielle?",4
"Ngekwalesicephu, yini lokunconywa kutsi yenteke ngaleligciwane ngembi kwekutsi libe lubhubhane lwemhlaba wonkhe?",1
"Ngekwalesicephu, lesishingishane sikhashane kangakanani neFujian?",3
Ngubani lowabingelela George W. Bush nakefika e-Asia?,4
Mengameli ukhulume nini ngekwandza kwetekutsengiselana kwe-Asia?,3
"Ngekwalesicephu, ngukuphi kwaloku lokulandzelako lokungumgomo wahulumende?",4
Yini lemenyetelwe nguhulumende?,1
"Ngekwalesicephu, ngukuphi kwatiswa lokwatiwako?",1
Ngumaphi emavi langasilo liciniso mayelana nemibhikisho?,3
Ngubani lowancoma kutsi i-CEP legcinile yesule?,3
"Ngekwalamavi, yini lengasekelwa yi-USA Gymnastics kulandzela kuhlukunyetwa kwebasubatsi nguNassar?",4
"Ngekwalamavi, uyini umgomo loyinhloko we-USA Gymnastics ne-United States Olympic Committee kuya phambili?",4
Lomkhumbi bewulibhekise kuphi ngesikhatsi kwenteka lesehlakalo? ,3
Ngukuphi lokungasilo liciniso mayelana nalomkhumbu lokukhulunywe ngawo kulesicephu?,2
Ngubani lowasho lamavi mayelana nemasotja aseMelika?,1
