question,gemini_answer
ഒരു സ്കേറ്റർ തിരിയാൻ കാരണമാകുന്നത് ഇവയിൽ ഏതാണ്?,1
ഈ ഖണ്ഡിക അനുസരിച്ച് ആധുനിക ഐസ് സ്കേറ്റിന്റെ ദ്വാരത്തെപ്പറ്റി കൃത്യമായി വിവരിക്കുന്നത് ഇവയിൽ ഏതാണ്?,3
"ഖണ്ഡിക അനുസരിച്ച്, പ്രകാശത്തിൽ നിന്ന് അധിക ഊർജ്ജം ഇല്ലാതാക്കാൻ ആറ്റങ്ങളെ അനുവദിക്കുന്ന പ്രക്രിയ എന്താണ്?",4
ഒരു ആറ്റം ഒരു ഫോട്ടോൺ പുറപ്പെടുവിക്കാൻ കാരണമാകുന്നത് എന്താണ്?,2
"ഖണ്ഡിക അനുസരിച്ച്, ഒരു ലൈറ്റ് ബൾബ് ക്രമേണ പ്രവർത്തിക്കുന്നത് നിർത്താൻ എന്ത് കാരണമാകും?",3
ഒരു ലൈറ്റ് ബൾബ് മാറ്റി സ്ഥാപിക്കുമ്പോൾ ഇവയിൽ ഏതു തൊടുന്നതാണ് അപകടകരം?,3
"നൽകിയിരിക്കുന്ന ഖണ്ഡിക അനുസരിച്ച്, ഒരു ന്യൂക്ലിയസ് വിഭജിച്ചാൽ എന്തു സംഭവിക്കും?",2
ഇനിപ്പറയുന്നവയിൽ ഏതാണ് ഭൂമിയിലേക്കുള്ള ദീർഘദൂര കോളുകളെ കൈമാറുന്നത്,2
ഒരു ദൂരദർശിനി ബഹിരാകാശത്ത് വിക്ഷേപിക്കാൻ ഇവയിൽ ഏതൊക്കെയാണ് ഉപയോഗിക്കുന്നത്?,2
സമയം കടന്നുപോകുന്നതിനെ ട്രാക്ക് ചെയ്യുന്ന ചാക്രിക സംഭവത്തെക്കുറിച്ച് ശ്രദ്ധിക്കേണ്ടത് എന്താണ്?,2
"നൽകിയിരിക്കുന്ന ഖണ്ഡിക അനുസരിച്ച്, ഒരു സംഭവത്തിന്റെ ഏത് വശത്തോടാണ് സമയത്തെ താരതമ്യം ചെയ്യാറുള്ളത്?",1
"നൽകിയിരിക്കുന്ന ഖണ്ഡിക അനുസരിച്ച്, കിരീടവകാശിക്ക് ഇവയിൽ ഏതാണ് സാധാരണമായി കണക്കാക്കുന്നത്?",4
"ഖണ്ഡികയിൽ തന്നിരിക്കുന്ന വിവരങ്ങളുടെ അടിസ്ഥാനത്തിൽ, ചാൾസ് ആദ്യമായി ചെയ്തത് എന്താണ്?",3
ട്രൈഗ്വാസന്റെ ഫ്ലീറ്റ് ഏത് രാജ്യക്കാരായിരുന്നു?,4
ചരിത്രത്തിൽ ഏത് സമയത്താണ് ജർമ്മനി എസ്തോണിയയിൽ ശക്തമായ സാംസ്കാരിക സ്വാധീനം ചെലുത്തിയത്?,3
എസ്തോണിയൻ ഭാഷയെ സ്വാധീനിച്ചത് എന്താണ്?,1
"ഖണ്ഡിക അനുസരിച്ച്, പ്രാദേശിക ഹിന്ദി സംസാരിക്കുന്നവരുടെ എണ്ണം ഏത് ഘടകത്തെ അടിസ്ഥാനമാക്കിയാണ് മാറുന്നത്?",1
ഹിന്ദി ഭാഷയെയും ഉറുദു ഭാഷയെയും പറ്റിയുള്ള ശരിയായ പ്രസ്താവന ഇവയിൽ ഏത്?,2
ഇനിപ്പറയുന്നവയിൽ ഏതാണ് ഹാൻഗ്യുൾ അക്ഷരമാലയെക്കുറിച്ചുള്ള കൃത്യമായ വസ്തുതകൾ അല്ലാത്തത്?,1
ഹുൻമിൻ ജിയോൻജ്യും എന്ന അക്ഷരമാല ഒടുവിൽ എന്തിലേക്ക് മാറ്റി?,1
"ഖണ്ഡിക അനുസരിച്ച്, സംസ്കൃത ഭാഷയുടെ സ്വാധീനമുണ്ടായിട്ടുള്ള ഭാഷകൾ ഏതൊക്കെയാണ്?",1
"ഖണ്ഡിക അനുസരിച്ച്, സംസ്കൃത ഭാഷയുടെ ഉപയോഗം കുറയുന്നത് എന്ത് കാരണത്താലാണ്?",4
"ഖണ്ഡിക അനുസരിച്ച്, താഴെ പറയുന്നവയിൽ ഏതാണ് അയോയുടെ ഗുരുത്വാകർഷണത്തെ സംബന്ധിച്ച കൃത്യമായ പ്രസ്താവന?",1
"ഖണ്ഡിക അനുസരിച്ച്, ഇനിപ്പറയുന്ന ഏത് പ്രസ്താവനയാണ് ചന്ദ്രന്റെ പുറം പാളിയെ കൃത്യമായി വിവരിക്കുന്നത്?",4
"ഖണ്ഡിക അനുസരിച്ച്, ചന്ദ്രന്റെ പുറംതോട് ഏറ്റവും കട്ടിയുള്ളത് എവിടെയാണ്?",3
"ഖണ്ഡികയെ അടിസ്ഥാനമാക്കി, ചില ആളുകൾ ഇനിപ്പറയുന്നവയിൽ ഏതാണ് വിശ്വസിക്കുന്നത്?",3
നിങ്ങൾ സൂര്യൻറെ മദ്യത്തിൽ നിന്നും നീങ്ങുന്നതനുസരിച്ച് നേർത്തതാകുന്നത് എന്താണ്?,3
"നൽകിയിരിക്കുന്ന ഖണ്ഡിക അനുസരിച്ച്, ഭൂമിയിൽ നിന്നും സൂര്യൻറെ ഏത് ഭാഗമാണ് കാണാനാവുക?",3
കോപ്പർനിക്കസ് സിദ്ധാന്തം സ്ഥിരീകരിക്കാൻ സഹായിച്ചത് ഇനിപ്പറയുന്ന നിരീക്ഷണങ്ങളിൽ ഏതാണ്?,1
1610-ൽ ഗലീലിയോ ഗലീലി നിരീക്ഷിച്ചത് ഇവയിൽ ഏതാണ്?,2
"നൽകിയിരിക്കുന്ന ഖണ്ഡിക അനുസരിച്ച്, ആമസോൺ നദി വെള്ളം ശേഖരിക്കുന്നത് എവിടെ നിന്നാണ്?",1
ആമസോൺ നദിക്ക് നൽകാത്ത അംഗീകാരം ഏതാണ്?,3
ഖണ്ഡികയിൽ പരാമർശിച്ചിരിക്കുന്ന ഏത് ജോലിയാണ് ഏറ്റവും കുറവ് വെനസ്വേലക്കാർ ജോലി ചെയ്യുന്നത്?,3
"ഖണ്ഡിക അനുസരിച്ച്, ഇനിപ്പറയുന്നവയിൽ ഏതാണ് ഏറ്റവും കൂടുതൽ വെനസ്വേലക്കാർ ജോലി ചെയ്യുന്നത്?",1
"ഖണ്ഡിക അനുസരിച്ച്, ഫ്യൂഷൻ നക്ഷത്രങ്ങളെ എന്ത് ചെയ്യാൻ അനുവദിക്കുന്നു?",3
ഇനിപ്പറയുന്നവയിൽ ഏതാണ് ഉപയോഗപ്രദമായ ഫ്യൂഷൻ റിയാക്ടർ സൃഷ്ടിക്കുക?,1
ജലത്തിന്റെ രാസഘടന എന്താണ്?,4
"ജലത്തിന്റെ രൂപം മാറുമ്പോൾ, എന്താണ് അതേപടി നിലനിൽക്കുക?",1
"ഖണ്ഡിക അനുസരിച്ച്, ചില നിയമങ്ങൾ അടിച്ചേൽപ്പിക്കാൻ ശ്രമിക്കുമ്പോൾ ഇനിപ്പറയുന്നവയിൽ ഏതാണ് പതിമൂന്ന് സംസ്ഥാനങ്ങൾക്ക് ഒരു പ്രശ്നമല്ലാത്തത്?",1
"ഖണ്ഡിക അനുസരിച്ച്, വിപ്ലവ യുദ്ധകാലത്തെ കേന്ദ്ര സർക്കാരിന്റെ അവസ്ഥയെ കൃത്യമായി പ്രതിഫലിപ്പിക്കുന്ന പ്രസ്താവന ഏതാണ്?",1
സ്വാതന്ത്ര്യ പ്രഖ്യാപനത്തിന്റെ പിൻഭാഗത്ത് വാക്കുകൾ എങ്ങനെയാണ് എഴുതിയിരിക്കുന്നത്?,3
താഴെപ്പറയുന്നവയിൽ സിംഗപ്പൂർ ഏതിന്റെ പേരിലാണ് അറിയപ്പെടുന്നത്?,1
എന്താണ് വാണ്ട മിസ് ജ്വാക്വിമ്?,2
"നൽകിയിരിക്കുന്ന ഖണ്ഡിക അനുസരിച്ച്, ഗിസ പിരമിഡുകളുടെ ഏത് ഗുണമാണ് പുതിയ കിംഗ്ഡം ഈജിപ്തുകാരെ അത്ഭുതപ്പെടാൻ ഇടയാക്കാത്തത്?",2
"നൽകിയിരിക്കുന്ന ഖണ്ഡിക അനുസരിച്ച്, സസ്യഭോജികൾ മഴയെ തേടി ഇവയിൽ എവിടേക്കാണ് സഞ്ചരിക്കാറുള്ളത്?",3
"ഈ ഖണ്ഡിക അനുസരിച്ച്, ഏതാണ്ട് ഏപ്രിൽ മാസത്തോടെ എവിടെ നിന്നാണ് സസ്യഭോജികൾ പുറപ്പെടുന്നത്?",2
ഓപ്പറേഷൻ സീലിയൻ ഏത് രാജ്യത്തെ അധിനിവേശമായിരുന്നു?,2
ബ്രിട്ടനെതിരെയുള്ള ആക്രമണത്തെ ജർമ്മനി എന്താണ് വിളിച്ചത്?,2
ആഫ്രിക്കൻ രാജ്യങ്ങൾ പിടിച്ചെടുക്കാനുള്ള ഇറ്റലിയുടെ പദ്ധതിയിൽ ആവശ്യമായ നടപടിയായി എന്താണ് പരാമർശിക്കപ്പെടാത്തത്?,2
"നൽകിയിരിക്കുന്ന ഖണ്ഡിക അനുസരിച്ച്, ഇറ്റലിയുടെ പ്രാഥമിക യുദ്ധ ലക്ഷ്യമായി കണക്കാക്കിയത് എന്തായിരുന്നു?",1
ആരാണ് ആക്രമണകാരികളുമായി സൗഹൃദബന്ധം സ്ഥാപിച്ചത്?,2
ഓപ്പറേഷൻ ഡ്രാഗൂണിൽ പങ്കെടുത്ത സഖ്യസൈന്യം ഏതായിരുന്നു?,1
ഏത് സാങ്കേതിക വിദ്യയുടെ വികാസമാണ് അന്തർവാഹിനികൾ വെള്ളത്തിനടിയിൽ സഞ്ചരിക്കാൻ കാരണമായത്?,4
"അവയുടെ ആദ്യ ഉപയോഗ സമയത്ത്, ഏത് ഭാഗത്താണ് അന്തർവാഹിനികൾക്ക് വളരെ പരിമിതി ഉണ്ടായിരുന്നത്?",3
"ഖണ്ഡിക അനുസരിച്ച്, ആരാണ് കരാർ ലംഘിച്ചത്? ",4
ഇനിപ്പറയുന്നവയിൽ ഏതാണ് റെഡ് ആർമി നടപ്പിലാക്കാത്തത്?,3
ഇറ്റലിയുടെ ടെൻത് ആർമിയുടെ എഞ്ചിനീയർ ഇൻ ചീഫിന് എന്ത് സംഭവിച്ചു?,3
ഇറ്റാലോ ബാൽബോ കൊല്ലപ്പെട്ടത് എവിടെവച്ച്?,4
"ഖണ്ഡിക അനുസരിച്ച്, ടിബറ്റൻ മെഡിറ്റേഷന്റെ പ്രധാന ഭാഗമായത് ഇനിപ്പറയുന്ന തന്ത്രങ്ങളിൽ ഏതാണ്?",3
"""ഖണ്ഡിക അനുസരിച്ച്, ടിബറ്റൻ മെഡിറ്റേഷന്റെ """"കേന്ദ്രബിന്ദുവിൽ"""" ചക്രങ്ങൾ എങ്ങനെയാണ് സജീവമാകുന്നത്?""",2
പരിപാടിയിൽ രണ്ടാമത്തെ ഭക്തിഗാനം ആരാണ് അവതരിപ്പിച്ചത്?,4
"ഖണ്ഡിക അനുസരിച്ച്, അന്നദാന സമയത്ത് ഒരു ഭക്തിഗാനം അവതരിപ്പിച്ചത് ആരാണ്?",2
വൈകുന്നേരത്തെ ഏറ്റവും അവസാനത്തതിന് മുമ്പുള്ള പ്രകടനം എന്തായിരുന്നു?,1
അലസാൻഡ്രോ സഫീന ഏത് ദേശക്കാരിയാണ്?,4
"ഈ ഖണ്ഡിക അടിസ്ഥാനമാക്കി, ഇവയിൽ ഏത് പ്രസ്താവനയാണ് ശരിയല്ലാത്തത്?",1
"ഖണ്ഡിക അനുസരിച്ച്, അസുഖകരമായ താപ നിലയെക്കുറിച്ച് ആരാണ് അഭിപ്രായം പറഞ്ഞത്?",2
സുനാമിയെ തുടർന്ന് പവർ നഷ്ടമായത് എവിടെയാണ്?,1
"ഖണ്ഡിക അനുസരിച്ച്, പവർ നഷ്ടമായത് ടോംഗയെ എങ്ങനെ ബാധിച്ചു?",4
ജോണി റീഡിന്റെ ഡ്രൈവിംഗ് വേഗത അളക്കാൻ പോലീസിന് അവരുടെ റഡാർ തോക്കുകൾ ഉപയോഗിക്കാൻ കഴിഞ്ഞത് എപ്പോഴാണ്?,3
"ഖണ്ഡിക അനുസരിച്ച്, ജോണി റീഡിന്റെ വേഗത അളക്കാൻ ന്യൂസിലാൻഡ് പോലീസിന് ബുദ്ധിമുട്ട് തോന്നിയത് എന്തുകൊണ്ട്?",2
ബ്യൂട്ടെയുമായി ബന്ധപ്പെട്ട് ഭൂകമ്പം എവിടെയാണ് കേന്ദ്രീകരിച്ചത്?,2
അബൂ ഗരീബ് കലാപത്തിൽ എന്താണ് സംഭവിച്ചത്?,1
എന്തുകൊണ്ടാണ് ഇറാഖി ജയിൽ കുപ്രസിദ്ധി നേടിയത്? ,1
മാവൂസ് വാർ മെമ്മോറിയൽ സ്റ്റേഡിയത്തിൽ ഏത് തരത്തിലുള്ള പരിപാടിയാണ് നടക്കേണ്ടിയിരുന്നത്?,3
ഇവന്റ് റദ്ദാക്കിയതിനെക്കുറിച്ച് ഒടുവിൽ ആരാണ് വിശദീകരണം നൽകിയത്?,2
ബിഷ്കെക്കിലെ നിരവധി നിവാസികൾ കൊള്ളയടിച്ചതിന് ഉത്തരവാദികളാണെന്ന് കരുതിയത് ആരെയാണ്?,1
കൊള്ളയടിച്ചതിന് തെക്ക് നിന്നുള്ള പ്രതിഷേധക്കാരെ ആരാണ് കുറ്റപ്പെടുത്തിയത്?,1
വർദ്ധിച്ച വിൽപ്പന റിംഗ് അനുഭവിച്ചത് എപ്പോഴാണ്?,1
എപ്പോഴാണ് ജാമി സിമിനോഫ് റിംഗ് ആരംഭിക്കാൻ തീരുമാനിച്ചത്?,1
ഓരോ വായിക്കുന്ന റെയിൻബോ എപ്പിസോഡും കുട്ടികൾക്ക് എന്തിനുവേണ്ടിയുള്ള ശുപാർശകൾ വാഗ്ദാനം ചെയ്യുന്നു?,4
വായിക്കുന്ന റെയിൻബോ സീരീസ് റദ്ദാക്കുന്നതിന് കാരണമായത് ഇവയിൽ ഏതാണ്?,1
മരത്തെ സംബന്ധിച്ച് ആംസ്റ്റർഡാമിനും മ്യൂസിയത്തിനും വേണ്ടി ഉദ്യോഗസ്ഥർ ഉന്നയിച്ച വാദമല്ലാത്തത് താഴെ പറയുന്നവയിൽ ഏതാണ്?,1
"RSPCA-യുടെ ഒരു ചീഫ് ഇൻസ്പെക്ടർ പറയുന്നതനുസരിച്ച്, ഇനിപ്പറയുന്നവയിൽ ഏതിന്റെ പരിശോധനകൾ ആണ് സ്റ്റാൻഡേർഡ് ആയിരിക്കേണ്ടത്?",1
"ഖണ്ഡിക അനുസരിച്ച്, ഓസ്ട്രേലിയയിലെ അബോട്ടയർ തൊഴിലാളികൾക്ക് മൃഗങ്ങളെ സംരക്ഷിക്കുന്നതിന്റെ പ്രാധാന്യം ഉറപ്പുവരുത്താൻ എന്താണ് സഹായിക്കുക?",1
"ഖണ്ഡിക അനുസരിച്ച്, അറസ്റ്റിലായ വ്യക്തിയുടെ ജോലി എന്താണ്?",1
"ഖണ്ഡിക അനുസരിച്ച്, മറ്റൊരു അറസ്റ്റിനെക്കുറിച്ചുള്ള വാർത്തകൾ പ്രചരിച്ചു കൊണ്ടിരിക്കുമ്പോൾ, എത്ര ഇരകളുടെ മരണാനന്തര ചടങ്ങുകളായിരുന്നു നടന്നുകൊണ്ടിരുന്നത്?",2
"പ്രതിഷേധങ്ങൾക്ക് മറുപടിയായി, ഒപ്പിട്ട ACTA കരാറുമായി ഏത് രാജ്യമാണ് മുന്നോട്ട് പോകാതിരുന്നത്?",2
"ഖണ്ഡിക അനുസരിച്ച്, ACTA-യിൽ ചേരുന്ന കാര്യം മാറ്റിവയ്ക്കാൻ തീരുമാനിച്ചത് ഇനിപ്പറയുന്നവയിൽ ഏതൊക്കെ രാജ്യങ്ങളാണ് ?",4
iPod അമിതമായി ചൂടാകുന്ന സംഭവങ്ങളുടെ ഫലമായി എത്ര പേർക്ക് പരിക്കേറ്റു?,1
അമിതമായി ചൂടാകുന്ന സംഭവങ്ങൾ അത്ര ഗുരുതരമല്ലെന്ന് ആരാണ് പറഞ്ഞത്?,4
"അദ്ദേഹത്തിൻറെ പ്രഭാഷണത്തിനിടയിൽ, ആപ്പിൾ അടിമുടി മാറ്റാൻ പോകുന്നതായി സ്റ്റീവ് ജോബ്സ് പറഞ്ഞത് എന്താണ്?",2
സ്റ്റീവ് ജോബ്സിന്റെ രണ്ട് മണിക്കൂർ പ്രസംഗത്തിന്റെ ഉദ്ദേശ്യം എന്തായിരുന്നു?,3
അർജൻറ്റിനിയൻ തീയറ്ററിൽ വെച്ച് ക്രിസ്റ്റീന ഫെർണാണ്ടസ് ഡി കിർച്നർ വിളംബരം ചെയ്തതെന്താണ് ?,1
ക്രിസ്റ്റീന ഫെർണാണ്ടസ് ഡി കിർച്നർ എവിടേക്ക് മത്സരിക്കാൻ ഉദ്ദേശിക്കുന്നു എന്നാണ് പറഞ്ഞത്?,3
ബിഗ് ബ്രദറിനോടനുബന്ധിച്ച് എസിഎംഎ-യുടെ കണ്ടെത്തലുകൾ എന്തെല്ലാമായിരുന്നു?,1
ഇൻറർനെറ്റ് ഉള്ളടക്കമായി കണക്കാക്കാൻ വേണ്ടി മീഡിയ ഏത് പാരാമീറ്ററുകൾക്ക് കീഴിലായിരിക്കണം?,2
ഓസ്ട്രേലിയയിലെ ലിബറൽ പാർട്ടിയുടെ നേതാവ് എന്നറിയപ്പെടുന്നതാരാണ്?,2
ഓസ്ട്രേലിയയ്ക്ക് ആദ്യമേ ഒരു ആണവോർജ്ജ വ്യവസായം ഇല്ലാത്തതെന്തുകൊണ്ട്?,4
ഒരു ഗൈഡിന്റെ സഹായത്തോടെ മത്സരിച്ച സ്കീയർ ഏതാണ്?,3
സ്ത്രീകളുടെ സ്റ്റാൻഡിംഗ് ക്ലാസിലെ സൂപ്പർ-ജിയിൽ പത്താം സ്ഥാനം നേടിയ രാജ്യം?,1
"ഖണ്ഡിക അനുസരിച്ച്, ബ്ലെയ്ക്കിനെക്കുറിച്ച് ശരിയല്ലാത്ത പ്രസ്താവന ഏത്?",2
"ഖണ്ഡിക അനുസരിച്ച്, ഇനിപ്പറയുന്നവയിൽ ബ്ലെയ്ക്കിന് സംഭവിക്കാത്തത് ഏതാണ്?",1
യുഎൻ-ന്റെ ആഗോളതാപന ഫണ്ട് ഇവയിൽ എന്തിനു വേണ്ടിയാണ് ഉപയോഗിക്കാത്തത്?,2
"ഖണ്ഡിക അനുസരിച്ച്, യുഎൻ സംരക്ഷിക്കാൻ ഉദ്ദേശിക്കുന്നത് എന്താണ്?",3
ഇനിപ്പറയുന്നവയിൽ ഏതാണ് ആൽബർട്ട് മുചംഗ ഇപ്പോഴും അംഗീകരിക്കപ്പെടേണ്ട കാര്യമായി പറയാത്തത്?,1
"ഖണ്ഡിക അനുസരിച്ച്, എന്തുകൊണ്ട് ജൂലൈയിൽ വ്യാപാരം ആരംഭിക്കാം?",1
"ഖണ്ഡിക അനുസരിച്ച്, അറ്റ്ലാന്റ ജേണൽ-കോൺസ്റ്റിറ്റ്യൂഷൻ വിദ്യാഭ്യാസ ഉദ്യോഗസ്ഥരെ കുറ്റപ്പെടുത്തിയത് എന്തിനാണ്?",3
"ഖണ്ഡികയിൽ തന്നിരിക്കുന്ന വിവരങ്ങളുടെ അടിസ്ഥാനത്തിൽ, അറ്റ്ലാന്റ ജേണൽ-കോൺസ്റ്റിറ്റ്യൂഷൻ റിപ്പോർട്ടിൽ പരാമർശിച്ചിട്ടില്ലാത്തത് എന്തായിരുന്നു?",4
"ഖണ്ഡിക അനുസരിച്ച്, ബോംബാക്രമണത്തിന് ശേഷം എന്തൊക്കെ വിവരങ്ങളാണ് അറിഞ്ഞത്?",4
"2017-ൽ മാഞ്ചസ്റ്റർ സിറ്റിയിൽ ചേർന്നതിനുശേഷം, ജീസസ് എത്ര മത്സരങ്ങളിൽ കളിച്ചു?",4
എത് ക്ലബ്ബിൽ ചേരുന്നതിനാണ് £27 മില്യൺ പൗണ്ട് ജീസസ് സ്വീകരിച്ചത്?,2
ഹോസ്റ്റൽ ഗസ്റ്റുകളെ കുറിച്ചുള്ള ഏത് പ്രസ്താവനയാണ് ശരിയല്ലാത്തത് ?,4
"ഖണ്ഡിക അനുസരിച്ച്, ഇനിപ്പറയുന്ന പ്രസ്താവനകളിൽ ശരിയായത് ഏതാണ്?",3
"ഖണ്ഡികയുടെ അടിസ്ഥാനത്തിൽ, കൂട്ടിയിടിയെക്കുറിച്ചുള്ള എന്ത് വിവരങ്ങളാണ് ഉറപ്പില്ലാത്തത്?",1
"ഖണ്ഡിക അനുസരിച്ച്, കൂട്ടിയിടി സംബന്ധിച്ച് ഇനിയും കണ്ടെത്താനുള്ളത് എന്താണ്?",4
"ഖണ്ഡിക അനുസരിച്ച്, അമേരിക്കൻ സമ്പന്നരുടെ ലിസ്റ്റിൽ ഒരുകാലത്ത് ബാറ്റൺ ഏത് സ്ഥാനത്തായിരുന്നു?",3
ഇനിപ്പറയുന്നവയിൽ ബാറ്റൺ സംഭാവന നൽകിയത് ഏതിലേക്കാണ്?,2
ഗവർണർ അർനോൾഡ് ഷ്വാർസെനെഗർ ഒപ്പിട്ട ബില്ലിന്റെ ഭാഗമല്ലാത്തത് എന്താണ്?,3
"ഖണ്ഡിക അനുസരിച്ച്, പറഞ്ഞുകൊണ്ടിരുന്ന കാര്യങ്ങൾ ആരാണ് മിസ്സ് ആക്കിയത്?",3
"ഖണ്ഡിക അനുസരിച്ച്, മില്ലറുടെ അനുഭവത്തിൽ ഹിയറിംഗിൽ ഇനിപ്പറയുന്നവയിൽ ശരിയായത് ഏതാണ്?",2
ക്ലീൻ എയർ ആക്ട്' പരിഷ്കരിക്കണമെന്ന് നിർദേശിച്ചത് ആരാണ്?,3
ക്ലീൻ എയർ ആക്ട് മുമ്പ് ജനശ്രദ്ധ ആകർഷിക്കാനുള്ള പരിപാടിയായി ഉപയോഗിച്ചിരുന്നുവെന്ന് നിഷേധിച്ചത് ആരാണ്?,invalid
പൂച്ചയുടെ മൂത്രത്തിൽ ക്യൂനറിക് ആസിഡും മെലാമിനും പരസ്പരം പ്രതിപ്രവർത്തിച്ചപ്പോൾ എന്താണ് ഉണ്ടായത്?,3
നിരീക്ഷിക്കാൻ വേണ്ടി ഗവേഷകർ ഇൻഫ്രാറെഡ് സ്പെക്ട്രോസ്കോപ്പി ഉപയോഗിച്ചത് എന്താണ്?,2
"""ലൂണയെ """"അതീവപ്രാധാന്യമുള്ള രാജ്ഞി"""" എന്ന് വിശേഷിപ്പിച്ചത് ആരാണ്?""",4
"""ആരാണ് ലൂണയെ """"വിചിത്രമായത്"""" എന്ന് വിശേഷിപ്പിച്ചത്?""",2
അപകടത്തിൽ പെട്ട ഡ്രൈവർക്ക് സംഭവിച്ചിട്ടില്ലാത്ത് എന്ത്?,3
റഗ്ബി ടൂർണമെന്റിൽ ദക്ഷിണാഫ്രിക്കയുടെ ഗെയിംപ്ലേയിൽ മാറ്റിനിർത്തപ്പെടാതിരുന്നത് എന്താണ്?,1
"ഖണ്ഡിക അനുസരിച്ച്, ദക്ഷിണാഫ്രിക്കയുടെ കളി പുരോഗമിക്കാൻ തുടങ്ങിയത് എന്നാണ്?",4
"ഖണ്ഡിക അനുസരിച്ച്, ഇനിപ്പറയുന്നവയിൽ ചൈനയുടെ സാമ്പത്തികതയെ കൃത്യമായി പ്രതിഫലിക്കുന്ന പ്രസ്താവന ഏതാണ്?",1
"ഖണ്ഡിക അനുസരിച്ച്, എന്നാണ് ചൈനയുടെ ജിഡിപി അമേരിക്കയെ മുൻകടക്കുന്നത്?",2
വികസ്വര രാജ്യങ്ങൾ എന്തു ചെയ്യുന്നതായിട്ടാണ് ഹ്യൂ നിർദ്ദേശിച്ചത്?,1
ഹ്യൂ പരാമർശിക്കാതിരുന്ന കാര്യം എന്താണ്?,4
സാഹചര്യം നല്ലതായിരുന്നില്ല എന്ന് വീർമാൻ പറഞ്ഞത് ഇവയിൽ ഏതിനാണ് ?,2
"പ്രോസിക്യൂഷൻ അനുസരിച്ച്, ആരാണ് ഹൂനെയുടെ കാബിനറ്റിന്റെ സ്ഥാനം ഏറ്റെടുക്കുക?",1
പ്രോസിക്യൂഷന്റെ പശ്ചാത്തലത്തിൽ ബിസിനസ് മന്ത്രിയുടെ സ്ഥാനം ആര് ഏറ്റെടുക്കും?,1
ക്യാമിൽ സെയിന്റ്-സെയ്ൻസിന്റെ ഓപെറയുടെ സമയത്ത് അഭിനേതാക്കൾ പ്രേക്ഷകരെ പ്രോത്സാഹിപ്പിക്കുന്നത് എന്ത് ചെയ്യാനാണ്?,1
ഓപെറയുടെ സമയത്ത് പ്രധാനമായും ആരാണ് ജോയിന്റുകൾ വലിക്കുന്നത്?,3
"""ലിയോനോവ് അവതരിപ്പിച്ച """"സ്പേസ് വാക്ക്"""" എന്നതിന്റെ മറ്റൊരു നാമം എന്താണ്?""",3
ഏത് ദൗത്യത്തിന്റെ സോവിയറ്റ് ഭാഗമാണ് ലിയോനോവ് നയിച്ചത്?,2
അപകടത്തിൽ പരിക്കേറ്റത് ആർക്കായിരുന്നു?,1
അപകടത്തിൽ ഉൾപ്പെട്ടിരുന്ന ആളുകൾക്ക് എന്ത് സംഭവിച്ചു?,2
പ്രോഗ്രാമിൽ പ്രവർത്തിക്കുന്ന ശാസ്ത്രജ്ഞർ ഇനിപ്പറയുന്നവയിൽ ഏതിന്റെ ഫലങ്ങൾ നിരീക്ഷിക്കാനാണ് ഉദ്ദേശിക്കുന്നത്?,2
ഇനിപ്പറയുന്നവയിൽ ഏതിന്റെ ദ്രവ്യമാണ് ശാസ്ത്രജ്ഞർ നിരീക്ഷിച്ചുകൊണ്ടിരുന്നത്?,4
"ഖണ്ഡിക അനുസരിച്ച്, യാഥാസ്ഥിതിക വാദികൾ വിമർശിക്കാത്തത് എന്താണ്?",3
കത്രീന ചുഴലിക്കാറ്റിന്റെ ദുരിതാശ്വാസ പ്രവർത്തനങ്ങൾക്കുള്ള പുനർനിർമ്മാണ കരാറുകളെ ആരാണ് വിമർശിക്കുന്നത്?,2
"ഖണ്ഡിക അനുസരിച്ച്, സ്റ്റാർഡസ്റ്റ് ബഹിരാകാശ പേടകത്തിൽ നിന്നുള്ള ലൈറ്റുകൾ എവിടെയാണ് ആദ്യം ദൃശ്യമാകുക?",2
"ഖണ്ഡിക അനുസരിച്ച്, ഇവയിൽ ബഹിരാകാശ പേടകം റെക്കോർഡ് സൃഷ്ടിക്കുക ഏതിനാണ്?",3
ഡോ. മലാർ ബാലസുബ്രഹ്മണ്യൻ എന്ന വ്യക്തി സരോജ ബാലസുബ്രഹ്മണ്യനുമായി എങ്ങനെ ബന്ധപ്പെട്ടിരിക്കുന്നു?,2
സാറാ ബാലസുബ്രഹ്മണ്യന്റെ മൃതദേഹം കണ്ടെത്തിയത് എവിടെയായിരുന്നു?,3
ഇബേ ഏറ്റെടുത്തത് എന്തായിരുന്നു?,1
ഏറ്റെടുക്കലിലൂടെ ഇബേ നേടാൻ ശ്രമിക്കുന്നത് എന്താണ്?,1
"ഖണ്ഡിക അനുസരിച്ച്, യുദ്ധാനന്തരം യുദ്ധഭൂമിയിൽ തുടരുന്ന അന്തേവാസികളുമായി ഇടപഴകാത്തത് ആരാണ്?",4
ഒടുവിൽ തടവുകാർ കലാപത്തിൽ നിന്ന് പിന്മാറാൻ കാരണമായത് ഇവയിൽ ഏതുകൊണ്ടാണ്?,2
"അയത്തുള്ള അലി ഖമേനിയുടെ അഭിപ്രായത്തിൽ, ഇറാൻ രാജ്യം എന്തിൽ നിന്ന് സ്വയം മോചനം നേടണം എന്നാണ് പറയുന്നത്?",4
