question,gemini_answer
Маркази заминларза нисбат ба Бютт дар куҷо ҷойгир буд?,2
Ҳангоми ошӯб дар Абу Ғурайб чӣ рӯй дод?,4
Чаро Зиндони Ироқ ғамангез маъмул гашт? ,4
Дар варзишгоҳи Maui's War Memorial чӣ гуна чорабинӣ баргузор мешуд?,3
Дар ниҳоят дар бораи лағви ин намоиш кӣ тавзеҳ дод?,2
Чанде аз сокинони Бишкек киро масъули ғоратгарӣ медонистанд?,3
Кӣ эътирозгарони ҷанубиро дар ғоратгарӣ айбдор кард?,1
Кай таҷрибаи Ring фурӯшро афзоиш дод?,1
"Ҷейми Симиноф кай тасмим гирифт, ки Ring -ро оғоз кунад?",1
Ҳар як эпизоди Reading Rainbow ба кӯдакон тавсияҳоро барои чӣ пешниҳод мекард?,4
Чӣ метавонад ба бекор кардани силсилаи Reading Rainbow мусоидат кунад?,1
Кадоме аз инҳо далели масъулини Амстердам ва осорхона дар бораи дарахт набуд?,2
"Ба гуфтаи сарнозири RSPCA, санҷишҳо бояд барои кадоме аз инҳо стандартӣ бошанд?",4
"Мувофиқи порчаи матн , чӣ метавонад барои мустаҳкам кардани аҳамияти некӯаҳволии ҳайвонот барои коргарони қассобхонаи Австралия кӯмак кунад?",1
"Мувофиқи порчаи матн, шуғли касе, ки дастгир шуда буд, чи буд?",1
"Тибқи порча, дар ҳоле, ки хабари боздошти дигар паҳн мешуд, маросими дафни чанд қурбонӣ баргузор мешуд?",2
"Дар вокуниш ба эътирозҳо, кадом кишвар бо имзои АСТА пеш нарафт?",2
"Тибқи порчаи матн, кадоме аз кишварҳои зерин тасмим гирифтаанд, ки раванди пайвастан ба АСТА-ро ба таъхир андозад?",4
Аз ҳодисаҳои аз ҳад зиёд гармшавии iPod чанд нафар зарар дидаанд?,1
"Ки гуфт, ки ҳодисаҳои аз ҳад зиёд гармшавии iPod на он кадар ҷиддӣ аст?",4
"Ҳангоми суханронии худ Стив Ҷобс чӣ гуфт, ки Apple мехоҳад аз нав ихтироъ кунад?",2
Мақсади суханронии ду-соатаи Стив Ҷобс дар чи буд?,3
Кристина Фернандес де Киршнер дар Театри Аргентина чиро эълон кард?,1
Кристина Фернандес де Киршнер нияти номзадии худро дар куҷо эълон кард?,2
Бозёфтҳои ACMA дар бораи Бародари Бузург чӣ гуна буданд?,1
"ВАО бояд ба кадом параметрҳо мувофиқат кунанд, то мундариҷаи онлайнӣ ҳисобида шаванд?",2
Роҳбари ҳизби либералии Австралия кист?,2
Чаро Австралия то ҳол саноати энергетикаи ҳастаӣ надорад?,4
Кадом лижарон бо ёрии роҳбалад рақобат кард?,3
Кадом кишвар дар Супер-Г барои синфи истодаи занон чойи даҳумро гирифт?,1
"Мувофиқи порчаи матн, кадом изҳорот дар бораи Блейк дуруст нест?",2
"Дар асоси порчаи матн, кадоме аз инҳо ба Блейк рӯх надодааст?",3
Фонди гармшавии глобалии СММ барои чӣ истифода карда нахоҳад шуд?,2
"Мувофиқи порча, СММ умеди наҷот додани чиро дорад?",3
"Кадоме аз инҳо аз ҷониби Алберт Мучанга ҳамчун чизе ки ҳанӯз ҳам бояд мувофиқа карда шавад, зикр нашудааст?",2
"Тибқи порчаи матн, чаро савдо метавонад дар моҳи Июл оғоз шавад?",2
"Тибқи порчаи матн, The Atlanta Journal-Constitution мансабдорони маорифро дар чӣ гунаҳкор кардааст?",3
"Дар асоси маълумоти дар порчаи матн овардашуда, дар гузориши Atlanta Journal-Constitution чӣ зикр нашудааст?",2
"Тибқи порчаи матн, пас аз таркиш чӣ гуна маълумот маълум аст?",4
"Аз замони ҳамроҳ шудан ба Манчестер Сити дар соли 2017, Хесус дар чанд бозӣ кардааст?",4
Хесус барои дохил шудан ба кадом тим £27 миллион гирифтааст?,2
Кадом изҳорот дар бораи меҳмонони хобгоҳ дуруст нест?,4
Тибқи порчаи матн кадоме аз гуфтаҳои зерин дуруст аст?,3
Дар асоси порчаи матн кадом маълумот дар бораи бархӯрд номуайян нест?,2
"Тибқи порчаи матн, дар бораи бархӯрд чӣ бояд ҳанӯз муайян карда шавад?",4
"Тибқи порчаи матн, Баттен замоне дар рӯйхати сарватмандтарин амрикоиҳо кадом ҷойро ишғол мекард?",3
Баттен ба кадоме аз инҳо хайрия кардааст?,2
"Кадом лоиҳаи қонуне, ки аз ҷониби губернатор Арнолд Шварснеггер имзо шудааст, нест?",3
"Мувофиқи порчаи матн, кӣ чизҳоеро, ки гуфта мешуд, аз даст додааст?",3
"Мувофиқи порчаи матн, кадоме аз инҳо ба таҷрибаи Миллер дар мурофиа дуруст аст?",2
"Кӣ пешниҳод кард, ки ба “Қонуни ҳавои тоза” ислоҳот ворид карда шавад?",3
"Кӣ рад кард, ки «Қонуни Ҳавои тоза» ҳамчун як намоиши пешазинтихоботӣ истифода шавад?",2
Пайвастагиҳои кислотаи сианурӣ ва меламин ҳангоми реаксия бо ҳам дар пешоби гурба чӣ ба вуҷуд оварданд?,3
Барои чи тадқиқотчиён спектроскопияи инфрасурхро истифода бурданд?,2
"""Кӣ Лунаро """"Маликаи Экстрим"""" номид?""",4
"""Кӣ Лунаро """"сернозунуз"""" номид?""",2
"Ба ронандае, ки ба садама дучор шудааст, чӣ рух надод?",3
Бозии Африқои Ҷанубӣ дар мусобиқаи регби бо чӣ фарқият намекард?,3
"Мувофиқи порчаи матн, бозии Африқои Ҷанубӣ кай беҳтар шудан гирифт?",4
"Тибқи порчаи матн, кадоме аз гуфтаҳои зерин иқтисоди Хитойро дақиқ инъикос намекунад?",1
"Тибқи порчаи матн, ММД-и Хитой кай метавонад аз Иёлоти Муттаҳида пештар шавад?",2
"Ҳу пешниҳод кард, ки кишварҳои рӯ ба тараққӣ чӣ кор кунанд?",4
Чиро Ҳу зикр накардааст?,4
"Барои кадоме аз инҳо Веерман гуфт, ки вазъият хуб нест?",2
"Аз сабаби айбдоркунӣ, кӣ вазифаи Идораи Ҳюнро ишғол мекунад?",1
Дар пайи айбдоркунӣ нақши вазири тиҷоратро кӣ бар дӯш мегирад?,1
Баромадкунандагон дар вақти операи Камилла Сен-Санс тамошобинонро ба чӣ ташвиқ мекунанд?,1
Кӣ дар давоми опера банд мекашид?,1
"Номи дигари “баромад ба кайҳон”, ки Леонов иҷро кард чӣ аст?",3
Леонов қисмати шӯравии кадом миссияро иҷро мекард?,2
Кӣ дар садама маҷрӯҳ шуд?,1
Ба одамони ба садама алоқаманд буда чӣ шуд?,2
"Олимоне, ки дар барнома кор мекарданд, умеди дидани таъсири кадоме аз ин сабабҳо доштанд?",2
Олимон моддаи кадоме аз инҳоро мушоҳида мекарданд?,4
"Мувофиқи порчаи матн, чӣ аз тарафи консерваторҳо набояд танқид карда шавад?",4
Кӣ шартномаҳои барқарорсозӣ баҳри кӯшишҳои кӯмакии тӯфони “Катрина”-ро танқид мекунад?,2
"Мувофиқи порчаи матн, дар куҷо чароғҳо аз киштии кайҳонии Stardust аввал дида мешаванд?",2
"Мувофиқи порчаи матн, киштии кайҳонӣ дар кадоме аз инҳо рекорд мегузорад?",3
Доктор Малар Баласубраманиан бо Сароҷа Баласубраманиан чӣ гуна робита дошт?,2
Ҷасади Сара Баласубраманиан дар куҷо ёфта шуда буд?,3
Чӣ аз тарафи eBay харида шуда буд?,3
Бо ин харидорӣ eBay ба чӣ ноил шудан мехоҳад?,1
"Мувофиқи порчаи матн, кӣ бо маҳбусони пас аз ҷанг дар ҳавлӣ монда муошират накард?",4
Кадоме аз инҳо дар охир бозгашт маҳбусон аз ошӯб сабаб шуд?,2
Ба фикри Оятуллоҳ Алии Ҳоманаӣ Эрон худро аз чӣ бояд озод намуд?,4
"Мувофиқи порчаи матн, таъсири таҳримҳоро ба иқтисодиёти Эрон кӣ эътироф кард?",1
Кадоме аз инҳо қисми раванди овоздиҳии Фаронса намебошад?,4
Овоздиҳандагон дар куҷо номзади интихобкардаи худро нишон медиҳанд?,2
Алленро чӣ ба ҷустуҷӯи ҳаштсолаи Мусаши водор кард?,4
"Мувофиқи порчаи матн, Аллен миқдори назарраси сарвати худро барои чӣ сарф кард?",2
"Мувофиқи порчаи матн, кадоме аз инҳо эҳтимолан ба шароитҳои хатарнок дар корхона ва атрофи он оварда расонд?",1
Кадоме аз инҳо яке аз маслиҳатҳои бехатарии пас аз садама дар корхона ба сокинони маҳаллӣ пешниҳодшуда намебошад?,3
"Ба гуфтаи Доктор Молл, чӣ оиди туберкулёзи бо дору бениҳоят тобоварро (XDR-TB) аз ҳама ташвишдиҳанда мебошад?",4
Мутахассисони соҳаи тиб будани чанд беморони бо намуди нав сироятёфта тасдиқ карда шуд?,2
Системаи NextGen кадом намуди технологияро истифода мебарад?,1
NextGen ба диспетчерони ҳавоӣ чӣ гуна манфиати бевосита мерасонад?,2
"Мувофиқи порчаи матн, таърихнигорон ФБР-ро барои диққат ба чӣ танқид накарданд?",3
Ташаббуси мубориза бо порнография ФБР-ро ба чи кор маҷбур месозад?,4
"Ба мошини оташхомӯшкунӣ, ки ба садамаи JAS 39C Gripen амалиётҳои ҷавобӣ нишон дод, чӣ рух дод? ",2
Пас аз садамаи JAS 39C Gripen фурудгоҳ барои чӣ баста буд?,1
Бжезински ар давраи инқилоби Эрон ба кӣ тавсия пешниҳод кард?,3
Вазифаи Мушовири амнияти миллиро то 1977 кӣ дар даст дошт?,2
"""Кадоме аз инҳо карераи Бобекро дар """"Партизан Белград” нодуруст инъикос мекунад?""",1
"""Кадом изҳорот дар бораи таърихи Бобек бо """"Партизан Белград” дуруст аст?""",1
"Мувофиқи порчаи матн, кадом хусусият “Hesperonychus”-ро аз велосираптора фарқ мекунад?",2
Маънои “Hesperonychus” аз кадом хусусияти ҷисмонии намуд гирифта шудааст?,1
Кадоме аз ин гуфтаҳо дар бораи тирандозӣ дуруст аст?,4
"Кадоме аз гуфтаҳо дар бораи ҳодисае, ки дар он тирпарронӣ рух додааст, дуруст аст?",1
"Мувофиқи порчаи матн, нигаронии ҳақиқии масъулин дар бораи Луно чӣ буд?",3
"Мувофиқи порчаи матн, кадом гуфтаҳо дар бораи вайрон шудани Луно нодуруст аст?",2
Кадом сол Алҷазоир истиқлолият ба даст овард?,3
Наворҳои телевизионӣ дар куҷо барои маросими ҷаноза насб нашуда буданд?,4
Маросими ҷаноза дар куҷо баргузор шуд?,3
Пас аз таркиш аз ҷароҳатҳои вазнин кӣ табобат гирифт?,2
Кӣ дар бораи ихроҷи газ хабар дод?,1
"Мувофиқи порчаи матн, дар натиҷаи ҳамла чанд нафар кушта шуданд?",2
Силоҳи кӣ дар вақти ҳамла кор накард?,2
Кадоме аз ин намудҳои варзиш аз барномаи Олимпӣ хориҷ карда шуда буд?,3
Кадоме аз ин намудҳои варзишро Кумитаи байналмилалии Олимпӣ барои дохил кардан ба барномаи бозиҳо овоз дод?,3
Дар аввал Артур Гиннес корхонаи пивопазиии St James' Gate Brewery-ро барои чанд сол ба иҷора гирифт?,4
Гиннес ҳар сол тақрибанд чанд миллиард доллар ба даст меорад?,3
Дар чанд кишвари Иттиҳоди Аврупо вируси H5N1 муайян карда шудааст?,1
Охирин дар куҷо ҳолати сирояти вируси H5N1 муайян шуда буд?,1
Охирон бархӯрди Ҳаитӣ бо касалӣ пеш аз паҳншавии аз ҷониби Нерӯҳои сулҳовар ба вуҷуд омада кай буд?,1
Партовҳо аз куҷо ба паҳншавии беморӣ мусоидат карданд?,1
Ҳукумати Ирландия нақшаи чӣ кор карданро дорад?,2
Чӣ дар Ирландия муваққатан қонунӣ буд?,4
Вобаста ба чӣ нисбати ҷинояткори гумонбаршуда тафтишот рафта истодааст?,1
Ҳангоми тағйир додани нишона гумонбар чӣ кор накард?,3
"Мувофиқи порчаи матн, дар кадоме аз инҳо муаллими забони англисӣ Карно айбдор нашуда буд?",1
"Мувофиқи порчаи матн, кӣ аз тарафи Роландо Мендоза гаравгон гирифта нашудааст?",2
"Дар асоси порчаи матн, пеш аз мӯҳлат озод шудани кадом гаравгонҳо тасдиқ нашуда буд?",1
"Мувофиқи порчаи матн, кӣ барои дастгирии қонунӣ кардани оиладоршавии ҳамҷинсҳо дар Бразилия имзо ҷамъ мекунад?",1
Эътирозгарон ба кӣ дархости худро пешниҳод мекунанд?,3
Мувофиқи гузориши Арман Версаче пеш аз вокуниши мардум ба обу ҳаво чӣ шуда буд?,3
"Ба гуфтаи Версаче, шамолҳои сахттарин кай оғоз ёфтанд?",1
"Пеш аз рух додани Фред, чанд тӯфони калон дар шарқи 35° шимол қайд шуда буд?",3
"Вақте ки Фред дар наздикии ҷазираҳои Кабо-Верде буд, ӯ ба кадом самт ҳаракат мекард?",4
Кадоме аз инҳо назар ба пешгузаштагон суръати тезтар дорад?,1
Барои 802.11 n бо 802.11 b мутобиқати қафо доштанаш чӣ лозим аст?,4
Дар чанд чорабиниҳо барандаи медали тиллои Олимпиада бояд дар Бозиҳои Иттиҳод шиноварӣ мекард?,1
Барои чӣ барандаи медали тиллои Олимпиада барои дардаш дору намегирифт?,4
"Мувофиқи порчаи матн, чӣ метавонист боиси нофаҳмиҳо дар бораи фаъолияти сейсмикӣ бошад?",2
"Мувофиқи порчаи матн, тағйирёбии марҳила кай рух дод?",3
Кадоме аз гуфтаҳои зерин дар бораи мисбори моҳтобии Чандраяаан-1 нодуруст аст?,1
Кадоме аз гуфторҳои зерин мисбори моҳтобиро дақиқ тавсиф мекунад?,3
"Дар асоси порчаи матн, кадом чораи муҳофизат аз беморӣ охирон амалӣ карда мешавад?",3
Беморӣ ба одамон чӣ гуна мегузарад?,1
Нокомии ҷумлаи дуюм ба чӣ натиҷа оварда метавонист?,2
"Мувофиқи порчаи матн, ҷумлаи дуюм кай нест карда шуд?",1
«Санадҳои Панама» ба кӣ ифшо шуданд?,2
"Мувофиқи порчаи матн, ба гуфтаи матбуоти Бритониё, кӣ бисёри ширкатҳоеро идора мекард, ки барои пинҳон кардани сарват истифода мешуданд?",3
Кадоме аз садамаҳои ҳавопаймоии зерин шумораи бештари ҳодисаҳои марг дошт?,1
Кадоме аз инҳо сабаби суқутҳои бисёри ҳавопаймоӣ дар Эрон нест?,2
Кадоме аз инҳо дар гузориши Гурӯҳи омӯзишии Ироқ дохил карда нашуда буд?,2
Кадоме аз инҳоро Гурӯҳи омӯзишии Ироқ дар гузориши худ исрор накард?,1
"Ба гуфтаи пулис, дасти рости Провензано ки ба ҳисоб мерафт?",2
"Дар асоси маълумоти дар порчаи матн овардашуда, чӣ сабаби марги Фалкон шуд?",1
Кадоме аз инҳо яке аз ҷоизаҳои Ҳитоши Сайто нест?,4
Дар куҷо Ивасаки тавонист аз қабули савгандҳо худдорӣ намояд?,2
Кӣ ба Ивасаки ҳамла кард?,3
Алонсо кай сабуати худро ба анҷом расонд?,3
"Шумахерро чӣ маҷбур кард, то ки сабқатро пеш аз мӯҳлат ба анҷом расонад?",4
"Мувофиқи порчаи матн, муқаррар кардани гарав барои боздоштшудагон вазифаи кӣ аст?",4
"Мувофиқи фармони худдории муваққатӣ, ки дар порчаи матн зикр шудааст, барои боздоштшудагон чӣ бояд иҷозат дода шавад, ки онҳо зиёда аз 24 соат дар ҳабс нигоҳ дошта шаванд?",1
"Мувофиқи порчаи матн, кадом сабаби барҳам додани марҳилаи дуввуми интихобот барои шарҳ додан истифода нашуд?",2
Барои чӣ марҳилаи дуввуми интихобот аз ҷониби дипломатҳо нолозим ҳисоб карда шуд?,3
Ки барои FATA хизматрасонии судиро таъмин менамояд?,2
Кадом аз изҳороти зерин оид ба “Агентҳои сиёси”-и FATA дуруст нест?,3
Барои кадом ҷоиза Эмма Стоун пешбарӣ карда шуд?,3
Ба кадом ҷоиза филм пешбарӣ карда нашуд?,2
Кадоме аз инҳо баъди заминларза дар фаъолият боқӣ монд?,4
"Мувофиқи порчаи матн, кадоме аз инҳо дар заминларза осеб диданд?",1
"Мувофиқи порчаи матн, кадоме аз масъалаҳои зерин дар ҳуҷҷат дохил карда нашуданд?",2
Кадоме аз инҳо талаботи Фаластин нестанд?,2
Ма дар кадом кишвар мактаби ҳуқуқиро хондааст?,1
"Мувофиқи порчаи матн, тарафдории кадом кишвар боиси ғолиб шудани интихоботи Ма шуд?",4
"Чи хеле ки дар порчаи матн омадааст, пеш аз шаҳракро тарк кардан, Каролин Уилсон барои кӣ кор мекард?",3
"Бо назардошти чор пойгаи боқимонда дар мавсим, дар Чемпионати ронандагон ки ҷойи чорумро ишғол намуд?",4
"Пас аз ба анҷом расидани пойгаи автомобилронӣ, ки дар порчаи матн ба он ишора карда шудааст, Кейн дар Чемпионати ронандагон чанд холро ба даст овард?",1
"Мувофиқи порчаи матн, чанд маротиба одамон афтодани метеоритҳоро мушоҳида карданд, ки баъдтар тасдиқи аслии миррихии худро ёфтанд?",2
"Чи хеле ки дар порчаи матн омадааст, барои сангҳое, ки дар миррихи аслӣ ёфт шудаанд, кадом дуруст аст?",4
Шумахер кай бознишаста шуд?,2
Масса кай маҷрӯҳ шуд?,1
"Мувофиқи порчаи матн, чӣ тавр тартиб ба AOL таъсир мерасонад?",3
Кадоме аз инҳо метавонад баъди тартиби нав анҷом ёбад?,3
Чанд нафари дар ҳамла кушташуда кормандони пулис набуданд?,3
Оид ба гумонбаршуда дар ҳамла кӣ хабар дод?,1
"Вобаста ба мақоми Флорида ҳамчун ғолиби штатҳо, Митт Ромнӣ бо чӣ мукофотонида шуд?",3
"Мувофиқи порчаи матн, дар интихоботи ибтидоӣ Гингрич чанд фоизи овозҳоро дошт?",2
"Мувофиқи порчаи матн, кӣ баъди натиҷаҳои мулоқот номзадии худро аз интихоб шудан идома надод?",2
"Мувофиқи порчаи матн, кӣ оид ба номзадии дигар баъди натиҷаҳои мулоқот хайрхоҳона сухан намуд?",2
Макони ягонаи намоиш то соли 2015 дар куҷо буд?,1
Истгоҳ намоишро ҳамчун дорандаи кадом намуд чархзанӣ тавсиф мекунад?,2
"Дэвид Ҳедли чиро ҷамъоварӣ намуд, ки боиси ҳамлаи гурӯҳи мусаллаҳона гардид?",1
Кадом намуди воситаи нақлиётро гурӯҳи мусаллаҳона барои ба Мумбай омадан истифода намуданд?,3
Кадом изҳорот натиҷаи мусобиқаи Надал ва Раоничро дар Брисбен Опен дуруст инъикос мекунад?,1
"Мувофиқи порчаи матн, мавқеи мусобиқаи Надал ва Раонич баъди партофти аввал чи гуна буд?",2
Кадом барномаи забон дар се барномаи нави “Naked News” дохил карда нашуда буд?,3
"Мувофиқи порчаи матн, дар куҷо барномаҳои нави “Naked News” дастрас нахоҳанд буд?",3
Чанд рақиб сабқати Giant Slalom -ро ба анҷом нарасониданд?,4
Кадом аз изҳороти зерин натиҷаҳои мусобиқаро дар Чемпионат дуруст инъикос менамоянд?,1
"Кадом аз инҳоро Ассотсиатсияи Миллии Баскетбол (NBA), қарор дод, ки боздорад?",1
"Мувофиқи порчаи матн, чи сабаби нигаронии NBA вобаста ба вирус шуд?",4
"Дар бозии пойтахти Вашингтон ба муқобили Атланта Трешерҳо, голи ғалабаи бозиро кӣ зад?",1
Дар бозии Трешерҳо ба муқобили пойтахт кӣ голи 60-уми худро зад?,3
Бонки Норзерн Рок кай ба дастгирии ҳукумат ниёз дошт?,4
"Мувофиқи порчаи матн, кадоме аз изҳороти зерин муомилоти Вирҷин Групро бо Бонки Норзерн Рок дуруст инъикос менамояд?",4
"Чи хеле ки дар порчаи матн оварда шудааст, ба кадом миллат имзо кардани созишномаи иқлими Киото таъсир марасонад?",1
"Собиқ ҳукумати Австралия фикр мекард, ки имзо кардани созишномаи иқлими Киото ба чӣ зарар хоҳад расонд?",2
Тирандозон барои кадом барнома ҷалб карда шуданд?,4
Кадом изҳорот ба таври дуруст озмоиши мубориза бар зидди ҳашароти зараррасонро инъикос намекунад?,1
"Мувофиқи порчаи матн, тақсимшавӣ кай ба миён омадааст?",2
"Мувофиқи порчаи матн, чи пештар аз он ки интизор мерафт рух дод?",2
"Бозингар бояд кадом амалҳоро иҷро намояд, то ҳаракатҳоро дар бозии видеоӣ назорат кунад?",4
Чи ба монанди пулти фосилавии телевизионӣ тарроҳ шуда буд?,2
Дар ҳисоботҳои баъдинаи агентии хабаргузории Синхуа чӣ хабар дода нашуд?,2
Дар ҳисоботҳои пешакии агентии хабаргузории Синхуа чӣ хабар дода нашуд?,4
Сара Даниус дар барномаи радиоӣ кадом хабарро эълон намуд?,4
Кӣ барои тамос дастнорас буд?,4
Кӣ қадами бузург будани ваъдаи расмиро шарҳ дод?,3
Сланя барои кишварҳои гуногун чанд дона марка истеҳсол кард?,4
"Мувофиқи порчаи матн, эҳтимолан, чӣ боиси рехтани моеъ аз вентиляторҳои зарф шуд?",3
Барои чӣ клапанҳои релеф кушода шуданд?,2
"Айни замон, баландии об дар Ноҳияи нӯҳум чӣ қадар аст?",3
"Дар вақти тӯфони Катрина, дар Ноҳияи нӯҳум чи рух дод?",3
Кадоме аз инҳоро Ҳэмилтон тасдиқ накард?,2
"Олимон чиро мехоҳанд, дарк кунанд?",4
"Мувофиқи порчаи матн, пулиси маҳаллӣ дар бастани минтақа кадом нақшро бозӣ мекард?",3
Бо даромадҳои лӯлаҳо дар вақти бастани минтақа чи рух дод?,1
"Мувофиқи порчаи матн, пеш аз бо мошин пахш шудан ба аксбардор чӣ рух надод?",4
Аксбардор пеш аз бо мошин пахш шудан кадом амалро иҷро карданӣ буд?,2
Кадом изҳорот ба таври дуруст ҳолати президентро баъди натиҷаи мусбати озмоиши вирус тавсиф намекунад?,1
"Мувофиқи порчаи матн, кадоме аз изҳороти зерин оид ба президент дуруст ҳастанд?",3
"Мувофиқи порчаи матн, кай сустшавии тӯфони тропикии Гону интизор меравад?",2
То чӣ андоза суръати бод дар авҷи тӯфони тропикии Гону тез буд?,3
Кадоме аз инҳо ҳамчун хусусияти Karenia brevis ҳисобида намешавад?,3
Кадоме аз инҳоро Karenia brevis наметавонад иҷро кунад?,2
"Мувофиқи порчаи матн, кадоме аз инҳо ҳамчун натиҷаи тӯфони Фелисия ба вуҷуд наомад?",4
Кадом изҳорот оид ба тӯфони Фелисия нодуруст аст?,2
Кадом изҳорот натиҷаи Гран-прии соли 2009 дар Маҷористонро ба таври дуруст инъикос мекунад?,3
Садама кай рух дод?,1
"Мувофиқи порчаи матн, кадоме аз инҳо вақти камтарро, аз он ки муҳаққиқон дар ибтидо ҳисоб карданд, гирифт?",1
Кадоме аз инҳо аз ҷониби муҳаққиқон хабар дода нашуд?,3
CowParade дар куҷо сурат мегирад?,2
Кадоме аз изҳороти зерин CowParade-ро ба таври дуруст тавсиф мекунад?,4
"Сабаб чӣ шуд, ки Русия истифодаи Ил-76-ро қатъ кард?",2
Ил-76 чист?,3
Кӣ дастаи муҳарриронро барои Симпсонҳо ба кор қабул кард?,2
"Мувофиқи Флук, кӣ ба вай фикру мулоҳизаҳо ва ҳавасмандкуниҳои мусбӣ фиристод?",4
"Мувофиқи порчаи матн,чӣ баъзеҳо намехостанд ки занҳо дар бораи он суханронӣ кунанд?",3
"Мувофиқи порчаи матн, кадом ҷисми сайёра аз ҳама серҳаракат аст?",invalid
"Дарёҳо ва кӯлҳо, ки аз моеъи зулол иборат аст, дар кадом ҷисми сайёра муайян карда шуда буданд?",2
Кадоме аз ин бозёфтҳо натиҷаи кашф кардани пашм нест?,4
Парҳои динозавр чиро надоштанд?,2
Кадом аз изҳороти зерин дар бораи ZMapp нодуруст аст?,2
Кадоме аз изҳороти зерин ба таври дуруст озмоиши PALM-ро тавсиф мекунад?,3
"Муҳаққиқон дар куҷо манфиатовар будани чипи нав, чӣ фикр доранд?",1
Кадом усул барои ихтирои асбоби нави ташхисӣ истифода мешавад?,2
"Мувофиқи порчаи матн, кадом изҳорот дар бораи камарҳои ҷарӣ дуруст нестанд?",4
"Мувофиқи порчаи матн, кадом назария вобаста ба шаклҳои релеф, нишон медиҳад, ки дар Моҳ воқеаҳои геологӣ вуҷуд дорад?",4
"Мувофиқи порчаи матн, чӣ дигар то пешниҳоди айбдоркунӣ дар он ҷо нахоҳад буд?",1
"Мувофиқи порчаи матн, чӣ мушкилии кунунии сайёдон нест?",4
"Илова ба пиряхҳо, боз чӣ ба корҳои наҷотбахшӣ халал мерасонанд?",2
Робертс аз тасдиқи кадом ақида даст кашид?,3
Ба ақидаи Робертс баррасии кадом масъала аз одоб берун хоҳад буд?,4
Ду нурҳои чароғӣ ба куҷо равшанӣ медиҳанд?,1
"Мувофиқи порчаи матн, бинои нави осмонбӯс дар мавзеъ кай сохта мешаванд?",4
"Кадом маълумот нишон медиҳанд, ки “Ҳафт Хоҳарон” ғор мебошад?",1
"""Чӣ тавр рафтори термикии """"Ҳафт Хоҳарон"""" мушоҳида карда шудааст?""",1
"Мувофиқи порчаи матн, кадом изҳорот дар бораи гумонбар дуруст нест?",3
Кадом маълумотро мақомот оиди таркиш тасдиқ карданд?,2
Дар сабқат дар боғи Эллис кадом дастаҳо бозӣ хоҳанд кард?,3
Сабқати минбаъдаро дастаи Спрингбокс дар куҷо бозӣ мекунад?,3
"Бо кадоме аз инҳо, истгоҳи кайҳонӣ дар то ба охири баромад мушкилӣ дошт?",2
"Мувофиқи порчаи матн, ҳадафи баромади истгоҳи кайҳонӣ дар чӣ буд?",3
Кадом аз изҳороти зерин оид ба парванда дуруст нест?,4
Кадоме аз изҳороти зерин ба таври дуруст парвандаро тавсиф мекунад?,2
"Мувофиқи порчаи матн, бо кадом клуб Видал се фасл қабл бозиро оғоз кард?",1
Видал чанд бозиро бо Барса бозӣ кард?,1
Дар бозӣ дастаи муқобил кӣ буд?,2
Барои чӣ Ҷарке дар меҳмонхона истодагӣ буд?,3
Барои чӣ Оҷонсии геофизикии Ҷакарта ҳеч гуна огоҳӣ нашр накард?,4
"Мувофиқи порчаи матн, зилзила сабаби чӣ шуда буд?",1
Кадоме аз инҳо фаъолияти Офтоб ва ҳамаи ситораҳоро ҳавасманд мекунад?,3
Шумораи Россбии ситора чи хел муайян карда мешавад?,1
"Чанд фоизи пурсидашудагон, ақида доранд, ки Австралия бояд ҳарчӣ зудтар ҷумҳурӣ шавад?",2
Ба ақидаи Ҷулия Гиллард Австралия бояд кай ҷумҳурӣ шавад?,2
Кадом ташкилот зери тафтишоти судӣ қарор дорад?,3
Клифф Стернс роҳбари кадом кумита аст?,4
"Мувофиқи порчаи матн, ба зани швейтсарӣ чи рух надод?",2
Кадом ширкат ҷоизаи Тайван барои рушди устувор дар соли 2007 мукофотонида шуд?,3
ASUS Eee PC чист?,2
Кӣ барои ҳуҷҷатҳои гумшудаи почта ҷавобгар буд?,3
"Мувофиқи порчаи матн, кӣ барои ҳуҷҷатҳои гумшуда маъзарат хост?",4
Дел Потро кай бояд мушкилот бо китфашро ҳал мекард?,3
Натиҷаи танаффуси тай-брейки якум чӣ буд?,1
"Чӣ хеле дар порчаи матн омадааст, кӣ махсусан бо бемор дар тамос будааст?",2
"Мувофиқи порчаи матн, Губернатор ҳангоми муроҷиат ба шаҳрвандони Техас чи итминон надод?",4
Кадом сарчашмаи тақлиди ахбор аз ҷониби ду донишҷӯёни собиқи Донишгоҳи Вашингтон ташкил карда шуд?,4
"Мувофиқи порчаи матн, кадоме аз инҳо дар империяи тақлиди ахбори The Onion дохил карда нашудааст?",2
"Мувофиқи порчаи матн, чӣ аз ҷониби пулис муҳофизат карда мешуд?",3
"Дар кадом вақт, пулис аз эътирозгарон хоҳиш намуд, ки онҳо ба тротуари роҳ баргарданд, то афзоиши мошинҳо дар роҳро пешгирӣ кунад?",4
Оид ба тадқиқоти Доктор Эҳуд Ур чӣ дуруст аст?,2
"Мувофиқи порчаи матн, Доктор Эҳуд Ур оид ба чӣ шубҳа дорад?",2
"Кадом аз изҳороти зерин, тавсифи суқути хатсайри CG4684 ба таври дуруст тавсиф мекунад?",2
