question,gemini_answer
Apa yang sedang dilakukan oleh fotografer sebelum dia ditabrak oleh kendaraan?,2
Pernyataan mana yang tidak tepat menjelaskan kondisi presiden setelah dites positif mengidap virus?,1
"Berdasarkan kutipan, yang mana dari pernyataan berikut tentang presiden yang benar?",3
"Berdasarkan kutipan tersebut, kapan Siklon Gonu Tropis diramalkan terus melemah?",2
Seberapa kencang angin di puncak Siklon Gonu Tropis?,1
Yang mana dari hal berikut bukan merupakan ciri dari Karenia brevis?,3
Yang mana dari hal berikut yang tidak dapat dilakukan Karenia brevis?,2
"Berdasarkan kutipan, yang mana dari hal berikut yang tidak terjadi sebagai akibat dari Badai Felicia?",4
Pernyataan manakah yang tidak benar tentang Badai Felicia?,2
Pertanyaan mana yang tepat untuk menjelaskan hasil Grand Prix Hongaria 2009?,3
Kapan kecelakaan terjadi?,1
"Berdasarkan kutipan, yang mana dari hal berikut yang membutuhkan waktu lebih cepat daripada yang diyakini sebelumnya oleh para peneliti?",4
Yang mana dari hal berikut yang tidak dilaporkan oleh peneliti?,3
Di mana CowParade akan diadakan?,2
Yang mana dari pernyataan berikut yang tepat untuk menjelaskan CowParade?,4
Apa yang menyebabkan Rusia menangguhkan pemakaian II-76?,2
II-76 adalah alat apa?,3
Siapa yang merekrut tim penulis untuk The Simpsons?,2
"Menurut Fluke, siapa yang memberinya komentar dan dukungan positif?",4
"Berdasarkan kutipan, hal apa yang orang-orang tidak ingin dibacarakan oleh perempuan?",3
"Berdasarkan kutipan tersebut, benda planet apa yang paling dinamis?",1
Sungai dan danau yang tersusun dari cairan transparan telah diidentifikasi pada benda planet yang mana?,2
Yang mana dari temuan berikut yang bukan merupakan hasil penemuan bulu?,4
Apa yang tidak dimiliki oleh dinosaurus berbulu?,2
Yang mana dari pernyataan berikut tentang ZMapp yang tidak benar?,2
Yang mana dari pernyataan berikut yang tepat untuk menjelaskan uji coba PALM?,3
"Menurut para peneliti, di negara mana cip baru akan menjadi sangat penting?",1
Apa metode yang akan digunakan untuk membangun alat diagnostik?,3
"Berdasarkan kutipan tersebut, mana pernyataan tentang lobate scarps yang tidak benar?",4
"Berdasarkan kutipan, apa teori terkait bentang alam yang menunjukkan bahwa ada aktivitas geologi yang terjadi di bulan?",4
"Berdasarkan kutipan, hal apa yang tidak akan ada lagi sampai dakwaan?",1
"Berdasarkan kutipan, apa yang bukan masalah terkini bagi kapal pemburu anjing laut?",4
"Selain es, apa lagi yang memengaruhi upaya penyelamatan?",2
Kepercayaan apa yang tidak divalidasi oleh Robert?,3
Topik apa yang menurut Roberts sangat tidak etis untuk dibahas?,4
Ke mana dua berkas cahaya disorotkan?,1
"Berdasarkan kutipan, kapan pembangunan gedung pencakar langit baru berlangsung di lokasi tersebut?",4
Informasi apa yang menyatakan bahwa The Seven Sisters adalah gua-gua?,1
Bagaimana cara mengobservasi perilaku termal The Seven Sisters?,1
"Berdasarkan kutipan, pernyataan yang mana terkait pelaku yang tidak benar?",4
Apa informasi terkait penyerangan yang telah dikonfirmasi oleh pihak berwenang?,2
Tim yang mana yang akan bermain dalam pertandingan di Taman Ellis?,3
Di mana Springboks akan bermain di pertandingan mereka selanjutnya?,3
"Di bawah ini, apa yang sulit dilakukan bagi stasiun luar angkasa selama misi?",1
"Menurut kutipan tersebut, apa tujuan dari misi stasiun luar angkasa?",3
Yang mana dari pernyataan berikut tentang kasus ini yang tidak benar?,4
Dari pernyataan-pernyataan berikut yang mana pernyataan yang akurat akurat dalam menjelaskan kasusnya?,1
"Berdasarkan kutipan, di klub mana Vidal mulai bermain selama tiga musim yang lalu?",1
Berapa banyak pertandingan yang dimainkan Vidal di BarÃ§a?,1
Siapa tim lawan dalam pertandingan tersebut?,2
Mengapa Jarque tinggal di hotel?,3
Mengapa Balai Besar Meteorologi Klimatologi Dan Geofisika Jakarta tidak mengeluarkan peringatan?,4
"Berdasarkan kutipan, hal apa yang diakibatkan oleh gempa tersebut?",1
"Di bawah ini, apa yang bisa mendorong aktivitas Matahari dan bintang-bintang lainnya?",3
Bagaimana cara bilangan Rossby sebuah bintang ditentukan?,1
Berapa persen dari orang-orang yang disurvei yang mendukung Australia agar segera menjadi negara republik?,2
"Menurut Julie Gillard, kapan Australia seharusnya menjadi republik?",2
Organisasi apa yang sedang dalam investigasi hukum?,3
Cliff Stearns adalah kepala dari komite yang mana?,4
"Menurut kutipan, apa yang tidak terjadi pada perempuan Swiss tersebut?",2
Perusahaan apa yang dianugerahi Taiwan Sustainable Award 2007?,3
Barang apakah ASUS Eee PC?,2
Siapa yang bertanggung jawab atas hilangnya dokumen pos?,3
"Menurut kutipan, siapa yang mengeluarkan permintaan maaf terkait dokumen yang hilang?",4
Kapan Del Potro perlu menangani masalah di bahunya?,3
Apa hasil dari tie break pertama?,1
"Menurut pernyataan di kutipan tersebut, siapa yang terekspos dengan pasien?",2
"Menurut kutipan tersebut, apa kepastian yang tidak diberikan oleh gubernur saat di hadapan masyarakat Texas?",4
Apa sumber parodi berita yang dibuat oleh dua mantan siswa UW?,4
"Menurut kutipan tersebut, pada berikut ini apa hal yang tidak dimiliki oleh imperium parodi berita The Onion?",2
"Menurut kutipan tersebut, apa yang sedang dijaga oleh polisi?",3
Jam berapa polisi meminta para pengunjuk rasa agar berpindah untuk menghindari tambahan penumpukan kendaraan?,4
Mana pernyataan berikut yang benar terkait penelitian oleh Dr. Ehud Ur?,2
"Menurut kutipan tersebut, hal apa yang membuat Dr. Ur merasa skeptis?",1
Mana pernyataan berikut ini yang tidak secara akurat menjelaskan jatuhnya pesawat CG4684?,3
Apa yang mengakibatkan pesawat CG4684 membatalkan pendaratannya?,4
"Berdasarkan kutipan, mana pernyataan berikut yang benar tentang pengalaman Franciszek Kowal?",2
Mengapa menaksir kemungkinan dampak dari Badai Tropis Danielle adalah hal yang sulit?,3
"Menurut kutipan, mana pernyataan berikut yang tidak benar tentang Badai Tropis Danielle?",4
"Menurut kutipan tersebut, kondisi apa yang harus terjadi pada sebuah penyakit sebelum berubah menjadi epidemi global?",1
"Menurut kutipan tersebut, seberapa jauh Fujian dari topan?",2
Siapa yang menyambut George W. Bush saat dia tiba di Asia?,4
Kapan presiden berbicara tentang ekspansi perdagangan Asia?,3
"Menurut kutipan tersebut, mana pernyataan berikut yang merupakan keseluruhan tujuan dari pemerintahan?",4
Pengumuman apa yang diumumkan oleh pemerintah?,1
"Menurut kutipan tersebut, apa informasi yang diketahui?",1
Mana pernyataan terkait protes yang tidak benar?,1
Siapa yang menyarankan CEP sebelumnya untuk mundur?,3
"Menurut pernyataan tersebut, apa yang tidak didukung oleh USA Gymnastics setelah Nassar melecehkan para atlet?",1
"Menurut pernyataan tersebut, apa tujuan utama USA Gymnastics dan Komite Olimpiade Amerika Serikat ke depannya?",4
Ke mana arah kapal berlayar saat terjadi insiden ini? ,3
Mana berikut ini yang bukan fakta yang benar terkait kapal yang disebutkan dalam kutipan?,2
Siapa yang memberikan pernyataan terkait pasukan AS?,1
"Menurut pernyataan tersebut, negara mana yang bertanggung jawab untuk melindungi pejuang yang ditawan?",4
Apa yang diyakini menjadi sebab jatuhnya pesawat?,2
Pada jenis medan seperti apa terjadi jatuhnya pesawat?,2
Apa yang diharapkan oleh para petugas setelah banjir tersebut terjadi?,1
Mana berikut ini yang merupakan akibat permanen dari pembangunan bendungan?,4
"Menurut kutipan tersebut, siapa yang memberikan Amerika Serikat informasi terkait kemungkinan serangan?",3
Mana pernyataan berikut yang secara akurat menjelaskan rencana serangan yang diakui oleh para ekstremis?,3
Berikut ini siapa yang bukan seorang pengacara?,4
Kelompok yang mana yang tidak disebutkan sebagai bagian dari skandal di dalam komunitas hukum Yunani?,3
Berapa banyak India kehilangan gawang?,2
"Menurut kutipan tersebut, berapa skor tertinggi dari innings yang ada?",1
Mana berikut ini yang bukan sebab dari frustrasi yang dialami Adam Cuerden?,1
"Menurut kutipan, apa yang dihapus dari situs?",1
"Menurut kutipan tersebut, berikut ini apa yang tidak didukung oleh Amir Khan?",1
"Menurut kutipan tersebut, berikut ini apa yang akan didukung oleh Amir Khan tanpa menghiraukan pendapat pribadinya sendiri?",3
Kapan Peter Lenz tewas?,3
Siapa Xavier Zayat?,2
Pada situasi seperti apa seorang penumpang pesawat yang gugup dapat menggunakan pengetahuannya terkait cara kerja mesin pesawat untuk menenangkan dirinya?,2
"Berdasarkan kutipan tersebut, berikut ini apa hal terakhir yang harus dilakukan wisatawan yang suka berhemat?",2
"Menurut kutipan tersebut, apa yang harus pertama kali dilakukan oleh pelancong untuk mendapatkan harga penerbangan terbaik yang bisa diperoleh?",2
Kapan seorang pendamping harus mendampingi pengiriman?,3
"Berdasarkan kutipan tersebut, saat memilih maskapai Sering Terbang dalam sebuah aliansi, mana pernyataan berikut yang harus Anda prioritaskan?",1
"Menurut kutipan, siapa yang mungkin menawarkan lebih banyak poin sering terbang?",4
"Menurut kutipan tersebut, mana indra berikut yang bisa rusak karena konsumsi alkohol yang berlebihan?",2
"Berdasarkan pernyataan dalam kutipan tersebut, apa yang berpotensi bisa mengurangi dampak berbahaya alkohol?",3
Di mana bangunan dengan nilai tertinggi di Amsterdam berada?,1
Mengapa Distrik Kanal ditunjuk sebagai Situs Warisan Dunia UNESCO?,1
"Menurut kutipan tersebut, berikut ini hal apa yang membuat kunjungan ke Phnom Krom menjadi bermakna?",1
"Menurut kutipan tersebut, apa yang harus dilakukan pengunjung untuk masuk ke Phnom Krom?",3
"Menurut kutipan tersebut, apa hal berikut yang bisa mencegah turis mengunjungi Antartika?",4
Turis yang tertarik mendaki gunung bisa mengunjungi daerah mana di Antartika?,2
Observatorium pramodern paling tidak mungkin berada di lokasi seperti apa?,3
DI mana lokasi teleskop riset modern paling mungkin berada?,4
"Menurut kutipan tersebut, mana area berikut yang paling bagus untuk hari yang tenang di pantai?",1
"Menurut kutipan tersebut, kondisi lokasi untuk berenang paling aman ada di mana?",2
"Saat mengunjungi lokasi yang dijelaskan di kutipan tadi, hal berikut mana yang dianggap tidak pantas dilakukan?",2
Berikut ini apa yang menggambarkan bahasa lingua franca?,4
Mana pernyataan berikut yang menjelaskan bahasa tambahan dengan tidak akurat?,1
"Menurut kutipan tersebut, apa yang harus diperiksa oleh penumpang jika berlayar di musim dingin?",1
"Menurut kutipan tersebut, jika penumpang berlayar di musim panas, apa hal yang bisa dihindari?",2
Mengapa bahasa Katalan sering digunakan sebagai tanda dan pemberitahuan di Barcelona?,2
Bahasa berikut mana yang digunakan oleh sistem Metro Barcelona dalam pemberitahuan secara umum?,2
"Berdasarkan kutipan tersebut, berikut ini fasilitas apa yang jarang diprioritaskan oleh tempat tidur dan sarapan kelas atas?",4
"Berdasarkan kutipan tersebut, berikut ini mana yang bukan poin utama dalam kompetisi antar B&B mewah?",1
"Menurut kutipan tersebut, acara berikut apa yang tidak akan diadakan di Beijing di tahun 2022?",2
"Menurut kutipan tersebut, acara berikut apa yang akan diselenggarakan oleh Beijing di tahun 2022?",2
Siapa yang paling berisiko tertular flu burung?,3
"Menurut kutipan tersebut, mana pernyataan berikut yang menjelaskan flu burung dengan akurat?",3
Apa yang dihubungkan oleh Bendungan Laut Putih-Baltik?,3
"Menurut kutipan tersebut, pada jenis kendaraan apa paspor perlu dikumpulkan agar tidak mengganggu penumpang?",2
"Menurut kutipan tersebut, kapan kartu identitas Anda diperiksa pada beberapa kereta lintas negara?",4
Mana permasalahan berikut yang paling mungkin terjadi saat tinggal di area dataran tinggi tropis di Singapura?,3
Siapa yang mungkin perlu menghindari memakan kue kering Jerman?,1
Apa bahan berikut yang dianggap sebagai elemen musiman dalam kue kering Jerman?,3
"Berdasarkan kutipan tersebut, mana tip berikut yang tidak direkomendasikan untuk bepergian secara hemat?",3
"Menurut kutipan tersebut, siapa yang mungkin kesulitan untuk jalan-jalan dengan anggaran yang minim?",4
Mana pernyataan berikut ini yang tidak menjelaskan secara akurat perjalanan antara Point Marion dan Fairmont?,3
"Menurut bagian tersebut, manakah dari hal berikut yang harus menjadi perhatian penting bagi pengemudi yang melakukan perjalanan di jalan raya Buffalo-Pittsburg?",3
Mana dari hal berikut ini yang tidak dibutuhkan untuk memulai canyoneering?,2
Mana dari hal berikut yang mungkin penting untuk tamasya canyoning yang sukses?,4
"Menurut kutipan tersebut, apa yang dapat membantu seseorang yang sedang berencana untuk berkemah di mobil mereka?",2
"Menurut kutipan tersebut, apa yang sebaiknya dihindari oleh orang yang berkemah dalam mobil andaikan mereka tidak ingin ketahuan?",3
"Menurut kutipan tersebut, siapa yang merekonstruksi Casablanca untuk kedua kalinya?",4
Siapa yang meninggalkan kota modern Casablanca setelah terjadi bencana alam?,2
"Menurut kutipan tersebut, bagaimana cara Sintra mendapatkan pengakuan dari orang-orang asing?",3
Apa yang tidak diakui oleh Armenia?,4
Apa yang terus memengaruhi hubungan antara Azerbaijan dan Armenia?,3
Hal apa yang dapat mengakibatkan biaya tambahan saat menaiki taksi di Charlotte?,2
"Menurut kutipan tersebut, apa yang bisa dianggap sebagai sisi negatif tinggal di Charlotte ketika juga memiliki anak?",2
"Sebelum kedatangan orang Spanyol, siapa yang mengontrol bagian utara Chile?",4
"Menurut kutipan tersebut, hal berikut apa yang tidak terjadi di tahun 1810?",2
Bagaimana cara orang mencapai desa terpencil di wilayah Liguria?,3
Istilah bahasa Italia ‘Cinque Terre’ mengacu pada apa?,1
"Menurut kutipan tersebut, jenis sepatu apa yang cocok untuk kondisi musim dingin yang berpotensi licin?",2
Mana dari hal berikut yang tidak membantu meningkatkan daya cengkeram pada jalan beku saat kondisi musim dingin?,4
Mana dari hal berikut yang merupakan kemiripan akurat antara Hawaii dan Kepulauan Cook?,1
Mana dari hal berikut yang tidak secara akurat menjelaskan Kepulauan Cook?,3
Pos penjaga hutan mana yang menawarkan dua jenis opsi menginap?,1
"Menurut kutipan tersebut, di mana Anda dapat memesan izin taman jika Anda ingin menggunakan tunai daripada kartu kredit?",2
"Menurut kutipan tersebut, jenis ski apa yang dilakukan di medan yang curam?",3
"Menurut kutipan tersebut, apa yang dapat membantu pemain ski pedalaman yang ingin mencapai kecepatan yang lebih tinggi?",4
pelancong yang mengalami gegar masuk kembali mengalami kesusahan saat melakukan apa?,4
"Menurut kutipan tersebut, gegar masuk kembali sulit khususnya bagi jenis pelancong seperti apa?",2
Mana dari hal berikut yang harus dihindari orang saat bertemu dengan moose?,3
"Menurut kutipan tersebut, pernyataan tentang moose mana yang tidak benar?",1
"Menurut kutipan tersebut, mana dari hal berikut yang paling tidak berbahaya bagi wisatawan padang pasir?",1
Mana dari hal berikut yang tidak disebut sebagai potensi bahaya bagi wisatawan padang pasir?,4
"Menurut kutipan tersebut, populasi kelompok mana yang sangat terdampak oleh kedatangan penjelajah?",3
"Menurut kutipan tersebut, bahasa apa yang digunakan oleh orang Caribes?",4
Siapa yang memopulerkan ski sebagai aktivitas rekreasi?,2
"Menurut kutipan tersebut, kapan pertama kali ski dianggap sebagai olahraga?",4
Mana dari hal berikut yang biasanya diasosiasikan dengan pulau terbesar di lepas pantai timur Afrika?,3
Apa yang bukan merupakan atribut dari pulau-pulau Afrika Timur yang lebih kecil? ,3
"Menurut kutipan tersebut, bagaimana paskah dirayakan oleh beberapa gereja tradisional?",2
"Untuk menghindari beberapa persyaratan saat memasuki Ekuador, apa yang harus dimiliki oleh warga Kuba?",4
Persyaratan perjalanan Ekuador tidak didesain untuk apa?,1
Mana dari hal berikut yang lebih mahal di negara asing daripada di negara sendiri?,1
Apa yang dapat menjadi potensi risiko ketika membeli bingkai kelas atas di negara asing?,3
"Terkait dengan penggunaan mata uang di Falkland, mana dari pernyataan berikut yang benar?",3
"Menurut kutipan tersebut, saat bepergian ke Falkland dari Amerika Serikat, di lokasi manakah bentuk pembayaran selain kartu kredit bisa digunakan?",3
Acara apa yang tidak diasosiasikan dengan perayaan dari festival kuil?,1
Di manakah gajah yang dihias dapat dilihat?,3
"Menurut kutipan tersebut, mana cara yang paling memungkinan untuk menghemat uang ketika menaiki pesawat kelas bisnis atau kelas pertama?",1
"Menurut kutipan tersebut, apa hal yang ketika dicari akan membuang-buang waktu saat memesan tiket kelas tertentu?",3
Apa yang tidak perlu ditambahkan saat membandingkan penawaran tarif total ke Afrika dengan tarif keliling dunia?,2
"Menurut kutipan tersebut, variasi apa yang mulai ditawarkan lebih beragam oleh supermarket?",1
Apa kemudahan yang disediakan oleh supermarket yang mungkin menarik pelanggan yang membeli makanan siap saji?,4
Mana dari hal berikut yang mungkin tidak dipahami oleh orang Belgia dan Swiss yang berbahasa Perancis?,1
Mana dari hal berikut yang tidak sama di Prancis seperti halnya di Belgia atau Swiss?,2
Di skenario mana Anda tidak akan ditawari tarif berkabung?,3
Apa yang benar tentang tarif berkabung?,4
Kapan saat menggunakan perangkat GPS mandiri lebih mudah daripada aplikasi navigasi GPS?,3
Apa alasan tidak bagus untuk menggunakan aplikasi navigasi GPS dibandingkan dengan perangkat mandiri?,1
"Menurut kutipan tersebut, bagaimana cara menjamin bahwa Anda memesan kapal yang sesuai dengan Anda?",3
"Menurut kutipan tersebut, mana dari hal berikut yang tidak digunakan sebagai taktik untuk membuat tamu agar tetap berjudi?",1
"Menurut kutipan tersebut, apa yang harus dihindari penjudi ulung?",1
"Menurut kutipan tersebut, bagian mana dari pidato yang diberi kapital di tengah kalimat?",2
"Menurut kutipan tersebut, apa yang dapat membuat kapitalisasi kata benda menjadi sulit?",3
"""Di daerah pedesaan Malaysia, gestur mana yang artinya """"kemarilah""""?""",2
"""Menurut kutipan tersebut, gestur mana yang artinya """"kembali""""?""",1
"Menurut kutipan tersebut, apa yang menyebabkan munculnya celah?",2
"Menurut kutipan tersebut, mana dari hal berikut yang dapat dibuat tak terlihat oleh jembatan salju?",1
"Berdasarkan kutipan tersebut, di lokasi manakah wisatawan harus mengambil tindakan pencegahan sebelum mengunjungi lokasi itu?",2
Mana dari hal berikut yang merupakan saran buruk bagi turis di Goma?,1
Kapan izin kunjungan ke pedalaman untuk hari awal di Agustus tersedia?,2
Kebijakan apa yang diterapkan untuk melindungi ngarai?,4
Mana dari hal berikut yang akan jarang ditemui di jenis hotel yang dijelaskan di kutipan?,4
"Berdasarkan informasi yang ada di kutipan, mana dari hal penawaran berikut yang kurang diprioritaskan oleh tamu hotel?",4
"Menurut kutipan tersebut, apa yang sebaiknya dihindari oleh wisatawan yang mengunjungi Greenland?",4
"Menurut kutipan tersebut, mana dari hal berikut yang kemungkinan besar akan menyulitkan wisatawan yang tidak siap mengunjungi Greenland?",3
Mana dari hal berikut yang digunakan sebagai plasa utama?,1
"Menurut kutipan tersebut, mana dari hal berikut yang tidak ditemukan di Jardín de la Unión?",2
"Berdasarkan kutipan tersebut, mana dari pernyataan berikut tentang pendakian siang hari yang dianggap tidak akurat?",4
"Menurut kutipan tersebut, kapan pendakian siang memerlukan persiapan yang minimal?",1
Apa yang berbeda tentang dataran tinggi di Rogaland atau Agder dibanding dengan di seluruh Norwegia?,4
"Menurut kutipan tersebut, mana dari hal berikut yang tidak umum untuk Norwegia?",2
Kapan turis yang tertarik ski sebaiknya mengunjungi stasiun-stasiun bukit?,1
"Menurut kutipan tersebut, kapan biasanya ada banyak turis di stasiun-stasiun bukit?",3
Apa yang sebaiknya Anda hindari lakukan jika Anda bertemu dengan perahu yang sedang mencari bantuan?,3
Apa yang sebaiknya Anda lakukan di marina saat mencari perahu yang membutuhkan bantuan?,1
Lokasi mana yang akan menarik turis yang tertarik dengan sejarah kolonial pulau?,1
Lokasi mana yang akan menarik turis yang mementingkan indahnya pemandangan?,4
Hal apa yang dimiliki beberapa sadel yang dapat mencegah risiko kaki penunggang tersangkut di sanggurdi?,2
Apa fitur dari sepatu bot yang dapat meningkatkan keamanan penunggang saat menggunakan sanggurdi?,3
Apa yang ditawarkan ke wisatawan melalui jaringan homestay?,1
"Berdasarkan kutipan tersebut, mana pernyataan terkait jaringan homestay yang tidak benar?",1
"Menurut kutipan tersebut, jenis tamu seperti apa yang jarang ditemui di kamar hostel bersama?",3
"Berdasarkan kutipan tersebut, siapa yang kemungkinan besar menginap di hostel?",2
"Menurut kutipan tersebut, apa yang bukan merupakan tips akurat untuk memainkan akordion dengan sukses?",1
"Saat memainkan akordion, manakah di antara berikut ini yang akan membantu meningkatkan volume?",1
Mengapa gambar di televisi terpotong batasnya?,2
"Menurut kutipan tersebut, manakah masalah berikut ini yang mungkin dihadapi ketika mengonversi film ke format DVD?",2
Di mana letak garnisun Inggris?,3
Siapa yang menandatangani draf tulisan tangan?,4
"Dari lokasi berikut ini, di manakah Dunplap broadsides tiba terakhir kali?",3
Di mana lokasi pasukan Kolonel Stark?,1
"Menurut kutipan tersebut, kapan anak buah Stark memperpanjang pagar mereka?",3
"Menurut kutipan tersebut, manakah dari era berikut yang merupakan era paling kejam Tiongkok?",4
"Menurut kutipan tersebut, manakah yang benar terkait koloni semut tentara yang memasuki fase nomaden?",2
"Menurut kutipan tersebut, pernyataan manakah yang secara akurat mencerminkan kebiasaan bersarang koloni semut tentara selama fase nomaden?",3
Manakah dari hal berikut ini yang akan terus berlanjut meskipun ada isyarat eksternal?,3
Istilah apa yang menggambarkan individu yang menunjukkan beberapa jenis dari fenotipik tertentu?,4
Manakah dari berikut ini yang merupakan istilah yang benar untuk organisme yang menempati area tertentu?,2
Manakah dari yang berikut ini yang bukan merupakan contoh kegiatan pariwisata berbasis-alam?,1
"Menurut kutipan tersebut, manakah dari berikut ini yang merupakan landasan dari sistem transportasi?",2
Jenis muatan apa yang dimiliki partikel-partikel yang mengorbit nukleus?,3
Terdiri dari partikel apa sajakah nukleus?,1
"Menurut kutipan tersebut, manakah dari berikut ini yang merupakan contoh dari bilangan biner lima bit?",1
Digit biner juga disebut sebagai apa?,1
Manakah dari hal berikut ini yang tidak disebutkan dalam kutipan tersebut sebagai manfaat utama dari blog siswa?,2
Manakah dari aspek-aspek blogging berikut ini yang disebut-sebut sebagai pendorong bagi para siswa untuk meningkatkan kemampuan menulis mereka?,2
Manakah di bawah ini yang bukan merupakan manfaat komunikasi asinkron bagi siswa? ,2
"Menurut kutipan tersebut, manakah dari aspek komunikasi asinkron berikut yang tidak fleksibel bagi siswa?",3
Apa yang tidak disebutkan dalam kutipan tersebut sebagai sesuatu yang mungkin berkaitan dengan kastil abad pertengahan?,4
Mana dari berikut ini yang tidak disebutkan dalam kutipan tersebut sebagai bau atau suara yang dapat dimunculkan di antara reruntuhan kastil?,3
Mana dari berikut ini yang merupakan deskripsi yang tepat dari Kastel Kirby Muxloe?,2
Manakah dari fitur konstruksi berikut ini yang dianggap tidak lazim untuk Kastel Kirby Muxloe selama periode waktu yang dijelaskan dalam kutipan?,2
"Menurut kutipan tersebut, mana dari hal berikut yang akan menjadi hal yang paling menguntungkan bagi seorang pelari dalam mempersiapkan musim yang akan datang?",1
"Menurut kutipan tersebut, mana dari hal berikut ini yang merupakan hal terpenting bagi pelari andal setengah mil?",2
"Bagi seorang atlet, manakah dari hal berikut yang tidak bisa dicapai secara individual melalui praktik nutrisi?",3
"Menurut kutipan tersebut, manakah dari hal berikut ini yang tidak disarankan sebagai cara untuk atlet muda menemukan peningkatan kenikmatan dalam olahraganya?",2
"Menurut kutipan tersebut, mengapa seorang pelari jarak menengah membeli peralatan yang lebih mahal?",1
"Menurut kutipan tersebut, apa yang dibutuhkan oleh pelari jarak menengah?",3
Siapa yang menemukan resonansi magnetik nuklir? ,3
Pada tahun berapa hak paten pertama diberikan kepada pencitraan resonansi medis? ,2
"Menurut kutipan tersebut, apa yang harus dimiliki oleh manusia untuk mengartikan tindakan fisik orang lain?",2
"Menurut kutipan tersebut, memahami niat membantu manusia untuk melakukan apa?",1
"Menurut kutipan tersebut, manakah dari hal berikut ini yang merupakan suatu ringkasan yang akurat mengenai tujuan utama Kecerdasan Buatan?",4
"Menurut kutipan tersebut, manakah di bawah ini yang sering dikaitkan dengan Kecerdasan Buatan?",3
"Menurut kutipan tersebut, manakah di bawah ini yang merupakan kekuatan seseorang dengan pola berpikir konvergen?",4
"Menurut kutipan tersebut, manakah dari hal berikut ini yang tidak dianggap sebagai fokus pola pikir konvergen?",1
"Menurut kutipan tersebut, manakah dari hal berikut yang tidak akan dianggap sebagai ekspresi mikro?",1
Manakah dari pernyataan berikut ini tentang interpretasi ekspresi mikro yang tidak benar?,3
Manakah dari yang berikut ini yang menjadi lebih penting sebagai hasil dari Renaisans? ,2
"Sebagai akibat dari Renaisans, yang mana dari hal-hal berikut ini yang kurang ditekankan?",1
Manakah dari berikut ini yang tidak menggambarkan motivasi menggunakan internet untuk hubungan berkelanjutan?,3
Manakah dari hal berikut yang tidak menggambarkan motivasi penggunaan internet untuk keterlibatan pribadi?,1
Kapan Eropa Barat berhenti mengandalkan pengaruh dan mulai mengembangkan gayanya sendiri?,1
Menggunakan kancing untuk merekatkan pakaian adalah hasil dari? ,3
"Menurut kutipan tersebut, manakah dari hal berikut yang dianggap solusi jangka panjang yang layak untuk masalah lingkungan?",3
"Menurut kutipan tersebut, manakah dari solusi berikut yang tidak akan dianggap pengobatan simtomatik masalah lingkungan?",2
Di negara manakah perang pertama di Eropa yang isu sentralnya dikatakan lebih berkaitan dengan keseimbangan kekuatan daripada konteks agama?,4
Perang apa yang terkadang dideskripsikan sebagai “perang agama” terakhir?,1
Manakah dari aspek Gereja Katolik berikut ini yang tidak diawasi ketat?,1
"Menurut kutipan tersebut, siapakah yang dibunuh di Versailles?",4
Manakah dari yang berikut ini yang tidak dipaksakan kepada Raja dan Ratu oleh massa?,1
Manakah dari berikut ini yang bukan merupakan hasil dari perang laut non-konvensional Inggris?,1
Pernyataan manakah yang tidak secara akurat menggambarkan blokade laut Inggris terhadap Jerman?,4
"Menurut kutipan tersebut, untuk siapa diagnosis Multiple Sclerosis paling mungkin dilakukan?",1
"Menurut kutipan tersebut, peserta dalam aktivitas rutin memerlukan lebih banyak dukungan untuk?",1
"Menurut kutipan tersebut, bagaimana olahraga anggar biasanya dimainkan?",4
"Menurut kutipan tersebut, manakah di antara hal berikut yang merupakan indikator terkuat dari keracunan internal?",4
"Menurut kutipan tersebut, apa langkah pertama yang tepat pada saat memeriksa korban?",1
Manakah dari pernyataan berikut ini yang tidak secara akurat mencerminkan proses pemeriksaan korban?,1
Perubahan manakah yang dipicu oleh Revolusi Prancis yang memiliki dampak signifikan pada warga kelas pekerja?,2
"Setelah Revolusi Prancis, kesuksesan di bidang militer dan pekerjaan lainnya cenderung didasarkan pada?",4
Layanan umum apa yang dinyatakan menjadi peyebab terbanyak keluhan pada negara berkembang?,1
"Menurut kutipan tersebut, apa yang dapat dikatakan tentang sistem transportasi umum?",3
"Menurut kutipan tersebut, manakah dari hal berikut ini yang sulit diukur karena hal-hal yang tidak dapat diprediksi dari pengemudi?",4
Manakah dari berikut ini yang digunakan ketika merepresentasikan arus lalu lintas secara matematis?,4
Apa yang Hershey dan Chase gunakan untuk implan DNA mereka? ,4
Kemampuan untuk mutasi dapat diturunkan kepada generasi berikutnya tergantung pada apa?,1
"Menurut informasi yang diberikan pada kutipan, berbagai efek mutasi tidak bergantung pada apa?",1
Manakah dari pilihan berikut ini yang bukan merupakan alasan kenapa budaya kuno memelihara kambing?,1
Tujuan golf adalah menghitung jumlah paling sedikit dari?,2
"Di lapangan golf, di mana area rumput yang lebih pendek?",2
Apa tujuan khusus dari eksperimen?,1
"Menurut kutipan tersebut, apa yang tidak membantu memandu penelitian ilmiah?",1
"Menurut kutipan tersebut, Pernyataan mana tentang tornado yang tidak benar?",3
"Menurut kutipan tersebut, pernyataan mana yang secara tepat menggambarkan sebagian besar tornado?",4
Manakah dari pilihan berikut ini yang manusia mulai pada abad ke 16?,4
Sudah berapa lama manusia memperbesar objek menggunakan lensa?,3
