question,gemini_answer
Kde budú podľa úryvku svetlá z kozmickej lode Stardust viditeľné ako prvé?,2
Podľa úryvku kozmická loď vytvorí nový rekord v súvislosti s ktorou možnosťou?,3
V akom vzťahu bola doktorka Malar Balasubramanianová so Sarojou Balasubramanianovou?,2
Kde sa našlo telo Saroje Balasubramanianovej?,3
Aká akvizícia sa podarila eBay?,3
Čo sa eBay snaží prostredníctvom akvizície získať?,2
"Kto podľa úryvku nebol v styku s väzňami, ktorí zostali na dvore po bojoch?",4
"Ktorá z nasledujúcich možností nakoniec spôsobila, že väzni ustúpili od výtržníctva?",2
Od čoho by sa podľa názoru ajatolláha Alího Chomejního mala krajina oslobodiť?,4
"Kto podľa úryvku priznal, že sankcie majú účinok na iránsku ekonomiku?",1
Ktorá z nasledujúcich možností nie je súčasťou postupu hlasovania vo Francúzsku?,4
Kde voliči označia svojho vybraného kandidáta?,2
"Čo viedlo Allena k tomu, aby začal osemročné pátranie po Musaši?",4
Na čo podľa úryvku Allen utratil veľké množstvo peňazí?,2
Ktorá z nasledujúcich možností podľa úryvku viedla k nebezpečným podmienkam v továrni a v jej okolí?,1
Ktorá z nasledujúcich možností nepredstavuje jedno z bezpečnostných odporúčaní odporúčané obyvateľom po incidente v továrni?,3
Čo podľa doktora Molla v súvislosti s XDR-TB vyvoláva najväčšie obavy?,4
"U koľkých pacientov, ktorí sa nakazili novým variantom, sa potvrdilo, že boli zdravotnícki pracovníci?",2
Aký druh technológie využíva systém NextGen?,1
Aký priamy prospech prináša NextGen riadiacim pracovníkom letovej prevádzky?,2
"Za čo podľa úryvku historici nekritizovali FBI, že sa na to sústreďovala?",1
Čo donútila FBI urobiť iniciatíva obscénnosti?,4
"Čo sa stalo s hasičským vozidlom, ktoré zasahovalo pri zrútení JAS 39C Gripen? ",2
Po zrútení sa JAS 39C Gripen letisko uzavreli pre čo?,1
Komu Brzezinski poskytoval usmernenie počas iránskej revolúcie?,3
Kto zastával do roku 1977 pozíciu poradcu pre národnú bezpečnosť?,2
Ktorá z nasledujúcich možností presne neodráža Bobekovu kariéru v Partizane Belehrad?,1
Ktoré tvrdenie o Bobekovom pôsobení v Partizane Belehrad je pravdivé?,1
Ktorá charakteristika podľa úryvku odlišuje druh Hesperonychus od Velociraptora?,2
Od akej fyzickej charakteristiky je odvodený význam názvu „Hesperonychus“?,1
Ktoré z nasledujúcich tvrdení týkajúcich sa streľby je pravdivé?,4
"Ktoré tvrdenie týkajúce sa udalosti, kde došlo k streľbe, je presné?",1
Čoho sa podľa úryvku úradne pôvodne obávali v súvislosti s loďou Luno?,1
Ktoré z nasledujúcich tvrdení o stroskotaní lode Luno podľa úryvku nie sú pravdivé?,1
V ktorej dekáde získalo Alžírsko nezávislosť?,3
"Kde neboli nainštalované televízne obrazovky, aby bolo možné sledovať pohrebný obrad?",4
Kde sa konal pohrebný obrad?,3
Kto bol po výbuchu ošetrený kvôli vážnym zraneniam?,2
Kto nahlásil únik plynu?,1
Koľko ľudí podľa úryvku pri útoku zomrelo?,2
"Čia zbraň zlyhala, keď ňou v istom momente úroku mieril?",2
Ktorý z nasledujúcich športov bol vyradený zo zoznamu olympijských športov?,3
Zaradenie ktorého z nasledujúcich športov odhlasoval Medzinárodný olympijský výbor?,3
Na koľko rokov si Arthur Guinness pôvodne prenajal pivovar St James' Gate?,4
Približne koľko miliárd dolárov Guinness vynáša každý rok?,3
V koľkých krajinách Európskej únie bol identifikovaný vírus H5N1?,3
Kde bol zaznamenaný najnovší prípad vírusu H5N1?,1
Kedy Haiti naposledy čelilo tejto chorobe pred šírením nákazy spôsobeným mierovými silami?,1
Odpad z ktorej oblasti prispel k šíreniu choroby?,2
Čo plánuje urobiť írska vláda?,2
Čo bolo v Írsku dočasne legálne?,4
Za čo vyšetrujú podozrivého páchateľa?,1
Čo podozrivý pri zmene znaku neurobil?,3
Z ktorej z nasledujúcich možností podľa úryvku lektor angličtiny Karno nebol obvinený?,2
Koho podľa úryvku Rolando Mendoza nedržal ako rukojemníkov?,2
"Ktorí rukojemníci na základe úryvku boli potvrdení ako tí, ktorí boli predčasne prepustení?",1
Kto podľa úryvku zbiera podpisy na podporu legalizácie manželstiev osôb rovnakého pohlavia v Brazílii?,1
Komu demonštranti odovzdajú petíciu?,3
"K čomu podľa vyjadrenia Armanda Versaceho došlo bezprostredne predtým, ako dav začal reagovať na počasie?",1
Kedy podľa Versaceho začal fúkať najsilnejší vietor?,4
Koľko veľkých búrok bolo zaznamenaných na východ od 35° západnej zemepisnej dĺžky pred cyklónom Fred?,3
"Keď sa cyklón Fred nachádzal blízko Kapverdských ostrovov, ktorým smerom sa pohyboval?",4
Ktorá z nasledujúcich možností má vyššiu rýchlosť ako jej predchodcovia?,1
"Čo je potrebné pre 802.11n, aby bolo spätne kompatibilné s 802.11b?",4
Na koľkých súťažiach mal zlatý olympijský medailista plávať na Hrách Commonwealthu?,1
Prečo olympijský medailista nebral lieky na bolesť?,4
Čo mohlo podľa úryvku viesť k omylu v súvislosti so seizmologickou aktivitou?,1
Kedy podľa úryvku došlo k fázovej zmene?,1
Ktoré z nasledujúcich tvrdení o kozmickej lunárnej sonde satelitu Chandrayaan-1 nie je pravdivé?,1
Ktoré z nasledujúcich tvrdení presne opisuje kozmickú lunárnu sondu?,2
Ktoré ochranné opatrenie proti chorobe bude na základe úryvku zavedené ako posledné?,3
Ako sa choroba prenáša na ľudí?,1
K akému výsledku by mohol viesť neúspech druhej vety?,2
Kedy bola podľa úryvku vypustená druhá veta?,1
Komu unikli „Panamské dokumenty“?,2
"Kto podľa úryvku podľa tvrdení britskej tlače kontroloval mnohé zo spoločností, ktoré chceli ukryť svoj majetok?",3
Ktoré z nasledujúcich leteckých nehôd mali najviac obetí?,3
"Ktorá z nasledujúcich možností nie je príčinou množstva leteckých nehôd, ku ktorým dochádza v Iráne?",2
Ktorá z nasledujúcich možností nebola zahrnutá v správe Irackej študijnej skupiny?,2
Ku ktorej z možností Iracká študijná skupina vo svojej správe nevyzýva?,1
Koho podľa polície považovali za pravú ruku Provenzana?,2
Čo bolo na základe informácií uvedených v úryvku príčinou Falconeho smrti?,1
Ktoré z nasledujúcich ocenení Hitoši Saitó nemá?,1
Kde sa Iwasakimu podarilo vyhnúť sa manželskej prísahe?,2
Kto Iwasakiho napadol?,2
Kedy Alonso ukončil svoje preteky?,3
"Čo spôsobilo, že Schumacher predčasne ukončil svoje preteky?",4
Kto má podľa úryvku zložiť kauciu za zatknutých?,1
"Čo musí byť podľa zadržiavacieho príkazu spomenutého v úryvku umožnené zatknutým, aby mohli byť zadržiavaní viac ako 24 hodín dočasného?",4
Ktorý dôvod podľa úryvku nebol použitý ako vysvetlenie zrušenia druhého kola volieb?,2
Prečo diplomati v konečnom dôsledku označili druhé kolo volieb za nepotrebné?,3
Kto poskytuje súdne služby pre FATA?,2
Ktoré z týchto tvrdení o „politických zástupcoch“ FATA nie je pravda?,4
Na akú cenu bola nominovaná Emma Stone?,3
Na akú cenu nebol film nominovaný?,2
Ktorá z týchto možností pracovala aj po zemetrasení?,4
Ktorú z týchto možností poškodilo podľa úryvku zemetrasenie?,3
Ktorá z týchto tém nie je podľa úryvku v dokumente zahrnutá?,2
Ktorá z týchto možností nepatrí k požiadavkám Palestíny?,2
V ktorej krajine študoval Ma právo?,1
Obhajoba ktorej krajiny podľa úryvku pomohla Ma zvíťaziť vo voľbách?,4
"Ako sa uvádza v úryvku, pre koho pracovala Carolyn Wilsonová skôr, ako odišla z mesta?",3
Kto je štyri preteky pred koncom sezóny na štvrtom mieste na Majstrovstvách sveta jazdcov?,1
Koľko bodov má Kahne po pretekoch uvedených v úryvku na Majstrovstvách sveta jazdcov?,1
"Koľkokrát sa podľa úryvku ľudia stali svedkami pádu meteoritov, o ktorých sa neskôr ukázalo, že majú marťanský pôvod?",2
"Ako sa uvádza v úryvku, čo platí o horninách, o ktorých sa zistilo, že majú marťanský pôvod?",4
Kedy odišiel Schumacher do dôchodku?,2
Kedy sa Massa zranil?,1
Ako podľa úryvku ovplyvní toto opatrenie spoločnosť AOL?,3
Ktorá z týchto možností by mohla s novým opatrením skončiť?,3
Koľko ľudí zabitých pri útoku neboli policajti?,3
Kto oznámil údajného podozrivého z útoku?,1
Čo sa vzhľadom na štatút Floridy ako štátu „víťaz berie všetko“ priradilo Mittovi Romneymu?,3
Koľko percent hlasov získal podľa úryvku Gingrich v primárkach?,2
Kto podľa úryvku nepokračoval vo voľbách po výsledkoch správneho výboru?,2
Kto sa podľa úryvku vyjadril pochvalne o inom kandidátovi po výsledku správneho výboru?,2
Na akom jedinom mieste bola šou uvedená pred rokom 2015?,1
Aký typ zápletky pripisuje stanica šou?,2
"Čo také zberal David Headley, že to v konečnom dôsledku pomohlo militantnej skupine pri útoku?",1
Aký spôsob dopravy použila militantná skupina na prepravu do Bombaja?,3
Ktoré tvrdenie uvedené v úryvku presne vystihuje výsledok zápasu Nadala a Raonica na Brisbane Open?,1
Aký bol podľa úryvku stav zápasu Nadala a Raonica po prvom podaní?,2
Jazyk ktorého programu nepatrí k trom novým vysielaniam spoločnosti Naked News?,3
Kde podľa tohto úryvku nebudú dostupné nové vysielania spoločnosti Naked News?,3
Koľko súťažiacich nedokončilo obrovský slalom?,4
Ktoré z týchto tvrdení presne vystihuje výsledky pretekov na majstrovstvách?,3
Ktorú z týchto možností sa NBA rozhodla prerušiť?,1
Čo viedlo podľa úryvku NBA k obavám z vírusu?,4
Kto strelil víťazný gól Washingtonu Capitals v zápase proti Atlante Thrashers?,1
Kto strelil svoj 60. gól v sezóne počas zápasu Capitals proti Thrashers?,3
Kedy potrebovala banka Northern Rock podporu vlády?,4
Ktoré z týchto tvrdení podľa úryvku presne opisuje vzťahy spoločnosti Virgin Group s bankou Northern Rock?,2
"Ako sa uvádza v úryvku, ktorej krajiny sa týka podpísanie Kjótskeho protokolu?",3
Čo by podľa bývalej austrálskej vlády poškodila ratifikácia Kjóta?,2
Do ktorého programu boli prijatí strelci v skúške?,4
Ktoré tvrdenie nevystihuje presne skúšku proti škodcom?,1
Kde sa podľa úryvku našlo rozdelenie?,3
"K čomu podľa úryvku došlo skôr, ako sa očakávalo?",2
"Čo bude musieť hráč urobiť, aby mohol ovládať pohyby vo videohre?",4
"Čo bolo navrhnuté tak, aby sa podobalo diaľkovému ovládaniu televízie?",2
Čo nebolo uvedené v najnovšej správe tlačovej agentúry Xinhua?,2
Čo nebolo uvedené v prvej správe tlačovej agentúry Xinhua?,4
Čo oznámila Sara Danius počas rozhlasového programu?,1
S kým sa nepodarilo priamo spojiť?,4
"Kto sa vyjadril, že prísľub je „hlavný krok“?",3
Koľko známok vyrobil Słania pre rôzne krajiny?,4
Čo je podľa úryvku pravdepodobnou príčinou neustáleho prepúšťania z otvorov nádrže?,3
Prečo sa otvorili poistné klapky?,2
V akej výške je v súčasnosti voda v regióne Ninth Ward?,3
Čo sa stalo v regióne Ninth Ward počas hurikánu Katrina?,3
Ktorú z týchto možností Hamilton nepotvrdil?,2
Čo chcú vedci zistiť?,4
Akú úlohu zohrala podľa úryvku miestna polícia pri závere?,3
Čo sa stalo s vchodmi do tunela počas záveru?,1
"Čo sa podľa úryvku nestalo skôr, ako fotografa zrazilo vozidlo?",4
"Čo sa fotograf pokúšal spraviť skôr, ako ho zrazilo vozidlo?",2
Ktoré tvrdenie nevystihuje stav prezidenta po pozitívnom teste na vírus presne?,1
Ktoré z týchto tvrdení o prezidentovi je podľa úryvku pravda?,3
"Kedy sa podľa úryvku očakávalo, že bude tropický cyklón Gonu naďalej slabnúť?",2
Aká bola rýchlosť vetra v čase vrcholu tropického cyklónu Gonu?,3
Ktorá z týchto možností sa nepovažuje za vlastnosť Karenia brevis?,3
Ktorú z týchto možností Karena brevis nedokáže?,2
Ktorá z týchto udalostí podľa úryvku nenastala v dôsledku hurikánu Felicia?,4
Ktoré tvrdenie o hurikáne Felicia je lož?,2
Ktoré tvrdenie presne vystihuje výsledok Veľkej ceny Maďarska v roku 2009?,3
Kedy došlo k nehode?,1
"Ktorá z týchto možností podľa úryvku trvala kratšie, ako výskumníci pôvodne verili?",1
Ktorú z týchto možností výskumníci neuviedli?,3
Kde sa uskutoční CowParade?,2
Ktoré z týchto tvrdení presne opisuje CowParade?,1
Čo viedlo Rusko k zastaveniu používania lietadiel II-76?,2
Čo je II-76?,3
Kto prijal autorský tím pre Simpsonovcov?,2
"Koho označila Fluke za autorov pozitívnych komentárov a povzbudení, ktoré dostávala?",4
"O čom podľa úryvku niektorí ľudia nechceli, aby ženy hovorili verejne?",3
Ktoré planetárne teleso je podľa úryvku najdynamickejšie?,1
Na ktorom planetárnom telese boli identifikované rieky a jazerá z priehľadnej kvapaliny?,2
Ktoré z týchto zistení nie je výsledkom objavu peria?,4
Čo dinosaury v perí nemali?,2
Ktoré z týchto tvrdení o ZMapp nie je pravda?,2
Ktoré z týchto tvrdení presne opisuje skúšanie PALM?,3
Kde bude mať podľa vedcov nový čip najväčší význam?,1
Aká metóda sa použije na zostavenie diagnostického nástroja?,2
Ktoré tvrdenie o laločnatých jazvách nie je podľa úryvku pravda?,4
"Ktorá teória o útvaroch podľa úryvku uvádza, že na Mesiaci dochádza ku geologickej činnosti?",4
Čo sa podľa úryvku až do obžaloby nebude viac robiť?,1
Čo podľa úryvku nie je aktuálny problém zváračov?,4
Čo ešte okrem ľadu ovplyvňuje záchranárov?,2
Aké presvedčenie Roberts odmietol potvrdiť?,3
Diskusie o ktorej téme považoval Roberts za príliš neetické?,4
Kam svietia dva svetelné lúče?,1
Kedy sa na mieste podľa úryvku stavajú nové mrakodrapy?,4
"Ktoré informácie naznačujú, že Sedem sestier je názov pre jaskyne?",1
Ako sa sleduje tepelné správanie Siedmich sestier?,1
Ktoré tvrdenie o podozrivom nie je podľa úryvku pravda?,4
Ktoré informácie o útoku úrady potvrdili?,2
Zápas ktorých tímov sa bude konať v Ellis Parku?,3
Kde sa bude hrať ďalší zápas Springboks?,3
S ktorou z týchto možností zaznamenala vesmírna stanica problémy počas misie?,2
Aký bol podľa úryvku cieľ misie vesmírnej stanice?,3
Ktoré z týchto tvrdení o prípade nie je pravda?,4
Ktoré z týchto tvrdení presne opisuje prípad?,4
Za ktorý klub začal podľa úryvku Vidal hrať pred tromi sezónami?,1
Koľko zápasov odohral Vidal za Barçu?,1
Proti komu sa hral zápas?,2
Prečo Jarque býval v hoteli?,3
Prečo geofyzikálna agentúra v Jakarte nevydá varovanie?,4
Čo podľa úryvku vyvolalo zemetrasenie?,4
Ktoré z týchto možností motivujú aktivitu Slnka a všetkých iných hviezd?,3
Ako sa stanovuje Rossbyho číslo hviezdy?,1
"Aké percento opýtaných podporuje názor, aby sa Austrália stala republikou čo najskôr?",2
Kedy by sa mala stať Austrália podľa Julie Gillardovej republikou?,2
Ktorá organizácia je predmetom súdneho vyšetrovania?,3
Cliff Stearns je vedúci akého výboru?,4
Ktorá z možností sa podľa úryvku Švajčiarke nestala?,2
Ktorá spoločnosť získala v roku 2007 cenu Taiwan Sustainable Award?,3
Čo je počítač ASUS Eee?,2
Kto bol zodpovedný za chýbajúce poštové dokumenty?,3
Kto sa podľa úryvku za chýbajúce dokumenty ospravedlnil?,4
Kedy začal Del Potro riešiť problémy s ramenom?,3
Aký bol výsledok prvého tajbrejk?,1
Kto konkrétne bol podľa úryvku boli v kontakte s pacientom?,2
Aké ubezpečenie podľa úryvku guvernér neposkytol vo svojom príhovore k občanom Texasu?,4
Ktorý parodický spravodajský zdroj vytvorili dvaja bývalí študenti z UW?,4
Ktorá z týchto možností podľa úryvku nepatrí do spravodajskej paródie The Onion?,2
Čo podľa úryvku strážila polícia?,3
"O koľkej požiadala polícia demonštrantov, aby sa posunuli, aby sa zachovala premávka?",4
Ktoré tvrdenie je pravda o výskume vykonaného Dr. Ehudom Urom?,2
O čom podľa úryvku Dr. Ur pochybuje?,2
Ktoré z týchto tvrdení neopisuje haváriu letu CG4684 presne?,3
Prečo sa letu CG4684 nepodarilo prvý raz pristáť?,4
Ktoré z týchto tvrdení o skúsenostiach Franciszka Kovala je podľa úryvku pravda?,2
"Prečo je náročné odhadnúť, aké následky bude mať tropická búrka Danielle?",3
Ktoré z týchto tvrdení o tropickej búrke Danielle podľa úryvku nie je pravda?,4
"Čo sa musí podľa úryvku stať s chorobou, než spôsobí globálnu epidémiu?",1
Ako ďaleko bol podľa úryvku tajfún od Fujianu?,3
"Kto privítal Georgea W. Busha, keď pricestoval do Ázie?",4
Kedy rozprával prezident o rozširovaní obchodu v Ázii?,3
Ktorá z týchto možností je podľa úryvku hlavným cieľom vlády?,4
Čo oznámila vláda?,1
Ktoré informácie sú z úryvku známe?,1
Ktoré tvrdenie o protestoch nie je pravda?,3
Kto navrhol rezignáciu poslednej CEP?,3
Čo USA Gymnastics podľa tohto vyhlásenia v súvislosti s Nassarovým zneužívaním športovcov nepodporuje?,1
Aký je podľa tohto vyhlásenia hlavný cieľ USA Gymnastics a Olympijského výboru Spojených štátov amerických do budúcnosti?,4
Kam smerovala loď v čase incidentu? ,3
Ktorá z možností nie je v súvislosti s loďou spomenutou v úryvku pravdivé tvrdenie?,2
Kto prezentoval vyhlásenie o amerických jednotkách?,4
Ktorá krajina podľa tohto vyhlásenia prevzala zodpovednosť za stráženie zajatých bojovníkov?,4
Čo je podľa predpokladov príčinou havárie?,2
V akom typu terénu došlo k havárii?,4
V aký výsledok dúfajú úradníci v dôsledku povodní?,1
Ktorú z týchto možností trvalo ovplyvnilo vybudovanie priehrady?,4
Kto poskytol Spojeným štátom podľa tohto úryvku informácie o možných útokoch?,3
Ktoré z týchto tvrdení presne opisuje údajné plánované útoky extrémistov?,3
Kto z uvedených osôb nie je právnik?,4
Ktorá skupina ľudí sa ako súčasť škandálu v gréckej právnickej komunite nespomína?,3
Koľko bránok prehrala India?,2
Aké bolo podľa úryvku najvyššie skóre za smenu?,1
Ktorá z týchto možností nie je dôvodom frustrácie Adama Cuerdena?,1
Čo sa podľa úryvku zo stránky zmazalo?,1
Ktorú z týchto možností Amir Khan podľa úryvku nepodporuje?,1
Ktorú z týchto možností Amir Khan bude podľa úryvku podporovať aj napriek svojmu názoru?,3
Kedy zomrel Peter Lenz?,3
Kto je Xavier Zayat?,2
V ktorej situácii by mohlo úzkostlivému cestujúcemu pomôcť pochopenie vnútorného fungovania lietadla?,2
"Ktorú z týchto možností má podľa úryvku vykonať cestujúci, ktorému záleží na cene, ako poslednú?",2
"Čo by mali podľa úryvku urobiť cestujúci ako prvé, aby získali najlepšie možné ceny letov?",2
Kedy potrebuje doručenie sprievodcu?,3
Na ktorú z týchto možností by ste mali podľa úryvku pri výbere leteckej spoločnosti v aliančnom programe Frequent Flyer najviac prihliadať?,1
Ktorá spoločnosť by mohla podľa úryvku ponúknuť viac bodov v programe?,4
Ktorý z týchto zmyslov môže nadmerné pitie alkoholu podľa úryvku poškodiť?,2
Čo by mohlo podľa úryvku potenciálne zmierniť škodlivé účinky alkoholu?,3
Kde v Amsterdame sa nachádzajú najdrahšie nehnuteľnosti?,1
Prečo je Kanálová štvrť zaradená na zoznam svetového dedičstva UNESCO?,1
Kvôli ktorej z týchto možností podľa úryvku sa návšteva Phnom Kromu vyplatí?,1
"Čo podľa úryvku návštevníci potrebujú, aby vstúpili do Phnom Kromu?",3
Ktorá z týchto možností môže podľa úryvku zabrániť turistovi v návšteve Antarktídy?,4
"Ktorú časť Antarktídy môže navštíviť turista, ktorého zaujíma lezenie?",2
Kde sa bude nachádzať predmoderná hvezdáreň s najmenšou pravdepodobnosťou?,3
Kde sa bude pravdepodobne nachádzať moderný výskumný teleskop?,4
Ktorá oblasť je podľa úryvku na strávenie pokojného dňa na pláži najlepšia?,3
Kde sú podľa úryvku najbezpečnejšie podmienky na kúpanie?,2
Ktorá z týchto možností sa dá pri návšteve miesta uvedeného v úryvku považovať za nevhodnú?,2
Ktoré z týchto slov opisuje jazyky lingua francas?,4
Ktoré tvrdenie neopisuje pomocné jazyky presne?,1
"Čo si musí cestujúci podľa úryvku overiť, ak sa jeho plavba koná v zimnom období?",1
"Čomu sa môže cestujúci podľa úryvku vyhnúť, ak sa koná plavba v letnom období?",2
"Prečo sa v Barcelone často používa na znakoch, značkách a oznámeniach katalánčina?",2
Ktorý z týchto jazykov sa v barcelonskom metre používa na pravidelné oznamy?,2
Ktoré z týchto služieb podľa úryvku pravdepodobne nie je prioritou poskytovateľov luxusného nocľahu a raňajok?,4
Ktorý z týchto bodov podľa úryvku nepatrí k hlavným bodom súťaženia medzi luxusnými B&B?,1
Ktoré z týchto podujatí sa podľa úryvku nebude v roku 2022 konať v Pekingu?,2
Ktoré z týchto podujatí bude podľa úryvku Peking hostiť v roku 2022?,2
Komu hrozí najvyššie riziko nákazy aviárnou influenzou?,3
Ktoré z týchto tvrdení podľa úryvku opisuje vtáčiu chrípku najpresnejšie?,3
Čo spája Belomorský kanál?,3
"V akom type vozidla sa môžu podľa úryvku zbierať pasy, aby sa predišlo vyrušeniu cestujúcich?",2
Kedy sa môžu podľa úryvku kontrolovať doklady v niektorých medzinárodných vlakoch?,4
S ktorým z týchto problémov sa môžete stretnúť pri pobyte v oblasti vysokých trópov Singapuru?,3
Kto by sa mal vyhnúť jedeniu nemeckých cukroviniek?,1
Ktorá z možností sa považuje za sezónnu príchuť nemeckých cukroviniek?,3
Ktorá z týchto možností nie je podľa úryvku odporúčaným tipom na cestovanie s minimálnym rozpočtom?,3
Pre koho by mohlo byť podľa úryvku cestovanie s minimálnym rozpočtom náročné?,4
Ktoré z týchto tvrdení neopisuje cestu medzi Point Marion a Fairmont presne?,1
Ktorá z týchto možností by mala byť podľa úryvku pre vodičov hlavnou obavou na diaľnici Buffalo-Pittsburg?,3
"Ktorá z týchto možností nie je potrebná, aby ste mohli začať s kaňonovaním?",2
Ktoré z týchto možností môžete potrebovať pre úspešné kaňonovanie?,4
"Čo môže byť podľa úryvku užitočné pre niekoho, kto plánuje kempovať v automobile?",2
"Čomu by sa mali podľa úryvku milovníci kempovania v automobile vyhnúť, ak na seba nechcú prilákať pozornosť?",3
Kto podľa úryvku prestaval Casablancu druhýkrát?,4
Kto moderné mesto Casablanca po prírodnej katastrofe opustil?,2
Čím sa podľa úryvku Sintra preslávila medzi cudzincami?,3
Čo Arménsko neuznáva?,4
Čo stále ovplyvňuje vzťahy medzi Azerbajdžanom a Arménskom?,4
Za čo by mohol byť pri ceste taxíkom v Charlotte účtovaný dodatočný poplatok?,2
Čo sa dá podľa úryvku považovať za nevýhodu bývania v Charlotte s deťmi?,2
Komu patrila severná časť Čile pred príchodom Španielov?,4
Ktorá z týchto možností sa podľa úryvku neudiala v roku 1810?,2
Ako sa ľudia dostanú do odľahlých dedín v regióne Ligúria?,3
Čo označuje taliansky výraz „Cinque Terre“?,1
Ktorý typ trekových topánok je podľa úryvku vhodný na potenciálne klzké podmienky v zime?,2
Ktorá z týchto možností nepomôže zlepšiť trakciu na zľadovatených cestách počas zimného obdobia?,4
Ktorá z týchto možností presne vystihuje podobnosť medzi Havajom a Cookovými ostrovmi?,3
Ktorá z týchto možností neopisuje Cookove ostrovy presne?,3
Ktorá z týchto rangerských staníc ponúka dva typy ubytovania?,1
"Kde si môžete podľa úryvku rezervovať parkovacie povolenie, ak chcete použiť hotovosť namiesto kreditnej karty?",2
Ktorý druh lyžovania sa podľa úryvku praktizuje v strmšom teréne?,3
"Čo podľa úryvku pomôže bežkárom s batohom, ktorí chcú dosiahnuť vyššiu rýchlosť?",4
"S čím majú cestovatelia, ktorí zažívajú návratový šok, ťažkosti?",4
Pre aký typ cestovateľov môže byť podľa úryvku návratový šok obzvlášť náročný?,2
"Ktorej z týchto možností sa musia ľudia vyvarovať, ak stretnú losa?",3
Ktoré z týchto tvrdení o losoch podľa úryvku nie je pravda?,1
Ktorá z týchto možností je pre púštneho cestovateľa podľa úryvku najmenej nebezpečná?,1
Ktorá z týchto možností sa nie je uvedená ako potenciálna hrozba pre púštnych cestovateľov?,4
Populáciu ktorej skupiny podľa úryvku výrazne ovplyvnil príchod bádateľov?,3
Akým jazykom podľa úryvku hovorili Karibania?,4
Komu sa pripisuje popularizácia lyžovania ako rekreačnej aktivity?,2
Kedy bolo podľa úryvku lyžovanie uznané ako šport po prvýkrát?,4
Ktorá z týchto možností sa zvyčajne spája s najväčším ostrovom pri východnom pobreží Afriky?,1
Aká vlastnosť sa nepripisuje menším východoafrickým ostrovom? ,3
Ako podľa úryvku slávia Veľkú noc niektoré obzvlášť tradičné kostoly?,2
"Čo potrebuje kubánsky občan, aby sa vyhol určitým požiadavkám pri vstupe do Ekvádoru?",4
Na čo cestovné požiadavky Ekvádoru nie sú určené?,1
Ktorá z týchto možností by mohla byť v zahraničí drahšia ako doma?,2
Aké môže byť riziko zakúpenia špičkových rámov v zahraničí?,3
Ktoré z týchto tvrdení je pravda v súvislosti s používaním meny na Falklandoch?,4
Kde by mohla byť pri cestovaní zo Spojených štátov na Falklandy podľa úryvku užitočná najmä iná forma platby pomimo kreditnej karty?,3
Ktorá udalosť sa nespája s oslavou chrámových festivalov?,1
Kde môžete vidieť ozdobené slony?,3
Ktorá z týchto možností je podľa úryvku najpravdepodobnejší spôsob ušetrenia na letenke v prvej triede?,1
"Čo by bola podľa úryvku strata času, keď si chcete rezervovať určitú tarifnú triedu?",3
Čo nemusíte pripočítať pri porovnávaní celkovej ceny cestovného do Afriky s cenou cesty okolo sveta?,3
Rozmanitejšiu ponuku čoho začínajú podľa úryvku supermarkety ponúkať?,1
"Aké služby, ktoré poskytujú niektoré supermarkety, by mohli osloviť zákazníka, ktorý si kupuje hotové jedlá?",4
Ktorej z týchto možností nemusí rozumieť francúzsky hovoriaci Belgičan a Švajčiar?,1
Ktorá z týchto možností nie je vo Francúzsku rovnaká ako v Belgicku alebo Švajčiarsku?,2
V ktorom prípade vám s najväčšou pravdepodobnosťou nebude ponúknuté cestovné pre pozostalých?,3
Čo je pravda o cestovnom pre pozostalých?,4
Kedy je používanie samostatného prístroja GPS pohodlnejšie ako používanie navigačnej aplikácie GPS?,3
Čo nie je dobrý dôvod na používanie navigačnej aplikácie GPS namiesto samostatného prístroja?,1
"Ako podľa úryvku zaručíte, že dostanete tú najvhodnejšiu loď pre vás?",3
Ktorá z týchto možností sa podľa úryvku nepoužíva ako taktika na udržanie hostí v pri stoloch a automatoch?,1
Čomu sa musí podľa tohto úryvku vyhnúť rozumný hráč?,1
Ktoré slovné druhy sa podľa úryvku píšu uprostred vety s veľkým začiatočným písmenom?,2
Čo môže podľa úryvku skomplikovať písanie veľkých písmen pri podstatných menách?,2
Ktoré gesto znamená vo vidieckych oblastiach Malajzie „príď“?,2
Ktoré gesto môže podľa úryvku znamenať „poď späť“?,1
Čo podľa úryvku spôsobuje trhliny?,2
Ktoré z nich sa môžu podľa úryvku skrývať pod snehovými mostmi?,1
Pred návštevou ktorej krajiny musia podľa tohto úryvku cestujúci prijať dodatočné bezpečnostné opatrenia?,2
Ktorá z týchto možností nie je pre turistu v Gome dobrou radou?,1
Kedy bude sprístupnené povolenie od zodpovedných orgánov so začiatkom v auguste?,2
Aké pravidlá platia na ochranu kaňonu?,4
Ktorý z typov hotelov opísaných v úryvku nájdete s najmenšou pravdepodobnosťou?,4
Na ktorú z týchto ponúk by hoteloví hostia na základe informácií uvedených v úryvku pravdepodobne prihliadali najmenej?,4
Čomu by sa mali podľa tohto úryvku vyhnúť cestovatelia pri návšteve Grónska?,4
"Ktorá z týchto možností je podľa úryvku zrejme najproblematickejšia pre nepripravených cestovateľov, ktorí navštívia Grónsko?",3
Ktorá z týchto možností sa v súčasnosti využíva ako centrálne námestie?,1
Ktorá z týchto možností sa podľa úryvku nenachádza v Jardín de la Unión?,4
