question,gemini_answer
တူရကီနိုင်ငံ စုစုပေါင်းဧရိယာ၏ စတုရန်းကီလိုမီတာမည်မျှသည် ဥရောပတိုက်တွင် ပါဝင်သနည်း။,4
စာပိုဒ်အရ တူရကီနိုင်ငံသည် မိုင်မည်မျှ ရှည်လျားသနည်း။,4
ဗာတီကန်စီးတီးတွင် လက်တင်ဘာသာစကားကို မည်သည့်အတွက် အသုံးပြုသနည်း။,1
ဗာတီကန်စီးတီးတွင် အီတလီဘာသာစကားကို မည်သည့်အတွက် အသုံးမပြုသနည်း။,3
စာပိုဒ်အရ အောက်ပါတို့အနက် မည်သည်က ခေတ်မီဆန်းပြားသော ကွန်ပျူတာများတွင် အသံများရောနှောခြင်းမှ အကျိုးကျေးဇူးရရှိသနည်း။,1
စာပိုဒ်အရ မည်သည့်နေရာရှိအိမ်အများစုတွင် ရေဆွဲအိမ်သာများကို တွေ့ရသနည်း။,1
အောက်ပါတို့အနက် မည်သည့်နေရာတွင် ခေတ်မီရေဆိုးစနစ်များကို တွေ့ရသနည်း။,1
အောက်ပါတို့အနက် မည်သည့်အရာက စကိတ်သမားကို လည်သွားစေနိုင်သနည်း။,1
စာပိုဒ်အရ အောက်ပါတို့အနက် မည်သည်က ခေတ်မီရေခဲစကိတ်၏ ဓားသွားပေါ်မှအခေါင်းပေါက်ကို မှန်မှန်ကန်ကန် ဖော်ပြထားပါသနည်း။,3
စာပိုဒ်အရ အလင်းမှစွမ်းအင်အပိုကို အက်တမ်များဖြင့် ဖယ်ထုတ်နိုင်စေသည့် လုပ်ငန်းစဉ်မှာ မည်သည်နည်း။,2
မည်သည့်အရာကြောင့် အက်တမ်မှ ဖိုတွန်တစ်ခုကို ထုတ်လွှတ်စေသနည်း။,2
စာပိုဒ်အရ နောက်ဆုံးတွင် မီးသီးတစ်လုံး အလုပ်မလုပ်တော့အောင် မည်သည့်အရာက လုပ်ဆောင်သနည်း။,3
မီးသီးကိုအစားထိုးရာတွင် အောက်ပါတို့အနက်မည်သည့်အရာကို ထိကိုင်ပါက အန္တရာယ်ဖြစ်စေနိုင်သနည်း။,3
စာပိုဒ်အရ နျူကလိယက်စ်တစ်ခုကို ခွဲထုတ်လိုက်သောအခါ မည်သို့ဖြစ်သနည်း။,2
အောက်ပါတို့အနက် မည်သည့်အရာက မိုင်ပေါင်းများစွာအကွာအဝေးမှ ခေါ်ဆိုမှုများကို ကမ္ဘာမြေသို့ ပြန်ပို့ပေးသနည်း,2
တယ်လီစကုပ်ကို အာကာသထဲသို့ထားရန် မည်သည့်အရာများကို အသုံးပြုသနည်း။,2
အချိန်ကုန်ဆုံးမှုကို ခြေရာခံနိုင်ရန် သံသရာလည်နေသောဖြစ်စဉ်နှင့်ပတ်သက်၍ မည်သည်ကို သတိပြုသင့်သနည်း။,2
စာပိုဒ်အရ ဖြစ်စဉ်တစ်ခု၏ မည်သည့်အရာကို နှိုင်းယှဉ်ရန် အချိန်ကိုအသုံးပြုသနည်း။,1
စာပိုဒ်အရ အောက်ပါတို့အနက် မည်သည့်အရာသည် ထီးနန်းဆက်ခံသူအတွက် အစဉ်အလာဟု ယူဆသနည်း။,2
စာပိုဒ်တွင် ပေးထားသော အချက်အလက်အပေါ် အခြေခံ၍ ချားလ်စ်သည် မည်သည့်အရာကို လုပ်ဆောင်ခဲ့သည့် ပထမဆုံးသောသူ ဖြစ်ခဲ့သနည်း။,3
ထရီဗက်ဆင်၏ ရေတပ်သင်္ဘောအစုသည် မည်သည့်နိုင်ငံမှ ဖြစ်သနည်း။,4
သမိုင်းရှိ မည်သည့်အချိန်တွင် ဂျာမနီသည် အက်စ်တိုးနီးယားအပေါ် ကြီးမားသော ယဉ်ကျေးမှုလွှမ်းမိုးမှု သက်ရောက်ခဲ့သနည်း။,3
အက်စ်တိုးနီးယား ဘာသာစကားသည် မည်သည်၏ လွှမ်းမိုးမှုအောက်တွင် ရှိခဲ့သနည်း။,2
စာပိုဒ်အရ ဒေသရင်း ဟင်ဒီဘာသာစကားပြောသူ အရေအတွက်သည် မည်သည့်အချက်ပေါ် မူတည်၍ အပြောင်းအလဲရှိသနည်း။,1
ဟင်ဒီနှင့် အူရဒူဘာသာစကားများနှင့် ပတ်သက်ပြီး အောက်ပါတို့အနက်မည်သည်က မှန်ကန်သောဖော်ပြချက် ဖြစ်သနည်း။,2
အောက်ပါတို့အနက်မည်သည်သည် ဟန်ဂအူး အက္ခရာနှင့်ပတ်သက်ပြီး မှန်ကန်သော အချက်တစ်ချက် မဟုတ်သနည်း။,1
ဟွန်မင်ဂျွန်းဂျဲဝန်ဂမ်က အက္ခရာကို နောက်ဆုံးတွင် မည်သည်သို့ ပြောင်းခဲ့သနည်း။,2
စာပိုဒ်အရ မည်သည့်ဘာသာစကားများတွင် ဆန်စကရစ်၏ လွှမ်းမိုးမှုရှိခဲ့သနည်း။,4
စာပိုဒ်အရ ဆန်စကရစ်အသုံးပြုမှုသည် မည်သည့်အရာကြောင့် မှေးမှိန်သွားခဲ့သနည်း။,4
စာပိုဒ်အရ လိုပေါ်ရှိ ဆွဲငင်အားနှင့်ပတ်သက်ပြီး အောက်ပါတို့အနက်မည်သည်က မှန်ကန်သော ဖော်ပြချက်ဖြစ်သနည်း။,4
စာပိုဒ်အရ အောက်ပါဖော်ပြချက်များမှ မည်သည်သည် လ၏ အပြင်ဘက် အလွှာကို တိကျစွာ ဖော်ပြသနည်း။,2
စာပိုဒ်အရ လ၏ ထိပ်အုပ်လွှာသည် မည်သည့်နေရာတွင် အထူဆုံး ဖြစ်သနည်း။,3
စာပိုဒ်အရ အောက်ပါတို့အနက်မည်သည်ကို လူအချို့က ယုံကြည်ကြသနည်း။,3
နေလုံး၏ ဗဟိုနှင့် ဝေးလေလေ မည်သည်က ပိုပါးလာမည်နည်း။,3
စာပိုဒ်အရ နေလုံး၏ မည်သည့်အပိုင်းကို ကမ္ဘာမြေမှ မြင်ရသနည်း။,3
အောက်ပါရှာဖွေတွေ့ရှိချက်များမှမည်သည်က ကိုပါနီကက်စ်၏ သီအိုရီကို အတည်ပြုရန် အထောက်အကူပြုခဲ့သနည်း။,1
အောက်ပါတို့အနက်မည်သည်ကို 1610 ခုနှစ်တွင် ဂယ်လီလီယို ဂယ်လီလီယိုင်က တွေ့ရှိခဲ့သနည်း။,2
စာပိုဒ်အရ အမေဇုန်မြစ်သည် မည်သည့်နေရာမှ ရေစုဆောင်းသနည်း။,1
မည်သည့်ထောမနာပြုမှုက အမေဇုန်မြစ်နှင့် မသက်ဆိုင်သနည်း။,3
စာပိုဒ်ထဲတွင်ဖော်ပြထားသော မည်သည့်လုပ်ငန်းနယ်ပယ်က ဗင်နီဇွဲလားနိုင်ငံသား အနည်းဆုံးကို အလုပ်ခန့်သနည်း။,3
စာပိုဒ်အရ အောက်ပါကဏ္ဍများမှ မည်သည့်ကဏ္ဍသည် ဗင်နီဇွဲလားနိုင်ငံသားများစွာကို အလုပ်ခန့်သနည်း။,1
စာပိုဒ်အရ အဏုမြူပေါင်းစပ်မှုသည် ကြယ်များကို မည်သည်တို့ ဖြစ်ပေါ်စေသနည်း။,3
အသုံးဝင်သော နျူကလီးယားဓာတ်ပေါင်းဖိုတစ်ခုသည် အောက်ပါတို့အနက်မည်သည်ကို ဖန်တီးမည်နည်း။,4
ရေ၏ ဓာတုဗေဒ ပေါင်းစပ်ဖွဲ့စည်းမှုက ဘာလဲ။,4
ရေသည် ပုံစံများပြောင်းသည့်အခါ မည်သည်က ပြောင်းလဲမှု မရှိမည်နည်း။,1
စာပိုဒ်အရ အောက်ပါတို့အနက်မည်သည်က အချို့သောဥပဒေများကို သက်ရောက်စေရန် ကြိုးစားသည့်အခါ ပြည်နယ်ဆယ့်သုံးခုအတွက် ပြဿနာတစ်ခု မဟုတ်ခဲ့သနည်း။,1
စာပိုဒ်အရ မည်သည့်ဖော်ပြချက်က တော်လှန်ရေးစစ်ပွဲအတွင်း ဗဟိုအစိုးရ၏ အခြေအနေကို တိကျစွာ ထင်ဟပ်စေသနည်း။,3
လွတ်လပ်ရေး ကြေညာစာတမ်း၏ ကျောဘက်ရှိ စကားလုံးများကို မည်သို့ရေးသားထားသနည်း။,3
စင်ကာပူသည် အောက်ပါတို့အနက် မည်သည့်အရာအတွက် ကျော်ကြားသနည်း။,1
ဗန်ဒါမစ်ဂျိုအာကွင်းဆိုတာ ဘာလဲ။,2
စာပိုဒ်အရ ဂီဇာပိရမစ်များ၏ မည်သည့်အရည်အသွေးက ခေတ်သစ် ရှေးဟောင်းအီဂျစ်လူမျိုးများအတွက် အံ့ဩဖွယ်ရာ မဟုတ်ခဲ့သနည်း။,1
စာပိုဒ်အရ အပင်စားတိရစ္ဆာန်များသည် မိုးနောက်လိုက်ရန် မည်သည့်နေရာမှ သွားသနည်း။,3
စာပိုဒ်အရ ဧပြီလဝန်းကျင်တွင် အပင်စားတိရစ္ဆာန်များသည် မည်သည့်နယ်မြေမှ ထွက်ခွာကြသနည်း။,2
ပင်လယ်ဖျံစစ်ဆင်ရေးသည် မည်သည့်နိုင်ငံ၏ ကျူးကျော်ဝင်ရောက်မှုဖြစ်သနည်း။,2
ဂျာမနီသည် ဗြိတိန်အပေါ် တိုက်ခိုက်မှုကို မည်သို့ခေါ်ခဲ့သနည်း။,2
အီတလီ၏ အာဖရိကန်နိုင်ငံများကို သိမ်းရန် အစီအစဉ်တွင် လိုအပ်သောအဆင့်အဖြစ် မည်သည်ကို ဖော်ပြထားခြင်း မရှိသနည်း။,2
စာပိုဒ်အရ မည်သည်ကို အီတလီ၏ စစ်ပွဲဆိုင်ရာ အဓိကပန်းတိုင်ဟု ယူဆခဲ့သနည်း။,1
မည်သူက ကျူးကျော်သူများနှင့် လက်တွဲလုပ်ကိုင်ခဲ့သနည်း။,2
မြင်းစီးသူရဲစစ်ဆင်ရေးတွင် ပါဝင်ခဲ့သော မဟာမိတ်များမှာ မည်သူတို့ဖြစ်သနည်း။,1
မည်သည့်နည်းပညာ တိုးတက်မှုက ရေငုပ်သင်္ဘောများကို ရေအောက်တွင် စတင်သွားလာနိုင်စေခဲ့သနည်း။,4
၎င်းတို့ကို ပထမဆုံးအသုံးပြုစဉ် ရေငုပ်သင်္ဘောများတွင် မည်သည့်နယ်ပယ်၌ အကွာအဝေး အလွန်အကန့်အသတ်ရှိခဲ့သနည်း။,1
စာပိုဒ်အရ မည်သူက သဘောတူညီချက်တစ်ခုကို ချိုးဖောက်ခဲ့သနည်း။ ,4
အနီရောင်စစ်တပ်က အောက်ပါတို့အနက် မည်သည်ကို မဆောင်ရွက်ခဲ့သနည်း။,3
အီတလီ အမှတ်တစ်ဆယ်တပ်၏ အင်ဂျင်နီယာချုပ်သည် ဘာဖြစ်ခဲ့သနည်း။,3
အီတာလို ဘယ်လ်ဘိုသည် မည်သည့်နေရာတွင် အသတ်ခံခဲ့ရသနည်း။,4
စာပိုဒ်အရ အောက်ပါနည်းစနစ်များမှ မည်သည်က တိဗက်ရိုးရာ တရားကျင့်ကြံခြင်း၏ အရေးကြီးသောအပိုင်းဖြစ်သနည်း။,3
"""စာပိုဒ်အရ တိဘက်ရိုးရာ တရားကျင့်ကြံမှု၏ """"ဗဟိုချက်"""" အတွင်း ချာကရာများသည် မည်ကဲ့သို့နိုးထခဲ့သနည်း။""",2
အစီအစဉ်အတွင်း မည်သူက ဒုတိယမြောက် ဘာသာရေးသီချင်းကို တင်ဆက်ခဲ့သနည်း။,4
စာပိုဒ်အရ အစားအစာ ပေးကမ်းနေစဉ် မည်သူက ဘာသာရေးသီချင်းတစ်ပုဒ်ကို တင်ဆက်ခဲ့သနည်း။,1
ပွဲ၏ ဒုတိယ-နောက်ဆုံး ဖျော်ဖြေမှုမှာ အဘယ်နည်း။,1
အလက်ဇန်းဒရိုး ဆာဖီနာသည် မည်သည့်နိုင်ငံသားဖြစ်သနည်း။,4
စာပိုဒ်အရ အောက်ပါဖော်ပြချက်များမှ မည်သည်က မမှန်သနည်း။,1
စာပိုဒ်အရ မည်သူက သက်သောင့်သက်သာမရှိသော အပူပမာဏနှင့်ပတ်သက်ပြီး မှတ်ချက်ပေးခဲ့သနည်း။,2
ဆူနာမီ ဖြစ်ပွားမှုကြောင့် မည်သည့်နေရာတွင် ဓာတ်အားပြတ်တောက်မှု ရှိခဲ့သနည်း။,1
စာပိုဒ်အရ ဓာတ်အားပြတ်တောက်မှုကြောင့် တွန်ဂါသည် မည်သို့ထိခိုက်ခဲ့သနည်း။,4
ရဲများက မည်သည့်အချိန်တွင် ဂျွန်နီရိတ်၏ မောင်းနှင်သည့်မြန်နှုန်းကို တိုင်းတာရန် ၎င်းတို့၏ ရေဒါသေနတ်များကို အသုံးပြုနိုင်ခဲ့သနည်း။,1
စာပိုဒ်အရ ဂျွန်နီရိတ်၏အမြန်နှုန်းကို တိုင်းတာရန် နယူးဇီလန်ရဲများအတွက် အဘယ်ကြောင့် ခက်ခဲခဲ့သနည်း။,1
ငလျင်သည် ဗျူတီ၏ မည်သည့်နေရာကို ဗဟိုပြုခဲ့သနည်း။,3
အဘူ ဂရိုဘ်ရှိ အဓိကရုဏ်းအတွင်း ဘာဖြစ်ပွားခဲ့သနည်း။,4
အီရတ်ရှိ အကျဉ်းထောင်သည် အဘယ်ကြောင့် နာမည်ဆိုးနှင့် ကျော်ကြားလာခဲ့သနည်း။ ,4
မာဝီ၏ စစ်ပွဲအထိမ်းအမှတ် အားကစားရုံတွင် မည်သည့်ပွဲအမျိုးအစားကို ကျင်းပခဲ့မည်နည်း။,3
ပွဲဖျက်သိမ်းမှုနှင့်စပ်လျဉ်းပြီး နောက်ဆုံးတွင် မည်သူက ရှင်းပြချက်ပေးခဲ့သနည်း။,2
မည်သူက လုယက်မှုအတွက် တာဝန်ရှိသည်ဟု ဘစ်ရှ်ကက် မြို့သူမြို့သားအချို့က ထင်ခဲ့သနည်း။,3
လုယူခြင်းအတွက် တောင်ပိုင်းမှ ဆန္ဒပြသူများကို မည်သူက အပြစ်တင်ခဲ့သနည်း။,1
Ring သည် ရောင်းအားမြင့်တက်မှုကို မည်သည့်အချိန်တွင် တွေ့ကြုံခဲ့သနည်း။,1
ဂျမီစီမင်အော့ဖ်သည် Ring ကို စတင်ရန် မည်သည့်အချိန်တွင် ဆုံးဖြတ်ခဲ့သနည်း။,1
Reading Rainbow အပိုင်းတစ်ပိုင်းစီသည် ကလေးများအား မည်သည်အတွက် အကြံပြုချက်များ ပေးခဲ့သနည်း။,4
မည်သည်က Reading Rainbow စီးရီး ဖျက်သိမ်းမှုကို ဖြစ်စေခဲ့သနည်း။,1
အောက်ပါတို့အနက်မည်သည်က သစ်ပင်နှင့်စပ်လျဉ်းပြီး အမ်စတာဒမ်မြို့နှင့် ပြတိုက်အတွက် အရာရှိများ၏ ပြောဆိုဆွေးနွေးချက် မဟုတ်ခဲ့သနည်း။,2
RSPCA ၏ စစ်ဆေးရေးအရာရှိချုပ်တစ်ဦး၏ အဆိုအရ စစ်ဆေးမှုများသည် အောက်ပါတို့အနက် မည်သည့်အရာအတွက် စံနှုန်းဖြစ်သင့်သနည်း။,4
စာပိုဒ်အရ ဩစတြေးလျသားသတ်ရုံ အလုပ်သမားများအတွက် တိရိစ္ဆာန် ကောင်းကျိုးချမ်းသာ၏ အရေးကြီးမှုကို ပိုမိုအာရုံစိုက်နိုင်အောင် မည်သည့်အရာက ကူညီပေးခဲ့သနည်း။,1
စာပိုဒ်အရ အဖမ်းခံရသူ၏ အလုပ်အကိုင်က ဘာလဲ။,1
စာပိုဒ်အရ အခြားဖမ်းဆီးမှုအကြောင်း သတင်းများ ပျံ့နှံ့နေစဉ် အပြစ်မဲ့ခံရသူ မည်မျှအတွက် နာရေးများကို ကျင်းပနေခဲ့သနည်း။,3
ဆန္ဒပြပွဲများကို တုံ့ပြန်သည့်အနေဖြင့် မည်သည့်နိုင်ငံသည် ၎င်းတို့၏ လက်မှတ်ရေးထိုးထားသော ACTA သဘောတူညီမှုကို ရှေ့ဆက်မတိုးခဲ့သနည်း။,2
စာပိုဒ်အရ အောက်ပါနိုင်ငံများမှ မည်သည့်နိုင်ငံသည် ACTA တွင် ပါဝင်ရန် လုပ်ငန်းစဉ်ကို ရွှေ့ဆိုင်းရန် ဆုံးဖြတ်ခဲ့သနည်း။,4
iPod အပူလွန်ကဲသည့်ဖြစ်စဉ်များကြောင့် လူပေါင်းမည်မျှ ထိခိုက်ဒဏ်ရာရခဲ့သနည်း။,1
အပူလွန်ကဲသည့် ဖြစ်စဉ်များသည် အလွန်မပြင်းထန်ခဲ့ကြောင်း မည်သူက ပြောခဲ့သနည်း။,4
သူ၏ မိန့်ခွန်းပြောကြားမှုအတွင်း စတိဗ်ဂျော့က Apple သည် မည်သည်ကို ပြန်ပြီးဆန်းသစ်တီထွင်တော့မည်ဟု ပြောခဲ့သနည်း။,2
စတိဗ်ဂျော့၏ နှစ်နာရီကြာ မိန့်ခွန်း၏ ရည်ရွယ်ချက်က ဘာဖြစ်ခဲ့သနည်း။,3
ကရစ်စတီးနားဖာနန်ဒက်စ်ဒီခရစ်နာသည် အာဂျင်တီးန် ပြဇာတ်ရုံတွင် မည်သည်ကို ကြေညာခဲ့သနည်း။,1
ကရစ်စတီးနားဖာနန်ဒက်စ်ဒီခရစ်နာသည် သူမ၏ သမ္မတအရွေးခံရရန် ရည်ရွယ်ချက်ကို မည်သည့်နေရာတွင် ကြေညာခဲ့သနည်း။,3
Big Brother နှင့်ပတ်သက်ပြီး ACMA ၏ တွေ့ရှိချက်များမှာ မည်သည်တို့ဖြစ်သနည်း။,1
အင်တာနက်အကြောင်းအရာအဖြစ် စဉ်းစားခံရရန် မီဒီယာသည် မည်သည့်သတ်မှတ်ချက်များတွင် ပါဝင်ရမည်နည်း။,2
ဩစတြေးလျ လစ်ဘရယ်ပါတီ၏ ခေါင်းဆောင်သည် မည်သူဖြစ်သနည်း။,1
ဩစတြေးလျတွင် အဘယ်ကြောင့် နျူကလီးယား စွမ်းအင်လုပ်ငန်း မရှိသေးသနည်း။,4
မည်သည့်နှင်းလျှောစီးသမားက လမ်းပြတစ်ဦး၏ အကူအညီဖြင့် ယှဉ်ပြိုင်ခဲ့သနည်း။,3
မည်သည့်နိုင်ငံက အမျိုးသမီး မတ်တတ်ရပ်အတန်းအတွက် Super-G တွင် နံပါတ်တစ်ဆယ်၌ အဆုံးသတ်ခဲ့သနည်း။,1
စာပိုဒ်အရ ဘလိက်ခ်နှင့်ပတ်သက်ပြီး မည်သည့်ဖော်ပြချက်က မမှန်ကန်သနည်း။,2
စာပိုဒ်အရ ဘလိက်ခ်တွင် အောက်ပါတို့အနက်မည်သည့်အရာ မဖြစ်ပွားခဲ့သနည်း။,3
ယူအင်န်၏ ကမ္ဘာကြီးပူနွေးမှုဆိုင်ရာ ရန်ပုံငွေကို မည်သည့်အတွက် မသုံးစွဲမည်နည်း။,2
စာပိုဒ်အရ ယူအင်န်က မည်သည်ကို ထိန်းသိမ်းကာကွယ်နိုင်ရန် မျှော်လင့်သနည်း။,3
အောက်ပါတို့အနက် မည်သည်ကို သဘောတူညီရန် လိုအပ်သေးသည့်အချက်အဖြစ် အယ်လ်ဘတ် မူချန်ဂါက ထည့်သွင်းမပြောဆိုခဲ့သနည်း။,1
စာပိုဒ်အရ ကုန်သွယ်ရေးသည် အဘယ်ကြောင့် ဇူလိုင်လတွင် စတင်နိုင်သနည်း။,2
စာပိုဒ်အရ အတ္တလန္တာ ဂျာနယ်-အဖွဲ့အစည်းသည် ပညာရေး အရာရှိများအပေါ် မည်သည့်အချက်ကို စွပ်စွဲခဲ့သနည်း။,3
စာပိုဒ်တွင်ပေးထားသော အချက်အလက်များအရ အတ္တလန္တာ ဂျာနယ်-အဖွဲ့အစည်း၏ အစီရင်ခံစာတွင် မည်သည်ကို မဖော်ပြခဲ့သနည်း။,4
စာပိုဒ်အရ ဗုံးပေါက်ပြီးနောက် မည်သည့်အချက်အလက်ကို သိရသနည်း။,4
2017 တွင် မက်ချက်စတာစီးတီးသို့ ပြောင်းရွှေ့လာချိန်မှစ၍ ဂျီးဆပ်သည် ပြိုင်ပွဲမည်မျှတွင် ကစားခဲ့သနည်း။,4
ဂျီးဆပ်သည် မည်သည့်ကလပ်သို့ ပြောင်းရွှေ့လာသည့်အတွက် £27 မီလီယံ ရရှိခဲ့သနည်း။,2
တည်းခိုဆောင် ဧည့်သည်များနှင့်ပတ်သက်ပြီး မည်သည့်ဖော်ပြချက်က မမှန်သနည်း။,4
စာပိုဒ်အရ အောက်ပါဖော်ပြချက်များမှ မည်သည်က မှန်သနည်း။,3
စာပိုဒ်အရ တိုက်မိခြင်းနှင့်ပတ်သက်ပြီး မည်သည့်အချက်အလက်က မသေချာသနည်း။,3
စာပိုဒ်အရ တိုက်မိခြင်းနှင့်ပတ်သက်ပြီး မည်သည်ကို ဆုံးဖြတ်ရန် လိုသေးသနည်း။,4
စာပိုဒ်အရ ဘက်တန်သည် တစ်ချိန်က အချမ်းသာဆုံးအမေရိကန်လူမျိုးများ စာရင်းတွင် အဆင့်မည်မျှ ချိတ်ခဲ့သနည်း။,3
ဘက်တန်သည် အောက်ပါတို့အနက် မည်သည့်နေရာကို လှူဒါန်းမှု ပြုလုပ်ခဲ့သနည်း။,2
မည်သည်က အုပ်ချုပ်ရေးမှူး အာနိုး ရှဝါဇန်နာက လက်မှတ်ရေးထိုးခဲ့သော ဥပဒေမူကြမ်း၏ တစ်စိတ်တစ်ပိုင်း မဟုတ်သနည်း။,3
စာပိုဒ်အရ မည်သူက ပြောခဲ့သည့်အရာများကို မကြားလိုက်သနည်း။,3
စာပိုဒ်အရ ကြားနာမှုတွင် မစ်လ်လာ၏ အတွေ့အကြုံနှင့်ပတ်သက်ပြီး အောက်ပါတို့အနက် မည်သည်က မှန်သနည်း။,2
လေသန့်စင်ရေးဆိုင်ရာ အက်ဥပဒေ' တွင် ပြန်လည်သုံးသပ်မှုများ ပြုလုပ်ရန် မည်သူက အကြံပြုခဲ့သနည်း။,3
လေသန့်စင်ရေးဆိုင်ရာ အက်ဥပဒေ ကို ရွေးကောက်ပွဲအကြို ထွင်လုံးလုပ်ခြင်းအဖြစ် အသုံးပြုနေခဲ့ကြောင်း မည်သူက ချေပခဲ့သနည်း။,4
ကြောင်ဆီးရှိ ဆိုင်ရန်နူရစ် အက်စစ်နှင့် မယ်လမင်း ဒြပ်ပေါင်းများသည် ၎င်းတို့အချင်းချင်း ဓာတ်ပြုသည့်အခါ မည်သည်ကို ဖြစ်ပေါ်စေခဲ့သနည်း။,3
သုတေသီများက မည်သည်ကို လေ့လာရန် အနီအောက်ရောင်ခြည်ဆိုင်ရာ ရောင်စဉ်တိုင်းပညာကို အသုံးပြုခဲ့သနည်း။,2
"""မည်သူက လူနာကို """"အစွန်းရောက် မိဖုရား"""" အဖြစ် ရည်ညွှန်းခဲ့သနည်း။""",4
"""မည်သူက လူနာကို """"ကိုးရိုးကားရားနိုင်သည်"""" ဟု ရည်ညွှန်းခဲ့သနည်း။""",2
ယာဉ်တိုက်မှုတွင် ပါဝင်ခဲ့သော ယာဉ်မောင်းတွင် မဖြစ်ပွားခဲ့သည့်အရာမှာ အဘယ်နည်း။,3
ရပ်ဘီပြိုင်ပွဲအတွင်း တောင်အာဖရိက၏ ကစားမှုနှင့်ပတ်သက်ပြီး သိသာထင်ရှားခြင်းမရှိခဲ့သည့်အရာမှာ အဘယ်နည်း။,3
စာပိုဒ်အရ တောင်အာဖရိက၏ ကစားစွမ်းရည်သည် မည်သည့်အချိန်တွင် စတင်ကောင်းလာခဲ့သနည်း။,4
စာပိုဒ်အရ အောက်ပါဖော်ပြချက်များအနက် မည်သည်က တရုတ်နိုင်ငံ၏ စီးပွားရေးကို မှန်ကန်စွာ ဖော်ပြနေခြင်း မရှိသနည်း။,4
စာပိုဒ်အရ တရုတ်နိုင်ငံ၏ ဂျီဒီပီက အမေရိကန်ပြည်ထောင်စုကို မည်သည့်အချိန်တွင် ကျော်သွားနိုင်သနည်း။,2
ဟူက ဖွံ့ဖြိုးဆဲနိုင်ငံများအား မည်သည့်အရာကို လုပ်ဆောင်ရန် အကြံပြုခဲ့သနည်း။,4
မည်သည့်အရာကို ဟူက မပြောကြားခဲ့သနည်း။,1
အောက်ပါတို့အနက် မည်သည့်အရာအတွက် ဗားမန်းက အခြေအနေမကောင်းခဲ့ကြောင်း ပြောခဲ့သနည်း။,2
တရားစွဲဆိုမှုကြောင့် မည်သူက ဟူနီ၏ အစိုးရအဖွဲ့နေရာကို ရယူမည်နည်း။,1
တရားစွဲဆိုမှု ပြုလုပ်ပြီးနောက် မည်သူက စီးပွားရေးဝန်ကြီးနေရာကို တာဝန်ယူမည်နည်း။,1
ကမ်မီလ် စိန့်ဆင်းစ်၏ အော်ပရာအတွင်း ဖျော်ဖြေသူများက ပရိသတ်ကို ဘာလုပ်ရန် အားပေးသနည်း။,1
အဓိကအားဖြင့် ဆေးခြောက်သောက်သူ မည်သူက ပြဇာတ်အတွင်း ပါဝင်လာခဲ့သနည်း။,3
"""လီယိုနော့ဗ် လုပ်ဆောင်ခဲ့သည့် """"အာကာသလမ်းလျှောက်ခြင်း"""" အတွက် အခြားအမည်မှာ အဘယ်နည်း။""",3
လီယိုနော့ဗ်သည် မည်သည့်မစ်ရှင်တွင် ဆိုဗက်ယက်အပိုင်းကို ဦးဆောင်ခဲ့သနည်း။,2
ယာဉ်တိုက်မှုတွင် မည်သူ ဒဏ်ရာရခဲ့သနည်း။,1
မတော်တဆမှုတွင်ပါဝင်သူများ ဘာဖြစ်ခဲ့သနည်း။,2
ပရိုဂရမ်အတွက် အလုပ်လုပ်နေသော သိပ္ပံပညာရှင်များသည် အောက်ပါတို့အနက် မည်သည့်အရာကြောင့်ဖြစ်ပွားသော သက်ရောက်မှုများကို လေ့လာစောင့်ကြည့်ရန် မျှော်လင့်နေခဲ့သနည်း။,2
အောက်ပါတို့အနက် သိပ္ပံပညာရှင်များ လေ့လာစောင့်ကြည့်နေသည့်အရာဝတ္ထုမှာ မည်သည့်အရာ ဖြစ်သနည်း။,4
စာပိုဒ်အရ ရှေးရိုးစွဲများ မဝေဖန်သည့်အရာမှာ အဘယ်နည်း။,2
မည်သူက ဟာရီကိန်းမုန်တိုင်း ကတ်ထရီးနား၏ ကယ်ဆယ်ရေး ကြိုးပမ်းမှုများအတွက် ပြန်လည်တည်ဆောက်ရေး စာချုပ်များကို ဝေဖန်နေသနည်း။,2
စာပိုဒ်အရ စတားဒက်စ် အာကာသယာဉ်မှ အလင်းရောင်များကို မည်သည့်နေရာမှ ပထမဆုံးတွေ့ရမည်နည်း။,2
စာပိုဒ်အရ အာကာသယာဉ်သည် အောက်ပါတို့အနက် မည်သည်အတွက် မှတ်တမ်းတင်မည်နည်း။,3
ဒေါက်တာ မာလာ ဘာလာဆူဘရာမာနီယန်သည် ဆာရိုယာ ဘာလာစူဘရာမာနီးယန်နှင့် မည်သို့တော်စပ်ခဲ့သနည်း။,2
မာလာ ဘာလာဆူဘရာမာနီယန်၏ ခန္ဓာကိုယ်ကို မည်သည့်နေရာတွင် တွေ့ရှိခဲ့သနည်း။,2
eBay က မည်သည်ကို ရရှိခဲ့သနည်း။,3
ထိုသို့ဝယ်ယူပြီးနောက် eBay က မည်သည်ကိုရရှိရန် ကြိုးပမ်းနေသနည်း။,2
စာပိုဒ်အရ မည်သူတို့က ရန်ဖြစ်မှုအပြီး ခြံဝင်းထဲတွင် ကျန်ခဲ့သော ထောင်သားများနှင့် တုံ့ပြန်မှု မလုပ်ခဲ့သနည်း။,4
